"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","previousCatalogNumber","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"767","2020-12-21 16:26:06-03","MBM","MBM","75278","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler, D.","Kummrow, R.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Rio Barrozinho","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM075278","MBM075278",NA,NA,"1895","Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2020-12-21 16:26:06-03","MBM","MBM","121121","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Hatschbach, G.","Kummrow, R.; Ribas, O.S.; Ribas, O.S.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Rio Tibagi","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM121121","MBM121121",NA,NA,"2999","Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2020-12-21 16:26:06-03","MBM","MBM","256167","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Hatschbach, G.","Silva, J.M.; Ribas, O.S.; Cordeiro, J.; Ribas, O.S.; Cordeiro, J.","2001","02","22","Brazil","Paraná","Porto Amazonas","Porto Amazonas, arredores","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"MBM256167","MBM256167",NA,NA,"3303","Southern America",NA,NA,"14684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2020-12-21 16:26:06-03","MBM","MBM","20855","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Porto Vitória","Prainhas","-51.2317008972168","-26.1611003875732",NA,NA,NA,NA,"MBM020855","MBM020855",NA,NA,"28390","Southern America",NA,NA,"23747","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2020-12-21 16:26:06-03","MBM","MBM","136320","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, A.","Cordeiro, J.; Ribas, O.S.; Ribas, O.S.",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Bromado","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM136320","MBM136320",NA,NA,"713","Southern America",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2020-12-21 16:26:06-03","MBM","MBM","215973","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Burkart, A.","Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Curiola","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM215973",NA,NA,NA,"3679","Southern America",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2020-12-21 16:26:06-03","MBM","MBM","52921","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Cowan, R.S.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Itaperuçu","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM052921","MBM052921",NA,NA,"7669","Southern America",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2020-12-21 16:26:06-03","MBM","MBM","82715","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Barneby, R.","Landrum, L.R.",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM082715","MBM082715",NA,NA,"4107","Southern America",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2020-12-21 16:26:06-03","MBM","MBM","57510","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler, D.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Santa Helena","Porto Verde","-54.3328018188477","-24.8603000640869",NA,NA,NA,NA,"MBM057510","MBM057510",NA,NA,"40556","Southern America",NA,NA,"23937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2020-12-21 16:26:06-03","MBM","MBM","303444","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Cordeiro, J.; Barboza, E.","Sambros, R.","2004","11","01","Brazil","Paraná","Santo Antônio do Sudoeste","Santo Antônio do Sudoeste","-53.7252998352051","-26.073600769043",NA,NA,NA,NA,"MBM303444","MBM303444",NA,NA,"s.n.","Southern America",NA,NA,"21285","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2020-12-21 16:26:06-03","MBM","MBM","215968","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Mattos, A.",NA,NA,NA,"Brazil","Paraná","Tibagi","Aeroporto, Monte Alegre","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM215968",NA,NA,NA,"4754","Southern America",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2020-12-21 16:26:06-03","MBM","MBM","52933","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, A.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Tibagi","Fazenda Monte Alegre","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM052933","MBM052933",NA,NA,"4749","Southern America",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2020-12-21 16:26:06-03","MBM","MBM","228538","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Guimarães, O.","Cervi, A.C.",NA,NA,NA,"Brazil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM228538","MBM228538",NA,NA,"3978","Southern America",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2020-12-21 16:26:06-03","MBM","MBM","227838","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, A.","Carneiro, J.",NA,NA,NA,"Brazil","Paraná","Ventania","Ventania, arredores","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"MBM227838","MBM227838",NA,NA,"3491","Southern America",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2020-12-21 16:26:06-03","MBM","MBM","241963","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, A.M.","Frensen, R.",NA,NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"MBM241963","MBM241963",NA,NA,"31","Southern America",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2020-12-21 16:26:06-03","MBM","MBM","310281","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Queiroz, R.T.","Bortoluzzi, R.L.C.; et al.; et al.","2001","05","24","Brazil","Santa Catarina","Novo Horizonte",NA,"-52.8335990905762","-26.4444007873535",NA,NA,NA,NA,"MBM310281","MBM310281",NA,NA,"990","Southern America",NA,"Subarbusto ca. 1,5 m alt. Flores amarelas","20622","auto","2009","03","10",NA,NA,NA,NA,NA,NA,NA
"783","2020-12-21 16:26:06-03","MBM","MBM","276621","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Ribas, O.S.","Holowka, G.","2002","04","06","Brazil","Santa Catarina","Porto União","Porto União","-51.0783004760742","-26.2381000518799",NA,NA,NA,NA,"MBM276621","MBM276621",NA,NA,"s.n.","Southern America",NA,NA,"41804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2020-12-21 16:26:06-03","MBM","MBM","196800","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Lewis, G.P.","Souza, V.C.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Itararé","Rodovia para Itapeva","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"MBM196800","MBM196800",NA,NA,"2180","Southern America",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2020-12-21 16:26:06-03","MBM","MBM","161767","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, A.M.","Pastore, J.A.",NA,NA,NA,"Brazil","São Paulo","Pilar do Sul","Pilar do Sul","-47.7099990844727","-23.8099994659424",NA,NA,NA,NA,"MBM161767","MBM161767",NA,NA,"249","Southern America",NA,NA,"21910","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2020-12-21 16:26:06-03","MBM","MBM","198006","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, A.","Pietrobom da Silva, M.R.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Presidente Bernardes","Rod. SP-272, entre km 22 e 26","-51.5499992370605","-22",NA,NA,NA,NA,"MBM198006","MBM198006",NA,NA,"3094","Southern America",NA,NA,"48271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2019-11-01 15:28:15-03","PUC-RIO","FCAB","1629","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","anagyroides","Crotalaria anagyroides","Kunth",NA,"P. Capell S.J.","1953","03",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"001629",NA,NA,"Angiospermae","s.n.",NA,NA,"Na margem do orquidário.","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2019-11-01 15:28:15-03","PUC-RIO","FCAB","1630","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","brachystachya","Crotalaria brachystachya","Benth.","P. Capell S.J.","P. Dolstalder S.J.","1949","08",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"001630",NA,NA,"Angiospermae","s.n.",NA,NA,"Sinônimo relevante: Crotalaria micans Link","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2019-11-01 15:28:15-03","PUC-RIO","FCAB","4430","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","J.C. Siqueira","J.C. Siqueira","1988","06","20","Brasil","Rio de Janeiro","Nova Friburgo","Cascatinha, Estr. torres de TV","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"004430",NA,NA,"Angiospermae","2404",NA,NA,"Subarbusto de flores amarelas, beira de estrada, local mais elevado.","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2019-11-01 15:28:15-03","PUC-RIO","FCAB","3751","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","J.C. Siqueira","J.C. Siqueira",NA,NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo","Serra, Theodoro de Oliveira, 2083 m.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"003751",NA,NA,"Angiospermae","2110",NA,NA,NA,"33190","auto","1986","09",NA,NA,NA,NA,NA,NA,NA,NA
"791","2016-05-25 12:44:08-03","MNHN","RECOLNAT_MNHN_P","P00660098","PreservedSpecimen",NA,"Fabaceae","Crotalaria","anagyroides","Crotalaria anagyroides","Kunth",NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,"venezuela",NA,NA,"Caracas [Nov. Gen. Sp.: Crescit prope Caracas, alt. 460 hex]",NA,NA,NA,NA,NA,NA,"P00660098","P00660098_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00660098' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"holotype","598",NA,NA
"792","2018-01-18 14:33:35-02","MNHN","RECOLNAT_MNHN_P","P00701606","PreservedSpecimen",NA,"Fabaceae","Crotalaria","anagyroides","Crotalaria anagyroides oblongifolia","Kunth","Windler","Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,"Province de Saint Paul",NA,NA,NA,NA,NA,NA,"P00701606","P00701606_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00701606' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1461","oblongifolia",NA
"793","2015-09-28 06:55:38-03","MNHN","RECOLNAT_MNHN_P","P00701614","PreservedSpecimen",NA,"Fabaceae","Crotalaria","anagyroides","Crotalaria anagyroides oblongifolia","Kunth","Windler","Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,"Province de Saint Paul",NA,NA,NA,NA,NA,NA,"P00701614","P00701614_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00701614' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1461","oblongifolia",NA
"794","2016-10-27 14:04:04-02","MNHN","RECOLNAT_MNHN_P","P03569763","PreservedSpecimen",NA,"Fabaceae","Crotalaria","brachystachya","Crotalaria brachystachya","Benth.",NA,"Philcox, D.|Ferreira, A.","1968","3","10","Brésil","Mato Grosso",NA,"Mato Grosso: Km248, Xavantina-Cachimbo road .","-51.76667","-12.81667",NA,NA,NA,NA,"P03569763","P03569763_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03569763' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Central brazilian plateau - Royal Society/Royal Geographical Society expedition 1967-1969/4499",NA,NA
"795","2016-11-08 15:38:18-02","MNHN","RECOLNAT_MNHN_P","P02730200","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Rusby, H.H.","1886","10","1","Brésil",NA,NA,"Brazil: Falls of Madeira",NA,NA,NA,NA,NA,NA,"P02730200","P02730200_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730200' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flora South America/938",NA,NA
"796","2015-09-18 03:02:11-03","MNHN","RECOLNAT_MNHN_P","P00542121","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Humboldt",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00542121","P00542121_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00542121' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"isotype","2172",NA,NA
"797","2015-09-18 03:02:22-03","MNHN","RECOLNAT_MNHN_P","P00542122","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Dombey, J.",NA,NA,NA,"Pérou",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"P00542122","P00542122_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00542122' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2015-09-18 03:02:40-03","MNHN","RECOLNAT_MNHN_P","P00542123","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Dombey, J.",NA,NA,NA,"Pérou",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"P00542123","P00542123_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00542123' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2016-01-14 15:48:18-02","MNHN","RECOLNAT_MNHN_P","P00542124","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Dombey, J.",NA,NA,NA,"Pérou",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"P00542124","P00542124_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00542124' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2015-09-18 03:03:11-03","MNHN","RECOLNAT_MNHN_P","P00542125","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Regnell, A.F.","1874","2","11","Brésil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00542125","P00542125_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00542125' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 76",NA,NA
"801","2015-09-03 23:28:46-03","MNHN","RECOLNAT_MNHN_P","P00542126","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Regnell, A.F.","1874","2","11","Brésil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00542126","P00542126_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00542126' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 76",NA,NA
"802","2015-09-04 02:18:11-03","MNHN","RECOLNAT_MNHN_P","P00758494","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00758494","P00758494_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758494' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2015-09-04 02:18:11-03","MNHN","RECOLNAT_MNHN_P","P00758495","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00758495","P00758495_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758495' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2015-09-04 02:18:11-03","MNHN","RECOLNAT_MNHN_P","P00758496","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00758496","P00758496_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758496' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2015-09-04 02:16:51-03","MNHN","RECOLNAT_MNHN_P","P00758497","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Saint-Hilaire, A. de","1816","1","1","Brésil",NA,NA,"Brésil. Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"P00758497","P00758497_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758497' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 509",NA,NA
"806","2015-09-04 02:18:12-03","MNHN","RECOLNAT_MNHN_P","P02730189","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Weddell, H.A.","1844","4","1","Brésil",NA,NA,"Bresil: Goyaz",NA,NA,NA,NA,NA,NA,"P02730189","P02730189_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730189' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3191",NA,NA
"807","2015-09-04 02:18:12-03","MNHN","RECOLNAT_MNHN_P","P02730190","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Harley, R.M.|Mayo, S.J.|Storr, R.M.|Santos, T.S.|Pinheiro, R.S.","1977","3","23","Brésil","Bahia","Rio de Contas","Just North of Livramento do Brumado on the road to Vila do Rio de Contas. Bellow the Livramento waterfall on the Rio Brumado","-41.83333","-13.65",NA,NA,"460",NA,"P02730190","P02730190_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730190' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil: Estado da Bahia serra do Rio das Contas.Janv-april 1977/19854",NA,NA
"808","2015-09-04 02:03:47-03","MNHN","RECOLNAT_MNHN_P","P02730191","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Harley, R.M.|Mayo, S.J.|Storr, R.M.|Santos, T.S.|Pinheiro, R.S.","1977","3","18","Brésil","Bahia",NA,"Brazil. Estado da Bahia, Serra das Almas. Middle N.E. slopes of the Pico das Almas, ca. 25 km. W.N.W. of the Vila do Rio de Contas.","-41.95","-13.55",NA,NA,"1500","1600","P02730191","P02730191_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730191' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil: Estado da Bahia Serra das Almas- January-avril 1977./19636",NA,NA
"809","2016-11-08 14:38:48-02","MNHN","RECOLNAT_MNHN_P","P02730192","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Harley, R.M.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.|Pinheiro, R.","1974","3","7","Brésil","Bahia",NA,"Bahia, Serra do Curral Feio, 18 km North West of Lagoinha (which is 5.5 km S.W. of Delfino) on side road to Minas do Mimoso","-41.33333","-10.33333",NA,NA,"950",NA,"P02730192","P02730192_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730192' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil: Estado da Bahia. Serra do Cural Feio. Jan.-April 1974/16938",NA,NA
"810","2016-11-08 14:45:15-02","MNHN","RECOLNAT_MNHN_P","P02730193","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Smith, L.B.|Klein, R.M.|Hatschbach, G.","1965","1","15","Brésil",NA,NA,"Brazil: Parana. Mun. Castro: Carambei by Rio São João","-50.03333","-24.5",NA,NA,"950",NA,"P02730193","P02730193_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730193' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14537",NA,NA
"811","2016-11-08 14:52:11-02","MNHN","RECOLNAT_MNHN_P","P02730194","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler & Skinner","Spruce, R.","1849","7","1","Brésil",NA,NA,"In vicinibus Para",NA,NA,NA,NA,NA,NA,"P02730194","P02730194_01",NA,NA,NA,NA,"hb","1851 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730194' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2016-11-08 14:56:45-02","MNHN","RECOLNAT_MNHN_P","P02730195","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Stellfeld, C.","1967","1","15","Brésil","Parana",NA,"Paraná: Rodovia do Café- depois de Ponta Grossa",NA,NA,NA,NA,NA,NA,"P02730195","P02730195_01",NA,NA,NA,NA,"hb","Plantas do Brasil: Estado do Parana <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730195' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1675",NA,NA
"813","2016-11-08 15:10:49-02","MNHN","RECOLNAT_MNHN_P","P02730196","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Weddell, H.A.","1844","1","1","Brésil","Minas Gerais",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"P02730196","P02730196_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730196' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1057",NA,NA
"814","2016-11-08 15:16:39-02","MNHN","RECOLNAT_MNHN_P","P02730197","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Santos, R.R.|Souza, R.|Ferreira, A.","1968","6","14","Brésil","Mato Grosso",NA,"40km N the Base Camp of the Expedition. (c. 210 km N of Xavantina on the Xavantina - São Félix road). Mato Grosso","-51.86667","-12.9",NA,NA,NA,NA,"P02730197","P02730197_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730197' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anglo/Brazilian Northern Mato Grosso expedition 1967/69. Flora of Mato Grosso/1795",NA,NA
"815","2016-11-08 15:26:20-02","MNHN","RECOLNAT_MNHN_P","P02730198","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Riedel","1834","1","1","Brésil","São Paulo",NA,"St Paul",NA,NA,NA,NA,NA,NA,"P02730198","P02730198_01",NA,NA,NA,NA,"hb","Reçu le 8 octobre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730198' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1820",NA,NA
"816","2016-11-08 15:29:43-02","MNHN","RECOLNAT_MNHN_P","P02730199","PreservedSpecimen",NA,"Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler","Riedel","1834","1","1","Brésil","São Paulo",NA,"St Paul",NA,NA,NA,NA,NA,NA,"P02730199","P02730199_01",NA,NA,NA,NA,"hb","Reçu le 8 octobre1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02730199' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1820",NA,NA
