"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"48","2018-01-18 14:55:25-02","MNHN","RECOLNAT_MNHN_P","P02718158","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch.Bip. ex Baker","Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02718158' target='other'> <mi>dwc_moreinfo</mi></a>","P02718158","P02718158_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7354",NA
"49","2020-10-01 14:15:39-03","JBB","HEPH","11962","S","Plantae","Dicotyledon","Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Boaventura, M","273","1996","05","07","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,"Calago, K",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"50","2020-10-01 14:15:39-03","JBB","HEPH","27183","S","Plantae","Dicotyledon","Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Rosário, RF do; et al.","23","2010","09","14","Southern America","Brasil","Distrito Federal","Brasília","ARIE da Granja do Ipê","-48","-15.916111",NA,NA,NA,"área degradada para extração de cascalho em regeneração natural (área número 12 PRAD)",NA,NA,"Bringel Júnior, JBA",NA,"2010",NA,NA,"-48","-15.916111","09",NA,NA,NA,NA
"51","2020-10-01 14:15:55-03","JBB","HEPH","1122","S","Plantae","Dicotyledon","Asterales","Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch.Bip. ex Baker","Ferreira, MB","1082","1971","11","17","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.5625","-15.4375",NA,NA,NA,NA,NA,NA,"Ferreira, MB",NA,"2000",NA,NA,"-47.5625","-15.4375","02","24",NA,NA,NA
"52","2020-10-01 14:15:55-03","JBB","HEPH","104","S","Plantae","Dicotyledon","Asterales","Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch.Bip. ex Baker","Heringer, EP","8314","1961","05","12","Southern America","Brasil","Distrito Federal","Guará","Horto do Guará",NA,NA,NA,NA,NA,NA,NA,NA,"Barroso, GM",NA,"1961",NA,NA,NA,NA,"09","17",NA,NA,NA
"53","2020-12-11 11:33:08-03","UFMG","BHCB","36157","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Teixeira, EM; Brina, AE","s.n.","1992","09","06","Southern America","Brasil","Goiás","Formosa",NA,"-47.334400177002","-15.5371999740601",NA,NA,NA,"Plantas do Brasil. Campo cerrado.",NA,NA,NA,NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA
"54","2009-09-20 12:23:00-03","MO","MOBOT","3353676","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Robert M. King|Frank Almeda","King 8194","1980",NA,NA,"South America","Brazil","Distrito Federal",NA,"43 km no f the bridge at asa Norte on hwy Df # 17 enroute to Alto Paraiso in cut-over cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2012-04-25 17:01:00-03","MO","MOBOT","3354142","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Agnes Chase","Chase 11723","1950","4","2","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"56","2012-04-20 18:00:00-03","MO","MOBOT","3354399","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 6847","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio Sao Bartolomeu. Rebrotamento de base lenhosa; folhas discolores; capitulos arroxeados; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2012-04-20 18:00:00-03","MO","MOBOT","3354685","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 6931","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio Sao Bartolomeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","3355255","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Gert G. Hatschbach","Hatschbach 66618","1997",NA,NA,"South America","Brazil",NA,NA,"Mirante da Chapada dos Guimaraes(mun Chapada dos Guimaraes) Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2011-02-28 10:14:00-03","MO","MOBOT","3355403","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Auguste F.M. Glaziou","Glaziou 91660","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2009-09-20 11:59:00-03","MO","MOBOT","3355547","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Robert M. King|Frank Almeda|George Eiten","King 8261","1980","1","22","South America","Brazil","Goiás",NA,"14 km Nw of Cristalliana on the road to Brasilia. THick cerrado vegetation",NA,NA,"975.36000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","3354943","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Ezechias P. Heringer","Heringer 6931","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio Sao Bartolomeu.","-47.9166667","-16.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-08-31 08:53:00-03","INPA","INPA","83282","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Macêdo, M","843","1978","04","21","Southern America","Brasil","Mato Grosso","Cuiabá","Chapada dos Guimarães, Chapada dos Guimarães. Estrada do rio da Casca, próximo à Embratel.","-55.804167","-15.290278","793","793",NA,NA,"INPA0083282","INPA0083282 INPA0083282_e INPA0083282_e1 INPA0083282_e2","Calago, K",NA,"2001",NA,NA,"-55.804167","-15.290278","12",NA,NA,NA,NA
"63","2020-08-31 08:53:00-03","INPA","INPA","120798","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Ferreira, CAC","4425","1984","06","09","Southern America","Brasil","Rondônia","Vilhena","BR364, Campo de Vilhena., BR-364, Rodovia Porto Velho-Cuiabá, campo de Vilhena","-61.016667","-12.216667",NA,NA,NA,NA,"INPA0120798","INPA0120798 INPA0120798_e INPA0120798_e1","Calago, K",NA,"2001",NA,NA,"-61.016667","-12.216667","12",NA,NA,NA,NA
"64","2019-12-19 11:17:31-03","UFG","UFG","5149","S","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Rizzo, J.A.; Barbosa, A.","5054","1970","04","25",NA,"Brasil","Goiás","Morrinhos",NA,"-49.0993995666504","-17.7311000823975",NA,NA,NA,NA,"UFG0005149","UFG0005149","Barbosa, A.",NA,"1970","45214","auto",NA,NA,"07","30",NA,NA,NA
"65","2019-12-19 11:17:31-03","UFG","UFG","13243","S","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Ferreira, H.D.","234","1984","03","25",NA,"Brasil","Goiás","Serranópolis",NA,"-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,"UFG0013243","UFG0013243","Calago, K.",NA,"1999","86936","auto",NA,NA,"10","20",NA,NA,NA
"66","2019-12-19 11:17:31-03","UFG","UFG","13639","S","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Ferreira, H.D.; et al.","2320","1991","05","20",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,"UFG0013639","UFG0013639","Rivera, V.L.",NA,"2005","100343","auto",NA,NA,"05","30",NA,NA,NA
"67","2019-12-19 11:17:31-03","UFG","UFG","13442","S","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Ferreira, H.D.","2183","1990","03","12",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,"UFG0013442","UFG0013442","Rivera, V.L.",NA,"2005","100343","auto",NA,NA,"05","30",NA,NA,NA
"68","2019-12-19 11:17:31-03","UFG","UFG","632","S","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Rizzo, J.A.; Barbosa, A.","1955","1968","08","07",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"UFG0000632","UFG0000632","Barroso, G.M.",NA,"1969","25250","auto",NA,NA,"07","30",NA,NA,NA
"69","2019-12-19 11:17:31-03","UFG","UFG","3785","S","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Rizzo, J.A.; Barbosa, A.","966","1968","05","20",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"UFG0003785","UFG0003785","Barroso, G.M.",NA,"1969","25250","auto",NA,NA,"07","30",NA,NA,NA
"70","2019-12-19 11:17:31-03","UFG","UFG","3534","S","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Rizzo, J.A.; Barbosa, A.","632","1968","05","13",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"UFG0003534","UFG0003534","Barroso, G.M.",NA,"1969","25250","auto",NA,NA,"07","30",NA,NA,NA
"71","2019-12-19 11:17:31-03","UFG","UFG","13908","S","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Ferreira, H.D.; et al.","s.n.","1991","03","26",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"UFG0013908","UFG0013908","Calago, K.",NA,"1999","25250","auto",NA,NA,"10","20",NA,NA,NA
"72","2019-12-19 11:17:31-03","UFG","UFG","16564","S","Plantae",NA,NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima","Sch. Bip. ex Baker","Ferreira, H.D.; et al.","2851","1995","05","24",NA,"Brasil","Goiás","Silvânia","Estação Florestal Experimental","-48.6081008911133","-16.658899307251",NA,NA,NA,NA,"UFG0016564","UFG0016564","Barros, R.",NA,"2000","46044","auto",NA,NA,"08","01",NA,NA,NA
"73","2019-06-10 10:10:19-03","FZB-BH","BHZB","8811","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus",NA,"Ordones, J. et al.","1966","2012","04","19",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais,","-43.714444","-19.035278","1418","1418",NA,"População considerável encontrada na encosta íngreme do Pico Ermo-Açu, em local mais seco e junto à velózias. Ponto 96 635297 7894786 1418m . Duplicata doada para Herbário HUFU",NA,NA,"Jimi Nakajima",NA,"2013",NA,NA,"43W 42' 52","19S 02' 07","02",NA,NA,NA,NA
"74","2019-06-10 10:10:19-03","FZB-BH","BHZB","8708","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus",NA,"Andrade, I.R. et al.","353","2012","05","15",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais,Cachoeira do Bicame","-43.719722","-19.018889","1155","1155",NA,"Face abaxial da folha, de cor argêntea (prateada); Ponto 100 634747 7896579 1155m",NA,NA,"Jimi Nakajima",NA,"2013",NA,NA,"43W 43' 11","19S 01' 08","02",NA,NA,NA,NA
"75","2019-06-10 10:10:19-03","FZB-BH","BHZB","9087","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus",NA,"Fernandes, M.G.C. et al.","1510","2012","07","10",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.694722","-19.035278","1233","1233",NA,"Folhas discolores. Ponto 106.,637362 7894769 1233m. Duplicata doada para Herbário HUFU",NA,NA,"Jimi Nakajima",NA,"2013",NA,NA,"43W 41' 41","19S 02' 07","02",NA,NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","3239434","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","M. Landim de Souza","76","1991","11","28","South America - Neotropics","Brazil","Distrito Federal",NA,"DF, Parcela 181 do Projeto Fogo- IBGE, cerrado aberto",NA,NA,NA,NA,NA,NA,"US01631369","US01631369_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"77","2020-09-12 05:00:02-03","US","US","2569321","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","15642","1966","5","6","South America - Neotropics","Brazil","Distrito Federal",NA,"Universidade de Brasilia",NA,NA,"975",NA,NA,NA,"US01631359","US01631359_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"78","2020-09-12 05:00:02-03","US","US","2966771","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","J. H. Kirkbride","4315","1981","4","8","South America - Neotropics","Brazil","Distrito Federal",NA,"Cerrado, s.s., Fazenda Agua Limpa, campo experimental da Universidade de Brasilia","-15.95","-47.9167",NA,NA,NA,NA,"US01631364","US01631364_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"79","2020-09-12 05:00:02-03","US","US","1692559","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","L. Riedel","1011","1827","5",NA,"South America","Brazil",NA,NA,"Yzasvlia, In campis silcis graminonis, Serra do Chaparo [interpreted]",NA,NA,NA,NA,NA,NA,"US01631362","US01631362_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"80","2020-09-12 05:00:02-03","US","US","2405583","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","A. F. M. Glaziou","21660",NA,NA,NA,"South America - Neotropics","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"US01631361","US01631361_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"81","2020-09-12 05:00:02-03","US","US","2568852","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","15314","1966","4","8","South America - Neotropics","Brazil","Distrito Federal",NA,"Cerrado Brasilia, D.F.",NA,NA,"975",NA,NA,NA,"US01631367","US01631367_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"82","2020-09-12 05:00:02-03","US","US","2901922","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","R. M. King, F. Almeda & G. Eiten","8261","1980","1","22","South America - Neotropics","Brazil","Goiás",NA,"14 km NW of Cristallina on the road to Brasilia",NA,NA,"975",NA,NA,NA,"US01631372","US01631372_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"83","2020-09-12 05:00:02-03","US","US","3357527","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","E. Teixeira & A. Brina","BHCB 36.157?","1992","4","6","South America - Neotropics","Brazil","Goiás",NA,"Formosa-GO, campo cerrado",NA,NA,NA,NA,NA,NA,"US01631366","US01631366_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"84","2020-09-12 05:00:02-03","US","US","2950771","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","6847","1981","4","22","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasilia DF, Bacia do Rio São Bartolomeu, Rebrotamento de base lenhosa; folhas discolores; capitulos arroxeados; cerrado",NA,NA,NA,NA,NA,NA,"US01631363","US01631363_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"85","2020-09-12 05:00:02-03","US","US","483791","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","A. Glaziou","21660","1894","8","4","South America - Neotropics","Brazil","Goiás",NA,"Londe Ilhba, Dante caupo, Arbonde de violette in blanc jannatre, Goyaz [interpreted]",NA,NA,NA,NA,NA,NA,"US01631360","US01631360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"86","2020-09-12 05:00:02-03","US","US","3357745","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","G. Hatschbach, A. Schinini & E. L. Barbosa","66618","1997","8","11","South America - Neotropics","Brazil","Mato Grosso",NA,"Mirante da Chapada dos Guimarães (Mun. Chapada dos Guimarães)",NA,NA,NA,NA,NA,NA,"US01631371","US01631371_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"87","2020-09-12 05:00:02-03","US","US","2884691","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","R. M. King & F. Almeda","8194","1980","1","18","South America - Neotropics","Brazil","Distrito Federal",NA,"43 km N of the bridge at Asa Norte DF #17 enroute to Alto Paraiso in cutover cerrado",NA,NA,NA,NA,NA,NA,"US01631370","US01631370_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"88","2020-09-12 05:00:02-03","US","US","2950743","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","6931","1981","5","7","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasilia DF, Bacia do Rio São Bartolomeu, Subarbusto folhas com a pagi, na inferior branca; capitulos vermelho purpureos, cerrado",NA,NA,"0.5",NA,NA,NA,"US01631365","US01631365_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"89","2020-09-12 05:00:02-03","US","US","2959521","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch. Bip. ex Baker) H. Rob.","B. A. S. Pereira","425","1983","3","31","South America - Neotropics","Brazil","Distrito Federal",NA,"Campo Suzj proximo do trevo da BR-251",NA,NA,"0.6",NA,NA,NA,"US01631368","US01631368_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"90","2020-09-02 16:21:25-03","Cenargen","CEN","104453","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","João Bernardo de Azevedo Bringel Jr.","1267","2015","03","18",NA,"Brasil","GO","PLANALTINA","Rodovia BR - 070, cerca de 5 km a L de Cocalzinho de Goiás.","-48.724444","-15.765833","1150","1150","Unicata","Subarbusto com pequeno xilopódio. Poucos indivíduos com flores.","CEN00104453","CEN00104453","J. B. Bringel",NA,"2015",NA,NA,"-48.724444","-15.765833","03",NA,NA,NA,"1"
"91","2020-09-02 16:21:25-03","Cenargen","CEN","10670","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Antônio Krapovickas - IBONE","40142","1985","05","20",NA,"Brasil",NA,NA,"13 km. N de Vilhena, caminho a juina.",NA,NA,NA,NA,"Exsicatas","Doação do Instituto De Botanica Del Nordeste. Argentina - Corrientes (CTES.)","CEN00010670","CEN00010670","B. M. T. Walter",NA,"2016",NA,NA,NA,NA,"09",NA,NA,NA,"1"
"92","2020-09-02 16:21:25-03","Cenargen","CEN","50548","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Glocimar Pereira-Silva","7519","2003","04","10",NA,"Brasil","GO","LUZIANIA","Borda Norte da Chapada, Faz. do Sr. Azarias, nascente do Córrego Capão da Anta.","-48.202222","-16.347777","940","940","Exsicatas","Área de Influência Indireta.","CEN00050548","CEN00050548","B. M. T. Walter",NA,"2016",NA,NA,"-48.202222","-16.347777","09",NA,NA,NA,"4"
"93","2020-09-02 16:21:25-03","Cenargen","CEN","109099","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Glocimar Pereira-Silva","17122","2018","04","11",NA,"Brasil","MT","SAPEZAL","Entroncamento da BR - 364 - Nova Lacerda, km 97.","-58.802222","-14.600555","813","813","Exsicatas",NA,"CEN00109099","CEN00109099","B. M. T. Walter",NA,"2019",NA,NA,"-58.802222","-14.600555","04",NA,NA,NA,"4"
"94","2020-09-02 16:21:25-03","Cenargen","CEN","33235","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Kátia Calago","73","1997","11","08",NA,"Brasil","DF","BRASILIA","Jardim Botânico de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Folha coriácea, ereta em fase de frutificação, com cerca de 1,40 m de altura.","CEN00033235","CEN00033235","B. M. T. Walter",NA,"2016","70570","auto","0.0","0.0","09",NA,NA,NA,"6"
"95","2020-10-16 10:36:08-03","UFG","HJ","1151","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Souza, L.F.","3345","2004","11","05",NA,"Brasil","Goiás","Jataí","41 BIMTZ.","-51.711944","-17.900278","700","700",NA,NA,"HJ00001151","HJ00001151","Aristônio Magalhães Teles",NA,NA,NA,NA,"51º42'43''W","17º54'1''S",NA,NA,NA,NA,NA
"96","2019-06-05 10:33:11-03","UFG","HJ","7477","S","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Souza, L.F.","5078","2012","09","26",NA,"Brasil","Goiás","Mineiros","GO 206, ao lado do PARNAEMAS.","-52.944444","-18.304167",NA,NA,NA,NA,"HJ00007477","HJ00007477","Luzia Francisca de Souza",NA,"2018",NA,NA,"52º56'40''W","18º18'15''S","05","22",NA,NA,NA
"97","2021-03-15 18:25:30-03","USP","SPF","221419","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Loeuille, B","918","2015","07","20",NA,"Brasil","Minas Gerais","Chapada Gaúcha","Parque Nacional Grande Sertão Veredas, Caminho para a torre de observação.","-45.959194","-15.312556","774","774",NA,"Erva até 30 cm. Capítulos velhos.; Campo sujo.","SPF00221419",NA,"Loeuille, B",NA,"2015",NA,NA,"-45.959194","-15.312556",NA,NA,NA,NA,NA
"98","2019-10-07 09:11:39-03","UEFS","HUEFS","147387","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lessingianthus","venosissimus","Lessingianthus venosissimus","(Sch.Bip. ex Baker) H.Rob.","Silva, U.C.S.","98","2009","01","24",NA,"Brasil","Goiás","Alto Paraíso","GO 118, mais ou menos 14 Km de Alto Paraíso em direção a São João da Aliança.","-47.525556","-14.042222","1530","1530",NA,"Afloramento rochoso.","HUEFS0147387","HUEFS0147387","A.M.Teles",NA,"2013",NA,NA,"47W31'32''","14S2'32''","09",NA,"Asteranae",NA,NA
"99","2019-09-04 19:36:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Vernonia","urbaniana","Vernonia urbaniana",NA,"A. Glaziou","21660",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"100","2019-09-04 19:36:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Vernonia","venosissima","Vernonia venosissima",NA,"J. B. E. Pohl",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
