"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","minimumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","fieldNumber","individualCount","sex"
"98","2020-12-11 11:35:22-03","UFMG","BHCB","70791","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Kummorow, R","468","1974","03","28","Southern America","Brasil","Paraná","Jaguariaíva","Rodovia PR-11","-49.7057991027832","-24.2511005401611",NA,"Árvore, 4m, flor creme-esverdeada.; Mata secundária.","BHCB010148",NA,NA,NA,NA,"2013","09",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-11 11:35:22-03","UFMG","BHCB","83665","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Barreto, HLM","2702","1933","08","07","Southern America","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,"Arbusto 1,0m; Sujo","BHCB010149",NA,NA,NA,NA,"2013","09",NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-11 17:18:52-03","UFPR","UPCB","42971","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Jung-Mendaçolli, S.L","386","1981","06","10",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,"Arvoreta ca. 3-4m, flores esverdeadas, anteras esverdeadas, folhas com pubescência esbranquiçada..",NA,NA,"Cordeiro, I.",NA,NA,"1987","10",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-02-11 17:18:52-03","UFPR","UPCB","42972","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Saran, S.M.","7","1982","09","01",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga, Vila Fachini","-46.6300010681152","-23.5400009155273",NA,"Árvore 6m, folhas alternas, flores brancas e unissexuais. Mata primária disturbada, solo bem drenado..",NA,NA,"Cordeiro, I.",NA,NA,"1987","10",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-11 17:18:52-03","UFPR","UPCB","53054","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Possette, R.F.S.","554","2005","09","30",NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,"Floresta ombrófila mista..",NA,NA,"Cordeiro, I.",NA,NA,"2009","05",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-02-11 17:18:52-03","UFPR","UPCB","42969","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Handro, O.H.",NA,"1933","03","11",NA,"Brasil","São Paulo","São Paulo","Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"Nativa..",NA,NA,"Croizat",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:18:52-03","UFPR","UPCB","42970","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Sugiyama, M.","520","1984","06","04",NA,"Brasil","São Paulo","São Paulo","Reserva do Parque Estadual das Fontes do Ipiranga (Vila Fachini)","-46.6300010681152","-23.5400009155273",NA,"Abusto 2,5m, inflorescência ferrugínea, pétalas creme, estames creme..",NA,NA,"Cordeiro, I.",NA,NA,"1987","10","21","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2014-10-29 11:13:00-02","MO","MOBOT","2933569","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","hecatonandrus","Croton hecatonandrus","Müll. Arg.","Edmundo Pereira|W. Egler","Pereira 83930","1953",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Estado do Rio de Janeiro, Parque Nacional do Itatiaia, Maromba,Próximo a ponte.",NA,NA,NA,NA,NA,NA,"W.A. Egler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","2933885","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","hecatonandrus","Croton hecatonandrus","Müll. Arg.","Ronaldo Wasum","Wasum 12504","1998",NA,NA,"South America","Brazil",NA,NA,"Rs-Cacapava do Sul-caminho da Mina de Camaqua. habitat ; Entre rochedos.",NA,NA,NA,NA,NA,NA,"L.R Lima",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2015-08-13 05:50:00-03","MO","MOBOT","2933286","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30471","1971","1","16","South America","Brazil","Minas Gerais",NA,"Middle slopes of Serra da Piedade, with low dense woodland on iron-rich soil interspersed with many outcrops, ca. 40 km. E. of Belo Horizonte, near BR-31.",NA,NA,NA,NA,NA,NA,"R. Riina",NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"108","2020-10-29 16:35:19-03","MBML","MBML-HERBARIO","35656",NA,"Plantae",NA,NA,"Euphorbiaceae","Croton","cf. vulnerarius","Croton cf. vulnerarius","Baill.","A. P. Fontana; L. Kollmann & K. A. brahim","3175","2008","04","25",NA,"Brasil","Espírito Santo","Atílio Vivácqua","Moitão do sul, Serra das Torres, Pedra do Coração","-41.121417","-21.003361",NA,"Arbusto, ca. 1,5m, no sol. Látex translúcido. Flores verdes e frutos secos.","MBML035656","MBML035656","M.B.R. Caruzo/29-09-2016",NA,"930",NA,NA,NA,NA,NA,NA,NA,"41W7'17,1","21S0'12,1","930",NA,NA,NA
"109","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","42888",NA,"Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","R. Guedes; et al","2306","1993","11","08",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Trilha entre os abrigos Macieiras e Macena","-44.583333","-22.25",NA,"Ocorrendo no caminho entre Macieiras e o abrigo Massena. Árvore ca 10m, ramos ferrugíneos, folhas discolores com face dorsal levemente argentea, inflorescências com raque esverdeada e pelos ferrugíneos, flor feminina com sépalas verdes","MBML042888","MBML042888","R.F. Santos/IX-2016",NA,"1800",NA,NA,NA,NA,NA,NA,NA,"44W34'60","22S15'0","1800",NA,NA,NA
"110","2019-12-19 11:18:43-03","UFG","UFG","10235","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Hiroko Makino","15","1977","04","04",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,"Arbusto. ca. 1,20 m de altura; inflorescências masculinas e femininas ( com fruto globoso) beira de mata.",NA,NA,"I. Cordeiro",NA,NA,"1991","01","01","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-06-10 10:10:40-03","FZB-BH","BHZB","1590","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius",NA,"Fiala, V.",NA,NA,NA,NA,NA,"Brasil","PR","Bocaiúva do Sul","Parque de Campinhos","-49.1150016784668","-25.2061004638672",NA,"Doação: V. Fiala. Capoeira. Coleta em 17/12/1985 , doação em 1992. <ll>dwc_commonname:</ll> Pau-sangue",NA,NA,"A.P.N. Pereira",NA,NA,"2016","09","23","61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-09-12 05:00:02-03","US","US","2948103","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","E. Pereira, W. A. Egler & -- Graziela","55 / 83932","1953","7","15","South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ. Parque Nacional do Itatiaia, Lote Limon, proxima a Usina de Eletricidade",NA,NA,NA,"Transcribed by digital volunteers","US01248992","US01248992_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","1932431","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","L. B. Smith","1664","1929","1",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Trail between Ponte Maromba and Macieiras, Mt. Itatiaya, Estacao Biologica","-44.65","-22.45",NA,"Transcribed by digital volunteers","US01248995","US01248995_01",NA,NA,"1200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1900",NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","102298","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Riedel, --","s.n.","1800",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248996","US01248996_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","1188983","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","E. W. D. Holway & M. M. Holway","1561","1922","2","15","South America - Neotropics","Brazil","Sao Paulo",NA,"Open woods.",NA,NA,NA,"Transcribed by digital volunteers","US01248993","US01248993_01",NA,NA,"800",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","2757912","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","F. C. Hoehne","28117","1931","8","6","South America - Neotropics","Brazil","Sao Paulo",NA,"Sao Paulo, native no Parque do Estado e Jardim Botanico.",NA,NA,NA,"Transcribed by digital volunteers","US01248990","US01248990_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","2580125","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","F. C. Hoehne","28117","1931","8","6","South America - Neotropics","Brazil","Sao Paulo",NA,"Sao Paulo, native no Parque do Estado e Jardim Botanico.",NA,NA,NA,"Transcribed by digital volunteers","US01248991","US01248991_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","1570445","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","A. Sampaio","4783 / 25943","1926",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248994","US01248994_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"119","2019-11-13 11:20:05-03","USP","SPF","205260","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Silva-Neto, SJ","741","1996","05","31",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, 22°15'00'' S, 44°34'00'' W / 22°28'00'' S, 44°45'00'' W.","-44.566667","-22.25",NA,NA,"SPF00205260","SPF00205260","Riina, R",NA,"1300","2004","02",NA,NA,NA,NA,NA,"-44.566667","-22.25","1300",NA,NA,NA
"120","2021-03-15 18:27:06-03","USP","SPF","103537","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Souza, VC","6025","1994","06","02",NA,"Brasil","São Paulo","Itapeva",NA,"-49.166667","-24.25",NA,"Ca. 30 km de Bonsucesso de Itararé, em direção a Itapeva. Afloramento rochoso em área de plantação de Pinus.; Arbusto a arvoreta, até 3.5 m alt.; látex avermelhado; tépalas castanho-claras; estames creme.","SPF00103537","SPF00103537","Caruzo, MBR",NA,NA,"2004","03",NA,NA,NA,NA,NA,"-49.166667","-24.25",NA,NA,NA,NA
"121","2021-03-15 18:27:06-03","USP","SPF","150991","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Cordeiro, I","2763","2002","03","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.546667","-19.264111",NA,"Rod. Belo Horizonte-Conceição do mato Dentro, km 117, mata ciliar perturbada do Córrego Três Pontes, junto à trecho desativado do antigo traçado da rodovia.; Arbuto ca. 3 m alt.; folhas verde-claras, deflexas; inflorescências 3-10 cm","SPF00150991","SPF00150991","Caruzo, MBR",NA,"1270","2004","03",NA,NA,NA,NA,NA,"-43.546667","-19.264111","1270",NA,NA,NA
"122","2021-03-15 18:27:06-03","USP","SPF","164893","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Cordeiro, I","2793","2004","01","15",NA,"Brasil","São Paulo","São Paulo","Instituto de Botânica, Instituto de Botânica, Núcleo Lazer, próximo ao portão do Jardim Botânico.","-46.633333","-23.633333",NA,"Arbusto crescendo à beira da mata, até 2.5 m alt.; flore estaminadas creme, botões ferrugíneos.","SPF00164893","SPF00164893","Cordeiro, I; Caruzo, MBR",NA,"780",NA,NA,NA,NA,NA,NA,NA,"-46.633333","-23.633333","780",NA,NA,NA
"123","2021-03-15 18:27:06-03","USP","SPF","41737","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Giulietti, AM","CFSC6408","1980","07","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 123 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,"Árvore 6 m, próximo da Fazenda Palácio.; Campo rupestre.","SPF00041737","SPF00041737","Riina, R",NA,NA,"2009","02",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 18:27:06-03","USP","SPF","19652","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Rawitscher, FK","s.n.","1948","06","05",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Base do Itatiaia, Parque Nacional.","-44.5633010864258","-22.4960994720459",NA,"Árvore.","SPF00019652","SPF00019652","Riina, R",NA,NA,"2004","03",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 18:27:06-03","USP","SPF","155737","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Barnes","s.n.","1995","06","30",NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,"Árvore ca. 10 m alt., flores esverdeadas.; Mata atlântica.","SPF00155737","SPF00155737","Souza, A",NA,NA,"1995","08","10","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 18:27:06-03","USP","SPF","166596","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Altoe, AM","s.n.","2002","10","19",NA,"Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,"Planta arbórea com flroes díclinas de pétalas amarelas.; Campo cerrado.","SPF00166596","SPF00166596","Caruzo, MBR",NA,NA,"2005","06",NA,"12135","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-15 18:27:06-03","USP","SPF","106552","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Sano, PT","119","1995","06","03",NA,"Brasil","São Paulo","Queluz",NA,"-44.7700004577637","-22.5300006866455",NA,"Fazenda Itaporan, em mata de Eucalyptus.; Arvoreta 5 m, DAP 6 cm. Folhas discolores. Toda a planta com tricomas castanhos. Cálice castanho-esverdeado, corola e estames creme.","SPF00106552","SPF00106552","Riina, R",NA,"1100","2004","03",NA,"14382","auto",NA,NA,NA,NA,"1100",NA,NA,NA
"128","2019-11-13 11:20:05-03","USP","SPF","13304","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Hoehne, W","s.n.","1947","05","29",NA,"Brasil","São Paulo","São Paulo","Interlagos.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00013304","SPF00013304","Riina, R",NA,NA,"2004","03",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-15 18:27:06-03","USP","SPF","11298","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Hoehne, W","s.n.","1944","04","25",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,"Arbusto da mata.","SPF00011298","SPF00011298","Riina, R; Caruzo, MBR",NA,NA,"2004","01",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-10-07 09:30:56-03","UEFS","HUEFS","173835","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Lima, H.C.de","5769","2001","04","23",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Estrada do Maromba, próximo a ponte do Maromba.","-44.566667","-22.25",NA,NA,"HUEFS0173835","HUEFS0173835",NA,NA,"1100",NA,NA,NA,NA,NA,"Rosanae",NA,"44W34'0''","22S15'0''","1100",NA,NA,NA
"131","2019-10-07 09:30:56-03","UEFS","HUEFS","234650","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Santos, R.F.","47","2016","02","12",NA,"Brasil","Rio de Janeiro","Itatiaia","Parna Itatiaia. Estrada para a cachoeira do Maromba, próximo a entrada para a cachoeira Véu da Noiva.","-44.619167","-22.428889",NA,"Floresta Ombrófila Densa. Borda de mata.","HUEFS0234650","HUEFS0234650","R.F.Santos",NA,"1111",NA,NA,NA,NA,NA,"Rosanae",NA,"44W37'9''","22S25'44''","1111",NA,NA,NA
"132","2019-10-07 09:30:56-03","UEFS","HUEFS","234656","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Caruzo, M.B.R.","185","2016","02","11",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, estrada para a piscina do Maromba.","-44.611389","-22.445556",NA,"Floresta ombrófila.","HUEFS0234656","HUEFS0234656","M.B.R.Caruzo",NA,"925",NA,NA,NA,NA,NA,"Rosanae",NA,"44W36'41''","22S26'44''","925",NA,NA,NA
"133","2019-09-04 18:26:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","hecatonandrus","Croton hecatonandrus",NA,"A. Glaziou","5984","1872","7","11","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"134","2019-07-09 13:22:28-03","F","FMNH-SEEDPLANTS","V0093326F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","hecatonandrus","Croton hecatonandrus",NA,"A. Glaziou","5983","1872","7","11","South America","Brazil","Rio de Janeiro",NA,"Itatiaia",NA,NA,NA,NA,"V0093326F","V0093326F_01",NA,"Syntype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"135","2019-07-09 13:26:32-03","F","FMNH-SEEDPLANTS","V0187767F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","hecatonandrus","Croton hecatonandrus",NA,"A. Glaziou","6680","1873","1","24","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0187767F","V0187767F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"136","2019-09-04 18:14:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius",NA,"L. Riedel","1084","1833","12",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"137","2019-09-04 18:14:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius",NA,"L. Riedel","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"138","2018-04-26 13:14:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius",NA,"E. Pereira","44",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"44",NA,NA
"139","2019-07-09 13:22:49-03","F","FMNH-SEEDPLANTS","V0093307F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius",NA,"A. Saint-Hilaire","652",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0093307F","V0093307F_01",NA,"Syntype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"140","2019-07-09 13:23:16-03","F","FMNH-SEEDPLANTS","V0193178F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0193178F","V0193178F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"141","2019-07-09 13:36:53-03","F","FMNH-SEEDPLANTS","V0323049F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius",NA,"T. M. Pedersen","10920","1975","1","31","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0323049F","V0323049F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"142","2019-07-09 13:36:53-03","F","FMNH-SEEDPLANTS","V0323050F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius",NA,"T. M. Pedersen","8789","1968","3","29","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0323050F","V0323050F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"143","2020-07-23 12:06:11-03","CEPLAC","CEPEC","51001","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius",NA,"A. F. Silva","242","1985","09","10",NA,"Brasil","São Paulo","SÃO JOSÉ DOS CAMPOS","Estrada Turvo.","-45.9375","-23.075",NA,NA,NA,NA,"R. Riina",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004","45W56'15","23S4'30",NA,NA,NA,NA
"144","2020-07-23 12:06:11-03","CEPLAC","CEPEC","133666","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius",NA,"S. J. S. Neto","741","1996","05","31",NA,"Brasil","Rio de Janeiro","ITATIAIA","Parque Nacional de Itatiaia. Estrada para o Abrigo Macieiras.","-44.75","-22.466667",NA,NA,NA,NA,"R. Riina",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004","44W45'0","22S28'0",NA,NA,NA,NA
"145","2020-07-23 12:06:11-03","CEPLAC","CEPEC","133539","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius",NA,"S. J. Silva Neto","758","2008","04","04",NA,"Brasil","Rio de Janeiro","ITATIAIA","Parque Nacional de Itatiaia. Estrad apara o Pico das Agulhas negras.","-44.75","-22.466667",NA,NA,NA,NA,"R. F. Santos",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004","44W45'0","22S28'0",NA,NA,NA,NA
"146","2019-11-13 16:04:41-03","UNISANTA","HUSC","8608","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Souza, V.C.; Miyagi, P.H.; Moncaio, E.","6025","1994","06","02",NA,"Brasil","São Paulo","Itapeva","Ca. 30km de Bonsucesso de Itararé, em direção à Itapeva","-49.166667","-24.25",NA,"Arbusto a arvoreta, até 3,5m de alt., látex avermelhado, tépalas castanho-claras, estames creme; Afloramento rochoso em área de plantação de Pinus",NA,NA,"Caruzo, M.B.R.",NA,NA,"2004","04",NA,NA,NA,NA,NA,"-49.166667","-24.25",NA,NA,NA,NA
"147","2020-11-04 17:29:04-03","UEM","HUEM","5884","S","Plantae",NA,NA,"Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Souza, VC; P.H.Miyagi; E. Moncaico","6025","1994","06","02",NA,"Brasil","São Paulo","Itapeva","Ca. 30km de Bonsucesso de Itararé, Afloramento rochoso em área de plntação de Pinus.","-49.166667","-24.25",NA,"Arbusto a arvoreta, até 3,5 m alt., látex avermelhado, tépalas castanho-claras, estames creme.","HUEM000004092","HUEM000004092","I. Cordeiro",NA,NA,"2014","12",NA,NA,NA,NA,NA,"-49.166667","-24.25",NA,NA,NA,NA
"148","2020-11-12 17:01:04-03","UEL","FUEL","7170","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","vulnerarius","Croton vulnerarius","Baill.","Brown Jr, KS","14531","1983","03","01",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional de Itatiaia","-43.2075004577637","-22.9027996063232",NA,NA,"FUEL018207",NA,"Pereira, APN",NA,NA,"2016","10","17","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
