"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","scientificNameAuthorship","recordNumber","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"297","2020-02-08 09:06:03-03","NBC","NL-BOTANY","U.1332792","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","alata","Cassia alata",NA,"Irwin HS","1960","10","17","Brazil",NA,NA,"Territorio Amapa. Rio Oiapoque. Base of Mt. Tipac.","-51.316667","3.6","-51.316667","3.6",NA,NA,"NL-U1332792","NL-U1332792",NA,"Fabales","L.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"298","2020-02-08 09:06:03-03","NBC","NL-BOTANY","U.1332842","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","alata","Cassia alata",NA,"Jonker-Verhoef AME; Jonker FP","1955","12","04","Surinam",NA,NA,"Ditr Commewijn, beneden Suriname-rivier; langs de weg tussen Nieuw-Amsterdam en Meerzorg.",NA,NA,NA,NA,NA,NA,"NL-U1332842","NL-U1332842",NA,"Fabales","L.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332842 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0192450",NA,NA,NA,NA
"299","2020-02-08 09:06:03-03","NBC","NL-BOTANY","U.1332843","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","alata","Cassia alata",NA,"Jonker-Verhoef AME; Jonker FP","1955","12","04","Surinam",NA,NA,"Ditr Commewijn, beneden Suriname-rivier; langs de weg tussen Nieuw-Amsterdam en Meerzorg.",NA,NA,NA,NA,NA,NA,"NL-U1332843","NL-U1332843",NA,"Fabales","L.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332843 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0192449",NA,NA,NA,NA
"300","2020-02-08 09:06:03-03","NBC","NL-BOTANY","WAG.1635128","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","alata","Cassia alata",NA,"Nascimento EA; Talá ME","1989","08","08","Brazil",NA,NA,"Brasilia, próximo do Iate Clube.",NA,NA,NA,NA,NA,NA,"NL-WAG1635128","NL-WAG1635128",NA,"Fabales","L.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1635128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"301","2020-02-08 09:06:03-03","NBC","NL-BOTANY","WAG.1912663","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","alata","Cassia alata",NA,"Outer RW den","1974","10","28","Surinam",NA,NA,"Surroundings of Uitkijk, 20 km west of Paramaribo.",NA,NA,NA,NA,NA,NA,"NL-WAG1912663","NL-WAG1912663",NA,"Fabales","L.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1912663 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"302","2020-02-08 09:06:03-03","NBC","NL-BOTANY","WAG.1912664","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","alata","Cassia alata",NA,"Outer RW den","1974","10","28","Surinam",NA,NA,"Surroundings of Uitkijk, 20 km west of Paramaribo.",NA,NA,NA,NA,NA,NA,"NL-WAG1912664","NL-WAG1912664",NA,"Fabales","L.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1912664 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"303","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1321169","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata",NA,"Fernández L",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1321169","NL-U1321169",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1321169 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"304","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1325053","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata",NA,"Krapovickas A","1988","03","05","Argentina",NA,NA,"Argentina, Corrientes. Dep. Capital, Corrientes.",NA,NA,NA,NA,NA,NA,"NL-U1325053","NL-U1325053",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1325053 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"305","2020-02-08 09:08:07-03","NBC","NL-BOTANY","L.1064181","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata",NA,"Santos TS dos",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1064181","NL-L1064181",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1064181 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","CEPECw158",NA,NA,NA,NA
"306","2020-02-08 09:08:07-03","NBC","NL-BOTANY","L.2025807","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata","Bortoluzzi RLC","Klein RM","1955","03","31","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2025807","NL-L2025807",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2025807 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0488191",NA,NA,NA,NA
"307","2020-02-08 09:08:07-03","NBC","NL-BOTANY","L.3895626","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata",NA,"Proença CEB; Milhomens LC; Carvalho JA; Mendes VC","2000","11","27","Brazil",NA,NA,"Minas Gerais. Entre Sagarana e Riachinho do Rio Urucuia. Sudeste.","-46.066667","-16.166667","-46.066667","-16.166667",NA,NA,"NL-L3895626","NL-L3895626",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3895626 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"308","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1321167","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata",NA,"Solomon JC","1982","05","29","Bolivia",NA,NA,"Province of Vaca Diez, Departamento of Beni: Riberalta.","-66.083333","-11","-66.083333","-11.0",NA,NA,"NL-U1321167","NL-U1321167",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1321167 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"309","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1321168","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata",NA,"Solomon JC","1982","05","29","Bolivia",NA,NA,"Province of Vaca Diez, Departamento of Beni: Riberalta.","-66.083333","-11","-66.083333","-11.0",NA,NA,"NL-U1321168","NL-U1321168",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1321168 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"310","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332784","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata",NA,"Harley RM; et al.","1980","04","17","Brazil",NA,NA,"Estado da Bahia. Basin of the Upper São Francisco River. Morrão, at about 32km from Bom Jesus da Lapa, N.E. beyond Calderão.","-43.183333","-13.116667","-43.183333","-13.116667",NA,NA,"NL-U1332784","NL-U1332784",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332784 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"311","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332785","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata",NA,"Silva NT","1969","06","18","Brazil",NA,NA,"Plantas da Amazônia. Pará: Jari, estrada entre Bandeira e Pilão, km 39.",NA,NA,NA,NA,NA,NA,"NL-U1332785","NL-U1332785",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332785 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"312","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332787","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata",NA,"Jansen-Jacobs MJ; Welle BJH ter; James V; Andrew R","1995","09","07","Guyana",NA,NA,"Rupununi Distr., Jerome's Place. Wt savanna.","-59.783333","2.7","-59.783333","2.7",NA,NA,"NL-U1332787","NL-U1332787",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332787 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0192454",NA,NA,NA,NA
"313","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332788","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata",NA,"Jansen-Jacobs MJ; Welle BJH ter; James V; Andrew R","1995","09","07","Guyana",NA,NA,"Rupununi Distr., Jerome's Place. Wt savanna.","-59.783333","2.7","-59.783333","2.7",NA,NA,"NL-U1332788","NL-U1332788",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332788 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0192453",NA,NA,NA,NA
"314","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332789","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata",NA,"Reinders MA; Kissoon J","1992","02","01","Guyana",NA,NA,"NW distrit. Mabaruma settlement. Along roadsides, wet and swampy areas.","-59.8","8.216667","-59.8","8.216667",NA,NA,"NL-U1332789","NL-U1332789",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332789 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0192452",NA,NA,NA,NA
"315","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332790","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata",NA,"Reinders MA; Kissoon J","1992","02","01","Guyana",NA,NA,"NW distrit. Mabaruma settlement. Along roadsides, wet and swampy areas.","-59.8","8.216667","-59.8","8.216667",NA,NA,"NL-U1332790","NL-U1332790",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332790 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0192451",NA,NA,NA,NA
"316","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332791","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata","Andel TR van","Andel TR van; Gomes AB; Abraham C","1997","08","24","Guyana","North West District",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1332791","NL-U1332791",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332791 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0088060",NA,NA,NA,NA
"317","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332836","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","alata","Senna alata","Sauvain M","Sauvain M","1985","08","19","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1332836","NL-U1332836",NA,"Fabales","(L.) Roxb.",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332836 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0143679",NA,NA,NA,NA
"318","2020-11-04 11:10:21-03","ESALQ","ESA","4267","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Catharino, E.L.M.",NA,NA,NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA004267","ESA004267","Magnoliophyta",NA,"(L.) Roxb.","16.0",NA,NA,NA,"1992","12","02",NA,"44778","auto",NA,NA,NA,NA,NA,NA
"319","2020-11-04 11:10:21-03","ESALQ","ESA","34002","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Kirizawa, M. et al.","1995","05","17","Brasil","São Paulo","Presidente Epitácio",NA,"-52.1100006103516","-21.7600002288818",NA,NA,NA,NA,"ESA034002","ESA034002","Magnoliophyta",NA,NA,"3117.0",NA,NA,NA,"1998","01","31",NA,"59255","auto",NA,NA,NA,NA,NA,NA
"320","2020-11-04 11:10:21-03","ESALQ","ESA","102525","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","P. Hervencio","Grillo, A.A.","1995","04","10","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"ESA102525","ESA102525","Magnoliophyta",NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"321","2020-11-04 11:10:21-03","ESALQ","ESA","34133","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Leitão Filho, H.F. et al.","1995","02","08","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"ESA034133",NA,"Magnoliophyta",NA,NA,"33085.0",NA,NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA
"322","2020-11-04 11:10:21-03","ESALQ","ESA","130549","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","23","Brasil","São Paulo","Pindamonhangaba","Fragmento 31 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.8879","-45.4403","-22.8879","-45.4403","527","527","ESA130549",NA,"Magnoliophyta",NA,"(L.) Roxb.","35752.0",NA,NA,"Arbusto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-11-04 11:10:21-03","ESALQ","ESA","51720","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Maria, V.R.B.","Maria, V.R.B.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"ESA051720",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"324","2020-11-04 11:10:21-03","ESALQ","ESA","31957","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Leitão Filho, H.F. et al.","1995","02","08","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"ESA031957","ESA031957","Magnoliophyta",NA,"(L.) Roxb.","33085.0",NA,NA,NA,"1999","01","01",NA,"38172","auto",NA,NA,NA,NA,NA,NA
"325","2020-11-04 11:10:21-03","ESALQ","ESA","57741","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Brandão, M.","1992","07","01","Brasil","Goiás","Orizona",NA,"-48.2957992553711","-17.031400680542",NA,NA,NA,NA,"ESA057741",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"número ESA antigo (duplicado) 67741",NA,NA,NA,NA,"38474","auto",NA,NA,NA,NA,NA,NA
"326","2020-11-04 11:10:21-03","ESALQ","ESA","126066","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Ribeiro, R.D.","1905","06","26","Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"ESA126066",NA,"Magnoliophyta",NA,NA,"95.0",NA,NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA
"327","2020-11-04 11:10:21-03","ESALQ","ESA","84088","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Hoehne, W.","1943","03","02","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA084088","ESA084088","Magnoliophyta",NA,"(L.) Roxb.",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"328","2020-11-04 11:10:21-03","ESALQ","ESA","69435","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Romão, G.O.","Handro, O.","1974","12","02","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA069435","ESA069435","Magnoliophyta",NA,"(L.) Roxb","2265.0",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"329","2020-11-04 11:10:21-03","ESALQ","ESA","66586","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Souza, V.C. et al.","2000","07","17","Brasil","Tocantins","Natividade",NA,"-47.7233009338379","-11.7096996307373",NA,NA,NA,NA,"ESA066586",NA,"Magnoliophyta",NA,"(L.) Roxb.","24044.0",NA,NA,NA,"2000","01","01",NA,"59394","auto",NA,NA,NA,NA,NA,NA
"330","2020-11-04 11:10:21-03","ESALQ","ESA","66005","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Nave, A.G. ; Novello, A.","1999","09","07","Brasil","Pará","São Domingos do Capim","Quintaneira. Floresta Ombrófila aluvial. Capoeira. 9710519N; 183042E","-47.7710990905762","-1.67417001724243",NA,NA,NA,NA,"ESA066005","ESA066005","Magnoliophyta",NA,"(L.) Roxb.","56.0",NA,NA,"Arbusto, 1,5m alt.",NA,NA,NA,NA,"64438","auto",NA,NA,NA,NA,NA,NA
"331","2020-11-04 11:10:21-03","ESALQ","ESA","80310","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Hein, A.","1944","04","14","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA080310","ESA080310","Magnoliophyta",NA,"(L.) Roxb.",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"332","2020-11-04 11:10:21-03","ESALQ","ESA","42711","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Nave, A.G.","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1997","06","04","Brasil","Mato Grosso","Vila Rica","Estrada para Fazenda Ipê. Floresta Estacional Semidecidual. Beira de estrada, floresta secundária, antropizado","-510.843","-95.625","-510,843","-95,625",NA,NA,"ESA042711","ESA042711_2","Magnoliophyta",NA,"(L.) Roxb.","1200.0",NA,NA,"Arbustivo. Altura de 3,0 m e com inflorescência amarela e fruto verde imaturo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-11-04 11:10:21-03","ESALQ","ESA","42713","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Dário, F.R.","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1997","03","25","Brasil","Mato Grosso","Gaúcha do Norte","Contato floresta ombrófila aberta com floresta estacional. Capoeira, beira de estrada.","-531.506","-130.996","-531,506","-130,996",NA,NA,"ESA042713","ESA042713","Magnoliophyta",NA,"(L.) Roxb.","1026.0",NA,NA,"Herbácea. Altura de 1,5m. Flor amarela, Fruto seco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-11-04 11:10:21-03","ESALQ","ESA","88526","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Romão, G.O.","Rossi, L.","1985","05","29","Brasil","São Paulo","Butantã",NA,NA,NA,NA,NA,NA,NA,"ESA088526","ESA088526","Magnoliophyta",NA,"(L.) Roxb.",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-11-04 11:10:21-03","ESALQ","ESA","42712","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Souza, V.C.","Nave, A.G. et al.","1997","02","21","Brasil","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,NA,"ESA042712",NA,"Magnoliophyta",NA,"(L.) Roxb.","1133.0",NA,NA,NA,"1997","07","20",NA,"107042","auto",NA,NA,NA,NA,NA,NA
"336","2020-11-04 11:10:21-03","ESALQ","ESA","1299","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Hein, A.","1944","04","14","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA001299","ESA001299","Magnoliophyta",NA,"(L.) Roxb.",NA,NA,NA,NA,"1992","12","02",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"337","2020-11-04 11:10:21-03","ESALQ","ESA","66523","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Souza, V.C. et al.","2000","07","15","Brasil","Goiás","Niquelândia",NA,"-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"ESA066523",NA,"Magnoliophyta",NA,"(L.) Roxb.","23981.0",NA,NA,NA,"2000","01","01",NA,"74171","auto",NA,NA,NA,NA,NA,NA
"338","2020-11-04 11:10:21-03","ESALQ","ESA","68173","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Campos, C.J.","1982","04","12","Brasil","São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"ESA068173",NA,"Magnoliophyta",NA,"(L.) Roxb.",NA,NA,NA,NA,"1999","01","01",NA,"40412","auto",NA,NA,NA,NA,NA,NA
"339","2020-11-04 11:10:21-03","ESALQ","ESA","69434","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Muniz, C.F.S.","1981","03","11","Brasil","São Paulo","Teodoro Sampaio",NA,"-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"ESA069434",NA,"Magnoliophyta",NA,"L.","279.0",NA,NA,NA,"1981","01","29",NA,"54606","auto",NA,NA,NA,NA,NA,NA
"340","2020-11-04 11:10:21-03","ESALQ","ESA","69214","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Rampin, V.T.","1996","03","10","Brasil","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"ESA069214","ESA069214","Magnoliophyta",NA,"(L.) Roxb.","826.0",NA,NA,NA,"1999","01","01",NA,"21773","auto",NA,NA,NA,NA,NA,NA
"341","2021-01-14 15:30:18-03","MN","R","131793","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Bortoluzzi, R.L.C.","Heringer, E.P.","1971","05","14","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Roxb.","763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-01-14 15:30:19-03","MN","R","65495","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Bortoluzzi, R.L.C.","Moreira, C.; Siqueira, E.","1899","02",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Roxb.","s.n.",NA,NA,NA,"2003","01","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-01-14 15:30:19-03","MN","R","419937","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Bortoluzzi, R.L.C.","Velloso, H.P.","1944","05","19","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Roxb.","909",NA,NA,"Herbario H. Velloso","2003","01","31",NA,"61245","auto",NA,NA,NA,NA,NA,NA
"344","2021-01-14 15:30:18-03","MN","R","121109","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Bortoluzzi, R.L.C.","Lutz, A.","1912","05","12","Brasil","Bahia","Santa Maria da Vitória",NA,"-44.1980018615723","-13.3979997634888",NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Roxb.","92",NA,NA,"Herbarium Lutz. Viagem pelo Rio S. Francisco.","2003","01","31",NA,"65782","auto",NA,NA,NA,NA,NA,NA
"345","2021-01-14 15:30:18-03","MN","R","30295","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Bortoluzzi, R.L.C.","Drouet, F.E.","1935","10","05","Brasil","Ceará","Fortaleza",NA,"-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Roxb.","2566",NA,NA,"Commissão Technica de Piscicultura do Nordeste do Brasil. Plants of The State of Ceará.","2003","01","31",NA,"19924","auto",NA,NA,NA,NA,NA,NA
"346","2021-01-14 15:30:19-03","MN","R","64142","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata","Bortoluzzi, R.L.C.","Hoehne, F.C.","1911","02",NA,"Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"(L.) Roxb.","2533",NA,NA,"Commissão Rondon.","2003","01","31",NA,"295160","auto",NA,NA,NA,NA,NA,NA
