"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"45","2021-03-01 16:32:45-03","UNICAMP","UEC","125313","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Kinoshita, LS; Galvão, JC; Corrêa, AM; Araújo, RFC; Moraes, P; Filho, AC","158","2004","10","13",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Estrada de serviço.","-48","-24.552778",NA,NA,NA,"Árvore, aproximadamente 8m, frutos imaturos.; Mata Atlântica.","UEC157198","UEC157198",NA,NA,NA,NA,NA,NA,NA,"-48","-24.552778",NA,NA,NA,NA
"46","2021-03-01 16:32:45-03","UNICAMP","UEC","188882","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Silva, BG","131","2013","10","16",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.974444","-24.064444","800","800",NA,"Árvore, 4 m de altura e 4,8 cm de DAP; Floresta Ombrófila Densa","UEC119479","UEC119479",NA,NA,NA,NA,NA,NA,NA,"-47.974444","-24.064444",NA,NA,NA,NA
"47","2021-03-01 16:32:45-03","UNICAMP","UEC","173473","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Costa, CB; Prado, J; Proença, SL; Hoch, AM; Corrêa, MA; Silva, E; Galante, O","263","1996","05","22",NA,"Brazil","São Paulo","Iporanga","Fazenda Intervales.&nf;Região da Base Barra Grande.&nf;Trilha para a Base.","-48.5900001525879","-24.5799999237061",NA,NA,NA,"Árvore ca. 10 m alt.; Mata de encosta.","UEC014190","UEC014190","Baitello, JB",NA,"1997","05","22",NA,NA,NA,NA,"38740","auto",NA,NA
"48","2021-03-01 16:32:45-03","UNICAMP","UEC","5976","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Vital, DM","s.n.","1977","05","22",NA,"Brazil","São Paulo","São Miguel Arcanjo","Reserva Florestal Carlos Botelho, ca. 55km S de Itapetininga.","-47.9900016784668","-23.8700008392334",NA,NA,NA,"Árvore com ca. 9m alt., inflorescência com botões esverdeadas.","UEC138562","UEC138562","Baitello, JB",NA,"1997","01","28",NA,NA,NA,NA,"27904","auto",NA,NA
"49","2020-03-12 10:29:17-03","UFOP","OUPR","34209","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Pedrosa, L.G.","1685","2019","06","24",NA,"Brasil","Minas Gerais","Ouro Preto/ Mariana","Parque Estadual do Itacolomi",NA,NA,NA,NA,NA,"Arvoreta, 3m. Flores esverdeadas. Frutos verdes, pedúnculos vermelhos. Capoeira rupestre.",NA,NA,"Pedrosa, L.G.",NA,"2019","06","24",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-06 09:56:02-03","UFOP","OUPR","15559","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Badini, J.","s.n.","1974","05","08",NA,"Brasil","Minas Gerais","Mariana","Fazenda Macaquinhos","-43.4160995483398","-20.377799987793",NA,NA,NA,"Mata. Árvore, flores amarelas",NA,NA,"Moraes, P.L.R.",NA,"2011","12","13",NA,NA,NA,NA,"33524","auto",NA,NA
"51","2019-11-06 09:56:02-03","UFOP","OUPR","18264","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Badini, J.","s.n.","1944","10",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Beira de córrego. Arbusto, flores amarelas",NA,NA,"Moraes, P.L.R.",NA,"2011","12","13",NA,NA,NA,NA,"44599","auto",NA,NA
"52","2019-11-06 09:56:02-03","UFOP","OUPR","18144","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Peron, M.V.","s.n.","1986","01","13",NA,"Brasil","Minas Gerais","Ouro Preto","Alto do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Capão de mata. Subarbusto, flores esverdeadas",NA,NA,"Moraes, P.L.R.",NA,"2011","12","13",NA,NA,NA,NA,"44599","auto",NA,NA
"53","2019-11-06 09:56:02-03","UFOP","OUPR","7311","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Roschel, M.B.; Craig, J.","189","1996","06","22",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Alegria Sul, Samarco Mineração","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Orla de mata. Arbusto ca.1,5m, flores amareladas",NA,NA,"Moraes, P.L.R.",NA,"2011","12","13",NA,NA,NA,NA,"44599","auto",NA,NA
"54","2019-11-06 09:56:02-03","UFOP","OUPR","15264","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Ferreira, F.A.","51","1999","09","19",NA,"Brasil","Minas Gerais","Ouro Preto","APA Estadual Cachoeira das Andorinhas, Final da trilha ao lado da cerca de concreto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto ca. 1,3m. Parte abaxial das folhas pilosas. Frutos verdes. Afloramento rochoso.",NA,NA,"Domingos, D.Q.",NA,"2016","09",NA,NA,NA,NA,NA,"44599","auto",NA,NA
"55","2019-11-06 09:56:02-03","UFOP","OUPR","18005","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Badini, J.","s.n.","1975","06","14",NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Cerrado. Arbusto, flores amareladas",NA,NA,"Moraes, P.L.R.",NA,"2011","12","13",NA,NA,NA,NA,"44599","auto",NA,NA
"56","2019-11-06 09:56:02-03","UFOP","OUPR","18004","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Badini, J.","s.n.","1975","06","16",NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto com flores amarelas",NA,NA,"Moraes, P.L.R.",NA,"2011","12","13",NA,NA,NA,NA,"44599","auto",NA,NA
"57","2019-11-06 09:56:02-03","UFOP","OUPR","1758","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Messias, M.C.T.B.; Roschel, M.B. & Silva, J.L.","s.n.","1995","04",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Capoeira. Arbusto, flores pálidas",NA,NA,"Moraes, P.L.R.",NA,"2011","12","13",NA,NA,NA,NA,"44599","auto",NA,NA
"58","2019-11-06 09:56:02-03","UFOP","OUPR","15263","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Messias, M.C.T.B.","317","2000","03","16",NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Árvore. Flores alvas. Campo rupestre.",NA,NA,"Domingos, D.Q.",NA,"2016","09",NA,NA,NA,NA,NA,"44599","auto",NA,NA
"59","2019-11-06 09:56:02-03","UFOP","OUPR","18146","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Badini, J.","s.n.","1975","06","16",NA,"Brasil","Minas Gerais","Ouro Preto","Campo Grande","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Entre rochas de quartzito. Arbusto, flores amareladas",NA,NA,"Moraes, P.L.R.",NA,"2011","12","13",NA,NA,NA,NA,"44599","auto",NA,NA
"60","2019-11-06 09:56:02-03","UFOP","OUPR","18265","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Badini, J.","s.n.","1944","10",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Gambá","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Capoeira. Arbusto, flores amarelas",NA,NA,"Moraes, P.L.R.",NA,"2011","12","13",NA,NA,NA,NA,"44599","auto",NA,NA
"61","2019-11-06 09:56:02-03","UFOP","OUPR","18266","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Badini, J.","s.n.","1944","10",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro do Cruzeiro","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Canga. Arbusto, flores amarelas",NA,NA,"Moraes, P.L.R.",NA,"2011","12","13",NA,NA,NA,NA,"44599","auto",NA,NA
"62","2019-11-06 09:56:02-03","UFOP","OUPR","18145","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Badini, J.","s.n.","1972","06","17",NA,"Brasil","Minas Gerais","Ouro Preto","Morro do Fraga","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Cerrado, sobre a canga. Arbusto",NA,NA,"Moraes, P.L.R.",NA,"2011","12","13",NA,NA,NA,NA,"44599","auto",NA,NA
"63","2019-11-06 09:56:02-03","UFOP","OUPR","32397","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Pedrosa, L.G.","1012","2018","11","14",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arvoreta, ca. 5m. Flores não observadas. Cúpula vermelha.",NA,NA,"Pedrosa, L.G.",NA,"2018","11","14",NA,NA,NA,NA,"44599","auto",NA,NA
"64","2019-11-06 09:56:02-03","UFOP","OUPR","32373","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Pedrosa, L.G.","948","2018","11","02",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha da Pedra do Sal.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, ca. 2,5m. Flores minúsculas, alvas. Cúpula vermelha, frutos verdes. Campo rupestre.",NA,NA,"Pedrosa, L.G.",NA,"2018","11","02",NA,NA,NA,NA,"44599","auto",NA,NA
"65","2019-11-06 09:56:02-03","UFOP","OUPR","20848","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1618","2007","11","28",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Antônio Pereira, Samarco. Alegria 7","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, 3m, frutos verdes, pedúnculos vermelhos. Mata",NA,NA,"Quinet, A.",NA,"2009",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA
"66","2019-11-06 09:56:02-03","UFOP","OUPR","18263","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Mez","Badini, J.","s.n.","1979","08","02",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Beira de córrego. Arbusto, receptáculo vermelho com frutos brancos com pequenas manchas brancas",NA,NA,"Moraes, P.L.R.",NA,"2011","12","13",NA,NA,NA,NA,"44599","auto",NA,NA
"67","2014-10-14 15:56:44-03","BS","M","M-0111067","S","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Mart. ex Nees","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Habitat inter Tapa roca et Tapanhoceganga; Provinciae M. Gerais, locis altis sylvaticis.",NA,NA,NA,NA,NA,NA,"M0111067",NA,NA,"NOTATYPE",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"68","2014-10-14 15:56:44-03","BS","M","M-0111068","S","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Mart. ex Nees","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia Provinc. Minas Generalibus.",NA,NA,NA,NA,NA,NA,"M0111068",NA,NA,"NOTATYPE",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 09:30:38-03","UFRRJ","RBR","46055","S","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","V.C. Cysneiros","s/n","2014","05","08",NA,"Brasil","Rio de Janeiro","Laje do Muriaé","Comendador Vênancio. Borda de fragmento.","-42.12","-21.24","232","232",NA,NA,"RBR00046055",NA,"M. Gomes",NA,"2018","02","28",NA,NA,"42º7'12''W","21º14'24''S",NA,NA,NA,NA
"70","2020-06-29 09:30:38-03","UFRRJ","RBR","18042","S","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","L.S. Sylvestre","1083","1994","04","23",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada entre a porteira de entrada da REBIO e a represa Colomi. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00018042","RBR00018042","A. Quinet",NA,"1998","06","01",NA,NA,NA,NA,"25743","auto",NA,NA
"71","2020-12-21 16:31:00-03","MBM","MBM","305386","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","umbrosa","Nectandra umbrosa","(Kunth) Mez","González, J.; et al.; et al.","3313","2003","04",NA,"Southern America","Costa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM305386","MBM305386","González, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:31:21-03","MBM","MBM","244355","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Assunção, P.A.C.L.; et al.; et al.","542",NA,NA,NA,"Southern America","Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus - Itacoatiara, km 26","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"MBM244355","MBM244355","Vicentini, A.",NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA
"73","2020-12-21 16:31:21-03","MBM","MBM","321756","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Lopes, M.M.M.; Sobral, M.; Gomes, L.C.J.; Sant'Ana, C.; Sobral, M.; Gomes, L.C.J.; Sant'Ana, C.","827","2006","06","06","Southern America","Brazil","Bahia","Camacã","RPPN Serra Bonita, 9.7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel. Trilha do mirante, até a Torre","-39.565278","-15.391667","850","850",NA,"Árvore ca. 12m alt. Folhas subcoriáceas, fortemente discolores. Botões esverdeados.; Floresta Ombrófila Densa Montana.","MBM321756","MBM321756",NA,NA,NA,NA,NA,NA,NA,"-39.565278","-15.391667",NA,NA,NA,NA
"74","2020-12-21 16:31:21-03","MBM","MBM","223749","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Moraes, P.L.R. de; et al.; et al.","1000",NA,NA,NA,"Southern America","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Betelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"MBM223749","MBM223749","Moraes, P.L.R. de",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA
"75","2020-12-21 16:31:21-03","MBM","MBM","129729","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Hatschbach, G.; Nicolack, V.; Nicolack, V.","52897",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Conceição do Mato Dentro","Ouro Fino","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"MBM129729","MBM129729","Werff, H. van der",NA,NA,NA,NA,NA,NA,NA,NA,"60318","auto",NA,NA
"76","2020-12-21 16:31:21-03","MBM","MBM","279212","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Udulutsch, R.G.; et al.; et al.","700","2002","04","24","Southern America","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"MBM279212","MBM279212","Moraes, P.L.R. de",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA
"77","2015-09-29 04:43:03-03","MNHN","RECOLNAT_MNHN_P","P00128735","PreservedSpecimen",NA,NA,NA,"Lauraceae","Nectandra","umbrosa","Nectandra umbrosa","(Kunth) Mez","Bonpland, A.J.A.",NA,NA,NA,NA,NA,"Pérou",NA,NA,"Loxa",NA,NA,NA,NA,"hb","Her bier donné par M. Bonpland en 1833 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128735' target='other'> <mi>dwc_moreinfo</mi></a>","P00128735","P00128735_01","Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2015-09-03 18:56:33-03","MNHN","RECOLNAT_MNHN_P","P00128736","PreservedSpecimen",NA,NA,NA,"Lauraceae","Nectandra","umbrosa","Nectandra umbrosa","(Kunth) Mez","Bonpland, A.J.A.",NA,NA,NA,NA,NA,"Pérou",NA,NA,"Loxa",NA,NA,NA,NA,"hb","Herbier de l'Amérique équatoriale, donné par M. Bonpland <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128736' target='other'> <mi>dwc_moreinfo</mi></a>","P00128736","P00128736_01","Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-02-18 13:25:51-02","MNHN","RECOLNAT_MNHN_P","P01959077","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Moraes, P.L.R.|Farias, D.S.|Lima, H.C.|Diniz, C.C.",NA,"1994","4","23",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959077' target='other'> <mi>dwc_moreinfo</mi></a>","P01959077","P01959077_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto","928",NA
"80","2016-02-18 13:29:59-02","MNHN","RECOLNAT_MNHN_P","P01959007","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Mart. ex Mez.","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil. (Minas)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959007' target='other'> <mi>dwc_moreinfo</mi></a>","P01959007","P01959007_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19783",NA
"81","2016-02-18 13:29:59-02","MNHN","RECOLNAT_MNHN_P","P01958998","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Mart. ex Mez.","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958998' target='other'> <mi>dwc_moreinfo</mi></a>","P01958998","P01958998_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1064",NA
"82","2016-02-18 13:29:59-02","MNHN","RECOLNAT_MNHN_P","P01959010","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Mart. ex Mez.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Itambé",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959010' target='other'> <mi>dwc_moreinfo</mi></a>","P01959010","P01959010_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C 408",NA
"83","2015-09-03 18:55:43-03","MNHN","RECOLNAT_MNHN_P","P01959011","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Mart. ex Mez.","Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","Reçu le 1 Mars 1889 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959011' target='other'> <mi>dwc_moreinfo</mi></a>","P01959011","P01959011_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1033",NA
"84","2016-02-18 13:29:59-02","MNHN","RECOLNAT_MNHN_P","P01959008","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Mart. ex Mez.","Mexia, Y.",NA,"1930","4","9",NA,"Brasil","Minas Gerais","Viçosa","Agricultural College lands; Barbado watershed","-42.8819007873535","-20.7539005279541",NA,"710","hb","Reçu le 12 Octobre 1932 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959008' target='other'> <mi>dwc_moreinfo</mi></a>","P01959008","P01959008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto","4588",NA
"85","2016-02-18 13:29:59-02","MNHN","RECOLNAT_MNHN_P","P01958999","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Mart. ex Mez.","Glaziou, A.",NA,"1884","6","25",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Brésil. Minas. Itacolumy","-43.4249992370605","-19.0372009277344",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958999' target='other'> <mi>dwc_moreinfo</mi></a>","P01958999","P01958999_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"60318","auto","15377",NA
"86","2015-09-03 18:54:55-03","MNHN","RECOLNAT_MNHN_P","P01959002","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Mart. ex Mez.","Glaziou, A.",NA,"1884","6","25",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Brésil. Minas. Itacolumy","-43.4249992370605","-19.0372009277344",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959002' target='other'> <mi>dwc_moreinfo</mi></a>","P01959002","P01959002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"60318","auto","15377",NA
"87","2016-02-18 13:29:59-02","MNHN","RECOLNAT_MNHN_P","P01959003","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Mart. ex Mez.","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Brésil.( Minas) Ouro Preto, Passa Dez","-43.5080986022949","-20.2875003814697",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959003' target='other'> <mi>dwc_moreinfo</mi></a>","P01959003","P01959003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto","20441 a",NA
"88","2016-02-18 13:29:59-02","MNHN","RECOLNAT_MNHN_P","P01959000","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Mart. ex Mez.","Glaziou, A.",NA,"1888","8","5",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Brésil (Rio Jan.) Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959000' target='other'> <mi>dwc_moreinfo</mi></a>","P01959000","P01959000_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto","17730",NA
"89","2016-02-18 13:29:59-02","MNHN","RECOLNAT_MNHN_P","P01959001","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Mart. ex Mez.","Glaziou, A.",NA,"1888","8","5",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Brésil (Rio Jan.) Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959001' target='other'> <mi>dwc_moreinfo</mi></a>","P01959001","P01959001_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto","17730",NA
"90","2016-02-18 13:29:59-02","MNHN","RECOLNAT_MNHN_P","P01959006","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Mart. ex Mez.","Glaziou, A.",NA,"1888","8","5",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Brésil (Rio Jan.) Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959006' target='other'> <mi>dwc_moreinfo</mi></a>","P01959006","P01959006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto","17730",NA
"91","2020-12-11 11:37:07-03","UFMG","BHCB","185967","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Gontijo, FD","348","2014","10","04","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.395508","-19.626511",NA,NA,NA,"Arbóreo; Frutificação; Cálice vermelho; frutos verdes, altura 4m; Floresta estacional semidecidual","BHCB185967",NA,NA,NA,"2016","02","12",NA,NA,"-43.395508","-19.626511",NA,NA,NA,NA
