"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","year","month","locality","day","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"52","2019-10-09 11:12:17-03","UFBA","ALCB","61284","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Santana, DL; Pacheco, LM; Ramos, GAB","Southern America","Brasil","Bahia",NA,"aquática. Folhas submersas filamentosas, folhas flutuantes membranáceas e vináceas. Flores emersas, amarelas.; planície inundada com vegetação arbustiva-arbórea.","ALCB002102","ALCB002102 ALCB002102_1","650","2001","11","Litoral Norte, Ilhas das Ostras, Rio Crumaí","03","-37.6","-11.8","Conde",NA,"Lima, CT de",NA,NA,NA,NA,"-37.6","-11.8","2013","07","29",NA,NA,NA,NA
"53","2019-10-09 11:12:17-03","UFBA","ALCB","81363","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Jesus, NG de","Southern America","Brasil","Bahia",NA,"aquática, comum. Folhas emersas, vináceas, submersas aciculares. Pétalas amarelas. Ambiente lacustre.","ALCB002101","ALCB002101","871","2006","08","Litoral Norte, Campus II.","22","-38.416667","-18.133333","Alagoinhas",NA,"Lima, CT de",NA,NA,NA,NA,"-38.416667","-18.133333","2013","07","29",NA,NA,NA,NA
"54","2019-10-09 11:12:17-03","UFBA","ALCB","83273","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Jesus, NG de; Melo de Oliveira, JL; Bastos, NG","Southern America","Brasil","Bahia",NA,"comum. Folhas papiráceas, folhas flutuantes vináceas. Corola amarela.","ALCB002100","ALCB002100","2278","2007","08","Litoral Norte, Campus II, lagoa do Lavador","28","-38.4225","-12.185556","Alagoinhas",NA,"Lima, CT de",NA,NA,NA,NA,"-38.4225","-12.185556","2013","07","29",NA,NA,NA,NA
"55","2019-10-09 11:12:17-03","UFBA","ALCB","61568","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Guedes, ML; Lima, DS; et al.","Southern America","Brasil","Bahia",NA,"dimorfas, as imersas opostas, multipartidas, as flutuantes peltadas. Flores com três sépalos petalóides e 3 pétalos unguiculados amarelos.; Rio Crumaí.","ALCB002099","ALCB002099","10153","2001","08","Litoral Norte","15","-38.316667","-11.8","Conde",NA,"Guedes, ML",NA,NA,NA,NA,"-38.316667","-11.8","2003","06",NA,NA,NA,NA,NA
"56","2020-02-08 10:08:39-03","NBC","NL-BOTANY","L 0799657","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Hoogmoed MS","Southern America","Brazil","Pará",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200799657 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0799657",NA,NA,"1992","11","Brasil, Para, Floresta Nacional de Caxiuana, Esta, cao Cientifica 'Ferreira Penna'","01",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"11485",NA,NA,NA
"57","2020-02-08 10:08:39-03","NBC","NL-BOTANY","L.1708384","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Alleizette AC d'","Southern America","Uruguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1708384 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1708384","NL-L1708384",NA,NA,NA,"Montevideo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 10:08:39-03","NBC","NL-BOTANY","L.1708385","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Focke HC","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1708385 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1708385","NL-L1708385",NA,"1843","08","Op Jagtlust, in stilstaande waters.","01",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 10:08:39-03","NBC","NL-BOTANY","L.1708387","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Ule EHG","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1708387 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1708387","NL-L1708387",NA,"1908","10","Bl tief!, in cinom Bocke bei Vor Lerra Pellava, Rio Branco.","01",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 10:08:39-03","NBC","NL-BOTANY","L.1708388","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Splitgerber FL","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1708388 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1708388","NL-L1708388",NA,"1837","12","in aquis quietis prope plant: Canawappibo et alibi in Surinamo.","01",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 10:08:39-03","NBC","NL-BOTANY","L.1708389","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Hostmann FWR","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1708389 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1708389","NL-L1708389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 10:08:39-03","NBC","NL-BOTANY","L.1708390","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Samuels JA","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1708390 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1708390","NL-L1708390",NA,"1916","04","Dutch Guiana. Forets of Plantation, La Poule.","23",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 10:08:39-03","NBC","NL-BOTANY","L.1708391","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Sellow F","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1708391 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1708391","NL-L1708391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 10:08:39-03","NBC","NL-BOTANY","L.1708392","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Herb Persoon","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1708392 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1708392","NL-L1708392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 10:08:39-03","NBC","NL-BOTANY","L.1708395","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Pedersen TM","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1708395 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1708395","NL-L1708395",NA,"1954","11","in the Santa Lucia, Paso Cairal. Dep. Mburucuyÿ, Prov. Corrientes.","10",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 10:08:39-03","NBC","NL-BOTANY","L.1708396","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Pedersen TM","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1708396 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1708396","NL-L1708396",NA,"1957","02","Abindant in the Santa Lucía. Estancia,,Santa Teresa'' Dep. Mburucuyá, Prov. Corrientes.","05",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 10:08:39-03","NBC","NL-BOTANY","L.4149670","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Oldeman RAA","Southern America","French Guiana","Cayenne",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4149670 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4149670","NL-L4149670",NA,"1970","01","Basse crique Courouaïe (affluent basse Approuague) au deuxième camp.","12",NA,NA,NA,NA,"DeFilipps RA",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 10:08:39-03","NBC","NL-BOTANY","L.4164357","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Steyermark JA; Liesner RL; Delascio Chitty F","Southern America","Venezuela","Delta Amacuro",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4164357 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4164357","NL-L4164357",NA,"1977","10","upper reaches of riverine forest of Cano Atoiba tributary of Boca Araguao.","19","-60.95","9.252833",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","-60.95","9.252833",NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 10:08:39-03","NBC","NL-BOTANY","U.1446988","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Prance GT","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1446988 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1446988","NL-U1446988",NA,"1975","03","Brazilian Amazonia, State of Amazonas, Estrada Rosa de Maio, 6km north of Manaus.","08",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 10:08:39-03","NBC","NL-BOTANY","U.1446989","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Prance GT; Forero E; Pena BS; Ramos JF","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1446989 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1446989","NL-U1446989",NA,"1967","01","Brazilian Amazonia, Territorio do Roraima, Igarape Agua Boa, Rio Mucajaí between Pratinha and Rio Apiau, banks of stream.","22",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 10:08:39-03","NBC","NL-BOTANY","U.1447019","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Raynal-Roques AM; Jérémie J","Southern America","French Guiana","Cayenne",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447019 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447019","NL-U1447019",NA,"1979","04",NA,"19","-52.956792","5.376764",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","-52.956792","5.376764",NA,NA,NA,"U 0224756",NA,NA,NA
"72","2020-02-08 10:08:39-03","NBC","NL-BOTANY","U.1447023","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Raynal-Roques AM","Southern America","French Guiana","Cayenne",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447023 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447023","NL-U1447023",NA,"1978","03",NA,"13","-52.956792","5.376764",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","-52.956792","5.376764",NA,NA,NA,"U 0089359",NA,NA,NA
"73","2020-02-08 10:08:39-03","NBC","NL-BOTANY","U.1447024","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Raynal-Roques AM","Southern America","French Guiana","Cayenne",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447024 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447024","NL-U1447024",NA,"1979","09",NA,"05",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"U 0096254",NA,NA,NA
"74","2020-02-08 10:08:39-03","NBC","NL-BOTANY","U.1447025","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Raynal-Roques AM","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447025 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447025","NL-U1447025",NA,"1978","02",NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"U 0249447",NA,NA,NA
"75","2020-02-08 10:08:39-03","NBC","NL-BOTANY","U.1447032","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Sastre CHL; Bell D","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447032","NL-U1447032",NA,"1986","09",NA,"03",NA,NA,NA,NA,"Lindeman JC",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,"U 0038494",NA,NA,NA
"76","2020-02-08 10:08:39-03","NBC","NL-BOTANY","U.1447037","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Huber J","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447037 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447037","NL-U1447037",NA,"1997","07","Pará (Brazil), Rio Gapim.","11",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:08:39-03","NBC","NL-BOTANY","U.1447039","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Mexia YEJ","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447039 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447039","NL-U1447039",NA,"1931","07","State of Pará, Districto Acará, Thomé Assú; down Rio Acará about 5 km.","24",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 10:08:39-03","NBC","NL-BOTANY","WAG.1496737","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Leeuwenberg AJM","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1496737 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1496737","NL-WAG1496737",NA,"1978","02","Crique GAbrielle, tribatary right bank lower Mahury R.","02","-52.266667","4.7",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","-52.266667","4.7",NA,NA,NA,NA,NA,NA,NA
"79","2021-01-14 15:26:37-03","MN","R","60016","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Lisboa, A.",NA,"Brasil","Maranhão",NA,NA,"R010060969,R010060970","R010060969 R010060970",NA,"1941",NA,"campos marginais do rioTuriassú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-01-14 15:26:37-03","MN","R","222985","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Bove, C.P. 2492; Philbrich, C.T.",NA,"Brasil","Amapá",NA,NA,"R010060988,R010060989,R010060990,R010060991","R010060988 R010060989 R010060990 R010060991",NA,"2014","09","nos ancoradouro da cidade","24",NA,"0.712778","Porto Grande","60",NA,"60",NA,NA,NA,"51º24'46S","00º42'46N",NA,NA,NA,NA,NA,NA,NA
"81","2021-01-14 15:26:37-03","MN","R","119523","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Prance, G.T. 4043; Forero, E.; Pena, B.S. & Ramos, J.F.",NA,"Brasil","Roraima",NA,NA,"R010060986","R010060986",NA,"1967","01","Igarapé Água Boa","22",NA,NA,NA,NA,"Prance, G.T.",NA,NA,NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA
"82","2021-01-14 15:26:37-03","MN","R","60195","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Sellow, F.",NA,"Brasil","São Paulo",NA,NA,"R010060984","R010060984_001","161",NA,NA,NA,NA,NA,NA,NA,NA,"Feres, F.",NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"83","2021-01-14 15:26:37-03","MN","R","60199","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Sellow, F.",NA,"Brasil","São Paulo",NA,NA,"R010061037","R010061037_001","5852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-01-14 15:26:37-03","MN","R","112195","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Sobrinho, V.",NA,"Brasil","Pernambuco",NA,NA,"R010060985","R010060985",NA,"1961","07","Dois Irmãos","06","-34.8810997009277","-8.05389022827148","Recife",NA,"Sarmento, A.",NA,"18865","auto",NA,NA,NA,"1961",NA,NA,NA,NA,NA,NA
"85","2021-01-14 15:26:37-03","MN","R","30201","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Drouet, F.E.",NA,"Brasil","Pará",NA,NA,"R010060983,R010066662","R010060983 R010066662","1933","1935","06","Museu Paraense","27","-48.5043983459473","-1.4558299779892","Belém",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-14 15:26:37-03","MN","R","207911","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Folli, D.A.",NA,"Brasil","Espírito Santo",NA,NA,"R010060987","R010060987","2925","1997","02","Reseva Natural da CVRD","07","-40.0722007751465","-19.3910999298096","Linhares",NA,"Moreira, A.D.R.",NA,"48094","auto",NA,NA,NA,"2001","11","14",NA,NA,NA,NA
"87","2021-01-14 15:26:37-03","MN","R","214040","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Folli, D.A.",NA,"Brasil","Espírito Santo",NA,NA,"R010060992","R010060992","2382","1994","09","Reseva Natural da CVRD","28","-40.0722007751465","-19.3910999298096","Linhares",NA,"Landolt, E.",NA,"48094","auto",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"88","2014-09-25 12:31:02-03","FEMACT","MIRR","8904","S","Plantae",NA,NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","DC.","Castro-Guterres, P.M.",NA,"Brasil","Roraima",NA,"Planta aquática",NA,NA,"ps.n.","2007","04","Igarapé do Bueiro, Estrada Perdida, entorno do PARNA Viruá","30","-59.8775","3.365639","Boa Vista",NA,NA,NA,NA,NA,NA,"-59.8775","3.365639",NA,NA,NA,NA,NA,NA,NA
"89","2014-09-25 12:31:01-03","FEMACT","MIRR","5794","S","Plantae",NA,NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","DC.","Ferreira, C.A.C.; Lima, J.; Maduro, C.B.; Erazo, ND de C; Bacelar-Lima, C.G.",NA,"Brasil","Roraima",NA,"Planta aquática. Flores com pétalas e estames amarelos.",NA,NA,"12398","2002","08","Parque Nacional do Viruá, km 7, próximo a entrada do Parque, lado esquerdo. Habitat: água. Solo arenoso.","30","-60.997222","1.402222","Caracaraí",NA,NA,NA,NA,NA,NA,"-60.997222","1.402222",NA,NA,NA,NA,NA,NA,NA
"90","2019-02-15 11:35:46-02","IPA","IPA","92114","S","Plantae","Plantae",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Leite, M.S.; Oliveira, J.B.; Oliveira, J.B.","Southern America","Brasil","Pernambuco",NA,"Restinga arbórea.","IPA0092114",NA,"90","2006","07","RPPN Nossa Senhora do Oiteiro de Maracaípe, Mata d","01","-35.0638999938965","-8.39888954162598","Ipojuca",NA,"Leite, M.S.",NA,"22847","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-07-26 11:39:38-03","IPA","IPA","306","S","Plantae","Plantae",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Andrade-Lima","Southern America","Brasil","Pernambuco",NA,NA,"IPA0000306",NA,"306","1948","03","Dois Irmãos, açude grande, Jardim Zoo-Botânico.","17","-34.8810997009277","-8.05389022827148","Recife",NA,"Andrade-Lima",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-02-15 11:35:46-02","IPA","IPA","85916","S","Plantae","Plantae",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Leite, M.S.","Southern America","Brasil","Pernambuco",NA,"Macrófita aquática submersa na margem sombreada do açude. População em plena floração. Flores amarelas, sem odor.; Floresta Ombrófila Densa.","IPA0085916",NA,"274","2007","01","Parque Estadual de Dois Irmãos, Complexo do Prata, açude do meio.","25","-34.947778","-8.007778","Recife","18","Leite, M.S.","18",NA,NA,NA,"-34.947778","-8.007778","2007","01","25",NA,NA,NA,NA
"93","2019-02-15 11:35:46-02","IPA","IPA","39230","S","Plantae","Plantae",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Gardner, G.","Southern America","Brasil","Alagoas",NA,"Fot. Neg. nº 43.","IPA0039230",NA,"1235","1838","04","in a small slow-running stream near the city of Alagoas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-02-15 11:35:46-02","IPA","IPA","80814","S","Plantae","Plantae",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Leite, M.S.; Wanderley, A.M.; Wanderley, A.M.","Southern America","Brasil","Pernambuco",NA,"Erva submersa fixa no interior do Açude do Meio, vegetando junto a Dieffenbachia picta (Araceae). Indivíduos em plena floração. Flores amarelas, sem odor.; Floresta Ombrófila Densa.","IPA0080814",NA,"430","2007","08","Parque Estadual de Dois Irmãos, Açude do meio.","12","-34.948611","-8.007778","Recife","18","Leite, M.S.","18",NA,NA,NA,"-34.948611","-8.007778","2007","08","12",NA,NA,NA,NA
"95","2019-02-15 11:35:46-02","IPA","IPA","91303","S","Plantae","Plantae",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Lycarião, T.A.","Southern America","Brasil","Paraíba",NA,"Flor amarela.; Submersa fixa.","IPA0091303",NA,"84","2015","12","Balneário das Águas Minerais.","17","-34.024722","-7.266389","Santa Rita",NA,"Lycarião, T.A.",NA,NA,NA,NA,"-34.024722","-7.266389",NA,NA,NA,NA,NA,NA,NA
"96","2019-07-26 11:39:38-03","IPA","IPA","66951","S","Plantae","Plantae",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Pinheiro, A.I.L.","Southern America","Brasil","Alagoas",NA,"Aquática enraizada; folhas flutuantes.; Restinga.","IPA0066951",NA,"66951","2001","07","Lagoa do Pau -Rios dos Paus","12","-36.1755981445312","-10.125599861145","Coruripe",NA,NA,NA,"31269","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-02-15 11:35:46-02","IPA","IPA","90128","S","Plantae","Plantae",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","J. D'arc., L.C.","Southern America","Brasil","Pernambuco",NA,"Material botânico proveniente de Monografia - Curso de Ciências Biológicas (Bacharelado), UFRPE, sob a orientação da Profa. Karine M. Magalhães.; Herbácea aquática. Flores amarelas.","IPA0090128",NA,"s.n.","2013","08","Campus da UFRPE, Dois Irmãos, córrego próximo ao DTR.","16","-34.8810997009277","-8.05389022827148","Recife",NA,"Alcântara, J. D'arc,",NA,"18865","auto",NA,NA,NA,"2013","08","16",NA,NA,NA,NA
"98","2019-02-15 11:35:46-02","IPA","IPA","44647","S","Plantae","Plantae",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Ehrendorrfer, F.","Southern America","Brasil","Pernambuco",NA,NA,"IPA0044647",NA,"291","1981",NA,"Dois Irmãos",NA,"-34.8810997009277","-8.05389022827148","Recife",NA,"Andrade-Lima",NA,"18865","auto",NA,NA,NA,"1981","06",NA,NA,NA,NA,NA
"99","2019-07-26 11:39:38-03","IPA","IPA","53065","S","Plantae","Plantae",NA,"Cabombaceae","Cabomba","aquatica","Cabomba aquatica","Aubl.","Vasconcelos, AC do C; et al.; et al.","Southern America","Brasil","Pernambuco",NA,NA,"IPA0053065",NA,"53065","1992","08","Dois Irmãos, açude do meio.","31","-34.8810997009277","-8.05389022827148","Recife",NA,"Rita Pereira",NA,"18865","auto",NA,NA,NA,"1992","10","14",NA,NA,NA,NA
