"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","fieldNumber"
"44","2019-08-27 13:29:18-03","IAP","PACA-AGP","49970","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Caesalpinaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Emrich-Rambo","Rambo, B.",NA,"1951","02","12",NA,"Brasil","RS","Palmeira das Missões","p. fl. Uruguay","-53.3135986328125","-27.8994007110596",NA,"EM PERIGO&nf;Confirm. por R. L. C. Bortoluzzi em 09.2003. Habitat: In araucarieto. Fenofase: estéril","PACA049970",NA,"1954","08","11","33527","auto",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"45","2019-08-27 13:29:18-03","IAP","PACA-AGP","60682","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Caesalpinaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Emrich-Rambo",NA,NA,"1956",NA,NA,NA,"Brasil","RS","Santana do Livramento",NA,"-55.5327987670898","-30.8908004760742",NA,"EM PERIGO&nf;Confer.: por R.L.C. Bortoluzzi, em 09/2003 - UFRGS/ICN. Habitat: In silva riparia. Fenofase: fruto","PACA060682",NA,"1957","05","19","79795","auto",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"46","2019-08-27 13:29:18-03","IAP","PACA-AGP","92606","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Caesalpinaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","J. Larocca","J. Larocca",NA,"1992","08","15",NA,"Brasil","RS","São Borja",NA,"-56.0043983459473","-28.6606006622314",NA,"HASU 2778.","PACA092606",NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"47","2019-11-22 13:44:13-03","IAP","PACA-AGP","66579","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Caesalpinaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","sem det.","C. Quarin","517","1972","02","27",NA,"Argentina",NA,NA,"Prov. Corrientes, San L. del Palmar-18 km S de S. L. del Palmar - ruta prov. no. 6",NA,NA,NA,"EM PERIGO Habitat: en terrenos arcillosos","PACA066579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"48","2019-08-27 13:29:18-03","IAP","PACA-AGP","68467","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Caesalpinaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","G. Hatschbach","Hatschbach, G.","50378","1986","05","15",NA,"Brasil","PR","Guarapuava","Candoi","-51.4580993652344","-25.395299911499",NA,"EM PERIGO&nf;planta com 10 m de altura, frutos pretos. Capão com Araucaria, Ocotea, Cupania, etc. Hábito: árvore","PACA068467",NA,"1986","05",NA,"53832","auto",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"49","2019-08-27 13:29:18-03","IAP","PACA-AGP","57885","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Caesalpinaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Emrich-Rambo","J. Pivetta","1057","1953","11","05",NA,"Brasil","RS","Ijuí","Pestana","-53.9146995544434","-28.3878002166748",NA,"EM PERIGO&nf;Confer.: por R.L.C. Bortoluzzi, 09/2003.UFRGS/ICN. Habitat: In silva. Fenofase: flor","PACA057885",NA,"1957","05","12","36807","auto",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"50","2019-08-27 13:29:18-03","IAP","PACA-AGP","26140","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Caesalpinaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Emrich-Rambo","Rambo, B.",NA,"1945","01",NA,NA,"Brasil","RS","Quaraí","Fazenda do Jarau","-56.4514007568359","-30.3875007629395",NA,"EM PERIGO&nf;Confirm. por R. L. C. Bortoluzzi, 09/2003. UFRGS/ICN. Habitat: In silva riparia. Fenofase: fruto submaturo","PACA026140",NA,"1954","08","11","74636","auto",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"51","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0035823","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","Taub.","A. Schinini","O. Popoff; G. Cuadrado","1232","1992","10","22",NA,"Argentina","Chaco",NA,"Dep. Bermejo. Ruta 11, entre la entrada a La Leonesa, Rio de Oro.","-59.02832","-27.44438",NA,"Arbol.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-11-21 14:36:33-03","UFJF","CESJ","28289","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.",NA,"A. Schinini","CESJ28289","1979","12","09","América do Sul","Argentina","Jujuy","Ledezma","Ruta 34 y rio Yuto",NA,NA,NA,"Arbol de 5 m de altura.","CESJ028289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:36:33-03","UFJF","CESJ","62189","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","A. Schinini","A. Di Giacomo","519","2001","09","15","América do Sul","Argentina","Formoso","Laishi","Reserva El Bagual",NA,NA,NA,"Bosque alto. Arbol, tronco y ramas con espinas.","CESJ062189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-07 11:44:13-03","UFMS","CGMS","57085","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","A. Pott","A. Pott; V.J. Pott; P.R. Souza; R.A. Mauro","8958","2001","04","19",NA,"Paraguai",NA,"Bahia Negra","Estrada para Gruta Ricardo Franco, Forte Coimbra, borda oeste do Pantanal.","-57.7894444","-19.9188889",NA,"Caesalpinioideae. Flor ausente. Fruto preto. Fruto com forte odor semelhante ao deteriorado de Hymenaea, sem sinais de predação caídos no chão; espinhos temidos pelos paraquedistas. Habitat: Floresta semidecidual, transição carandaza","CGMS1087003",NA,NA,NA,NA,NA,NA,"-57,7894444","-19,9188889",NA,NA,NA,NA,NA,NA
"55","2019-11-27 13:48:49-03","UFS","ASE","40535","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Caxambu, MG","Caxambu, MG; Siqueira, EL; Santos, TM","7912","2017","09","28","Southern America","Brasil","Paraná","Mato Rico","Estação Ecológica Municipal Cantú","-52.0803","-24.46374",NA,"Árvore ca. 16m. Flores alvo-esverdeadas. Espinhos no tronco ramificados.; Floresta Estacional semidecidual submontana.","ASE0042056",NA,"2017","10","23",NA,NA,"-52.0803","-24.46374","568","568",NA,NA,NA,NA
"56","2021-03-01 16:30:38-03","UNICAMP","UEC","203278","S","Plantae","Magnoliopsida",NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Medina, WA","Medina, WA; et al.","805","2011","10","26",NA,"Argentina","Corrientes","Empedrado","Establ. Los origenes, po RN12, antigua Las Tres Marias.","-58.799444","-27.736389",NA,"árbol de 6m alt. Frutos maduros negros.; Remanente de boque mesófilo a orillas del rio Paraná.","UEC190293","UEC190293","2014",NA,NA,NA,NA,"-58.799444","-27.736389",NA,NA,NA,NA,NA,NA
"57","2019-08-20 10:13:37-03","UNICAMP","UEC","8417","S","Plantae","Magnoliopsida",NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.",NA,"Hatschbach, G","15857","1967","01","23",NA,"Brazil","Paraná","Xambrê","Porto Byington","-53.4900016784668","-23.7360992431641",NA,NA,"UEC147490",NA,NA,NA,NA,"25930","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-04 13:19:12-03","UDESC","LUSC","4488","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Pozzan, M.","Avrella, E.",NA,"2009","11","02",NA,"Brasil","Rio Grande do Sul","Tenente Portela",NA,"-53.75830078125","-27.3710994720459",NA,NA,"LUSC008379","LUSC008379",NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-04 13:19:12-03","UDESC","LUSC","401","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Brunetto, S.; Grohskopf, M.A.; Sachs, C.","Sachs, C.",NA,"2007","06","09",NA,"Brasil","Santa Catarina","São Domingos","São Bráz.","-52.5317001342773","-26.5580997467041",NA,NA,"LUSC008380","LUSC008380",NA,NA,NA,"17704","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-01-17 11:25:23-02","PUCRS","MPUC","5640","S","Plantae",NA,"Fabales","Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.",NA,NA,NA,"1986","05","15","South America","Brasil","PR","Guarapuava",".","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"61","2019-01-17 11:25:23-02","PUCRS","MPUC","9302","S","Plantae",NA,"Fabales","Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","N.I. Matzenbacher","S.M. Nunes",NA,"1996","11","16","South America","Brasil","SC","Piratuba","junto ao rio Uruguai","-51.771900177002","-27.4197006225586",NA,NA,NA,NA,NA,NA,NA,"13675","auto",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"62","2019-01-17 11:25:23-02","PUCRS","MPUC","9159","S","Plantae",NA,"Fabales","Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Equipe do Projeto","S.M. Nunes",NA,"1996","11","16","South America","Brasil","SC","Piratuba","junto ao rio Uruguai","-51.771900177002","-27.4197006225586",NA,NA,NA,NA,NA,NA,NA,"13675","auto",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"63","2021-03-16 17:52:07-03","UCS","HUCS","34179","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Zanotto, M.D.","Zanotto, M.D.","39","2008","04","21",NA,"Brasil","Rio Grande do Sul","Pinhalzinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-16 17:52:07-03","UCS","HUCS","34387","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Zanotto, M.D.","Zanotto, M.D.","109","2009","02","06",NA,"Brasil","Rio Grande do Sul","Trindade do Sul",NA,"-52.805278","-27.498611",NA,"Interior da mata",NA,NA,"2009",NA,NA,NA,NA,"-52.805278","-27.498611",NA,NA,NA,NA,NA,NA
"65","2021-03-16 17:52:07-03","UCS","HUCS","49472","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Caxambu, M.G.","Caxambu, M.G.","7940","2017","10","19",NA,"Brasil","Paraná","Foz do Iguaçu","Trilha das Bananeiras, Parque Nacional do Iguaçu","-54.426417","-25.653361",NA,"Doação HCF 23944&nf;Relevo suave-ondulado &nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;; Árvore a. 14m, ripária, emergente. Inflorescência amareladas. Espinhos ramificados no tronco. Floresta Estacional Semidecidual Aluvial",NA,NA,"2017","10","19",NA,NA,"-54.426417","-25.653361","189","189",NA,NA,NA,NA
"66","2021-03-16 17:52:07-03","UCS","HUCS","02360","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Hatschbach, G.","Hatschbach, G.","50378","1986","05","15",NA,"Brasil","Paraná","Guarapuava","Candoi","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"1986","05",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-16 17:52:07-03","UCS","HUCS","24267","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Ribas, O.S.","Ribas, O.S.","5619","2003","10","15",NA,"Brasil","Paraná","São Pedro do Ivaí","Fazenda Barbacena","-51.8563995361328","-23.8652992248535",NA,"Herbario MBM; Floresta Estacional Semidecídua",NA,NA,"2003",NA,NA,"16604","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-16 08:39:24-03","UTFPR","HCF","23874","S","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","M.G. Caxambu","M.G. Caxambu","7912","2017","09","28",NA,"Brasil","PR","Mato Rico","Estação Ecológica Municipal Cantú","-52.134167","-24.777056",NA,"a#?#rvore ca. 16 m. Flores alvo esverdeadas. Espinhos no tronco ramificados.",NA,NA,"2017","10","23",NA,NA,"52°08'03 W","24°46'37,4 S","568","568",NA,NA,NA,NA
"69","2019-08-16 08:39:24-03","UTFPR","HCF","23944","S","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","M.G. Caxambu","M.G. Caxambu","7940","2017","10","19",NA,"Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha das","-54.426417","-25.653361",NA,"árvore ca. 14 m, ripária, emergente. Inflorescências amareladas. Espinhos ramificados no tronco. Planta em conjunto com mais dois indivíduos.",NA,NA,"2017","10","31",NA,NA,"54°25'35,1 W","25°39'12,1 S","189","189",NA,NA,NA,NA
"70","2019-08-16 08:39:24-03","UTFPR","HCF","172","S","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","M.G. Caxambu","M.G. Caxambu","36","2002","04","09",NA,"Brasil","PR","Terra Roxa",NA,"-54.0969009399414","-24.1567001342773",NA,"árvore ca. 12 m de altura, com espinhos ramificados no tronco. Material fértil.",NA,NA,"2012","05","22","29144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-21 19:35:21-03","UFC","EAC","13684","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.",NA,"Tressens, S.G.; Vanni, R.; Cabral, E.; et al.","1703","1981","12","06","Southern America","Argentina","Corrientes","Ituzaingó","Rio Aguapey e Ruta 38.",NA,NA,NA,"Arbórea, 5m, com espinas ramificadas no tronco; Selva marginal","EAC0013684","EAC0013684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-21 19:35:21-03","UFC","EAC","14719","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Hatschbach, G.","Hatschbach, G.; Manosso, A.","50378","1986","05","15","Southern America","Brasil","Paraná","Guarapuava","Candoi. Capão com Araucaria, Ocotea, Cupania, etc","-51.4580993652344","-25.395299911499",NA,"Arbórea, 10m . Fruto Preto","EAC0014719","EAC0014719","1986","05",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:26:35-03","MBM","MBM","128356","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Ulibarri","Hahn, W.","1928",NA,NA,NA,"Southern America","Paraguay",NA,NA,"Departamento Central, Lambare",NA,NA,NA,"Common tree to 10m tall; fruits green. Deciduous forest to 20m tall","MBM128356","MBM128356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:26:35-03","MBM","MBM","13313","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert",NA,"Krapovickas, A.; et al.; et al.","14890",NA,NA,NA,"Southern America","Argentina","Córdoba",NA,"Dto. San Cosme, 4km E de Paso de la Patria",NA,NA,NA,"Arbol de 6m de alt.","MBM013313","MBM013313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:26:35-03","MBM","MBM","143193","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Brunner, D.","Zardini, E.M.","5685",NA,NA,NA,"Southern America","Paraguay",NA,NA,"Macizo Acahay",NA,NA,NA,"Tree 10m. In forest on Eastern peak","MBM143193","MBM143193","1990",NA,NA,NA,NA,NA,NA,"500","500",NA,NA,NA,NA
"76","2020-12-21 16:26:35-03","MBM","MBM","162043","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Schinini, A.","Popoff, O.; et al.; et al.","1232",NA,NA,NA,"Southern America","Argentina",NA,NA,"Chaco, Dep. Bermejo, Ruta 11, entre la entrada a la Leonesa y Rio de Oro",NA,NA,NA,"Bosque xerófilo degradado Arbol","MBM162043","MBM162043","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:26:35-03","MBM","MBM","19669","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert",NA,"Tressens, S.G.; et al.; et al.","184",NA,NA,NA,"Southern America","Argentina","Corrientes",NA,"Dep. San Cosme, Desvio a Pto González 9km del cruce con camino a Paso de la Patria",NA,NA,NA,"Árbol de flores blancco-verdosa","MBM019669","MBM019669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:26:35-03","MBM","MBM","216752","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert",NA,"Krapovickas, A.; et al.; et al.","19914",NA,NA,NA,"Southern America","Argentina","Corrientes",NA,"Dep. Empedrado. Rio Empedrado, Ruta Nacional 12",NA,NA,NA,"Flores brancas","MBM216752","MBM216752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:26:35-03","MBM","MBM","321884","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Ulibarri, E.A.","Morrone, O.; et al.; et al.","4602","2003","05","04","Southern America","Argentina","Salta",NA,"Dpto. Grl. José de San Martín, 11 km de la Ruta Nac. 34 caminho de Piquirenda a El Chorrito, Snía. de Tartagal",NA,NA,NA,"Arbusto de 4m de alto, fruto negro","MBM321884","MBM321884","2003","07","07",NA,NA,NA,NA,"850","850",NA,NA,NA,NA
"80","2020-12-21 16:26:35-03","MBM","MBM","321885","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Ulibarri, E.A.","Morrone, O.; et al.; et al.","4452","2003","04","28","Southern America","Argentina","Jujuy",NA,"Dptp. Santa Bárbara, 21 km de Palma Sola camino a Puesto Maíz Gordo, Serranías de Maíz Gordo",NA,NA,NA,"Árbol de 4-5m de alto, legumbre leñosa negra, tallos con espinas","MBM321885","MBM321885","2003","07","07",NA,NA,NA,NA,"900","900",NA,NA,NA,NA
"81","2020-12-21 16:26:35-03","MBM","MBM","332520","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Fortunato, R.","Zardini, E.M.; et al.; et al.","38336","1994","02","16","Southern America","Paraguay",NA,NA,"Presidente Hayes, Between Puerto Galileo and Fortin Nowak, 10 km W of Puerto Galileo.",NA,NA,NA,"Tree 12m; fruit black. Dry forest","MBM332520","MBM332520","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:26:35-03","MBM","MBM","342865","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Ulibarri, E.A.","Ahumada, O.; et al.; et al.","8810","1998","11","07","Southern America","Argentina","Jujuy",NA,"Dpto. Ledesma, Parque Nacional Calilegua, camino desde Ayo. Tres Cruces hasta el Ayo. Aguas Negras, Ruta Pov. 83",NA,NA,NA,"Yanga, selava mantana a pedemontana","MBM342865","MBM342865","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:26:33-03","MBM","MBM","417684","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Medina, W.A.","Medina, W.A.; Portela, A.J.; Portela, A.J.","805","2011","10","20","Southern America","Argentina","Corrientes","Empedrado","Establ. ''Los origenes'', por RN 12, antigua Ea ''Las Tres Marias''","-58.799444","-27.736389",NA,"Frutos maduros negros.; Remanente de bosque mesófilo a orillas del rio Paraná.","MBM417684","MBM417684","2014",NA,NA,NA,NA,"-58.799444","-27.736389",NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:26:35-03","MBM","MBM","58226","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert",NA,"Krapovickas, A.; et al.; et al.","31052",NA,NA,NA,"Southern America","Bolivia",NA,NA,"Dep. Tarija, prov. Gran Chaco",NA,NA,NA,"En pequeña lomada pedregosa, suelo aroilloso, osouro. Bosque abierto, árbol de 7-10m de alturra","MBM058226","MBM058226",NA,NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA
"85","2020-12-21 16:26:33-03","MBM","MBM",NA,"PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taub.","Brotto, M.L.","Saueressig, D.","1930","2013","04","25","Southern America","Brazil","Paraná","Candói",NA,"-52.02","-25.560003",NA,"Árvore. Estruturas no fuste: espinhos.","IFN000369",NA,"2013","05","29",NA,NA,"-52.02","-25.560003",NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:26:35-03","MBM","MBM","148413","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Smith, S.F.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","56473",NA,NA,NA,"Southern America","Brazil","Paraná","Cantagalo","Cavernoso","-52.1263999938965","-25.3743991851807",NA,"Árvore 12m, flor verde pálido. Mata pluvial","MBM148413","MBM148413","1997",NA,NA,"29583","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:26:35-03","MBM","MBM","216753","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Bortoluzzi, R.","Dombrowski, L.T.","12746",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Praça Osório","-49.2731018066406","-25.4277992248535",NA,"Ornamental","MBM216753","MBM216753","2009",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:26:35-03","MBM","MBM","216754","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Bortoluzzi, R.","Dombrowski, L.T.","13996",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Praça Osório","-49.2731018066406","-25.4277992248535",NA,"Ornamental","MBM216754","MBM216754","2009",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:26:35-03","MBM","MBM","216755","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Bortoluzzi, R.","Dombrowski, L.T.","12582",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Praça Osório","-49.2731018066406","-25.4277992248535",NA,"Ornamental","MBM216755","MBM216755","2009",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:26:35-03","MBM","MBM","77913","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Hatschbach, G.","Hatschbach, G.","45238",NA,NA,NA,"Southern America","Brazil","Paraná","Guaíra","Parque Nacional","-54.2557983398438","-24.0799999237061",NA,"Árvore 10m, longos espinhos no tronco. Frutos pretos. Mata pluvial margens rio Paraná","MBM077913","MBM077913","1982",NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:26:33-03","MBM","MBM","107184","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Hatschbach, G.","Hatschbach, G.; Manosso, A.; Manosso, A.","50378",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Candói","-51.4580993652344","-25.395299911499",NA,"Árvore 10m, frutos pretos. Capão com Araucária, Ocotea, Cupania, etc.","MBM107184","MBM107184","1986","05",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:26:35-03","MBM","MBM","9081","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Bortoluzzi, R.","Hatschbach, G.","21026",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Lagoa Seca","-51.4580993652344","-25.395299911499",NA,"Árvore 15m, tronco c/espinhos longos na base, fruto preto. Mata c/Araucária.","MBM009081","MBM009081","2009",NA,NA,"53832","auto",NA,NA,"800","800",NA,NA,NA,NA
"93","2020-12-21 16:26:35-03","MBM","MBM","3054","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gleditsia","amorphoides","Gleditsia amorphoides","(Griseb.) Taubert","Bortoluzzi, R.","Hatschbach, G.; Haas, H.; Haas, H.","16542",NA,NA,NA,"Southern America","Brazil","Paraná","Laranjeiras do Sul","Rod. BR-277, Rio das Cobras","-52.4160995483398","-25.4078006744385",NA,"Árvore 15m, tronco 40cm, fruto negro, com cheiro característico. Tronco com longos espinhos. rara na região","MBM003054","MBM003054","2002","12",NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA
