"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","county","decimalLongitude","decimalLatitude","month","day","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem"
"49","2020-06-18 10:55:17-03","UFRRJ","RBR","38446","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","D.M. Braz","I.H.F. Azevedo; D.M. Braz","2013",NA,"Brasil","Rio de Janeiro","ca.10 m após início da trilha de cima, lado esquerdo. Parque Natural Municipal do Curió",NA,NA,"RBR00038446",NA,"53","Paracambi","-43.7092018127441","-22.6107997894287","04","12",NA,NA,NA,NA,"2013","04","12","13366","auto",NA,NA,NA,NA,NA,NA
"50","2020-06-29 09:28:57-03","UFRRJ","RBR","1553","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","D.M. Braz","H. Monteiro","1942",NA,"Brasil","Rio de Janeiro","Cortiço, À margem de um caminho.",NA,NA,"RBR00001553","RBR00001553","2489","Petrópolis","-43.1786003112793","-22.5049991607666","02","07",NA,NA,NA,NA,"2000","02","22","36524","auto",NA,NA,NA,NA,NA,NA
"51","2020-06-29 09:28:57-03","UFRRJ","RBR","33664","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","D.M. Braz","D.M. Braz; M.V.L. Pereira-Moura, M.M.T. Rosa, D.V. Figueiredo, A.S. Medeiros, D. Hottz, T.A. Amorim","2007",NA,"Brasil","Rio de Janeiro","Em bifurcação para baixada próxima à corpo d#?#água. Parque Natural Municipal do Curió",NA,NA,"RBR00033664",NA,"87","Paracambi","-43.7092018127441","-22.6107997894287","04","03",NA,NA,NA,NA,"2007","04","03","13366","auto",NA,NA,NA,NA,NA,NA
"52","2020-06-29 09:28:57-03","UFRRJ","RBR","1518","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","D.M. Braz",NA,"1961",NA,"Brasil","São Paulo","Estação biológica de Boracea",NA,NA,"RBR00001518","RBR00001518","s.n.","São Paulo","-46.6300010681152","-23.5400009155273","01","26",NA,NA,NA,NA,"2000","02","24","53584","auto",NA,NA,NA,NA,NA,NA
"53","2020-06-29 09:28:57-03","UFRRJ","RBR","1525","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","D.M. Braz","H. Monteiro","1960",NA,"Brasil","Minas Gerais","Localizada á esquerda, na subida para a casa da CEDAE e Cachoeira Boa Espeança.",NA,NA,"RBR00001525","RBR00001525","s.n.","Dionízio","-42.7766990661621","-19.8428001403809","01","31",NA,NA,NA,NA,"2000","02","24","31394","auto",NA,NA,NA,NA,NA,NA
"54","2020-06-18 10:55:17-03","UFRRJ","RBR","33717","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","D.M. Braz","D.M. Braz; A.H.N. Souza, M.E. Fraga, R.L. Marinot","2009",NA,"Brasil","Rio de Janeiro","Nas proximidades da entrada da trilha principal. Parque Natural Municipal do Curió",NA,NA,"RBR00033717",NA,"154","Paracambi","-43.7092018127441","-22.6107997894287","03","18",NA,NA,NA,NA,"2009","03","18","13366","auto",NA,NA,NA,NA,NA,NA
"55","2020-06-18 10:55:17-03","UFRRJ","RBR","46835","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","D.M. Braz","D.M. Braz","2008",NA,"Brasil","Rio de Janeiro","No camanho para a CEDAE. Parque Natural Municipal do Curió",NA,NA,"RBR00046835",NA,"167","Paracambi","-43.7092018127441","-22.6107997894287","07",NA,NA,NA,NA,NA,"2008",NA,NA,"13366","auto",NA,NA,NA,NA,NA,NA
"56","2020-06-29 09:28:57-03","UFRRJ","RBR","1433","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"A. Puttemans","1911",NA,"Brasil","Rio de Janeiro","Paineiras, Corcovado",NA,NA,"RBR00001433","RBR00001433","1730","Rio de Janeiro","-43.2075004577637","-22.9027996063232","01","15",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"57","2020-06-29 09:28:57-03","UFRRJ","RBR","37865","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","S. Profice","H. Zanellatto",NA,NA,"Brasil","Rio de Janeiro","Reserva Biológica do Tinguá. Trilha beirando o Rio São Pedro.",NA,NA,"RBR00037865","RBR00037865","247","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,NA,"2006","06",NA,"25743","auto",NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:10:48-03","MBM","MBM","405427","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","Azevedo, I.H.F.","Lozano, E.D.; Bochorny, T.; Bochorny, T.","2015","Southern America","Brazil","Rio de Janeiro","PARNA Serra dos Órgãos, Trilha do Poço Verde",NA,"Herbácea, 60 cm, flores amarelas, próx. ao rio, interior da mata.; Floresta Ombrófila Densa Montana.","MBM405427","MBM405427","3136","Guapimirim","-43.001417","-22.493194","12","13",NA,NA,"-43.001417","-22.493194","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:10:48-03","MBM","MBM","238731","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","Profice, S.R.","Jardim, G.J.; Sant'Ana, S.C.; Amorim, A.; Santos, E.B.; Sant'Ana, S.C.; Amorim, A.; Santos, E.B.","1993","Southern America","Brazil","Bahia",NA,NA,NA,"MBM238731","MBM238731","348","Una","-39.0752983093262","-15.2932996749878","11","11",NA,NA,NA,NA,"1998",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:10:48-03","MBM","MBM","346925","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","Profice, S.R.","Zanellatto, H.","2002","Southern America","Brazil","Rio de Janeiro","Reserva Biológica do Tinguá, Rio São Pedro.",NA,"Subarbusto 0,8cm; folhas verdes concolores, membranáceas; inflorescência&nf;com brácteas verde claro; flores amarelas, estigma verde.; Trilha próxima à margem do rio.","MBM346925","MBM346925","247","Nova Iguaçu","-43.451099395752","-22.7591991424561","01","16",NA,NA,NA,NA,"2006","06",NA,"25743","auto",NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:10:48-03","MBM","MBM","46516","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","Pereira, E.","Pereira, E.","1963","Southern America","Brazil","Rio de Janeiro","Serra do Corcovado",NA,"Arbusto 50cm; flores amarelas.","MBM046516","MBM046516","7246","Rio de Janeiro","-43.2075004577637","-22.9027996063232","01","11",NA,NA,NA,NA,"1963","01","11","57442","auto",NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:10:48-03","MBM","MBM","85589","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","Hoehne, W.","Bartolomeu, J.G.","1953","Southern America","Brazil","Sao Paulo",NA,NA,"Flores amarelas.; Alto da serra.","MBM085589","MBM085589","s.n.","Mongaguá","-46.6199989318848","-24.0799999237061","12","27",NA,NA,NA,NA,NA,NA,NA,"12311","auto",NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:10:48-03","MBM","MBM","317723","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","Pastore, J.A.","Pastore, J.A.; Moura, C.; Moura, C.","2001","Southern America","Brazil","São Paulo","Parque Estadual Xixová-Japuí, Região da Ilha de Paranapuã.",NA,"Herbácea; início de frutos.; Mata.","MBM317723","MBM317723","881","São Vicente","-46.3899993896484","-23.9599990844727","01","05",NA,NA,NA,NA,"2001","01","08","25482","auto",NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:10:48-03","MBM","MBM","220340","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Furlan, A.","1990","Southern America","Brazil","São Paulo","Parque Estadual da Serra do Mar, Trilha para Parati.",NA,"Erva 1m; flores amarelas.; Mata atlântica. Ocorre também na planície.","MBM220340","MBM220340","1294","Ubatuba","-45.0699996948242","-23.4300003051758","11","11",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"65","2015-09-04 07:49:11-03","MNHN","RECOLNAT_MNHN_P","P03578798","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Gaudichaud",NA,NA,"Brasil","Rio de Janeiro","Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578798' target='other'> <mi>dwc_moreinfo</mi></a>","P03578798","P03578798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116",NA,NA
"66","2015-09-04 07:49:11-03","MNHN","RECOLNAT_MNHN_P","P03578802","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Claussen","1842",NA,"Brasil",NA,"Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578802' target='other'> <mi>dwc_moreinfo</mi></a>","P03578802","P03578802_01",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2015-09-04 07:48:51-03","MNHN","RECOLNAT_MNHN_P","P03578785","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","Wasshausen","Saint-Hilaire, A. de",NA,NA,"Brésil",NA,"Province de Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578785' target='other'> <mi>dwc_moreinfo</mi></a>","P03578785","P03578785_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 725",NA,NA
"68","2015-09-04 07:48:51-03","MNHN","RECOLNAT_MNHN_P","P03578786","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Saint-Hilaire, A. de",NA,NA,"Brésil",NA,"Province de Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578786' target='other'> <mi>dwc_moreinfo</mi></a>","P03578786","P03578786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 725",NA,NA
"69","2015-09-04 07:48:51-03","MNHN","RECOLNAT_MNHN_P","P03578787","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Saint-Hilaire, A.","1816",NA,"Brasil","Rio de Janeiro","Brésil - Province de Rio de Janeirés.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578787' target='other'> <mi>dwc_moreinfo</mi></a>","P03578787","P03578787_01",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 725",NA,NA
"70","2015-09-04 07:48:51-03","MNHN","RECOLNAT_MNHN_P","P03578788","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Weddell, H.A.","1843",NA,"Brasil",NA,"Brésil; environs de Rio-Janeiro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578788' target='other'> <mi>dwc_moreinfo</mi></a>","P03578788","P03578788_01",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"181",NA,NA
"71","2015-09-04 07:49:11-03","MNHN","RECOLNAT_MNHN_P","P03578789","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Saint-Hilaire, A.","1816",NA,"Brasil","Rio de Janeiro","Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578789' target='other'> <mi>dwc_moreinfo</mi></a>","P03578789","P03578789_01",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 207",NA,NA
"72","2015-09-04 07:49:11-03","MNHN","RECOLNAT_MNHN_P","P03578790","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Saint-Hilaire, A.","1816",NA,"Brasil","Rio de Janeiro","Brésil - Province de Rio de Janeiro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578790' target='other'> <mi>dwc_moreinfo</mi></a>","P03578790","P03578790_01",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 207",NA,NA
"73","2015-09-04 07:49:11-03","MNHN","RECOLNAT_MNHN_P","P03578791","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Lalande",NA,NA,"Brasil",NA,"Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578791' target='other'> <mi>dwc_moreinfo</mi></a>","P03578791","P03578791_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2015-09-04 07:49:11-03","MNHN","RECOLNAT_MNHN_P","P03578792","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Langsdorff","1881",NA,"Brasil","Rio de Janeiro",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578792' target='other'> <mi>dwc_moreinfo</mi></a>","P03578792","P03578792_01",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2015-09-04 07:49:11-03","MNHN","RECOLNAT_MNHN_P","P03578795","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Glaziou","1869",NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578795' target='other'> <mi>dwc_moreinfo</mi></a>","P03578795","P03578795_01",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2015-09-04 07:49:11-03","MNHN","RECOLNAT_MNHN_P","P03578796","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Glaziou","1869",NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578796' target='other'> <mi>dwc_moreinfo</mi></a>","P03578796","P03578796_01",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2015-09-04 07:49:11-03","MNHN","RECOLNAT_MNHN_P","P03578799","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Gaudichaud","1831",NA,"Brasil","Rio de Janeiro","Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578799' target='other'> <mi>dwc_moreinfo</mi></a>","P03578799","P03578799_01",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"454",NA,NA
"78","2015-09-04 07:49:11-03","MNHN","RECOLNAT_MNHN_P","P03578800","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Abrantes, D.",NA,NA,"Brasil","Rio de Janeiro",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578800' target='other'> <mi>dwc_moreinfo</mi></a>","P03578800","P03578800_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA
"79","2015-09-04 07:49:11-03","MNHN","RECOLNAT_MNHN_P","P03578801","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Claussen",NA,NA,"Brasil","Minas Gerais","Brésil: Minas Geraes.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578801' target='other'> <mi>dwc_moreinfo</mi></a>","P03578801","P03578801_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39",NA,NA
"80","2015-09-04 07:49:11-03","MNHN","RECOLNAT_MNHN_P","P03578803","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Claussen, P.","1842",NA,"Brasil",NA,"Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578803' target='other'> <mi>dwc_moreinfo</mi></a>","P03578803","P03578803_01",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39",NA,NA
"81","2015-09-04 07:49:11-03","MNHN","RECOLNAT_MNHN_P","P03578793","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.",NA,"Nadeaud","1862",NA,"Brasil","Rio de Janeiro","Créte de Tijuca à Corcovado.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03578793' target='other'> <mi>dwc_moreinfo</mi></a>","P03578793","P03578793_01",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","6","9",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"82","2011-02-18 15:11:00-02","MO","MOBOT","3069711","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","C. Rizzini 1-15-","Apparicio P. Duarte","1947","South America","Brazil","Rio de Janeiro","Distrito Federal-Corcovado",NA,NA,NA,NA,"Duarte 894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2014-08-22 08:50:00-03","MO","MOBOT","503487","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","D.C. Wasshausen (US)","Alwyn H. Gentry|Elsa M. Zardini","1985","South America","Brazil","São Paulo","Agriculture Experiment Station. Along Río Comprido.",NA,NA,NA,NA,"Gentry 49357","Ubatuba","-45","-23.5","1","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,"85-20","4",NA
"84","2020-07-10 09:43:08-03","MBML","MBML-HERBARIO","25521",NA,"Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern","Sheila R. Profice/Agosto-2009","L. Kollmann; et al","2006",NA,"Brasil","Espírito Santo","Santo Anselmo",NA,"Erva 40cm na sombra. Brácteas verdes.","MBML025521","MBML025521","8797","Santa Teresa","-40.573056","-19.836944","03","24",NA,NA,"40W34'23","19S50'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-07-10 09:43:08-03","MBML","MBML-HERBARIO","27647",NA,"Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern","Sheila R. Profice/Agosto-2009","L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","2006",NA,"Brasil","Espírito Santo","Águas Claras, Mata do Zequinha, propr.: Zequinha.",NA,"Herbácea. Flores amarelas. Mata.","MBML027647","MBML027647","1599","Águia Branca","-40.812778","-18.871389","11","28",NA,NA,"40W48'46","18S52'17",NA,NA,NA,NA,NA,NA,"400","400",NA,NA,NA
"86","2020-07-10 09:43:08-03","MBML","MBML-HERBARIO","28019",NA,"Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern","Sheila R. Profice/Agosto-2009","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","2006",NA,"Brasil","Espírito Santo","Aguas Claras, Escola Agroecológica.",NA,"Herbácea. Flores amarelas. Mata beira de um corrego.","MBML028019","MBML028019","603","Águia Branca","-40.825833","-18.890278","02","01",NA,NA,"40W49'33","18S53'25",NA,NA,NA,NA,NA,NA,"300","300",NA,NA,NA
"87","2020-07-10 09:43:08-03","MBML","MBML-HERBARIO","29055",NA,"Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern","Sheila R. Profice/Agosto-2009","L. Kollmann","2007",NA,"Brasil","Espírito Santo","Reserva Biológica de Duas Bocas",NA,"Erva 30cm na sombra, brácteas verdes e flores amarelas.","MBML029055","MBML029055","9437","Cariacica","-40.479167","-20.272778","01","09",NA,NA,"40W28'45","20S16'22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-07-10 09:43:08-03","MBML","MBML-HERBARIO","32395",NA,"Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern","Sheila R. Profice/Agosto-2009","V. Demuner; T. A. Cruz, M.Belizário.","2007",NA,"Brasil","Espírito Santo","Rochedo, Trilha do Córrego, propr.: Ailton Corteleti.",NA,"Porte arbustivo 60cm, flores amarelas, brácteas verdes. Interior de mata, riacho.","MBML032395","MBML032395","4812","Águia Branca","-40.801389","-18.955833","12","19",NA,NA,"40W48'5","18S57'21",NA,NA,NA,NA,NA,NA,"300","300",NA,NA,NA
"89","2020-07-10 09:43:08-03","MBML","MBML-HERBARIO","35155",NA,"Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern","C. Kameyama/Out.2008","A. M. Amorim; et al","2008",NA,"Brasil","Espírito Santo","Reserva Biológica Duas Bocas. Alegre, trilha do Pau Oco",NA,NA,"MBML035155","MBML035155","7321","Cariacica","-40.519444","-20.291389","05","04",NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-07-10 09:43:08-03","MBML","MBML-HERBARIO","39788",NA,"Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern","L. Kollmann/22-03-2011","A. P. Fontana; Kaio A. Brahim, L. Kollmann & C. Esguario","2007",NA,"Brasil","Espírito Santo","Reserva Biológica de Duas Bocas. Alegre. Trilha do Pau oco. Floresta Ombrófila Densa, mata de encosta.",NA,"Terrestre, umbrófila. Brácteas verdes. Flores amarelas.","MBML039788","MBML039788","2576","Cariacica","-40.519028","-20.290556","01","10",NA,NA,"40W31'8,5","20S17'26",NA,NA,NA,NA,NA,NA,"605","605",NA,NA,NA
"91","2020-07-10 09:43:08-03","MBML","MBML-HERBARIO","41185",NA,"Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) hieron","L.Kollmann/7-12-2010","L. Kollmann; A. Lorenzi, M. Peixoto & S. Vieira","2010",NA,"Brasil","Bahia","Monte Pescoço",NA,"Erva 30 cm nasombra, flores amarelas claras.","MBML041185","MBML041185","12116","Itamaraju","-39.577778","-16.989722","12","08",NA,NA,"39W34'40","16S59'23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-10-20 09:56:46-03","MBML","MBML-HERBARIO","38994",NA,"Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica var. stenophylla","Rizzini","C.T. Rizzini/15-I-1947","A.P. Duarte","1947",NA,"Brasil","Rio de Janeiro","Corcovado",NA,"Sub-arbusto.","MBML038994","MBML038994","894","Rio de Janeiro","-43.213333","-22.951389","01","02","var. stenophylla","TIPO","43W12'48","22S57'5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-10-20 09:56:46-03","MBML","MBML-HERBARIO","38994",NA,"Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica var. stenophylla","Rizzini","C.T. Rizzini/15-I-1947","A.P. Duarte","1947",NA,"Brasil","Rio de Janeiro","Corcovado",NA,"Sub-arbusto.","MBML038994","MBML038994","894","Rio de Janeiro","-43.213333","-22.951389","01","02","var. stenophylla","TIPO","43W12'48","22S57'5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-06-15 15:28:05-03","UNESP-RC","HRCB","42951","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C.","Lombardi","2006",NA,"Brasil","Rio de Janeiro",NA,NA,"Erva ereta, ca. 0,5m, sobre pedras, folhas herbáceas, brácteas verdes, flores amarelas",NA,NA,"6243","Parati","-44.820361","-23.203","01","18",NA,NA,"44º49'13.3W","23º12'10,8S","2009","06","09",NA,NA,NA,"625","625",NA,NA,NA
"95","2020-06-15 15:28:05-03","UNESP-RC","HRCB","51863","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern.","Indriunas, A.","Zipparro, V.B.","2007",NA,"Brasil","São Paulo","Parque Estadual da Ilha Anchieta (PEIA)",NA,"Herbácea com ca. de 0,6m. Presença de flores amarelas.",NA,NA,"2329","Ubatuba","-45.033333","-23.516667","12","16",NA,NA,"45º2'W","23º31'S","2014","08","21",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-06-15 15:28:05-03","UNESP-RC","HRCB","58925","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(vell.) Hiern.","Azevedo, I.H.F.","Grupo Vermelho (Araújo, D.; Lautert, M.; Lopes, N.; Moreira, S.N. & Lombardi, J.A.)","2012",NA,"Brasil","Rio de Janeiro","Trilha Suspensa",NA,"Arbusto. Brácteas verdes, nítidas. Flores amarelas.",NA,NA,"41","Teresópolis","-42.997017","-22.455867","10","22",NA,NA,"42º59.821'W","22º27.352'S","2017","05","18",NA,NA,NA,"1107","1107",NA,NA,NA
