"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"50","2020-12-20 21:18:32-03","UFV","VIC","47757","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.",NA,"Carvalho, M.S.","s.n.","2016","11",NA,"Brasil","Rio de Janeiro","Reserva de Tauá, Mais ou menos a 4 m do sino","-41.8816986083984","-22.7469005584717",NA,"Árvore de ca 5 m, CAP 82 cm,estipulas vináceas,folhas e caules novos glabros, sicônio de base vinácea,máculas verdes claros arredondados,ostiolo vináceo.suavemnete elevado, pedunculo verde claro.","VIC047757","VIC047757","12","Armação de Búzios",NA,NA,"12927","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:35:54-03","UNICAMP","UEC","133355","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Mendonça, LS; Romaniuc","Urbanetz, C; Mariuza; Domingos; Lelo","301","2004","01",NA,"Brazil","São Paulo","Fazenda Folha Larga, Trilha Kaá-pozanga","-47.916667","-24.883333",NA,"Árvore de 25m, frutos verdes, com látex.",NA,NA,"14","Cananéia",NA,NA,NA,NA,"-47.916667","-24.883333","2004","09",NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:35:54-03","UNICAMP","UEC","166903","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Stefani, EJF; Belinello, R; Galvão, JC","86","2010","05",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar","-45.505278","-23.625833",NA,"Árvore com 9 m.; Mata Atlântica.","UEC098734","UEC098734","30","Caraguatatuba","50","90",NA,NA,"-45.505278","-23.625833",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:35:54-03","UNICAMP","UEC","170028","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Rochelle, ALC","J963",NA,NA,NA,"Brazil","São Paulo","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667",NA,"Indivíduo J963 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041805","UEC041805",NA,"Ubatuba","450","450",NA,NA,"-45.084167","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:35:54-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Mendonça, LS; Romaniuc","Urbanetz, C; Mariuza; Domingos; Lelo","301","2004","01",NA,"Brazil","São Paulo","Fazenda Folha Larga, Trilha Kaá-pozanga","-47.916667","-24.883333",NA,"Árvore de 25m, frutos verdes, com látex.",NA,NA,"14","Cananéia",NA,NA,NA,NA,"-47.916667","-24.883333","2004","09",NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:35:54-03","UNICAMP","UEC","68121","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Machado, AFP","Muniz, FH","15","1992","02",NA,"Brazil","Maranhão","Reserva Florestal do Sacavem, Solo arenoso, próximo a rio.","-44.3027992248535","-2.52972006797791",NA,"Árvore ca. 12, frutos verdes. Látex branco abundante.",NA,NA,"21","São Luís",NA,NA,"33693","auto",NA,NA,"2010","01","20",NA,NA,NA,NA,NA
"56","2021-03-01 16:35:54-03","UNICAMP","UEC","133373","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Romaniuc","Urbanetz, C","365","2004","03",NA,"Brazil","São Paulo","Fazenda Folha Larga, Trilha Kaá-pozanga","-47.9199981689453","-25.0100002288818",NA,"Árvore, 25m, conhecida como figueira gameleira, frutos imaturos verdes, látex leitoso.",NA,NA,"17","Cananéia",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:35:54-03","UNICAMP","UEC","76398","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Machado, AFP","Souza, VC; Souza, JP; et al.","9337","1995","10",NA,"Brazil","São Paulo","Arredores da foz do Rio Guaraú, Margem esquerda. Mata de restinga.","-46.9900016784668","-24.3199996948242",NA,"Árvore, ca. 8m alt., estípulas e sicônios verdes. Latescente.",NA,NA,"09","Peruíbe",NA,NA,"21922","auto",NA,NA,"2010","01",NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:35:54-03","UNICAMP","UEC","76413","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Machado, AFP","Miyagi, PH; Zandoval, JA; Souza, JP","473","1995","02",NA,"Brazil","São Paulo","Mamparra, Reserva Florestal Carlos Botelho, a 2km da sedinha, beira de estrada.","-47.9199981689453","-24.3799991607666",NA,"Árvore, mais de 3m alt. Frutos imaturos verdes.",NA,NA,"15","Sete Barras",NA,NA,"34059","auto",NA,NA,"2010","01","20",NA,NA,NA,NA,NA
"59","2021-03-01 16:35:54-03","UNICAMP","UEC","147680","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","421","2006","05",NA,"Brazil","São Paulo","Trilha da Casa da Farinha, Núcleo Picinguaba/ PESM, parcela E, subparcela 45","-45.0699996948242","-23.4300003051758",NA,"Indivíduo E0573, altura 7m.",NA,NA,"08","Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-04-27 16:10:40-03","UFES","VIES","7530","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Machado, A.F.P.","Pereira, O.J.; Gomes, J.M.L. & Pereira, S.","3885","1992","09",NA,"Brasil","Espírito Santo","Área 157 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES007530","VIES007530","22","Conceição da Barra",NA,NA,"41644","auto",NA,NA,"2014","08","21",NA,NA,NA,NA,NA
"61","2020-06-29 09:31:22-03","UFRRJ","RBR","44818","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","N.M. Corrêa","N.M. Corrêa; L.N. Martins","206","2017","08",NA,"Brasil","Rio de Janeiro","Guapiaçu. Pastagem ao lado da estrada para a casa de Pesquisa da REGUA, próximo à casa do Sr Anibal.","-42.754167","-22.431389",NA,NA,"RBR00044818",NA,"27","Cachoeiras de Macacu","95","95",NA,NA,"42º45'15''W","22º25'53''S","2017","11",NA,NA,NA,NA,NA,NA
"62","2013-04-01 09:17:24-03","IPT","BCTW","11532","S","Plantae","Magnoliophyta",NA,NA,"Ficus","pulchella","Ficus pulchella","Schott ex Spreng",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Região do Rio Curuá-Una","-54.7083","-2.44306",NA,NA,NA,NA,NA,"Santarém",NA,NA,"205258","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"63","2013-04-01 09:17:24-03","IPT","BCTW","10127","S","Plantae","Magnoliophyta",NA,NA,"Ficus","pulchella","Ficus pulchella","Schott ex Spreng",NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,"Coleção Guyana do New York Botanical Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"64","2020-12-21 16:35:59-03","MBM","MBM","43715","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Sprenge","Wolf, G.P. de","Klein, R.","16263",NA,NA,"Southern America","Brazil","Santa Catarina","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"MBM043715","MBM043715",NA,"Itajaí",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:35:59-03","MBM","MBM","43707","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Sprenge","Wolf, G.P. de","Klein, R.","1807",NA,NA,"Southern America","Brazil","Santa Catarina","Morro da Ressaca","-48.6618995666504","-26.9078006744385",NA,NA,"MBM043707","MBM043707",NA,"Itajaí",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:35:59-03","MBM","MBM","172271","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Sprenge","Carauta, J.P.","Andrade, P.M.; et al.; et al.","417",NA,NA,"Southern America","Brazil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"MBM172271","MBM172271",NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:35:59-03","MBM","MBM","37965","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Sprenge","Machado, A.F.P.","Hatschbach, G.","37041",NA,NA,"Southern America","Brazil","Paraná","Cachoeira","-48.7118988037109","-25.4286003112793",NA,"Árvore 25m, mata pluvial, encosta de morro","MBM037965","MBM037965",NA,"Antonina",NA,NA,"38300","auto",NA,NA,"2010","01","12",NA,NA,NA,NA,NA
"68","2020-12-21 16:35:59-03","MBM","MBM","99341","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Sprenge","Machado, A.F.P.","Silva, M.G.; Rosário, C.; Rosário, C.","5445",NA,NA,"Southern America","Brazil","Pará","Breu Branco","-49.6725006103516","-3.76610994338989",NA,"Árvore de 8m de altura, fruto imaturo verde. Látex creme. Mata de terra firme, solo areno-argiloso","MBM099341","MBM099341",NA,"Tucuruí",NA,NA,"59618","auto",NA,NA,"2010","01","12",NA,NA,NA,NA,NA
"69","2020-12-21 16:35:59-03","MBM","MBM","227213","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Sprenge","Wolf, G.P. de","Klein, R.","1392",NA,NA,"Southern America","Brazil","Santa Catarina","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,"Árvore, 15m, Fruto imatura; verde. Mata","MBM227213","MBM227213",NA,"Itajaí","20","20","27253","auto",NA,NA,"1958",NA,NA,NA,NA,NA,NA,NA
"70","2019-11-01 15:28:28-03","PUC-RIO","FCAB","5450","PreservedSpecimen","Plantae",NA,"Angiospermae","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","J.P.P. Carauta","R.R. Oliveira; D. Flores; C.A.L. Oliveira","s.n.","1995","08",NA,"Brasil","Rio de Janeiro","Trilha para o Pico do Papagaio",NA,NA,NA,"Árvore com 16m de altura, apresentado látex branco abundante.","FCAB005450",NA,"08","Ilha Grande",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"71","2019-10-25 16:07:43-03","UESC","UESC","6428","S","Plantae","Angiospermae","Florideophycidae","Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"R.H.R.Sambuichi","200","2001","04",NA,"Brasil","Bahia",NA,"-39.189722","-14.706944",NA,"Floresta higrófila raleada sob plantação de cacau, (cabruca).; Árvore. DAP 56,8cm. Látex branco.","UESC0006428",NA,"28","Ilhéus",NA,NA,NA,NA,"39W11'23''","14S42'25''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"72","2019-10-25 16:07:43-03","UESC","UESC","6407","S","Plantae","Angiospermae","Florideophycidae","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","R.H.R. Sambuichi","R.H.R.Sambuichi","200","2001","04",NA,"Brasil","Bahia",NA,"-39.189722","-14.706944",NA,"Floresta higrófila raleada sob plantação de cacau, (cabruca).; Árvore. DAP 56,8cm. Látex branco.","UESC0006407",NA,"11","Ilhéus",NA,NA,NA,NA,"39W11'23''","14S42'25''","2002","05",NA,"Dicotyledoneae",NA,NA,NA,NA
"73","2019-11-01 14:04:52-03","UESC","UESC","3641","S","Plantae","Angiospermae","Florideophycidae","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","J. Pedro Carauta","R.H.R.Sambuichi","181","1998","09",NA,"Brasil","Bahia",NA,"-39.0494003295898","-14.7889003753662",NA,"Cacau sob mata raleada. Solo argiloso.; Planta arbórea: alt. 35,9m, DAP: 85,4cm. Casca rugosa.","UESC0003641",NA,"07","Ilhéus",NA,NA,"61245","auto",NA,NA,"1999","02",NA,"Dicotyledoneae",NA,NA,NA,NA
"74","2015-09-05 11:38:57-03","MNHN","RECOLNAT_MNHN_P","P06752855","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","Pederneiras & Romaniuc Neto","Glaziou, A.",NA,"1879","1",NA,"Brasil","Rio de Janeiro","Chemin de MAcaco. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752855' target='other'> <mi>dwc_moreinfo</mi></a>","P06752855","P06752855_01","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11560",NA,NA
"75","2015-09-05 11:43:01-03","MNHN","RECOLNAT_MNHN_P","P06753301","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","Pederneiras & Romaniuc Neto","Wachenheim, G.",NA,NA,NA,NA,"Guyane française",NA,"Guyane Française. Guiana Francesa",NA,NA,"hb",". s.d. Reçu le 13 juillet 1921 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753301' target='other'> <mi>dwc_moreinfo</mi></a>","P06753301","P06753301_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76",NA,NA
"76","2015-09-05 11:38:57-03","MNHN","RECOLNAT_MNHN_P","P06752854","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","Pederneiras & Romaniuc Neto","Glaziou, A.",NA,"1879","1",NA,"Brasil","Rio de Janeiro","Chemin de Macaco. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752854' target='other'> <mi>dwc_moreinfo</mi></a>","P06752854","P06752854_01","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11560",NA,NA
"77","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753356","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.",NA,"Glaziou, A.|Galvão, R.",NA,"1880","6",NA,"Brasil","Rio de Janeiro","Corcovado. Avec le de Ramis Galvão. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753356' target='other'> <mi>dwc_moreinfo</mi></a>","P06753356","P06753356_01","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12164",NA,NA
"78","2015-09-05 11:19:09-03","MNHN","RECOLNAT_MNHN_P","P06863171","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.",NA,"Berg, C.C.",NA,"1988","6",NA,"Guyane française",NA,"Guyane, Cayenne, Piste de St. Elie, Km 14-15. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06863171' target='other'> <mi>dwc_moreinfo</mi></a>","P06863171","P06863171_01","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1565",NA,NA
"79","2015-09-05 11:19:09-03","MNHN","RECOLNAT_MNHN_P","P06863172","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.",NA,"Prévost, M.F.",NA,"1983","4",NA,"Guyane française",NA,"Cayenne - Guyane. Bord de la piste de St. Elie, Km 17. Guiana Francesa",NA,NA,"hb",". . Réference couleurs: EXOTICA HORTICULTURAL COLOR GUIDE. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06863172' target='other'> <mi>dwc_moreinfo</mi></a>","P06863172","P06863172_01","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1291",NA,NA
"80","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753355","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","Pederneiras & Romaniuc Neto","Glaziou, A.",NA,"1880","6",NA,"Brasil","Rio de Janeiro","Bréisl. Corcovado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753355' target='other'> <mi>dwc_moreinfo</mi></a>","P06753355","P06753355_01","29","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"12164",NA,NA
"81","2015-09-05 11:38:57-03","MNHN","RECOLNAT_MNHN_P","P06752837","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","Pederneiras & Romaniuc Neto","Glaziou, A.",NA,"1879","1",NA,"Brasil","Rio de Janeiro","Brésil, Corcovado, à Paineiras. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752837' target='other'> <mi>dwc_moreinfo</mi></a>","P06752837","P06752837_01","18","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"11563",NA,NA
"82","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753357","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Brésil, province de Rio Janeiro (Corcovado). Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","hb",". s.d. Reçu le 20 juin 1880 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753357' target='other'> <mi>dwc_moreinfo</mi></a>","P06753357","P06753357_01",NA,"Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"11560",NA,NA
"83","2020-12-11 11:38:54-03","UFMG","BHCB","76346","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Hatschbach, G","64121","1996","01","Southern America","Brasil","Minas Gerais",NA,"-44.7308006286621","-17.5981006622314",NA,NA,NA,NA,"15","Várzea da Palma",NA,NA,"60948","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:38:54-03","UFMG","BHCB","22378","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Costa, LVC","s.n.","1990","04","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"06","Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:38:54-03","UFMG","BHCB","22378","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Costa, LVC","s.n.","1990","04","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"06","Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:38:54-03","UFMG","BHCB","6435","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Andrade, PM de; et al.","417","1984","09","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,"Mata atlântica;arbóreo-15m;c/ frutos verdes;",NA,NA,"26","Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-11 17:20:30-03","UFPR","UPCB","29776","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","Carauta, J.P.P.","Andrade, P.M.","417","1993","10",NA,"Brasil","Minas Gerais","Est. Biol. de Caratinga","-42.1391983032227","-19.7896995544434",NA,"Árvore, 15m, fruto verde. Floresta atlântica..",NA,NA,"20","Caratinga",NA,NA,"49886","auto",NA,NA,"1986","06",NA,NA,NA,NA,NA,NA
"88","2021-02-11 17:20:30-03","UFPR","UPCB","1944","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","DeWolf Jr., G.P.","Klein, R.M.","1807","1956","01",NA,"Brasil","Santa Catarina","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,"Árvore, 18m, fruto imaturo verde, maduro verde claro, 2cm de diâm..",NA,NA,"24","Itajaí","150","150","27253","auto",NA,NA,"1958","01","01",NA,NA,NA,NA,NA
"89","2021-02-11 17:20:30-03","UFPR","UPCB","42032","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","DeWolf Jr., G.P.","Klein, R.M.","1807","1956","01",NA,"Brasil","Santa Catarina","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,"Árvore, 18m, fruto imaturo verde, maduro verde claro, 2cm de diâm..",NA,NA,"24","Itajaí","150","150","27253","auto",NA,NA,"1958","01","01",NA,NA,NA,NA,NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","2051224","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.",NA,"Lourdes Vargas|et al.","Vargas Ramírez 644","1992","7","South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2010-11-13 04:25:00-02","MO","MOBOT","2480961","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.",NA,"Roberto M. Klein","Klein 1807","1956","1","South America","Brazil","Santa Catarina","Itajaí. Morro da Ressacada",NA,NA,NA,NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2016-12-07 05:17:00-02","MO","MOBOT","3577933","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","C.C. Berg (BG)","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|D. Simba|M. Unger","Homeier 3841","2008","4","South America","Ecuador","Napo","area of the Selva Viva reserve, tropical lowland forest","-77.51666","-1.06666",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"93","2016-12-07 05:17:00-02","MO","MOBOT","3580136","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","C.C. Berg (BG)","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|D. Simba|M. Unger","Homeier 3772","2008","4","South America","Ecuador","Napo","Parque Nacional Sumaco-Galeras, Cordillera Galleras, premontane rain forest","-77.58333","-0.81666",NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","704256","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","C.C. Berg (BG)","Walter A. Palacios","Palacios Cuenca 1897","1987","9","South America","Ecuador","Napo","RESERVA BIOLOGICA JATUN SACHA, 8 km. de Puerto Misahualli, margen derecha del Río Napo. Bosque húmedo tropical. Bosque primario. Suelo rojos de colinas.","-77.61666","-1.06666",NA,NA,NA,NA,"1",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-14","4",NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","706109","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","C.C. Berg (BG)","Walter A. Palacios|Carlos Iguago|Fernando Hurtado","Palacios Cuenca 3567","1989","1","South America","Ecuador","Napo","Vía Coca-Loreto-Hollín. Sitio Huaticocha. Bosque húmedo Tropical. Bosque primario sobre suelos rojos relativamente planos.","-77.48333","-0.75",NA,NA,NA,NA,"11",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-11","3",NA
"96","2016-10-13 05:57:00-03","MO","MOBOT","707991","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","C.C. Berg (BG)","Alwyn H. Gentry|David A. Neill|Phillip Keating","Gentry 60103","1987","12","South America","Ecuador","Napo","Jatun Sacha Biological Station, 8 km E of Misahuali. Permanent Tree Plot No. 1. Non-alluvial, red clay soil. Transect 5","-77.6","-1.06666",NA,NA,NA,NA,"29",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-302","3",NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","709417","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","C.C. Berg (BG)","Carlos E. Cerón|Crizón, Mónica|Carlos Iguago","Cerón Martínez 8759","1990","2","South America","Ecuador","Napo","Estación Biológica Jatun Sacha. 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Bosque primario, cerca al riachuelo Chinguipino. Parcela Permanente 03.","-77.6","-1.06666",NA,NA,NA,NA,"16","Tena","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-8","4",NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","711182","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","C.C. Berg (BG)","Carlos E. Cerón|Carlos Iguago","Cerón Martínez 5340","1988","10","South America","Ecuador","Napo","Estación Biológica Jatun Sacha. Río Napo, 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Bosque primario, cerca a la Parcela Permanente 03.","-77.6","-1.06666",NA,NA,NA,NA,"22",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-29","1",NA
