"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus"
"52","2020-09-12 05:00:02-03","US","US","2152699","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) L. Essi et al.",NA,"B. Rambo","1949","11","14","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","44383","South America","Rio G.do Sul,Fiao,prope S.Leopoldo.",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"53","2020-09-12 05:00:02-03","US","US","2434182","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) L. Essi et al.",NA,"T. Rambo","1942","1","14","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","8745","South America","In campo, Bom Jesus Aparados.",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"54","2020-09-12 05:00:02-03","US","US","2011919","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) L. Essi et al.",NA,"-- Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","2855","South America","Figueiredo - B. Retiro.",NA,NA,"1000",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"55","2020-09-12 05:00:02-03","US","US","3130059","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) L. Essi et al.",NA,"J. R. Swallen",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","7132","South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"56","2020-09-02 16:36:22-03","Cenargen","CEN","3498","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) Essi, Longhi-Wagner & Souza-Chies","L. Essi","José Francisco Montenegro Valls","1974","01","10","Brasil","SC","BOM JARDIM DA SERRA","-49.624698638916","-28.3369007110596",NA,NA,"CEN00003498","CEN00003498",NA,NA,"3162",NA,"Estrada São Joaquim a Bom Jardim, 3km após a divisa.","Exsicatas","Doação do Herb. Depto. Bot. da U.F.R.G.S- Porto Alegre. ICN 252222.",NA,NA,"32577","auto",NA,"2014","10",NA,NA,NA,"1",NA,NA
"57","2020-09-02 16:36:22-03","Cenargen","CEN","34891","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii var. angustilema","(Hack.) Essi, Longhi-Wagner & Souza-Chies","L. Essi","José Francisco Montenegro Valls","1972","11","14","Brasil","RS","CAMBARA DO SUL","-50.1446990966797","-29.0478000640869",NA,NA,"CEN00034891","CEN00034891",NA,NA,"2389",NA,"Itaimbezinho, em frente a cascata.","Exsicatas","Encontrada em local sombreado. Doação ICN nº 23268",NA,NA,"30776","auto",NA,"2014","11",NA,NA,"var. angustilema","1",NA,NA
"58","2020-09-02 16:36:22-03","Cenargen","CEN","34854","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii var. angustilema","(Hack.) Essi, Longhi-Wagner & Souza-Chies","L. Essi","José Francisco Montenegro Valls","1967","02","04","Brasil","RS","CAMBARA DO SUL","-50.1446990966797","-29.0478000640869",NA,NA,"CEN00034854","CEN00034854",NA,NA,"342",NA,"Itambezinho, Bela Vista. Beira do perau.","Exsicatas","Doação - Herb. Depto. Bot. da U.F.R.G.S. ICN nº 40350",NA,NA,"30776","auto",NA,"2014","10",NA,NA,"var. angustilema","1",NA,NA
"59","2021-03-23 11:45:28-03","URICER","HPBR","1593","S","Plantae","Poaceae","Poidium","juergensii","Poidium juergensii","(Hack.) Matthei","STEPHEN,F.","GRAZZIOTIN,G.","1986","10","21","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"HPBR001593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,"1987","02","01",NA,NA,"1",NA,NA
"60","2020-08-20 14:59:31-03","UFSC","FLOR","6581","PreservedSpecimen","Plantae","Poaceae","Briza","juergensii","Briza juergensii","Hackel","Essi, L.","Smith, L.B.; Klein, R.M.","1964","12","02","Brasil","Santa Catarina","Caçador","-51.366667","-26.75","51º22'W","26º45'S","FLOR0006581","FLOR0006581",NA,"Poales","13367",NA,"Madeireira Rio Verde, 48km west of Caçador.",NA,NA,"1000","1000",NA,NA,NA,"2004","11","09",NA,NA,NA,NA,NA
"61","2020-08-20 14:59:31-03","UFSC","FLOR","22808","PreservedSpecimen","Plantae","Poaceae","Briza","juergensii","Briza juergensii","Hackel","Longhi-Wagner, H.M.","Jarenkow, J.A.","1988","10","29","Brasil","Rio Grande do Sul","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,"FLOR0022808","FLOR0022808",NA,"Poales","1002",NA,"Horto Botânico Ir. Teodoro Luiz.",NA,"cespitosa",NA,NA,"28605","auto",NA,"1990","11","29",NA,NA,NA,NA,NA
"62","2020-08-20 14:59:31-03","UFSC","FLOR","18299","PreservedSpecimen","Plantae","Poaceae","Briza","juergensii","Briza juergensii","Hackel","Essi, L.","Sacco, J.C.","1955","11","18","Brasil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"FLOR0018299","FLOR0018299",NA,"Poales","416",NA,"Horto Botânico, I. A. S.",NA,"obs. por L. Essi em 9.IX.2004: a pálea apresenta pêlos densos entre as quilhas.",NA,NA,"51462","auto",NA,"2004","11","09",NA,NA,NA,NA,NA
"63","2020-08-20 14:59:31-03","UFSC","FLOR","18251","PreservedSpecimen","Plantae","Poaceae","Briza","juergensii","Briza juergensii","Hackel","Longhi-Wagner, H.M.","Sacco, J.C.","1954","11","03","Brasil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"FLOR0018251","FLOR0018251",NA,"Poales","213",NA,"Instituto Agronômico do Sul (IAS).",NA,NA,NA,NA,"51462","auto",NA,"1983","01","10",NA,NA,NA,NA,NA
"64","2020-08-20 20:41:23-03","UFSC","FLOR","34498","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) L. Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H.M.","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","03","08","Brasil","Santa Catarina","Urubici","-49.3375","-27.9475","49º20'15''W","27º56'51''S","FLOR0034498","FLOR0034498",NA,"Poales","884",NA,"Campo dos Padres, em direção ao Morro Boa Vista.",NA,"erva Habitat: local alterado, caminho","1508","1508",NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"65","2020-08-20 20:41:23-03","UFSC","FLOR","42019","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) L. Essi, Souza-Chies & Longhi-Wagner","Essi, L.","Dalmolim, E.B.; Bastos, F.E.A. & Zanin, A.","2011","12","14","Brasil","Santa Catarina","Urubici","-49.494722","-28.123333","49º29'41''W","28º7'24''S","FLOR0042019","FLOR0042019",NA,"Poales","39",NA,"Saída da trilha da nascente do Rio Pelotas, Morro da Igreja, Paque Nacional de São Joaquim.",NA,NA,"1724","1724",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"66","2020-08-20 20:41:23-03","UFSC","FLOR","42123","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) L. Essi, Souza-Chies & Longhi-Wagner","Dalmolim, E.B.","Bastos, F.E.A.; Dalmolim, E.B. & Zannin, A.","2011","12","16","Brasil","Santa Catarina","Urubici","-49.468889","-28.118056","49º28'8''W","28º7'5''S","FLOR0042123","FLOR0042123",NA,"Poales","5",NA,"Morro da Igreja, Parque Nacional de São Joaquim. Àrea próxima ao CINDACTA II.",NA,"Briza #?#mudinha#?#, espigueta mais li.","1805","1805",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"67","2020-08-20 20:41:23-03","UFSC","FLOR","42658","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) L. Essi, Souza-Chies & Longhi-Wagner","Essi, L.","Dalmolim, E.B.; Zanin, A.","2012","03","23","Brasil","Santa Catarina","Bom Jardim da Serra","-49.608889","-28.1625","49º36'32''W","28º9'45''S","FLOR0042658","FLOR0042658",NA,"Poales","169",NA,"Parque Nacional de São Joaquim, Campos de Santa Bárbara, logo após o cemitério.",NA,NA,"1690","1690",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"68","2020-08-20 14:59:35-03","UFSC","FLOR","42093","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Silva, L.N. da","Dalmolim, E.B.; Bastos, F.E.A. & Zanin, A.","2011","12","15","Brasil","Santa Catarina","Urubici","-49.643889","-28.146389","49º38'38''W","28º8'47''S","FLOR0042093",NA,NA,"Poales","79",NA,"Vacas Gordas, Campos de Santa Bárbara, Parque Nacional de São Joaquim.",NA,"Habitat: sombra, beira de estrada, mata com araucaria","1350","1350",NA,NA,NA,"2019","12","16",NA,"angustilemma",NA,NA,NA
"69","2020-08-20 14:59:35-03","UFSC","FLOR","50356","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Campestrini, S.; Dalmolim, E.B.","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","2013","01","18","Brasil","Paraná","Palmas","-51.585556","-26.513056","51º35'8''W","26º30'47''S","FLOR0050356","FLOR0050356",NA,"Poales","218",NA,"Refúgio de Vida Silvestre (REVIS) dos Campos de Palmas.",NA,"campo natural seco e pedregoso. Área com declive. Erva.","1285","1285",NA,NA,NA,"2013","06","12",NA,"angustilemma",NA,NA,NA
"70","2020-08-20 14:59:35-03","UFSC","FLOR","66989","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Silva, L.N. da","Funez, L.A.; Costa-Rezende, D.H.; Ribeiro-Nardes, W.; Comin, M.","2018","11","10","Brasil","Santa Catarina","Urubici","-49.635278","-28.141667","49º38'7''W","28º8'30''S","FLOR0066989","FLOR0066989",NA,"Poales","8379",NA,"Parque Nacional de São Joaquim. Santa Bárbara, próximo ao alojamento.",NA,"Arbusto. Capítulos amarelados Habitat: Vassoural Habito: Arbusto","1360","1360",NA,NA,NA,"2019","12","16",NA,"angustilemma",NA,NA,NA
"71","2020-08-20 14:59:35-03","UFSC","FLOR","66990","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Silva, L.N. da","Funez, L.A.; Ribeiro-Nardes, W.; Comin, M.","2018","10","09","Brasil","Santa Catarina","Bom Jardim da Serra","-49.606389","-28.162222","49º36'23''W","28º9'44''S","FLOR0066990","FLOR0066990",NA,"Poales","8401",NA,"Parque Nacional de São Joaquim. Campos de Santa Bárbara.",NA,"Erva. Capítulos alvos Habitat: Borda da floresta Habito: Erva","1665","1665",NA,NA,NA,"2019","12","16",NA,"angustilemma",NA,NA,NA
"72","2020-08-20 14:59:35-03","UFSC","FLOR","66991","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Silva, L.N. da","Funez, L.A.; Costa-Rezende, D.H.; Ribeiro-Nardes, W.; Lemes, G.","2018","12","16","Brasil","Santa Catarina","Bom Jardim da Serra","-49.606389","-28.162222","49º36'23''W","28º9'44''S","FLOR0066991","FLOR0066991",NA,"Poales","8405",NA,"Parque Nacional de São Joaquim. Campos de Santa Bárbara.",NA,"Arbusto. Flores creme Habitat: Borda da floresta Habito: Arbusto","1665","1665",NA,NA,NA,"2019","12","16",NA,"angustilemma",NA,NA,NA
"73","2020-08-20 20:41:23-03","UFSC","FLOR","58516","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) L. Essi, Souza-Chies & Longhi-Wagner","Funez, L.A.","Funez, L.A.","2015","11","04","Brasil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"FLOR0058516","FLOR0058516",NA,"Poales","4024",NA,"Campos do Quiriri.",NA,"Erva",NA,NA,"37493","auto",NA,"2015",NA,NA,NA,NA,NA,NA,NA
"74","2020-08-20 14:59:35-03","UFSC","FLOR","56326","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Silva, L.N. da","Falkenberg, D.B.","1996","11","06","Brasil","Santa Catarina","Lauro Muller","-49.3967018127441","-28.3927993774414",NA,NA,"FLOR0056326",NA,NA,"Poales","8841",NA,"Serra do Rio do Rastro, na beira da SC 438, 1,5 km abaixo do topo e 4,9 km acima da lanchonete.",NA,"Graminóide, 0,3m altura, espigueta verde Habitat: capoeirinha na beira da estrada","1230","1230","15992","auto",NA,"2019","12","16",NA,"angustilemma",NA,NA,NA
"75","2020-08-20 14:59:35-03","UFSC","FLOR","34589","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Silva, L.N. da","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","03","09","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"FLOR0034589","FLOR0034589",NA,"Poales","975",NA,"Caminho entre a casa da Fazendo do Sr. Arno Philippe e o Morro do Campo dos Padres, Campo dos Padres.",NA,"Habitat: beira de estrada",NA,NA,"30102","auto",NA,"2019","12","16",NA,"angustilemma",NA,NA,NA
"76","2020-08-20 14:59:35-03","UFSC","FLOR","35529","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Silva, L.N. da","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","12","04","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"FLOR0035529","FLOR0035529",NA,"Poales","1130",NA,"Caminho entre a Pousada #?##?#Rio Canoas Refúgio de montanhas#?##?# e Fazenda do Sr. Arno Phili.",NA,"erva Habitat: beira de mata",NA,NA,"30102","auto",NA,"2019","12","16",NA,"angustilemma",NA,NA,NA
"77","2020-08-20 14:59:35-03","UFSC","FLOR","35537","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Silva, L.N. da","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","12","04","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"FLOR0035537","FLOR0035537",NA,"Poales","1138",NA,"Caminho entre a Pousada #?##?#Rio Canoas Refúgio de montanhas#?##?# e Fazenda do Sr. Arno Phili.",NA,"erva Habitat: beira de mata",NA,NA,"30102","auto",NA,"2019","12","16",NA,"angustilemma",NA,NA,NA
"78","2020-08-20 14:59:35-03","UFSC","FLOR","35598","PreservedSpecimen","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Silva, L.N. da","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","12","05","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"FLOR0035598","FLOR0035598",NA,"Poales","1199",NA,"Fazenda do Sr. Arno Philippe, campo entre a casa da Fazenda e o Morro Boa Vista, em direção ao Morro dos Padres, Campo dos Padres.",NA,"erva Habitat: sombra de mata, solo humoso",NA,NA,"30102","auto",NA,"2019","12","16",NA,"angustilemma",NA,NA,NA
"79","2021-02-08 12:52:55-03","UFRGS","ICN","174733","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) Essi, Souza-Chies & Longhi Wagner","Longhi-Wagner, HM","Lorscheitter, ML; Baptista, LRM","2006","11","25","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Turfeira do Banhado Amarelo",NA,NA,"838","838","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-08 12:52:55-03","UFRGS","ICN","172916","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) Essi, Souza-Chies & Longhi Wagner",NA,"Lorscheitter, ML; Baptista, LRM","2007","12","01","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Turfeira do Banhado Amarelo",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-08 12:52:55-03","UFRGS","ICN","174734","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) Essi, Souza-Chies & Longhi Wagner","Longhi-Wagner, HM","Lorscheitter, ML; Baptista, LRM","2006","11","25","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Turfeira do Banhado Amarelo",NA,NA,"838","838","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-08 12:52:55-03","UFRGS","ICN","174742","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii","(Hack.) Essi, Souza-Chies & Longhi Wagner",NA,"Lorscheitter, ML; Baptista, LRM","2009","11","13","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Turfeira do Banhado Amarelo",NA,NA,"838","838","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-08 12:52:55-03","UFRGS","ICN","030092","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Sampaio, MTS; Longhi, H; Winge, H","1975","11","29","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"ICN00032267",NA,"Monocotyledon",NA,"102","América do Sul","Sede 300m após entroncamento para Vacaria. Encosta entre pedras",NA,"OBS: Materia",NA,NA,"55856","auto",NA,NA,NA,NA,NA,"angustilemma",NA,NA,"Paratypus"
"84","2021-02-08 12:52:55-03","UFRGS","ICN","134892","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner",NA,"Essi, L","2004","11","17","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00000487","ICN00000487","Monocotyledon",NA,"295","América do Sul","a caminho do Parque",NA,"Em basalto com esfagno, na beira da estrada",NA,NA,"30776","auto",NA,NA,NA,NA,NA,"angustilemma",NA,NA,"Paratypus"
"85","2021-02-08 12:52:55-03","UFRGS","ICN","051127","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Longhi-Wagner; et al.","1981","12","01","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00000485","ICN00000485","Monocotyledon",NA,"959","América do Sul","Itaimbezinho",NA,"muda, numeroso; beira de mato",NA,NA,"30776","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"86","2021-02-08 12:52:55-03","UFRGS","ICN","030005","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Sampaio; Longhi; Winge","1975","11","28","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00000488","ICN00000488 ICN00000488_1","Monocotyledon",NA,"62","América do Sul","Itaimbezinho, atrás do restaurante, mais ou menos 50 m de Sampaio 61",NA,"mato na beira do perau",NA,NA,"30776","auto",NA,"2015","04",NA,NA,"angustilemma",NA,NA,"Paratypus"
"87","2021-02-08 12:52:55-03","UFRGS","ICN","051117","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Longhi-Wagner, H; et al.","1981","12","01","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00032265",NA,"Monocotyledon",NA,"949","América do Sul","Itaimbezinho - Bela Vista, interior de mato",NA,"Numeroso, 1 estame grande e branco, 3 estames idem",NA,NA,"30776","auto",NA,NA,NA,NA,NA,"angustilemma",NA,NA,"Paratypus"
"88","2021-02-08 12:52:55-03","UFRGS","ICN","022346","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Hickenbick, MCM","1974","01","04","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00032264",NA,"Monocotyledon",NA,"92","América do Sul","Itaimbezinho. Planta distante de aprox. 10m da 91, 20m da 81",NA,"OBS:Material",NA,NA,"30776","auto",NA,"2015","09",NA,NA,"angustilemma",NA,NA,"Paratypus"
"89","2021-02-08 12:52:55-03","UFRGS","ICN","132634","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Essi, L; Guglieri, A; Hefler, S","2003","12","01","Brasil","RS","Cambará do Sul","-49.956389","-29.061944","-49.956389","-29.061944","ICN00000481","ICN00000481","Monocotyledon",NA,"135","América do Sul","Parque Nacional da Serra Geral S29°03'43,9 W049°57'23,7",NA,NA,NA,NA,NA,NA,NA,"2015","07",NA,NA,"angustilemma",NA,NA,"Paratypus"
"90","2021-02-08 12:52:55-03","UFRGS","ICN","135131","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","da Silva, LN","Windisch, PG; et al.","2000","11","26","Brasil","MG","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Monocotyledon",NA,"9631","América do Sul","Serra da Mantiqueira Vila Monte Verde",NA,"terrestre, margem de caminho","1500","1500","22140","auto",NA,"2018","10","31",NA,"angustilemma",NA,NA,NA
"91","2021-02-08 12:52:55-03","UFRGS","ICN","051176","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Longhi-Wagner, H; et al.","1981","12","02","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Monocotyledon",NA,"1009","América do Sul","Serra da Rocinha, divisa com SC, junto ao perau",NA,"Sementes; Basalto",NA,NA,"55856","auto",NA,"2015","09",NA,NA,"angustilemma",NA,NA,NA
"92","2021-02-08 12:52:55-03","UFRGS","ICN","030015","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Sampaio, MTS; Longhi, H; Winge, H","1975","11","28","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Monocotyledon",NA,"72","América do Sul","Fortaleza dos Aparados, mato perto de perau, junto a carqueja (3 ind. coletados)",NA,NA,NA,NA,"30776","auto",NA,"2015","09",NA,NA,"angustilemma",NA,NA,NA
"93","2021-02-08 12:52:55-03","UFRGS","ICN","053331","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Sacchet, A","1981","11","30","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Monocotyledon",NA,"43","América do Sul","Itaimbezinho.",NA,"Beira de penhasco.",NA,NA,"30776","auto",NA,"2016","11","07",NA,"angustilemma",NA,NA,NA
"94","2021-02-08 12:52:55-03","UFRGS","ICN","053324","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, HM","Sacchet, A","1981","11","30","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Monocotyledon",NA,"34","América do Sul","Itaimbezinho.",NA,"Mato do outro lado da estrada, próximo à cascatinha perto do restaurante.",NA,NA,"30776","auto",NA,"2016","11","07",NA,"angustilemma",NA,NA,NA
"95","2021-02-08 12:52:55-03","UFRGS","ICN","029991","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Longhi, H; Sampaio, MTS; Winge, H","1975","11","28","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Monocotyledon",NA,"294","América do Sul","Itaimbezinho, local sombreado, logo após a ponte para o restaurante, a direita, aprx. 1,5m da L. 293",NA,NA,NA,NA,"30776","auto",NA,"2015","09",NA,NA,"angustilemma",NA,NA,NA
"96","2021-02-08 12:52:55-03","UFRGS","ICN","031121","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Sampaio, MTS; Winge, H; Hickenbick, MCM","1975","12","23","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Monocotyledon",NA,"168","América do Sul","Itaimbezinho, riacho após restaurante",NA,NA,NA,NA,"30776","auto",NA,"2015","09",NA,NA,"angustilemma",NA,NA,NA
"97","2021-02-08 12:52:55-03","UFRGS","ICN","022337","S","Plantae","Poaceae","Chascolytrum","juergensii","Chascolytrum juergensii angustilemma","Essi, Souza-Chies & Longhi-Wagner","Longhi-Wagner, H","Hickenbick, MCM","1974","01","04","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Monocotyledon",NA,"81","América do Sul","No matinho úmido próximo a ponte - antes de chegar ao restaurante de Itaimbezinho",NA,NA,NA,NA,"30776","auto",NA,"2015","09",NA,NA,"angustilemma",NA,NA,NA
