"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","previousCatalogNumber","typeStatus","individualCount","fieldNumber"
"225","2020-09-12 05:00:02-03","US","US","1876256","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"H. F. Pittier","15088","1942","8","21","South America - Neotropics","Venezuela","Anzoategui",NA,"Cienaga del morichal de El Tigrito.",NA,NA,NA,NA,"US03333538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","3076269","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"G. A. Aymard & F. J. Ortega","3035","1984","9","13","South America - Neotropics","Venezuela","Portuguesa",NA,"Dtto., Araure, Sabanas en las Montañas de Palmarito. 8 Km al NO de Sta. Lucia.","-69.3","9.73",NA,NA,"US03333535","US03333535_01","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","2595829","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonseca","24750","1969","3","20","South America - Neotropics","Brazil","Goiás",NA,"Hilly campo ca. 16 Km south of Alto do Paraíso( formerly Veadeiros)",NA,NA,NA,NA,"US01872124","US01872124_01 US01872124_02","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","3412115","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Cremers, G.","Y. Veyret & G. Cremers","4416","1977","3","10","South America - Neotropics","French Guiana","Cayenne",NA,"Cayenne, route du tour de l'Ile","-52.46","4.78",NA,NA,"US00629783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","2530404","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","13477","1966","3","4","South America - Neotropics","Brazil","Goiás",NA,"ca.3km E of Cristalina","-48","-17",NA,NA,"US01872130","US01872130_01 US01872130_02","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","2591472A","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza, R. R. Santos & et al.","25099","1970","1","22","South America - Neotropics","Brazil","Goiás",NA,"Ca. 24 Km NE of Catalão",NA,NA,NA,NA,"US01872123","US01872123_01 US01872123_02","875",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","3550196","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Jacobs-Brouwer, A.","M. J. Jansen-Jacobs, A. Jacobs-Brouwer, V. James & R. Andrew","4774","1995","8","7","South America - Neotropics","Guyana",NA,"Rupununi District","Manari","-59.76","3.43",NA,NA,"US01018141",NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"232","2020-09-12 05:00:02-03","US","US","2570453","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"G. Eiten & L. T. Eiten","3759","1962","3","24","South America - Neotropics","Brazil","Maranhão","Loreto","2km north of main house of Fazenda Morros, about 35km south of Loreto","-45.1411018371582","-7.08444023132324",NA,NA,"US01872132","US01872132_01 US01872132_02","300",NA,"79629","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"233","2020-09-12 05:00:02-03","US","US","2591471A","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. R. Santos & J. Ramos","26879","1970","3","4","South America - Neotropics","Brazil","Minas Gerais",NA,"Ca. 12 Km W of Corinto",NA,NA,NA,NA,"US01872121","US01872121_01 US01872121_02","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US","2570448","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"G. Eiten & L. T. Eiten","3598","1962","3","13","South America - Neotropics","Brazil","Maranhão","Balsas","Northern edge of city of Balsas","-46.03","-7.53",NA,NA,"US01872133","US01872133_01 US01872133_02","245",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","3412117","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Cremers, G.","Y. Veyret & G. Cremers","4417","1977","3","10","South America - Neotropics","French Guiana","Cayenne",NA,"Cayenne, route du tour de l'Ile","-52.46","4.78",NA,NA,"US00629781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US","2639153","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"H. S. Irwin, W. R. Anderson, M. Stieber & E. Lee","34789","1972","1","22","South America - Neotropics","Brazil","Goiás",NA,"Ca. 15 Km S of Niquelândia",NA,NA,NA,NA,"US01872118","US01872118_01 US01872118_02","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US","2778923","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"E. Pereira","3283","1957","3","19","South America - Neotropics","Brazil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"US01872135","US01872135_01 US01872135_02",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","3412116","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Cremers, G.","G. Cremers","4896","1977","8","23","South America - Neotropics","French Guiana",NA,NA,"Savane Bordelaise, route du tour d'Ile SE Cayenne","-52.46","4.96",NA,NA,"US00629782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","2539341","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","18519","1968","1","13","South America - Neotropics","Brazil","Goiás",NA,"25km N of Corumbá de Goiás on road to Niquelândia, in vallery of Rio Corumbá",NA,NA,NA,NA,"US01872129","US01872129_01 US01872129_02","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","3392771","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"M. J. Jansen-Jacobs, A. Jacobs-Brouwer, V. James & R. Andrew","4774","1995","8","7","South America - Neotropics","Guyana",NA,NA,"Rupununi Distr., Manari.",NA,NA,NA,NA,"US00642803",NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"241","2020-09-12 05:00:02-03","US","US","1057331","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"E. Hassler","12398","1913","12",NA,"South America","Paraguay","Central",NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,"US03333531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"242","2020-09-12 05:00:02-03","US","US","2548097","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Jacobs-Brouwer, A.","R. Goodland","832","1963","9","20","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi Northern Savanna, between Naja & Ikuwalli Creeks",NA,NA,NA,NA,"US00672083","US00672083_01","107",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"243","2020-09-12 05:00:02-03","US","US","2586167A","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"G. Hatschbach","25158","1970","10","24","South America - Neotropics","Brazil","Mato Grosso do Sul","Rio Brilhante","Rio Vacaria","-54.5463981628418","-21.8019008636475",NA,NA,"US01872119","US01872119_01 US01872119_02",NA,NA,"65544","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"244","2020-09-12 05:00:02-03","US","US","3076271","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"G. A. Aymard & F. J. Ortega","3030","1984","9","13","South America - Neotropics","Venezuela","Portuguesa",NA,"Dtto. Araure, Sabanas en las Montañas de Palmarito. 8 Km al NO de Sta. Lucia.","-69.3","9.73",NA,NA,"US03333536",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"245","2020-09-12 05:00:02-03","US","US","2701949","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. R. Santos & J. Ramos","28458","1970","3","28","South America - Neotropics","Brazil","Minas Gerais","Diamantina","Ca. 3 Km N of São João da Chapada, road to Inhaí","-43.6002998352051","-18.2493991851807",NA,NA,"US01872120","US01872120_01 US01872120_02","1200",NA,"101169","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"246","2020-09-12 05:00:02-03","US","US","2539339","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","21619","1968","3","22","South America - Neotropics","Brazil","Goiás",NA,"Ca. 27 Km S of Paraíso",NA,NA,NA,NA,"US01872126","US01872126_01 US01872126_02","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"247","2020-09-12 05:00:02-03","US","US","2913613","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","8710","1980","2","11","South America - Neotropics","Brazil","Pará","Conceição do Araguaia","Range of low hills ca. 20 Km west of Redenção, near Córrego São João and Troncamento Santa Teresa","-50.17","-8.05",NA,NA,"US01872113","US01872113_01 US01872113_02","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"248","2020-09-12 05:00:02-03","US","US","2554973","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Wurdack, J. J., (US), US (UNITED STATES)","C. H. L. Sastre & F. Sastre","323","1968","3","28","South America - Neotropics","French Guiana",NA,NA,"Iracoubo, 10 km de, vers St. Laurent du Maroni","-53.21","5.48",NA,NA,"US00672082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"249","2020-09-12 05:00:02-03","US","US","1042881","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"F. W. Pennell","3588","1918","1","3","South America - Neotropics","Colombia","Tolima",NA,"Department of Tolima. Honda.",NA,NA,NA,NA,"US03333529",NA,"300","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US","3315009","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"S. Leiva, P. Chuna & J. Cadle","1348","1994","8","4","South America - Neotropics","Peru","Cajamarca",NA,"Procedencia: San Martín (San Ignacio - Nueva Esperanza). Prov. San Ignacio Dpto. Cajamarca.",NA,NA,NA,NA,"US03333523","US03333523_01","560",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US","2844595","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"J. M. Idrobo & H. Weber","1479","1953","5","6","South America - Neotropics","Colombia","Nariño",NA,"Costa del Pacífico, selva pluvial y rastrojos en la cuenca del río Telembí, Barbacoas y alrededores.",NA,NA,NA,NA,"US03333525",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US","2539340","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","21474","1968","3","19","South America - Neotropics","Brazil","Goiás",NA,"Ca. 2 Km S of Guará",NA,NA,NA,NA,"US01872127","US01872127_01 US01872127_02","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"253","2020-09-12 05:00:02-03","US","US","1483086","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,NA,"s.n.","1983","6","9","South America - Neotropics","Brazil","Pernambuco",NA,"Tapera",NA,NA,NA,NA,"US01872136","US01872136_01 US01872136_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"254","2020-09-12 05:00:02-03","US","US","3329538","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Jacobs-Brouwer, A.","M. J. Jansen-Jacobs, B. Welle, A. S. Chanderbali, U. Raghoenandan & V. James","3791","1994","2","15","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Brian's Landing, Kwitaro R.","-58.96","2.95",NA,NA,"US00709343",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"255","2020-09-12 05:00:02-03","US","US","3041023","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Wurdack, J. J., (US), US (UNITED STATES)","J. A. Steyermark, B. K. Holst & B. Manara","131329","1985","9","3","South America - Neotropics","Venezuela","Bolívar","Cedeño","Caicara del Orinoco, 35 km SW of","-66.33","7.5",NA,NA,"US00747308",NA,"100","300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","3341880","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Wurdack, J. J., (US), US (UNITED STATES)","S. R. Hill, C. N. Horn & J. H. Wiersema","27269","1995","8","19","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Dadanawa, southern Rupununi Savanna, E side of Rupununi R.","-59.41","2.83",NA,NA,"US00645647",NA,"110","120",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"257","2020-09-12 05:00:02-03","US","US","2591470A","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza, R. R. Santos & et al.","25738","1970","1","31","South America - Neotropics","Brazil","Minas Gerais",NA,"Ca. 4 Km N of Patrocínio",NA,NA,NA,NA,"US01872122","US01872122_01 US01872122_02","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"258","2020-09-12 05:00:02-03","US","US","2547877","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"S. Tavares","1066","1962","10","1","South America - Neotropics","Brazil","Paraíba",NA,"Pedras de Fogo. Fontainha, depois de Sta. Emília",NA,NA,NA,NA,"US01872131","US01872131_01 US01872131_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"259","2020-09-12 05:00:02-03","US","US","2595828","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonseca","23797","1969","2","24","South America - Neotropics","Brazil","Minas Gerais",NA,"Ca. 31 Km west of Montes Claros, road to Água Boa",NA,NA,NA,NA,"US01872125","US01872125_01 US01872125_02","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"260","2020-09-12 05:00:02-03","US","US","1470122","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"A. Chase","11231","1930","3","15","South America - Neotropics","Brazil","Minas Gerais","Uberlândia","(Uberabinha)","-48.2771987915039","-18.9186000823975",NA,NA,"US01872138","US01872138_01 US01872138_02","850","870","58223","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"261","2020-09-12 05:00:02-03","US","US","2577448","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"L. Aristeguieta","5680","1960","8",NA,"South America - Neotropics","Venezuela","Guarico",NA,"Estación Biológica de los Llanos, Calabozo.",NA,NA,NA,NA,"US03333537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","1903759","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"O. Haught","5267","1946","11","20","South America - Neotropics","Colombia","Cauca",NA,"La Venta, west of Tambo, Dept. Cauca.",NA,NA,NA,NA,"US03333528",NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","3412106","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Cremers, G.","Y. Veyret & G. Cremers","4367","1977","2","25","South America - Neotropics","French Guiana","Cayenne",NA,"Cayenne, route du tour de l'Ile","-52.46","4.78",NA,NA,"US00629791","US00629791_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","3184228","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"F. J. Roldán, M. Girón, E. Ortíz & J. Rincón","1328","1989","9","28","South America - Neotropics","Colombia","Antioquia",NA,"Municipio Támesis: Corregimiento Palermo, Zona urbana, vegetación de cafetal y cerca a Apiario Palermo.","-75.7","5.72",NA,NA,"US03333524",NA,"1320",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","2045876","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"O. Haught","6270","1949","1","14","South America - Neotropics","Colombia","Tolima",NA,"Chicoral, Dept. of Tolima. Along water-course.",NA,NA,NA,NA,"US03333527",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US","2777347","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"G. Hatschbach","38662","1976","5","15","South America - Neotropics","Brazil","Mato Grosso do Sul","Ponta Porã","35 Km L","-55.7256011962891","-22.5361003875732",NA,NA,"US01872116","US01872116_01 US01872116_02",NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","3170126","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"R. C. Mendonça","1266","1989","3","1","South America - Neotropics","Brazil","Minas Gerais","Patrocínio","BR 365. Fazenda Chalé","-47.1406","-18.9325",NA,NA,"US01872110","US01872110_01 US01872110_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","1041723","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"F. W. Pennell","1408","1917","8","26","South America - Neotropics","Colombia","Meta",NA,"Intendencia Meta, Villavicencio. Llano e. of V.",NA,NA,NA,NA,"US03333530","US03333530_01","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","3104798","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Wurdack, J. J., (US), US (UNITED STATES)","B. G. Stergios","11125","1987","5","13","South America - Neotropics","Venezuela","Bolívar",NA,"Río Paragua, 5 km arriba de La Paragua","-63.36","6.73",NA,NA,"US00747309","US00747309_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","2370134","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"G. Hatschbach","4523","1958","5","2","South America - Neotropics","Brazil","Paraná","Tibagi","Fda. Monte Alegre","-50.4136009216309","-24.5093994140625",NA,NA,"US01872134","US01872134_01 US01872134_02",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","2548105","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Jacobs-Brouwer, A.","R. Goodland & P. Maycock","343","1963","8","10","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi Northern Savanna, St. Ignatius, 2 mi. S of; near Takutu","-59.78","3.3",NA,NA,"US00672087",NA,"107",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"272","2020-09-12 05:00:02-03","US","US","2988926","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. N. Pinheiro, C. S. Rosário & et al.","4219","1981","8","6","South America - Neotropics","Brazil","Pará",NA,"Sete Varas airstrip on Rio Curua (a clear-water river)","-55.53","-1.58",NA,NA,"US01872112","US01872112_01 US01872112_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"273","2020-09-12 05:00:02-03","US","US","3550199","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Jacobs-Brouwer, A.","M. J. Jansen-Jacobs, B. Welle, C. Simmons, A. Jacobs-Brouwer, V. James & R. Andrew","4798","1995","8","24","South America - Neotropics","Guyana",NA,"Rupununi District","Shea Village","-59.1","2.85",NA,NA,"US01018140","US01018140_01","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"274","2020-09-12 05:00:02-03","US","US","2926997","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & et al.","3068","1980","1","7","South America - Neotropics","Brazil","Distrito Federal","Brasília","BR 251 após a cachoeirinha","-47.9296989440918","-15.7797002792358",NA,NA,"US01872114","US01872114_01 US01872114_02",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"275","2020-09-12 05:00:02-03","US","US","2738112","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"G. Hatschbach, W. Anderson, R.C. Barneby & Rose & B. Gates","36265","1975","2","18","South America - Neotropics","Brazil","Goiás",NA,"10 Km N, S. João da Aliança",NA,NA,NA,NA,"US01872117","US01872117_01 US01872117_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"276","2020-09-12 05:00:02-03","US","US","1471672","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"A. Chase","9050","1925","3","23","South America - Neotropics","Brazil","Minas Gerais","Lagoa Santa","Bushy campo near Lund´s grave","-43.8897018432617","-19.6271991729736",NA,NA,"US01872139","US01872139_01 US01872139_02","750",NA,"12338","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"277","2020-09-12 05:00:02-03","US","US","1068517","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,"Jacobs-Brouwer, A.","W. E. Broadway","182","1913","5","13","South America - Neotropics","French Guiana","Cayenne",NA,"Cayenne, vic.","-52.33","4.93",NA,NA,"US00672084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"278","2020-09-12 05:00:02-03","US","US","2055516","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","galioides","Polygala galioides",NA,NA,"E. Hassler","12398","1913","12",NA,"South America","Paraguay","Central",NA,"Regio lacus Ypacaray.",NA,NA,NA,NA,"US03333532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
