"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"96","2020-09-12 05:00:02-03","US","US","2821665","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","24356","1969","3","14","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US02254516","US02254516_01",NA,NA,"The Planalto do Brasil, Chapada dos Veadeiros. Wet rocky campo, ca. 40km north of Veadeiros",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"97","2020-09-12 05:00:02-03","US","US","3202493","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Y. Mexia","56550","1931","4","18","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US02254528","US02254528_01",NA,NA,"Corinto. Fazenda do Diamante; Campo Tiririca in shallow swamp. Frequent",NA,NA,"590",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","1615032","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","E. H. Ule","8070","1909","7",NA,"South America - Neotropics","Brazil","Rio Grande do Norte",NA,NA,"US02254529","US02254529_01",NA,NA,"Auf nassem Campo bei der Serra do Mel. Rio Branco; Surumu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","1199263","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","A. Goeldi","1053",NA,NA,NA,"South America - Neotropics","Brazil","Pará",NA,NA,"US02254518","US02254518_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"100","2020-09-12 05:00:02-03","US","US","1484773","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler",NA,"2754","1933","8",NA,"South America - Neotropics","Brazil","Pernambuco",NA,NA,"US02254526","US02254526_01",NA,NA,"In wet field, Tapera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"101","2020-09-12 05:00:02-03","US","US","2821666","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","26997","1970","3","5","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US02254520","US02254520_01",NA,NA,"The Planalto do Brasil, Serra do Cabral. Pasture meadow, ca 3km N of Joaquim Felício, E. base",NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"102","2020-09-12 05:00:02-03","US","US","3152038","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler",NA,"2754","1933","8",NA,"South America - Neotropics","Brazil","Pernambuco",NA,NA,"US02254521","US02254521_01",NA,NA,"In wet field, Tapera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"103","2020-09-12 05:00:02-03","US","US","2755424","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","9522","1973","4","30","South America - Neotropics","Brazil","Goiás",NA,NA,"US02254522","US02254522_01",NA,NA,"The Planalto do Brasil, Serra do Caiapó, Ca. 12 km (straight line) S of Caiapônia; cerrado sloping down to gallery forest, and brejo (sedge meadow) at edge of forest. Brejo",NA,NA,"860",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"104","2020-09-12 05:00:02-03","US","US","1199260","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","A. Goeldi","1050",NA,NA,NA,"South America - Neotropics","Brazil","Pará",NA,NA,"US02254515","US02254515_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"105","2020-09-12 05:00:02-03","US","US","1199261","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","A. Goeldi","1051",NA,NA,NA,"South America - Neotropics","Brazil","Pará",NA,NA,"US02254527","US02254527_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"106","2020-09-12 05:00:02-03","US","US","1563809","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","J. C. B. Mutis","5700","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02254514","US02254514_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","3202495","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Y. Mexia","5656","1931","4","18","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US02254525","US02254525_01",NA,NA,"Corinto. Fazenda do Diamante; Campo Tiririca; shallow swamp",NA,NA,"590",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","1592608","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Y. Mexia","5656","1931","4","18","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US02254519","US02254519_01",NA,NA,"Corinto, Fazenda do Diamante; Campo Tiririca; shallow swamp",NA,NA,"590",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","2821663","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","24267","1969","3","11","South America - Neotropics","Brazil","Goiás",NA,NA,"US02254517","US02254517_01",NA,NA,"The Planalto do Brasil, Chapada dos Veadeiros. Brejo, Gallery woods and adjacent brejo, ca. 10km south of Cavalcante",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"110","2020-09-02 16:23:48-03","Cenargen","CEN","61161","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","cf. eximia","Rhynchospora cf. eximia","(Nees) Boeck.","Anderson Cássio Sevilha","3960","2004","03","29",NA,"Brasil","TO","Exsicatas",NA,"CEN00061161","CEN00061161","P. J. S. Silva Filho","PARANA","Ponto 27 da fitossociologia. Fazenda São João. Prop. Aldair Freire.","-47.561388","-12.921111","333","333","2016","07",NA,"-47.561388","-12.921111",NA,NA,NA,NA,NA,"4",NA
"111","2020-09-02 16:23:48-03","Cenargen","CEN","45942","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","cf. eximia","Rhynchospora cf. eximia","(Nees) Boeck.","Maria Lenise Silva Guedes","7010","2000","02","29",NA,"Brasil","BA","Exsicatas","Erva em local alagadiço. Folhas lineares, concolores. Inflorescência com espiguetas marrons. Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (46431). Projeto Financiado pelo CNPq.","CEN00045942","CEN00045942","P. J. S. Silva Filho","PILAO ARCADO","Espinheiro. Lagoa temporária.","-42.5043983459473","-10.0031003952026",NA,NA,"2016","07",NA,"-4256639.0","-989278.0","152852","auto",NA,NA,NA,"1",NA
"112","2020-09-02 16:23:49-03","Cenargen","CEN","91385","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeck.","Glocimar Pereira-Silva","13215","2008","04","23",NA,"Brasil","TO","Exsicatas","Área de influência indireta.","CEN00091385","CEN00091385","P. J. S. Silva Filho","BABACULANDIA","Rio Canabrava.","-47.722777","-7.2811111","180","180","2016","07",NA,"-47.722777","-7.2811111",NA,NA,NA,NA,NA,"4",NA
"113","2019-12-09 17:29:46-03","UFPR","EFC","10280","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Kozera, C.; Kozera, O.P.","2971","2006","01","31",NA,"Brasil","Paraná",NA,"Herbácea cespitosa em solo hidromórfico, porção final de cone de dejeção.","EFC010280",NA,"Araújo, A.C.","Balsa Nova","Ponte dos Arcos","-49.8071","-25.5527","830","830","2007","01","01","-49.8071","-25.5527",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-13 11:18:49-03","USP","SPF","125811","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Pott, A","1092","1980","04","29",NA,"Brasil","Mato Grosso do Sul",NA,NA,"SPF00125811",NA,"Anônimo","Corumbá","Pantanal","-56.65","-18.983333","90","90",NA,NA,NA,"-56.65","-18.983333",NA,NA,NA,NA,NA,NA,NA
"115","2019-11-13 11:18:49-03","USP","SPF","165241","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Faden, RB","96466","1996","06","28",NA,"Tanzânia","Mbeya",NA,NA,"SPF00165241",NA,"Anônimo","Kyela","Locality: T7. Itungi Port road.","33.873611","-9.616944","500","500",NA,NA,NA,"33.873611","-9.616944",NA,NA,NA,NA,NA,NA,NA
"116","2019-11-13 11:18:49-03","USP","SPF","162707","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Araújo, AC","1150","1998","03","21",NA,"Brasil","Minas Gerais",NA,NA,"SPF00162707",NA,"Weber, PAP","São Roque de Minas","Parque Nacional da Serra da Canastra, Caminho para Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,"2017","02",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"117","2020-12-02 09:07:02-03","UNITINS","HUTO","2944","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Fonseca, M.L.","6015","2009","07","01",NA,"Brasil","Tocantins",NA,"Erva com inflorescência marrom. Comum; Vereda","HUTO002944",NA,"Alves, M.","Novo Jardim","Bacia do Tocantins. Sub-bacia do rio Palma. Solo arenoso, encharcado. Relevo plano","-46.665833","-11.689167","600","600","2015","05",NA,"-46.665833","-11.689167",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-01 16:07:28-03","UEFS","HUEFS","252530","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Harley, R.M.","57144","2015","03","29",NA,"Brasil","Pará",NA,NA,"HUEFS0252530","HUEFS0252530",NA,"Parauapebas","FLONA CARAJÁS - Serra dos Carajás, Serra Norte, N3, lagoa.","-50.207222","-6.041667","702","702",NA,NA,NA,"50W12'26''","6S2'30''",NA,NA,"Lilianae",NA,NA,NA,NA
"119","2019-11-01 16:07:28-03","UEFS","HUEFS","252531","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Lobato, L.C.","4369","2015","03","19",NA,"Brasil","Pará",NA,"Vegetação de campo rupestre (Canga).","HUEFS0252531","HUEFS0252531",NA,"Parauapebas","Serra Norte dos Carajás, Platô N7.","-50.171944","-6.157222",NA,NA,NA,NA,NA,"50W10'19''","6S9'26''",NA,NA,"Lilianae",NA,NA,NA,NA
"120","2019-11-01 16:07:28-03","UEFS","HUEFS","252538","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Harley, R.M.","57145","2015","03","29",NA,"Brasil","Pará",NA,NA,"HUEFS0252538","HUEFS0252538",NA,"Parauapebas","FLONA de Carajás - Serra dos Carajás, Serra Norte N3. Lagoa","-50.207222","-6.041667","702","702",NA,NA,NA,"50W12'26''","6S2'30''",NA,NA,"Lilianae",NA,NA,NA,NA
"121","2019-09-04 18:22:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Rhynchospora","elegans","Rhynchospora elegans",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"122","2019-09-04 19:32:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Rhynchospora","elegans","Rhynchospora elegans",NA,"E. H. G. Ule","7672","1908","10",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae","Type [status unknown]",NA,NA,NA
"123","2017-04-20 13:41:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia",NA,"W. R. Anderson","9522","1973","4","30","South America","Brazil","Goiás",NA,NA,NA,NA,"RRC ID Flag",NA,NA,"-48","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"9522",NA,NA
"124","2019-11-01 15:14:26-03","UnB","UB","184117","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeck","Pinheiro, GS; Carvalho, JFV","134","1974","04","04","Southern America","Brasil","Pará",NA,NA,"UB0012469","UB0012469",NA,NA,"Estreito-Marabá, km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-01 15:14:26-03","UnB","UB","184118","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeck","Pinheiro, GS; Carvalho, JFV","193","1974","04","04","Southern America","Brasil","Pará",NA,NA,"UB0012468","UB0012468",NA,NA,"Estreito-Marabá, km 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-01 15:14:26-03","UnB","UB","184119","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeck","Pinheiro, GS; Carvalho, JFV","272","1974","04","06","Southern America","Brasil","Pará",NA,NA,"UB0012467","UB0012467",NA,NA,"Estreito-Marabá, km 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-01 15:14:26-03","UnB","UB","184121","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeck","Pinheiro, GS; Carvalho, JFV","246","1974","04","06","Southern America","Brasil","Pará",NA,NA,"UB0012471","UB0012471",NA,NA,"Estreito-Marabá, km 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-01 15:14:26-03","UnB","UB","188210","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeck","Davidse, G","2996","1971","11","11","Southern America","Venezuela",NA,NA,"Palm dotted savanna with rather extensively developed clumps of trees (matas) and some ponds","UB0012292",NA,NA,NA,"State of Guarico: 26km S of Calabozo by road",NA,NA,"30","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-01 15:14:26-03","UnB","UB","188233","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeck","Davidse, G; Pohl, RW","1376","1968","12","04","Southern America","Costa Rica",NA,NA,"Small dried up marsh in open savanna","UB0012293",NA,NA,NA,"Prov. Guanacaste: 2km E of Carretera Interamericana on road to Las Animas",NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-01 15:14:26-03","UnB","UB","77975","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeck","Irwin, HS","15167","1966","04","20","Southern America","Brasil","Goiás",NA,"Mais informações; caespitose, the culms to ca. 30 cm tall","UB0011328","UB0011328","Koyama, TM",NA,"40km ao NEde Formosa",NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-01 15:14:26-03","UnB","UB","77976","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeck","Anderson, WR","9522","1973","04","30","Southern America","Brasil","Goiás",NA,"Mais informações","UB0011327","UB0011327","Koyama, TM","Caiapônia","Caiapônia, 12km ao S de Caiapônia","-51.8103","-16.9567",NA,NA,"1974",NA,NA,"-51.8103","-16.9567",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-01 15:14:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeck","Pinheiro, GS; Carvalho, JFV","259-B","1974","04","06","Southern America","Brasil","Pará",NA,NA,NA,NA,"Gil, ASB; Schneider, L",NA,"Estreito-Marabá, km 1",NA,NA,NA,NA,"2018","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-01 15:14:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeck","Davidse, G; Pohl, RW","2318","1970","07","21","Southern America","Nicaragua","Zelaya",NA,"Along small fan palm in pond","UB0012294",NA,NA,"Waspan",NA,NA,NA,"20","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-05-06 11:55:08-03","UFU","HUFU","39708","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Oliveira, G.C.","726","2002","05","30",NA,"Brasil","Minas Gerais",NA,"Herbácea, ca. de 0,60 m.; Vereda.","HUFU00028501","HUFU00028501","Araújo, A.C.","Uberaba","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.","-47.9319000244141","-19.7483005523682",NA,NA,"2004","02","26",NA,NA,"73879","auto",NA,NA,NA,NA,NA
"135","2018-02-26 18:32:12-03","UFMT","UFMT","37057","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Rebellato, L.","288","2001","03","03",NA,"Brasil","Mato Grosso",NA,"Herbácae de 20 cm de altura, inflorescência com espiguetas marrons.; Campo inundável.",NA,NA,NA,"Poconé","Fazenda Nossa Senhora Aparecida.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
"136","2018-02-26 18:32:12-03","UFMT","UFMT","41023","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Rebellato, L.","128","2007","02",NA,NA,"Brasil","Mato Grosso",NA,"Cerrado sobre cordilheira.",NA,NA,NA,"Poconé","Fazenda Nossa Senhora Aparecida.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
"137","2021-02-08 12:51:37-03","UFRGS","ICN","198749","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Araújo; et al.","145","1984","06","15","América do Sul","Brasil","PE",NA,NA,"ICN00035334",NA,"Silva Filho, PJS","Parnamirim","Fazenda Travessia","-39.5783004760742","-8.09055995941162",NA,NA,"2018",NA,NA,NA,NA,"69919","auto",NA,NA,NA,NA,NA
"138","2021-02-08 12:51:37-03","UFRGS","ICN","160113","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Kozera, C; Kozera, OP","2971","2006","01","31","América do Sul","Brasil","PR",NA,"Herbácea cespitosa em solo hidromórfico, porção final de cone de degeção.","ICN00009319","ICN00009319 ICN00009319_1","Araujo, AC","Balsa Nova","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"139","2021-02-08 12:51:37-03","UFRGS","ICN","155418","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Pott, VJ; Pott, A","8735","2006","02","09","América do Sul","Brasil","MS",NA,"Doação do Herbário HMS (11765); Erva anfíbia, ereta, 30-40cm de altura. Ocasional.; Campo úmido temporário, com gado, cerrado no entorno. Solo argiloso-siltoso. Relevo levemente inclinado.","ICN00009320","ICN00009320 ICN00009320_1","Araujo, AC","Aquidauana","Fazenda Rodeio ca. De 700m da sede (fundos). Lat 19°44'22 8''S. Long 55°09'07 2''W","-55.151944","-19.739444","450","450","2013","02","05","-55.151944","-19.739444",NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:03:30-03","IBt","SP","279419","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Leitão Filho, HF; et al.","32945","1995","02","07",NA,"Brasil","São Paulo",NA,"Transição restinga, mata de encosta, herbácea",NA,NA,NA,"Pariquera-Açu","Estrada para Cananéia","-47.862778","-24.879444",NA,NA,"2005",NA,NA,"-47.862778","-24.879444",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:03:30-03","IBt","SP","359919","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Tannus, JLS; et al.","573","2002","02","12",NA,"Brasil","São Paulo",NA,"Erva flexuosa, inflorescência castanha, estigma amarelo em solo saturado",NA,NA,NA,"Itirapina","Estação Ecológica de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"142","2019-11-21 10:03:30-03","IBt","SP","344552","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Alves, MV; et al.","1772","2000","01","07",NA,"Brasil","São Paulo",NA,"Abundante em área recentemente erodida",NA,NA,"Thomas, WW","Peruíbe","Estação Ecológica Juréia-Itatins, Trilha do Morrinho","-46.9900016784668","-24.3199996948242",NA,NA,"2003",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"143","2015-07-31 12:16:05-03","UFRR","UFRR","0082","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeck.","Prata, A.P.","199.","1996","08","18",NA,"Brasil","Roraima",NA,NA,NA,NA,"Luceño, M.","Alto Alegre","Ilha de Maracá, próximo à sede da Estação.","-61.4975","2.89583",NA,NA,"1996","09","01",NA,NA,"327834","auto",NA,NA,NA,NA,NA
"144","2014-09-23 10:57:14-03","G","G","G00034279","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","eximia","Rhynchospora eximia","(Nees) Boeckeler","Hatschbach, G. G. & al. Hatschbach, G. & al.",NA,"2003","06","18","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00034279",NA,"Araujo, A. C.",NA,NA,"-53.08972222","-10.77305556",NA,NA,"2005","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA
