"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","occurrenceRemarks","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","barcode","imagecode","county","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","relatedCatalogItem","typeStatus","coordinatePrecision","geoFlag","individualCount","sex"
"46","2019-11-27 13:46:49-03","UFS","ASE","40759","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiffer","Brasil","Solo arenoso e seco. Substrato terrícola. Erva. Frutos rosas.; Restinga","Felix, GJ","Felix, GJ; Oliveira, EVS; Santos-Neto, AM","180","2016","06","16","Southern America","Sergipe","Assentamento Hugo Heredia (Rodovia SE-240), Mata de reserva legal","-37.031","-10.5253",NA,"ASE0042310",NA,"Santo Amaro das Brotas",NA,"-37.031","-10.5253",NA,"2018","04","16",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:27:13-03","UNICAMP","UEC","116147","S","Plantae","Magnoliopsida",NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brazil","14 costelas, flores vináceas, fruto rosa.","Aona, LYS","Aona, LYS","99/75","1999","02","19",NA,"Bahia","Restinga.","-39.2207984924316","-17.341100692749",NA,"UEC041164","UEC041164","Prado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53161","auto",NA,NA
"48","2021-03-01 16:27:13-03","UNICAMP","UEC","115932","S","Plantae","Magnoliopsida",NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brazil","Cor do Botão: Rosa. Cor da Flor: Rosa choque. Forma de Vida: Terrestre. Porte: Arbustivo.","Aona, LYS","Folli, DA","1473","1991","11","12",NA,"Espírito Santo","Reserva Florestal de Linhares. Estrada: Parajú. Ecossistema: Nativo. Localização: Planta suculenta, crescendo isolada, no final da estrada.","-40.0722007751465","-19.3910999298096",NA,"UEC041163","UEC041163","Linhares",NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,"48094","auto",NA,NA
"49","2019-11-19 14:05:27-03","UFRPE","PEUFR","45606","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","Erva suculenta, globosa. Cefálio com pelos róseos-alvos; flores róseas. Frutos maduros alvos.",NA,"J. Cantarelli; D. Medeiros","635","2001","09","28",NA,"Pernambuco","Praia de Guadalupe","-35.1161003112793","-8.59082984924316",NA,"PEUFR045606",NA,"Sirinhaém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20997","auto",NA,NA
"50","2020-04-22 16:18:18-03","UFPB","JPB","18167","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,NA,"Felix, LP; Sousa, MA","4028","1991","06","13","Southern America","Paraíba",NA,"-35.125833","-6.838889",NA,NA,NA,"Mamanguape",NA,"-35.125833","-6.838889",NA,NA,NA,NA,"35","35",NA,NA,NA,NA,NA,NA
"51","2020-04-22 16:18:18-03","UFPB","JPB","38963","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","; HABITAT: Restinga; DESC: Caule herbáceo, fértil, globoso, áfilo e suculento. Flores e frutos dispostos espiraladamente em cefálio terminal.",NA,"Gadelha Neto, PC; Barbosa, MR; Lima, IB; Lima, JR; Silva, CS","2053","2008","01","29","Southern America","Paraíba","Millennium Inorganic Chemicals Mineração Ltda, Arenoso","-34.978633","-6.493617",NA,NA,NA,"Mataraca",NA,"-34.978633","-6.493617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-04-22 16:18:18-03","UFPB","JPB","43731","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","; HABITAT: Savanna over sand (open tabuleiro, herbs, grasses and sedges with scattered shrubs, trees and cacti.; DESC: Half buried in sand, 10-15cm diameter; corollas deep magenta-violet. [Photo].",NA,"Thomas, WW; Barbosa, MR; Mendes, K; Gomes-Costa, GA; Delgado-Júnior, GC","15090","2010","02","11","Southern America","Paraíba","Reserva Biológica Guaribas, Área I - Capim Azul, following drainage through Lagenocarpus savanna.","-35.124167","-6.696389",NA,NA,NA,"Mamanguape",NA,"-35.124167","-6.696389",NA,NA,NA,NA,"160","160",NA,NA,NA,NA,NA,NA
"53","2020-04-22 16:18:18-03","UFPB","JPB","53226","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","; HABITAT: Floresta Estacional Semidecidual das Terras Baixas; DESC: Planta suculenta de cladódio globoso, costelado. Fruto baga rosada disposta em cefálio terminal. Vegetando em Tabuleiro. Substrato arenoso.",NA,"Gadelha Neto, PC; Pessoa, MC; Pereira, LA; Silva, FO","3516","2013","04","11","Southern America","Rio Grande do Norte","Mata do Jiqui, Loteamento.","-35.200556","-5.917222",NA,"JPB0053226",NA,"Parnamirim",NA,"-35.200556","-5.917222",NA,NA,NA,NA,"27","27",NA,NA,NA,NA,NA,NA
"54","2020-07-11 16:42:40-03","UFPB","JPB","26772","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,NA,"Rocha, EA; et al.","568","2000","02","16","Southern America","Bahia",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,"Maraú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA
"55","2020-04-22 16:18:18-03","UFPB","JPB","33649","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","; DESC: Herbáceo. Róseo. Tabuleiro. Substrato arenoso.",NA,"Gadelha Neto, PC; Pontes, RA; Dantas, DHM","1269","2004","09","11","Southern America","Paraíba","Mata Escura.","-34.9357986450195","-6.68833017349243",NA,NA,NA,"Baía da Traição",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12599","auto",NA,NA
"56","2020-04-22 16:18:18-03","UFPB","JPB","7636","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Melocactus","violaceus","Melocactus violaceus violaceus","Pfeiff.","Brasil","; DESC: herbáceo; 10 arestas; 5-7 espinhos desiguais; flores e frutos róseos. Globosa-cônica 10-13 cm de comp. Coroa com pelos hispidus de marrom a avermelhado.","Rocha, EA","Felix, LP; Sousa, MA","JPB7636","1989","11","01","Southern America","Paraíba","Rebio Guaribas - Sema I - Capim AzulI, SEMA, estacão Ecol. de Manguape. Tabuleiro, solo arenoso.","-35.1260986328125","-6.83861017227173",NA,NA,NA,"Mamanguape","violaceus",NA,NA,NA,"2005","05","27",NA,NA,NA,NA,"36853","auto",NA,NA
"57","2014-10-14 15:56:26-03","BS","M","M-0145849","S","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus ssp. margaritaceus","N.P.Taylor","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0145849",NA,NA,"ssp. margaritaceus",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA
"58","2019-06-27 10:24:26-03","UFES","VIES","8557","S","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,NA,"Pereira, O.J.; Gomes, J.M.L.; Martins, M.L.L.; Pereira, S.V. & Simões, J.M.","2959","1992","03","24",NA,"Espírito Santo","Área 213 da Aracruz Celulose S.A. Formação de Ericaceae","-39.7322006225586","-18.5932998657227",NA,"VIES008557","VIES008557","Conceição da Barra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA
"59","2020-04-27 16:09:11-03","UFES","VIES","43231","S","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,NA,"Machado, J.O.; Souza, W.O.; Alves-Araújo, A.","307","2014","04","14",NA,"Espírito Santo","Parque Estadual de Itaúnas, Trilha da Borboleta.","-39.7322006225586","-18.5932998657227",NA,"VIES043231","VIES043231","Conceição da Barra",NA,NA,NA,NA,"2015","07",NA,NA,NA,NA,NA,"41644","auto",NA,NA
"60","2020-04-27 16:09:11-03","UFES","VIES","1808","S","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,"Taylor, N.P.","Pereira, O.J.; Gomes, J.M.L.","952","1987","08","19",NA,"Espírito Santo","Rodovia do Sol - ES 060 - Km 29 - 30.","-40.5110015869141","-20.6580009460449",NA,"VIES001808","VIES001808","Guarapari",NA,NA,NA,NA,"1990","05","20",NA,NA,NA,NA,"28401","auto",NA,NA
"61","2020-04-27 16:09:11-03","UFES","VIES","17843","S","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,"Rabelo, R.L.D.","Dutra, R.L.S.","305","1997","10",NA,NA,"Espírito Santo","Jacarenema.","-40.2924995422363","-20.3297004699707",NA,"VIES017843","VIES017843","Vila Velha",NA,NA,NA,NA,"1997","10",NA,NA,NA,NA,NA,"27156","auto",NA,NA
"62","2020-04-27 16:09:11-03","UFES","VIES","14574","S","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,"Cardoso, W.C.","Lube, G.G.K.; Pereira, O.J.","326","2005","04","13",NA,"Espírito Santo","Reserva Ecológica de Jacarenema.","-40.2924995422363","-20.3297004699707",NA,"VIES014574","VIES014574","Vila Velha",NA,NA,NA,NA,"2013","08","05",NA,NA,NA,NA,"27156","auto",NA,NA
"63","2020-04-27 16:09:11-03","UFES","VIES","18690","S","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,"Assis, A.M.","Assis, A.M.","601","1998","09","02",NA,"Espírito Santo","Reserva Ecológica de Camburi.","-40.3377990722656","-20.3194007873535",NA,"VIES018690","VIES018690","Vitória",NA,NA,NA,NA,"1998","09","02",NA,NA,NA,NA,"15291","auto",NA,NA
"64","2019-06-27 10:24:26-03","UFES","VIES","4333","S","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,NA,"Pereira, O.J.","2124","1990","05","21",NA,"Espírito Santo","Setiba.","-40.5110015869141","-20.6580009460449",NA,"VIES004333","VIES004333","Guarapari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA
"65","2019-06-27 10:24:26-03","UFES","VIES","23485","S","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,NA,"Giaretta, A.O.; Monteiro, M.M.; Menezes, L.F.T. & Cruz, T.S.","322","2008","08","25",NA,"Espírito Santo","Bairro Litorâneo.","-39.8588981628418","-18.716100692749",NA,"VIES023485","VIES023485","São Mateus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA
"66","2021-03-21 19:33:24-03","UFC","EAC","52277","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","Flor e fruto cor magenta.; Restinga","Menezes, M.O.T.","Menezes, M.O.T.","291","2012","07","07","Southern America","Ceará","Terra indígena Genipapo-Canindé, Dunas, substrato arenoso.","-38.3911018371582","-3.90139007568359",NA,"EAC0052277","EAC0052277_1 EAC0052277_2","Aquiraz",NA,NA,NA,NA,"2012","07","07",NA,NA,NA,NA,"22325","auto",NA,NA
"67","2020-12-21 16:19:46-03","MBM","MBM","181171","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus margaritaceus","Taylor","Brazil",NA,"Taylor, N.P.","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.","63363","1995","08","17","Southern America","Bahia","Rodovia Linha Verde, próximo a Arembepe","-38.3241996765137","-12.6975002288818",NA,"MBM181171","MBM181171","Camaçari","margaritaceus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37124","auto",NA,NA
"68","2019-08-15 09:03:23-03","UESC","UESC","4444","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Melocactus","violaceus","Melocactus violaceus subsp. violaceus","Pfeiffer","Brasil","Solo arenoso, campo aberto.; ca. 15 cm de altura.; Caule com 10 costelas",NA,"E.A. Rocha","600","2000","03","31",NA,"Paraíba",NA,"-35.016667","-7.316667",NA,"UESC0004444",NA,NA,"subsp. violaceus","35W1'0''","7S19'0''","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-15 09:03:23-03","UESC","UESC","4575","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiffer","Brasil","Restinga; Planta globosa, ca. 10-12 cm de altura, soterrada parcialmente na areia. Caule com 10-11 costelas.",NA,"E.A. Rocha","568","2000","02","16",NA,"Bahia",NA,"-38.952222","-13.988333",NA,"UESC0004575",NA,"Maraú",NA,"38W57'8''","13S59'18''","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","2075560","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brazil",NA,"Rocha","Rocha","Rocha 568","2000","2","16","South America","Bahia","Mcpio. Maraú, 6,5 km ao Norte da Praia de Saquaira, na Area de Proteçao Ambiental Península de Maraú","-38.95222","-13.98833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-04 11:04:09-03","UFRB","HURB","25916","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus margaritaceus",NA,"Brasil","subarbusto globoso, epiderme verde escura, espinhos branco acinzentados, cefálio com cerdas avermelhadas com pouca lã alva, frutos alvos.",NA,"Almeida, E.M.; Souza, L.G.R.","2541","2018","08","01",NA,"Sergipe",NA,"-36.971667","-10.798056",NA,"HURB000025916","HURB000025916","Santo Amaro da Brotas","margaritaceus","36º58'18W","10º47'53S",NA,NA,NA,NA,"11","11",NA,NA,NA,NA,NA,NA
"72","2020-06-15 15:29:44-03","UNESP-RC","HRCB","12070","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","depresso globulosa epid verde escura cefálio alvo com cerdas rosadas frutos lilás claro","Taylor, N. P. & Zappi, D.C.","Pereira, O.J.","2124","1990","05","21",NA,"Espírito Santo",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,"Guarapari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA
"73","2020-06-15 15:29:44-03","UNESP-RC","HRCB","14049","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus subsp. ritteri","N.P.Taylor","Brasil","flowers with 24 perianth segments, 22 mm long, delicate, pale pink, maximum opening 10mm in diam.",NA,"Taylor, N. P.","1583","1991","02","08",NA,"Bahia","Serra de Rui Barbosa(=hill with cross on top S of Rui Barbosa)","-40.4939002990723","-12.2839002609253",NA,NA,NA,"Ruy Barbosa","subsp. ritteri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68639","auto",NA,NA
"74","2021-01-26 13:53:01-03","IMA","MAC","43413","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","Cladódio ca. 30 cm de altura. Flores e frutos róseos.; Mata Pluvial Atlântica.","E.C.O.Chagas","Chagas-Mota","4917","2009","08","15",NA,"Alagoas","Morro do Cruzeiro.","-36.414789","-9.560222",NA,"MAC0043413","MAC0043413","Tanque D'Arca",NA,"-36.414789","-9.560222",NA,"2009","08","15",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-26 13:53:01-03","IMA","MAC","2240","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus margaritaceus","N.P.Taylor","Brasil","Restinga.","N.P.Jantron","R.F.Rocha","145","1981","09","30",NA,"Alagoas","50m do acesso à praia.","-36.330122","-10.288836",NA,"MAC0002240","MAC0002240","Feliz Deserto","margaritaceus","-36.330122","-10.288836",NA,"1995","02","14",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-26 13:53:01-03","IMA","MAC","28719","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus margaritaceus","N.P.Taylor","Brasil","Cacto globoso. Flores vermelhas.; Restinga.","M.V.Meiado","R.P.Lyra-Lemos; F.Cavalcante","12739","2009","08","30",NA,"Alagoas","Povoado Cabreiras, Dunas do Cavalo Russo.","-35.860858","-9.769575",NA,"MAC0028719","MAC0028719","Marechal Deodoro","margaritaceus","-35.860858","-9.769575",NA,"2018","05","14",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-26 13:53:01-03","IMA","MAC","4108","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus margaritaceus","N.P.Taylor","Brasil","Terrestre. Flor cor de cravo.; Restinga.","N.P.Janhor","J.H.Kirkbride","4620","1982","02","02",NA,"Alagoas","16km S de Maceió.","-35.896731","-9.709714",NA,"MAC0004108","MAC0004108","Marechal Deodoro","margaritaceus","-35.896731","-9.709714",NA,"1995","02","14",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-26 13:53:01-03","IMA","MAC","55239","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus margaritaceus","N.P.Taylor","Brasil","Erva globosa. Flores roséas. Frutos róseos.; Restinga.","M.V.Meiado","C.B.L.Araújo; J.W.A.Silva; R.C.Pinto","13","2012","03","16",NA,"Alagoas","Dunas do Cavalo Russo.","-35.860858","-9.769575",NA,"MAC0055239","MAC0055239","Marechal Deodoro","margaritaceus","-35.860858","-9.769575",NA,"2018","05","14",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-01-26 13:53:01-03","IMA","MAC","6357","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus margaritaceus","N.P.Taylor","Brasil","Cacto globoso. Flores rosas.; Restinga.","M.V.Meiado","M.N.Rodrigues; I.S.Moreira; R.S.Nascimento","1006","1987","09","22",NA,"Alagoas","Vargem Grande.","-36.436539","-10.406689",NA,"MAC0006357","MAC0006357","Piaçabuçu","margaritaceus","-36.436539","-10.406689",NA,"2018","05","14",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-01-26 13:53:02-03","IMA","MAC","9249","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus margaritaceus","N.P.Taylor","Brasil","Terrestre ca. de 20cm de altura. Inflorescência lilás.; Restinga.","M.V.Meiado","C.S.S.Barros; I.A.Bayma","395","1995","02","20",NA,"Alagoas","Várzea da Marituba, Lagoa Vermelha.","-36.436539","-10.406689",NA,"MAC0009249","MAC0009249","Piaçabuçu","margaritaceus","-36.436539","-10.406689",NA,"2018","05","14",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-04 10:26:55-03","UFRPE","HST","17217","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","Erva crassa, porção mediana; inferior do caule subterrâneo de coloração parda acinzentada; parte vegetativa aérea verde com espinhos acinzentados; cefálio curto com tricomas vermelhos hirtos e alvos sedosos; flores vermelhas; fruto rós","M.V.Meiado","S.M.Rodrigues; L.P.Félix","42","1994","05","20",NA,"Paraíba","Reserva Ecológica de Guaribas","-35.1260986328125","-6.83861017227173",NA,"HST017217",NA,"Mamanguape",NA,NA,NA,NA,"2010","12","23",NA,NA,NA,NA,"36853","auto",NA,NA
"82","2021-02-04 10:26:55-03","UFRPE","HST","1030","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","Flores róseas. Planta ornamental.","M.V.Meiado","S.Tavares","1030","1962","09","10",NA,"Paraíba",NA,"-35.1164016723633","-7.401939868927",NA,"HST001030",NA,"Pedras de Fogo",NA,NA,NA,NA,"2010","12","23",NA,NA,NA,NA,"19663","auto",NA,NA
"83","2021-02-25 10:11:43-03","CVRD","CVRD","13441","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","BRASIL","Planta bem ornamental <ll>dwc_commonname:</ll> Coroa de frade","Geovane S. Siqueira","Siqueira, G.S.","661","2011","09","05","América do Sul","ES",NA,"-39.888076","-19.137121",NA,"CVRD013441","CVRD013441_v1","Linhares",NA,"-39,888076","-19,137121","Magnoliopsida","2011","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-25 10:11:43-03","CVRD","CVRD","3544","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","BRASIL","<ll>dwc_commonname:</ll> Coroa de frade","Maria de Fátima Freitas","Folli, D.A.","1474","1991","11","12","América do Sul","ES","Planta suculenta.","-40.0722007751465","-19.3910999298096",NA,"CVRD003544","CVRD003544","Linhares",NA,NA,NA,"Magnoliopsida","2006","07","24",NA,NA,NA,NA,"48094","auto",NA,NA
"85","2021-03-01 11:53:29-03","UFPE","UFP","59995","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","Caule redondo, coroa rosada.; Caule redondo, coroa rosada.","Rocha, EA","Córdula, E; Alves, M; Schmidt, S; Lucena, MF; Maciel, JR; Amorim, B","155","2006","07","22",NA,"Sergipe",NA,"-37.409444","-10.030556",NA,"UFP059995",NA,"Itabaiana",NA,"-37.409444","-10.030556",NA,"2007","10","20","150","200",NA,NA,NA,NA,NA,NA
"86","2021-03-01 11:53:29-03","UFPE","UFP","63040","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,"Taylor, N","Meiado, MV","104","2009","10","15",NA,"Rio Grande do Norte",NA,"-35.2627983093262","-5.91555976867676",NA,"UFP063040",NA,"Parnamirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17237","auto",NA,NA
"87","2021-03-01 11:53:29-03","UFPE","UFP","47166","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus margaritaceus","N.P. Taylor","Brasil","Planta globosa, cerca de 20cm de altura, flores róseas, vistosas, ornitófilas, dispostas em cefálios predominantemente alvo-avermelhados. Frutos alvos. Frequente no local, crescendo em área de caatinga bastante arenosa. Planta medicina","Rocha, EA; Taylor, NP","Rocha, EA; Nádia, T; Demétrio, KM","1599","2006","05","16",NA,"Pernambuco",NA,"-37.251389","-8.530556",NA,"UFP047166",NA,"Buíque","margaritaceus","-37.251389","-8.530556",NA,"2006","05","16","918","918",NA,NA,NA,NA,NA,NA
"88","2021-03-01 11:53:29-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus margaritaceus","N.P. Taylor","Brasil","Planta globosa, cerca de 20cm de altura, flores róseas, vistosas, ornitófilas, dispostas em cefálios predominantemente alvo-avermelhados. Frutos alvos. Frequente no local, crescendo em área de caatinga bastante arenosa. Planta medicinal.; Planta glob","Rocha, EA; Taylor, NP","Rocha, EA; Nádia, T; Demétrio, KM","1599","2006","05","16",NA,"Pernambuco",NA,"-37.251389","-8.530556",NA,NA,NA,"Buíque","margaritaceus","-37.251389","-8.530556",NA,"2006","05","16","918","918",NA,NA,NA,NA,NA,NA
"89","2020-09-12 05:00:02-03","US","US","3045687","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus margaritaceus","N.P. Taylor","Brazil",NA,"Taylor, N. P.","J. N. Rose & G. Rose","19691","1915","5","29","South America - Neotropics","Bahia",NA,NA,NA,NA,"US00176625","US00176625_01",NA,"margaritaceus",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","2143500","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brazil",NA,"Taylor, N. P.","L. B. Smith","6384","1952","4","4","South America - Neotropics","Distrito Federal",NA,NA,NA,NA,"US00176626","US00176626_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"91","2020-09-12 05:00:02-03","US","US","2405155","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brazil",NA,"Taylor, N. P.","S. Tavares","1030","1962","8","10","South America - Neotropics","Paraíba",NA,NA,NA,NA,"US00176627","US00176627_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"92","2020-09-12 05:00:02-03","US","US","762726","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brazil",NA,"Taylor, N. P.","J. N. Rose & G. Rose","20698","1915","8","8","South America - Neotropics","Rio de Janeiro",NA,NA,NA,NA,"US00176628","US00176628_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"93","2020-09-12 05:00:02-03","US","US","762066","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus margaritaceus","N.P. Taylor","Brazil",NA,"Taylor, N. P.","J. N. Rose & G. Rose","19691","1915","5","29","South America - Neotropics","Bahia",NA,NA,NA,NA,"US00176629","US00176629_01",NA,"margaritaceus",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"94","2019-11-13 11:17:20-03","USP","SPF","69705","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,"Zappi, DC","Pereira, OJ","952","1987","08","19",NA,"Espírito Santo","Rodovia do Sol ES 060 - Entre Lagoa do Milho e Vermelha - Setiba - Guarapari.",NA,NA,NA,"SPF00069705",NA,NA,NA,NA,NA,NA,"1991","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
