"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem","sex"
"100","2020-07-14 17:17:20-03","UFPB","JPB","29086","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Almeida, K; Lucena, RD","Southern America","Brasil",NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,"(A.St.-Hil.) Radlk",NA,"64","2000","07","26","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA
"101","2020-07-14 17:17:20-03","UFPB","JPB","29070","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Silva, ES da","Southern America","Brasil",NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,"(A.St.-Hil.) Radlk",NA,"28","2000","10","30","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA
"102","2020-07-14 17:17:20-03","UFPB","JPB","29069","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Silva, ES da; Silva, TMC da","Southern America","Brasil",NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,"(A.St.-Hil.) Radlk",NA,"36","2000","11","07","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA
"103","2020-07-14 17:17:20-03","UFPB","JPB","29068","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Almeida, K","Southern America","Brasil",NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,"(A.St.-Hil.) Radlk",NA,"58","2000","05","28","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA
"104","2019-02-23 11:30:23-03","UNEMAT","HERBAM","10128","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Soares-Lopes, C.R.A.; Dos Reis, O.; Soares, D.S.; Fernandes, E.; Rodrigues, L.; Lima, W.M.; Benetti, E",NA,"Brasil","PCH Cabeça-de-boi, margem esquerda, B1, Terra firme",NA,NA,NA,"HERBAM010128",NA,NA,NA,"A.St-Hil.","D.R.Silva; Gvasconcelos","CD 1728086","2014","09","18","Mato Grosso","Alta Floresta","-8855.05556","501.952778",NA,"272","272",NA,"2014","09","27","-8855.05556","501.952778",NA,NA,NA,NA,NA,NA,NA
"105","2019-06-27 10:26:42-03","UFES","VIES","23064","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Gomes, J. M. L.",NA,"Brasil",NA,NA,NA,NA,"VIES023064",NA,NA,NA,"A.St.-Hil.","Gomes, J. M. L.","4456","2010","12","18","Espírito Santo","Anchieta","-40.6455993652344","-20.8057994842529","VIES023064",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28755","auto",NA,NA,NA,NA
"106","2019-07-18 13:11:08-03","UFES","VIES","43117","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Gomes, J.M.L.",NA,"Brasil","Maimbá. Floresta de Tabuleiro.",NA,NA,NA,"VIES043117",NA,NA,NA,"A.St.-Hil.",NA,"4578","2012","03","24","Espírito Santo","Anchieta","-40.6455993652344","-20.8057994842529","VIES043117",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28755","auto",NA,NA,NA,NA
"107","2019-06-27 10:26:42-03","UFES","VIES","24486","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Gomes, J.M.L; Vervloet, R.R",NA,"Brasil","Barra do Riacho, ao lado do TABR.",NA,NA,NA,"VIES024486",NA,NA,NA,"A.St.-Hil.",NA,"4310","2011","05","30","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596","VIES024486",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA
"108","2020-04-27 16:11:31-03","UFES","VIES","18867","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Simonelli, M.; Matos, F.A.R. & Magnago, L.F.S.",NA,"Brasil","Barra do Sahy.",NA,NA,NA,"VIES018867",NA,NA,NA,"A.St.-Hil.","A.C. Oliveira","1689","2009","05","21","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596","VIES018867",NA,NA,NA,"2020","04","18",NA,NA,NA,"37987","auto",NA,NA,NA,NA
"109","2020-04-27 16:11:31-03","UFES","VIES","6461","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Pereira, O.J.",NA,"Brasil","Portocel.",NA,NA,NA,"VIES006461",NA,NA,NA,"A.St.-Hil.","A.C. Oliveira","2713","1992","02","19","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596","VIES006461",NA,NA,NA,"2020","04","18",NA,NA,NA,"37987","auto",NA,NA,NA,NA
"110","2019-06-27 10:26:42-03","UFES","VIES","41006","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Gomes, J. M. L.",NA,"Brasil",NA,NA,NA,NA,"VIES041006",NA,NA,NA,"A.St.-Hil.",NA,"4322","2011","08","15","Minas Gerais","Anchieta",NA,NA,"VIES041006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-01-18 18:18:16-03","UFES","VIES","42545","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Nepomuceno, A.; Nicchio, R.; Miranda, V.S.; Sossai, B.G.; Mendes, B.; Dias, L.F.D.; Alves-Araújo, A.",NA,"Brasil","Trilha do Paliteiro (interior). Flona do Rio Preto",NA,NA,NA,"VIES042545",NA,NA,NA,"A.St.-Hil.","J. Luber","713","2019","02","20","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","VIES042545",NA,NA,NA,"2020","11","19",NA,NA,NA,"41644","auto",NA,NA,NA,NA
"112","2019-06-27 10:26:42-03","UFES","VIES","32921","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Dal col, A.C.S.; Rodrigues Filho, J.",NA,"Brasil","Parque Natural Municipal Morro da Pescaria.",NA,NA,NA,"VIES032921",NA,NA,NA,"A.St.-Hil.","Dal col, A.C.S.","182","2013","10","20","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449","VIES032921",NA,NA,NA,"2014",NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA
"113","2019-06-27 10:26:42-03","UFES","VIES","32919","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Dal col, A.C.S.; Rodrigues Filho, J.",NA,"Brasil","Parque Natural Municipal Morro da Pescaria.",NA,NA,NA,"VIES032919",NA,NA,NA,"A.St.-Hil.","Dal col, A.C.S.","149","2013","09","21","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449","VIES032919",NA,NA,NA,"2014",NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA
"114","2020-04-27 16:11:31-03","UFES","VIES","880","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Fabris, L.C.",NA,"Brasil","Campus da UFES - Goiabeiras.",NA,NA,NA,"VIES000880",NA,NA,NA,"A.St.-Hil.","A.C. Oliveira","12","1985","10","07","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535","VIES000880",NA,NA,NA,"2020","04","18",NA,NA,NA,"15291","auto",NA,NA,NA,NA
"115","2020-04-27 16:11:31-03","UFES","VIES","11208","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Gomes, J.M.L.",NA,"Brasil","Três Ilhas.",NA,NA,NA,"VIES011208",NA,NA,NA,"A.St.-Hil.","A.C. Oliveira","2269","1997","03","13","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449","VIES011208",NA,NA,NA,"2020","04","18",NA,NA,NA,"28401","auto",NA,NA,NA,NA
"116","2019-06-27 10:26:42-03","UFES","VIES","40039","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Gomes, J.M.L.",NA,"Brasil","Três Praias.",NA,NA,NA,"VIES040039",NA,NA,NA,"A.St.-Hil.",NA,"4150","2015","01","10","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449","VIES040039",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA
"117","2019-06-27 10:26:42-03","UFES","VIES","39902","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Gomes, J.M.L.",NA,"Brasil",NA,NA,NA,NA,"VIES039902",NA,NA,NA,"A.St.-Hil.",NA,"4132","2015","01","05","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086","VIES039902",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24088","auto",NA,NA,NA,NA
"118","2019-06-27 10:26:42-03","UFES","VIES","40071","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Gomes, J.M.L.",NA,"Brasil","Restinga.",NA,NA,NA,"VIES040071",NA,NA,NA,"A.St.-Hil.",NA,"4253","2012","10","14","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086","VIES040071",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24088","auto",NA,NA,NA,NA
"119","2020-04-27 16:11:31-03","UFES","VIES","18210","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Azevedo, A.R.; Passamani, F.",NA,"Brasil","Jacaraípe.",NA,NA,NA,"VIES018210",NA,NA,NA,"A.St.-Hil.","A.C. Oliveira","128","1996",NA,NA,"Espírito Santo","Serra","-40.3078002929688","-20.1285991668701","VIES018210",NA,NA,NA,"2020","04","18",NA,NA,NA,"16451","auto",NA,NA,NA,NA
"120","2020-04-27 16:11:31-03","UFES","VIES","3119","S","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Pereira, O.J.; Gomes, J.M.L.",NA,"Brasil","Jacaranema.",NA,NA,NA,"VIES003119",NA,NA,NA,"A.St.-Hil.","A.C. Oliveira","1869","1988","10","24","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707","VIES003119",NA,NA,NA,"2020","04","18",NA,NA,NA,"27156","auto",NA,NA,NA,NA
"121","2020-12-21 16:44:13-03","MBM","MBM","85732","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","arenarium","Zanthoxylum arenarium","Hoehne, W.","Southern America","Brazil","Barra da Tijuca",NA,NA,NA,"MBM085732",NA,NA,NA,"Engl.","Hoehne, W.","s.n.",NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","MBM085732",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"122","2020-12-21 16:44:13-03","MBM","MBM","91578","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","arenarium","Zanthoxylum arenarium","Hoehne, W.","Southern America","Brazil","Barra da Tijuca",NA,NA,NA,"MBM091578",NA,NA,NA,"Engl.","Pirani, J.R.","5821",NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","MBM091578",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"123","2020-12-21 16:44:13-03","MBM","MBM","344373","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Pirani, J.R.; et al.; et al.","Southern America","Brazil","Cardeal Mota, Serra do Cipó, APA Morro da Pedreira. Alto dos afloramentos do localmente denominados como Grupo I do Morro da Pedreira.",NA,NA,"Arvoreta 4m alt.; à sombra densa no interior da mata decidual. Acúleos no tronco, esparsos nas folhas. Folhas opacas. Frutos verdes. Mata seca decidual","MBM344373",NA,NA,NA,"A. St.-Hil.","Pirani, J.R.","5557","2007","01","17","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328","MBM344373","920","920",NA,"2007",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"124","2020-12-21 16:44:13-03","MBM","MBM","351997","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Mello-Silva, R.; et al.; et al.","Southern America","Brazil","Sítio Morro Alto. Estrada pavimentada que liga a Rodovia do Sol (ES 060) à BR 101. Cerca de 4 km da Rodovia do Sol, em trevo, sentido oposto à entrada para Lameirão.",NA,NA,"Árvore 6m alt., na orla da mata. Folhas brilhantes, discolores, verde-claro na face abaxial. Perianto e androceu verde-claro, ovário um pouco mais escuro. Mata","MBM351997",NA,NA,NA,"A. St.-Hil.","Pirani, J.R.","3119","2008","10","23","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449","MBM351997","20","20",NA,"2008",NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA
"125","2020-12-21 16:44:13-03","MBM","MBM","406819","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Roher, D.; Felitto, G.; Lozano, E.D.; Oliveira, E.; Felitto, G.; Lozano, E.D.; Oliveira, E.","Southern America","Brazil","EIA LT Barreiras II - Pirapora 2",NA,NA,NA,"MBM406819",NA,NA,NA,"A. St.-Hil.","Roher, D.","109","2013","08","03","Bahia","Barreiras","-44.9900016784668","-12.1527996063232","MBM406819",NA,NA,NA,"2016","11","16",NA,NA,NA,"152720","auto",NA,NA,NA,NA
"126","2020-12-21 16:44:13-03","MBM","MBM","226306","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Brina, A.E.","Southern America","Brazil","Fazenda Cauaia, Lagoa Santa",NA,NA,NA,"MBM226306",NA,NA,NA,"A. St.-Hil.","Costa, L.V.","s.n.",NA,NA,NA,"Minas Gerais","Matozinhos","-44.0814018249512","-19.5578002929688","MBM226306",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA
"127","2015-11-07 08:51:18-02","MNHN","RECOLNAT_MNHN_P","P02440904","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Saint-Hilaire, A. de",NA,"Brésil","Province de Espiritu Santo : Forêts à Ponta da Fruta, Cap du St. Esprit","hb",NA,"Dedit A. de Saint-Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440904' target='other'> <mi>dwc_moreinfo</mi></a>","P02440904",NA,NA,NA,"A.St.-Hil.","Saint-Hilaire",NA,"1816",NA,NA,"Espírito Santo",NA,NA,NA,"P02440904_01",NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,"B2 310 s",NA,NA,NA
"128","2015-11-07 08:51:20-02","MNHN","RECOLNAT_MNHN_P","P02440905","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Saint-Hilaire, A. de",NA,"Brésil","Province de Espiritu Santo : Forêts à Ponta da Fruta, Cap du St. Esprit","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440905' target='other'> <mi>dwc_moreinfo</mi></a>","P02440905",NA,NA,NA,"A.St.-Hil.","Saint-Hilaire",NA,"1816",NA,NA,"Espírito Santo",NA,NA,NA,"P02440905_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"B2 310 s",NA,NA,NA
"129","2015-11-07 08:51:22-02","MNHN","RECOLNAT_MNHN_P","P02440906","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Saint-Hilaire, A. de",NA,"Brésil","Province de Espiritu Santo : Forêts à Ponta da Fruta, Cap du St. Esprit","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440906' target='other'> <mi>dwc_moreinfo</mi></a>","P02440906",NA,NA,NA,"A.St.-Hil.","Spach",NA,"1816",NA,NA,"Espírito Santo",NA,NA,NA,"P02440906_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"B2 310 s",NA,NA,NA
"130","2015-11-07 08:51:27-02","MNHN","RECOLNAT_MNHN_P","P02440907","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Saint-Hilaire, A. de",NA,"Brésil","Province de Espiritu Santo : Forêts à Ponta da Fruta, Cap du St. Esprit","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440907' target='other'> <mi>dwc_moreinfo</mi></a>","P02440907",NA,NA,NA,"A.St.-Hil.","Jussieu",NA,"1816",NA,NA,"Espírito Santo",NA,NA,NA,"P02440907_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"B2 310 s",NA,NA,NA
"131","2015-06-02 14:01:58-03","MNHN","RECOLNAT_MNHN_P","P02440908","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Regnell, A.F.",NA,"Brésil","Prov. Minas Geraes : ad Caldas","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440908' target='other'> <mi>dwc_moreinfo</mi></a>","P02440908",NA,NA,NA,"A.St.-Hil.","Reynel",NA,"1843","8","3",NA,NA,NA,NA,"P02440908_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"II 65",NA,NA,NA
"132","2015-09-04 19:39:03-03","MNHN","RECOLNAT_MNHN_P","P05298377","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Riedel",NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05298377' target='other'> <mi>dwc_moreinfo</mi></a>","P05298377",NA,NA,NA,"A.St.-Hil.",NA,NA,"1848","1","1","Rio de Janeiro",NA,NA,NA,"P05298377_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2015-09-04 19:46:24-03","MNHN","RECOLNAT_MNHN_P","P05297513","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","pauciflorum","Zanthoxylum pauciflorum","Riedel",NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05297513' target='other'> <mi>dwc_moreinfo</mi></a>","P05297513",NA,NA,NA,"Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05297513_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2015-09-04 19:46:25-03","MNHN","RECOLNAT_MNHN_P","P05297514","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","pauciflorum","Zanthoxylum pauciflorum","Warming",NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05297514' target='other'> <mi>dwc_moreinfo</mi></a>","P05297514",NA,NA,NA,"Engl.",NA,NA,NA,NA,NA,"Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736","P05297514_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto","2470",NA,NA,NA
"135","2015-09-04 19:46:25-03","MNHN","RECOLNAT_MNHN_P","P05297515","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","pauciflorum","Zanthoxylum pauciflorum","Warming",NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05297515' target='other'> <mi>dwc_moreinfo</mi></a>","P05297515",NA,NA,NA,"Engl.",NA,NA,"1865","1","1","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736","P05297515_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto","2470",NA,NA,NA
"136","2015-09-04 19:36:38-03","MNHN","RECOLNAT_MNHN_P","P05297810","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","tuberculatum","Zanthoxylum tuberculatum","Glaziou, A.",NA,"Brasil","Serra da Bocaina.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05297810' target='other'> <mi>dwc_moreinfo</mi></a>","P05297810",NA,NA,NA,"Engl.",NA,NA,"1878","7","14","São Paulo",NA,NA,NA,"P05297810_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-09-04 19:40:25-03","MNHN","RECOLNAT_MNHN_P","P00311335","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","tuberculatum","Zanthoxylum tuberculatum","Saint-Hilaire, A.",NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00311335' target='other'> <mi>dwc_moreinfo</mi></a>","P00311335",NA,NA,NA,"Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00311335_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,NA
"138","2015-09-04 19:36:38-03","MNHN","RECOLNAT_MNHN_P","P05297806","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","tuberculatum","Zanthoxylum tuberculatum",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05297806' target='other'> <mi>dwc_moreinfo</mi></a>","P05297806",NA,NA,NA,"Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05297806_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2015-09-04 19:36:38-03","MNHN","RECOLNAT_MNHN_P","P05297809","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","tuberculatum","Zanthoxylum tuberculatum","Glaziou, A.",NA,"Brasil","Serra da Bocaina.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05297809' target='other'> <mi>dwc_moreinfo</mi></a>","P05297809",NA,NA,NA,"Engl.",NA,NA,"1878","7","14","São Paulo",NA,NA,NA,"P05297809_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2015-09-04 19:36:38-03","MNHN","RECOLNAT_MNHN_P","P05297807","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","tuberculatum","Zanthoxylum tuberculatum","Regnell",NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05297807' target='other'> <mi>dwc_moreinfo</mi></a>","P05297807",NA,NA,NA,"Engl.",NA,NA,"1869","11","8","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641","P05297807_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
"141","2015-09-04 19:36:38-03","MNHN","RECOLNAT_MNHN_P","P05297808","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","tuberculatum","Zanthoxylum tuberculatum","Warming",NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05297808' target='other'> <mi>dwc_moreinfo</mi></a>","P05297808",NA,NA,NA,"Engl.",NA,NA,NA,NA,NA,"Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736","P05297808_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA
"142","2020-12-11 11:41:13-03","UFMG","BHCB","135421","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Mendes, MS; Pena, FSR","Southern America","Brasil","Reservatório da PCH Funil.",NA,NA,"Floresta Estacional semidecidual",NA,"Dicotyledon",NA,NA,"A.St.-Hil.",NA,"s.n.","2006",NA,NA,"Minas Gerais","Dores de Guanhães","-42.888611","-19.073056",NA,"595","595",NA,NA,NA,NA,"-42.888611","-19.073056",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:41:13-03","UFMG","BHCB","162463","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","Guedes, R; et al.","Southern America","Brasil","Parque Nacional do Itatiaia, Ponte do Maromba, próximo do estacionamento, margem do rio Campo Belo.",NA,NA,"Árvore, ca. 7 m de altura, casca aromática; folhas verde discolores; botões florais verdes, ramos da inflorescência acinzentada. Ocorrendo próximo a margem do rio.; Árvore, ca. 7 m de altura, casca aromática; folhas verde discolores;","BHCB005678","Dicotyledon",NA,NA,"A.St.-Hil.",NA,"2297","1993","11","08","Rio de Janeiro","Itatiaia","-44.566667","-22.25",NA,"1050","1050",NA,NA,NA,NA,"-44.566667","-22.25",NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:41:13-03","UFMG","BHCB","36408","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum",NA,"Southern America","Brasil","APA Carste de Lagoa Santa",NA,NA,NA,NA,"Dicotyledon",NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Minas Gerais","Matozinhos","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA
"145","2020-12-11 11:41:13-03","UFMG","BHCB","36409","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum",NA,"Southern America","Brasil","APA Carste de Lagoa Santa",NA,NA,NA,NA,"Dicotyledon",NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Minas Gerais","Matozinhos","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA
"146","2020-12-11 11:41:13-03","UFMG","BHCB","36407","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum",NA,"Southern America","Brasil","APA Carste de Lagoa Santa",NA,NA,NA,NA,"Dicotyledon",NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Minas Gerais","Matozinhos","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA
"147","2020-12-11 11:41:13-03","UFMG","BHCB","36406","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum",NA,"Southern America","Brasil","APA Carste de Lagoa Santa",NA,NA,NA,NA,"Dicotyledon",NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Minas Gerais","Matozinhos","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA
