"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet"
"182","2020-06-29 09:30:33-03","UFRRJ","RBR","44808","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","A.F. Nunes-Freitas","2017","04","23","N.M. Corrêa; M.M.S. Murakami, A.F. Nunes-Freitas, L.N. Martins","2017","04","23","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. Pastagem ao lado da estrada para a casa de Pesquisa da REGUA, próximo à bezerreira.","-42.751944","-22.432222","42º45'7''W","22º25'56''S",NA,"RBR00044808",NA,"95","95",NA,NA,NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-06-29 09:30:33-03","UFRRJ","RBR","33369","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"A.M. Paiva","2008","09","20","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Pedra da gruta.","-44.040599822998","-22.9596996307373",NA,NA,NA,"RBR00033369",NA,NA,NA,NA,NA,NA,"33",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"184","2020-06-29 09:30:33-03","UFRRJ","RBR","7698","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"L.F.T. Menezes","1999","07","20","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Restinga da Marambaia, duna da linha 4 .","-44.040599822998","-22.9596996307373",NA,NA,NA,"RBR00007698",NA,NA,NA,NA,NA,NA,"852",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"185","2020-06-29 09:30:33-03","UFRRJ","RBR","44231","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"A.F. Nunes-Freitas; K.V.K.A. Silva","2002","11","07","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Vila Dois Rios. Parque Estadual da Ilha Grande","-44.3180999755859","-23.0067005157471",NA,NA,NA,"RBR00044231",NA,NA,NA,NA,NA,NA,"794",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:29:03-03","MBM","MBM","248975","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Dala Rosa, S.",NA,NA,NA,"Dala Rosa, S.","1999","09","07","Brazil","Paraná","Matinhos","Balneário Solymar","-48.5428009033203","-25.8174991607666",NA,NA,NA,"MBM248975","MBM248975",NA,NA,"Southern America",NA,NA,"34",NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:29:03-03","MBM","MBM","9743","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Leeuwenberg, A.J.M.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","07","10","Brazil","Paraná","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM009743","MBM009743",NA,NA,"Southern America",NA,NA,"19460",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:29:03-03","MBM","MBM","332100","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Vieira, F.C.S.","2005","02","27","Brazil","Santa Catarina","São Francisco do Sul","Ilha Grande","-48.6380996704102","-26.2432994842529",NA,NA,"Epífita, 0,2m alt. Terrestre, Terras baixas. Flor corola branca zigomorfa.","MBM332100","MBM332100","15","15","Southern America",NA,NA,"860",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:29:03-03","MBM","MBM","305573","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.",NA,NA,NA,"Dittrich, VA de O","1955","10","13","Brazil","São Paulo","Ubatuba","Praia do Puruba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"MBM305573","MBM305573",NA,NA,"Southern America",NA,NA,"2",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:29:03-03","MBM","MBM","40122","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Leewenberg, A.J.M.",NA,NA,NA,"Hatschbach, G.","1962","04","01","Brazil","Paraná","Campina Grande do Sul","Contraforte Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM040122","MBM040122",NA,NA,"Southern America",NA,NA,"9090",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:29:03-03","MBM","MBM","112889","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.",NA,NA,NA,"Kummrow, R.; Silva, J.M.; Silva, J.M.","1986","05","06","Brazil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM112889","MBM112889",NA,NA,"Southern America",NA,NA,"2755",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:29:03-03","MBM","MBM","210518","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Motta, J.T.",NA,NA,NA,"Motta, J.T.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Rio das Canoas","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM210518","MBM210518",NA,NA,"Southern America",NA,NA,"1655",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:29:03-03","MBM","MBM","2658","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1966","07","27","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM002658","MBM002658",NA,NA,"Southern America",NA,NA,"14514",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:29:03-03","MBM","MBM","250704","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.",NA,NA,NA,"Silva, J.M.; Ferreira, L.A.; Ferreira, L.A.","2000","01","07","Brazil","Paraná","Morretes","América de Baixo, Rio Cascatinha","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM250704","MBM250704",NA,NA,"Southern America",NA,NA,"3135",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:29:03-03","MBM","MBM","210516","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Motta, J.T.",NA,NA,NA,"Kuniyoshi, Y.S.",NA,NA,NA,"Brazil","Paraná","Morretes","IAPAR","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM210516","MBM210516",NA,NA,"Southern America",NA,NA,"4446",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:29:03-03","MBM","MBM","196613","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Motta, J.T.",NA,NA,NA,"Motta, J.T.",NA,NA,NA,"Brazil","Paraná","Morretes","Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM196613",NA,NA,NA,"Southern America",NA,NA,"996",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:29:03-03","MBM","MBM","40124","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Leewenberg, A.J.M.",NA,NA,NA,"Hatschbach, G.","1962","06","02","Brazil","Paraná","Paranaguá","Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM040124","MBM040124",NA,NA,"Southern America",NA,NA,"9174",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:29:03-03","MBM","MBM","196614","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Britez, R.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Reserva Ecológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM196614",NA,NA,NA,"Southern America",NA,NA,"1989",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:29:03-03","MBM","MBM","280851","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Costa, E.F.; Cordeiro, J.; Costa, E.F.","2003","02","27","Brazil","Santa Catarina","Garuva","Morro Monte Crista","-48.8549995422363","-26.0266990661621",NA,NA,NA,"MBM280851","MBM280851",NA,NA,"Southern America",NA,NA,"5155",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:29:03-03","MBM","MBM","390566","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Brotto, M.L.","2014","08","04","Brotto, M.L.; Picoli, A.C.; Picoli, A.C.","2014","07","15","Brazil","Paraná","Guaraqueçaba","PARNA do Superagui, Barra do Superagui","-48.228675","-25.462289","-48.228675","-25.462289","Erva epífita; for com corola branca.; Formação Pioneira com Influência Marinha (restinga arbórea).","MBM390566","MBM390566","5","5","Southern America",NA,NA,"1725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:29:03-03","MBM","MBM","272792","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hatschbach, G.",NA,NA,NA,"Carneiro, J.","2001","08","05","Brazil","Paraná","Antonina","Antonina, Praça Central","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM272792","MBM272792",NA,NA,"Southern America",NA,NA,"1130",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:29:03-03","MBM","MBM","342150","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Petean, M.P.","2007","12","18","Brazil","Paraná","Antonina","Reserva Natural do Morro da Mina","-48.7118988037109","-25.4286003112793",NA,NA,"Epífita coletada a aproximadamente 1m de altura, em Floresta Ombófila Densa. Flores brancas","MBM342150","MBM342150",NA,NA,"Southern America",NA,NA,"s.n.",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:29:03-03","MBM","MBM","210517","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Motta, J.T.",NA,NA,NA,"Motta, J.T.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Ilha do Superagüi","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM210517","MBM210517",NA,NA,"Southern America",NA,NA,"1687",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:29:03-03","MBM","MBM","40125","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hoehne, F.C.",NA,NA,NA,"Hatschbach, G.","1958","08","15","Brazil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM040125","MBM040125",NA,NA,"Southern America",NA,NA,"5029",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:29:03-03","MBM","MBM","255367","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.",NA,NA,NA,"Krieger, L.","1974","07","26","Brazil","Paraná","Guaratuba","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM255367","MBM255367",NA,NA,"Southern America",NA,NA,"13357",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:29:03-03","MBM","MBM","140293","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Ferrucci, M.S.; et al.; et al.","1985","01","20","Brazil","Paraná","Morretes","6km N de Morretes, Caminho a Antonina","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM140293","MBM140293",NA,NA,"Southern America",NA,NA,"304",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:29:03-03","MBM","MBM","40127","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.",NA,NA,NA,"Hatschbach, G.","1947","03","20","Brazil","Paraná","Morretes","Estrada Marumbi, Rio Taquaral","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM040127","MBM040127",NA,NA,"Southern America",NA,NA,"670",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:29:03-03","MBM","MBM","390285","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Bonaldi, R.A.","2013",NA,NA,"Bonaldi, R.A.","2013","10","05","Brazil","Paraná","Paranaguá","Floresta do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,"Epífita, flor de cor branca.; Restinga arbórea.","MBM390285","MBM390285",NA,NA,"Southern America",NA,NA,"748",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:29:03-03","MBM","MBM","121081","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Silva, S.M.",NA,NA,NA,"Souza, W.S.; Silva, S.M.; Silva, S.M.","1986","08","01","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM121081","MBM121081",NA,NA,"Southern America",NA,NA,"s.n.",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:29:03-03","MBM","MBM","75820","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.",NA,NA,NA,"Tessmann, G.","1953","08","06","Brazil","Paraná","Paranaguá","Ilha do Mel, Baia de Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM075820","MBM075820",NA,NA,"Southern America",NA,NA,"s.n.",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:29:03-03","MBM","MBM","112893","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Silva, M.S.",NA,NA,NA,"Britez, R.M.; Zanelatto, R.C.; Guiss, C.; Zanelatto, R.C.; Guiss, C.","1985","08","10","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM112893","MBM112893",NA,NA,"Southern America",NA,NA,"s.n.",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:29:03-03","MBM","MBM","196612","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hoehne",NA,NA,NA,"Koehler, I.E.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Morro Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM196612",NA,NA,NA,"Southern America",NA,NA,"744",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:29:03-03","MBM","MBM","196615","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Britez, R.M.",NA,NA,NA,"Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Reserva Ecológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM196615",NA,NA,NA,"Southern America",NA,NA,"1747",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:29:03-03","MBM","MBM","112894","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Silva, M.S.",NA,NA,NA,"Souza, W.S.; Silva, S.M.; Silva, S.M.","1986","08","02","Brazil","Paraná","Paranaguá","Reserva Ecológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM112894","MBM112894",NA,NA,"Southern America",NA,NA,"s.n.",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:29:03-03","MBM","MBM","40123","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Leewenberg, A.J.M.",NA,NA,NA,"Hatschbach, G.","1962","09","30","Brazil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM040123","MBM040123",NA,NA,"Southern America",NA,NA,"9260",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:29:03-03","MBM","MBM","203060","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Falkenberg, D.B.",NA,NA,NA,"Leonor Souza, M.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,"MBM203060","MBM203060",NA,NA,"Southern America",NA,NA,"250",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:29:03-03","MBM","MBM","89696","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Skog, L.",NA,NA,NA,"Kummrow, R.; Oliveira, P.I.; Oliveira, P.I.","1983","09","30","Brazil","Santa Catarina","Garuva","Palmital","-48.8549995422363","-26.0266990661621",NA,NA,NA,"MBM089696","MBM089696",NA,NA,"Southern America",NA,NA,"2319",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:29:03-03","MBM","MBM","125570","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.",NA,NA,NA,"Silva, J.M.","1988","08","28","Brazil","Santa Catarina","Garuva","Rodovia Guaratuba - Itapoá, Fazenda Menegusso","-48.8549995422363","-26.0266990661621",NA,NA,NA,"MBM125570","MBM125570",NA,NA,"Southern America",NA,NA,"536",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:29:03-03","MBM","MBM","183236","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Catharino, E.L.M.",NA,NA,NA,"Catharino, E.L.M.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Iguape","Fazenda Boa Vista, Peropava","-47.5499992370605","-24.7000007629395",NA,NA,NA,"MBM183236","MBM183236",NA,NA,"Southern America",NA,NA,"336",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:29:03-03","MBM","MBM","305572","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.",NA,NA,NA,"Dittrich, VA de O","1996","07","27","Brazil","São Paulo","Ubatuba","Praia do Puruba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"MBM305572","MBM305572",NA,NA,"Southern America",NA,NA,"161",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"221","2015-09-04 12:10:58-03","MNHN","RECOLNAT_MNHN_P","P03511603","PreservedSpecimen",NA,"Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Bois, D.","1917","7","16","Brasil",NA,NA,"Serres du Museum. Cultivada.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511603' target='other'> <mi>dwc_moreinfo</mi></a>","P03511603","P03511603_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2015-09-04 15:56:28-03","MNHN","RECOLNAT_MNHN_P","P04546886","PreservedSpecimen",NA,"Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Chautems, A.|Melo, M.R.","1986","9","16","Brasil","São Paulo","Cananéia","Ilha do Cardoso, restinga entre a base do morro das Almas.","-47.9199981689453","-25.0100002288818",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04546886' target='other'> <mi>dwc_moreinfo</mi></a>","P04546886","P04546886_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,"135",NA,NA
"223","2015-09-04 12:11:22-03","MNHN","RECOLNAT_MNHN_P","P03511604","PreservedSpecimen",NA,"Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Hatschbach, G.","1966","7","27","Brasil","Paraná","Guaratuba","Pedra Branca de Araraquera.","-48.5746994018555","-25.8827991485596",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511604' target='other'> <mi>dwc_moreinfo</mi></a>","P03511604","P03511604_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,"14514",NA,NA
"224","2020-12-11 11:36:40-03","UFMG","BHCB","43427","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Salino, A; Morais, PO","1998","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4397","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-11 11:36:40-03","UFMG","BHCB","54021","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Tameirão Neto, E",NA,NA,NA,"Brasil","Rio de Janeiro","Resende",NA,"-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"2792","Dicotyledon",NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA
"226","2021-02-11 17:19:08-03","UFPR","UPCB","47228","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Guimarães, O.A.","2003","11","22","Cervi, A.C.","2000","05","04","Brasil","Paraná","Morretes","Estrada da Graciosa, Vista Cavalcanti","-48.834400177002","-25.476900100708",NA,NA,"Epífita pendente, flores alvas..",NA,NA,NA,NA,NA,NA,NA,"7040",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"227","2021-02-11 17:19:08-03","UFPR","UPCB","40560","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gatti, A.L.S.","1999","11",NA,"Gatti, A.L.S.","1999","11","25","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Trilha da Figueira","-48.3288993835449","-25.3066997528076",NA,NA,"Epífita, coletada a 1,8m de altura, flores alvas. Floresta ombrófila densa submontana, floresta secundária, local sombreado..",NA,NA,NA,NA,NA,NA,NA,"328",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"228","2021-02-11 17:19:08-03","UFPR","UPCB","65452","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Meyer, F.S.","2008","10",NA,"Meyer, F.S.","2008","07","16","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556","-49.378611","-26.250556","Epífita, posicionada nas porções mais altas dos galhos das árvores, em capoeirão na região de Floresta Ombrófila Densa Montana. Folhas espessas e flores com pétalas brancas..",NA,NA,NA,NA,NA,NA,NA,"765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-02-11 17:19:08-03","UFPR","UPCB","82277","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hinoshita, L.K.R.","2015","06","11","Smidt, E.C.",NA,NA,NA,"Brasil","Paraná","Pontal do Sul","Floresta de Restinga.",NA,NA,NA,NA,"Epífita, flores brancas com a garganta pontuada de castanho..",NA,NA,NA,NA,NA,NA,NA,"1076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-02-11 17:19:08-03","UFPR","UPCB","9771","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.","1989","01","01","Moreira Filho, H.","1975","07",NA,"Brasil","Paraná","Alexandra",NA,NA,NA,NA,NA,"Epífita, flor alva, com salpicos vermelhos no interior da garganta..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-02-11 17:19:08-03","UFPR","UPCB","41244","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Dala Rosa, S.","2000","05","15","Dala Rosa, S.","1999","09","07","Brasil","Paraná","Matinhos","Balneário Solymar","-48.5428009033203","-25.8174991607666",NA,NA,"Epífita de ramos pendentes, flores brancas. Planície litorânea.",NA,NA,NA,NA,NA,NA,NA,"34",NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"232","2021-02-11 17:19:08-03","UFPR","UPCB","43724","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Isernhagen, I.","2000","01","01","Kozera, C.","2000","07","15","Brasil","Paraná","Paranaguá","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,"Epífita com flores brancas..",NA,NA,NA,NA,NA,NA,NA,"1458",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"233","2021-02-11 17:19:08-03","UFPR","UPCB","89436","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem","Hinoshita, L.K.R.","2017","03","24","Royer, C.A. | Bolson, M. e Santosm M.C.","2015","05","15","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,"UPCB0029999","UPCB0029999",NA,NA,NA,NA,NA,"33",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"234","2021-02-11 17:19:08-03","UFPR","UPCB","15037","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.","1989","01","01","Souza, W.S.","1986","08","01","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,"Epífita, flor branca, coletada a 7m de altura. Floresta..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
