"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","phylum","order","typeStatus","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","individualCount"
"51","2021-04-08 17:42:48-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Fróes, RL","27005","1951","04","23","Brasil","Pará","Tocantins","Rio Vermelho; Gruta Verde; região do Tocantins.",NA,NA,NA,NA,NA,"Árvore de 18m; 1.20 de altura até o primeiro garfo ou forquilha; duas achas de 80cm para o IAN.&nf;Nota: Com duas toras de madeira para o U.S.A.",NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-08 17:42:48-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Wisniewski, A","s.n.","1948","09",NA,"Brasil","Pará","Tocantins",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:42:48-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Black, GA","2353","1948","03","12","Brasil","Pará",NA,"Região do Rio Capim, igarapé Paruru do afluente Caratateua, uma porção de árvores juntas.",NA,NA,NA,NA,NA,"Árvore 34m., com sapopema, Cavaqueiro; madeira quando cortada vermelha clara; casca de malhas soltas; circunferência 3,3m.",NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-08 17:42:48-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Fróes, RL","33565","1957","09",NA,"Brasil","Mato Grosso",NA,"Estrada de Rodagem Cuiabá-Rosário, Serra da Curupira.",NA,NA,NA,NA,NA,"Árvore, 30 metros; mata das quebradas da serra.",NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-08 17:42:48-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Fróes, RL; Black, GA","24539","1949","06","18","Brasil","Pará",NA,"Cocal do rio Itacaiuna, Serubin, mata.",NA,NA,NA,NA,NA,"Árvore de 24m; fruto de 8cm de comprimento, de cor castanho-esverdeado.",NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-08 17:42:48-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Fróes, RL","26921","1951","04","20","Brasil","Pará",NA,"Rio Vermelho, boca do Igarapé Cardoso, região do Tocantins, terra firme alta, floresta alta.",NA,NA,NA,NA,NA,"Árvore de 35 metros.",NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-04-08 17:42:48-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Soler, JG; Aguiar, PH; Melo, ATS de; Freitas, JC","s.n.","2002","11","08","Brasil","Pará","Novo Repartimento","Fazenda Arataú Km 206, Transamazônica.","-50.099444","-3.964917","-50.099444","-3.964917",NA,"Árvore, 40m alt. x 160cm DAP; fuste 23m; base com sapopemas de 3m; ritidoma marrom acinzentado, com fissuras profundas, desprendimento em placas grandes; casca morta 3mm espess., marrom escura, arroxeada; casca viva 0,5cm espess., vermelho arroxeada;",NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:45:02-03","EAO","IAN","197201","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Cordeiro, MR","5124","2018","07","24","Brasil","Pará","Belém","Ao lado do Laboratório de Botânica. Perto do Laboratório de Sementes. Solo argiloso. Terra firme.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Árvore de 18 metros. Frutos marrons. Sementes amarelas.","IAN197201","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:45:02-03","EAO","IAN","169441","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Cordeiro, MR","4579","1999","09","29","Brasil","Pará","Belém","Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-2752.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN169441","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:45:02-03","EAO","IAN","173258","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Andrade, ACS","158","1998","03","17","Brasil","Pará","Belém","Embrapa Amazônia Oriental, bosque Sebastião Sena, em frente ao Banco do Brasil, árvore 180.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Árvore de aprox. 10m de altura.","IAN173258","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:45:02-03","EAO","IAN","191825","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Cordeiro, MR; Silva, MCF","5015","2013","11","26","Brasil","Pará","Belém","Embrapa Amzônia Oriental, em frente ao pavilhão de pesquisa. Terra firme, solo argiloso.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Árvore de 23m; flor amarela","IAN191825","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:45:02-03","EAO","IAN","176887","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Carvalho, ACM; Freitas, JC","31","2002","06","25","Brasil","Pará","Belém","Em frente ao pavilhão de pesquisa da Embrapa Amazônia Oriental.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Tronco rugoso, acinzentado, solta placas em escamas, estrias verticais; fuste reto; base do tronco digitada.","IAN176887","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"63","2021-04-08 17:42:48-03","EAO","IAN","SEM48","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Carvalho, ACM; Freitas, JC","31","2002","06","25","Brasil","Pará","Belém","Em frente ao pavilhão de pesquisa da Embrapa Amazônia Oriental.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Tronco rugoso, acinzentado, solta placas em escamas, estrias verticais; fuste reto; base do tronco digitada.","IAN0SEM48","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:45:02-03","EAO","IAN","166010","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Ribeiro, BGS","2496","1998","03","16","Brasil","Pará","Belém","Junto do Banco do Brasil, CPATU-Embrapa. Terra firme, solo arenoso.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN166010","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:45:02-03","EAO","IAN","123365","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Oliveira, E","3360","1965","09","02","Brasil","Pará","Belém","Parque de Aeronáutica.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Árvore de 25-30m, frutos.","IAN123365","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:45:02-03","EAO","IAN","123463","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Oliveira, E","3466","1966","01","11","Brasil","Pará","Belém","Parque de aeronáutica, terra firme alta.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Árvore de 20-25m, flores amarelo claro.","IAN123463","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:45:02-03","EAO","IAN","185914","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Nascimento, EAP","Cardoso, NS","164","2011","04","06","Brasil","Pará","Belém","UFPA.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Árvore de 30 a 50 m de altura e 40 cm de diâmetro.","IAN185914","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,"48462","auto","2012",NA,NA,NA,NA,NA
"68","2021-03-30 12:45:02-03","EAO","IAN","13314","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Camargo, FC de","s.n.","1943","10","18","Brasil","Pará","Marabá","Castanhal Fortaleza.","-49.1178016662598","-5.36860990524292",NA,NA,NA,"Fruto novo, fruto maduro e madeira de uma mesma planta.","IAN013314","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,"IAN013314_f IAN013314_f1","262883","auto",NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:45:02-03","EAO","IAN","13309","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Camargo, FC de","s.n.","1943","10","18","Brasil","Pará","Marabá","Castanhal Fortaleza.","-49.1178016662598","-5.36860990524292",NA,NA,NA,"Fruto novo, fruto maduro e madeira de uma mesma planta.","IAN013309","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,"IAN013309 IAN013309_e","262883","auto",NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:45:02-03","EAO","IAN","16085","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Fróes, RL","20284","1943","08","26","Brasil","Pará","Marabá","Tocantins, Rio Itacaiunas, terra firme, mata.","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,"IAN016085","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,"IAN016085 IAN016085_e","262883","auto",NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:45:02-03","EAO","IAN","172118","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Grogan, J","293","1998","09","24","Brasil","Pará","Pau D'arco","Marajoara","-50.0443992614746","-7.83305978775024",NA,NA,NA,"Habit: Large tree > 20m Obs: low ground Leaves: alt pinncmpd, mid.","IAN172118","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,"50942","auto",NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:45:02-03","EAO","IAN","167567","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Nitta, A","17353","1996","10","09","Brasil","Pará","Tomé-Açu","INATAM.","-48.1521987915039","-2.41888999938965",NA,NA,NA,NA,"IAN167567","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,"97524","auto",NA,NA,NA,NA,NA,NA
"73","2021-04-08 17:42:48-03","EAO","IAN","5033","PreservedSpecimen","Plantae","Meliaceae","Swietenia","tessmannii","Swietenia tessmannii","Harms",NA,"Tessmann, G","5448",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN005033","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,"IAN005033_f",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-02-20 13:41:58-03","INPA","INPA-CARPOTECA","121245","Carpo","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Lleras, E","Ferreira, CAC","4872","1984","06","28","Brasil","Rondônia","Presidente Médici","BR364, km 300, estr. para Alvorada do Oeste, km 24, BR 364, rodovia Cuiabá - Porto Velho, Km 300, estrada para Alvorada do Oeste, Km 24, linha 110","-63.05","-11.2","-63.05","-11.2",NA,NA,"INPA0121245","Dicotyledon Com-Clade","Sapindales",NA,"Southern America",NA,NA,NA,"INPA0121245 INPA0121245_e INPA0121245_e1",NA,NA,"1991",NA,NA,NA,NA,NA
"75","2019-10-09 11:20:47-03","UFBA","ALCB","108687","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Carvalho, G","PROUFBA","102","2012","07","31","Brasil","Bahia","Salvador","UFBA- Campus Ondina.","-38.5","-12.966667","-38.5","-12.966667",NA,"ca 8m, folhas discolores, fruto castanho.","ALCB063985","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"2012","07",NA,NA,NA,NA
"76","2019-10-09 11:20:47-03","UFBA","ALCB","123440","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Guedes, ML","Guedes, ML","24440","2015","12","05","Brasil","Bahia","Salvador","Campus Universitário de Ondina, Instituto de Biologia-UFBA.","-38.5","-12.966667","-38.5","-12.966667",NA,"Folhas com folíolos cartáceos, discolores. Inflorescência com flores cremes. Fruto cápsula.","ALCB011508","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,"ALCB011508",NA,NA,"2016","05",NA,NA,NA,NA
"77","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U 0295102","PreservedSpecimen","Plantae","Meliaceae","Swietenia","candollei","Swietenia candollei","Pittier",NA,"Unknown",NA,NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,"Uw7389","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200295102 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0295102",NA,"Sapindales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"78","2020-02-08 10:30:42-03","NBC","NL-BOTANY","L.1070799","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Servicio Forestal",NA,NA,NA,NA,"Peru","Loreto",NA,NA,NA,NA,NA,NA,"MADw22109","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1070799 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1070799",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-L1070799",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"79","2020-02-08 10:30:42-03","NBC","NL-BOTANY","L.1070800","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Loureiro A",NA,"1973","07","18","Brazil",NA,NA,NA,NA,NA,NA,NA,"Uw23710","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1070800 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1070800",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-L1070800",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"80","2020-02-08 10:30:42-03","NBC","NL-BOTANY","L.1070801","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Loureiro A",NA,"1973","07","18","Brazil",NA,NA,NA,NA,NA,NA,NA,"Uw23710","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1070801 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1070801",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-L1070801",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"81","2020-02-08 10:30:42-03","NBC","NL-BOTANY","L.1070804","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Maguire B; et al.",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Uw17312","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1070804 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1070804",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-L1070804",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"82","2020-02-08 10:30:42-03","NBC","NL-BOTANY","L 0530036","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Servicio Forestal",NA,NA,NA,NA,"Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200530036 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0530036",NA,"Sapindales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"83","2020-02-08 10:30:42-03","NBC","NL-BOTANY","L 0530037","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Servicio Forestal",NA,NA,NA,NA,"Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200530037 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0530037",NA,"Sapindales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"84","2020-02-08 10:30:42-03","NBC","NL-BOTANY","L.1070805","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Maguire B; et al.",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Uw17312","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1070805 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1070805",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-L1070805",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"85","2020-02-08 10:30:42-03","NBC","NL-BOTANY","L.2156531","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Carrillo C",NA,"1980","05","22","Venezuela",NA,NA,"Vía Mérida - Tovar. Fuerta del Dorado. Municipio Estanquies. Dtto. Sucre. Estado Mérida.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2156531 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2156531",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-L2156531",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"86","2020-02-08 10:30:42-03","NBC","NL-BOTANY","L.3914221","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Gentry AH; Mostacedo B",NA,"1991","11","05","Bolivia",NA,NA,"Santa Cruz. El Encanto Camp, near El Encanto waterfall, edge of Huanchaco plateau. Transect 3.","-60.7","-14.633333","-60.7","-14.633333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3914221 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3914221",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-L3914221",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"87","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U 0053913","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Maguire B; et al.",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Uw 17312","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200053913 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0053913",NA,"Sapindales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"88","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U 0053914","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Maguire B; et al.",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Uw 17312","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200053914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0053914",NA,"Sapindales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"89","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U 0294946","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Loureiro A",NA,"1973","07","18","Brazil",NA,NA,NA,NA,NA,NA,NA,"Uw23710","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294946 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0294946",NA,"Sapindales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"90","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U 0294972","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Maguire B; et al.",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Uw17312","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294972 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0294972",NA,"Sapindales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"91","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U 0295075","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Unknown",NA,NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,"Uw8495","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200295075 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0295075",NA,"Sapindales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"92","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U 0295162","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Forest Department Piracaciba",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Uw27558","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200295162 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0295162",NA,"Sapindales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"93","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U 0295197","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"IBDF/Brasilia",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Uw31056","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200295197 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0295197",NA,"Sapindales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"94","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U.1422384","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Black GA",NA,"1948","03","12","Brazil",NA,NA,"Região do Rio Capim, em igarapé Parurú do afluênte Caratateua.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1422384 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1422384",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-U1422384",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"95","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U.1422385","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Fróes RL",NA,"1951","04","23","Brazil",NA,NA,"Rio vermelho. Gruta Verde, região de Tecantins.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1422385 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1422385",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-U1422385",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"96","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U.1422405","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Pennington TD; Johnson J; Saldías-Paz M; M",NA,"1990","11","12","Bolivia","Santa Cruz",NA,"Bolivia, Santa Cruz, Nuflo de Chavez, El Puente, Aseradera San Juan.","-62.916667","-16.333333","-62.916667","-16.333333","U 0247135","Transitional forest. Rainfall ca. 1000 mm.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1422405 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1422405",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-U1422405",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"97","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U.1422406","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Carrillo T",NA,NA,NA,NA,"Venezuela",NA,NA,"Vía Mérida-Tovar. Puerta del Dorado. Municipio Estanquez. dtto. Sucre. Estado Mérida.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1422406 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1422406",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-U1422406",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"98","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U.1422407","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Raets GH",NA,"1965","04","01","Venezuela",NA,NA,"State of Barinas, Barinitas, Plaza Bolivar.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1422407 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1422407",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-U1422407",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"99","2020-02-08 10:30:42-03","NBC","NL-BOTANY","WAG.1097871","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Breteler FJ",NA,"1965","01","18","Venezuela",NA,NA,"near Santa Bárbara. Estado Zulia.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1097871 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1097871",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-WAG1097871",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
