"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"50","2020-12-21 16:47:46-03","MBM","MBM","429499","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","4307","2018","12","18","Southern America","Brazil","Paraná","Piraquara","Reservatório Piraquara II, estrada para o Morro do Canal, próximo ao reservatório","-49.022083","-25.517028",NA,"Herbácea, 40 cm, flores amarelas, em vala na beira da estrada. Lozal com água constante.; Campos de Curitiba.","MBM429499",NA,NA,NA,NA,NA,NA,"2019",NA,NA,NA,NA,"-49.022083","-25.517028",NA,NA
"51","2020-12-21 16:47:46-03","MBM","MBM","2236","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Smith, S.F.; L.B.","Hatschbach, G.","15062","1966","11","06","Southern America","Brazil","Paraná","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,"MBM002236","MBM002236",NA,NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"52","2020-12-21 16:47:46-03","MBM","MBM","114587","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Kuniyoshi, Y.S.; Dombrowski, L.T.; Dombrowski, L.T.","3219","1970","12","04","Southern America","Brazil","Paraná","Curitiba","Santa Bárbara","-49.2731018066406","-25.4277992248535",NA,"Frequente.; Em campo.","MBM114587","MBM114587",NA,NA,NA,NA,NA,"2014","09","09","25180","auto",NA,NA,NA,NA
"53","2020-12-21 16:47:46-03","MBM","MBM","35998","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Kral, R.","Hatschbach, G.","13564","1966","02","10","Southern America","Brazil","Paraná","General Carneiro","Galinhas","-51.315601348877","-26.4274997711182",NA,NA,"MBM035998","MBM035998",NA,NA,NA,NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA
"54","2020-12-21 16:47:46-03","MBM","MBM","35954","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Smith, L.B.","Hatschbach, G.","9640","1962","12","18","Southern America","Brazil","Paraná","Palmeira","Rodovia do Café, Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,"MBM035954","MBM035954",NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"55","2020-12-21 16:47:46-03","MBM","MBM","159415","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis capensis","Thunb.",NA,"Witte de","7023","1949","07","26","Africa","Zaire",NA,NA,NA,NA,NA,NA,NA,"MBM159415","MBM159415",NA,NA,"capensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:47:46-03","MBM","MBM","87310","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Deuse, P.","1120","1957","10","09","Africa","Burundi",NA,NA,NA,NA,NA,NA,NA,"MBM087310","MBM087310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:47:46-03","MBM","MBM","386128","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Silva, J.M.; Barboza, E.; Cordeiro, J.; Silva, J.M.","1365","2013","10","24","Southern America","Brazil","Paraná","Piraquara","Recreio da Serra, margem do lago","-49.023047","-25.446467",NA,"Erva 15cm; flor amarela.; Formação Pioneira com Influência Fluvial (várzea).","MBM386128","MBM386128","927","927",NA,NA,NA,"2013","11","14",NA,NA,"-49.023047","-25.446467",NA,NA
"58","2020-12-21 16:47:46-03","MBM","MBM","401600","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Lozano, E.D.; Engels, M.E.; Engels, M.E.","2178","2013","12","10","Southern America","Brazil","Paraná","Balsa Nova","Recanto dos Papagaios","-49.766944","-25.463889",NA,"Cespitosa, 40 cm, flores amarelas, em vala a beira da estrada.; Campos Gerais.","MBM401600","MBM401600",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-49.766944","-25.463889",NA,NA
"59","2020-12-21 16:47:46-03","MBM","MBM","401601","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Lozano, E.D.","2171","2013","12","04","Southern America","Brazil","Paraná","Campo Largo","São Luís do Purunã, próximo ao portal","-49.710556","-25.474167",NA,"Isolada ou cespitosa, 50 cm, flores amarelas, em vala a beira da estrada.; Campos Gerais.","MBM401601","MBM401601",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-49.710556","-25.474167",NA,NA
"60","2020-12-21 16:47:46-03","MBM","MBM","401602","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Lozano, E.D.; Engels, M.E.; Engels, M.E.","2287","2013","12","12","Southern America","Brazil","Paraná","Candói","Fazenda Capão Redondo","-51.803056","-25.423333",NA,"Isolada ou cespitosa, 30 cm, flores amarelas, margem de rio lajeado de basalto.; Campos de Guarapuava.","MBM401602","MBM401602",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-51.803056","-25.423333",NA,NA
"61","2020-12-21 16:47:46-03","MBM","MBM","401605","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Lozano, E.D.; Engels, M.E.; Engels, M.E.","2347","2013","12","13","Southern America","Brazil","Paraná","Palmas","Refúgio de Vida Silvestre de Palmas, Fazenda São Pedro","-51.645278","-26.542778",NA,"Cespitosa, 20-50 cm, flores amarelas, em leito de riacho, individuos maiores com 20 cm submersos.; Campos de Palmas.","MBM401605","MBM401605",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-51.645278","-26.542778",NA,NA
"62","2020-12-21 16:47:46-03","MBM","MBM","401606","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Lozano, E.D.; Felitto, G.; Saridakis, D.P.; Felitto, G.; Saridakis, D.P.","1238","2013","02","22","Southern America","Brazil","Paraná","Palmeira","Rodovia BR-376, beira da estrada, prox. Rio das Pombas","-49.746389","-25.442778",NA,"Herbácea, isolada ou cespitosa, 25 cm, flores amarelas, margem de corrego, beira da BR.; Campos Gerais.","MBM401606","MBM401606",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-49.746389","-25.442778",NA,NA
"63","2020-12-21 16:47:46-03","MBM","MBM","401607","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Lozano, E.D.","2388","2013","12","17","Southern America","Brazil","Paraná","Palmeira","Rodovia BR-376, Km 543, rio lajeado a beira da estrada","-49.811111","-25.374444",NA,"Cespitosa, 25 cm, em frutos, margem de rio lajeado.; Campos Gerais.","MBM401607","MBM401607",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-49.811111","-25.374444",NA,NA
"64","2020-12-21 16:47:46-03","MBM","MBM","401608","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Lozano, E.D.","2473","2013","12","19","Southern America","Brazil","Paraná","Palmeira","Fazenda Boiada","-49.8625","-25.285556",NA,"Cespitosa, 30 cm, flores amarelas, campo encharcado.; Campos Gerais.","MBM401608","MBM401608",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-49.8625","-25.285556",NA,NA
"65","2020-12-21 16:47:46-03","MBM","MBM","401610","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Lozano, E.D.","2457","2013","12","19","Southern America","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-49.820833","-25.316111",NA,"Cespitosa, 40 cm, flor amarela, espigas em fruto, campo encharcado.; Campos Gerais.","MBM401610","MBM401610",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-49.820833","-25.316111",NA,NA
"66","2020-12-21 16:47:46-03","MBM","MBM","401612","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Lozano, E.D.; Pereira, S.F.; Pereira, S.F.","1535","2013","10","11","Southern America","Brazil","Paraná","Piraquara","Reservatório Piraquara II, na margem","-49.033333","-25.510556",NA,"Isolada ou cespitosa, 25 cm, flores amarelas, base submersa, banhado.; Campos de Curitiba.","MBM401612","MBM401612",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-49.033333","-25.510556",NA,NA
"67","2020-12-21 16:47:46-03","MBM","MBM","426438","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Wanderley, M.G.L.","Mota, N.F.O.; Giacomin, L.L.; Giacomin, L.L.","2463","2011","12","17","Southern America","Brazil","Minas Gerais","Alagoa","Parque Estadual do papagaio, Fazenda do Sr. Odir","-44.764722","-22.197222",NA,"Erva parcialmente submersa em córrego canalizado. Base avermelhada. Espiga castanha. Flores amarelas. Plantas armazenadas em álcool.","MBM426438",NA,"2290","2290",NA,NA,NA,"2014",NA,NA,NA,NA,"-44.764722","-22.197222",NA,NA
"68","2020-12-21 16:47:46-03","MBM","MBM","429464","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","4612","2020","01","16","Southern America","Brazil","Paraná","Campo Largo","São Luís do Purunã, Estrada para o Areal Costa","-49.652611","-25.46325",NA,"Herbácea, cespitosa, 30 cm, floes amarelas, em área úmida na beira da estrada.; Campos Gerais.","MBM429464",NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,NA,"-49.652611","-25.46325",NA,NA
"69","2020-12-21 16:47:46-03","MBM","MBM","35995","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Kral, R.","Hatschbach, G.","15062","1966","11","06","Southern America","Brazil","Paraná","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,"MBM035995","MBM035995",NA,NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"70","2020-12-21 16:47:46-03","MBM","MBM","2216","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Smith, S.F.; L.B.","Hatschbach, G.","15418","1966","12","13","Southern America","Brazil","Paraná","Palmas","Santo Agostinho","-51.9906005859375","-26.4841995239258",NA,NA,"MBM002216","MBM002216",NA,NA,NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA
"71","2020-12-21 16:47:46-03","MBM","MBM","159415","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis capensis","Thunb.",NA,"Witte de","7023","1949","07","26","Africa","Zaire",NA,NA,NA,NA,NA,NA,NA,"MBM159415","MBM159415",NA,NA,"capensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01760009","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Smith, L.B.|Reitz, R.",NA,"1965","1","5",NA,"Brasil","Santa Catarina","São Joaquim","Brazil. Near Encruzilhada de Boava, 8 km south of São Joaquim. São Joaquim, Santa Catarina, Sul, Brasil, América do Sul","-49.93333","-28.33333","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760009' target='other'> <mi>dwc_moreinfo</mi></a>","P01760009","P01760009_01","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14267",NA
"73","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01760011","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Regnell, A.",NA,"1870","2","25",NA,"Brasil",NA,NA,"Brésil: Num brejo perto da morada (do campo) do Maximo, Campo das Anthas. Brasil, América do Sul",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760011' target='other'> <mi>dwc_moreinfo</mi></a>","P01760011","P01760011_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1275",NA
"74","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01760012","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Regnell, A.",NA,"1880","2","18",NA,"Brasil","Minas Gerais",NA,"No arado do Córrego ?? a partir de fora da minha chácara / In paludis com Hidrolea ?? [Bugres} (Hospital ? de Texeiras) et areado da chácara. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . nº 80. Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760012' target='other'> <mi>dwc_moreinfo</mi></a>","P01760012","P01760012_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1275",NA
"75","2015-09-03 21:07:02-03","MNHN","RECOLNAT_MNHN_P","P01679886","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Wanderley","Regnell, A.",NA,"1870","4","20",NA,"Brasil","Minas Gerais","Caldas","Brésil. Caldas, Minas Gerais, Sudeste, Brasil, América do Sul","-46.386100769043","-21.9235992431641","hb",". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01679886' target='other'> <mi>dwc_moreinfo</mi></a>","P01679886","P01679886_01",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,"III 1275",NA
"76","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01760010","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Regnell, A.",NA,"1880","4","20",NA,"Brasil","Minas Gerais","Caldas","Pedra da [Coracha] entre o Capão dos Alhos e a casa ? na Serra. Caldas, Minas Gerais, Sudeste, Brasil, América do Sul","-46.386100769043","-21.9235992431641","hb",". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. N 80 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760010' target='other'> <mi>dwc_moreinfo</mi></a>","P01760010","P01760010_01",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,"III 1275",NA
"77","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01760008","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Hatschbach, G.",NA,"1966","12","13",NA,"Brasil","Paraná","Palmas","S. Agostinho. Palmas, Paraná, Sul, Brasil, América do Sul","-51.9906005859375","-26.4841995239258","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760008' target='other'> <mi>dwc_moreinfo</mi></a>","P01760008","P01760008_01",NA,NA,NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,"15418",NA
"78","2021-02-11 17:22:10-03","UFPR","UPCB","89193","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Forzza, R.C. et al.","7313","2012","10","04",NA,"Brasil","Paraná","Piraquara",NA,"-49.033611","-25.511111",NA,"Campo úmido com gramíneas. Erva em solo úmido. Folhas vináceas. Flores amarelas.","UPCB0028002","UPCB0028002","863","863",NA,NA,NA,"2014","08","28",NA,NA,"-49.033611","-25.511111",NA,NA
"79","2021-02-11 17:22:10-03","UFPR","UPCB","92568","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Forzza, R.C. et al.","7313","2012","10","04",NA,"Brasil","Paraná","Piraquara",NA,"-49.033611","-25.511111",NA,"Campo úmido com gramíneas. Erva em solo úmido. Folhas vináceas. Flores amarelas.","UPCB0028002","UPCB0028002","863","863",NA,NA,NA,"2014","08","28",NA,NA,"-49.033611","-25.511111",NA,NA
"80","2021-02-11 17:22:10-03","UFPR","UPCB","6857","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Smith, L.B. & Smith, S.F.","Hatschbach, G.","13654","1966","02","10",NA,"Brasil","Paraná","General Carneiro","Galinhas","-51.315601348877","-26.4274997711182",NA,"Flor amarela. Brejo..",NA,NA,NA,NA,NA,NA,NA,"1967","01","01","33284","auto",NA,NA,NA,NA
"81","2021-02-11 17:22:10-03","UFPR","UPCB","47573","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Cervi, A.C.","Cervi, A.C.","8581","2003","11","26",NA,"Brasil","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,"Flores amarelas, locais encharcados..",NA,NA,NA,NA,NA,NA,NA,"2003","12",NA,"35166","auto",NA,NA,NA,NA
"82","2021-02-11 17:22:10-03","UFPR","UPCB","6381","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Smith, L.B. & Smith, S.F.","Hatschbach, G.","15418","1966","12","13",NA,"Brasil","Paraná","Palmas","S. Agostinho","-51.9906005859375","-26.4841995239258",NA,"Flor amarela. Brejo..",NA,NA,NA,NA,NA,NA,NA,"1967","09",NA,"46666","auto",NA,NA,NA,NA
"83","2021-02-11 17:22:10-03","UFPR","UPCB","6547","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Smith, L.B. & Smith, S.F.","Hatschbach, G.","15062","1966","11","06",NA,"Brasil","Paraná","Balsa Nova","Tamandua","-49.6356010437012","-25.5839004516602",NA,"Flor amarela. Brejo..",NA,NA,NA,NA,NA,NA,NA,"1967","10",NA,"27346","auto",NA,NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","1813932","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","L.B. Smith","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11589","1976","3","30","South America","Brazil","Minas Gerais",NA,"21 km N of Medina along Highway BR-116. Marsh with open water in center and grassy margin.",NA,NA,NA,NA,NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1194",NA
"85","2018-09-12 14:48:38-03","UNIOESTE","UNOP","5705","S","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Malucelli, T.","Malucelli, T.","15","2009","10","09",NA,"Brasil","Paraná","Piraquara","Várzea do rio Piraquara, floresta rupícola, campos de inundação.","-49.016667","-25.533333",NA,"Flor amarela.",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,"-49.016667","-25.533333",NA,NA
"86","2020-09-12 05:00:02-03","US","US","2251490","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"L. Smith & R. Reitz",NA,"1956","12","22","South America - Neotropics","Brazil","Santa Catarina","Porto União","Northeast of Caçador.","-51.0783004760742","-26.2381000518799",NA,NA,"US01915560","US01915560_01","1100","1200",NA,NA,"Monocotyledonae",NA,NA,NA,"41804","auto",NA,NA,NA,"1"
"87","2020-09-12 05:00:02-03","US","US","274921","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"A. F. Regnell",NA,"1871","6","23","South America - Neotropics","Brazil","Minas Gerais",NA,"Brasilia, prov. Minas Geraes, Retiro velho do [Embuseiro]. Ch. do Jose Fco.",NA,NA,NA,NA,"US01915562","US01915562_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"88","2020-09-12 05:00:02-03","US","US","2142270","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"F. Mueller",NA,"1876","12",NA,"South America - Neotropics","Brazil","Santa Catarina","Curitibanos","Campos de Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,"US01915554","US01915554_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"25987","auto",NA,NA,NA,"1"
"89","2020-09-12 05:00:02-03","US","US","2829757","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"G. Tessmann",NA,NA,NA,NA,"South America - Neotropics","Brazil","Paraná",NA,"Florestal.",NA,NA,NA,NA,"US01915567","US01915567_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"90","2020-09-12 05:00:02-03","US","US","938113","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"A. Regnell",NA,"1871","6","23","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US01915552","US01915552_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"91","2020-09-12 05:00:02-03","US","US","2573054","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"L. Smith & R. Reitz",NA,"1965","1","6","South America - Neotropics","Brazil","Santa Catarina","São Joaquim","Carapichinho, 22 km southwest of São Joaquim","-50.02","-28.42",NA,NA,"US01915563","US01915563_01","1000","1100",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"92","2020-09-12 05:00:02-03","US","US","2252533","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"B. Rambo",NA,"1948","1","24","South America - Neotropics","Brazil","Rio Grande do Sul","Cambará do Sul","In palude, São Francisco de Paula.","-50.1446990966797","-29.0478000640869",NA,NA,"US01915571","US01915571_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"30776","auto",NA,NA,NA,"1"
"93","2020-09-12 05:00:02-03","US","US","2142246","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"J. Diogo",NA,"1905","10","16","South America - Neotropics","Brazil","Minas Gerais","Cambuquira",NA,"-45.2957992553711","-21.8521995544434",NA,NA,"US01915559","US01915559_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"15166","auto",NA,NA,NA,"1"
"94","2020-09-12 05:00:02-03","US","US","2826014","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"G. Davidse, T. P. Ramamoorthy & D. Vital",NA,"1976","3","30","South America - Neotropics","Brazil","Minas Gerais",NA,"21 km N of Medina along Highway BR-116.",NA,NA,NA,NA,"US01915568","US01915568_01","670",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"95","2020-09-12 05:00:02-03","US","US","2573053","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"L. Smith & R. M. Klein",NA,"1964","12","3","South America - Neotropics","Brazil","Bahia","Ibicuí","Campos de Palmas, 30 km southeast of Horizonte","-51.4","-26.75",NA,NA,"US01915569","US01915569_01","1000","1200",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"96","2020-09-12 05:00:02-03","US","US","2563667","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"G. Hatschbach",NA,"1966","12","13","South America - Neotropics","Brazil","Rio Grande do Sul","Arroio do Meio","S. Agostinho.","-51.9449996948242","-29.4011001586914",NA,NA,"US01915574","US01915574_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"12656","auto",NA,NA,NA,"1"
"97","2020-09-12 05:00:02-03","US","US","2251356","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"L. Smith & R. M. Klein",NA,"1956","12","3","South America - Neotropics","Brazil","Santa Catarina","Lages","Along the Estrada de Rodagem Federal, south of Lajes.","-50.326099395752","-27.8160991668701",NA,NA,"US01915555","US01915555_01","900",NA,NA,NA,"Monocotyledonae",NA,NA,NA,"70701","auto",NA,NA,NA,"1"
"98","2020-09-12 05:00:02-03","US","US","2321929","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"B. Rambo",NA,"1952","1","14","South America - Neotropics","Brazil","Rio Grande do Sul",NA,"Passo da Guarda p. Bom Jesus",NA,NA,NA,NA,"US01915561","US01915561_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"99","2020-09-12 05:00:02-03","US","US","2855249","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"G. Hatschbach",NA,"1962","11","18","South America - Neotropics","Brazil","Paraná","Palmeira","Rod. do Café, Rio Tibagi.","-50.0064010620117","-25.4293994903564",NA,NA,"US01915565","US01915565_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"35166","auto",NA,NA,NA,"1"
"100","2020-09-12 05:00:02-03","US","US","2563707","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"G. Hatschbach",NA,"1966","11","6","South America - Neotropics","Brazil","Paraná","Balsa Nova","Tamandua","-49.6356010437012","-25.5839004516602",NA,NA,"US01915573","US01915573_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"27346","auto",NA,NA,NA,"1"
"101","2020-09-12 05:00:02-03","US","US","2573052","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"L. Smith & R. Reitz",NA,"1965","1","25","South America - Neotropics","Brazil","Santa Catarina","São Joaquim","Near Encruzilhada de Boava, 8 Km south of São Joaquim","-49.93","-28.33",NA,NA,"US01915570","US01915570_01","1300",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
