"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"214","2020-12-11 11:35:09-03","UFMG","BHCB","74858","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Tameirão Neto, E","3378","2001","10","22","Southern America","Brasil","Minas Gerais","Governador Valadares","UHE Baguari. Rio Doce.","-41.9494018554688","-18.8511009216309",NA,"Floresta Semidecidual, arbóreo, ilha da fazenda Bonaparte",NA,NA,NA,NA,"50833","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-02-11 17:18:49-03","UFPR","UPCB","27076","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Plowman, T.","Fontella Pereira, J.","87","1961","11","06",NA,"Brasil","São Paulo","Ubatuba","10 km do Rio Acarau e a 2km do Instituto Oceanográfico","-45.0699996948242","-23.4300003051758",NA,"Árvore, 8m, flor amarela. Solo argiloso..",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,"1980","01","01",NA,NA,NA,NA,NA
"216","2021-02-11 17:18:49-03","UFPR","UPCB","27077","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Plowman, T.","Fontella Pereira, J.","87","1961","09","06",NA,"Brasil","São Paulo","Ubatuba","10 km do Rio Acarau e a 2km do Instituto Oceanográfico","-45.0699996948242","-23.4300003051758",NA,"Árvore, 8m, flor amarela. Solo argiloso..",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,"1980","01","01",NA,NA,NA,NA,NA
"217","2021-02-11 17:18:49-03","UFPR","UPCB","26932","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Amaral Jr., A.","Giordano, L.C.","1767","1994","11","23",NA,"Brasil","Rio de Janeiro","Paraty","Fazenda da Olaria.1º distrito","-44.7131004333496","-23.2178001403809",NA,"Árvore, 7-8m, heliofila, folha cartacea, botão verde, flor verde. Mata secundária. Alt.: 230m s.n.m..",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,"1996","03",NA,NA,NA,NA,NA,NA
"218","2021-02-11 17:18:49-03","UFPR","UPCB","26698","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Amaral Jr., A.","Marquete, R.","193","1988","12","01",NA,"Brasil","Rio de Janeiro","Paraty","Paraty Mirim, caminho atras do bar da praia","-44.7131004333496","-23.2178001403809",NA,"Árvore heliofila, 6m, folha verde, inflorescencia com flor esverdeada. Mata secundária de encosta perturbada..",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,"1996","03",NA,NA,NA,NA,NA,NA
"219","2021-02-11 17:18:49-03","UFPR","UPCB","27080","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Mendonça, J.O.","Mattos, J.","9937","1962","03","02",NA,"Brasil","Amapá","Macapá","Porto Platon, Areião","-51.0663986206055","-0.366667002439499",NA,"3m, fruto maduro vermelho..",NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,"1996","04","04",NA,NA,NA,NA,NA
"220","2021-02-11 17:18:49-03","UFPR","UPCB","26931","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Amaral Jr., A.","Giordano, L.C.","1825","1994","11","29",NA,"Brasil","Rio de Janeiro","Paraty","Rio dos Meros, proximidades da ponte","-44.7131004333496","-23.2178001403809",NA,"Árvore, 12m, heliófila, folha cartacea, botão amarelado e flor alvescente. Alt. : 70m.s.n.m..",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,"1996","03",NA,NA,NA,NA,NA,NA
"221","2021-02-11 17:18:49-03","UFPR","UPCB","26681","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Mendonça, J.O.","Melo, J.Q.de","24","1995","12","02",NA,"Brasil","Rio de Janeiro","Paraty","Distrito de Paraty mirim, Ilha da Cotia APA Cairuçu","-44.7131004333496","-23.2178001403809",NA,"Arbusto, 1,5m, semi-ciófila, folha verde, discolor papiracea, botão e flor verde claro..",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,"1996","04","04",NA,NA,NA,NA,NA
"222","2021-02-11 17:18:49-03","UFPR","UPCB","26680","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Mendonça, J.O.","Mello, J.Q.","36","1995","12","03",NA,"Brasil","Rio de Janeiro","Paraty","Paraty Mirim, Praia do Jurumirim","-44.7131004333496","-23.2178001403809",NA,"Arvoreta, 4m, folha verde, botão verde e flor verde claro..",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,"1996","04","04",NA,NA,NA,NA,NA
"223","2021-02-11 17:18:49-03","UFPR","UPCB","26682","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","speciosum","Erythroxylum speciosum","O.E.Schulz","Amaral Jr., A.","Farney, C.","2598","1990","11","27",NA,"Brasil","Rio de Janeiro","Paraty","Praia Negra, trilha para Pico Cairuçu","-44.7131004333496","-23.2178001403809",NA,"Árvore, 25m, folha verde, fruto maduro avermelhado, em maturação alaranjado, imaturo verde..",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,"1996","04",NA,NA,NA,NA,NA,NA
"224","2014-05-02 11:52:00-03","MO","MOBOT","100704893","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","J.M.A. Braga","J.M.A. Braga|J.A. Lira Neto","Braga 3553","1996","10","9","South America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro. Recreio dos bandeirantes, Prainha. Área de Proteção Ambiental da Prainha, topo do morro da Boa Vista.",NA,NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"225","2009-10-26 23:35:00-02","MO","MOBOT","2802418","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","T. Plowman, Feb 4","Ludwig Riedel","Riedel 390",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2008-05-27 22:02:00-03","MO","MOBOT","3278383","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","T. Plowman","Timothy C. Plowman","Plowman 13938","1985","2","14","South America","Brazil","Rio de Janeiro",NA,"Mun. de Cabo Frio. 4 km S of Barra do São João on highway (RJ-106) to Cabo Frio. Remnants of restinga woodland between the highway and the sea (east of road).",NA,NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-08-31 09:02:02-03","INPA","INPA","269778","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Costa-Lima, JL","923","2013","04","23","Southern America","Brasil","Ceará","Maranguape","Serra de Maranguape, trilha do Gavião.","-38.6856002807617","-3.89083003997803",NA,NA,"INPA0269778",NA,"894","894","40608","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","39445",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.O.Mendonça","M.G. Bovini; L.C.Giordano, J.F.Baumgratz & Luiz","2686","2007","12","17",NA,"Brasil","Rio de Janeiro","Paraty","Estrada para o Rio dos Meros. APA-Cairuçu.","-44.7131004333496","-23.2178001403809",NA,"Árvore ca. 10,0 m, semi-heliófila. Folhas cartáceas, concolores. Cálice verde, corola alva. Frequente.","MBML039445","MBML039445",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","31967",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.L. Costa Lima/28-V-2014","V. Demuner; T. A. Cruz, R. R. Vervloet e M. Belisario.","4368","2007","10","24",NA,"Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.: Claúdio Virloni.","-40.473056","-20.059167",NA,"Árvore 11m, fuste 6m, DAP 35cm, botões florais verdes, aroma agradável. Interior de mata secundária.","MBML031967","MBML031967","150","150",NA,NA,NA,NA,"40W28'23","20S3'33",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","32852",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.L. Costa Lima/28-V-2014","L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1605","2006","11","28",NA,"Brasil","Espírito Santo","Águia Branca","Águas Claras, Mata do Zequinha, propr.: Zequinha.","-40.812778","-18.871389",NA,"Arvoreta 8m de alt. Flores brancas. Frutos imaturos verdes. Mata beira da estrada.","MBML032852","MBML032852","400","400",NA,NA,NA,NA,"40W48'46","18S52'17",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","39342",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","J.O. Mendonça/30-06-2009","P.R. do C. Farág.; I.Weiler","336","1997","01","13",NA,"Brasil","Rio de Janeiro",NA,"Búzios. Faz. José Gonçalves.",NA,NA,NA,"Mata vizinha ao rancho 10. árvore ca. De 7m de alt. Folas discolores e frutos imaturos verdes e maduros vermelhos.","MBML039342","MBML039342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","4514",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","A.AmaralJr.& J.O.Mendonça/2001","H. Q. Boudet Fernandes; et al","2440","1988","04","11",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Árvore 16, fuste 8m X 60cm, casca cinza inteira, esfoliada, frutos vermelhos, suculentos, 1,3 X 0,8cm, elípticos, floresta ao longo do rio timbuí, fundo de vale.","MBML004514","MBML004514",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","49287",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima/Abril-2013","J.L. Costa Lima; E. Pessoa, B.S. Amorim & J.R. Maciel","923","2013","04","23",NA,"Brasil","Ceará","Maranguape","Serra de Maranguape, trilha do Gavião. Floresta Ombrófila","-38.721944","-3.896111",NA,"Arbóreo, ca 8m alt., associado a rochas e curso d'água. Folhas cartáceas, discolores, a face superior verde-escura, inferior verde clara. Frutos imaturos verdes a amarelados. DNA. Material tratado com álcool 70% + cânfora","MBML049287","MBML049287","894","894",NA,NA,NA,NA,"38W43'19","3S53'46",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","49292",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima/26-10-2012","J.L. Costa Lima","783","2012","10","26",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha de Paquetá, mata a ca de 200m do Iate Clube","-43.104167","-22.764444",NA,"Arbóreo ca 8m alt. Folhas cartáceas, discolores, face superior verde-escura, inferior verde-clara. Botões amarelados","MBML049292","MBML049292",NA,NA,NA,NA,NA,NA,"43W6'15","22S45'52",NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","7407",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","A.AmaralJr.& J.O.Mendonça/2001","L. D. Thomaz","1654","1995","01","17",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 16m, PAP 108cm, caule interno róseo, com odor. Flores esverdeadas.","MBML007407","MBML007407",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","7408",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Felipe-IMAST/25-02-2005","L. D. Thomaz","1653","1995","03","08",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 16m, PAP 108cm, caule interno róseo, com odor. Fruto verde / amarelado.","MBML007408","MBML007408",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","35756",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.L. Costa Lima/28-V-2014","L. Kollmann; A.P. Fontana, C. Fraga & M. Simonelli","10310","2008","01","18",NA,"Brasil","Espírito Santo","Atílio Vivácqua","Moitão","-41.209722","-21.340278",NA,"Erva escandente no sol. Frutos laranjas.","MBML035756","MBML035756",NA,NA,NA,NA,NA,NA,"41W12'35","21S20'25",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","7409",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.L. Costa Lima/28-V-2014","L. D. Thomaz","1651","1993","09","15",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 8m, PAP 20cm, caule interno branco. Estéril.","MBML007409","MBML007409",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","9093",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","A.AmaralJr.& J.O.Mendonça/2000","L. Kollmann; E. Bausen","1123","1998","11","26",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Capoeirão. Solo arenoso. Arvoreto 5m. DAP 8cm. Fuste 2m. Flores verdes.","MBML009093","MBML009093",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","9659",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","A.AmaralJr.& J.O.Mendonça/2001","L. Kollmann; E. Bausen","1578","1999","01","14",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,"Arvore 7m. Dap 15cm. Fuste 5m. Frutos verdes.","MBML009659","MBML009659",NA,NA,NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","43149",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.L. Costa Lima/28-V-2014","E.J. de Lírio; L. Marquardt & V.L. Aledi","153","2011","12","20",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Bonito","-40.7461013793945","-20.040599822998",NA,"Floresta Ombrófila Densa. Interior da mata. Arvoreto, flores amarelas","MBML043149","MBML043149",NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","47183",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.M.A. Braga/17-04-2004","J. M. A. Braga; J.A. Lira Neto","3553","1996","10","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, Prainha, área de proteção ambiental da Prainha, topo do morro da Boa Vista","-43.2075004577637","-22.9027996063232",NA,"Algumas raízes grossas sobre a rocha grabitica exposta, acumulando uma camada de 5-10cm de restos vegetais e terra. Sopé da porção exposta do topo da encosta rochosa de frente para o mar. Transição entre a mata seca e densa com a veget","MBML047183","MBML047183","350","350","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-07-10 09:45:49-03","MBML","MBML-HERBARIO","39343",NA,"Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","J.O. Mendonça/30-06-2009","C. Farney; M.Gomes & B.Rapoport","2214","1983","12","20",NA,"Brasil","Rio de Janeiro","Saquarema","Restinga de Ipirangas. Mata de restinga.","-42.5102996826172","-22.9200000762939",NA,"Arvoreta na orla da mata; folhas discolores verdes, frutos imaturos verdes.","MBML039343","MBML039343",NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-06-15 15:30:21-03","UNESP-RC","HRCB","24438","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, M.I.B.","Thomaz, L.D.","1654","1995","01","17",NA,"Brasil","Espírito Santo","Santa Tereza","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,"Altura 16m, PAP 108 cm, caule interno róseo, com odor. Flores esverdeadas",NA,NA,"650","650","23813","auto",NA,NA,NA,NA,"1999","10","04",NA,NA,NA,NA,NA
"245","2020-06-15 15:30:21-03","UNESP-RC","HRCB","39866","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Martins, S.","Duarte, R.M.R.","s.n.","2002","12","07",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,"3,5m de altura",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-06-15 15:30:21-03","UNESP-RC","HRCB","51966","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Ziparro, V.B.","2279","2007","11","08",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta","-45.033333","-23.516667",NA,"Árvore com ca. 13 m de altura, presença de botões verdes e flores creme",NA,NA,NA,NA,NA,NA,NA,NA,"45º02'W","23º31'S",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-06-15 15:30:21-03","UNESP-RC","HRCB","51967","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Ziparro, V.B.","2347","2008","02","20",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta","-45.033333","-23.516667",NA,"Árvore com ca. 6,5 m de altura. Presença de frutos imaturos laranja e maduros vermelhos",NA,NA,NA,NA,NA,NA,NA,NA,"45º02'W","23º31'S",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-06-15 15:30:21-03","UNESP-RC","HRCB","24422","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, M.I.B.","Thomaz, L.D.","1653","1995","03","08",NA,"Brasil","Espírito Santo","Santa Tereza","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,"Altura 16m, PAP 108 cm, caule interno róseo, com odor. Fruto verde/amarelado",NA,NA,"650","650","23813","auto",NA,NA,NA,NA,"1999","10","04",NA,NA,NA,NA,NA
"249","2017-11-24 14:10:37-02","UFLA","ESAL","19476","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Ary Teixeira de Oliveira - Filho","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Distrito de Macaia, Mata dos Botelhos","-44.7580986022949","-21.0331001281738",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2017-11-24 14:10:37-02","UFLA","ESAL","14477","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Ary T. Oliveira Filho","Van den Berg, E","EB 47",NA,NA,NA,NA,"Brasil","Minas Gerais","Itutinga",NA,"-44.6577987670898","-21.2980995178223",NA,"árvore; 2.5; ;; ripário",NA,NA,"9","9","24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2017-11-24 14:10:37-02","UFLA","ESAL","15754","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Ary T.O.Filho","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Três Marias","Fazenda Carapiá","-45.24169921875","-18.2063999176025",NA,"arvoreta; 0,35; ;; floresta",NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2017-11-24 14:10:37-02","UFLA","ESAL","14810","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Maria Iracema Bezerra Loiola","Karina de Almeida","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Rio Taquaral","-45.0699996948242","-23.4300003051758",NA,"arbusto; 2, m; amarela;; floresta",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2017-11-24 14:10:37-02","UFLA","ESAL","16125","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"E.A.Vilela; D.A.Carvalho","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Careaçu","Margem da Fernão Dias","-45.6991996765137","-22.0431003570557",NA,"árvore; 6.00m; ;; floresta",NA,NA,NA,NA,"15274","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-06-10 10:10:38-03","FZB-BH","BHZB","11476","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"Rezende, S.G.","5225","2015","10","23",NA,"Brasil","MG","Mariana","Região do distrito de Camargos","-43.4160995483398","-20.377799987793",NA,"com duplicata Data correta 23 /10 /2015",NA,NA,"710","710","33524","auto",NA,NA,"43° 22' 29''","20° 15' 56''",NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-06-10 10:10:38-03","FZB-BH","BHZB","11477","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"Rezende, S.G.","5226","2015","07","29",NA,"Brasil","MG","Mariana","Região do distrito de Camargos","-43.4160995483398","-20.377799987793",NA,"com duplicata., Data correta 23 /10 /2015. Doação para Herbário HUEFS em abril 2018.",NA,NA,"780","780","33524","auto",NA,NA,"43° 22' 23''","20° 16' 31''",NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-06-10 10:10:38-03","FZB-BH","BHZB","11337","S","Plantae",NA,NA,"Erythroxyalaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum",NA,NA,"Rezende, S.G.","5085","2015","07","29",NA,"Brasil","MG","Mariana","Região do distrito de Camargos","-43.4160995483398","-20.377799987793",NA,"com duplicata. Doação para Herbário HUEFS em abril 2018.",NA,NA,"725","725","33524","auto",NA,NA,"43 °23' 10''","20° 15' 05",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-06-10 10:10:39-03","FZB-BH","BHZB","11475","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum Cf.","pulchrum","Erythroxylum Cf. pulchrum",NA,NA,"Rezende, S.G.","5224","2015","07","29",NA,"Brasil","MG","Mariana","Região do distrito de Camargos","-43.4160995483398","-20.377799987793",NA,"com duplicata.Data correta 23 /10 /2015. Doação para Herbário HUEFS em abril 2018.",NA,NA,"710","710","33524","auto",NA,NA,"43° 22' 34''","20 °15' 48''",NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-01-26 13:54:01-03","IMA","MAC","29796","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.L.Costa-Lima","R.P.Lyra-Lemos; et al.","10093","2007","03","29",NA,"Brasil","Alagoas","Mar Vermelho","Fazenda Canadá, (RPPN com área de 828ha, altitude 540m)","-36.382306","-9.480367",NA,"Arvoreta ca. 2,5 m de altura. Flores brancas.; Mata Serrana de Brejo de altitude.","MAC0029796","MAC0029796",NA,NA,NA,NA,NA,NA,"-36.382306","-9.480367","2016","04","15",NA,NA,NA,NA,NA
"259","2021-01-26 13:54:01-03","IMA","MAC","40155","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.L.Costa-Lima","P.Gomes; B.Maciel; M.Sobral-Leite","756","2008","01","25",NA,"Brasil","Pernambuco","Caruaru","Pedra do Guariba.","-35.970186","-8.284964",NA,"Árvore ca. 3m de altura. Frutos vermelhas.; Caatinga.","MAC0040155","MAC0040155",NA,NA,NA,NA,NA,NA,"-35.970186","-8.284964","2016","04","15",NA,NA,NA,NA,NA
