"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","day","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","recordNumber","phylum","order","locality","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"49","2021-03-01 16:42:16-03","UNICAMP","UEC","24013","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Rossi, L","2009","Semir, J; et al.","1981","03","Brazil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"31",NA,NA,NA,"Árvore de 6m, frutos jovens.",NA,"932","Magnoliopsida",NA,"Mata da Colina",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:42:16-03","UNICAMP","UEC","25970","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Rossi, L","2009","Mantovani, W","1981","02","Brazil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"13",NA,NA,NA,"Árvore de 3 -5 m altura.",NA,"1702","Magnoliopsida",NA,"Reserva Biológica do Instituto Florestal",NA,NA,"08",NA,"22843","auto",NA,NA,NA,NA
"51","2020-12-21 16:46:29-03","MBM","MBM","215172","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Rossi, L.",NA,"Harley, R.M.; et al.; et al.",NA,NA,"Brazil","Bahia","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,"MBM215172","MBM215172",NA,"Southern America",NA,NA,NA,NA,"52081",NA,NA,"Campo de Ouro Fino",NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA
"52","2020-12-21 16:46:29-03","MBM","MBM","113436","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Rossi, L.",NA,"Equipe do JBN",NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,"MBM113436","MBM113436",NA,"Southern America",NA,NA,NA,NA,"642",NA,NA,"Jardim Botânico, Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:46:29-03","MBM","MBM","50401","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","et al.; J. Kallunki",NA,"Irwin, H.S.; Harely, R.M.; Osini, E.; Harely, R.M.; Osini, E.",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"MBM050401","MBM050401",NA,"Southern America",NA,NA,NA,NA,"30483",NA,NA,"Rod. BR-31, 40km E de Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2006-03-08 15:38:45-03","MNHN","RECOLNAT_MNHN_P","P00713273","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","sessiliflora","Daphnopsis sessiliflora","Griseb. ex Taub.","Rogers",NA,"Glaziou, A.","1869","3","Brésil",NA,NA,NA,NA,NA,NA,"P00713273","P00713273_01","16",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713273' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Rio, Sommet du Morro Queimado",NA,NA,NA,NA,NA,NA,NA,NA,"2963",NA
"55","2015-09-04 18:49:14-03","MNHN","RECOLNAT_MNHN_P","P06713581","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","sessiliflora","Daphnopsis sessiliflora","Griseb. ex Taub.",NA,NA,"Glaziou, A.","1889","2","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P06713581","P06713581_01","23",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713581' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Serra dos Órgãos",NA,NA,NA,NA,NA,NA,NA,NA,"17747",NA
"56","2015-09-27 11:19:53-03","MNHN","RECOLNAT_MNHN_P","P00713271","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","sessiliflora","Daphnopsis sessiliflora","Griseb. ex Taub.","Rogers",NA,"Glaziou, A.","1869","3","Brésil",NA,NA,NA,NA,NA,NA,"P00713271","P00713271_01","16",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713271' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Rio, Sommet du Morro Queimado",NA,NA,NA,NA,NA,NA,NA,NA,"2963",NA
"57","2006-03-08 15:38:45-03","MNHN","RECOLNAT_MNHN_P","P00713272","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","sessiliflora","Daphnopsis sessiliflora","Griseb. ex Taub.","Rogers",NA,"Glaziou, A.","1869","3","Brésil",NA,NA,NA,NA,NA,NA,"P00713272","P00713272_01","16",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713272' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Rio, Sommet du Morro Queimado",NA,NA,NA,NA,NA,NA,NA,NA,"2963",NA
"58","2015-09-04 18:49:14-03","MNHN","RECOLNAT_MNHN_P","P06713582","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","sessiliflora","Daphnopsis sessiliflora","Griseb. ex Taub.",NA,NA,"Glaziou","1889","2","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P06713582","P06713582_01","23",NA,"hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713582' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"17747",NA
"59","2015-09-04 18:49:14-03","MNHN","RECOLNAT_MNHN_P","P06713583","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","sessiliflora","Daphnopsis sessiliflora","Griseb. ex Taub.",NA,NA,"Glaziou, A.","1889","2","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P06713583","P06713583_01","23",NA,"hb",NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713583' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Brésil (Rio Jan.) Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"17747",NA
"60","2015-09-05 04:34:11-03","MNHN","RECOLNAT_MNHN_P","P04690112","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Becker, J.","1963","11","Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"P04690112","P04690112_01","11",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04690112' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Morro do Ferro",NA,NA,NA,NA,"23696","auto",NA,NA,"154",NA
"61","2015-09-05 04:34:11-03","MNHN","RECOLNAT_MNHN_P","P04690113","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Emmerich, M.","1965","3","Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"P04690113","P04690113_01","20",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04690113' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Morro do Ferro",NA,NA,NA,NA,"23696","auto",NA,NA,"2434",NA
"62","2020-10-01 14:23:26-03","JBB","HEPH","4759","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Oliveira, MS","1985","Equipe do Jardim Botânico de Brasília","1985","12","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"12","Southern America",NA,NA,NA,NA,"642","Dicotyledon","Malvales","Jardim Botânico de Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"63","2020-10-01 14:23:26-03","JBB","HEPH","4374","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Oliveira, MS; Chacon, RG","1985","Equipe do Jardim Botânico de Brasília","1985","08","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"20","Southern America",NA,NA,NA,NA,"543","Dicotyledon","Malvales","Jardim Botânico de Brasília - Trilha da Entrada",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"64","2020-10-01 14:23:26-03","JBB","HEPH","5025","S","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Oliveira, MS","1986","Equipe do Jardim Botânico de Brasília","1986","03","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"13","Southern America",NA,NA,NA,NA,"648","Dicotyledon","Malvales","Jardim Botânico de Brasília - Trilha da Entrada","1020","1020",NA,NA,"70570","auto",NA,NA,NA,NA
"65","2020-12-11 11:42:36-03","UFMG","BHCB","188954","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Brina, AE","2016","05","Brasil","Minas Gerais","Itatiaiuçu","-44.736211","-20.260325","-44.736211","-20.260325","BHCB188954",NA,"10","Southern America",NA,NA,"Floresta Estacional Semidecidual, Mata Atlântica",NA,"s.n.","Dicotyledon",NA,"Propriedade Mineração Usiminas, Área do traçado da Linha de Transmissão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-11 11:42:36-03","UFMG","BHCB","188974","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Brina, AE","2016","05","Brasil","Minas Gerais","Itatiaiuçu","-44.735586","-20.256019","-44.735586","-20.256019","BHCB188974",NA,"10","Southern America",NA,NA,"Floresta Estacional Semidecidual, Mata Atlântica",NA,"s.n.","Dicotyledon",NA,"Propriedade Mineração Usiminas, Área do traçado da Linha de Transmissão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:42:36-03","UFMG","BHCB","39807","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:42:36-03","UFMG","BHCB","185643","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,"2015","Tameirão Neto, E; Campos, RDL","2014","01","Brasil","Minas Gerais","Itabira","-43.319672","-19.656647","-43.319672","-19.656647","BHCB185643",NA,"23","Southern America",NA,NA,"Arbóreo; Floração; Flores esverdeadas, altura 8m; Floresta estacional semidecidual",NA,"5550","Dicotyledon",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:42:36-03","UFMG","BHCB","198072","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,"2019","Carmo, FF","2009","03","Brasil","Minas Gerais","Nova Lima","-44.001111","-20.044722","-44.001111","-20.044722","BHCB198072",NA,"02","Southern America",NA,NA,"Coletado em capão. Afloramento de canga.",NA,"4263","Dicotyledon",NA,"Parque Estadual da Serra do Rola Moça","1430","1430","07","25",NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:42:36-03","UFMG","BHCB","188978","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Brina, AE","2016","05","Brasil","Minas Gerais","Itatiaiuçu","-44.754119","-20.260325","-44.754119","-20.260325","BHCB188978",NA,"10","Southern America",NA,NA,"Floresta Estacional Semidecidual, Mata Atlântica",NA,"s.n.","Dicotyledon",NA,"Propriedade Mineração Usiminas, Área do traçado da Linha de Transmissão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:42:36-03","UFMG","BHCB","188959","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Brina, AE","2016","05","Brasil","Minas Gerais","Itatiaiuçu","-44.740369","-20.277539","-44.740369","-20.277539","BHCB188959",NA,"10","Southern America",NA,NA,"Floresta Estacional Semidecidual, Mata Atlântica",NA,"s.n.","Dicotyledon",NA,"Propriedade Mineração Usiminas, Área do traçado da Linha de Transmissão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:42:36-03","UFMG","BHCB","26308","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA
"73","2020-12-11 11:42:36-03","UFMG","BHCB","61048","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","São Thomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA
"74","2020-12-11 11:42:36-03","UFMG","BHCB","26013","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Estação Ecológica da UFMG",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"75","2011-01-17 09:21:00-02","MO","MOBOT","100315940","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Equipe do Jardim Bot.","1985","12","Brazil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"12","South America",NA,NA,NA,NA,"Equipe do Jardim Bot. 642",NA,NA,"Jardim Botanico de brasilia, ca. 20 km a SE Brasilia, area de cerrado proxima ao viveiro","1025.00000000","1150.00000000",NA,NA,"70570","auto",NA,NA,NA,"1"
"76","2011-01-25 15:09:00-02","MO","MOBOT","100311425","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"W.A. Teixeira","1995","11","Brazil","Minas Gerais","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"3","South America",NA,NA,NA,NA,"Teixeira s.n.",NA,NA,"Pico do Itabirito",NA,NA,NA,NA,"20553","auto",NA,NA,NA,"1"
"77","2011-02-16 14:31:00-02","MO","MOBOT","100215519","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","!Nevling",NA,"J.E.B. Warming","1865","3","Brazil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"17","South America",NA,NA,NA,"Syntype","Warming 734/3",NA,NA,"ad Lagoa Santa. Embira branca",NA,NA,NA,NA,"12338","auto",NA,NA,NA,"1"
"78","2010-10-11 15:50:00-03","MO","MOBOT","100311503","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"J.Y. Tamashiro|F.R. Martins","1992","2","Brazil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"6","South America",NA,NA,NA,NA,"Tamashiro s.n.",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,"1"
"79","2013-01-31 06:27:00-02","MO","MOBOT","100311508","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Lucia Rossi|et al.","1988","5","Brazil","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"10","South America",NA,NA,NA,NA,"Rossi 1182",NA,NA,"Estacao Ecologica e Reserva Biologica, Mata da Mariana, margem do corrego da Mariana",NA,NA,NA,NA,"39309","auto",NA,NA,NA,"1"
"80","2010-11-16 11:30:00-02","MO","MOBOT","100311511","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Toledo","1979","1","Brazil","São Paulo","Mogi Mirim","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Toledo 10701",NA,NA,"Horto Florestal",NA,NA,NA,NA,"19575","auto",NA,NA,NA,"1"
"81","2011-12-21 11:59:00-02","MO","MOBOT","100215511","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","!Nevling",NA,"Auguste F.M. Glaziou","1869","3","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"16","South America",NA,NA,NA,"Isolectotype","Glaziou 2963",NA,NA,"In vicinia Rio de Janeiro; Lagoa Santa: in silvis et virgultis haud rara. [Sommet du Morro, Queimado. Alto Macabé.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"82","2010-01-18 10:29:00-02","MO","MOBOT","100241922","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Nevling",NA,"MATTOS",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"MATTOS s.n.",NA,NA,"Iterba do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"83","2010-11-02 10:54:00-02","MO","MOBOT","100241926","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","!L. Rossi",NA,"* Barbosa|* FIDALGO","1945","1","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"8","South America",NA,NA,NA,NA,"Barbosa 3",NA,NA,"Serra da Carioca, D. Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"84","2010-01-18 10:43:00-02","MO","MOBOT","100241928","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Nevling",NA,"OCCHIONI",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"OCCHIONI 362",NA,NA,"Serra Carioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"85","2012-05-17 05:02:00-03","MO","MOBOT","100241929","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","!L. Rossi (SP)",NA,"Carl Schwacke","1891","3","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"18","South America",NA,NA,NA,NA,"Schwacke 7322",NA,NA,"Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"86","2020-05-30 04:37:00-03","MO","MOBOT","100241930","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Nevling",NA,"Ernst Üle","1887","4","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Üle 4382",NA,NA,"Pico da Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"87","2012-05-02 13:15:00-03","MO","MOBOT","100311404","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Paulo T. Sano","1992","3","Brazil","Bahia","Abaíra","-41.9","-13.2666667",NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,"Sano H50864",NA,NA,"Tijuquinho","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"88","2011-01-25 14:10:00-02","MO","MOBOT","100311409","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"E. Melo|et al.","1994","11","Brazil","Bahia","Lençóis","-41.4527778","-12.4566667",NA,NA,NA,NA,"23","South America",NA,NA,NA,NA,"Melo PCD1288",NA,NA,"Morro da Chapadinha. Chapadinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"89","2010-11-23 16:02:00-02","MO","MOBOT","100311434","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"F.R. Martins|GABRIELLI","1982","11","Brazil","Minas Gerais","Poços de Caldas","-46.5647222","-21.8388889",NA,NA,NA,NA,"24","South America",NA,NA,NA,NA,"Martins 1685",NA,NA,"Mata da Colina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"90","2010-11-23 15:28:00-02","MO","MOBOT","100311437","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"F.R. Martins|et al.","1981","12","Brazil","Minas Gerais","Poços de Caldas","-46.5647222","-21.8388889",NA,NA,NA,NA,"3","South America",NA,NA,NA,NA,"Martins 1617",NA,NA,"Fonte dos Amores",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"91","2010-11-30 10:01:00-02","MO","MOBOT","100311442","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"F.R. Martins|et al.","1984","11","Brazil","Minas Gerais","Poços de Caldas","-46.5647222","-21.8388889",NA,NA,NA,NA,"7","South America",NA,NA,NA,NA,"Martins 2153",NA,NA,"Mata da Colina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"92","2010-11-30 10:02:00-02","MO","MOBOT","100311446","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"F.R. Martins|Rocha","1984","11","Brazil","Minas Gerais","Poços de Caldas","-46.5647222","-21.8388889",NA,NA,NA,NA,"10","South America",NA,NA,NA,NA,"Martins 2195",NA,NA,"Corrego do Meio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"93","2010-11-30 09:52:00-02","MO","MOBOT","100311452","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"H.F. Leitao Filho|et al.","1983","3","Brazil","Minas Gerais","Poços de Caldas","-46.5647222","-21.8388889",NA,NA,NA,NA,"8","South America",NA,NA,NA,NA,"Leitão 2034",NA,NA,"Morro do Ferro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"94","2020-05-30 04:37:00-03","MO","MOBOT","100311455","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Ernst Üle","1900","3","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Üle 4771",NA,NA,"Baum auf dem Bico do Papagaio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"95","2010-10-11 14:36:00-03","MO","MOBOT","100311460","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"João Geraldo Kuhlmann","1933","7","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Kuhlmann s.n.",NA,NA,"Mesa do Imperador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"96","2011-01-25 14:50:00-02","MO","MOBOT","100311464","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"João Geraldo Kuhlmann","1930","1","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,"Kuhlmann s.n.",NA,NA,"Matas das Obras Publicas, perto da Cotia, proximo da sede do H. Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"97","2011-01-25 14:52:00-02","MO","MOBOT","100311467","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"João Geraldo Kuhlmann","1930","3","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,"10","South America",NA,NA,NA,NA,"Kuhlmann s.n.",NA,NA,"Tijuca - Excelsior",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"98","2010-11-30 10:33:00-02","MO","MOBOT","100311415","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Larry R. Noblick|PINTO","1983","11","Brazil","Bahia","Palmeiras","-41.35","-12.2833333",NA,NA,NA,NA,"19","South America",NA,NA,NA,NA,"Noblick 2801",NA,NA,"Pai Inacio. BR 242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"99","2010-11-23 13:56:00-02","MO","MOBOT","100311471","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"J.P. Lanna S.","1965","12","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,"15","South America",NA,NA,NA,NA,"Lanna Sobrinho 1215",NA,NA,"Estr. da Vista Chinesa, Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"100","2011-01-11 14:41:00-02","MO","MOBOT","100311472","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"PECKOLT|Freire","1934","1","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"PECKOLT 480",NA,NA,"Tijuca, estrada do Redentor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"101","2011-01-25 14:15:00-02","MO","MOBOT","100311474","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"A. Ducke|João Geraldo Kuhlmann","1939","10","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,"30","South America",NA,NA,NA,NA,"Ducke s.n.",NA,NA,"Estr. do Redentor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
