"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","class","typeStatus"
"43","2021-04-07 11:48:23-03","UFMS","CGMS","30485","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","T.S. Yule; M.T. Oliveira; C.O. Dourado; G.A. Damasceno-Junior; M.L. Bueno","73","2010","11","23",NA,"Bolívia",NA,"Baía Mandioré.","-57.5","-18.1969444","-57,5","-18,1969444",NA,NA,"Flor com sépalas verdes. Habitat: Cerradão. Solo com afloramento rochoso. Habito: Árvore. 2,00m de altura.","CGMS1059894",NA,NA,"(Standl.) Steyerm.","G.A. Damasceno-Junior",NA,NA,NA,"Puerto Isabel",NA,NA,"2010","11","23",NA,NA,NA,NA
"44","2021-04-07 11:48:23-03","UFMS","CGMS","37405","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","A. Pott; V.J. Pott; P.R. Souza; R.A. Mauro","8953","2001","04","19",NA,"Paraguai",NA,"Estrada para Gruta Ricardo Franco, Forte Coimbra, borda oeste do Pantanal.","-57.7833333","-19.9188889","-57,7833333","-19,9188889",NA,NA,"Flor ausente. Fruto cinzento. Duplicata no CPAP; CEN. Habitat: Vegetação arbustiva arbórea caducifólia, perturbada ou secundária. Solo litólico de calcário-quartzo. Relevo inclinado, base de morro. Habito: Árvore. Esparsa. 3,00-6,00m","CGMS1066817",NA,NA,"(Standl.) Steyerm.","A. Pott",NA,NA,NA,"Bahia Negra",NA,NA,"2001",NA,NA,NA,NA,NA,NA
"45","2021-04-07 11:48:23-03","UFMS","CGMS","13128","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","G.A. Damasceno-Junior; J.N. Nakajima; R. Romero; V.J. Pott","3126","2001","11","26",NA,"Brasil","Mato Grosso do Sul","Reserva Indígena Guató. Trilha do Carandá.","-57.7222223","-17.5680556","-57,7222223","-17,5680556",NA,NA,"Flor creme. Habitat: Mata semidecídua. Solo argiloso. Relevo plano ondulado. Morro. Habito: Arvoreta. 7,00m de altura.","CGMS1042522",NA,NA,"(Standl.) Steyerm.",NA,"90","90",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-04-07 11:48:23-03","UFMS","CGMS","31100","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","M. Rocha; C.S. Robles; F. Bao; G.A. Damasceno-Junior; M.L. Bueno","12","2010","11","22",NA,"Brasil","Mato Grosso do Sul","Baía do Castelo.","-57.5333333","-18.5905555","-57,5333333","-18,5905555",NA,NA,"Fruto marrom. Habitat: Mata estacional aluvial. Solo arenoso. Relevo morro. Habito: Árvore.","CGMS1060516",NA,NA,"(Standl.) Steyerm.","G.A. Damasceno-Junior; A.Pott","90","90",NA,"Corumbá",NA,NA,"2010","11","22",NA,NA,NA,NA
"47","2021-04-07 11:48:23-03","UFMS","CGMS","37283","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","V.J.Pott; M.Pereira; N.Lopo; L.M.Parron","821","1989","05","31",NA,"Brasil","Mato Grosso do Sul","Fazenda Piuva estrada para forte Coimbra.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"CGMS1066694",NA,NA,"(Standl.) Steyerm.","M.R.Barbosa",NA,NA,NA,"Corumbá","295160","auto","2012",NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:40:20-03","UNICAMP","UEC","200892","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Damasceno Junior, GA; Pott, VJR; Ishii, IH; Assis, EM","2369","2001","05","07",NA,"Brazil","Mato Grosso do Sul","Reserva dos índios Guató - Ilha Insua","-44.586111","-17.576194","-44.586111","-17.576194",NA,NA,"Árvore de 8m; Flor; Fruto Marrom;; Mata semidecidua; solo - argiloso; Relevo - plano.","UEC183598","Magnoliopsida",NA,"(Standl.) Steyerm.",NA,"120","120","UEC183598","Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:40:20-03","UNICAMP","UEC","24119","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Almeida, C","46","1981","02","01",NA,"Brazil","Mato Grosso do Sul","a oeste da cidade","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"arbusto 2-3 m, em solo vermelho a margem de formação florestal","UEC118166","Magnoliopsida",NA,"(Standl.) Steyerm.","Silva Neto, SJ",NA,NA,"UEC118166","Corumbá","295160","auto","1996","03","25",NA,NA,NA,NA
"50","2021-03-01 16:40:20-03","UNICAMP","UEC","145261","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Bortolotto, IM; et al.","1456","2004","11","01",NA,"Brazil","Mato Grosso do Sul","morro no amolar, área da ecoa","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"árvore 10m, flor esverdeada, fruto; mata decidua, solo, relevo inclinado, alto do morro","UEC118168","Magnoliopsida",NA,"(Standl.) Steyerm.",NA,NA,NA,"UEC118168","Corumbá","295160","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-04-22 16:24:37-03","UFPB","JPB","51658","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Damasceno-Junior, GA; Nakajima, JN; Romero, R; Pott, VJ","3126","2001","11","26","Southern America","Brasil","Mato Grosso do Sul","Reserva Indígena Guató. Trilha do Carandá.","-57.722028","-17.581389","-57.722028","-17.581389",NA,NA,"; HABITAT: Mata semidecídua. Solo argiloso. Relevo plano ondulado. Morro.; DESC: Arvoreta. 7,00m de altura. Flor creme.","JPB0051658","Angiosperma","Dicotyledon","(Standl.) Steyerm.",NA,"90","90",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-04-22 16:24:37-03","UFPB","JPB","56355","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Silva, LA","13","2001","03","28","Southern America","Brasil","Goiás","Fazenda São José, Vale do Paranã.","-46.698611","-13.826111","-46.698611","-13.826111",NA,NA,"; HABITAT: Floresta estacional decídua sobre afloramento calcário","JPB0056355","Angiosperma","Dicotyledon","(Standl.) Steyerm.","Delprete, PG",NA,"478",NA,"São Domingos",NA,NA,"2008","02",NA,NA,NA,NA,NA
"53","2020-04-22 16:24:37-03","UFPB","JPB","56516","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Pereira-Silva, G; et al.","6413","2002","04","17","Southern America","Brasil","Goiás","Margem esquerda do rio Preto (final da inundação).","-48.065556","-13.693056","-48.065556","-13.693056",NA,NA,"; HABITAT: Mata; DESC: Árvore com 8 m de altura. Fruto imaturos verdes.","JPB0056516","Angiosperma","Dicotyledon","(Standl.) Steyerm.","Delprete, P",NA,NA,NA,"Colinas do Sul",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"54","2020-04-22 16:24:37-03","UFPB","JPB","57327","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Sevilha, AC; et al.","2049","2001","04","01","Southern America","Brasil","Goiás","Fazenda São José","-46.698611","-13.826111","-46.698611","-13.826111",NA,NA,"; HABITAT: Floresta Estacional Decidual.; DESC: Árvore com 7 m de altura x 10 cm de DAP. Fruto verde imaturo.","JPB0057327","Angiosperma","Dicotyledon","(Standl.) Steyerm.","Delprete, P","480","480",NA,"São Domingos",NA,NA,"2008","02",NA,NA,NA,NA,NA
"55","2020-04-22 16:24:37-03","UFPB","JPB","51826","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Pott, A; Pott, VJ; Silva, JSV","7933","1998","04","04","Southern America","Brasil","Mato Grosso do Sul","Estância Caiman, sub-região de Miranda, Pantanal.","-56.229444","-19.963889","-56.229444","-19.963889",NA,NA,"; DESC: Árvore. 7,00m de altura. Esparsa. Flor não vista. Fruto castanho.","JPB0051826","Angiosperma","Dicotyledon","(Standl.) Steyerm.",NA,"95","95",NA,"Miranda",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-10-14 10:06:18-03","FURB","FURB","45135","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Pavão, O.C.; Ferreira, J.A. & Francisco, E.M.",NA,"2000","11","28",NA,"Brasil","Paraná","Fazenda Nossa Senhora do Bom Jesus, Rio Congonha.","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,NA,"FURB42431",NA,NA,"(Standl.) Steyerm.","Paiva, MRC",NA,NA,"FURB42431","Santo Antônio do Paraíso","24994","auto","2005",NA,NA,NA,NA,NA,NA
"57","2021-03-16 17:52:40-03","UCS","HUCS","37141","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Hatschbach, G.","64428","1996","02","22",NA,"Brasil","Paraná","Vale do Rio Iguaçu","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"Mata pluvial do vale doo rio Iguaçu, Herbário MBM; Córrego estreito",NA,"Angiospermae","Gentianales","(Standl.) Steyerm.","Silva Neto, S.J.",NA,NA,NA,"Pinhão","37408","auto","2009",NA,NA,NA,NA,NA,NA
"58","2019-08-16 08:40:57-03","UTFPR","HCF","11585","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","M. Rocha","37","2010","11","22",NA,"Brasil","MS","Baía do Castelo, sub-região do Pantanal","-57.523611","-18.627694","57°31'25 W","18°37'39,7 S",NA,NA,"árvore. Flor esverdeada. Formação: Mata estacional aluvial. Solo arenoso. Relevo morro.",NA,NA,NA,"(Standl.) Steyerm.","G.A. Damasceno-Júnior & A.Pott","89","89",NA,"Corumbá",NA,NA,"2010","11","22",NA,NA,NA,NA
"59","2019-08-16 08:40:57-03","UTFPR","HCF","17011","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","O.C. Pavão",NA,"2000","11","28",NA,"Brasil","PR","Fazenda Nossa Senhora do Bom Jesus","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,"árvore 15 m; frutos imaturos verdes; beira da mata; rio Congonha.",NA,NA,NA,"(Standl.) Steyerm.","M.R.C. Paiva",NA,NA,NA,"Santo Antônio do Paraíso","24994","auto","2005",NA,NA,NA,NA,NA,NA
"60","2020-06-29 09:32:02-03","UFRRJ","RBR","26492","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","J.Y. Tamashiro; A.O.S. Vieira","268","1994","06","28",NA,"Brasil","São Paulo","Estação Ecológica, Paulo de Farias, mata.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"RBR00026492",NA,NA,"(Standl.) Steyerm.","S.J. Silva-Neto",NA,NA,NA,"São Paulo","53584","auto","2000",NA,NA,NA,NA,NA,NA
"61","2020-06-29 09:32:02-03","UFRRJ","RBR","26489","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","B.S. Moreira","s.n.","1995","05","18",NA,"Brasil","São Paulo","Cardoso, Antigo Porto Militão.Mata mesófila.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"RBR00026489",NA,NA,"(Standl.) Steyerm.","S.J. Silva-Neto",NA,NA,NA,"São Paulo","53584","auto","2000",NA,NA,NA,NA,NA,NA
"62","2020-06-29 09:32:02-03","UFRRJ","RBR","26490","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","L.C. Bernacci; A. Schiamarelli, M.D.N. Grecco, P.R.P. Andrade, R. Belinello, S. Falivene","1553","1995","04","26",NA,"Brasil","São Paulo","Estação Experimental do IAC, Tiete, região de matas.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"RBR00026490",NA,NA,"(Standl.) Steyerm.","S.J. Silva-Neto",NA,NA,NA,"São Paulo","53584","auto","2000",NA,NA,NA,NA,NA,NA
"63","2020-06-29 09:32:02-03","UFRRJ","RBR","26491","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","L.C. Bernacci; R. Belinelo, P.R.P. Andrade, O. Camargo","793","1994","11","29",NA,"Brasil","São Paulo","Estação Experimental do IAC, Votuporanga, vizinho da EstaÇão Experimental do IAC. Floresta mesófila semidecídua.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"RBR00026491",NA,NA,"(Standl.) Steyerm.","S.J. Silva-Neto",NA,NA,NA,"São Paulo","53584","auto","2000",NA,NA,NA,NA,NA,NA
"64","2020-10-01 14:21:20-03","JBB","HEPH","29649","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Sevilha, AC; et al.","2049","2001","04","01","Southern America","Brasil","Goiás","Fazenda São José","-46.698611","-13.826111","-46.698611","-13.826111",NA,NA,NA,NA,"Dicotyledon","Gentianales","(Standl.) Steyerm.","Delprete, PG","480","480",NA,"São Domingos",NA,NA,"2008","02",NA,NA,NA,NA,NA
"65","2020-10-01 14:21:20-03","JBB","HEPH","29942","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Pereira-Silva, G; Moreira, GA; Pereira, JB","6413","2002","04","17","Southern America","Brasil","Goiás","Margem esquerda do Rio Preto (final da inundação)","-48.065556","-13.693056","-48.065556","-13.693056",NA,NA,"Ocasional no local, área de influência indireta da UHE Cana Brava",NA,"Dicotyledon","Gentianales","(Standl.) Steyerm.","Delprete, PG","330","330",NA,"Colinas do Sul",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"66","2020-12-11 11:41:08-03","UFMG","BHCB","42374","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Standl.) Steyerm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:41:08-03","UFMG","BHCB","42391","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Standl.) Steyerm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-11 17:21:37-03","UFPR","UPCB","22050","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Silveira, M.","376","1991","08","22",NA,"Brasil","Paraná","Parque Estaual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 10m, botões florais esverdeados, cálice creme, corola branca. Floresta estacional semi-decidual, terra roxa estruturada eutrófica rasa associada a litólico, terreno ondulado..",NA,NA,NA,"(Standl.) Steyerm.",NA,NA,NA,NA,"Londrina","63728","auto",NA,NA,NA,NA,NA,NA,NA
"69","2019-03-25 07:57:00-03","MO","MOBOT","100671010","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","S. Ortiz","Ortiz S. 82","1994","12","11","South America","Bolivia","Santa Cruz","Localidad, Cabañas Selváticas Motacú a 53 km NW del pueblo de San Javier.","-62.3791667","-15.9486111",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)",NA,NA,NA,"Nuflo de Chavez",NA,NA,NA,NA,NA,"1",NA,NA,NA
"70","2019-03-25 07:44:00-03","MO","MOBOT","1009317","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Timothy J. Killeen|René Guillén V.","Killeen 7380","1994","12","10","South America","Bolivia","Santa Cruz","Nuflo de Chávez; 8 km E de Concepción, sobre camino a Alta Vista. Bosque semideciuo Chiquitano; dosel de 10-15 m, con emergente hasta 25 m, con muchas lianas. Especies comunes de Anadenanthera macrocarpa, Astronium urundeuva, Machaerium sp, Scheelea princeps. Algo alterado por actividad agricola y forestal.","-61.9833333","-16.1194445",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","400.00000000",NA,NA,"Nuflo de Chavez",NA,NA,NA,NA,NA,"10",NA,NA,NA
"71","2019-03-13 16:25:00-03","MO","MOBOT","1091812","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Timothy J. Killeen|M. Toledo G.","Killeen 8052","1996","5","5","South America","Bolivia","Santa Cruz","Empresa Santa Clara; camino a San Matias.","-59.6966666","-17.2983333",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor","300.00000000",NA,NA,"Chiquitos",NA,NA,NA,NA,NA,"5",NA,NA,NA
"72","2019-03-25 07:55:00-03","MO","MOBOT","1093220","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","J. Guillén|René Guillén V.|M. Lazo|M. Roca","Guillén 15","1996","4","30","South America","Bolivia","Santa Cruz","Hacienda Acuario a 24 km de San José de Campamanto, camino hacia Piso Firme.","-61.2427777","-15.2461111",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","300.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,"4",NA,NA,NA
"73","2019-03-25 07:54:00-03","MO","MOBOT","1117676","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Luzmila Arroyo P.|Ademar Soto|Marielos Peña|E. Guzmán|Juan Surubí","Arroyo Padilla 1172","1996","6","25","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca II; bosque de galeria con suelos rojos bien drenados; abundante Socratea exhoriza y Metrodorea flavida. Parcela permanente de estudio.","-60.7372222","-14.5211111",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","700.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,"1",NA,NA,NA
"74","2019-03-25 07:27:00-03","MO","MOBOT","1153176","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Antony Jardim|J. Huffman|Fabiana Mamani M.","Jardim 3559","1997","11","7","South America","Bolivia","Santa Cruz","Provincia Chiquitos. Serranía de Sunsas; Bocamina 60 km NE de San Juan de Buena Vista. Concepción, antigua Emicruz.","-60.6166667","-18.7",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","200.00000000",NA,NA,"Chiquitos",NA,NA,NA,NA,NA,"3",NA,NA,NA
"75","2019-03-25 07:54:00-03","MO","MOBOT","1156267","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","J. Guillén|Alfredo F. Fuentes|Marisol Garvizu","Guillén 307","1997","1","24","South America","Bolivia","Santa Cruz","Camino del empalme hacia San José de Campamento. En la parcela A de la hacienda Acuario camino a San Jose de Campamento.","-61.2427777","-15.2461111",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","300.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,"3",NA,NA,NA
"76","2019-03-25 07:53:00-03","MO","MOBOT","1195695","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Fabiana Mamani M.|Antony Jardim","Mamani M. 313","1994","11","28","South America","Bolivia","Santa Cruz","Lomerio. 12 km al Norte de la comunidad Las Trancas. Parcelas permanentes del proyecto Bolfor, Las Trancas. Bosque seco chiquitano. Especies frecuentes de Anadenanthera colobrina, Poeppegia procera, Centrolobuim microchaete, etc. Suelos lateríticos.","-61.8463889","-16.5202778",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","450.00000000",NA,NA,"Nuflo de Chavez",NA,NA,NA,NA,NA,"1",NA,NA,NA
"77","2019-03-25 07:28:00-03","MO","MOBOT","1396567","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Lupita Sánchez A.|S. Ortiz|F. Tejaya|E. Cuéllar","Sánchez Acebo 1077","1999","11","29","South America","Bolivia","Santa Cruz","Valle de Tucavaca, sobre las márgenes del río, bosque chiquitano bien drenado con muchas especies del chaco.","-59.4247223","-18.3822223",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","100.00000000",NA,NA,"Chiquitos",NA,NA,NA,NA,NA,"1",NA,NA,NA
"78","2019-03-25 07:46:00-03","MO","MOBOT","1720201","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Israel G. Vargas C.|et al.","Vargas Caballero 3448","1994","10","22","South America","Bolivia","Santa Cruz","Valle de Tucabaca; 10 km al SW del Río Tucabaca (15 km al NE de Santiago de Chiquitos). Bosque ralo dominado por curupaú Anadenanthera colubrina, Aspidosperma quebracho-blanco. Sustrato dominado por Ananas cf. ananasoides, arbustos de Myrtaceae y Erythroxylum cuneifolium.","-59.5022222","-18.2522222",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","250.00000000",NA,NA,"Chiquitos",NA,NA,NA,NA,NA,"1",NA,NA,NA
"79","2019-03-25 07:31:00-03","MO","MOBOT","3234267","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Carlos Reynel Rodríguez","Reynel Rodríguez 968","1982","12","8","South America","Peru","Loreto","Dtto. Vargas guerra. Bosque Humedo Tropical.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","240.00000000",NA,NA,"Ucayali",NA,NA,NA,NA,NA,"1",NA,NA,NA
"80","2019-03-25 07:30:00-03","MO","MOBOT","3236953","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Elias Meneces","Meneces 232","1976","7","26","South America","Bolivia","Beni","Prov. Ballivian, SanBorja, cerca a rio Manique, Bosque humedo subtropical.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"81","2019-03-25 07:20:00-03","MO","MOBOT","3238245","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","M.G. Silva|J. Maria","Silva 3172","1977","6","25","South America","Brazil",NA,"Mato Grosso, rio Juruena, Arippuana, Fontanilha RADAN, SC 21-YD, mata de terra firme, lageira arredpres do aeroporto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"82","2019-03-25 07:41:00-03","MO","MOBOT","3239614","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Michael H. Nee","Nee 34567","1987","3","29","South America","Brazil","Rondônia","Mixed tall and medium forest. on hill, with coarse granitic rock outcrops and boulders, evidence of ground fires, Min Costa Marques Ca, 5 km. Nw of Costa Marques.","-64.2333333","-12.4166667",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"83","2019-03-25 07:29:00-03","MO","MOBOT","535824","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","R.C. Quevedo|T. Ruiz de Centurión","Quevedo Sopepí 338","1991","2","22","South America","Bolivia","Santa Cruz","San Ramon. Puqio Sur-Ladera NO","-62.45","-16.6375",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","505.00000000",NA,NA,"Nuflo de Chavez",NA,NA,NA,NA,NA,"1",NA,NA,NA
"84","2019-03-13 16:25:00-03","MO","MOBOT","938944","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Antony Jardim|Mario Saldias P.|René Guillén V.|Ramos|Jensen|Surubí","Jardim 466","1994","3","23","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Cerro Pelao. Bosque seco con Talisia, Anadenanthera, Enterolobium, Amburana, Hymenaea, Dilodendron, Rhamnidium, Casearia, Astronium, Spondias, Luehea, Sterculia, Chorisia, Combretum, Metrodorea, Sebastiana, Aspidosperma. Substrato poco suelo sobre roca granitica.","-61.4980555","-14.5397222",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor","300.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,"1",NA,NA,NA
"85","2019-03-25 07:56:00-03","MO","MOBOT","941094","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","René Guillén V.|R. Choré","Guillén Villarroel 1304","1994","5","17","South America","Bolivia","Santa Cruz","Campamento EL REFUGIO a 2000 m al noreste de la casa, sobre el Cerro La Pista. En bosque seco.","-61.0347222","-14.7555556",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","250.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,"1",NA,NA,NA
"86","2019-03-25 07:29:00-03","MO","MOBOT","968883","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","René Guillén V.|R. Choré","Guillén Villarroel 3549","1995","5","9","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio; 1600 m al NE del campamento, en el sendero Ecolo|gico #2; en un bosque húmedo, siempre verde de altura; suelos franco arcillosos.","-61.0027778","-14.7363889",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","180.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,"5",NA,NA,NA
"87","2019-03-25 07:20:00-03","MO","MOBOT","2705245","PreservedSpecimen","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8603","1980","2","9","South America","Brazil","Pará","Range of low hills 20 km West of Redenção, near Corrêgo São João and Troncamento Santa Teresa.","-50.1708334","-8.0722223",NA,NA,NA,NA,NA,NA,NA,NA,"(S. Moore) Steyerm.","C.M. Taylor (MO)","350.00000000","620.00000000",NA,"Conceição do Araguaia",NA,NA,NA,NA,NA,"12","11",NA,NA
"88","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","26612","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Tomasetto, F. & Rezende, A.A.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore 8m, botões esverdeados, interior da mata;",NA,"Tracheophyta","Gentianales","(Standl.) Steyerm.","Margalho, L.F.",NA,NA,NA,"Paulo de Faria",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
