"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","locality","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","eventTime","fieldNumber","sex"
"1250","2020-07-30 15:44:00-03","MO","MOBOT","3447086","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Araujo-M (LPB)",NA,"Alejandro Araujo M.|F. Canqui|A. T. Fernández C.|Rene Canaza|Rene Pari","Araujo Murakami 3563","2007","11","8","Bolivia","La Paz","Franz Tamayo","-68.9538889","-14.6163889",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parque Nacional Madidi, Keara, Tocoaque II.",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"07-05",NA
"1251","2020-08-01 19:28:00-03","MO","MOBOT","3447108","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Araujo-M (LPB)",NA,"Alejandro Araujo M.|F. Canqui|N. Chapi|Rene Canaza|Rene Pari","Araujo Murakami 3740","2007","11","14","Bolivia","La Paz","Franz Tamayo","-68.9583333","-14.6275",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parque Nacional Madidi, Keara, Tocoaque III-Chuncani chaqui.",NA,NA,"2550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"07-06",NA
"1252","2020-07-31 07:00:00-03","MO","MOBOT","3449700","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Araujo-M (LPB)",NA,"Alejandro Araujo M.|F. Canqui|N. Chapi|Rene Canaza|Rene Pari","Araujo Murakami 3690","2007","11","14","Bolivia","La Paz","Franz Tamayo","-68.9583333","-14.6275",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parque Nacional Madidi, Keara, Tocoaque III-Chuncani chaqui.",NA,NA,"2550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"07-06",NA
"1253","2020-07-31 07:44:00-03","MO","MOBOT","3453513","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Araujo-M (LPB)",NA,"Alejandro Araujo M.|F. Canqui|N. Chapi|Rene Canaza|Rene Pari","Araujo Murakami 3712B","2007","11","14","Bolivia","La Paz","Franz Tamayo","-68.9583333","-14.6275",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parque Nacional Madidi, Keara, Tocoaque III-Chuncani chaqui.",NA,NA,"2550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"07-06",NA
"1254","2012-04-12 05:10:00-03","MO","MOBOT","3463767","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Fuentes (LPB)",NA,"Alfredo F. Fuentes|Javier Quisbert","Fuentes Claros 12077","2008","2","27","Bolivia","La Paz","Franz Tamayo","-68.95916","-14.63861",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parque Nacional Madidi, entre Queara y Mojos, campamento Chuncani y alrededores. Bosque de yungas montano superior pluvial en filo de serranía. Plantas alcoholizadas.",NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"08-17",NA
"1255","2012-04-12 05:10:00-03","MO","MOBOT","3463976","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Fuentes (LPB)",NA,"Alfredo F. Fuentes|Javier Quisbert","Fuentes Claros 12352","2008","3","6","Bolivia","La Paz","Franz Tamayo","-68.9591667","-14.6408333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parque Nacional Madidi, entre Mojos y Queara, sector Chuncani hacia Ichocorpa. Bosque de yungas montano superior pluvial en filo de serranía. Plantas sin alcoholizar.",NA,NA,"2780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"08-40",NA
"1256","2014-06-16 17:15:00-03","MO","MOBOT","3480238","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Byron Medina|Wilson Quizhpe","Medina 165","2007","10","17","Ecuador","Zamora-Chinchipe","Palanda","-79.1363889","-4.4888889",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parroquia Valladolid. Reserva Tapichalaca, al lado oriental de la carretera Loja-Palanda. Parcela permanente de una hectárea de inventario de bosque, con árboles > 5 cm DAP censados. Al sureste de la entrada a Quebrada Honda, Sendero de Las Pavas. Bosque muy húmedo montano.",NA,NA,"2615.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA
"1257","2014-06-02 20:37:00-03","MO","MOBOT","3480277","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Byron Medina|Wilson Quizhpe","Medina 178","2007","10","17","Ecuador","Zamora-Chinchipe","Palanda","-79.1363889","-4.4888889",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parroquia Valladolid. Reserva Tapichalaca, al lado oriental de la carretera Loja-Palanda. Parcela permanente de una hectárea de inventario de bosque, con árboles > 5 cm DAP censados. Al sureste de la entrada a Quebrada Honda, Sendero de Las Pavas. Bosque muy húmedo montano.",NA,NA,"2615.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA
"1258","2008-08-14 03:33:00-03","MO","MOBOT","3480301","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Byron Medina","Medina 198","2007","11","19","Ecuador","Zamora-Chinchipe","Palanda","-79.13638","-4.48888",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parroquia Valladolid. Reserva Tapichalaca, al lado oriental de la carretera Loja-Palanda. Parcela permanente de una hectárea de inventario de bosque, con árboles > 5 cm DAP censados. Al sureste de la entrada a Quebrada Honda, Sendero de Las Pavas. Bosque muy húmedo montano.",NA,NA,"2615.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"2",NA
"1259","2008-08-15 03:32:00-03","MO","MOBOT","3480584","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Byron Medina","Medina 302","2007","11","19","Ecuador","Zamora-Chinchipe","Palanda","-79.13638","-4.48888",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parroquia Valladolid. Reserva Tapichalaca, al lado oriental de la carretera Loja-Palanda. Parcela permanente de una hectárea de inventario de bosque, con árboles > 5 cm DAP censados. Al sureste de la entrada a Quebrada Honda, Sendero de Las Pavas. Bosque muy húmedo montano.",NA,NA,"2615.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"2",NA
"1260","2008-08-15 03:32:00-03","MO","MOBOT","3480636","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Byron Medina","Medina 333","2007","11","19","Ecuador","Zamora-Chinchipe","Palanda","-79.13638","-4.48888",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parroquia Valladolid. Reserva Tapichalaca, al lado oriental de la carretera Loja-Palanda. Parcela permanente de una hectárea de inventario de bosque, con árboles > 5 cm DAP censados. Al sureste de la entrada a Quebrada Honda, Sendero de Las Pavas. Bosque muy húmedo montano.",NA,NA,"2615.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"2",NA
"1261","2014-06-02 20:38:00-03","MO","MOBOT","3491252","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Byron Medina","Medina 749","2008","1","22","Ecuador","Zamora-Chinchipe","Nangaritza","-79.13638","-4.48888",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parroquia Valladolid. Reserva Tapichalaca, al lado oriental de la carretera Loja-Palanda. Parcela permanente de una hectárea de inventario de bosque, con árboles > 5 cm DAP censados. Al sureste de la entrada a Quebrada Honda, Sendero de Las Pavas. Bosque muy húmedo montano.",NA,NA,"2615.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"4",NA
"1262","2008-08-29 03:33:00-03","MO","MOBOT","3492000","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Byron Medina","Medina 845","2008","2","15","Ecuador","Zamora-Chinchipe","Nangaritza","-79.13638","-4.48888",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parroquia Valladolid. Reserva Tapichalaca, al lado oriental de la carretera Loja-Palanda. Parcela permanente de una hectárea de inventario de bosque, con árboles > 5 cm DAP censados. Al sureste de la entrada a Quebrada Honda, Sendero de Las Pavas. Bosque muy húmedo montano.",NA,NA,"2615.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"5",NA
"1263","2008-08-29 03:33:00-03","MO","MOBOT","3492004","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Byron Medina","Medina 845","2008","2","15","Ecuador","Zamora-Chinchipe","Nangaritza","-79.13638","-4.48888",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parroquia Valladolid. Reserva Tapichalaca, al lado oriental de la carretera Loja-Palanda. Parcela permanente de una hectárea de inventario de bosque, con árboles > 5 cm DAP censados. Al sureste de la entrada a Quebrada Honda, Sendero de Las Pavas. Bosque muy húmedo montano.",NA,NA,"2615.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"5",NA
"1264","2008-09-04 03:35:00-03","MO","MOBOT","3492482","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Byron Medina","Medina 943","2008","2","15","Ecuador","Zamora-Chinchipe","Nangaritza","-79.13638","-4.48888",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parroquia Valladolid. Reserva Tapichalaca, al lado oriental de la carretera Loja-Palanda. Parcela permanente de una hectárea de inventario de bosque, con árboles > 5 cm DAP censados. Al sureste de la entrada a Quebrada Honda, Sendero de Las Pavas. Bosque muy húmedo montano.",NA,NA,"2615.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"5",NA
"1265","2008-09-19 03:33:00-03","MO","MOBOT","3494532","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Byron Medina","Medina 1196","2008","3","19","Ecuador","Zamora-Chinchipe","Palanda","-79.13638","-4.48888",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parroquia Valladolid. Reserva Tapichalaca, al lado oriental de la carretera Loja-Palanda. Parcela permanente de una hectárea de inventario de bosque, con árboles > 5 cm DAP censados. Al sureste de la entrada a Quebrada Honda, Sendero de Las Pavas. Bosque muy húmedo montano.",NA,NA,"2615.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"6",NA
"1266","2008-05-27 22:02:00-03","MO","MOBOT","918584","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Weitzman (US)",NA,"Walter A. Palacios","Palacios Cuenca 12992","1995","1",NA,"Ecuador","Loja","Loja","-79.13333","-4.38333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parque Nacional Podocarpus. Carretera Yangana - Toledo. Bosque primario intervenido achaparrado, dosel de ahasta 6 m de altura.",NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2008-10-15 03:32:00-03","MO","MOBOT","3494630","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Byron Medina","Medina 1229","2008","3","19","Ecuador","Zamora-Chinchipe","Palanda","-79.13638","-4.48888",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parroquia Valladolid. Reserva Tapichalaca, al lado oriental de la carretera Loja-Palanda. Parcela permanente de una hectárea de inventario de bosque, con árboles > 5 cm DAP censados. Al sureste de la entrada a Quebrada Honda, Sendero de Las Pavas. Bosque muy húmedo montano.",NA,NA,"2615.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"6",NA
"1268","2016-09-20 10:37:00-03","MO","MOBOT","3499615","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Araujo (LPB)",NA,"J. Gutierrez|Alejandro Araujo M.|L.F. Sanchez|A.L. Moya Huanca|Rene Canaza|Rene Pari|R. Arenas|Domingo Quispe","Gutierrez Maraz 40","2008","5","15","Bolivia","La Paz","Franz Tamayo","-69.0226389","-14.6819445",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Área Natural de Manejo Integrado Madidi, Keara viejo, Chaquimayu.",NA,NA,"2861.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"08-01",NA
"1269","2016-09-20 10:37:00-03","MO","MOBOT","3499616","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Araujo (LPB)",NA,"J. Gutierrez|Alejandro Araujo M.|L.F. Sanchez|A.L. Moya Huanca|Rene Canaza|Rene Pari|R. Arenas|Domingo Quispe","Gutierrez Maraz 41","2008","5","15","Bolivia","La Paz","Franz Tamayo","-69.0226389","-14.6819445",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Área Natural de Manejo Integrado Madidi, Keara viejo, Chaquimayu.",NA,NA,"2861.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"08-01",NA
"1270","2016-09-20 10:39:00-03","MO","MOBOT","3499738","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Araujo (LPB)",NA,"J. Gutierrez|Alejandro Araujo M.|L.F. Sanchez|A.L. Moya Huanca|Rene Canaza|Rene Pari|R. Arenas|Domingo Quispe","Gutierrez Maraz 66","2008","5","21","Bolivia","La Paz","Franz Tamayo","-69.0285834","-14.6860833",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Área Natural de Manejo Integrado Madidi, Keara viejo, Chaquimayu.",NA,NA,"3116.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"08-02",NA
"1271","2020-11-30 15:24:00-03","MO","MOBOT","3580061","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","J. Homeier",NA,"Jürgen Homeier","Homeier 1378","2004","4","11","Ecuador","Zamora-Chinchipe",NA,"-79.0666667","-3.9666667",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"area of the Estación Cientifica San Francisco, road Loja-Zamora, ca. 35 km from Loja, montane tropical forest",NA,NA,"2065.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA
"1272","2008-11-11 03:33:00-02","MO","MOBOT","3581419","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","N. Cuello",NA,"Nidia Cuello","Cuello A. 1576","1999","4","26","Venezuela","Portuguesa",NA,"-70.06666","9.31666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Dtto. Sucre. Parque Nacional Guaramacal. Sector Paramito-La Aguadita. Parcela de estudio fitosociológico No. 11. Camino Real Paramito - Batatal. Bosques Nublados.",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","2008-11-11 03:33:00-02","MO","MOBOT","3581427","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,"Nidia Cuello","Cuello A. 1522","1999","3","25","Venezuela","Portuguesa",NA,"-70.06666","9.31666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Dtto. Sucre. Parque Nacional Guaramacal. Sector Paramito-La Aguadita. Parcela de estudio fitosociológico No. 10. Camino Real Paramito - Batatal. Bosques Nublados.",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","2008-05-27 22:02:00-03","MO","MOBOT","403249","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Fuentes (LPB)",NA,"Brad Boyle|Riley, S.|Way, S.","Boyle 1675","1993","4","14","Ecuador","Carchi",NA,"-78.16666","0.86666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Cerro Golondrinas. Upper Río Pablo drainage, north side of valley, just above river on steep slope. Very wet, primary cloud forest.",NA,NA,"1730.00000000","1760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1095",NA
"1275","2010-11-04 09:58:00-02","MO","MOBOT","411735","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Fuentes (LPB)",NA,"Alwyn H. Gentry|James C. Solomon","Gentry 44702","1984","1","27","Bolivia","La Paz","Nor Yungas","-67.8","-16.3",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Valley of Río Coroico, Sacramento, 10 km NE of Chuspipata on Coroico road. dense ridge top cloud forest. Transect # 1",NA,NA,"2450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"84-30",NA
"1276","2012-04-11 05:07:00-03","MO","MOBOT","768233","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Weitzman (US)",NA,"Brad Boyle|A. Butler|Lloyd, E.","Boyle 2135","1993","6","10","Ecuador","Carchi",NA,"-78.25","1.03333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Río San Juan valley, 4 hour walk below Chical, at Ortiz ranch between Peñas Blancas and El Pailón. Known locally as Goaltal. North-facing slope below ridge crest above Río San Juan. Primary Wet to Pluvial Premontane Forest, heavily laden with epiphytes.",NA,NA,"1230.00000000","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1111",NA
"1277","2012-01-22 06:14:00-02","MO","MOBOT","788425","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","I. Shonle",NA,"Irene Shonle","Shonle 170","1993","6","25","Peru","Cajamarca","Jaén","-79.25","-6",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Transect 3. District Pomahuaca, Caserio Amilán, La Rinconada. Steep slope characterized by many tree falls (fewer individuals, high turnover). Apparently little selective logging most likely primary terra firme forest. Collected with Dennis Milanowski, Abat Barbosa Medina & Pastor Barbosa Medina.",NA,NA,"2350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"6",NA
"1278","2013-11-13 05:54:00-02","MO","MOBOT","917615","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Weitzman (US)",NA,"Milton Aulestia","Aulestia 2953","1994","10","13","Ecuador","Napo","Orellana","-76.43333","-0.65",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parque Nacional Yasun. Carretera y oleoducto de Maxus, Km 40. Parcela permanente # 10, de 1 hectrea. Bosque húmedo Tropical. Bosque primario. Colinas de suelo rojo.",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","2008-05-27 22:02:00-03","MO","MOBOT","918036","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Weitzman (US)",NA,"Walter A. Palacios","Palacios Cuenca 12916","1995","1",NA,"Ecuador","Loja","Loja","-79.13333","-4.38333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parque Nacional Podocarpus. Bosques de Ceja de Montaña en Cerro Toledo. Carretera Yangana - Cerro Toledo. Bosque pluvial Montano. Bosque primario.",NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","2008-05-27 22:02:00-03","MO","MOBOT","918799","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Weitzman (US)",NA,"Walter A. Palacios","Palacios Cuenca 12519","1994","8","21","Ecuador","Carchi","Espejo","-78.13333","0.85",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"El Gualtal. Cresta del cerro Golondrinas Hembra. Bosque húmedo Montano Bajo. Vegetación arbustiva en la cresta de la montaña.",NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","2008-05-27 22:02:00-03","MO","MOBOT","919279","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Weitzman (US)",NA,"Walter A. Palacios","Palacios Cuenca 12596","1994","8","21","Ecuador","Carchi","Espejo","-78.11666","0.85",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"El Gualtal. Cresta del Cerro Golondrinas Hembra. Bosque húmedo Montano Bajo. Vegetación arbustiva.",NA,NA,"2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","2008-05-27 22:02:00-03","MO","MOBOT","919290","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Weitzman (US)",NA,"Walter A. Palacios","Palacios Cuenca 12598","1994","8","21","Ecuador","Carchi","Espejo","-78.11666","0.85",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"El Gualtal. Cresta del Cerro Golondrinas Hembra. Bosque húmedo Montano Bajo. Vegetación arbustiva.",NA,NA,"2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2012-01-22 06:14:00-02","MO","MOBOT","924487","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Weitzman (US)",NA,"Brad Boyle|Alice Boyle|Jason C. Bradford|N. Skinner","Boyle 3381","1994","7","24","Ecuador","Carchi",NA,"-78.13916","0.85333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Peak of Cerro Golondrinas. Stunted elfin forest - páramo ecotone, mostly mossy waist high thicket, with some open areas.",NA,NA,"3070.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1339",NA
"1284","2012-01-22 06:14:00-02","MO","MOBOT","924559","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Weitzman (US)",NA,"Brad Boyle|Alice Boyle|Jason C. Bradford|N. Skinner","Boyle 3412","1994","7","24","Ecuador","Carchi",NA,"-78.13888","0.85833",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Cerro Golondrinas. On crest of N ridge, Low elfin forest - páramo ecotone scrub.",NA,NA,"2880.00000000","2950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1341",NA
"1285","2008-05-27 22:02:00-03","MO","MOBOT","937856","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","Anna Weitzman (US)",NA,"Luzmila Arroyo P.|K. Keil","Arroyo Padilla 158","1993","3","26","Bolivia","Santa Cruz","Velasco","-60.39583","-14.81138",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Las Gamas. Bosque de Galeria. Borde de bosque.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"1286","2008-05-27 22:02:00-03","MO","MOBOT","978759","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","Anna Weitzman (US)",NA,"Timothy J. Killeen","Killeen 7737","1995","10","27","Bolivia","Santa Cruz","Velasco","-60.3925","-14.80305",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Al borde de un bosque de galeria.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA
"1287","2008-05-27 22:02:00-03","MO","MOBOT","996661","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Jardim",NA,"Paul F. Foster|Pablo Solíz|K. Dickinson","Foster 469","1995","10","26","Bolivia","Santa Cruz","Velasco","-60.38666","-14.80638",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Parque Nacional Noel Kempff Mercardo, Campamento Las Gamas. Bosque galeria formando islas en la pampa.",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA
"1288","2008-05-27 22:02:00-03","MO","MOBOT","803705","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","A. Weitzman (US)",NA,"Walter A. Palacios|Carlos Iguago","Palacios Cuenca 4834","1990","4","3","Ecuador","Imbabura",NA,"-78.58333","-0.33333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Cantón Cotacachi. Carretera Otavalo - Selva Alegre. Ladera occidental del Volcán Cotacachi. Bosque secundario.",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,"90-10",NA
"1289","2008-05-27 22:02:00-03","MO","MOBOT","200760","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","R.E. Gereau",NA,"Hermes Cuadros V.","Cuadros Villalobos 2343","1985",NA,NA,"Colombia","La Guajira",NA,"-72.934979","10.332005",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Cerro Pintado, Región del Espejo. Alt. 2,300 m.",NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"85-4",NA
"1290","2008-05-27 22:02:00-03","MO","MOBOT","3079027","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","Anna L. Weitzman",NA,"Julian A. Steyermark","Steyermark 111742","1975","3","28","Venezuela","Lara",NA,"-69","10.25",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Cerca d elo slimites con el Estado Yaracuy, selva nublada virgen, en la cumbre del cerro al nrote de Urachiche, Distrito Yaritagua del Estado Lara y Distrito Urachiche Del Estado yaracuy. 17 km. al norte de Urachiche.",NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
