"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"1015","2010-11-28 08:16:00-02","MO","MOBOT","3128812","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T. Koyama",NA,NA,NA,"Cornelis C. Berg|Andrew J. Henderson","1977","10","19","Brazil","Pará",NA,"Serra dos Carajás. Serra do Norte, ca. 20 km N of AMZA Exploration Camp. In liana forest.","-50.25","-6",NA,NA,NA,NA,NA,NA,NA,"Berg BG639",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1016","2013-10-02 06:48:00-03","MO","MOBOT","3143722","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Gerrit Davidse",NA,NA,NA,"Randall J. Evans|Sylva Koemar|Evans Wittenberg","2003","5","31","Suriname","Sipaliwini",NA,"Central Suriname Nature Reserve. Kayserberg Airstrip savanna, ca. 1 km E of Zuid River.","-56.4719445","3.0947222",NA,NA,"235.00000000",NA,NA,NA,NA,"Evans 3374",NA,NA,"South America",NA,NA,NA,NA,NA,"533","6",NA
"1017","2015-07-07 10:35:00-03","MO","MOBOT","3167847","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Gerrit Davidse",NA,NA,NA,"Carlos S. Rosário|et al.","2003","6","4","Suriname","Sipaliwini",NA,"Central Suriname Nature Reserve. Kayserberg Airstrip savanna, ca. 1 km E of Zuid River.","-56.4719445","3.0947222",NA,NA,"235.00000000",NA,NA,NA,NA,"Rosário 1861",NA,NA,"South America",NA,NA,NA,NA,NA,"8","6",NA
"1018","2008-05-27 22:02:00-03","MO","MOBOT","3240484","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","N. Ritter (NHA)",NA,NA,NA,"Nur Ritter","1995","5","8","Bolivia","Santa Cruz","Andrés Ibáñez","Curichi NW of the Río Piray, adjacent to the gaseoducto. Forest type; Bosque Semideciduo Chiquitano.","-63.21666","-17.75",NA,NA,"430.00000000",NA,NA,NA,NA,"Ritter 2027",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1019","2014-01-22 12:48:00-02","MO","MOBOT","3258574","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","G. Davidse",NA,NA,NA,"B.G. Ribeiro","1976","10","12","Brazil","Amapá",NA,"E.F. Amapá, Porto Platon, Rio Amaparí. Margens do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ribeiro 1488",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1020","2008-05-27 22:02:00-03","MO","MOBOT","3312625","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T.M. Pedersen",NA,NA,NA,"Troels M. Pedersen","1986","10","16","Paraguay","Concepción",NA,"Loreto. Wet ground.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 14646",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1021","2008-05-27 22:02:00-03","MO","MOBOT","3312634","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","T.M. Pedersen",NA,NA,NA,"Troels M. Pedersen","1979","12","14","Brazil","Santa Catarina",NA,"Santa Catarina, mun. Pórto Belo: Zimbros. Wet ground.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 12694",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1022","2013-02-13 05:33:00-02","MO","MOBOT","935277","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Gerrit Davidse (MO)",NA,NA,NA,"Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","1993","10","21","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Pampa Los Fierros, 18 km al S. Islas de bosques en zona inundada. En pampa inundada.","-60.39583","-14.81138",NA,NA,"155.00000000",NA,NA,NA,NA,"Killeen 5779",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1023","2013-01-28 05:13:00-02","MO","MOBOT","935789","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Gerrit Davidse (MO)",NA,NA,NA,"René Guillén V.|R. Choré","1994","10","15","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO, en la primera loma, camino a la meseta. Curichi Las Petas. En bosque siempre verde.","-61.04777","-14.7775",NA,NA,"140.00000000",NA,NA,NA,NA,"Guillén Villarroel 2339",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1024","2013-01-28 05:13:00-02","MO","MOBOT","942495","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Gerrit Davidse (MO)",NA,NA,NA,"René Guillén V.|Timothy J. Killeen","1994","12","9","Bolivia","Santa Cruz","Velasco","Localidad Carmen del Ruíz yendo a Santa Rosa de la Roca en una planicie anegada temporalmente en la orilla del camino.","-61.25805","-15.4725",NA,NA,"350.00000000",NA,NA,NA,NA,"Guillén Villarroel 2762",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1025","2013-01-28 05:13:00-02","MO","MOBOT","943360","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","G. Davidse",NA,NA,NA,"René Guillén V.|R. Choré","1994","5","19","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO a 6.5 km al este de la casa yendo hacia la serranía de Caparuch. En pampa sartenejal.","-61.00472","-14.73861",NA,NA,"150.00000000",NA,NA,NA,NA,"Guillén Villarroel 1383",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1026","2013-10-13 05:48:00-03","MO","MOBOT","943481","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Gerrit Davidse (MO)",NA,NA,NA,"Timothy J. Killeen|René Guillén V.|Corine Vriesendorp","1994","10","19","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio; pampa aguada. Pampa inundada estacionalmente; curichal; micro-habitat, dominado por Polygonun, Hymenachne. Rodeado por chaparral de Mauritella y Vochysia; inundado de 1-2 m.","-61.14055","-14.76166",NA,NA,"200.00000000",NA,NA,NA,NA,"Killeen 7006",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4",NA
"1027","2020-08-31 09:20:48-03","INPA","INPA","11458","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Alves, M","1999","11","16","Egler, WA","1957","05","15","Brasil","Pará","Vigía","Campina do Palha","-56.3","-1.4","-56.3","-1.4",NA,NA,NA,"INPA0011458","INPA0011458 INPA0011458_e INPA0011458_e1","726","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1028","2020-08-31 09:20:48-03","INPA","INPA","182735","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Luceño, M",NA,NA,NA,"Miranda, IS","1995","01","17","Brasil","Roraima","Boa Vista","Km 15 da estrada Vila São Silvestre a Alto Alegre, Km 15 da estrada que liga Vila São Silvestre a Alto Alegre","-61.5","2.9","-61.5","2.9",NA,NA,NA,"INPA0182735","INPA0182735 INPA0182735_e","316","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1029","2020-08-31 09:20:48-03","INPA","INPA","196351","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Pessoni, LA","1998","01",NA,"Pessoni, LA","1998","01","12","Brasil","Roraima","Boa Vista","Rio Cauamé, Buritizal paralelo ao Rio Cauamé. Loteamento River Park.","-61.2","3.1","-61.2","3.1",NA,NA,NA,"INPA0196351","INPA0196351 INPA0196351_e","234","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1030","2020-08-31 09:20:48-03","INPA","INPA","10866","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Thomas, WW","1985",NA,NA,"Rodrigues, WA","1962","01","13","Brasil","Rondônia",NA,"Rio Guaporé, Porto Acre., Rio Guaporé, Porto Acre. Campo, solo argiloso, úmido.",NA,NA,NA,NA,NA,NA,NA,"INPA0010866","INPA0010866 INPA0010866_e","4300","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1031","2020-08-31 09:20:48-03","INPA","INPA","11429","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Thomas, WW","1985",NA,NA,"Ducke, A","1910","12","04","Brasil","Pará",NA,"Ariramba, Rio Jamaracaru, Alto Ariramba, próximo Jaramacarú, campina pantanosa.","-56.8","-1.2","-56.8","-1.2",NA,NA,NA,"INPA0011429","INPA0011429 INPA0011429_e","MG11351","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1032","2020-08-31 09:20:48-03","INPA","INPA","123976","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Rowlatt, U","1983","12","27","Trinidad and Tobago",NA,NA,"Eastern Main Road about 3 km S of Valencia. In wet, Eastern Main Road about 3 Km S of Valencia. In wet meadow.",NA,NA,NA,NA,NA,NA,NA,"INPA0123976","INPA0123976 INPA0123976_e","1505","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1033","2020-08-31 09:20:48-03","INPA","INPA","2336","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Thomas, WW","1985",NA,NA,"Pires, JM","1952","11","11","Brasil","Pará",NA,"Rio Arapiuns, Lago Mentái, Rio Arapiuns, Lago Mentái.","-54.5","-2.5","-54.5","-2.5",NA,NA,NA,"INPA0002336","INPA0002336 INPA0002336_e INPA0002336_e1","4365","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1034","2020-08-31 09:20:48-03","INPA","INPA","136511","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Alves, MVS","2009","09",NA,"Maciel, UN","1978","12","05","Brasil","Pará","Santarém","Região do Tapajós, Próximo de Arimani, margem de igarapé de água clara.","-55.632347","-3.144086","-55.632347","-3.144086",NA,NA,NA,"INPA0136511","INPA0136511 INPA0136511_e","147","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1035","2020-08-31 09:20:48-03","INPA","INPA","151656","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Thomas, WW","1986",NA,NA,"Thomas, WW","1986","06","28","Brasil","Amazonas",NA,"Cacau Pirêra, savanna ca. 1-2 Km inland S of high water ferry. In lower areas of savanna.","-60.116667","-3.183333","-60.116667","-3.183333",NA,NA,NA,"INPA0151656","INPA0151656 INPA0151656_e","5227","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1036","2020-08-31 09:20:48-03","INPA","INPA","15863","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Koyama, TM","1977",NA,NA,"Coêlho, DF","1965","09",NA,"Brasil","Mato Grosso",NA,"Parque Nacional do Xingú, rio Tutuarí, Parque Nacional do Xingú, rio Tutuatí.","-53.3","-11.6","-53.3","-11.6",NA,NA,NA,"INPA0015863","INPA0015863 INPA0015863_e","INPA15863","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-08-31 09:20:48-03","INPA","INPA","17956","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Prance, GT","1966","09","19","Brasil","Amazonas","Boca do Acre","Boca do Acre, Swamp around Lago da Cobra, Rio Purus north bank, opposite Boca do Acre. Growing in lake, forming mats around edge.","-67.3978","-8.7522","-67.3978","-8.7522",NA,NA,NA,"INPA0017956","INPA0017956 INPA0017956_e","2414","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1038","2020-08-31 09:20:48-03","INPA","INPA","188804","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Luceño, M","1995","11",NA,"Miranda, IS","1994","06","28","Brasil","Roraima",NA,"Lago São Joaquim, Boa Vista. Lago São Joaquim (Fazenda São Joaquim)","-60","2.7","-60","2.7",NA,NA,NA,"INPA0188804","INPA0188804 INPA0188804_e INPA0188804_e1","223","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1039","2020-08-31 09:20:48-03","INPA","INPA","188822","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Luceño, M","1995","11",NA,"Miranda, IS","1995","03","26","Brasil","Roraima",NA,"Lago Caracaranã, Lago Caracaranã, Normandia","-59.7","3.8","-59.7","3.8",NA,NA,NA,"INPA0188822","INPA0188822 INPA0188822_e","531","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1040","2020-08-31 09:20:48-03","INPA","INPA","201394","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Alves, MVS","2009","09",NA,"Pipoly III, JJ","1987","04","15","French Guiana",NA,NA,"E. Berbice-Corentyne. Canje River, +/- 1km N & S of Digitima creek, +/- 0,5km W of river.","-57.583333","5.6","-57.583333","5.6","20","20",NA,"INPA0201394","INPA0201394_e","11615","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1041","2020-08-31 09:20:48-03","INPA","INPA","222343","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Costa, SM","2011","04",NA,"Carvalho, FA de","2006","12","05","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Estrada Perdida. Trilhas.","-61","1.28","-61","1.28",NA,NA,NA,"INPA0222343","INPA0222343 INPA0222343_e","1125","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1042","2020-08-31 09:20:48-03","INPA","INPA","222345","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Costa, SM","2011","04",NA,"Carvalho, FA de","2006","11","28","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Beira da Estrada Perdida.","-61","1.28","-61","1.28",NA,NA,NA,"INPA0222345","INPA0222345 INPA0222345_e","929A","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1043","2020-08-31 09:20:48-03","INPA","INPA","131403","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Davidse, G","1980","03","29","Brasil","Pará","Vigía","36 Km southeast of Vigia, along Highway PA-140 to Belém. White sand savanna, open treeless areas, dominated by Lagenocarpus and Axonopus species, interspersed with tree and shrub islands. In disturbed savanna.","-48.116667","-1.05","-48.116667","-1.05","50","50",NA,"INPA0131403","INPA0131403 INPA0131403_e","17567","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1044","2020-08-31 09:20:48-03","INPA","INPA","131604","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Davidse, G","1980","04","06","Brasil","Pará","Maracanã","Ca. 73 airline Km NE of Castanhal, savanna adjoining the village of Martins Pinheiro. Campo Martins Pinheiro. Axonopus mixed tree savanna on sandy soil (Byrsonima, Curatella, Hancornia speciosa) and adjoining gallery forest. Around wet margins of pon","-47.583333","-0.866667","-47.583333","-0.866667","50","50",NA,"INPA0131604","INPA0131604 INPA0131604_e","17927","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1045","2020-08-31 09:20:48-03","INPA","INPA","188807","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Luceño, M","1995","11",NA,"Miranda, IS","1994","06","29","Brasil","Roraima","Boa Vista","Lago Redondo, Boa Vista. Lago Redondo","-60","2.7","-60","2.7",NA,NA,NA,"INPA0188807","INPA0188807 INPA0188807_e INPA0188807_e1","240","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1046","2020-08-31 09:20:48-03","INPA","INPA","233132","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Costa, SM","2011",NA,NA,"Barbosa, TMB","2010","03","04","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Ponto de coleta 228 (Nallarett).","-61","1.28","-61","1.28",NA,NA,NA,"INPA0233132","INPA0233132 INPA0233132_e","1076","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1047","2020-08-31 09:20:48-03","INPA","INPA","234726","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Barbosa, TMB","2010","07","16","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá","-60.985028","1.420917","-60.985028","1.420917","62","62",NA,"INPA0234726","INPA0234726 INPA0234726_e","1103","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-08-31 09:20:48-03","INPA","INPA","235068","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Costa, SM","2011","04",NA,"Pessoa, EM","2010","07","21","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Campina na estrada Perdida.","-61","1.28","-61","1.28",NA,NA,NA,"INPA0235068","INPA0235068 INPA0235068_e","328","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1049","2020-08-31 09:20:48-03","INPA","INPA","253037","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Schneider, LJC","2019","10",NA,"Ferreira, CAC","2008","03","13","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Estrada Perdida, entre kms 5 e 7, margem direita.","-61.2","1.2","-61.2","1.2",NA,NA,NA,"INPA0253037","INPA0253037 INPA0253037_e","12950","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1050","2020-08-31 09:20:48-03","INPA","INPA","258365","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Ferreira, CAC","2008","03","14","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Estrada Perdida, entre os Km 5 e 7.","-61.08","1.45","-61.08","1.45",NA,NA,NA,"INPA0258365","INPA0258365 INPA0258365_e","12969","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1051","2020-08-31 09:20:48-03","INPA","INPA","262668","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Schneider, LJC","2019","10",NA,"Mehlig, U","2012","05","09","Brasil","Pará","Bragança","Jiquiri, pequeno lago temporário na estrada Bragança-Engenho (BR-308), oposto Olaria Sapucaia, aprox. 300 m ao sudeste da ponte sobre o Rio Caeté. Crescendo a uma profundidade de água de aprox. 10 cm","-46.7525","-1.062778","-46.7525","-1.062778",NA,NA,NA,"INPA0262668",NA,"1230","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1052","2020-08-31 09:20:48-03","INPA","INPA","268290","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Mehlig, U","2005","04","09","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, campo ao sul da 1ª ilha de terra firme","-46.675167","-0.914861","-46.675167","-0.914861",NA,NA,NA,"INPA0268290",NA,"79","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1053","2020-08-31 09:20:48-03","INPA","INPA","268794","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Schneider, LJC","2019","10",NA,"Householder, JE","2011","10","15","Brasil","Roraima","Boa Vista","Boa Vista, Along BR-174 50km north of Boa Vista.","-60.786723","3.135796","-60.786723","3.135796","85","85",NA,"INPA0268794",NA,"1099","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1054","2020-08-31 09:20:48-03","INPA","INPA","268840","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Schneider, LJC","2019","11",NA,"Householder, JE","2012","05","15","Brasil","Amazonas","Barcelos","Barcelos, Igarape Mamule, feeding Rio Cuiuni from the south about 20 km west of Rio Negro.","-63.337027","-0.840224","-63.337027","-0.840224","20","60",NA,"INPA0268840",NA,"1370","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-08-31 09:20:48-03","INPA","INPA","268901","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Schneider, LJC","2019","11",NA,"Householder, JE","2012","08","03","Brasil","Roraima","Rorainópolis","Xixuaú, Headwaters region of the Rio Juaperi, tributary of the Rio Negro flowing parrallel to Rio Branco.","-61.6","-0.5","-61.6","-0.5","50","50",NA,"INPA0268901",NA,"1674","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1056","2020-08-31 09:20:48-03","INPA","INPA","269337","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Schneider, LJC","2019","10",NA,"Householder, JE","2013","03","05","Brasil","Amazonas","Barcelos","Barcelos, Rio Aracá, northern tributary of Rio Negro.","-63.333333","0.833333","-63.333333","0.833333","30","30",NA,"INPA0269337",NA,"2428","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1057","2020-08-31 09:20:48-03","INPA","INPA","269345","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Schneider, LJC","2019","10",NA,"Householder, JE","2013","03","05","Brasil","Amazonas","Barcelos","Barcelos, Rio Aracá, northern tributary of Rio Negro.","-63.333333","0.833333","-63.333333","0.833333","30","30",NA,"INPA0269345",NA,"2452","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1058","2020-08-31 09:20:48-03","INPA","INPA","269383","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Schneider, LJC","2019","10",NA,"Householder, JE","2013","04","05","Brasil","Roraima","Caracaraí","Caracaraí, Parque Nacional Viruá, estrado perdida near BR 174.","-61.2","1.2","-61.2","1.2","50","50",NA,"INPA0269383",NA,"2511","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1059","2020-08-31 09:20:48-03","INPA","INPA","269417","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Schneider, LJC","2019","10",NA,"Householder, JE","2013","04","05","Brasil","Roraima","Caracaraí","Caracaraí, Parque Nacional Viruá, estrado perdida near BR 174.","-61.2","1.2","-61.2","1.2","30","30",NA,"INPA0269417",NA,"2570","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1060","2020-08-31 09:20:48-03","INPA","INPA","239188","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Prata, EMB","2010","12",NA,"Prata, EMB","2010","11","02","Brasil","Amazonas","Canutama","Reserva de Desenvolvimento Sustentável do Matupiri","-60.52939","-4.84602","-60.52939","-4.84602",NA,NA,NA,"INPA0239188","INPA0239188 INPA0239188_e","976","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1061","2020-08-31 09:20:48-03","INPA","INPA","256257","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Costa, SM","2014","08",NA,"Ferreira, CAC","1999","11","23","Brasil","Pará","Vigia de Nazaré","Campina do Palha, PA-412 a 6 Km da cidade.","-48","-0.9","-48","-0.9",NA,NA,NA,"INPA0256257","INPA0256257 INPA0256257_e","11828","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1062","2020-08-31 09:20:48-03","INPA","INPA","32712","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Prance, GT","1971","07","21","Brasil","Amazonas",NA,"Rio Curuquetê, São Paulo, 30km mouth of Rio Coti, Rio Curuquetê, São Paulo, 30 Km above mouth of Rio Coti. Growing among rocks and sand in rapids.","-65.572157","-8.765823","-65.572157","-8.765823",NA,NA,NA,"INPA0032712","INPA0032712 INPA0032712_e","14496","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1063","2020-08-31 09:20:48-03","INPA","INPA","33683","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Koyama, TM","1972",NA,NA,"Prance, GT","1971","10","20","Brasil","Amazonas","Santa Isabel do Rio Negro","Rio Uneiuxi, Rio Uneiuxi, 35 Km above mouth, campina do Dodono. Campina on white sand.","-65.295","-0.6911","-65.295","-0.6911",NA,NA,NA,"INPA0033683","INPA0033683 INPA0033683_e","15467","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1064","2020-08-31 09:20:48-03","INPA","INPA","78905","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Thomas, WW","1985",NA,NA,"Ribeiro, BGS","1976","10","03","Brasil","Amapá",NA,"Porto Platon, Porto Platon, colhida às margens do rio Amapari.","-51.855469","1.515936","-51.855469","1.515936",NA,NA,NA,"INPA0078905","INPA0078905 INPA0078905_e","1488","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
