"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","typeStatus","recordNumber","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","relationshipType","relatedCatalogItem","class","fieldNumber","individualCount"
"49","2021-01-15 17:53:18-03","UFMG","BHCB","119617","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Batista, JAN; Mota, RC da; Faria, MWF de; Bizri, HRE","2007","02","15","Brasil","Minas Gerais","Presidente Kubitschek","Campos a direita da pista, no sentido para datas, cerca de 3.7 km do entrocamento para Presidente Kubitschek na BR-259.","-43.601056","-18.574611","-43.601056","-18.574611","1145","1145","Erva terrestre, em campo limpo estacionalmente úmido. Área queimada durante a seca. Flores verde-amareladas",NA,"Monocotyledon",NA,NA,NA,"1939","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-11 11:44:45-03","UFMG","BHCB","120127","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Batista, JAN; Martins, CAN; Carvalho, BM de; Barbosa, AR","2008","01","18","Brasil","Minas Gerais","Aiuruoca","Parque Estadual da Serra do Papagaio, Pico do Papagaio.","-44.652056","-22.041556","-44.652056","-22.041556","1942","1942","Erva terrestre, em campo de altitude. Solo ligeiramente úmido. Coordenadas aproximadas.",NA,"Monocotyledon",NA,NA,NA,"2446","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:44:45-03","UFMG","BHCB","120145","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,"2008","01","19","Batista, JAN; Martins, CAN; Carvalho, BM de; Barbosa, AR","2008","01","19","Brasil","Minas Gerais","Aiuruoca","Trilha para o Retiro dos Pedros.","-44.683861","-22.054861","-44.683861","-22.054861","2124","2124","Erva terrestre.; Campo limpo de alltitude, solo úmido.","BHCB001421","Monocotyledon",NA,NA,NA,"2464","Southern America",NA,"BHCB001421",NA,NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:44:45-03","UFMG","BHCB","120190","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Batista, JAN","2008","02","03","Brasil","Rio Grande do Sul","São José dos Ausentes","Serra da Rocinha, cerca de 13 km SE de São José do","-49.979222","-28.793861","-49.979222","-28.793861","1174","1174","Erva terrestre, em campo limpo em encostas a margem de pequeno curso d#?#água. Solo argilo-arenoso, escuro, úmido. Ocasional. Flores verde-amareladas.",NA,"Monocotyledon",NA,NA,NA,"2509","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:44:45-03","UFMG","BHCB","120305","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Batista, JAN","2008","03","05","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, cerca de 10,6 km do entronca","-43.710583","-20.486444","-43.710583","-20.486444","1524","1524","Erva terrestre, em campo limpo úmido em encosta. Solo arenoso, ligeiramente úmido. Área anteriormente queimada.","BHCB012015","Monocotyledon",NA,NA,NA,"2624","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:44:45-03","UFMG","BHCB","134671","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Batista, JAN","2008","02","01","Brasil","Rio Grande do Sul","Cambará do Sul","cerca de 10.6 km SE de Camabará, na estrada para o","-50.103222","-29.120944","-50.103222","-29.120944","1013","1013","erva terrestre, em campo limpo em encosta. Solo ligeiramente úmido a seco, flores verdes.",NA,"Monocotyledon",NA,NA,NA,"2473a","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:44:45-03","UFMG","BHCB","134988","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,"2008","02","13","Martins, CAN; Munhoz, ACD","2008","02","13","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Próximo à subida para a pedra do Elefante","-43.714444","-19.168889","-43.714444","-19.168889","700","700","Dados de latitude, longitude e altitude com base na sede do município com base no banco de dados de cidades e vila IBGE 98","BHCB029281","Monocotyledon",NA,NA,NA,"28","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:44:45-03","UFMG","BHCB","195992","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,"2012","04","15","Carmo, FF","2011","01","30","Brasil","Minas Gerais","Moeda","Marinho da Serra","-43.958611","-20.33","-43.958611","-20.33","1135","1135","Coletado em afloramento de gnaisse.","BHCB195992","Monocotyledon",NA,NA,NA,"5384","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:44:45-03","UFMG","BHCB","134680","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Carvalho, BM de; Carvalho, IR; Carvalho, JR","2009","01","18","Brasil","Minas Gerais","Ilicínea","Parque Estadual Serra da Boa Esperança, Campo próximo estrada, 2 Km da Igreja Alto da Serra São João","-45.721944","-20.8475","-45.721944","-20.8475","1311","1311","Erva terrestre, em campo limpo úmido. Solo arenoso. Área anteriormente queimada. Flores verdes",NA,"Monocotyledon",NA,NA,NA,"6","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:44:45-03","UFMG","BHCB","84730","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Félix, LP","1995","07","18","Brasil","Pernambuco","Gravatá",NA,"-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,"erva, pseudobulbos subterraneos, flores amarelas.",NA,"Monocotyledon",NA,NA,NA,"7175","Southern America",NA,NA,"19146","auto",NA,NA,NA,NA,NA
"59","2020-12-11 11:44:45-03","UFMG","BHCB","26109","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Teixeira, WA","1994","01","20","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"coletada proximo a local umido, em afloramento de quartzito, MBR. Flores esverdeadas e amareladas.",NA,"Monocotyledon",NA,NA,NA,"s.n.","Southern America",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"60","2013-08-30 14:39:00-03","MO","MOBOT","100167096","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.",NA,NA,NA,NA,"Roberto Vásquez|Darwin Ric",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vásquez C. 1424","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"61","2009-06-25 13:34:00-03","MO","MOBOT","1974463","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.",NA,NA,NA,NA,"Paul C. Hutchison|J. Kenneth Wright","1964","3","23","Peru","Amazonas","Chachapoyas","5 km W of Chachapoyas on road to Caclic.",NA,NA,NA,NA,"2240.00000000",NA,NA,NA,NA,NA,NA,NA,"Hutchison 4502","South America",NA,NA,NA,NA,NA,NA,NA,"163",NA
"62","2011-02-18 16:04:00-02","MO","MOBOT","2826142","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.",NA,NA,NA,NA,"P.G. Lorentz|G. Hieronymus",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lorentz 876","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2010-01-01 05:41:00-02","MO","MOBOT","2826189","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.","E.A. Christenson",NA,NA,NA,"Henry H. Rusby","1890",NA,NA,"Bolivia",NA,NA,"Yungas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rusby 656","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2009-07-25 16:38:00-03","MO","MOBOT","2826279","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.","G. Carnevali",NA,NA,NA,"Augustus Fendler",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fendler 1410","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2014-08-23 05:35:00-03","MO","MOBOT","2826358","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.","G. Pabst",NA,NA,NA,"Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","1970","3","28","Brazil","Minas Gerais",NA,"Serra do Espinhaco. Wet campo. Campo and cerrado, ca. 3km N. of São João da Chapada, road to Campo do Sampaio.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,"Irwin 28482","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2011-02-23 09:58:00-03","MO","MOBOT","2826428","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.","Pabst",NA,NA,NA,"Anders F. Regnell","1867","1","19","Brazil","Minas Gerais",NA,"Caldas, entre Corrego do meio e Manuel Rodriguez.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regnell 1191","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2008-12-10 03:32:00-02","MO","MOBOT","3585108","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.","Foster's 1958 catalog notes file",NA,NA,NA,"Otto Buchtien","1923","1",NA,"Bolivia","La Paz",NA,"Hacienda Casana, near Tipuani",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,"Buchtien 7206","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2008-05-27 22:02:00-03","MO","MOBOT","668680","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.",NA,NA,NA,NA,"Alwyn H. Gentry|Camilo Díaz S.|C. Blaney","1988","2","4","Peru","Cajamarca",NA,"La Palma, 10 km NW de Chirinos, remnant patch of Podocarpus forest.","-78.88333","-5.41666",NA,NA,"1780.00000000",NA,NA,NA,NA,NA,NA,NA,"Gentry 61150","South America",NA,NA,NA,NA,NA,NA,NA,"88-60","1"
"69","2008-05-27 22:02:00-03","MO","MOBOT","679010","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.",NA,NA,NA,NA,"D. D'Alessandro",NA,NA,NA,"Ecuador","Loja",NA,"Vilcabamba.","-79.25","-4.25",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,"D'Alessandro 378","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-01-10 20:51:55-03","INPA","INPA","12804","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Llave & Lex.) Cogn.","Braga, PIS","1977",NA,NA,"Fittkau, EJ","1962","03","17","Brasil","Pará",NA,"Tiriós, rio Parú do Oeste, Região dos Tiriós, rio Paru do Oeste, Serra Macupina. Terreno firme, argiloso, campo.","-55.9","2.13","-55.9","2.13",NA,NA,NA,"INPA0012804","Monocotyledon","Asparagales",NA,NA,"INPA12804","Southern America",NA,"INPA0012804 INPA0012804_e INPA0012804_e1",NA,NA,NA,NA,NA,NA,NA
"71","2019-06-10 10:11:20-03","FZB-BH","BHZB","386","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera",NA,"R.C.Mota","2006","09",NA,"Pôrto de Paula, L.M. et al.","1990","01","05","Brasil","MG","Moeda","Serra da Moeda, à 1350m de altitude.","-44.0527992248535","-20.3330993652344",NA,NA,"1350","1350","Coletada na 2ª estação. Grupo Caraça da formação Moeda-Quartzito. Outros coletores: Grandi, T.S.M.Solos pouco evoluídos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA
"72","2021-02-04 10:29:38-03","UFRPE","HST","8689","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.","L.P.Félix","1995",NA,NA,"L.P.Félix","1995","07","18","Brasil","Pernambuco","Gravatá",NA,"-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,"Erva; pseudobulbos subterrâneos; flores amarelas.","HST008689",NA,NA,NA,NA,"7175",NA,NA,NA,"19146","auto",NA,NA,NA,NA,NA
"73","2021-03-01 11:50:07-03","UFPE","UFP","56841","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.","Pessoa, E","2012","01","02","Maciel, JR; Alves, M; Lucena, MFA; Amorim, B; Córdula, E","2006","07","22","Brasil","Sergipe","Itabaiana",NA,"-37.333333","-10.75","-37.333333","-10.75",NA,NA,"Flores amarelas. Terrestre.; Cerrado.","UFP056841",NA,NA,NA,NA,"329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-09-12 05:00:02-03","US","US","209447","PreservedSpecimen","Plantae","Orchidaceae","Liparis","campestris","Liparis campestris",NA,NA,NA,NA,NA,"A. F. Regnell","1841","2","10","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00339020",NA,"Orchidales",NA,NA,"1191","South America - Neotropics",NA,"US00339020_01",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"75","2020-09-12 05:00:02-03","US","US","2249234","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"A. Macedo","1950","2","12","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00339053",NA,"Orchidales",NA,NA,"4348","South America - Neotropics",NA,"US00339053_01",NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"76","2020-09-12 05:00:02-03","US","US","1175556","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"O. Buchtien","1917","12",NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales",NA,NA,"4160","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"77","2020-09-12 05:00:02-03","US","US","1545689","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"S. Venturi","1929","1","22","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales",NA,NA,"8885","South America",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"78","2020-09-02 16:35:17-03","Cenargen","CEN","101434","PreservedSpecimen","Plantae","Orchidaceae","Liparis","campestris","Liparis campestris","Barb.Rodr.","J. A. N. Batista","2013","03",NA,"Maria José Reis da Rocha","2013","02","19","Brasil","GO","COCALZINHO DE GOIAS","Serra dos Pirineus, estrada sentido Fazenda Maria dos Anjos.","-48.7757987976074","-15.7944002151489",NA,NA,"1272","1272","Doação Herbário BHCB 162234.","CEN00101434",NA,NA,NA,NA,"910",NA,"Exsicatas","CEN00101434","56114","auto",NA,NA,NA,NA,"1"
"79","2020-09-02 16:35:17-03","Cenargen","CEN","17980","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","L. B. Bianchetti","1992","03",NA,"Taciana Barbosa Cavalcanti","1992","03","10","Brasil","GO","MINACU","Próximo à área de empréstimo de argila - ME 33.",NA,NA,NA,NA,NA,NA,"No brejo. Porção central das tépalas, esbranquiçadas.","CEN00017980",NA,NA,NA,NA,"1125",NA,"Exsicatas","CEN00017980",NA,NA,NA,NA,NA,NA,"4"
"80","2020-09-02 16:35:17-03","Cenargen","CEN","18177","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","J. A. N. Batista","1992","02",NA,"João Aguiar Nogueira Batista","1992","02","22","Brasil","DF","BRASILIA","Setor de Mansões do Lago Norte. Campo as margens do lago entre o conj. 1 e conj. 2 da ML 4.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00018177",NA,NA,NA,NA,"290",NA,"Exsicatas","CEN00018177","70570","auto",NA,NA,NA,NA,"1"
"81","2020-09-02 16:35:17-03","Cenargen","CEN","15101","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","J. A. N. Batista","1991","01",NA,"João Aguiar Nogueira Batista","1991","01","16","Brasil","GO","PIRENOPOLIS","Área da Serra dos Pireneus. Próximo ao Morro dos Cabeludos.","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,"CEN00015101",NA,NA,NA,NA,"169",NA,"Exsicatas","CEN00015101","40887","auto",NA,NA,NA,NA,"1"
"82","2020-09-02 16:35:17-03","Cenargen","CEN","26601","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","L. B. Bianchetti","1993",NA,NA,"Luciano de Bem Bianchetti","1993","02","22","Brasil","GO","PIRENOPOLIS","Estrada velha Pirenópolis-Cocalzinho, a 15 km de Pirenópolis, próximo das torres de transmissão.","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"Flora do Brasil - Estado de Goiás.","CEN00026601",NA,NA,NA,NA,"1469",NA,"Exsicatas","CEN00026601","40887","auto",NA,NA,NA,NA,"1"
"83","2020-09-02 16:35:17-03","Cenargen","CEN","53858","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","L. B. Bianchetti","2007","06",NA,"José Floriano Barêa Pastore","2004","01","30","Brasil","GO","PIRENOPOLIS","Parque Estadual Serra dos Pireneus.","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,"CEN00053858",NA,NA,NA,NA,"766",NA,"Unicata","CEN00053858","40887","auto",NA,NA,NA,NA,"1"
"84","2020-09-02 16:35:17-03","Cenargen","CEN","103007","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","J. A. N. Batista","2009","01",NA,"B. M. Carvalho","2009","01","29","Brasil","MG","ILICINEA","Parque Estadual Serra da Boa Esperança. Campo próximo a estrada, 2 km da Igreja Alto da Serra São João.","-45.8328018188477","-20.9358005523682",NA,NA,"1311","1311","Área anteriormente queimada. Doação Herbário do Departamento de Botânica - ICB - UFMG - Plantas do Brasil - BHCB 134680","CEN00103007",NA,NA,NA,NA,"6",NA,"Exsicatas","CEN00103007","15296","auto",NA,NA,NA,NA,"1"
"85","2020-09-02 16:35:17-03","Cenargen","CEN","51267","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","J. A. N. Batista","2003","04",NA,"João Aguiar Nogueira Batista","2003","04","02","Brasil","MG","PRESIDENTE KUBITSCHEK","Área à esquerda da BR-259 cerca de 4 km após a entrada para Presidente Kubitschek, cerca de 37 km a Oeste do centro de Serro, em direção a Datas. Cerca de 17 km S de Datas.","-43.562198638916","-18.6144008636475",NA,NA,NA,NA,"Área anteriormente queimada. Em final de floração. Doação Flora do Brasil - Estado de Minas Gerais.","CEN00051267",NA,NA,NA,NA,"1438",NA,"Unicata","CEN00051267","13347","auto",NA,NA,NA,NA,"1"
"86","2020-09-02 16:35:17-03","Cenargen","CEN","21273","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"João Aguiar Nogueira Batista","1995","02","19","Brasil","GO","PIRENOPOLIS","Santuário de Vida Silvestre Morro do Cabeludo.","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,"CEN00021273",NA,NA,NA,NA,"538",NA,"Exsicatas","CEN00021273","40887","auto",NA,NA,NA,NA,"1"
"87","2021-03-25 13:53:06-03","UNIVILLE","JOI","16136","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","E.C. Smidt","2015","01","18","Mancinelli, W.S.","2015","01","17","Brasil","Santa Catarina","Joinville","Serra Queimada.","-48.8456001281738","-26.3043994903564",NA,NA,"1000","1000","; HABITAT: campos; HABITO: erva","JOI016136",NA,NA,NA,NA,"1504",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"88","2019-10-07 09:20:05-03","UEFS","HUEFS","90613","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"van den Berg, C.","2004","02","18","Brasil","Minas Gerais","São João del Rei","Serra do Linheiro.","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,NA,"HUEFS0090613","Angiospermae","Asparagales",NA,NA,"1336",NA,NA,"HUEFS0090613","39093","auto",NA,NA,"Lilianae",NA,NA
"89","2019-09-05 16:42:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera latifolia","Cogn.",NA,NA,NA,NA,"P. G. Lorentz & G. Hieronymus",NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"latifolia","Type [status unknown]","876","South America",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA
"90","2021-04-08 17:13:25-03","UESB","HUESB","8506","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Félix, L.P.","1995",NA,NA,"Felix, L.P.","1995","07","18","Brasil","Pernambuco","Gravatá",NA,"-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,"Erva. Pseudobulbos subterrâneos. Flores amarelas.; Terrenos úmidos de vegetação campestre aberta.","HUESB000008506","Monocotyledoneae",NA,NA,NA,"7175",NA,NA,NA,"19146","auto",NA,NA,NA,NA,NA
"91","2020-11-12 16:58:10-03","UEL","FUEL","25652","PreservedSpecimen","Plantae","Orchidaceae","Liparis","campestris","Liparis campestris","B.Rodr.","Brade",NA,NA,NA,"Hertel, R","1946","02","04","Brasil","Paraná","Piraquara","Pinhal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Tracheophyta","Asparagales",NA,NA,"s.n.",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"92","2020-11-12 16:58:10-03","UEL","FUEL","10569","PreservedSpecimen","Plantae","Orchidaceae","Liparis","campestris","Liparis campestris","B.Rodr.","Brade",NA,NA,NA,"Hertel, R","1946","02","04","Brasil","Paraná","Piraquara","Pinhal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Tracheophyta","Asparagales",NA,NA,"38",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"93","2019-11-01 15:15:30-03","UnB","UB","87389","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Pabst, GFJ","1967",NA,NA,"Heringer, EP","1967","02","02","Brasil","Goiás","Cristalina","Cristalina","-47.6136","-16.7686","-47.6136","-16.7686",NA,NA,"Planta amarelada, erecta; De lugar úmido","UB0016702","Monocotyledonae",NA,NA,NA,"11321","Southern America",NA,"UB0016702",NA,NA,NA,NA,NA,NA,NA
"94","2019-11-01 15:15:30-03","UnB","UB","87390","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Pabst, GFJ","1979","02",NA,"Gates, B","1979","02","16","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 5km E of Alto Paraíso","-47.516667","-14.116667","-47.516667","-14.116667",NA,NA,"Herb to 15cm from 2cm diameter bulb burried in sand on side of stream throgh bouldery hillside from flat wet sandy field above. Tepals yellow, two purple patches on labellum; Brejo. Humus soil","UB0016703","Monocotyledonae",NA,NA,NA,"227","Southern America",NA,"UB0016703",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-01 15:15:30-03","UnB","UB","87391","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Pabst, GFJ",NA,NA,NA,"Gates, B","1979","02","05","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 4km NE of road.16km N by road of Alto Paraíso de Goiás","-47.516667","-14.116667","-47.516667","-14.116667",NA,NA,"Rare; Erect herb to 10cm from bulb in wet sandy hillside with flowing water. Outer tepals yellowish-green, inner tepals purple tinged, labellum with purple lines; Brejo. Sandy soil","UB0016701","Monocotyledonae",NA,NA,NA,"163","Southern America",NA,"UB0016701",NA,NA,NA,NA,NA,NA,NA
"96","2019-11-01 15:15:30-03","UnB","UB","87393","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Pabst, GFJ","1972","04","27","Irwin, HS","1966","03","04","Brasil","Goiás","Cristalina","Cristalina, Ca. 5km S of Cristalina","-47.6136","-16.7686","-47.6136","-16.7686","1200","1200","Acaulescent, the swollen leaf bases subterranean. Inflorescence to 15cm tall, perianth yellow, the labellum red-brown; Campo","UB0016697","Monocotyledonae",NA,NA,NA,"13422","Southern America",NA,"UB0016697",NA,NA,NA,NA,NA,NA,NA
"97","2019-11-01 15:15:30-03","UnB","UB","87869","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Pabst, GFJ","1964","04","15","Heringer, EP","1964","03","31","Brasil","Distrito Federal",NA,"40km de Brasília, Saia Velha",NA,NA,NA,NA,NA,NA,"Campo aberto, brejoso","UB0019762","Monocotyledonae",NA,NA,NA,"9657","Southern America",NA,"UB0019762",NA,NA,NA,NA,NA,NA,NA
