"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","decimalLongitude","decimalLatitude","class","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","individualCount","fieldNumber","infraspecificEpithet","dayIdentified"
"107","2019-05-06 12:01:31-03","UFU","HUFU","73084","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Fieker, C.Z.; Reis, M.G.","93","2015","07","30",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,"Cerrado- Campo Limpo","HUFU00069922","HUFU00069922",NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"108","2019-05-06 12:01:31-03","UFU","HUFU","16452","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4749","1997","10","18",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Chapadão da Zaguaia de frente para a Serra das Sete Voltas, após a torre de observação.",NA,"Planta, ca. 0,2m. Espiguetas vinho, estames creme.; Campo rupestre.","HUFU00035785",NA,NA,NA,"Viana, P.L.","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"2006","57119","auto","10",NA,NA,NA,NA
"109","2019-05-06 12:01:31-03","UFU","HUFU","6928","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Romero, R.; Nakajima, J.N.","1486","1994","12","08",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento.",NA,"Planta, ca. 0,50m. Espiguetas vináceas, polisidade branca. Ráquis da inflorescêncua vinácea.; Campo vidromórfico.","HUFU00035784",NA,NA,NA,"Viana, P.L.","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"2006","57119","auto","10",NA,NA,NA,NA
"110","2020-08-20 14:59:25-03","UFSC","FLOR","66511","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Viana, P.L.; Mota, N.F.O.; Echternacht, L.A.; Silva, L.V.C.; Maciel, G.M.","3977","2008","03","12",NA,"Brasil","Minas Gerais","Parque Estadual do Papagaio, Descida do Retiro dos Pedros, passando pela Macieira em direção ao Vale do Matutu.",NA,"Erva cespitosa, folhas glaucas","FLOR0066511","FLOR0066511","1900","1900","Zanin, A.","Aiuruoca","-44.666667","-22.066667",NA,NA,"44º40'W","22º4'S","2019",NA,NA,"02",NA,NA,NA,"18"
"111","2020-08-20 14:59:25-03","UFSC","FLOR","38725","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Valls, J.F.M.; Quarín, C.","10295","1986","10","01",NA,"Brasil","Distrito Federal","Setor de Mansões, Lago Norte.",NA,"Tombo original: 31083a. Habitat: local úmido","FLOR0038725",NA,NA,NA,"Zanin, A.","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"112","2020-08-20 14:59:25-03","UFSC","FLOR","38726","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Zanin, A.; Araujo, A.C.; Wanderley, M.G.L.; Forzza, R. & Lima, R.","616","1997","11","23",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros, entrada do parque.",NA,"Tombo original: 31084a; Pouco comum. Habitat: cerrado","FLOR0038726",NA,NA,NA,"Zanin, A.","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA
"113","2020-08-20 14:59:25-03","UFSC","FLOR","38724","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Zanin, A.; Araujo, A.C.; Wanderley, M.G.L.; Forzza, R. & Lima, R.","650","1997","11","25",NA,"Brasil","Goiás","Parque Nacional das Emas, estrada do Portão Jacuba para a sede do parque.",NA,"Habitat: campo cerrado seco","FLOR0038724",NA,NA,NA,"Zanin, A.","Mineiros","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,NA,"100343","auto",NA,NA,NA,NA,NA
"114","2020-08-20 14:59:25-03","UFSC","FLOR","40185","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Longhi-Wagner, H.M.; Araujo, A.C.; Welker, C. & Paula, C.","10346","2007","12","02",NA,"Brasil","Minas Gerais","Serra do Ouro Branco.",NA,NA,"FLOR0040185",NA,NA,NA,"Zanin, A.","Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"2011","13809","auto","08",NA,NA,NA,"30"
"115","2020-08-20 14:59:25-03","UFSC","FLOR","40184","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Longhi-Wagner, H.M.; Araujo, A.C.; Welker, C. & Paula, C.","10485","2007","12","05",NA,"Brasil","Minas Gerais","Serra do Ouro Branco.",NA,NA,"FLOR0040184",NA,NA,NA,"Zanin, A.","Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"2011","13809","auto","08",NA,NA,NA,"30"
"116","2020-08-20 14:59:25-03","UFSC","FLOR","38915","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Hoehne, W.","2854","1948","11","16",NA,"Brasil","São Paulo","Avenida Indianápolis.",NA,"Tombo original: 31273a Habitat: brejo","FLOR0038915",NA,NA,NA,"Zanin, A.","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"117","2020-04-23 18:12:42-03","UFMT","UFMT","29758","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20067","1997","10","06",NA,"Brasil","Mato Grosso","Entrada entre Nova Brasilândia e Chapada dos Guimarães, ca. 4Km de Nova Brasilândia",NA,"Doação BIRD/PRODEAGRO/SEPLAN-MT; Erva, espiguetas verdes; Savana arborizada (cerrado) recentemente queimada; solo pedregoso",NA,NA,NA,NA,"Reis, P.A.","Nova Brasilândia","-55","-14.966667",NA,NA,"-55","-14.966667","2014",NA,NA,"09",NA,NA,NA,NA
"118","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","?","s.n.",NA,NA,NA,NA,"?",NA,"in campis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","?","s.n.",NA,NA,NA,NA,"?",NA,"in campis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,"Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"121","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia austro-orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Regnell, AF","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","prope Caldas",NA,"foliis fere glabris, apice barbatis",NA,NA,NA,NA,NA,"Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA
"123","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus exserens","Hack.","Lund, PW","Herb. Warms.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,"Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,"exserens",NA
"124","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus exserens","Hack.","Lund, PW","Herb. Warms.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,"Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,"exserens",NA
"125","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus genuinus","Hack.","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia austro-orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA
"126","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus genuinus","Hack.","Regnell, AF","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","prope Caldas",NA,"foliis fere glabris, apice barbatis",NA,NA,NA,NA,NA,"Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,"genuinus",NA
"127","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus genuinus","Hack.","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,"Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,"genuinus",NA
"128","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus exserens","Hack.","Lund, PW","Herb. Warms.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,"Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,"exserens",NA
"129","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus exserens","Hack.","Lund, PW","Herb. Warms.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,"Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,"exserens",NA
"130","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus genuinus","Hack.","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia austro-orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA
"131","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus genuinus","Hack.","Regnell, AF","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","prope Caldas",NA,"foliis fere glabris, apice barbatis",NA,NA,NA,NA,NA,"Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,"genuinus",NA
"132","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus genuinus","Hack.","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,"Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,"genuinus",NA
"133","2021-02-08 12:52:28-03","UFRGS","ICN","161101","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Longhi-Wagner, HM; Araujo, AC; Welker, C; Paula, C","10384","2007","12","03","América do Sul","Brasil","MG","Serra do Ouro Branco área 3 campo graminoso quartzítico 20°30'19 2 S 43°40'05 2 W",NA,NA,NA,NA,"1360","1360",NA,"Ouro Branco","-43.668056","-20.505278",NA,NA,"-43.668056","-20.505278",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-08 12:52:28-03","UFRGS","ICN","161133","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Longhi-Wagner, HM; Araujo, AC; Welker, C; Paula, C","10436","2007","12","03","América do Sul","Brasil","MG","Serra do Ouro Branco área 2 campo graminoso argiloso 20°30'3 5 S 43°39'43 W",NA,"Muito comum.",NA,NA,"1375","1375",NA,"Ouro Branco","-43.661944","-20.500833",NA,NA,"-43.661944","-20.500833",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-08 12:52:28-03","UFRGS","ICN","161169","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Longhi-Wagner, HM; Araujo, AC; Welker, C; Paula, C","10485","2007","12","05","América do Sul","Brasil","MG","Serra do Ouro Branco área 1 20°30'29 1 S 43°37'47 3 W",NA,"Bainhas hirsutas.",NA,NA,"1261","1261",NA,"Ouro Branco","-43.629722","-20.508056",NA,NA,"-43.629722","-20.508056",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:52:28-03","UFRGS","ICN","174161","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Longhi-Wagner, HM; Welker, CAD;","10346","2007","12","02","América do Sul","Brasil","MG","Serra do Ouro Branco",NA,"folhas largas, planas, pilosas em ambas as faces; campo graminoso quartzítico",NA,NA,"1275","1275",NA,"Ouro Branco","-43.633056","-20.506111",NA,NA,"-43.633056","-20.506111",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-08 12:52:28-03","UFRGS","ICN","174174","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Longhi-Wagner, HM; Welker, CAD;","10384","2007","12","02","América do Sul","Brasil","MG","Serra do Ouro Branco",NA,"campo graminoso quartzítico",NA,NA,"1360","1360",NA,"Ouro Branco","-43.668056","-20.505278",NA,NA,"-43.668056","-20.505278",NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-08 12:52:28-03","UFRGS","ICN","174186","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Longhi-Wagner, HM; Welker, CAD;","10436","2007","12","02","América do Sul","Brasil","MG","Serra do Ouro Branco",NA,"muito comum; campo graminoso argiloso",NA,NA,"1375","1375",NA,"Ouro Branco","-43.661944","-20.500833",NA,NA,"-43.661944","-20.500833",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-08 12:52:28-03","UFRGS","ICN","174203","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Longhi-Wagner, HM; Welker, CAD;","10485","2007","12","05","América do Sul","Brasil","MG","Serra do Ouro Branco",NA,"bainhas hirsutas",NA,NA,"1261","1261",NA,"Ouro Branco","-43.629722","-20.508056",NA,NA,"-43.629722","-20.508056",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-08 12:52:28-03","UFRGS","ICN","184963","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Fieker, CZ; Reis, MG","65","2014","11","18","América do Sul","Brasil","MG","Parque Nacional da Serra da Canastra",NA,"Cerrado - campo limpo",NA,NA,NA,NA,"Welker, CAD","São Roque de Minas","-46.523889","-20.243889",NA,NA,"-46.523889","-20.243889","2016",NA,NA,"01",NA,NA,NA,NA
"141","2021-02-08 12:52:28-03","UFRGS","ICN","190377","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","de Paula, CC; Aniceto, D; da Silva -, RR","250","2002","08","10","América do Sul","Brasil","MG","Serra do Ouro Branco 20° 28'54 9S 43° 43 11 2W",NA,"Erva de 0,7 m; abundante; folhas verdes; pêlos da espiguilha esbranquiçado; colmos vinho com a região nodal verde amarelada.; Terrestre; campo graminóide.",NA,NA,"1376","1376","Welker, CAD","Ouro Branco","-43.719722","-20.481667",NA,NA,"-43.719722","-20.481667",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-08 12:52:28-03","UFRGS","ICN","190378","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","de Paula, CC; Aniceto, D; da Silva -, RR","236","2002","08","04","América do Sul","Brasil","MG","Serra do Ouro Branco 20° 29'21 1S 43° 41 30 6W",NA,"Erva de 0,68 m de altura; frequência abundante; folhas verdes; brácteas vinho; escapo vinho claro.; Terrestre; campo graminóide.",NA,NA,"1367","1367","Welker, CAD","Ouro Branco","-43.691667","-20.489167",NA,NA,"-43.691667","-20.489167",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-08 12:52:28-03","UFRGS","ICN","142226","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Longhi-Wagner, HM; Coelho, C","10069","2006","01","10","América do Sul","Brasil","MG","Serra de Ouro Branco ÁREA 2. Campo graminoso arenoso. Lat. 20°30'12 2 S long. 0 43°40'18 8 W",NA,"Indivíduos isolados.; Raro.",NA,NA,"1358","1358",NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA
"144","2021-02-08 12:52:28-03","UFRGS","ICN","088014","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Pirani, JR; et al.","s.n.","1984","11","03","América do Sul","Brasil","MG","Estrada para Baependi. Vale do Ribeirão Cantagalo. Cerrado e campo rupestre",NA,"Doação Usp Flora de Campos Rupestres SPF 35685 CFCR 5835 igual a ICN 062263; Erva cespitosa; no cerrado com rochas",NA,NA,NA,NA,"Zanin, A","São Tomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA,NA
"145","2021-02-08 12:52:28-03","UFRGS","ICN","062263","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Pirani, JR; et al.","s.n.","1984","11","03","América do Sul","Brasil","MG","Estrada para Baependi. Vale do Ribeirão Cantagalo. Cerrado e campo rupestre",NA,"Doação Usp Flora de Campos Rupestres SPF 35685 CFCR 5835 igual a ICN 088014; Erva cespitosa; no cerrado com rochas",NA,NA,NA,NA,"Zanin, A","São Tomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA,NA
"146","2021-02-08 12:52:28-03","UFRGS","ICN","088015","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Rossi, L; et al.","s.n.","1984","11","03","América do Sul","Brasil","MG","Serra do Cantagalo - Campo rupestre",NA,"Doação Dep. Botânica USP; Inflorescências prateadas. Frutos castanhos; No campo entre rochas.",NA,NA,NA,NA,"Zanin, A","São Tomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA,NA
"147","2021-02-08 12:52:28-03","UFRGS","ICN","062268","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Rossi, L; et al.","s.n.","1984","11","03","América do Sul","Brasil","MG","Serra do Cantagalo. Campo rupestre",NA,"Doação Dep. Botânica USP; Inflorescêncas prateadas - Frutos castanhos; No campo entre rochas.",NA,NA,NA,NA,"Zanin, A","São Tomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"1998","16076","auto","01",NA,NA,NA,"06"
"148","2021-02-08 12:52:28-03","UFRGS","ICN","088002","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Hochne, W","2837",NA,NA,NA,"América do Sul","Brasil","SP","Av. Indianápolis",NA,"Doação Dep. Botanica USP; Brejo",NA,NA,NA,NA,"Zanin, A","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"149","2021-02-08 12:52:28-03","UFRGS","ICN","161076","S","Plantae","Monocotyledon",NA,"Poaceae","Andropogon","cf. carinatus","Andropogon cf. carinatus","Nees","Longhi-Wagner, HM; Araujo, AC; Welker, C; Paula, C","10346","2007","12","02","América do Sul","Brasil","MG","Serra do Ouro Branco área 1 campo graminoso quartzítico 20°30'22 S 43°37'59 3 W",NA,"Folhas largas, planas, pilosas nas duas faces.; +- comum, iniciando florescimento.",NA,NA,"1275","1275",NA,"Ouro Branco","-43.633056","-20.506111",NA,NA,"-43.633056","-20.506111",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 10:14:35-03","IBt","SP","235463","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Ness","Irwin, HS; Soderstrom, TR","6771","1964","10","12",NA,"Brasil","Mato Grosso","ca. 90km N of Xavantina.",NA,NA,"SP040281","SP040281","300","400","Zanin, A","Nova Xavantina","-52.333333","-14.666667",NA,NA,"-52.333333","-14.666667","2001",NA,NA,"07",NA,NA,NA,NA
"151","2019-11-21 10:14:35-03","IBt","SP","235624","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Ness","Irwin, HS; Soderstrom, TR","7042","1964","10","19",NA,"Brasil","Goiás","Serra do Caiapó, ca. 35km S of Caiaponia on road to Jataí.",NA,NA,"SP040279","SP040279","800","1000","Zanin, A","Caiapônia","-51.783333","-17.2",NA,NA,"-51.783333","-17.2","2001",NA,NA,"07",NA,NA,NA,NA
"152","2019-11-21 10:14:35-03","IBt","SP","256322","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Ness","Mendonça, RC; Rezende, MLF; Lopes, RD","1986","1991","12","06",NA,"Brasil","Goiás","estrada Terezina de Goiás/Alto Paraíso",NA,NA,"SP040282","SP040282",NA,NA,"Zanin, A",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,"07",NA,NA,NA,NA
"153","2019-11-21 10:14:35-03","IBt","SP","256325","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Ness","Lopes, RD; Mendonça, RC; Resende, MLF","8","1991","12","03",NA,"Brasil","Goiás","km3 do trecho Terezina de Goiás/Monte Alegre de Goiás.",NA,NA,"SP040269","SP040269",NA,NA,"Filgueiras, TS",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 10:14:35-03","IBt","SP","69280","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Ness","Macedo, A; Smith, LB","4702","1956","10","14",NA,"Brasil","Goiás","Pirineus",NA,NA,"SP040329","SP040329",NA,NA,"Zanin, A","Corumbá de Goiás","-48.8086013793945","-15.9236001968384",NA,NA,NA,NA,"2001","41388","auto","07",NA,NA,NA,NA
"155","2020-11-26 10:01:02-03","IBt","SP","69106","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Ness","Macedo, A","3444","1951","12","13",NA,"Brasil","Goiás","Serra Dourada",NA,NA,"SP040280","SP040280",NA,NA,"Zanin, A","Goiás","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,"2001","63502","auto","07",NA,NA,NA,NA
"156","2019-11-21 10:14:35-03","IBt","SP","10286","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Ness","Puttemans, A","s.n.","1902","09","18",NA,"Brasil","São Paulo",NA,NA,NA,"SP040278","SP040278",NA,NA,"Zanin, A","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"2001","31119","auto","07",NA,NA,NA,NA
