"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"94","2019-11-13 11:25:15-03","USP","SPF","67180","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Rawitscher, FK","s.n.",NA,"Brasil","Estação meterologica.",NA,NA,NA,"SPF00067180",NA,NA,NA,"Cogn.","Koschnitzke, C","1941","07","07","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"1997","19648","auto","03",NA,NA,NA,NA,NA,NA
"95","2019-11-13 11:25:15-03","USP","SPF","174588","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Sasaki, D","1068",NA,"Brasil","Parque Nacional do Itatiaia",NA,NA,NA,"SPF00174588",NA,NA,NA,"Cogn.","Pacífico, RB","2005","05","02","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"2016","19648","auto","02",NA,NA,NA,NA,NA,NA
"96","2018-04-04 16:15:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"C. Angeli","86","South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"86",NA
"97","2015-03-07 08:50:34-03","F","FMNH-SEEDPLANTS","V0119851F","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0119851F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0119851F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"98","2019-09-04 18:33:02-03","F","FMNH-SEEDPLANTS","V0063452F","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii","Isolectotype","A. Glaziou","15961","South America","Brazil",NA,NA,NA,NA,"V0063452F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0063452F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"99","2019-01-22 15:46:30-02","F","FMNH-SEEDPLANTS","V0063453F","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii","Type [status unknown]","A. Glaziou","4803","South America","Brazil",NA,NA,NA,NA,"V0063453F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0063453F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"100","2015-03-07 08:50:34-03","F","FMNH-SEEDPLANTS","V0119853F","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0119853F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0119853F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"101","2015-03-07 08:50:34-03","F","FMNH-SEEDPLANTS","V0119854F","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0119854F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0119854F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"102","2015-03-07 08:50:34-03","F","FMNH-SEEDPLANTS","V0119855F","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0119855F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0119855F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"103","2020-07-23 12:12:40-03","CEPLAC","CEPEC","124750","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"D. Sucre","4670",NA,"Brasil",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"F. Almeida",NA,NA,NA,"Rio de Janeiro","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"104","2020-07-23 12:12:40-03","CEPLAC","CEPEC","132485","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"J. F. A. Baumgratz","1140",NA,"Brasil",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"J. F. A. Baumgratz",NA,NA,NA,"Rio de Janeiro","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"105","2016-08-23 10:59:46-03","NHMLondon","NHM-LONDON-BOT","BM000559130","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii","Isolectotype","Auguste François Marie Glaziou; b.1828; d.1906; Glaz.","15961",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:4979123","<a href=http://www.nhm.ac.uk/services/media-store/asset/40123daab3e77279a0faa4dfa40ff5d9af147850/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Cogn.","Christiana Koschnitzke; Koschnitzke","1887","01","21",NA,NA,"-53.08982","-10.773109",NA,NA,NA,"1997",NA,NA,"08","11",NA,"-53.08982","-10.773109",NA,NA
"106","2019-05-06 11:59:11-03","UFU","HUFU","71743","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Fernandez, E.P.; Lima, T.; Nogueira, L. & Duffles, P.","28",NA,"Brasil","APA Serra da Mantiqueira, Trilha de acesso ao cume do Pico dos Marins, entre os Municípios de Piquete e Marmelópolis. (MG)",NA,NA,"Subarbusto c/ cerca de 0,4 m alt. Forma pequenas touceiras nos campos de altitudes do Pico dos Marins; flores roxas c/ estames amarelos Terrestre ou Saxícola.; Campo de Altitude.","HUFU00041031",NA,NA,NA,"Cogn.",NA,"2013","09","03","São Paulo","Piquete","-45.14","-22.519444","HUFU00041031","1900","2100",NA,NA,NA,NA,NA,NA,"-45.14","-22.519444",NA,NA
"107","2019-05-06 11:59:11-03","UFU","HUFU","72113","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Baez, C.; Vianna, C. & Candack, J.","254",NA,"Brasil","Parque Estadual dos Três Picos, Proteção Integral do Parque Estadual dos Três Picos. Cume Pico Médio.",NA,NA,"Sub-arbusto 20 cm alt. Saxícola heliófila. Folhas pequenas e finas com acúleo no ápice. Cálice róseo, pétalas com base amarela e resto rosa choque.Anteras amarelas, estigmas rosa.; Campo de altitude.","HUFU00059010",NA,NA,NA,"Cogn.","Baumgratz, J.F.A.; Gonçalves, K.C.S.","2015","04","04","Rio de Janeiro","Tersópolis","-42.725833","-22.342778","HUFU00059010","2310","2350",NA,NA,NA,NA,NA,NA,"-42.725833","-22.342778",NA,NA
"108","2021-03-03 15:27:50-03","MN","R-TIPOS","9259","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii","Isosyntypus","Glaziou, A.F.M.","4803",NA,"Brasil",NA,NA,NA,NA,"R000009259",NA,NA,NA,"Cogn.",NA,"1871","06","06","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","R000009259_001",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"109","2021-02-23 13:22:41-03","MN","R-TIPOS","168227","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","petronianum","Chaetostoma petronianum","Isosyntypus","Glaziou, A.F.M.","15961",NA,"Brasil","Serra dos Órgãos",NA,NA,NA,"R000168227",NA,NA,NA,"Saldanha & Cogn.",NA,"1889",NA,NA,"Rio de Janeiro",NA,NA,NA,"R000168227_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-08-20 14:57:43-03","UFSC","FLOR","43244","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Baumgratz, J.F.A.; Santos Filho, L.A.F.; Barbarena, F.F. & Silva, W.","953",NA,"Brasil","Parque Nacional do Itatiaia, nas Prateleiras, em campos de altitude, após o Abrigo Rebouças, crescendo em acúmulo de Terra sobre rochas.",NA,NA,"subarbusto cespitoso com ramos castanhos, folhas verdes subconcolores, flor com hipanto verde-vinoso, lacínias do cálice verde a vinosas, pétalas róseo-vivo (pink); estames e estilete amarelos, 0,4 a 0,5m altura. Recebido de RB Nº 43","FLOR0043244",NA,"Myrtales",NA,"Cogn.","Baumgratz, J.F.A.; Santos Filh","2007","02","08","Rio de Janeiro","Itatiaia","-44.579167","-22.257778",NA,"2450","2450","2007",NA,NA,"02",NA,NA,"44º34'45''W","22º15'28''S",NA,NA
"111","2020-08-20 14:57:43-03","UFSC","FLOR","41158","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Sucre, D.","4670",NA,"Brasil","Parque Nacional do Itatiaia, planalto do Itatiaia, subida as Agulhas Negras.",NA,NA,"corola lilás. Recebida de RBº 142901.","FLOR0041158",NA,"Myrtales",NA,"Cogn.","Almeda, F.","1969","02","06","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,"2400","2400","2003","19648","auto","07",NA,NA,NA,NA,NA,NA
"112","2021-03-04 15:44:55-03","IF","SPSF","27513","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"J.B.Baitello","903","América do Sul","Brasil","P.E.Juqueri",NA,NA,"COLETA: Herbácea entouceirada; flores azul-rosadas; estames com anteras amarelas.; GEOGRAFIA: Campo Cerrado;",NA,"Magnoliophyta","Myrtales",NA,"Cogn.","S.A.C.Chiea","2001","01","08","SP","Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,NA,"2005","12135","auto","09","16","Magnoliopsida",NA,NA,NA,NA
"113","2017-04-10 15:27:16-03","CAS","CAS-BOT","398353","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","9803","South America","Brazil","Municipio Itamonte. Road from Garganta do Registro to Abrigo Rebouças and Parque Nacional do Itatiaia between Km 6 and Km 13.",NA,NA,"Ericoid shrub to 1 dm tall. Petals deep pink with a yellow base. Filaments, anthers, and style yellow. Common.",NA,"Magnoliophyta","Myrtales",NA,"Cogn.","F. Almeda","2009","3",NA,"Minas Gerais",NA,"-44.70396","-22.37281",NA,"2100","2454",NA,NA,NA,NA,NA,"Magnoliopsida","44.70396° W","22.37281° S",NA,NA
"114","2019-11-21 10:09:37-03","IBt","SP","312694","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Goldenberg, R; Shepherd, GJ; Belinello, R; Galvão, JC; Santos, MV","418",NA,"Brasil","Crista da montanha vizinha à Pedra da Mina",NA,NA,NA,NA,NA,NA,NA,"Cogn.","Koschnitzke, C","1997","02","18","São Paulo","Queluz","-44.834167","-22.431389",NA,"2500","2660",NA,NA,NA,NA,NA,NA,"-44.834167","-22.431389",NA,NA
"115","2019-11-21 10:09:37-03","IBt","SP","313699","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Goldenberg, R; Shepherd, GJ","135",NA,"Brasil","Campo do Muro",NA,NA,NA,NA,NA,NA,NA,"Cogn.","Koschnitzke, C","1995","04","04","Minas Gerais","Passa Quatro","-44.9125","-22.408889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.9125","-22.408889",NA,NA
"116","2019-11-21 10:09:37-03","IBt","SP","11486","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Luederwaldt, H","488",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Cogn.","Koschnitzke, C","1906","04","29","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"1997","19648","auto","03","10",NA,NA,NA,NA,NA
"117","2019-11-21 10:09:37-03","IBt","SP","68352","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Bockermann, W","52",NA,"Brasil","Entre Macieiras e Agulhas Negras. Campo de planalto",NA,NA,NA,NA,NA,NA,NA,"Cogn.","Koschnitzke, C","1951","03","07","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,"2000","2200","1998","19648","auto","02","12",NA,NA,NA,NA,NA
"118","2019-11-21 10:09:37-03","IBt","SP","45295","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Diem, R","11",NA,"Brasil","Entre pedras",NA,NA,NA,NA,NA,NA,NA,"Cogn.","Koschnitzke, C","1941","02","25","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,"2500","2500","1997","19648","auto","03","10",NA,NA,NA,NA,NA
"119","2019-11-21 10:09:37-03","IBt","SP","120610","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Angeli, C","86",NA,"Brasil","Perto do Abrigo Rebouças",NA,NA,NA,NA,NA,NA,NA,"Cogn.","Koschnitzke, C","1960","03","12","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,"2350","2350","1997","19648","auto","03","10",NA,NA,NA,NA,NA
"120","2019-11-21 10:09:37-03","IBt","SP","4247","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Loefgren, A","CGG2335",NA,"Brasil","Campo de Bocaina, campo, Invernada, Pinhal.",NA,NA,"Arb. minat. 0,3m, lign. fol. glabra, fl. rosea.","SP006776",NA,NA,NA,"Cogn.","Hoehne, FC","1894","04","01","São Paulo","São José do Barreiro","-44.5699996948242","-22.6399993896484","SP006776",NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA
"121","2014-09-23 10:58:41-03","G","G","G00353543","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii","ISOLECTOTYPUS of Chaetostoma petroniana Saldanha & Cogn.","Glaziou, A. F. M.","15961","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00353543",NA,NA,NA,"Cogn.","Koschnitzke, C.","1887",NA,"00",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"1997",NA,NA,"01","01",NA,"-53.08972222","-10.77305556",NA,NA
"122","2014-09-23 10:58:41-03","G","G","G00353545","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii","ISOTYPUS of Chaetostoma glaziovii var. pallida Cogn.","Glaziou, A. F. M.","6526","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00353545",NA,NA,NA,"Cogn.","Koschnitzke, C.","1876",NA,"00","Rio de Janeiro",NA,"-42.9125","-22.48222222",NA,NA,NA,"1997",NA,NA,"01","01",NA,"-42.9125","-22.48222222",NA,NA
