"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"94","2011-06-17 17:02:00-03","MO","MOBOT","100185491","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","José Steinbach",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Foster's 1958 Catalog notes file","Steinbach G. 6415","Santa Cruz","Sara","Portachuelo","-63.96667","-17.354444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"95","2011-06-17 17:02:00-03","MO","MOBOT","100185495","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","José Steinbach",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Foster's 1958 Catalog notes file","Steinbach G. 7247","Santa Cruz","Sara","Rio Surutu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"96","2015-02-24 11:16:00-03","MO","MOBOT","100205488","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Rainer W. Bussmann|Jennifer Gruhn|Carlos Vega Ocaña|R. Wagter","2009","6","26","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Eric Feltz (MO)","Bussmann 15786","Amazonas","Chachapoyas","Distrito Leymebamba.","-77.8054333","-6.7827667",NA,"2791.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","5"
"97","2011-06-07 11:05:00-03","MO","MOBOT","100383204","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Walter H. Lewis|Ramon Vasquez|et al.","1982","11","27","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","W. H. Lewis","Lewis 4043","Loreto","Alto Amazonas","Washintsa rio Huasaga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"98","2012-03-17 05:18:00-03","MO","MOBOT","100422268","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Douglas C. Daly|R.S. Saraiva|L. Lima|P.A. Ferraz|José R. Bandeira","1997","3","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","O. Kosovsky","Daly 9517","Acre","Rio Branco","Basin of Rio Purus, Riozinho do Rola, river at record flood level.","-68.0055556","-10.0541667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"99","2015-04-20 05:25:00-03","MO","MOBOT","100455216","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Fabián A. Michelangeli|Renato Goldenberg|Pedro Acevedo-Rodríguez|F. Obermuller|E. Oliveira","2009","2","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","P. Acevedo-Rodriguez","Michelangeli 1394","Acre","Jordão","Rio Tarauaca, downstream from Foz de Jordao. Riverbank on right bank.","-71.7475","-8.7752778",NA,"250.00000000","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"100","2015-12-30 09:36:00-02","MO","MOBOT","100592931","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Walter A. Palacios","2008","10","20","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","M. Merello","Palacios Cuenca 16399","Esmeraldas","Quinindé","Cristobal Colón. Junto a Parcelas Permanentes de Projecto ECOMADERA","-79.15","0.45",NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15A","6"
"101","2014-10-30 13:35:00-02","MO","MOBOT","100753407","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Narel Paniagua Zambrana|K. Rodríguez","1998","11","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","N. Paniagua & K. Rodriguez","Paniagua Zambrana 1341","Tarija","Arce","Prov. Aniceto Arce. Reserva Nacional de Flora y Fauna Tariquía. Campamento El Cajón, entrando aproximadamente 1km del río Lajas sobre la senda que va hacia San Nicolás. Bosque semihúmedo submontano creciendo sobre laderas rocosas y empinadas sobre la senda que baja al río Lajas.","-64.1469444","-22.3263889",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"102","2011-12-22 05:01:00-02","MO","MOBOT","1054132","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Teodoro Rojas","1916","11",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Hassler","Rojas 1496","San Pedro",NA,"Puerto Antequera, alto Paraguay.","-57.11666","-24.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"103","2014-05-14 05:34:00-03","MO","MOBOT","100422274","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","I.S. Rivero|L. Lima|E.C. de Oliveira|P. C. Mitoso","2000","2","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","O. Kosovsky","Rivero 359","Acre","Plácido de Castro","Km. 20, AC-40 (Plácido de Castro-Rio Branco), Igarapé Visionário.","-67.6076667","-10.2575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"104","2019-09-03 04:36:00-03","MO","MOBOT","1063677","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Homero Vargas|David A. Neill|Jorge Zuleta|J. Cerda","1996","1","20","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Vargas López 562","Napo",NA,"Loreto. 500 m al sur de la carretera a Campo Alegre, carretera Hollín - Loreto - Coca. Bloque 19, línea sísmica 4. Helipuerto 4. Bosque muy húmedo Tropical. Bosque primario y disturbado. Suelo profundo aluvial.","-77.33333","-0.6",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2011-06-09 16:54:00-03","MO","MOBOT","1063796","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Carlos E. Cerón","1991","4","19","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Cerón Martínez 14346","Morona-Santiago",NA,"Loma San José Grande-Sendero San José-Río Bomboiza. Bosque húmedo PreMontano. Topografía colinada, suelo negro, ambiente muy húmedo, nublado, vegetación herbácea densa, árboles grandes cubiertos de musgos, helechos, orquídeas y araceas. Transecto 50 x 2 m.","-78.45","-2.63333",NA,"1700.00000000","1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2018-06-03 05:28:00-03","MO","MOBOT","1079492","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Alberto Dik","1993","9","17","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Dik 530","Napo","Orellana","Parque Nacional Yasuní. Carretera y oleoducto de Maxus en construcción. Ampliación de vía Capiron, Km 46. Bosque húmedo Tropical. Bosque primario. Suelos rojos.","-76.48333","-0.68333",NA,"244.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"107","2014-04-05 06:07:00-03","MO","MOBOT","1082144","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Milton Aulestia|Mipo, I.|Bainca","1995","3",NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R.Liesner(MO)","Aulestia 3607","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus, Km 119-120. Carretera a Plataforma GINTA. Bosque húmedo Tropical. Bosque primario. Colinas de suelos rojos.","-76.15","-1.03333",NA,"235.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","1127644","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Julio C. Betancur B.|S. P. Churchill|E. E. Trujillo","1990","11","30","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Betancur B. 2265","Caquetá","San Vicente de Caguan","Trazado de la carretera entre Neiva y San Vicente, Vereda las Perlas, bajo Río Pato, finca Galicia, bosque en la vega del Río Pato, con mucha Bambusa guadua. Cordilleta oriental, vertiente oriental.",NA,NA,NA,"410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-09-03 04:36:00-03","MO","MOBOT","1225723","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Homero Vargas|Alberto Angel Alvarado","1996","10","20","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","H. Vargas (QCNE)","Vargas López 1059","Napo","Orellana","Parque Nacional Sumaco Napo-Galeras. Zona de amortiguamiento fuera del parque. Comunidad Mushullacta a 1.2 km al oeste del Río Punino. Bloque 18. Línea sismica 03. Helipuerto 3D. Compañía AMOCO. Bosque muy húmdo Tropical. Bosque primario. Suelo aluvial.","-77.28333","-0.2",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","1232323","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Aída Alvarez|A. Zamora|V. Huaraca","1997","4","24","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Aída Alvarez (QCNE)","Alvarez 1957","Napo","Archidona","Comunidad de Pacto Sumaco, sector suroccidental. Bosque maduro. Bosque pluvial Pre-Montano. Pendiente < 30%.","-77.59694","-0.64888",NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","3"
"111","2008-05-27 22:02:00-03","MO","MOBOT","1232411","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Aída Alvarez|A. Zamora|V. Huaraca","1997","4","25","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Aída Alvare (QCNE)","Alvarez 1972","Napo","Archidona","Comunidad de Pacto Sumaco, sector sur-oriental. Arboles remanentes en pastizales. Bosque pluvial Pre-Montano.","-77.59694","-0.64888",NA,"1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","4"
"112","2014-04-04 05:49:00-03","MO","MOBOT","1239628","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Rodolfo Vásquez|et al.","1997","12","7","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R.Liesner(MO)","Vásquez Martínez 25140","Cajamarca","San Ignacio","Namballe, Vega del Toro. Bosque primario, con tala selectiva.","-79.08361","-4.97944",NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"113","2008-05-27 22:02:00-03","MO","MOBOT","1254546","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Carla Restrepo|et al.","1986","5","6","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner (MO)","Restrepo 111","Antioquia","San Pedro","Hacienda El Tiber, corregimiento San José, 4 km E de San José.","-74.88333","6.10611",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","1302342","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Ronald L. Liesner|Mario Guariglia","1981","4","28","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R.L.Liesner","Liesner 11499","Barinas",NA,"5 km NW of El Pescado on road from La Yuca. Forest along river.","-70.23333","8.78333",NA,"200.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79",NA
"115","2013-10-05 06:32:00-03","MO","MOBOT","1311048","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Ronald L. Liesner|Ángel C. González","1982","3","27","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Liesner 13263","Zulia",NA,"6 km W of main road and 2 km S of Río Catatumbo.","-72.7","9.1",NA,"20.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32",NA
"116","2013-10-05 06:32:00-03","MO","MOBOT","1312854","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Ronald L. Liesner|Ángel C. González","1981","3","20","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Liesner 10913","Táchira",NA,"Ca. 35 km SSE of San Cristóbal. La Buenaña, 6-12 km W of Quebrada, Colorado. Primary forest.","-72.15","7.4666667",NA,"600.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"105","1"
"117","2008-05-27 22:02:00-03","MO","MOBOT","1449490","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Alwyn H. Gentry","1979","9","18","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Gentry 26293","Los Ríos",NA,"Río Palenque Science Center, halfway between Santo Domingo de Los Colorados and Quevedo, wet forest.","-79.36666","-0.58333",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1793","5"
"118","2008-05-27 22:02:00-03","MO","MOBOT","1491271","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Marc A. Baker|Nichole Trushell","1985","4","8","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R.Liesner (MO)","Baker 5927","Napo",NA,"Estacion Experimental de INIAP, San Carlos 6 km al SE de Los Sachas; bosque humedo tropical; Suelo aluvial fertil. Bosque primario cerca el huerto del cacao.",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","1525992","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","M. Nee","Nee 35656","Santa Cruz",NA,"The llanura, at the Jardin Botanico de Santa Cruz","-63.06666","-17.78333",NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","1530412","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","M. Nee","Nee 47094","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,"225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","1592542","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Julian A. Steyermark|et al.","1980","6","2","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner, 1983 (MO)","Steyermark 123174","Zulia",NA,"Distrito Mara: forested hills, vicinity of experimental open pit coal mine, 1 km W of Corpozulia Campamento Carichuano","-72.28333","11.00833",NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2009-10-29 17:26:00-02","MO","MOBOT","1592543","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Grady L. Webster|W. Scott Armbruster","1984","7","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","G.L. Webster","Webster 25106","Bahia",NA,"CEPLAC grounds, E of Itabuna","-39.25","-14.78333",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2011-06-09 16:53:00-03","MO","MOBOT","1749811","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Carlos E. Cerón","1992","8","10","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","C. Cerón (QAP)","Cerón Martínez 19984","Guayas","Naranjal","Reserva Ecológica Manglares - Churute. Cerro Cimalon Grande. Parte media. Topografía muy colinada. Suelo Pedregoso con grandes rocas. Bosque Primario. Transectos de 50 x 2 m x 5 (0.05 Ha.).","-79.58333","-2.4",NA,"370.00000000","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"91","4"
"124","2014-01-19 13:30:00-02","MO","MOBOT","1812635","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Ramiro Fonnegra G.|Orlando Marulanda|Jairo Quiroz","1985","4","2","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner (MO)","Fonnegra G. 1653","Antioquia","Medellín","Ciudad Universitaria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2011-02-22 10:38:00-03","MO","MOBOT","1812636","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Enrique Rentería A.|et al.","1986","1","16","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner (MO)","Rentería Arriaga 4642","Antioquia","Chigorodó","Camino Malagón-Chigorodó.",NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2011-06-21 05:11:00-03","MO","MOBOT","1812637","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Ramiro Fonnegra G.|et al.","1987","4","27","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner (MO)","Fonnegra G. 1862","Antioquia","Mutatá","1 km Carretera Mutatá-Pavarandó.","-76.43699","7.240729",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-02-03 05:18:00-02","MO","MOBOT","1812638","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Juan Guillermo Ramírez|Dairon Cárdenas L.","1987","8","23","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","J.G. Ramirez & D. Cardenas","Ramírez Arango 1434","Antioquia","San Luis","Quebrada La Cristalina, Bh-T/Bmh-T. Sector NE.","-74.75","6",NA,"600.00000000","770.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-04-11 09:47:00-03","MO","MOBOT","1857057","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Carla Maldonado|Renate Seidel|F. Bascopé|Honorio Pariamo|Marcelino Villanueva","2002","4","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","A. Fuentes (LPB)","Maldonado Goyzueta 2273","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Hondo, trayecto de aproximadamente 4 km por la senda turística hacia el Tuichi.","-67.6552778","-14.6072222",NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-27","4"
"129","2009-10-17 07:00:00-03","MO","MOBOT","1924673","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Nélida Soria",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner","Soria Rey 2941","Guairá",NA,"San Pedro. En el bosque","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2011-03-29 14:15:00-03","MO","MOBOT","22181","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","José Campos de la Cruz","1988","3","16","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Campos de la Cruz 204","Ucayali","Purus","Distrito Inahuaya. Cerro El Abejal.",NA,NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1"
"131","2011-03-02 00:00:00-03","MO","MOBOT","2297069","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Ricardo O. Vanni|Victor Maruñak|Aurelio Schinini","1995","8","9","South America","Argentina",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Schinini, A., //","Vanni 3409","Misiones","Iguazú","Parque Nacional Iguazu. Sendero Jacaratia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2009-10-18 08:02:00-02","MO","MOBOT","2338910","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","F. M. Rodríguez","1910","10","13","South America","Argentina",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Guaglianone, E. R.","Rodríguez 447","Misiones","Iguazú","Salto Iguazú","-54.45","-25.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2011-12-10 07:05:00-02","MO","MOBOT","2338922","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Sara G. Tressens|Aurelio Schinini|Sergio Cáceres M.|Victor Maruñak","1993","10","15","South America","Argentina",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Schinini, A., //","Tressens 4529","Misiones","Iguazú","Parque Nacional Iguazú. Circuitos Cataratas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2011-04-06 12:41:00-03","MO","MOBOT","2431408","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Renée H. Fortunato|Robert Neumann|S. Soto|Ricardo Micheli","2001","11","18","South America","Argentina",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","M. Paula","Fortunato 7384","Salta","Orán","8 km al N de El Oculto, por ruta prov. 18 en direcc, a Isla de Cañas.","-64.55","-23.03333",NA,"632.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2011-04-06 12:41:00-03","MO","MOBOT","2431419","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Renée H. Fortunato|Robert Neumann|S. Soto|Ricardo Micheli","2001","11","19","South America","Argentina",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Sborlini, M. P.","Fortunato 7393","Salta","Orán","800 m al N de la RN 50 en direcc. a Abra Grande.","-64.45","-23.11666",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2009-10-24 13:50:00-02","MO","MOBOT","2431434","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Fernando O. Zuloaga|Manuel J. Belgrano|M.C. Bisio|M.I. Martín|J.P. Ramos Giacosa|J. Winter","2002","11","15","South America","Argentina",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Guaglianone, E. R.","Zuloaga 7696","Salta","Orán","Ruta Provincial 19, camino de Aguas Blancas a Angosto del Río Pescado","-64.38333","-22.71666",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2011-09-16 15:07:00-03","MO","MOBOT","2458390","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Claudia Gallardo Hernández","1900","10","17","South America","Argentina",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Guaglianone, E. R.","Gallardo Hernández s.n.3","Misiones","Iguazú","Salto Iguazú","-54.45","-25.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2009-07-09 17:05:00-03","MO","MOBOT","2478062","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Gert G. Hatschbach","1972","9","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Hatschbach 30318","Paraná",NA,"Dos vizinhos. Rio Chopim, na mata pluvial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2018-06-22 05:25:00-03","MO","MOBOT","2478084","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Lyman B. Smith|Pe. Raulino Reitz","1964","10","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Marchioretto, M. S., 05-09-","Smith 12615","Santa Catarina",NA,"Mondaí. Catre","-53.5","-27.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2011-12-22 05:01:00-02","MO","MOBOT","2516558","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Teodoro Rojas","1916",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Rojas 1946","San Pedro",NA,"Puerto Antequera, picada a Villa San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2009-07-13 12:30:00-03","MO","MOBOT","2519854","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Felix Woytkowski","1961","5","5","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Woytkowski 6285","Loreto",NA,"Pau-Cocha, Pucallpa, on the shores of the lake.",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-04-17 21:45:00-03","MO","MOBOT","2519925","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Pedro Acevedo-Rodríguez|Percy Núñez V.|F. Ramírez","1997","10","2","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Acevedo-Rodríguez 10086","Cusco","Cusco","Distrito Camisea; Campamento Segakiato, 5 km down river from Comunity Segakiato.","-72.88388","-11.81",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2016-03-25 06:57:00-03","MO","MOBOT","2519941","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Christopher Davidson","1975","11","10","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Davidson 3469","Huánuco",NA,"Very near border of dept. Loreto on route 16, 38 km N of Tingo Maria, Cordillera Azul (Blue Mts.).",NA,NA,NA,"1737.36000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
