"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","typeStatus","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"2448","2020-09-12 05:00:02-03","US","US","3235762","PreservedSpecimen","Plantae","Fabaceae","Acacia","polyphylla","Acacia polyphylla rhytidocarpa","D. N. Smith, M. Buddensiek & V. García","13586","1989","6","20","South America - Neotropics","Bolivia",NA,NA,NA,"US01050219",NA,"Rosales","L. Rico","Beni","Beni: Ballivian Province. Km 35, carretera Yucumo-Rurrenabeque, Colegio Técnico Agropecuario Río Colorado.","235","Isotype",NA,"Seigler, D. S.; Ebinger, J. E.",NA,NA,NA,NA,NA,NA,"rhytidocarpa",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2449","2020-09-12 05:00:02-03","US","US","USw13903","PreservedSpecimen","Plantae","Fabaceae","Senegalia","glomerosa","Senegalia glomerosa","Collector unknown","s.n.",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Rosales",NA,"Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2450","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","E. Palmer","s.n.","1853",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Rosales","(DC.) Britton & Rose",NA,"The river la Plata and adjacent countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2451","2020-09-12 05:00:02-03","US","US","3265930","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","T. McDowell, C. Feuillet, P. Acevedo-Rodriguez, S. Tiwari & A. Raphael","2160","1990","3","7","South America - Neotropics","Guyana",NA,NA,NA,"US00630198",NA,"Rosales","(DC.) Britton & Rose","U. Takutu-U. Essequibo","NE from Karasabai, to Yourora Creek","100",NA,"US00630198_01",NA,NA,"-59.5","4.05","110",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2452","2020-09-12 05:00:02-03","US","US","1187203","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. F. Pittier","10523","1922","10","15","South America - Neotropics","Venezuela",NA,NA,NA,"US02201048",NA,"Rosales","(DC.) Britton & Rose","Zulia","Between Veras Alta & San Martin, Zulia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2453","2020-09-12 05:00:02-03","US","US","2979341","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","G. Eiten","432","1977","1","26","South America - Neotropics","Brazil",NA,NA,NA,"US02200986",NA,"Rosales","(DC.) Britton & Rose","Maranhão","Canela Indian village and vicinity, ca. 50 km SW of Barra do Corda. Region of cerrado woodland & gallery forests.","500",NA,"US02200986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2454","2020-09-12 05:00:02-03","US","US","2567885","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","A. Ruiz","46","1962","3","13","South America - Neotropics","Peru",NA,NA,NA,"US02201090",NA,"Rosales","(DC.) Britton & Rose","Huanuco","Hacienda Saipi, distrito Padre Luyando, prov. Laoncio Prado, depto. Huanuco","640",NA,"US02201090_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2455","2020-09-12 05:00:02-03","US","US","483496","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","A. F. M. Glaziou","10598",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02201031",NA,"Rosales","(DC.) Britton & Rose","Rio de Janeiro","Bresil (Rio Janeiro)",NA,NA,"US02201031_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2456","2020-09-12 05:00:02-03","US","US","2775192","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","L. De Guevara","1354","1972","5","19","South America - Neotropics","Venezuela",NA,NA,NA,"US02201075",NA,"Rosales","(DC.) Britton & Rose","Barinas","Santa Clara, muy cerca de Parangula, Edo. Barinas",NA,NA,"US02201075_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2457","2020-09-12 05:00:02-03","US","US","2466649","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. M. Pires, N. Silva & R. Souza","9686","1963","5","10","South America","Brazil",NA,NA,NA,"US02201172",NA,"Rosales","(DC.) Britton & Rose",NA,"Entre Brasilia e Niquelandia",NA,NA,"US02201172_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2458","2020-09-12 05:00:02-03","US","US","3195858","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","G. Hatschbach","26121","1971","1","25","South America - Neotropics","Brazil",NA,NA,NA,"US02201096",NA,"Rosales","(DC.) Britton & Rose","Mato Grosso","Fde. Bela Vista ( mun. Rio Brilhante) Mato Grosso",NA,NA,"US02201096_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2459","2020-09-12 05:00:02-03","US","US","2741134","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. P. P. Carauta","776/6856","1969","1","29","South America - Neotropics","Brazil",NA,NA,NA,"US02201118",NA,"Rosales","(DC.) Britton & Rose","Mato Grosso","Centro de Pesquisas, Tijuca - Rio de Janeiro. Brasil, Mato Grosso, Campo Grande, Estrada para o Inferninho.",NA,NA,"US02201118_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2460","2020-09-12 05:00:02-03","US","US","2705702","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","G. Carvalho","8/2197",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02200998",NA,"Rosales","(DC.) Britton & Rose","Pernambuco","Unha de gato ou Jurema. Sao Jose do Belmonte. Fazenda Campo Alegre",NA,NA,"US02200998_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2461","2020-09-12 05:00:02-03","US","US","1186185","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. F. Pittier","11187","1923","9","19","South America - Neotropics","Venezuela",NA,NA,NA,"US02201055",NA,"Rosales","(DC.) Britton & Rose","Lara","Near Barguisimeto, Lara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2462","2020-09-12 05:00:02-03","US","US","2570195A","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","G. T. Prance, W. A. Rodrigues, J. F. Ramos & L. G. Farias","8901","1922","11","26","South America - Neotropics","Brazil",NA,NA,NA,"US02201119",NA,"Rosales","(DC.) Britton & Rose","Rondônia","Brazilian Amazonia, Territory of Rondonia, Basin of Rio Madeira. Vicinity of Sao Lorenco mines",NA,NA,"US02201119_01",NA,NA,"-65.1","-9.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2463","2020-09-12 05:00:02-03","US","US","2121380","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","F. D. Smith","144","1950","4","19","South America - Neotropics","Venezuela",NA,NA,NA,"US02201071",NA,"Rosales","(DC.) Britton & Rose","Anzoategui","Cantaura",NA,NA,"US02201071_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2464","2020-09-12 05:00:02-03","US","US","3103814","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. H. Kirkbride, E. K. Ono, L. M. Ferreira & S. P. Mattos","3262","1980","2","6","South America - Neotropics","Brazil",NA,NA,NA,"US02201176",NA,"Rosales","(DC.) Britton & Rose","Goiás","Na Fazienda das Esmeraldas, perto Corrego Paciencia e GO 164, ca. 5.5 km nordeste de Goias Velho","560",NA,"US02201176_01",NA,NA,"50.12","-15.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2465","2020-09-12 05:00:02-03","US","US","3374622","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","610","1987","10","31","South America - Neotropics","Guyana",NA,NA,NA,"US00617742",NA,"Rosales","(DC.) Britton & Rose","U. Takutu-U. Essequibo","Kanuku Mts., Nappi-head on Nappi Creek, camp 1","130",NA,NA,NA,NA,"-59.56","3.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2466","2020-09-12 05:00:02-03","US","US","3256461","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","M. Naélia Silva","334","1983","5","15","South America - Neotropics","Brazil",NA,NA,NA,"US02201146",NA,"Rosales","(DC.) Britton & Rose","Pará","Serra do Cachimbo, Estado do Para. municipio de Itaituba, estrada Santarem - Cuiaba, BR 163, km 1012, com um adentramento de 3km da estrada, margem direita do rio Jamanxim",NA,NA,"US02201146_01",NA,NA,"-55.25","-7.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2467","2020-09-12 05:00:02-03","US","US","2989880","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","B. W. Nelson & S. P. Nelson","1167",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02201148",NA,"Rosales","(DC.) Britton & Rose","Amazonas","Manacapuru, Lago Calado, Vegetation of flooded varzea lake.",NA,NA,"US02201148_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2468","2020-09-12 05:00:02-03","US","US","2173993","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. J. Wurdack","206","1954","10","25","South America - Neotropics","Venezuela",NA,NA,NA,"US00974185",NA,"Rosales","(DC.) Britton & Rose","Bolívar","Cerro Coroba, just E of","420",NA,"US00974185_01","Ebinger, J. E.; Seigler, D. S.",NA,"-63.5","6.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2469","2020-09-12 05:00:02-03","US","US","3103813","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. H. Kirkbride, E. K. Ono, L. M. Ferreira & S. P. Mattos","3262","1980","2","6","South America - Neotropics","Brazil",NA,NA,NA,"US02201177",NA,"Rosales","(DC.) Britton & Rose","Goiás","Na Fazienda das Esmeraldas, perto Corrego Paciencia e GO 164, ca. 5.5 km nordeste de Goias Velho","560",NA,"US02201177_01",NA,NA,"50.12","-15.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2470","2020-09-12 05:00:02-03","US","US","2938824","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","R. A. Ferreyra & S. Sanchez","19589","1982","7","13","South America - Neotropics","Peru",NA,NA,NA,"US02201037",NA,"Rosales","(DC.) Britton & Rose","Cajamarca","Prov. Jaen. cerca a Cochalan,","600",NA,NA,NA,NA,NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2471","2020-09-12 05:00:02-03","US","US","2743691","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. M. Pires","57943","1964","6","19","South America - Neotropics","Brazil",NA,NA,NA,"US02201184",NA,"Rosales","(DC.) Britton & Rose","Minas Gerais","New Brazilian Highways. Sate of Minas Gerais. Felixlandia para Brasilia",NA,NA,"US02201184_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2472","2020-09-12 05:00:02-03","US","US","1617817","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. M. Curran","254","1918","5","12","South America - Neotropics","Brazil",NA,NA,NA,"US02201034",NA,"Rosales","(DC.) Britton & Rose","Bahia","Joazeiro",NA,NA,"US02201034_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2473","2020-09-12 05:00:02-03","US","US","2965245","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","E. P. Heringer","14270","1975","1","10","South America - Neotropics","Brazil",NA,NA,NA,"US02201195",NA,"Rosales","(DC.) Britton & Rose","Distrito Federal","Distrito Federal, Sobradinho",NA,NA,"US02201195_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2474","2020-09-12 05:00:02-03","US","US","1282053","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","M. Claussen","820",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02201112",NA,"Rosales","(DC.) Britton & Rose","Minas Gerais","Bresil ( Minas - Geraes)",NA,NA,"US02201112_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2475","2020-09-12 05:00:02-03","US","US","3360137","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","M. J. Jansen-Jacobs, B. Welle, V. James & R. Andrew","5079","1995","9","16","South America - Neotropics","Guyana",NA,NA,NA,"US00630094",NA,"Rosales","(DC.) Britton & Rose","U. Takutu-U. Essequibo","Dadanawa, Rupununi River, Rupununi District","120",NA,NA,NA,NA,"-59.51","2.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2476","2020-09-12 05:00:02-03","US","US","2026167","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","W. R. Philipson, J. M. Idrobo & A. Fernandez","1657","1949","11","30","South America - Neotropics","Colombia",NA,NA,NA,"US02201095",NA,"Rosales","(DC.) Britton & Rose","Meta","Intendencia del Meta. Sierra de La Macarena; Rio Guapaya","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2477","2020-09-12 05:00:02-03","US","US","3075790","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","E. L. Taylor, J. U. Santos, G. Schatz, N. A. Rosa & et al.","E1035","1983","2","26","South America - Neotropics","Brazil",NA,NA,NA,"US02200980",NA,"Rosales","(DC.) Britton & Rose","Maranhão","Municipio Tuntum: Palmeirinhas, on unpaved road S from BR226, between Presidente Duatre and Barro do Corda.",NA,NA,"US02200980_01",NA,NA,"-44.47","-5.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2478","2020-09-12 05:00:02-03","US","US","1854635","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. García Barriga","11788","1945","11","6","South America - Neotropics","Colombia",NA,NA,NA,"US02201021",NA,"Rosales","(DC.) Britton & Rose","Cundinamarca","Guaduas a Palmar ( Quebradahonda) y carretrera a Guaduero","1040",NA,NA,NA,NA,NA,NA,"1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2479","2020-09-12 05:00:02-03","US","US","1616387","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","E. Pérez Arbeláez","2552","1933","7",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02201022",NA,"Rosales","(DC.) Britton & Rose",NA,"Tocaima",NA,NA,"US02201022_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2480","2020-09-12 05:00:02-03","US","US","1280263","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","P. K. Dusén","11163","1911","1","26","South America","Brazil",NA,NA,NA,"US02201163",NA,"Rosales","(DC.) Britton & Rose","Paraná","Parana: Therejintra in silvala [interpreted]",NA,NA,"US02201163_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2481","2020-09-12 05:00:02-03","US","US","2843645","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","C. C. Berg, B. W. Nelson, A. Henderson & R. P. Bahia","BG 538","1977","10","15","South America - Neotropics","Brazil",NA,NA,NA,"US02201114",NA,"Rosales","(DC.) Britton & Rose","Pará","Brazilian Amazonia. State of Para, Serro dos Carajas. Serra dos Carajas, Serre Norte, 5km NE of AMA Exploration Camp. Liana forest",NA,NA,"US02201114_01",NA,NA,"-50.25","-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2482","2020-09-12 05:00:02-03","US","US","2959621","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","2775","1979","11","20","South America - Neotropics","Brazil",NA,NA,NA,"US02201194",NA,"Rosales","(DC.) Britton & Rose","Distrito Federal","Brasilia DF, Bacia do Rio Sao Bartolomeu,",NA,NA,"US02201194_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2483","2020-09-12 05:00:02-03","US","US","2570196A","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","G. T. Prance, D. F. Coêlho, J. F. Ramos & L. G. Farias","7650","1968","9","28","South America - Neotropics","Brazil",NA,NA,NA,"US02201120",NA,"Rosales","(DC.) Britton & Rose","Acre","Brazilian Amazonia, State of Acre, Municipality of Sena Madureira. Vicinity of Km. 7, road Sena Madureira to Rio Branco.",NA,NA,"US02201120_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2484","2020-09-12 05:00:02-03","US","US","2702087","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","A. S. Barclay, P. Juajibioy & J. Gama","3560","1972","7","8","South America - Neotropics","Colombia",NA,NA,NA,"US02201014",NA,"Rosales","(DC.) Britton & Rose","Cundinamarca","Codilerra Oriental. 11 kilometers E of Melgar along highway to Fusagasuga, steep rocky banks of Rio Fusagasuga.","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2485","2020-09-12 05:00:02-03","US","US","1833065","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. F. Pittier","14879","1941","6","23","South America - Neotropics","Venezuela",NA,NA,NA,"US02201047",NA,"Rosales","(DC.) Britton & Rose","Anzoategui","Mata Negra, cabecercas del Guanipa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2486","2020-09-12 05:00:02-03","US","US","3094567","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","C. R. Sperling, M. G. Silva, M. A. Condon, C. S. Rosário & et al.","6094","1982","6","11","South America - Neotropics","Brazil",NA,NA,NA,"US02201147",NA,"Rosales","(DC.) Britton & Rose","Pará","Serra dos Carajas. Ca. 2 km. northwest of Rio Itacaiunas ferry crossing on the road to AMZA camp Saloro-2","200",NA,"US02201147_01",NA,NA,"-50.5","-5.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2487","2020-09-12 05:00:02-03","US","US","2567555","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","C. Moura","60 / 76267","1963","1","20","South America - Neotropics","Brazil",NA,NA,NA,"US02200997",NA,"Rosales","(DC.) Britton & Rose","São Paulo","Entre Matao e Araraquara, Estrada Washington Luiz",NA,NA,"US02200997_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2488","2020-09-12 05:00:02-03","US","US","2756016","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","F. Delascio Chitty","2656",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02201074",NA,"Rosales","(DC.) Britton & Rose","Portuguesa","Edo Portuguesa: Acarigua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2489","2020-09-12 05:00:02-03","US","US","2557626","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","C. A. Blanco","327","1965","10",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US00880096",NA,"Rosales","(DC.) Britton & Rose","Bolívar","Campamentos El Paraiso y La Yagua, 48 km NE del caserío Los Rosos, 17 km E de Upata (sobre la carretera nueva Upata-San Felix)",NA,NA,NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"-62.21","8.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2490","2020-09-12 05:00:02-03","US","US","2369560","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","S. Machado","240","1960","8","18","South America - Neotropics","Brazil",NA,NA,NA,"US02201140",NA,"Rosales","(DC.) Britton & Rose","São Paulo","Estado de Sao Paulo, Mun. Tatui. Estrada Tatui- Aracoiaba da Serra",NA,NA,"US02201140_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2491","2020-09-12 05:00:02-03","US","US","1797050","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. Cuatrecasas","7592","1939","11","9","South America - Neotropics","Colombia",NA,NA,NA,"US02201016",NA,"Rosales","(DC.) Britton & Rose","Guaviare","Rio Guaviare ( parte alta), margenes","240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2492","2020-09-12 05:00:02-03","US","US","2569764A","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","12182","1966","2","1","South America - Neotropics","Brazil",NA,NA,NA,"US02201027",NA,"Rosales","(DC.) Britton & Rose","Distrito Federal","Brasil. Cerrado, Universidade de Brasilia, Brasilia, D.F.","950",NA,"US02201027_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2493","2020-09-12 05:00:02-03","US","US","1187426","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. F. Pittier","10859","1922","11","29","South America - Neotropics","Venezuela",NA,NA,NA,"US02201082",NA,"Rosales","(DC.) Britton & Rose","Trujillo","Dividive, Trujillo, in forest",NA,NA,"US02201082_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2494","2020-09-12 05:00:02-03","US","US","2055358","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","E. Hassler","8358",NA,NA,NA,"South America","Paraguay",NA,NA,NA,"US02201043",NA,"Rosales","(DC.) Britton & Rose",NA,"Paraguarienses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2495","2020-09-12 05:00:02-03","US","US","1801798","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","F. Tamayo","1313","1940","5",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02201080",NA,"Rosales","(DC.) Britton & Rose","Federal Capital","Federal Dist.: Barrancas; hillside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2496","2020-09-12 05:00:02-03","US","US","2700168","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","G. Eiten & L. T. Eiten","10734","1970","2","20","South America - Neotropics","Brazil",NA,NA,NA,"US02200989",NA,"Rosales","(DC.) Britton & Rose","Maranhão","Municipio de Loreto: Ilha de Balsasregion between the Balsas & Parnaiba Rivers. Sanat Barbara on the Parnaiba River. 55 km SSe of Loreto","150",NA,"US02200989_01",NA,NA,"-45.05","-7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2497","2020-09-12 05:00:02-03","US","US","3105232","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. H. Kirkbride & M. C. G. Kirkbride","3130","1980","1","25","South America - Neotropics","Brazil",NA,NA,NA,"US02201134",NA,"Rosales","(DC.) Britton & Rose","Distrito Federal","Planta cultivada perto da estrada proximo a estacao de tratamento de esgotamento, L4, Brasilia",NA,NA,"US02201134_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2498","2020-09-12 05:00:02-03","US","US","2471735","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","P. C. Hutchison & J. K. Wright","4442","1964","3","18","South America - Neotropics","Peru",NA,NA,NA,"US02201086",NA,"Rosales","(DC.) Britton & Rose","Cajamarca","Rio Chamaya, 9 km. below Queromarca at creek ford, near houses above the road. Province of Jaen, Department of Cajamarca","715",NA,"US02201086_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
