"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","typeStatus","fieldNumber","previousCatalogNumber"
"48","2019-02-15 11:34:46-02","IPA","IPA","24887","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Jeffrey, C.","Harley, R.M.","19746","1977","03","20","Brasil","Bahia",NA,"Serra das Almas, Lower NE slopes of the Pico das Almas, ca. 25km WNW of the Vila do Rio de Contas.","-41.95","-13.55","-41.95","-13.55","1400","1400","Subshrub to 1,5m. Leaves coriaceous mid-green above, white beneath. Flowers in bud.; Disturbed ground among cultivation.","IPA0024887",NA,"Plantae",NA,"Southern America",NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:28:05-03","IAP","PACA-AGP","67355","PreservedSpecimen","Plantae","Compositae","Vernonia","cf. mucronulata","Vernonia cf. mucronulata","Less.",NA,"H. F. Leitao f.",NA,"1983","12","09","Brasil","MG","Carrancas","Cachoeira da Fumaca","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"Herb. Univ. de Campinas 15400","PACA067355",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,"21143","auto","Magnoliatae",NA,NA,NA,NA
"50","2019-08-27 13:28:05-03","IAP","PACA-AGP","56567","PreservedSpecimen","Plantae","Compositae","Vernonia","mucronulata","Vernonia mucronulata","Less.","C. Mondin","Rambo, B.",NA,"1955","01","09","Brasil","RS","Canela","Passo do Inferno","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Habitat: in rupestribus dumetosis Fenofase: estéril","PACA056567",NA,"Magnoliophyta","Asterales",NA,NA,"1994","03",NA,"16452","auto","Magnoliatae",NA,NA,NA,NA
"51","2019-08-27 13:28:05-03","IAP","PACA-AGP","56529","PreservedSpecimen","Plantae","Compositae","Vernonia","mucronulata","Vernonia mucronulata","Less.","C. Mondin","Rambo, B.",NA,"1955","01","09","Brasil","RS","Canela","Passo do Inferno","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Habitat: in campestribus saxosis Fenofase: estéril","PACA056529",NA,"Magnoliophyta","Asterales",NA,NA,"1994","03",NA,"16452","auto","Magnoliatae",NA,NA,NA,NA
"52","2020-12-20 21:16:05-03","UFV","VIC","28968","PreservedSpecimen","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Dematteis, M.","Guarçoni, E.; et al.","597","2003","08","31","Brasil","Minas Gerais","Congonhas","Serra do Espinhaço - R.P.P.N. da FERTECO, Cerrado.","-43.8577995300293","-20.4997005462646",NA,NA,NA,NA,"Subarbusto, terrestre, c.a. de 1,2 metros de altura. Folha alternas ligeiramente ásperas, verdes.","VIC028968","VIC028968",NA,NA,NA,NA,"2007",NA,NA,"16368","auto",NA,NA,NA,NA,NA
"53","2020-12-20 21:16:05-03","UFV","VIC","21919","PreservedSpecimen","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Almeida, G.S.S.; Custódio, J.","75","2005","08","24","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha da estrada de cima","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva 0,6m; capitulos axilares em panícula de glomerulos, flores 8-10, lilases. Coletada em campos de afloramentos rochosos/ campo rupestre.","VIC021919",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"54","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0061613","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","H. Robinson","G. Hatschbach; J. M. Silva, J. M. Cruz","68277","1998","9","2","Brazil","Parana",NA,"Fazenda das Almas (Mun. Jaguariaíva).","-49.7","-24.25",NA,NA,NA,NA,"Ereta, 1 m, capítulo lilás.",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-21 14:32:16-03","UFJF","CESJ","41142","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","L.C.Pereira","L.C.S. Assis; M.S. Magalhães","874","2003","07","26","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Liana na borda da mata. Flores cremes.","CESJ041142",NA,"Angiosperma",NA,"América do Sul",NA,"2012","03",NA,"7934","auto",NA,NA,NA,NA,NA
"56","2019-11-21 14:32:16-03","UFJF","CESJ","1483","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","L.C.Pereira","L. Roth","s.n.","1955","07","23","Brasil","Minas Gerais","Belo Horizonte","Estrada de Betim","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Arbusto do cerrado, flores roxas, 150 cm.","CESJ001483",NA,"Angiosperma",NA,"América do Sul",NA,"2012","03",NA,"17082","auto",NA,NA,NA,NA,NA
"57","2019-11-21 14:32:16-03","UFJF","CESJ","26004","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","L.C.Pereira","H.F. Leitão; et al.","s.n.","1987","07","02","Brasil","Minas Gerais","Carrancas",NA,"-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"Subarbusto até 1,30 m, capítulos com flores roxas, em local seco de campo aberto.","CESJ026004",NA,"Angiosperma",NA,"América do Sul",NA,"2012","03",NA,"21143","auto",NA,NA,NA,NA,NA
"58","2020-06-30 18:32:05-03","UFJF","CESJ","33750","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","L.C.Pereira","F.S. Araújo; V.R. Scalon","132","2001","07","28","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, próximo a estrada para o distrito de Moreiras.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Subarbusto com xilopódio, folhas coriáceas, brácteas pardacentas e estruturas roxas. Coletada em área de campo limpo de cerrado.","CESJ033750",NA,"Angiosperma",NA,"América do Sul",NA,"2012","03",NA,"30417","auto",NA,NA,NA,NA,NA
"59","2019-11-21 14:32:16-03","UFJF","CESJ","9261","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","L.C.Pereira","L. Krieger; U.C. Câmara","CESJ9261","1970","09","27","Brasil","Minas Gerais","Lima Duarte","Serra de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Arbusto 1,5 m, flores acastanhadas, no capão.","CESJ009261",NA,"Angiosperma",NA,"América do Sul",NA,"2012","03",NA,"30417","auto",NA,NA,NA,NA,NA
"60","2019-11-21 14:32:16-03","UFJF","CESJ","9102","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","L.C.Pereira","L. Krieger","CESJ9102","1970","09","05","Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"No campo. Arbusto 1 m, flores em frutificação.","CESJ009102",NA,"Angiosperma",NA,"América do Sul",NA,"2012","03",NA,"20620","auto",NA,NA,NA,NA,NA
"61","2019-11-21 14:32:16-03","UFJF","CESJ","9092","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","L.C.Pereira","L. Krieger","CESJ9092","1970","09","06","Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"Arbusto 1 m no campo, flores lilacíneas.","CESJ009092",NA,"Angiosperma",NA,"América do Sul",NA,"2012","03",NA,"20620","auto",NA,NA,NA,NA,NA
"62","2019-11-21 14:32:16-03","UFJF","CESJ","37751","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","L.C.Pereira","V.C. Souza; et al.","4127","1993","10","06","Brasil","São Paulo","Itararé","Fazenda Espinho, 24°16'12'' S, 49°16'08 W. 1200 msm. Campo","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Arbusto 50-60 cm alt., Brácteas involucrais vináceas. Corola lilas, passando a alva.","CESJ037751",NA,"Angiosperma",NA,"América do Sul",NA,"2012","03",NA,"27729","auto",NA,NA,NA,NA,NA
"63","2021-04-07 11:41:40-03","UFMS","CGMS","45069","PreservedSpecimen","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","H.F. Leitão Filho; J. Semir","V.C. Souza; C.M. Sakuragui; P.H. Miyagi, B. Levensteinas; P. Bérgano, W.P. Cardoso","4127","1993","09","06","Brasil","São Paulo","Itararé","Fazenda Espinho.","-49.2688889","-24.27","-49,2688889","-24,27","1200","1200","Flor comCorola lilás passando a alva. Brácteas involucrais vináceas. Habitat: Campo. Habito: Arbusto. 50-60 cm de altura.","CGMS1075033",NA,NA,NA,NA,NA,"1994","12","21",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:25:33-03","UNICAMP","UEC","94455","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Vega, AJ","Baitello, JB; Pastore, JA","834","1997","10","08","Brazil","São Paulo","Franco da Rocha","Parque Estadual do Juqueri.","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"Arbustiva até 1m altura, papilhos alvos.; Campo cerrado.","UEC129845","UEC129845","Magnoliopsida",NA,NA,NA,"2014",NA,NA,"12135","auto",NA,NA,NA,NA,NA
"65","2019-08-20 10:07:18-03","UNICAMP","UEC","31439","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Goldenberg, R","Garcia, WG","13957","1979",NA,NA,"Brazil","Mato Grosso do Sul","Amambai","arredores da tribo Caiuá.","-55.320619","-23.118472","-55.320619","-23.118472",NA,NA,NA,"UEC138955","UEC138955","Magnoliopsida",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:25:57-03","UNICAMP","UEC","42742","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Barroso, GM","DAC; et al.","s.n.","1983","09","14","Brazil","Minas Gerais","Campo do Meio",NA,"-45.833333","-21.116667","-45.833333","-21.116667",NA,NA,"Erva, 0,7 m.; cerrado.","UEC138957","UEC138957","Magnoliopsida",NA,NA,NA,"1985","07",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:25:57-03","UNICAMP","UEC","44159","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Goldenberg, R","Bicudo, LRH; Campos, CJ; Amaral Jr, A","1293","1986","07","17","Brazil","São Paulo","Botucatu","à margem da Rodovia João Melão, que liga São MIguel à Avaré, no km 296.","-48.738611","-22.566667","-48.738611","-22.566667",NA,NA,"1m de altura, papus branco, corola lilás, odor quase que imperceptível.; campo cerrado.","UEC138965","UEC138965","Magnoliopsida",NA,NA,NA,"1992","05",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:25:57-03","UNICAMP","UEC","25380","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Esteves, RL","Leitão Filho, HF; et al.","1146","1981","09","01","Brazil","Minas Gerais","Poços de Caldas","Escrube de Santa Rosália.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Subarbusto de 1,0 m, capítulos liláses.","UEC138953","UEC138953","Magnoliopsida",NA,NA,NA,"1996","04",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:25:57-03","UNICAMP","UEC","88144","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Leitão Filho, HF","Souza, VC; Sakuragui, CM; Miyage, PH; Levensteinas, B; Bérgamo, P","4127","1993","09","04","Brazil","São Paulo","Itararé","Fazenda Espinho.","-49.268889","-24.27","-49.268889","-24.27","1200","1200","Arbusto 50-60 cm de altura, brácteas involucrais vináceas, corola lilás, passando a alva.; campo.","UEC138963","UEC138963","Magnoliopsida",NA,NA,NA,"1994","08","21",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:25:57-03","UNICAMP","UEC","47724","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Goldenberg, R","Leitão Filho, HF; Santin, DA; Grombone-Guaratini, MT; Meira Neto, JAA; Franco, GADC","19410","1987","07","02","Brazil","Minas Gerais","Carrancas",NA,"-44.6425018310547","-21.4874992370605",NA,NA,"1100","1100","subarbusto até 1,30m, capítulos com flores roxas.; local seco de campo aberto.","UEC138958","UEC138958","Magnoliopsida",NA,NA,NA,"1992","05",NA,"21143","auto",NA,NA,NA,NA,NA
"71","2021-03-01 16:25:57-03","UNICAMP","UEC","46894","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","et al.; Meira, RA","Semir, J; Martins, AB; Benacci, JL; Dutilh, JHA","19578","1987","07","02","Brazil","Minas Gerais","Carrancas","Cachoeira da Fumaça","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"Arbusto 1m, crescendo em campo cerrado.","UEC050391","UEC050391","Magnoliopsida",NA,NA,NA,"1989","05",NA,"21143","auto",NA,NA,NA,NA,NA
"72","2021-03-01 16:25:57-03","UNICAMP","UEC","47587","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Leitão Filho, HF; Santin, DA; Grombone-Guaratini, MT; Meira Neto, JAA; Franco, GADC","19344","1987","06","30","Brazil","Minas Gerais","Tiradentes",NA,"-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"flores brancas, 80 cm.","UEC138954","UEC138954","Magnoliopsida",NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA
"73","2019-08-20 10:07:18-03","UNICAMP","UEC","165052","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Semir, J; Monge, M","Hoehne, W","1150","1945","08","22","Brazil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,"UEC028733","UEC028733","Magnoliopsida",NA,NA,NA,"2010",NA,NA,"9448","auto",NA,NA,NA,NA,NA
"74","2021-03-01 16:25:57-03","UNICAMP","UEC","102991","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Bastos, J","Bastos, J; Miranda, AM; Félix, LP; Pires, MFO; Lima, J","36","1996","04","30","Brazil","Pernambuco","Triunfo","Subida da serra.","-38.1016998291016","-7.83805990219116",NA,NA,NA,NA,"subarbusto ca. de 1,0m de alt, flores liláses.; terrenos encapoeirados.","UEC138951","UEC138951","Magnoliopsida",NA,NA,NA,"1996","04","30","14606","auto",NA,NA,NA,NA,NA
"75","2021-03-01 16:25:57-03","UNICAMP","UEC","132082","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Stutts, JG","Sakane, M","66","1973","09","11","Brazil","São Paulo","Botucatu","Ca. 3 km da Rodovia Castelo Branco.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Planta herbácea, folhas ovais, capítulos rosados.; Cerrado.","UEC133760","UEC133760","Magnoliopsida",NA,NA,NA,"1984",NA,NA,"40412","auto",NA,NA,NA,NA,NA
"76","2021-03-01 16:25:57-03","UNICAMP","UEC","76325","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Esteves, RL","Souza, VC; Sakuragui, CM; Souza, JP; Scalon, VR; Wongtschowski, M","8712","1995","08","18","Brazil","São Paulo","Itapeva","Estação Ecológica de Itapeva.","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,"arbusto, até 1,2m de altura. Colora lilás.; Transição campo - cerrado.","UEC138961","UEC138961","Magnoliopsida",NA,NA,NA,"1996","02","08","42926","auto",NA,NA,NA,NA,NA
"77","2021-03-01 16:25:57-03","UNICAMP","UEC","88140","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Semir, J","Souza, VC; Sakuragui, CM; Miyage, PH; Levensteinas, B; Bérgamo, P","4346","1993","09","04","Brazil","São Paulo","Itararé","Bonsucesso, ca. 13 km de Itararé.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"arbusto, 40 cm de altura, flores liláses.; Área de cerrado reflorestada com Eucalyptus.","UEC138952","UEC138952","Magnoliopsida",NA,NA,NA,"1996",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"78","2021-03-01 16:25:57-03","UNICAMP","UEC","76436","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Souza, VC","Souza, VC; Sakuragui, CM; Souza, JP; Sanches, CD; Wongtschowski, M","8925","1995","08","20","Brazil","São Paulo","Itararé","Estrada Itararé - Bom Sucesso. Ca. de 17 km de Itararé. Fazenda Ibiti (Ripasa).","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Arbusto, ca. 1,m de altura. Capítulos liláses.; campo na beira de um córrego.","UEC138960","UEC138960","Magnoliopsida",NA,NA,NA,"1995","09",NA,"27729","auto",NA,NA,NA,NA,NA
"79","2021-03-01 16:25:57-03","UNICAMP","UEC","76794","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Esteves, RL","Souza, VC; Sakuragui, CM; Souza, JP; Sanches, CD; Wongtschowski, M","8766","1995","08","18","Brazil","São Paulo","Itararé","Estrada Itararé - Itapeva, próximo à ponte do Rio Verde.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"arbusto, ca. 1,m de altura; papus alvo.; área de brejo com transição para cerrado nos pontos mais altos.","UEC138962","UEC138962","Magnoliopsida",NA,NA,NA,"1996","02","08","27729","auto",NA,NA,NA,NA,NA
"80","2021-03-01 16:25:57-03","UNICAMP","UEC","88141","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Leitão Filho, HF","Scaramuzza, CAMR; Godron, M","343",NA,NA,NA,"Brazil","São Paulo","Itararé","Fazenda Santa Isabel.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"campo limpo secundário.","UEC138964","UEC138964","Magnoliopsida",NA,NA,NA,"1994","08","10","27729","auto",NA,NA,NA,NA,NA
"81","2021-03-01 16:25:57-03","UNICAMP","UEC","88143","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Semir, J","Scaramuzza, CAMR; Souza, VC","431","1989","08","11","Brazil","São Paulo","Itararé","Rodovia SP 258 junto ao Rio Verde.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"arbusto, 1,20 m de altura, com flores liláses e papus alvos.; campo cerrado.","UEC138956","UEC138956","Magnoliopsida",NA,NA,NA,"1996",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"82","2019-08-20 10:07:18-03","UNICAMP","UEC","164130","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Semir, J; Monge, M","Hoehne, W","2218","1946","07","18","Brazil","São Paulo","São Paulo","próximo ao Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"UEC068168","UEC068168","Magnoliopsida",NA,NA,NA,"2010",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"83","2019-08-20 10:07:18-03","UNICAMP","UEC","165054","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Semir, J; Monge, M","Hoehne, W","2239","1946","08","07","Brazil","São Paulo","São Paulo","Próximo ao Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"UEC028727","UEC028727","Magnoliopsida",NA,NA,NA,"2010",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"84","2019-11-05 16:46:05-03","UFOP","OUPR","3385","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.","1973","07","29","Brasil","Minas Gerais","Esmeraldas",NA,"-44.3138999938965","-19.7625007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"23009","auto",NA,NA,NA,NA,NA
"85","2019-11-05 16:46:05-03","UFOP","OUPR","21018","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Esmeraldas",NA,"-44.3138999938965","-19.7625007629395",NA,NA,NA,NA,"Beira de estrada. Subarbusto. Flores róseas",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"23009","auto",NA,NA,NA,NA,NA
"86","2019-11-05 16:46:05-03","UFOP","OUPR","4764","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.","1974","08","26","Brasil","Minas Gerais","Itabirito","Serra de Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"87","2019-11-05 16:46:05-03","UFOP","OUPR","3386","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.","1973","07","29","Brasil","Minas Gerais","Itabirito","Serra de Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"88","2019-11-05 16:46:05-03","UFOP","OUPR","4838","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Lisboa, M.A.","s.n.","1975","07","23","Brasil","Minas Gerais","Ouro Preto","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"89","2019-11-05 16:46:05-03","UFOP","OUPR","4756","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Lisboa, M.A.","s.n.","1975","07","23","Brasil","Minas Gerais","Ouro Preto","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"90","2019-11-05 16:46:05-03","UFOP","OUPR","3816","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Arbusto. Flores pálidas",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"91","2019-11-05 16:46:05-03","UFOP","OUPR","20186","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Subarbusto. Flores róseas",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"92","2019-11-05 16:46:05-03","UFOP","OUPR","4025","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.","1974","06","23","Brasil","Minas Gerais","Ouro Preto","Chapada","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"93","2019-11-05 16:46:05-03","UFOP","OUPR","21641","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Chapada","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Erva. Flores brancas",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"94","2019-11-05 16:46:05-03","UFOP","OUPR","3815","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Dom Bosco","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Arbusto. Flores pálidas",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"95","2019-11-05 16:46:05-03","UFOP","OUPR","19917","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Dom Bosco","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Erva. Flores brancas",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"96","2019-11-05 16:46:05-03","UFOP","OUPR","20184","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Subarbusto. Flores róseas",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"97","2019-11-05 16:46:05-03","UFOP","OUPR","3368","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.","1973","08","05","Brasil","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"98","2019-11-05 16:46:05-03","UFOP","OUPR","20187","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Subarbusto. Flores róseas",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
