"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","previousCatalogNumber"
"248","2014-09-25 12:12:46-03","FEMACT","MIRR","5627","S","Plantae","Phytolaccaceae","Seguieria","americana","Seguieria americana","L.",NA,NA,NA,NA,"Silva, S.J.R.","1997","02","15","Brasil","Roraima","Caracaraí","-60.435555","3.450277","-60.435555","3.450277",NA,NA,"s.n.","Contão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-02-15 11:47:11-02","IPA","IPA","63939","S","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.",NA,NA,NA,NA,"Custódio-Filho, A.","1984","03","29","Brasil","São Paulo","Biritiba-Mirim","-45.883333","-23.65","-45.883333","-23.65","IPA0063939",NA,"2335","Estação Biológica de Boracéia",NA,NA,"Trepadeira; frutos esverdeados.","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-02-15 11:47:11-02","IPA","IPA","64264","S","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","Marchioretto, M.E.","1993","06","10","Catharino, E.L.M.","1987","04","07","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"IPA0064264",NA,"1077","ESALQ, mata da pedreira. Área em regeneração.",NA,NA,"Arvoreta bastante ramificada. Epinescente.","Plantae",NA,"Southern America",NA,"44778","auto",NA,NA,NA,NA,NA,NA
"251","2019-02-15 11:47:11-02","IPA","IPA","9260","S","Plantae","Phytolaccaceae","Seguieria","americana","Seguieria americana","L.",NA,NA,NA,NA,"Koscinski, M.","1935","03",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"IPA0009260",NA,"s.n.","Serra da Cantareira",NA,NA,"Frutos (jul-Ago).","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-02-15 11:47:11-02","IPA","IPA","9263","S","Plantae","Phytolaccaceae","Seguieria","americana","Seguieria americana","L.","Gehrt","1940","07",NA,"Pickel, B.","1940","05","01","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0009263",NA,"4624","Chácara dos Morrinhos, na mata.",NA,NA,"Árvore.","Plantae",NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"253","2019-07-26 11:40:52-03","IPA","IPA","83130","S","Plantae","Phytolaccaceae","Seguieria","americana","Seguieria americana","L.","Cano, O.","2009","01","13","Coelho, A.","2006","03","06","Brasil","Pernambuco","Vitória de Santo Antão","-35.2914009094238","-8.11806011199951",NA,NA,"IPA0083130",NA,"83130","Na saída de Vitória em direção à Chã de Alegria, na propriedade do coletor.",NA,NA,"Árvore de pequeno porte, caule aculeado. Flores creme claro.; Área ribeirinha.","Plantae",NA,"Southern America",NA,"21817","auto",NA,NA,NA,NA,NA,NA
"254","2019-02-15 11:47:11-02","IPA","IPA","9261","S","Plantae","Phytolaccaceae","Seguieria","americana","Seguieria americana","L.",NA,NA,NA,NA,"Glassaner, F.","1940","02","11","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0009261",NA,"s.n.","Chácara dos Morrinhos, na cerca.",NA,NA,"Cipó do mato.","Plantae",NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"255","2019-02-15 11:47:11-02","IPA","IPA","9262","S","Plantae","Phytolaccaceae","Seguieria","americana","Seguieria americana","L.","Gehrt","1940","07",NA,"Pickel, B.","1940","05","01","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0009262",NA,"4624","Chácara dos Morrinhos, na mata.",NA,NA,"Árvore. Frutos ligeiramente róseos.","Plantae",NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"256","2019-02-15 11:47:11-02","IPA","IPA","18123","S","Plantae","Phytolaccaceae","Seguieria","parvifolia","Seguieria parvifolia","Benth.",NA,NA,NA,NA,"Maruñak, V.","1968","02","11","Argentina","Misiones",NA,NA,NA,NA,NA,"IPA0018123",NA,"10","Capital. Ruta 14, borde Ayo. garupá.",NA,NA,"Arbol de 3-4m de altura. Flores blanco-amarillentas.","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-08-27 13:28:16-03","IAP","PACA-AGP","72591","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","D. A. Folli","1989","04","19","Brasil","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"PACA072591",NA,"900","Reser. Florestal da CVRD, Est. Jacaranda caviuna,ant.232 Km",NA,NA,"Cipó em floresta alta , + 25m de alt. DAP 8,8cm. Flor e botão verde-claro. Casca áspera. Fenofase: flor","Magnoliophyta","Campanulales",NA,NA,"48094","auto","Magnoliatae",NA,NA,NA,NA,NA
"258","2019-08-27 13:28:13-03","IAP","PACA-AGP","28751","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Emrich, K.","1945","03","16","Brasil","RS","Canela","-50.815601348877","-29.3656005859375",NA,NA,"PACA028751",NA,NA,"Caracol",NA,NA,"Habitat: In silva primaeva Fenofase: fruto submaturo","Magnoliophyta","Campanulales",NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA
"259","2019-08-27 13:28:13-03","IAP","PACA-AGP","104483","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","A. sehnem",NA,NA,NA,"Sehnem, A.","1954","12","30","Brasil","RS",NA,NA,NA,NA,NA,"PACA104483",NA,"1318","Vale Vêneto",NA,NA,NA,"Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"260","2019-08-27 13:28:13-03","IAP","PACA-AGP","10936","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","P. Buck SJ","1943","01",NA,"Brasil","RS","São Luiz",NA,NA,NA,NA,"PACA010936",NA,NA,"Cerro largo",NA,NA,"Habitat: In silva primaeva Fenofase: flor","Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"261","2019-08-27 13:28:13-03","IAP","PACA-AGP","118714","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","Sobral, M.","2009","03",NA,"Verdi, M.","2009","02","17","Brasil","SC","Tunápolis","-53.595278","-26.954722","53º35'43w","26º57'17s","PACA118714",NA,"1605","são sebastiao","250","250","furb 10315&nf;fruto verde Habitat: floresta estacional decidual","Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"262","2019-08-27 13:28:13-03","IAP","PACA-AGP","118715","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","Stival-Santos, A.","2010","03","15","Stival-Santos, A.","2010","01","27","Brasil","SC","Angelina","-49.049722","-27.54","49º02'59w","27º32'24s","PACA118715",NA,"1481","coqueiral","835","835","furb 20922&nf;fruto verde, alado Habitat: ecotono floresta ombrófila densa e floresta ombrófila mista; estagio avançado, pastagem","Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"263","2019-08-27 13:28:13-03","IAP","PACA-AGP","27544","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","Emrich-Rambo","1954","09","06","Henz, E.","1944",NA,NA,"Brasil","RS","Pareci",NA,NA,NA,NA,"PACA027544",NA,NA,NA,NA,NA,"Conferido por M.S. Marchioretto Habitat: In silva primaeva Fenofase: estéril","Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"264","2019-08-27 13:28:13-03","IAP","PACA-AGP","28038","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","P. Buck SJ","1945","02",NA,"Brasil","RS","Vila Oliva",NA,NA,NA,NA,"PACA028038",NA,NA,"Perto de Caias do Sul",NA,NA,"Habitat: In silva primaeva","Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"265","2019-08-27 13:28:13-03","IAP","PACA-AGP","31105","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Rambo, B.","1946","01","07","Brasil","RS","Vila Oliva",NA,NA,NA,NA,"PACA031105",NA,NA,"perto de Caxias",NA,NA,"Habitat: Ad silvam primaevam Fenofase: estéril","Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"266","2019-08-27 13:28:13-03","IAP","PACA-AGP","39709","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Rambo, B.","1949","01","14","Brasil","RS","Pareci",NA,NA,NA,NA,"PACA039709",NA,NA,NA,NA,NA,"Habitat: In silva primaeva Fenofase: flor","Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"267","2019-08-27 13:28:13-03","IAP","PACA-AGP","47969","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Sehnem, A.","1949","02","04","Brasil","RS","São Luiz",NA,NA,NA,NA,"PACA047969",NA,"3599",NA,NA,NA,"Habitat: In silva primaeva Fenofase: flor e fruto","Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"268","2019-08-27 13:28:16-03","IAP","PACA-AGP","69786","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","O. Bueno","1987","03","26","Brasil","RS","São Valentin",NA,NA,NA,NA,"PACA069786",NA,"500","A 4Km da sade da cidade",NA,NA,"Flor amarela, pouco numerosa Fenofase: flor","Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"269","2019-08-27 13:28:16-03","IAP","PACA-AGP","74185","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1994","11","21","R. Záchia","1992","01","13","Brasil","RS",NA,NA,NA,NA,NA,"PACA074185",NA,"778","Palmitinho",NA,NA,NA,"Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"270","2019-08-27 13:28:16-03","IAP","PACA-AGP","82072","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","A. Sehnem",NA,NA,NA,"Sehnem, A.","1963","01","25","Brasil","RS","Itapoã",NA,NA,NA,NA,"PACA082072",NA,"8158",NA,NA,NA,"Habitat: Semi-sarmentum in silva","Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"271","2020-12-21 16:36:49-03","IAP","PACA-AGP","85354","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1999","05",NA,"Brina, A.E.","1996","02","28","Brasil","MG",NA,NA,NA,NA,NA,"PACA085354",NA,NA,"Carste de Lagoa Santa, Matozinho",NA,NA,"BHCB 36691 Habitat: Mata da horta","Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"272","2019-08-27 13:28:16-03","IAP","PACA-AGP","94580","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","Bauer, D.",NA,NA,NA,"Bauer,D.","2001","04","04","Brasil","RS",NA,NA,NA,NA,NA,"PACA094580",NA,NA,NA,NA,NA,"HASU 16106&nf;Crescendo na base e em patamares de afloramento rochoso Hábito: liana","Magnoliophyta","Campanulales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"273","2019-08-27 13:28:13-03","IAP","PACA-AGP","28764","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Emrich, K.","1945","03","14","Brasil","RS","Canela","-50.815601348877","-29.3656005859375",NA,NA,"PACA028764",NA,NA,"caracol",NA,NA,"Habitat: In silva primaeva Fenofase: fruto imaturo","Magnoliophyta","Campanulales",NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA
"274","2019-08-27 13:28:16-03","IAP","PACA-AGP","82061","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1997","04","23","Sehnem, A.","1978","02","15","Brasil","RS","Cerro Largo","-54.7380981445312","-28.1485996246338",NA,NA,"PACA082061",NA,"15865","Caraguatá","300","300","Habitat: Arbustum sarmentosum ad ripam silvae","Magnoliophyta","Campanulales",NA,NA,"13082","auto","Magnoliatae",NA,NA,NA,NA,NA
"275","2019-08-27 13:28:13-03","IAP","PACA-AGP","40602","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Rambo, B.","1949","03","23","Brasil","RS","Esteio","-51.17919921875","-29.861400604248",NA,NA,"PACA040602",NA,NA,NA,NA,NA,"Habitat: In silva campestri scanens Fenofase: fruto submaturo","Magnoliophyta","Campanulales",NA,NA,"7214","auto","Magnoliatae",NA,NA,NA,NA,NA
"276","2019-08-27 13:28:13-03","IAP","PACA-AGP","59905","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Camargo, O. R.","1957","04","07","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"PACA059905",NA,"1245",NA,NA,NA,"Habitat: In araucarieto semiscandens Fenofase: estéril","Magnoliophyta","Campanulales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"277","2019-08-27 13:28:13-03","IAP","PACA-AGP","33067","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","A. Strieder SJ","1945","01","15","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA033067",NA,NA,NA,NA,NA,"Habitat: In silva primaeva Fenofase: flor","Magnoliophyta","Campanulales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"278","2019-08-27 13:28:13-03","IAP","PACA-AGP","27412","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","Maria S. Marchioretto","1993","05","27","J. Rick S.J.","1944",NA,NA,"Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA027412",NA,NA,"Kappesberg",NA,NA,"Habitat: In silva primaeva Fenofase: flor","Magnoliophyta","Campanulales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"279","2019-08-27 13:28:16-03","IAP","PACA-AGP","103192","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M.S. Marchioretto","2008","11",NA,"R. Wasum","1972","01","09","Brasil","RS","Morro Reuter","-51.0807991027832","-29.5380992889404",NA,NA,"PACA103192",NA,"287",NA,NA,NA,"Fenofase: flores Hábito: Semitrepadeira","Magnoliophyta","Campanulales",NA,NA,"12924","auto","Magnoliatae",NA,NA,NA,NA,NA
"280","2019-08-27 13:28:16-03","IAP","PACA-AGP","94127","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","J. Mauhs & M. S. Marchioretto",NA,NA,NA,"Marchioretto, M. S.","2002","05","13","Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"PACA094127",NA,NA,"L. da Porteira",NA,NA,"J. Mauhs, J.F. Barbosa e L. Baretta Habitat: No interior da mata (restinga).","Magnoliophyta","Campanulales",NA,NA,"31350","auto","Magnoliatae",NA,NA,NA,NA,NA
"281","2019-08-27 13:28:13-03","IAP","PACA-AGP","11917","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Emrich, K.","1944",NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA011917",NA,NA,NA,NA,NA,"Habitat: In silva riparia Fenofase: flor","Magnoliophyta","Campanulales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"282","2019-08-27 13:28:13-03","IAP","PACA-AGP","28669","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Rambo, B.","1945","02","04","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA028669",NA,NA,"Ipanema",NA,NA,"Habitat: In silva riparia Fenofase: estéril","Magnoliophyta","Campanulales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"283","2019-08-27 13:28:16-03","IAP","PACA-AGP","66928","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Reitz, R.","1963","04","12","Brasil","SC","Lacerdópolis","-51.5558013916016","-27.2600002288818",NA,NA,"PACA066928",NA,"14686",NA,NA,NA,"Habitat: Capoeira","Magnoliophyta","Campanulales",NA,NA,"10351","auto","Magnoliatae",NA,NA,NA,NA,NA
"284","2019-08-27 13:28:13-03","IAP","PACA-AGP","41919","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Rambo, B.","1949","06","11","Brasil","RS","Esteio","-51.17919921875","-29.861400604248",NA,NA,"PACA041919",NA,NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: fruto maturo","Magnoliophyta","Campanulales",NA,NA,"7214","auto","Magnoliatae",NA,NA,NA,NA,NA
"285","2019-08-27 13:28:13-03","IAP","PACA-AGP","56144","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Pivetta","1954","01","07","Brasil","RS","Ijuí","-53.9146995544434","-28.3878002166748",NA,NA,"PACA056144",NA,"572","Dr. Pestana",NA,NA,"Habitat: In silva Fenofase: flor","Magnoliophyta","Campanulales",NA,NA,"36807","auto","Magnoliatae",NA,NA,NA,NA,NA
"286","2019-08-27 13:28:16-03","IAP","PACA-AGP","66391","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Fr. Henz","1946","12","15","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA066391",NA,NA,"São Salvador",NA,NA,"Habitat: Mata","Magnoliophyta","Campanulales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"287","2019-08-27 13:28:13-03","IAP","PACA-AGP","28636","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","Maria S. Marchioretto","1993","05","27","Rambo, B.","1945","03",NA,"Brasil","RS","Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,"PACA028636",NA,NA,"Ad fl. Uruguai supeius",NA,NA,"Habitat: In silva primaeva Fenofase: estéril","Magnoliophyta","Campanulales",NA,NA,"35080","auto","Magnoliatae",NA,NA,NA,NA,NA
"288","2019-08-27 13:28:13-03","IAP","PACA-AGP","10938","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Rambo, B.","1943","01",NA,"Brasil","RS","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,"PACA010938",NA,NA,NA,NA,NA,"Habitat: In silva primaeva Fenofase: estéril","Magnoliophyta","Campanulales",NA,NA,"14669","auto","Magnoliatae",NA,NA,NA,NA,NA
"289","2019-08-27 13:28:16-03","IAP","PACA-AGP","60","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Rambo, B.","1933","01","03","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA000060",NA,NA,"Juca Batista",NA,NA,"Habitat: In silva riparia Fenofase: flor","Magnoliophyta","Campanulales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"290","2019-08-27 13:28:13-03","IAP","PACA-AGP","36040","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","A. Spies","1947","02",NA,"Brasil","RS","Santa Rosa","-54.4813995361328","-27.8708000183105",NA,NA,"PACA036040",NA,NA,"Campinas",NA,NA,"Habitat: In silva primaeva Fenofase: flor","Magnoliophyta","Campanulales",NA,NA,"19818","auto","Magnoliatae",NA,NA,NA,NA,NA
"291","2019-08-27 13:28:13-03","IAP","PACA-AGP","36039","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1947","02",NA,"A. Spies","1947","02",NA,"Brasil","RS","Santa Rosa","-54.4813995361328","-27.8708000183105",NA,NA,"PACA036039",NA,NA,"Campinas",NA,NA,"Habitat: In silva primaeva Fenofase: flor","Magnoliophyta","Campanulales",NA,NA,"19818","auto","Magnoliatae",NA,NA,NA,NA,NA
"292","2019-08-27 13:28:13-03","IAP","PACA-AGP","11515","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","P. Buck SJ","1943","01",NA,"Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA011515",NA,NA,"Fazenda Englert",NA,NA,"Habitat: In silva primaeva Fenofase: flor","Magnoliophyta","Campanulales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"293","2019-08-27 13:28:16-03","IAP","PACA-AGP","7593","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","F. Theissen SJ","1903",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA007593",NA,NA,NA,NA,NA,"Fenofase: fruto maturo","Magnoliophyta","Campanulales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"294","2019-08-27 13:28:13-03","IAP","PACA-AGP","35720","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchiretto","1993","05","27","Henz, E.","1946","11","20","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA035720",NA,NA,NA,NA,NA,"Habitat: In silva primaeva Fenofase: flor","Magnoliophyta","Campanulales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"295","2019-08-27 13:28:13-03","IAP","PACA-AGP","3733","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Rambo, B.","1941","01","03","Brasil","RS","São Sebastião do Caí","-51.3755989074707","-29.5867004394531",NA,NA,"PACA003733",NA,NA,"Portugieserschneis",NA,NA,"Habitat: In silva primaeva Fenofase: estéril","Magnoliophyta","Campanulales",NA,NA,"12036","auto","Magnoliatae",NA,NA,NA,NA,NA
"296","2019-08-27 13:28:13-03","IAP","PACA-AGP","40448","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Rambo, B.","1949","03","09","Brasil","RS","Sapucaia do Sul","-51.1483001708984","-29.8246994018555",NA,NA,"PACA040448",NA,NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: flor e fruto submaturo","Magnoliophyta","Campanulales",NA,NA,"7291","auto","Magnoliatae",NA,NA,NA,NA,NA
"297","2019-08-27 13:28:16-03","IAP","PACA-AGP","84843","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1997","07","07","Sehnem, A.","1972","01","05","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"PACA084843",NA,NA,"Pouso Novo",NA,NA,"Sem Material Habitat: arbustum ad silvam","Magnoliophyta","Campanulales",NA,NA,"14404","auto","Magnoliatae",NA,NA,NA,NA,NA
"298","2019-08-27 13:28:16-03","IAP","PACA-AGP","9312","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","27","Rambo, B.","1942","01","25","Brasil","RS","Toropi","-54.228099822998","-29.4783000946045",NA,NA,"PACA009312",NA,NA,"Santa Maria",NA,NA,"Habitat: In silva primaeva Fenofase: estéril","Magnoliophyta","Campanulales",NA,NA,"15764","auto","Magnoliatae",NA,NA,NA,NA,NA
"299","2019-08-27 13:28:16-03","IAP","PACA-AGP","64835","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1993","05","26","Reitz & Klein","1956","02","16","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"PACA064835",NA,"2722","Braço joaquim-Luis Alves",NA,NA,"Habitat: Mata","Magnoliophyta","Campanulales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"300","2019-08-27 13:28:16-03","IAP","PACA-AGP","96286","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","Zanotto",NA,NA,NA,"Zanotto, M.","2005","02","16","Brasil","SC","Maravilha","-53.1725006103516","-26.760799407959",NA,NA,"PACA096286",NA,NA,"Mata do Seminário",NA,NA,"Sem n° de HASU","Magnoliophyta","Campanulales",NA,NA,"12440","auto","Magnoliatae",NA,NA,NA,NA,NA
"301","2019-08-27 13:28:16-03","IAP","PACA-AGP","65069","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","aculeata","Seguieria aculeata","Jacq.","M. S. Marchioretto","1989","07","27","Reitz, R.","1958","01","28","Brasil","SC","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,"PACA065069",NA,"6315","Sabiá",NA,NA,"Habitat: Mata","Magnoliophyta","Campanulales",NA,NA,"21797","auto","Magnoliatae",NA,NA,NA,NA,NA
