"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","class","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"45","2020-02-08 09:35:48-03","NBC","NL-BOTANY","L.1802484","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini",NA,NA,NA,NA,"Lorentz PG",NA,"1880","04","01","Uruguay",NA,NA,"Flora Entreriana, Concepcion del Uruguay.",NA,NA,NA,NA,NA,NA,"NL-L1802484","NL-L1802484",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1802484 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"46","2020-02-08 09:35:48-03","NBC","NL-BOTANY","L.1802485","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini",NA,NA,NA,NA,"Pedersen TM",NA,"1952","05","18","Argentina",NA,NA,"Estancia 'Las Tres Marias'Dep. Empedrado Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"NL-L1802485","NL-L1802485",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1802485 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 09:35:48-03","NBC","NL-BOTANY","L.1802486","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini",NA,NA,NA,NA,"Pedersen TM",NA,"1957","12","17","Argentina",NA,NA,"Island of Cambaá Cuá in the R. Uruguay near Concepción del U. Prov. Entre Ríos.",NA,NA,NA,NA,NA,NA,"NL-L1802486","NL-L1802486",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1802486 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:35:48-03","NBC","NL-BOTANY","L.1802487","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini",NA,NA,NA,NA,"Pedersen TM",NA,"1970","01","23","Argentina",NA,NA,"Woodland on low, moist ground. Estancia 'Fortin del Iberá'. Dep. Concepción.",NA,NA,NA,NA,NA,NA,"NL-L1802487","NL-L1802487",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1802487 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 09:35:48-03","NBC","NL-BOTANY","L.1802488","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini",NA,NA,NA,NA,"Lorentz PG",NA,"1879","03","28","Uruguay",NA,NA,"Flora Emperiana.",NA,NA,NA,NA,NA,NA,"NL-L1802488","NL-L1802488",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1802488 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:35:48-03","NBC","NL-BOTANY","L.3913225","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini",NA,NA,NA,NA,"Cordeiro I; et al.",NA,"1992","11","24","Brazil",NA,NA,"Brasil, Mato Grosso do Sul, Bataguacu, mata das margens do Rio Pardo.",NA,NA,NA,NA,NA,NA,"NL-L3913225","NL-L3913225",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3913225 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 09:36:12-03","NBC","NL-BOTANY","AMD.86741","PreservedSpecimen","Plantae","Lauraceae","Ocotea","angustifolia","Ocotea angustifolia","(Schott) Mez",NA,NA,NA,NA,"Herter WG",NA,"1928","09","01","Uruguay",NA,NA,"Dep. de Tacuarembo, Dict. Velle Eden.",NA,NA,NA,NA,NA,NA,"NL-AMD86741","NL-AMD86741",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.86741 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:11:57-03","ESALQ","ESA","121323","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,"Barbosa, T.M.",NA,NA,NA,"Garcia, L.C.","332.0","2008","11","01","Brasil","São Paulo","Iracemápolis","Reserva de Abastecimento Público.","-47.519109","-22.5765589","-47.519109","-22.5765589","608","608","ESA121323",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:11:57-03","ESALQ","ESA","120966","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia",NA,"Barbosa, T.M.","2010",NA,NA,"Garcia, L.C.","333.0","2008","07","01","Brasil","São Paulo","Iracemápolis","Reserva de abastecimento público, mata ciliar em processo de restauração desde 1987","-47.519109","-22.576589","-47.519109","-22.576589","608","608","ESA120966",NA,NA,NA,NA,NA,"Árvore plantada, flores e botões","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:11:57-03","ESALQ","ESA","2366","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","Nees","van der Werff, H.",NA,NA,NA,"Hatschbach, G. ; Guimarães, O.","19072.0","1968","04","21","Brasil","Paraná","Icaraima",NA,"-53.613899230957","-23.3955993652344",NA,NA,NA,NA,"ESA002366",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"21289","auto",NA,NA,NA,NA,NA
"55","2015-07-02 14:02:30-03","JBP","HPL","6826","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","V.C. Souza","2012","07","04","A. Amaral Jr. & J. O. Mendonça et al.","381","1999","04","10","Brasil","SP","Presidente Epitácio","Coletado subindo a margem esquerda do Rio Paraná, dentro d'água. S 21° 42' 24,9; W 52° 03' 08,4.","-52.11","-21.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59255","auto",NA,NA,NA,NA,NA
"56","2016-02-02 14:38:20-02","BGBM","B","B 10 0185101","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100185101","B100185101",NA,"Middle and South America",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100185101 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-02-02 14:38:20-02","BGBM","B","B 10 0185105","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100185105","B100185105",NA,"Middle and South America",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100185105 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-02-02 14:38:20-02","BGBM","B","B 10 0185104","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","Nees",NA,NA,NA,NA,"?",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100185104","B100185104",NA,"Middle and South America",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100185104 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:37:25-03","IAP","PACA-AGP","66591","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) Castigl.",NA,NA,NA,NA,"Krapovickas, A.",NA,"1971","10","31","Argentina",NA,NA,"San Martin, Provincia de Corrientes - Carlos Pellegrini, costa",NA,NA,NA,NA,NA,NA,"PACA066591",NA,NA,NA,NA,NA,"3m de altura, en embalsado Hábito: arbusto","Magnoliophyta","Laurales","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:30:36-03","IAP","PACA-AGP","60241","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) Castigl.","G. Pedralli","1979","08","15","Rambo, B.",NA,"1957","01","24","Brasil","SC","Bom Retiro","Riosinho","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,"PACA060241",NA,NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor Ecossistema: Mata Atlântica","Magnoliophyta","Laurales","Magnoliatae","35974","auto",NA,NA,NA,NA,NA
"61","2020-12-20 21:18:03-03","UFV","VIC","8580","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees",NA,NA,NA,NA,"Menezes, N.L.; et al.","448","1983","04","01","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"VIC008580",NA,NA,NA,NA,NA,"Arbusto de até 1,20 flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-20 21:18:03-03","UFV","VIC","24994","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees",NA,NA,NA,NA,"Amaral, A.; et al.","321","1999","04","07","Brasil","Mato Grosso do Sul","Três Lagoas","Bairro de Jupiá","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,"VIC024994",NA,NA,NA,NA,NA,"Arbusto de flores brancas na beira de água.",NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA
"63","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0021780","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","Nees & Mart. ex Nees","W. A. Medina",NA,NA,NA,"G. Rotta","381","2006","12","21","Argentina","Santa Fe",NA,"General Obligado. Las Toscas, Piracuacito.","-59.1","-28.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árbol 7 m alt, flor con pétalos blancos y centro amarillo. Frutos verdes.","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"64","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0021781","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","Nees & Mart. ex Nees","S. G. Tressens",NA,NA,NA,"M. M. Arbo; S. A. Cáceres, M. S. Ferrucci, V. Marunak","6877","1996","10","25","Argentina","Corrientes",NA,"Dep. San Roque. Estancia Caaguazú, 11 km NE de Chavarria camino a Tacuaritas, potrero Plantel, aprox. 3 km al W del casco.","-58.487","-28.888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Convenio de cooperación con la Subsecretaría de Recursos Naturales y Medio Ambiente, Gobierno de Corrientes; Arbol 5-6 m alt, frutos inmaduros verdes","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-04-07 11:45:15-03","UFMS","CGMS","8332","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,"2020",NA,NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","349","1999","04","10","Brasil","São Paulo","São Paulo","Panorama-Caiuá. Margem do Rio do Peixe. Próximo à ponte.","-52.0811111","-21.7422222","-52,0811111","-21,7422222",NA,NA,"CGMS1015292",NA,NA,NA,NA,NA,"Flores esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-04-07 11:45:15-03","UFMS","CGMS","8329","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,"2020",NA,NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","288","1999","04","09","Brasil","São Paulo","Castilho","Margem esquerda do Rio Paraná. Margem direita do Rio Aguapeí.","-51.7469444","-21.0697223","-51,7469444","-21,0697223",NA,NA,"CGMS1015295",NA,NA,NA,NA,NA,"Flores brancas. Habitat: Margem do rio. Habito: Árvore. 6,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:45:15-03","UFMS","CGMS","8330","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,"2020",NA,NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","294","1999","04","07","Brasil","Mato Grosso do Sul","Três Lagoas","Bairro de Jupiá. Margem direita do Rio Paraná.","-51.6394444","-20.8155556","-51,6394444","-20,8155556",NA,NA,"CGMS1015294",NA,NA,NA,NA,NA,"Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:45:15-03","UFMS","CGMS","8333","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,"2020",NA,NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","381","1999","04","10","Brasil","São Paulo","Presidente Epitácio","Subindo a margem esquerda do rio Paraná.","-52.0522222","-21.7069444","-52,0522222","-21,7069444",NA,NA,"CGMS1015291",NA,NA,NA,NA,NA,"Flor presente. Habitat: Dentro da água. Habito: Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-07 11:45:15-03","UFMS","CGMS","6484","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,"2020",NA,NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias","95","1998","10","13","Brasil","Mato Grosso do Sul","Três Lagoas","Porto de areia Independência Margem do Rio Paraná.","-51.6936111","-20.9505556","-51,6936111","-20,9505556",NA,NA,"CGMS1015298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-04-07 11:45:15-03","UFMS","CGMS","55254","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","F.M. Alves","2015","12","26","P. I. Martins; A. L. S. Fachardo; G. M. Shiroma; F.M. Alves","120","2015","11","09","Brasil","Mato Grosso do Sul","Jateí","Parque Estadual das várzeas do rio Ivinhema.","-53.6541667","-22.9330556","-53,6541667","-22,9330556","230","230","CGMS1085219",NA,NA,NA,NA,NA,"Fruto verde com cúpula vermelha. Habitat: Área de Cerrado em processo de restauração Habito: Árvore, 7 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-04-07 11:45:15-03","UFMS","CGMS","8331","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,"2020",NA,NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","321","1999","04","07","Brasil","Mato Grosso do Sul","Três Lagoas","Bairro de Jupiá. Margem direita do Rio Paraná.","-51.6316667","-20.8788889","-51,6316667","-20,8788889",NA,NA,"CGMS1015293",NA,NA,NA,NA,NA,"Flores brancas. Habitat: Beira da água. Habito: Arbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-07 11:45:15-03","UFMS","CGMS","7704","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,"2020",NA,NA,"J. do L.G. Salvador; C. Machado; J.A. Silva; D.V. da Silva","59","1998","06","19","Brasil","Mato Grosso do Sul","Anaurilândia","Fazenda Beira Rio, Fazenda Paraná e Fazenda Bacuri.","-52.7178001403809","-22.1875",NA,NA,NA,NA,"CGMS1015296",NA,NA,NA,NA,NA,"Flores brancas. Caule liso. Habitat: Interior da mata, floresta de 'coroa'. Habito: Árvore. 5,00m de altura.",NA,NA,NA,"52338","auto",NA,NA,NA,NA,NA
"73","2021-04-07 11:45:15-03","UFMS","CGMS","6799","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,"2020",NA,NA,"J. do L.G. Salvador; C. Machado; J.A. Silva; D.V. da Silva","59","1998","06","19","Brasil","Mato Grosso do Sul","Anaurilândia","Fazenda Beira Rio, Fazenda Paraná e Fazenda Bacuri.","-52.7178001403809","-22.1875",NA,NA,NA,NA,"CGMS1015297",NA,NA,NA,NA,NA,"Flores brancas. Caule liso. Habitat: No interior da mata. Habito: Árvore. 5,00m de altura.",NA,NA,NA,"52338","auto",NA,NA,NA,NA,NA
"74","2021-04-07 11:45:15-03","UFMS","CGMS","6469","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov.",NA,NA,NA,NA,"L.R.H. Bicudo; C.J. Campos; S.B. Barbosa","243","1998","10","16","Brasil","São Paulo","Rosana","Margem do rio Paraná. Porto-Primavera, a jusante da barragem.","-53.0499992370605","-22.5799999237061",NA,NA,NA,NA,"CGMS1012583",NA,NA,NA,NA,NA,"Tépalas branco-creme, estames amarelos-esverdeados,Botões verdes. Odor suave e agradável. Cerca de 3,00m de altura. Habitat: Mata de Galeria",NA,NA,NA,"49200","auto",NA,NA,NA,NA,NA
"75","2019-11-27 13:49:42-03","UFS","ASE","15403","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","Zanon, MMF","2007","03",NA,"Kozera, C","1831","2003","01","24","Brasil","Paraná","Vila Alta","Ilha Grande","-53.727778","-23.508333","-53.727778","-23.508333",NA,NA,"ASE0007094",NA,NA,"Southern America",NA,NA,"Árvore com cerca de 8 m. Flores brancas e frutos verdes com cúpula vermelha. Vegetação arbórea ciliar da ilha.; Árvore com cerca de 8 m. Flores brancas e frutos verdes com cúpula vermelha. Vegetação arbórea ciliar da ilha.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:32:27-03","UNICAMP","UEC","173138","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Barbosa, TM",NA,NA,NA,"Garcia, LC","333","2008","07","15","Brazil","São Paulo","Iracemápolis","Reserva de abastecimento público, mata ciliar em processo de restauração desde 1987.","-47.519167","-22.576667","-47.519167","-22.576667","608","608","UEC016227","UEC016227",NA,NA,NA,NA,"Árvore plantada, flores e botões.; Mata Atlântica, Floresta Estacional Semidecídua.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:32:27-03","UNICAMP","UEC","93369","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Tressens, SG","1996",NA,NA,"Arbo, MM; Cáceres, SA; Ferrucci, MS; Maruñak, V","6877","1996","10","25","Argentina","Corrientes","San Roque","Estancia Caaguazú, 11 km NE de Chavarría camino a Tacuaritaas, potrero Plantel, aprox. 3 km al W del casco.&nf;En selva marginal a orillas de un arroyo.",NA,NA,NA,NA,NA,NA,"UEC095136","UEC095136",NA,NA,NA,NA,"Arbol 5-6 m alt.; frutos imaturos verdes.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:32:27-03","UNICAMP","UEC","172915","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Barbosa, TM",NA,NA,NA,"Garcia, LC","334","2008","12","12","Brazil","São Paulo","Iracemápolis","Reserva de abastecimentopúblico.","-47.875278","-22.965556","-47.875278","-22.965556",NA,NA,"UEC016266","UEC016266",NA,NA,NA,NA,"Árvore plantada, frutos pretos.; Mata ciliar em proceso de restauração desde 1987. Mata Atlântica, Floresta Estacional Semidecídua.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:32:27-03","UNICAMP","UEC","71621","S","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini","Baitello, JB",NA,NA,NA,"Pirani, JR; Cordeiro, I; Garcia, RF","3163","1994","07","04","Brazil","São Paulo","Lins","Remanescente de mata mesófila na margem da Rodovia Marechal Rondon (SP300), perto do trevo da entrada da cidade.","-49.7400016784668","-21.6700000762939",NA,NA,NA,NA,"UEC137564","UEC137564",NA,NA,NA,NA,"Arvoreta 5m, ao sol orla da mata. Folhas lustrosas, pendentes. Flores creme.","Magnoliopsida",NA,NA,"23162","auto",NA,NA,NA,NA,NA
"80","2021-03-01 16:32:27-03","UNICAMP","UEC","77897","S","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini","Baitello, JB","1998","04","22","Durigan, G","30559","1991","05","24","Brazil","São Paulo","Marília","Estação experimental de Marília.","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,"UEC133860","UEC133860",NA,NA,NA,NA,"Árvore, casca com calosidades.; Mata ciliar","Magnoliopsida",NA,NA,"38865","auto",NA,NA,NA,NA,NA
"81","2021-03-01 16:32:27-03","UNICAMP","UEC","81016","S","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini","Baitello, JB","1998","04","22","Kirizawa, M; et al.","3109","1995","05","17","Brazil","São Paulo","Presidente Epitácio","Reserva Estadual Lagoa São Paulo, aproximadamente 300m.s.m., ca 10 km da cidade. Próximo ao Rio","-52.1100006103516","-21.7600002288818",NA,NA,NA,NA,"UEC138441","UEC138441",NA,NA,NA,NA,"Árvore 5,0m alt. Flores amarelas.; Mata latifoliada tropical, secundária. 6-7m de altura.","Magnoliopsida",NA,NA,"59255","auto",NA,NA,NA,NA,NA
"82","2019-01-17 11:26:09-02","PUCRS","MPUC","11554","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","P. Moraes","2014","01","01",NA,NA,"2006","01","01","Brasil","RS","Uruguaiana",".","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Laurales","Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"83","2021-03-24 16:38:36-03","FURB","FURB","47533","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Oliveira, AA","2015","08","13","Gund, A.; Mazzonetto, C.; Bamberg, R. & Bona, W.",NA,"2015","08","13","Brasil","Paraná","Altônia","Margem de estrada, Parque Nacional de Ilha Grande (PR).","-53.9441666","-23.9844444","-53.9441666","-23.9844444","229","229","FURB47533","FURB47533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-16 17:53:04-03","UCS","HUCS","48004","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","Jarenkow, J.A.; Brank, P.","2015","12","12","Silva, C.R.","478","2015","12","12","Brasil","Rio Grande do Sul","General Câmara","Localidade de Cachoeirinha","-51.7602996826172","-29.9050006866455",NA,NA,"50","50",NA,NA,NA,NA,NA,NA,"ICN 186246; Floresta ribeirinha do Rio Jacuí, sob a ponte da RS 401. Árvore de aprox. 5m em borda de capão. Folhas falciforme, botões florais","Angiospermae","Lauraceae",NA,"33939","auto",NA,NA,NA,NA,NA
"85","2014-10-14 15:56:43-03","BS","M","M-0147311","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,NA,NA,NA,"Pohl, J.B.E.",NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,"M0147311",NA,"NOTATYPE",NA,NA,NA,NA,"Magnoliophyta","Laurales","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"86","2021-01-18 18:17:57-03","UFES","VIES","12600","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Moraes, P.L.R.","2009","10","20","Amaral Júnior, A.; Mendonça, J.O.; Barbosa, S.B. & Campos, C.J.","349","1999","04","10","Brasil","São Paulo","Panorama - Caiuá","Rodovia SP 563.",NA,NA,NA,NA,NA,NA,"VIES012600","VIES012600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-08-16 08:39:40-03","UTFPR","HCF","9976","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","M.G. Caxambu","2011","12","21","L.R.H. Bicudo","210","1998","10","16","Brasil","MS","Batayporã","margem do Rio Paraná","-53.037722","-22.514139","53°02'15,8 W","22°30'50,9 S","216","216",NA,NA,NA,NA,NA,NA,"mata de galeria, 4 m de altura, frutos verdes com o cálice vermelho (Doação BOTU: 22.055).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-16 08:39:40-03","UTFPR","HCF","16237","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","M.L. Brotto","2016","04","10","M.A. Borges Júnior",NA,"2014","11","16","Brasil","MS","Naviraí","próximo à ponte do Rio Amambaia","-53.842472","-23.319528","53°50'32,9 W","23°19'10,3 S",NA,NA,NA,NA,NA,NA,NA,NA,"árvore ca. 5 m. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-16 08:39:40-03","UTFPR","HCF","15077","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","M.L. Brotto","2014","11","13","M.G. Caxambu","5542","2014","10","02","Brasil","PR","São Jorge do Patrocínio","PARNA- Parque Nacional de Ilha Grande","-53.944167","-23.651","53°56'39 W","23°39'03,6 S","227","227",NA,NA,NA,NA,NA,NA,"árvore ca. 5 m, ripária, heliófita. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
