"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"44","2021-03-01 16:41:10-03","UNICAMP","UEC","149420","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Urbanetz, C","Urbanetz, C","420","2008",NA,NA,"Brazil","São Paulo","Cananéia","Km 31da rodovia SP-226, Estrada de terra para o mar de dentro.","-47.9125","-24.905556","-47.9125","-24.905556","30","30","Árvore de 18m de altura.; Floresta alta de restinga.","UEC031212","UEC031212","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-01 16:41:10-03","UNICAMP","UEC","149422","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Urbanetz, C","Urbanetz, C","419","2007",NA,NA,"Brazil","São Paulo","Cananéia","Km 31da rodovia SP-226, Fazenda Folha Larga.","-47.931944","-24.885278","-47.931944","-24.885278","100","100","Árvore de 12 m de altura.; Floresta Ombrófila Densa.","UEC031210","UEC031210","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:41:10-03","UNICAMP","UEC","149424","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Urbanetz, C","Urbanetz, C","421","2008",NA,NA,"Brazil","São Paulo","Cananéia","Km 31da rodovia SP-226, Estrada de terra para o mar de dentro.","-47.918056","-24.895","-47.918056","-24.895","30","30","Árvore de 17 m de altura.; Floresta de alta de restinga.","UEC031211","UEC031211","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:41:10-03","UNICAMP","UEC","73032","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Carneiro, CE","Sakai, L; et al.","33387","1995","02","11","Brazil","São Paulo","Cananéia","Ilha Comprida.","-47.916389","-25.020278","-47.916389","-25.020278",NA,NA,"Árvore 6m., botões florais verdes, flores brancas.; Restinga.","UEC031242","UEC031242","Magnoliopsida",NA,NA,NA,"1996","09",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:41:10-03","UNICAMP","UEC","8117","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Carneiro, CE","Hatschbach, G","40026","1977","07","12","Brazil","Paraná","Paranaguá","Col. S. Luiz.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto 3 m, frutos amarelos.; Restinga.","UEC031240","UEC031240","Magnoliopsida",NA,NA,NA,"1996","09",NA,"24916","auto",NA,NA,NA,NA,NA
"49","2021-03-01 16:41:10-03","UNICAMP","UEC","51681","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Carneiro, CE","Souza, WS; Britez, RM","832","1986","07","27","Brazil","Paraná","Paranaguá","Ilha do Mel. Caminho da Figueira.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 6m, com frutos amarelos em final de frutificação.","UEC031239","UEC031239","Magnoliopsida",NA,NA,NA,"1996","09",NA,"24916","auto",NA,NA,NA,NA,NA
"50","2021-03-01 16:41:10-03","UNICAMP","UEC","21583","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Carneiro, CE","Leitão Filho, HF; et al.","10795","1979","12","11","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore de 10m. Flores esverdeadas","UEC149702","UEC149702","Magnoliopsida",NA,NA,NA,"2017","03","11","37574","auto",NA,NA,NA,NA,NA
"51","2021-03-01 16:41:10-03","UNICAMP","UEC","107460","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Equipe da disciplina Tx. de c","Godoy, JRL; Carneiro, PHM; Silva, CR; Mendonça, RR","63","1999","01","10","Brazil","São Paulo","Pariquera-Açu","Parque Estadual do Pariquera-Abaixo, estrada para o Morro do Carrapato pela Fazenda Lombadinha.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"4 m alt., látex abundante.; Floresta Ombrófila Densa Área de transição entre Floresta de Restinga Alta e Morraria costeira.","UEC031237","UEC031237","Magnoliopsida",NA,NA,NA,"1999","03",NA,"17990","auto",NA,NA,NA,NA,NA
"52","2020-10-14 10:06:32-03","FURB","FURB","18514","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Völtz, R.R.","Cadorin, T.J.","363","2009","10","09","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro - Morro da Queimada.","-48.78","-27.72","-48.7800000","-27.7200000",NA,NA,"Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea; flor verde esbranquiçado","FURB43476","FURB43476",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-10-14 10:06:32-03","FURB","FURB","34549","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Völtz, R.R.","Korte, A.","2897","2011","03","14","Brasil","Santa Catarina","Salete","Ribeirão Cipriano.","-50.04","-27","-50.0400000","-27.0000000","435","435","Florística IFFSC 626 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: arbórea; flor branca","FURB43466","FURB43466",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-10-14 10:06:32-03","FURB","FURB","35478","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Völtz, R.R.","Korte, A.","6317","2011","03","14","Brasil","Santa Catarina","Salete","Ribeirão Cipriano.","-50.04","-27","-50.0400000","-27.0000000","435","435","Florística IFFSC 626 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: arbórea;","FURB43474","FURB43474",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-10-14 10:06:32-03","FURB","FURB","41001","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Stival-Santos, A","Stival-Santos, A.; Mancino, L.C.","3390","2012","02","28","Brasil","Santa Catarina","Içara","Fazenda Esperança, às margens da rodovia BR-101, km 376.","-49.2252778","-28.7341666","-49.2252778","-28.7341666","17","17","Encontrada no fragmento Içara 2 Habitat: Floresta Ombrófila Densa; Habito: arbórea; Fruto verde externamente, endocarpo verde-amarelado;","FURB43454","FURB43454",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-10-14 10:06:32-03","FURB","FURB","45757","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Völtz, R.R.","Oliveira, A.A. de","1124","2015","01","12","Brasil","Santa Catarina","Jacinto Machado","Cará.","-49.8591667","-28.9794445","-49.8591667","-28.9794445","311","311","Florística Entorno IFFSC 15 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: flor botão floral imaturo","FURB36021","FURB36021",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:06:32-03","FURB","FURB","47233","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Völtz, R.R.","Seubert, R.C.; Adenesky-Filho, E.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","141","2015","02","25","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2072222","-27.1169445","-49.2072222","-27.1169445","659","659","Projeto Restaurar Habitat: Encosta, Floresta Ombrófila Densa Montana Habito: árvore","FURB43459","FURB43459",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-10-14 10:06:32-03","FURB","FURB","52525","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Völtz, R.R.","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","663","2016","09","06","Brasil","Santa Catarina","Salete","Ribeirão Cipriano.","-50.04","-26.9997222","-50.0400000","-26.9997222","433","433","frutos imaturos, árvore trifurcada na base Habitat: área de pastagem Habito: árvore","FURB52525","FURB52525",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-10-14 10:06:32-03","FURB","FURB","1248","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Pennington, TD","Chagas; Silva, F.",NA,"1994","03","17","Brasil","Paraná","Londrina","Floresta Godoy - margem esquerda do rio, próximo final transecto II.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Suber paleaceo, cortex fibroso com pouco látex. Frequente.","FURB03493","FURB03493",NA,NA,NA,NA,"1998",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"60","2020-04-27 16:11:41-03","UFES","VIES","23871","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Völtz, R.R","Völtz, R.R; Santos, G.H","23","2017","04","15","Brasil","Paraná","Guaraqueçaba","PARNA Surperagi.","-48.225278","-25.4625","48º13'31''W","25º27'45''S","5","5",NA,"VIES023871","VIES023871",NA,NA,NA,NA,"2017","04",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-16 08:41:07-03","UTFPR","HCF","17034","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","E.F.S. Rossetto","E.M. Francisco","484","2010","05","31","Brasil","PR","Ortigueira","Estação da Copel: meio do pasto","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"árvore com 8 m de altura. Fruto maduro amarelo.",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"46016","auto",NA,NA,NA,NA,NA
"62","2019-08-16 08:41:07-03","UTFPR","HCF","1955","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","R.R. Völtz","A.E. Bianek","233","2005","02","19","Brasil","PR","Pitanga",NA,"-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,"Epífita, com flores amarelo-alaranjada, cerca de 1,5m do solo.",NA,NA,NA,NA,NA,NA,"2017","11",NA,"37178","auto",NA,NA,NA,NA,NA
"63","2020-06-29 09:32:30-03","UFRRJ","RBR","43325","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","L.L.F. Abrahão","L.H. Soares",NA,"2014","03","14","Brasil","Rio de Janeiro","Rio de Janeiro","PEPB. F128/02.","-43.455","-22.902778","43º27'18''W","22º54'10''S",NA,NA,NA,"RBR00043325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 09:32:30-03","UFRRJ","RBR","43326","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","T.P.P. Alverga","T.P.P. Alverga",NA,"2014","03","07","Brasil","Rio de Janeiro","Rio de Janeiro","Camorim. F29/58.","-43.426389","-22.99","43º25'35''W","22º59'24''S",NA,NA,NA,"RBR00043326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:44:50-03","MBM","MBM","12232","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Pennington, T.D.","Hatschbach, G.","22877",NA,NA,NA,"Brazil","Paraná","Paranaguá","Cambará","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM012232","MBM012232",NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"66","2020-12-21 16:44:50-03","MBM","MBM","165243","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Reitz, R.","Klein, R.M.; Bresolin, A.; Bresolin, A.","6592",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM165243","MBM165243",NA,NA,"Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"67","2020-12-21 16:44:50-03","MBM","MBM","300654","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni",NA,"Lorini, M.L.; Persson, V.G.; Persson, V.G.","s.n.","1991","02","24","Brazil","Paraná","Guaraqueçaba","Ilha do Superagui, Praia deserta","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore, 4 m.; Próximo da praia.","MBM300654","MBM300654",NA,NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"68","2020-12-21 16:44:50-03","MBM","MBM","71157","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Pennington, T.D.","Hatschbach, G.","43936",NA,NA,NA,"Brazil","Paraná","Guaratuba","Bairro Figueira","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM071157","MBM071157",NA,NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"69","2020-12-21 16:44:50-03","MBM","MBM","332204","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Pennington, T.D.","Chagas e Silva, F.","s.n.","1994","03","17","Brazil","Paraná","Londrina","Fl. Godoy, margem esq. do rio, próx. final transecto II","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Arv. c/ 13m; botão floral verde, flor creme; fruto imaturo verde, maduro amarelo; suber paleaceo, cortex fibroso c/ pouco latex; frequente","MBM332204","MBM332204",NA,NA,"Southern America",NA,"1998",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"70","2020-12-21 16:44:50-03","MBM","MBM","61122","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Hatschbach, G.","Hatschbach, G.; Kasper, A.; Kasper, A.","41584",NA,NA,NA,"Brazil","Paraná","Paranaguá","Balneário Shangri-lá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM061122","MBM061122",NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"71","2020-12-21 16:44:50-03","MBM","MBM","47691","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Hatschbach, G.","Hatschbach, G.","36582",NA,NA,NA,"Brazil","Paraná","Paranaguá","Colônia Santa Cruz","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM047691","MBM047691",NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"72","2020-12-21 16:44:50-03","MBM","MBM","54076","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Hatschbach, G.","Hatschbach, G.","40026",NA,NA,NA,"Brazil","Paraná","Paranaguá","Colônia São Luís","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM054076","MBM054076",NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"73","2020-12-21 16:44:50-03","MBM","MBM","17512","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Hatschbach, G.","Tessmann, G.","s.n.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM017512","MBM017512",NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"74","2020-12-21 16:44:50-03","MBM","MBM","237046","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Hatschbach, G.","Barboza, E.; Abe, L.M.; Fagundes, J.A.; Abe, L.M.; Fagundes, J.A.","264",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM237046","MBM237046",NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"75","2020-12-21 16:44:50-03","MBM","MBM","128032","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Silva, S.M.","Silva, S.M.","s.n.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel, Praia da Fortaleza","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM128032","MBM128032",NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"76","2020-12-21 16:44:50-03","MBM","MBM","28359","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Hatschbach, G.","Hatschbach, G.","32255",NA,NA,NA,"Brazil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM028359","MBM028359",NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"77","2020-12-21 16:44:50-03","MBM","MBM","1149","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Pennington, T.D.","Hatschbach, G.","13074",NA,NA,NA,"Brazil","Paraná","Paranaguá","Tabuleiro do Guarani","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM001149","MBM001149",NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"78","2020-12-21 16:44:50-03","MBM","MBM","199825","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Jarenkow, J.A.","Jarenkow, J.A.","2112",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM199825","MBM199825",NA,NA,"Southern America",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"79","2020-12-21 16:44:50-03","MBM","MBM","340310","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Cordeiro, J.; Barboza, E.","Weiers, M.S.","22712","2008","01","22","Brazil","Santa Catarina","Araquari","Entrada de Araquari-ponte","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"Restinga","MBM340310","MBM340310",NA,NA,"Southern America",NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA
"80","2020-12-21 16:44:50-03","MBM","MBM","122932","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Klein, R.","Campos, J.M.; et al.; et al.","44",NA,NA,NA,"Brazil","Santa Catarina","Barra Velha","Barra Velha","-48.684700012207","-26.6322002410889",NA,NA,NA,NA,NA,"MBM122932","MBM122932",NA,NA,"Southern America",NA,NA,NA,NA,"15216","auto",NA,NA,NA,NA,NA
"81","2020-12-21 16:44:50-03","MBM","MBM","203128","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Falkenberg, D.B.","Souza, M.L.; et al.; et al.","254",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM203128","MBM203128",NA,NA,"Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"82","2020-12-21 16:44:50-03","MBM","MBM","50671","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Reitz, R.","Klein, R.","1154",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM050671","MBM050671",NA,NA,"Southern America",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"83","2020-12-21 16:44:50-03","MBM","MBM","385395","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Michelon, C.","Michelon, C.; Adenesky-Filho, E.; Adenesky-Filho, E.","1533","2012","09","06","Brasil","Paraná","Ortigueira","UHE Mauá, beira do Rio Barra Grande","-50.723333","-24.111389","-50.723333","-24.111389","520","750","Resgate de flora da UHE Mauá; Árvore, ca. 10m, frutos maduros vermelhos.","MBM385395","MBM385395",NA,NA,NA,NA,"2012","09","06",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:44:50-03","MBM","MBM","415221","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Völtz, R.R.","Völtz, R.R.","1981","2018","11","16","Brazil","Santa Catarina","São Bento do Sul","Área urbana, em frente ao Fórum","-49.396389","-26.246389","-49.396389","-26.246389","880","880","Árvore 10 m alt.; ritidoma marrom-avermelhado, escamoso a fissurado-escamoso, escamas papiráceas, mais ou menos retangulares, fissuras rasas, curtas, paralelas, cristas planas; ao corte casca morta com alternância de faixas claras e","MBM415221","MBM415221",NA,NA,"Southern America",NA,"2018","11","16",NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:44:50-03","MBM","MBM","416672","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Marinero, F.","Marinero, F.; Abbud, M.C.; Abbud, M.C.","634","2017","04","23","Brazil","Paraná","Pontal do Paraná","Balneário Shangrilá, Remanescente de vegetação","-48.424167","-25.6125","-48.424167","-25.6125","9","9","Árvore 6 m; frutos amarelos.; Formação Pioneira de Influência Marinha (Restinga Arbórea).","MBM416672",NA,NA,NA,"Southern America",NA,"2017","04","23",NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:44:50-03","MBM","MBM","419473","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2084","2018","12","09","Brazil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.914722","-25.445278","-48.914722","-25.445278","875","875","Arvoreta 2 m alt.; fruto imaturo verde-amarelado, pericarpo duro, látex branco, duas sementes.; Interior de desfiladeiro em Floresta Ombrófila Densa Montana.","MBM419473",NA,NA,NA,"Southern America",NA,"2019","05","05",NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:44:50-03","MBM","MBM","425966","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Völtz, R.R.","Völtz, R.R.","2147","2019","07","04","Brazil","Paraná","São Mateus do Sul",NA,"-50.563333","-25.979167","-50.563333","-25.979167","805","805","Árvore 9 m alt.; ritidoma fissurado/escamoso, escamas irregulares, papiráceas; casca interna amarelo-alaranjado, em anéis, casca interna morta formando anéis claros e escuros; látex alvo-amarronzado, abundante; frutos velhos marron-a","MBM425966",NA,NA,NA,"Southern America",NA,"2019","07","04",NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:44:50-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Barboza, E.","Dalmaso, C.A.","171","2013","04","22","Brazil","Paraná","Laranjeiras do Sul",NA,"-52.380003","-25.379997","-52.380003","-25.379997",NA,NA,"Árvore.; Floresta Ombrófila Mista.","IFN000177",NA,NA,NA,"Southern America",NA,"2013","06","13",NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:44:50-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Völtz, R.R.","Völtz, R.R.; Santos, G.H.; Santos, G.H.","23","2017","04","15","Brasil","Paraná","Guaraqueçaba","PARNA Superagui","-48.225278","-25.4625","-48.225278","-25.4625","5","5","Árvore 11 m alt.; frutos amarelo-damasco; estrato superior de Formação Pioneira de Influência Marinha arbórea (restinga arbórea) sobre tabuleiro arenoso com lençól de água aflorante.; Formação Pioneira de Influência Marinha.",NA,NA,NA,NA,NA,NA,"2017","04","15",NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:44:50-03","MBM","MBM","128031","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Silva, S.M.","Silva, S.M.; et al.; et al.","1495",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel, Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM128031","MBM128031",NA,NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"91","2020-12-21 16:44:50-03","MBM","MBM","388974","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Bonaldi, R.A.","Bonaldi, R.A.","617","2012","11","26","Brazil","Paraná","Pontal do Paraná","Guaraguaçu","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"Árvore de 12m; latescente.; Floresta Ombrófila Densa das Terras Baixas.","MBM388974","MBM388974",NA,NA,"Southern America",NA,"2012","11","26","19508","auto",NA,NA,NA,NA,NA
"92","2020-12-21 16:44:50-03","MBM","MBM","318846","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Raunkier) Baehni","Völtz, R.R.",NA,NA,"2001","06","16","Brazil","Santa Catarina","Gaspar",NA,"-48.9589004516602","-26.9314002990723",NA,NA,NA,NA,NA,"MBM318846","MBM318846",NA,NA,"Southern America",NA,"2018","08",NA,"19036","auto",NA,NA,NA,NA,NA
