"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"502","2017-05-22 15:13:19-03","UNIOESTE","UNOP","6300","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Lima, L.C.P.","Cordeiro, J.; Silva, J.M.; Silva, J.M.","2835","2008","06","01",NA,"Brasil","Tocantins","Mateiros","Pousada Galhão, Jalapão","-46.4211006164551","-10.5474996566772",NA,NA,NA,"Reptante, flor amarela. Cerrado.",NA,NA,NA,NA,NA,NA,"2017","87923","auto",NA,"04","05",NA,NA,NA,NA
"503","2015-05-20 10:35:30-03","UFERSA","MOSS","6188","S","Plantae",NA,NA,"Leguminosae-Pap.","Aeschynomene","biflora","Aeschynomene biflora","Fawc. & Rendle","Oliveira, O.F. de","Vodicka, M.R.","80","1979","12","12","América do Sul","Brasil","Rio Grande do Norte","Areia Branca","Ponta do Mel.","-37.136944","-4.956111","3","3",NA,"erva; coletada em restinga; solo arenoso; independente; fruto verde.",NA,NA,NA,NA,"37W08'13","4S57'22","1979",NA,NA,NA,"12","12",NA,NA,NA,NA
"504","2021-01-10 20:50:08-03","INPA","INPA","164481","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Barneby, RC","Maas, PJM","7233","1988","09","04","Southern America","Guyana",NA,NA,"Kranambo","-59","3.75",NA,NA,NA,NA,"INPA0164481","INPA0164481_e",NA,NA,"-59","3.75","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-08-31 09:15:25-03","INPA","INPA","193487","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Mitja, D","Mitja, D","3497","1996","05","21","Southern America","Brasil","Pará","Marabá","Comunidade de Pau Seco. Propriedade do Sr. Joel Costa. Pastagem.","-49.0625","-5.107222",NA,NA,NA,NA,"INPA0193487","INPA0193487 INPA0193487_e",NA,NA,"-49.0625","-5.107222","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-08-31 09:15:25-03","INPA","INPA","205732","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Barneby, RC","Fernandez, A","2868","1986","05",NA,"Southern America","Venezuela","Bolívar","Piar","Hato Morichito","-62.25","7.833333","240","240",NA,NA,"INPA0205732","INPA0205732 INPA0205732_e",NA,NA,"-62.25","7.833333","1988",NA,NA,NA,"09",NA,NA,NA,NA,NA
"507","2020-08-31 09:15:25-03","INPA","INPA","262901","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Oliveira, JCL de; Nascimento, MP do","Santos, LO","377","2007","06","24","Southern America","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, área ruderal próximo à casa demolida da antiga fazenda","-46.681194","-0.915361",NA,NA,NA,NA,"INPA0262901",NA,NA,NA,"-46.681194","-0.915361","2008",NA,NA,NA,"02",NA,NA,NA,NA,NA
"508","2020-08-31 09:15:25-03","INPA","INPA","232942","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Ramos, JF; Cortês, A","Souza, LAG de","58_09","2009","11","11","Southern America","Brasil","Roraima","Boa Vista","Coletada na BR 401, KM 80.","-60.517222","-2.884167",NA,NA,NA,NA,"INPA0232942","INPA0232942 INPA0232942_e",NA,NA,"-60.517222","-2.884167","2009",NA,NA,NA,"11","29",NA,NA,NA,NA
"509","2020-08-31 09:15:25-03","INPA","INPA","187431","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Miranda, IS","963","1995","10","08","Southern America","Brasil","Roraima","Boa Vista","Fazenda Alvorada, Fazenda Alvorada, a 30 Km ao Norte de Normandia","-59.5","3.9",NA,NA,NA,NA,"INPA0187431","INPA0187431 INPA0187431_e",NA,NA,"-59.5","3.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-08-31 09:15:25-03","INPA","INPA","187375","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Miranda, IS","841","1995","08","08","Southern America","Brasil","Roraima","Boa Vista","Estrada para Serra da Lua, km 95, 100 m. à direita do Km 95 da estrada para Serra da Lua","-60","2.2",NA,NA,NA,NA,"INPA0187375","INPA0187375 INPA0187375_e",NA,NA,"-60","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-08-31 09:15:25-03","INPA","INPA","187461","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Miranda, IS","1053","1995","10","14","Southern America","Brasil","Roraima","Boa Vista","Serra Raposa-Serra do Sol, Serra Raposa-Serra do Sol. A41","-60","4.2",NA,NA,NA,NA,"INPA0187461","INPA0187461 INPA0187461_e INPA0187461_e1",NA,NA,"-60","4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","2801",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","H. C. de Lima/1991","I. de Menezes",NA,"1951","10",NA,NA,"Brasil","Bahia",NA,"Bom Jesus dos Passos",NA,NA,NA,NA,NA,"Ex. Herb Secretaria de Agricultura, Terras e Colonização do ES","MBML002801","MBML002801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-06-15 15:30:32-03","UNESP-RC","HRCB","45955","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) Dc.","Rambo","Pivetta","1044","1954","02","19",NA,"Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867","500","500",NA,"Erva perene, flor amarelo forte",NA,NA,NA,NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA,NA
"514","2021-01-26 13:54:26-03","IMA","MAC","45183","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","E.C.O.Chagas","Chagas-Mota","6687","2010","01","04",NA,"Brasil","Bahia","Juazeiro","Ilha Rodeadouro.","-40.4986000061035","-9.41166973114014",NA,NA,NA,"Erva ca. 30 cm de altura. Flores amarelas. Frutos verdes.; Caatinga.","MAC0045183",NA,NA,NA,NA,NA,"2010","76509","auto",NA,"01","04",NA,NA,NA,NA
"515","2021-02-04 10:28:47-03","UFRPE","HST","7714","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"A.M.Miranda; et al.","2755","1997","07","11",NA,"Brasil","Pernambuco","Buíque","estrada para Catimbau","-37.1557998657227","-8.62306022644043",NA,NA,NA,"Subarbusto de ramos escandentes; flores alaranjadas; frutos imaturos verdes.","HST007714",NA,NA,NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA,NA
"516","2021-02-04 10:28:47-03","UFRPE","HST","975","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L.C.P.Lima","S.Tavares","975","1962","08","27",NA,"Brasil","Pernambuco","Goiana","Usina Santa Terezinha","-35.002498626709","-7.56056022644043",NA,NA,NA,"Erva com flores amarelo queimado.","HST000975",NA,NA,NA,NA,NA,"2008","22853","auto",NA,"07",NA,NA,NA,NA,NA
"517","2021-03-01 11:54:06-03","UFPE","UFP","75942","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Aeschynomene","brasiliana","Aeschynomene brasiliana venezolana","Rudd","Duarte, RC","Pereira, LA; Pessoa, MC; Chagas, MA; Costa-Silva, R; Conceição, GG; etal.","445","2012","10","17",NA,"Brasil","Sergipe","Capela",NA,"-37.0527992248535","-10.5032997131348",NA,NA,NA,"Erva aprox. 20cm. Corola amarela e frutos pegajosos.","UFP075942",NA,"venezolana",NA,NA,NA,"2015","19889","auto",NA,"04","08",NA,NA,NA,NA
"518","2019-08-02 10:21:22-03","CPATSA","HTSA","469","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","biflora","Aeschynomene biflora","Fawc. & Rendle",NA,"Fotius, G.","3240 bis","1983","03","04",NA,"Brasil","Pernambuco","Petrolina","15 Km do CPATSA e 1 Km Norte da Serra da Sant","-40.6425","-9.328889",NA,NA,NA,"Erva per., Fl 2., Fr 2., Rasteira. Folha do verde claro ao verde amarelado. Pilosidade pouco peagjosa e abundante. Flor amarela.; Solo arenoso.",NA,NA,NA,NA,"-40.6425","-9.328889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-09-12 05:00:02-03","US","US","3025585","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"G. S. Bunting & L. Aristeguieta","6075","1978","1","7","South America - Neotropics","Venezuela","Zulia",NA,"Edo. Zulia: Dtto. Paez: carretera Maracaibo-Paraguaipoa en km 15 al noroeste del Mojan (San Rafael) y cerca de Sinamaica",NA,NA,NA,"50",NA,NA,"US02045357",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"520","2020-09-12 05:00:02-03","US","US","1483184","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"Bro. Apollinaire","s.n.","1928","7",NA,"South America - Neotropics","Colombia",NA,NA,"Espinal",NA,NA,NA,NA,NA,NA,"US02045382","US02045382_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"521","2020-09-12 05:00:02-03","US","US","2491010","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15213","1966","4","21","South America - Neotropics","Brazil","Goiás",NA,"The Planalto do Brasil, Estado do Goias, Serra do Morcego, Campo, nea Corrego Estrema, 38 km N.E. of Formosa, Goias",NA,NA,"800",NA,NA,NA,"US02045341","US02045341_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"522","2020-09-12 05:00:02-03","US","US","2581627A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","26805","1970","3","3","South America - Neotropics","Brazil","Minas Gerais",NA,"The Planalto do Brasil, Estado de Minas Gerais, Cerrado and adjacent gallery forest. Rio Bicudo, 20 km W of Corinto",NA,NA,"525",NA,NA,NA,"US02045345","US02045345_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"523","2020-09-12 05:00:02-03","US","US","2120954","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"A. Sampaio","2974","1918","4",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Estadol do Rio de Janeiro: Campos",NA,NA,NA,NA,NA,NA,"US02045376","US02045376_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"524","2020-09-12 05:00:02-03","US","US","138199","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","Rudd, V. E.","P. A. Sagot","133","1854",NA,NA,"South America - Neotropics","French Guiana",NA,NA,"Iles du Salut","-52.58","5.28",NA,NA,NA,NA,"US00647400",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"525","2020-09-12 05:00:02-03","US","US","2590994A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","21250","1968","3","16","South America - Neotropics","Brazil","Goiás",NA,"The Planalto do Brasil, Northern Goias, 10 km S. of Araguaina, Goias",NA,NA,"300",NA,NA,NA,"US02045346","US02045346_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"526","2020-09-12 05:00:02-03","US","US","2045975","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"O. L. Haught","6371","1949","3","19","South America - Neotropics","Colombia","Tolima",NA,"Chicoral, Dept of Tolima",NA,NA,"450",NA,NA,NA,"US02045387","US02045387_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"527","2020-09-12 05:00:02-03","US","US","1857948","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"L. Marulanda Caicedo","48-A",NA,"4","2","South America - Neotropics","Colombia","Huila",NA,"Municipio Neiva, Hacienda Cartagena",NA,NA,"500",NA,NA,NA,"US02045373",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"528","2020-09-12 05:00:02-03","US","US","3513139","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"K. M. Redden, R. Williams & A. Licata","3793","2005","3","4","South America - Neotropics","Venezuela","Portuguesa",NA,"Portuguesa 35, Municipio Guanare, Terrenos de la Unellez","-69.8239","9.06089","278",NA,NA,NA,"US00918404",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"529","2020-09-12 05:00:02-03","US","US","1593435","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. García Barriga","4492","1935","5","10","South America - Neotropics","Colombia","Cauca",NA,"El Bords, Cauca",NA,NA,NA,NA,NA,NA,"US02045384",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"530","2020-09-12 05:00:02-03","US","US","1440560","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. F. Pittier","13149","1929","1","11","South America - Neotropics","Venezuela",NA,NA,"Near Escuque, Truj., in savannas on road to Valera",NA,NA,NA,NA,NA,NA,"US02045352",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"531","2020-09-12 05:00:02-03","US","US","2047605","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"S. G. Smith","1264","1950","7","23","South America - Neotropics","Colombia","Huila",NA,"Five km. north of Villavieja: upper basin of Rio Magdalena, Depto. Huila",NA,NA,"400",NA,NA,NA,"US02045385","US02045385_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"532","2020-09-12 05:00:02-03","US","US","1800162","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. García Barriga","7515","1939","5","13","South America - Neotropics","Colombia","Tolima",NA,"Tolima: Armers",NA,NA,NA,NA,NA,NA,"US02045349",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"533","2020-09-12 05:00:02-03","US","US","3211417","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"P. J. M. Maas, J. Koek-Noorman, H. Lall, B. Welle & L. Y. T. Westra","7233","1988","9","4","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Karanambo, savanna near airstrip","-59.3","3.75",NA,NA,NA,NA,"US00647403",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"534","2020-09-12 05:00:02-03","US","US","1909614","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"L. Uribe","1594","1947","7","16","South America - Neotropics","Colombia","Cundinamarca",NA,"Cundinamarca: alrededores de Nocaima",NA,NA,"1100",NA,NA,NA,"US02045381","US02045381_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"535","2020-09-12 05:00:02-03","US","US","1193126","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. F. Pittier","11324","1923","12","29","South America - Neotropics","Venezuela","Aragua",NA,"Between S. Juan de los Morrost Uberito, Aragua",NA,NA,NA,NA,NA,NA,"US02045389",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"536","2020-09-12 05:00:02-03","US","US","2491001","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15079","1966","4","20","South America - Neotropics","Brazil","Goiás",NA,"The Planalto do Brasil, Estado de Goias, Serra do Morcedo, Corrego Estrema, 40 km N. E. of Formosa, Goais",NA,NA,"800",NA,NA,NA,"US02045362","US02045362_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"537","2020-09-12 05:00:02-03","US","US","2448952","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"J. A. Steyermark","88248","1961","1","8","South America - Neotropics","Venezuela","Bolívar",NA,"Altiplanicie de Nuria, E of Miamo","-61.33","7.66","300","500",NA,NA,"US00870752","US00870752_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"538","2020-09-12 05:00:02-03","US","US","2965276","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"E. P. Heringer","18220","1981","9","25","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasilia DF, (Margem do Lago Paranoa Sul)",NA,NA,NA,NA,NA,NA,"US02045353","US02045353_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"539","2020-09-12 05:00:02-03","US","US","3025589","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"G. S. Bunting & N. Galue","6280","1978","5","3","South America - Neotropics","Venezuela","Zulia",NA,"Edo. Zulia: Dtto. Maracaibo: en el Paseo del Lago, Maracaibo",NA,NA,NA,NA,NA,NA,"US02045365","US02045365_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"540","2020-09-12 05:00:02-03","US","US","2120940","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"S. J. Britto","14","1916",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Est.: Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US02045374","US02045374_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"541","2020-09-12 05:00:02-03","US","US","2646068","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"G. A. Black","54-16158","1954","5","14","South America - Neotropics","Brazil","Pará",NA,"Estado do Para, Belem, Rio Guajara, campina",NA,NA,NA,NA,NA,NA,"US02045354","US02045354_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"542","2020-09-12 05:00:02-03","US","US","2913334","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"A. Krapovickas & A. Schinini","35047","1979","4","16","South America - Neotropics","Bolivia","Beni",NA,"Bolivia, dep. el Beni, Prov. Vaca Diez, Guayaramerin","-65.37","-10.82",NA,NA,NA,NA,"US02045368",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"543","2020-09-12 05:00:02-03","US","US","3338966","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"A. M. Amorim, A. M. Carvalho, S. C. Sant'Ana & J. G. Járdim","748","1992","9","15","South America","Brazil",NA,NA,"Município de Una, 43 km na estrada Ilheus para Una, Restinga Arboréa",NA,NA,NA,NA,NA,NA,"US02045342","US02045342_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"544","2020-09-12 05:00:02-03","US","US","2755105","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"W. R. Anderson","9710","1973","5","4","South America - Neotropics","Brazil","Mato Grosso",NA,"The Planalto do Brasil, Estado de Mato Grosso, 35 km (straight line) ENE of Barra do Garcas",NA,NA,"500",NA,NA,NA,"US02045348","US02045348_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"545","2020-09-12 05:00:02-03","US","US","3439202","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"A. Fernández, C. Reyes & C. Fernandez","12489",NA,NA,NA,"South America - Neotropics","Venezuela","Anzoategui",NA,"Edo: Anzoategui, Municipio Freites, Sabanas arbustivas en el sector Mis Aidas morichal Morichalote, 6-7 al Oeste de Oritupano","-63.5","9.03","110","120",NA,NA,"US02045361",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"546","2020-09-12 05:00:02-03","US","US","2596040","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"J. Cuatrecasas & V. M. Patiño","27476","1969","2","22","South America - Neotropics","Colombia","Valle del Cauca",NA,"Valle: Entre Madronal y Buenaventure, margen de la Carretera entre selva danada km 14-19",NA,NA,"20","30",NA,NA,"US02045364",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"547","2020-09-12 05:00:02-03","US","US","3095781","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"C. Feuillet","2203","1985","5","6","South America - Neotropics","French Guiana",NA,NA,"Iles du Salut, Ile St. Joseph","-52.58","5.28",NA,NA,NA,NA,"US00647399",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"548","2020-09-12 05:00:02-03","US","US","3025588","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"G. S. Bunting","6507","1978","6","28","South America - Neotropics","Venezuela","Zulia",NA,"Edo. Zulia: Dtto. Paez: via entre la carretera el Mojan Paraguaipoa y Caimare Chico, en km 3",NA,NA,NA,"10",NA,NA,"US02045366","US02045366_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"549","2020-09-12 05:00:02-03","US","US","1663523","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"Y. Mexia","6665","1934","11","7","South America - Neotropics","Ecuador","Los Ríos",NA,"Province of Los Rios, Between Quevedo and Naranjal",NA,NA,"60",NA,NA,NA,"US02045375","US02045375_01","brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"550","2020-09-12 05:00:02-03","US","US","2170417","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.","Cowan, R. S.","B. Maguire, R. S. Cowan & J. J. Wurdack","30432","1950","12","25","South America - Neotropics","Venezuela","Amazonas",NA,"Río Cunucunuma, Culebra Savanna","-65.76","3.6","200",NA,NA,NA,"US00870753",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"551","2020-09-12 05:00:02-03","US","US","2321888","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"A. H. Alston","5216","1938","11","25","South America - Neotropics","Venezuela",NA,NA,"La Florida, near Caracas, Federal District",NA,NA,"900",NA,NA,NA,"US02045386",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"552","2020-09-12 05:00:02-03","US","US","3307995","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"L. J. Gillespie, C. L. Kelloff & S. Tiwari","2474","1989","10","29","South America - Neotropics","Guyana","E. Berbice-Corentyne",NA,"Digitima Savanna, Canje River ±20 km S of Mora, 185 km from mouth of Canje","-57.6667","5.55","10","20",NA,NA,"US00474726",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
