"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"97","2019-11-27 13:50:52-03","UFS","ASE","33855","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","62","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sambaíba Faz Água Fria/ Faz São Francisco, Beira da estrada.","-36.52177","-10.38452",NA,"Árvore. Acesso 653.","ASE0037993",NA,NA,NA,"-36.52177","-10.38452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-27 13:50:52-03","UFS","ASE","33827","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","34","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sambaíba Faz Água Fria/ Faz São Francisco, Beira da estrada.","-36.52177","-10.38448",NA,"Árvore. Acesso 175.","ASE0037965",NA,NA,NA,"-36.52177","-10.38448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-27 13:50:52-03","UFS","ASE","33840","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","47","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sambaíba Faz Água Fria/ Faz São Francisco, Beira da estrada.","-36.52175","-10.38452",NA,"Árvore. Acesso 391.","ASE0037978",NA,NA,NA,"-36.52175","-10.38452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-27 13:50:52-03","UFS","ASE","33838","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","45","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sambaíba Faz Água Fria/ Faz São Francisco, Beira da estrada.","-36.52175","-10.38452",NA,"Árvore. Acesso 391.","ASE0037976",NA,NA,NA,"-36.52175","-10.38452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-27 13:50:52-03","UFS","ASE","33837","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","44","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sambaíba Faz Água Fria/ Faz São Francisco, Beira da estrada.","-36.52175","-10.38452",NA,"Árvore. Acesso 390.","ASE0037975",NA,NA,NA,"-36.52175","-10.38452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-27 13:50:52-03","UFS","ASE","33826","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","33","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sambaíba Faz Água Fria/ Faz São Francisco, Beira da estrada.","-36.52169","-10.38454",NA,"Árvore. Acesso 174.","ASE0037964",NA,NA,NA,"-36.52169","-10.38454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-27 13:50:52-03","UFS","ASE","33834","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","41","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sambaíba Faz Água Fria/ Faz São Francisco, Beira da estrada.","-36.52163","-10.38455",NA,"Árvore. Acesso 388.","ASE0037972",NA,NA,NA,"-36.52163","-10.38455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-27 13:50:52-03","UFS","ASE","33833","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","40","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Cheiro de barata no interior da mata.","-36.53174","-10.3738",NA,"Arbusto. Acesso 155.2.","ASE0037971",NA,NA,NA,"-36.53174","-10.3738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-27 13:50:52-03","UFS","ASE","33832","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","39","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Beira de estrada.","-36.52189","-10.38443",NA,"Arbusto. Acesso 176.","ASE0037970",NA,NA,NA,"-36.52189","-10.38443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-27 13:50:52-03","UFS","ASE","33829","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","36","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Cheiro de barata no interior da mata.","-36.53178","-10.37378",NA,"Arbusto. Acesso 160.","ASE0037967",NA,NA,NA,"-36.53178","-10.37378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-27 13:50:52-03","UFS","ASE","33831","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","38","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Cheiro de barata no interior da mata.","-36.53174","-10.3738",NA,"Arbusto. Acesso 155.1.","ASE0037969",NA,NA,NA,"-36.53174","-10.3738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-27 13:50:52-03","UFS","ASE","33828","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","35","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Cheiro de pinho sol no interior da mata.","-36.53219","-10.37385",NA,"Arbusto. Acesso 173.","ASE0037966",NA,NA,NA,"-36.53219","-10.37385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-27 13:50:52-03","UFS","ASE","33839","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","46","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53199","-10.37388",NA,"Arbusto. Acesso 157.","ASE0037977",NA,NA,NA,"-36.53199","-10.37388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-27 13:50:52-03","UFS","ASE","33841","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","48","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53199","-10.37388",NA,"Arbusto. Acesso 157.","ASE0037979",NA,NA,NA,"-36.53199","-10.37388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-27 13:50:52-03","UFS","ASE","33836","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","43","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53196","-10.37387",NA,"Arbusto. Acesso 156.","ASE0037974",NA,NA,NA,"-36.53196","-10.37387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-27 13:50:52-03","UFS","ASE","33835","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","42","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53196","-10.37387",NA,"Arbusto. Acesso 156.","ASE0037973",NA,NA,NA,"-36.53196","-10.37387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-27 13:50:52-03","UFS","ASE","33844","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","51","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53185","-10.37376",NA,"Arbusto. Acesso 158.","ASE0037982",NA,NA,NA,"-36.53185","-10.37376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-27 13:50:52-03","UFS","ASE","33842","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","49","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53185","-10.37376",NA,"Arbusto. Acesso 158.","ASE0037980",NA,NA,NA,"-36.53185","-10.37376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-27 13:50:52-03","UFS","ASE","33843","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","50","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53185","-10.37376",NA,"Arbusto. Acesso 158.","ASE0037981",NA,NA,NA,"-36.53185","-10.37376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-27 13:50:52-03","UFS","ASE","33847","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","54","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53175","-10.37372",NA,"Arbusto. Acesso 159.1.","ASE0037985",NA,NA,NA,"-36.53175","-10.37372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-27 13:50:52-03","UFS","ASE","33854","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","61","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53175","-10.37372",NA,"Arbusto. Acesso 159.","ASE0037992",NA,NA,NA,"-36.53175","-10.37372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-27 13:50:52-03","UFS","ASE","33845","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","52","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53175","-10.37372",NA,"Arbusto. Acesso 159.1.","ASE0037983",NA,NA,NA,"-36.53175","-10.37372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-27 13:50:52-03","UFS","ASE","33853","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","60","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53175","-10.37372",NA,"Arbusto. Acesso 159.","ASE0037991",NA,NA,NA,"-36.53175","-10.37372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-27 13:50:52-03","UFS","ASE","33852","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","59","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53175","-10.37372",NA,"Arbusto. Acesso 159.","ASE0037990",NA,NA,NA,"-36.53175","-10.37372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-27 13:50:52-03","UFS","ASE","33851","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","58","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53175","-10.37372",NA,"Arbusto. Acesso 159.","ASE0037989",NA,NA,NA,"-36.53175","-10.37372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-27 13:50:52-03","UFS","ASE","33850","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","57","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53175","-10.37372",NA,"Arbusto. Acesso 159.","ASE0037988",NA,NA,NA,"-36.53175","-10.37372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-27 13:50:52-03","UFS","ASE","33849","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","56","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53175","-10.37372",NA,"Arbusto. Acesso 159.1.","ASE0037987",NA,NA,NA,"-36.53175","-10.37372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-27 13:50:52-03","UFS","ASE","33846","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","53","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53175","-10.37372",NA,"Arbusto. Acesso 159.1.","ASE0037984",NA,NA,NA,"-36.53175","-10.37372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-27 13:50:52-03","UFS","ASE","33848","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","55","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53175","-10.37372",NA,"Arbusto. Acesso 159.1.","ASE0037986",NA,NA,NA,"-36.53175","-10.37372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-27 13:50:52-03","UFS","ASE","33830","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","37","2015","04","24","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia Faz Água Fria/ Faz São Francisco, Interior da mata.","-36.53168","-10.37381",NA,"Arbusto. Acesso 154.","ASE0037968",NA,NA,NA,"-36.53168","-10.37381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-27 13:50:52-03","UFS","ASE","35710","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","35710","2013","11","18","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia-Povoado Porteira","-36.53199","-10.37388",NA,"Arbusto. Acesso 157.1.","ASE0037962",NA,NA,NA,"-36.53199","-10.37388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-27 13:50:52-03","UFS","ASE","30877","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","30877","2013","11","18","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia-Povoado Porteira","-36.53196","-10.37387",NA,"Arbusto. Acesso 156.","ASE0037954",NA,NA,NA,"-36.53196","-10.37387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-27 13:50:52-03","UFS","ASE","30878","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","30878","2013","11","18","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia-Povoado Porteira","-36.53185","-10.37376",NA,"Arbusto. Acesso 158.","ASE0037955",NA,NA,NA,"-36.53185","-10.37376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-27 13:50:52-03","UFS","ASE","30876","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sampaio, TS","Sampaio, TS","30876","2013","11","18","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia-Povoado Porteira","-36.53168","-10.37381",NA,"Arbusto. Acesso 154.","ASE0037953",NA,NA,NA,"-36.53168","-10.37381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:36:44-03","UNICAMP","UEC","141903","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Souza, MC","Matsumoto, K; Feres, FR; Belinello, R","723","2001","12","07",NA,"Brazil","Rio de Janeiro","Cabo Frio","Praia das Ostras, Restinga.","-42.0186004638672","-22.8794002532959",NA,"Arbusto ca 2m, flores creme.","UEC012941","UEC012941",NA,NA,NA,NA,"40069","auto","2020",NA,"04",NA,NA,NA,NA,NA,NA
"132","2021-03-01 16:36:44-03","UNICAMP","UEC","33923","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Souza, MC","Figueiredo, N; Rodrigues","14513","1983","01","15",NA,"Brazil","São Paulo","Iguape","Estação Ecológica de Jureia. Beira de rio.","-47.5499992370605","-24.7000007629395",NA,"Árvore 4m, com fruto.","UEC107365","UEC107365",NA,NA,NA,NA,"55628","auto","2005",NA,"07",NA,NA,NA,NA,NA,NA
"133","2019-11-19 14:08:34-03","UFRPE","PEUFR","54876","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Camb.","G.M. Barroso","D.A. Folli","275","1980","10","16",NA,"Brasil","Espirito santo","Linhares","Reserva Natural Vale; estrada Flamengo","-40.072222","-19.391389",NA,"Arbóreo de 22 metros; com fuste cilíndrico, altura do fuste 14, cap do fuste 182,21; diâmetro da copa 10m; descamação em placas; superfície da casca escamosa; exsudação seiva vermelho; flor branca; botão verde claro; coordenadas geog","PEUFR054876",NA,NA,NA,"40º04'20W","19º23'29S",NA,NA,"1990",NA,"07","17",NA,NA,NA,NA,NA
"134","2019-11-19 14:08:33-03","UFRPE","PEUFR","1763","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Camb.","C.D.Legrand","S. Viana; L.De; W.T.Ormond; G.C.Machline; J.Loredo.",NA,"1953","10","13",NA,"Brasil","Rio de Janeiro","Cabo Frio","Arraial de Cabo","-42.0186004638672","-22.8794002532959",NA,"Arbusto lenhosa de 3m; folhas brancas.","PEUFR001763",NA,NA,NA,NA,NA,"40069","auto","1960",NA,"05",NA,NA,NA,NA,NA,NA
"135","2020-12-04 13:19:30-03","UDESC","LUSC","5487","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"E.J. Lucas; F.F.Mazine, G.S.Siqueira, N.A.Brummit, C.P.Caliari, O.R.Campos, T.B.Flores, L.V.S.Jenninggs, D.Sampaio & V.C.Souza","902","2006","12","01",NA,"Brasil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce, estrada Gávea, Km 4,5.","-40.0722007751465","-19.3910999298096",NA,";botões creme;;.","LUSC008730","LUSC008730",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-06-27 10:25:55-03","UFES","VIES","4988","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Martins, D.","Araújo, D.S.D.","4684","1981","11","10",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,NA,"VIES004988","VIES004988",NA,NA,NA,NA,"47209","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-12 18:12:20-03","UFES","VIES","2692","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Barroso, G.M.","Fontenelle, G.B.","s.n.","1987","10","07",NA,"Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,"VIES002692","VIES002692",NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-06-27 10:25:55-03","UFES","VIES","4987","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Martins, D.","Araújo, D.S.D.","4611","1981","09","23",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,NA,"VIES004987","VIES004987",NA,NA,NA,NA,"47209","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-07-18 13:10:59-03","UFES","VIES","5027","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","M. Sobral","Pereira, O.J.","2235","1990","09","24",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES005027",NA,NA,NA,NA,NA,"28401","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-04-27 16:10:48-03","UFES","VIES","5372","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Barroso, G.M.","Pereira, O.J.; Rosa, L.V. & Gomes, J.M.L.","2294","1990","11","28",NA,"Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES005372","VIES005372",NA,NA,NA,NA,"28401","auto","1992",NA,"03",NA,NA,NA,NA,NA,NA
"141","2020-04-27 16:10:48-03","UFES","VIES","18664","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Giaretta, A.O.","Gomes, J.M.L.; Valadares, R.T.","3434","2009","08","30",NA,"Brasil","Espírito Santo","Presidente Kennedy",NA,"-41.046389","-21.098889",NA,NA,"VIES018664","VIES018664",NA,NA,"41º2'47''W","21º5'56''S",NA,NA,"2013",NA,"02",NA,NA,NA,NA,NA,NA
"142","2020-04-27 16:10:48-03","UFES","VIES","32789","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","Fabris, L.C.","Fabris, L.C.","827","1993","09","14",NA,"Brasil","Espírito Santo","Guarapari","Setiba.","-40.410833","-20.586111",NA,NA,"VIES032789","VIES032789",NA,NA,"40º24'39''W","20º35'10''S",NA,NA,"1993",NA,"09","14",NA,NA,NA,NA,NA
"143","2020-06-29 09:31:36-03","UFRRJ","RBR","12549","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"A.S. Silva","4","1999","11","27",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, Campo de provas do exercito, linha 4.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00012549","RBR00012549",NA,NA,NA,NA,"57442","auto","2020",NA,"05","15",NA,NA,NA,NA,NA
"144","2020-06-29 09:31:36-03","UFRRJ","RBR","27044","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","G.M. Barroso","D.A. Folli","27580","1980","10","16",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CRVD, Estrada x-1, Km 6,046, lado esquerdo.","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00027044",NA,NA,NA,NA,NA,"48094","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-06-29 09:31:36-03","UFRRJ","RBR","34536","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","M.C. Souza","G.A. Gomes","s.n.","2010","06","03",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","Restinga do Salgado, Próximo ao condomínio caiçara. Vegetação arbustiva de moita.","-42.0278015136719","-22.966100692749",NA,NA,"RBR00034536","RBR00034536",NA,NA,NA,NA,"25964","auto","2010",NA,"06","03",NA,NA,NA,NA,NA
"146","2020-06-29 09:31:36-03","UFRRJ","RBR","12536","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","M.C. Souza","L.F.T. Menezes","709","2000","11","11",NA,"Brasil","Rio de Janeiro","Marambaia","Restinga da Marambaia, Praia da Armação.",NA,NA,NA,NA,"RBR00012536","RBR00012536",NA,NA,NA,NA,NA,NA,"2020",NA,"04","09",NA,NA,NA,NA,NA
"147","2020-06-29 09:31:36-03","UFRRJ","RBR","12537","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","M.C. Souza","L.F.T. Menezes","506","1999","10","24",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia","Praia da Armação",NA,NA,NA,NA,"RBR00012537","RBR00012537",NA,NA,NA,NA,NA,NA,"2020",NA,"04","09",NA,NA,NA,NA,NA
"148","2020-06-18 10:58:11-03","UFRRJ","RBR","12538","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","M.C. Souza","M.C. Souza","65","1999","01","15",NA,"Brasil","Rio de Janeiro","Marambaia","Restinga da Marambaia.",NA,NA,NA,NA,"RBR00012538","RBR00012538",NA,NA,NA,NA,NA,NA,"2020",NA,"04","09",NA,NA,NA,NA,NA
