"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"95","2020-12-21 16:32:53-03","MBM","MBM","117104","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A. Juss.",NA,"Coradin, L.; et al.; et al.","5870",NA,NA,NA,"Southern America","Brazil","Piauí","Bom Jesus","Rodovia Bilbués - Bom Jesus, 10km oeste da cidade de Bom Jesus","-44.3586006164551","-9.07444000244141",NA,NA,NA,NA,"MBM117104",NA,NA,NA,NA,NA,NA,NA,NA,NA,"107707","auto",NA,NA,NA,NA,NA
"96","2020-12-21 16:32:53-03","MBM","MBM","111348","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A. Juss.","Fernandes, A.","Fernandes, A.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Ceará","Tauá","Rod. BR-020","-40.2928009033203","-6.00305986404419",NA,NA,NA,NA,"MBM111348","MBM111348",NA,NA,NA,NA,NA,NA,NA,NA,"70667","auto",NA,NA,NA,NA,NA
"97","2015-09-05 08:29:31-03","MNHN","RECOLNAT_MNHN_P","P05530449","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.",NA,"Gardner",NA,NA,NA,NA,NA,"Brasil","Piauí",NA,"Province de Piauhy.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530449' target='other'> <mi>dwc_moreinfo</mi></a>","P05530449","P05530449_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-09-05 08:29:31-03","MNHN","RECOLNAT_MNHN_P","P05530450","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.",NA,"Gardner",NA,NA,NA,NA,NA,"Brasil","Piauí",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530450' target='other'> <mi>dwc_moreinfo</mi></a>","P05530450","P05530450_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2067",NA,NA,NA,NA
"99","2015-09-05 08:29:31-03","MNHN","RECOLNAT_MNHN_P","P05530451","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.",NA,"Gardner",NA,"1840","1","1",NA,"Brasil","Piauí",NA,"Monts.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530451' target='other'> <mi>dwc_moreinfo</mi></a>","P05530451","P05530451_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2067",NA,NA,NA,NA
"100","2015-09-05 08:29:31-03","MNHN","RECOLNAT_MNHN_P","P05530452","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.",NA,"Glaziou, A.",NA,"1876","2","10",NA,"Brasil","Rio de Janeiro",NA,"S. João da Barra, pres Campos.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530452' target='other'> <mi>dwc_moreinfo</mi></a>","P05530452","P05530452_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9680",NA,NA,NA,NA
"101","2015-09-05 08:29:31-03","MNHN","RECOLNAT_MNHN_P","P05530454","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.",NA,"Jobert",NA,"1877","1","1",NA,"Brasil",NA,NA,"Oeiras.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530454' target='other'> <mi>dwc_moreinfo</mi></a>","P05530454","P05530454_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1045",NA,NA,NA,NA
"102","2015-09-05 08:29:31-03","MNHN","RECOLNAT_MNHN_P","P05530455","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.",NA,"Jobert",NA,"1877","1","1",NA,"Brasil",NA,NA,"Oeiras.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530455' target='other'> <mi>dwc_moreinfo</mi></a>","P05530455","P05530455_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1053",NA,NA,NA,NA
"103","2015-09-05 09:15:05-03","MNHN","RECOLNAT_MNHN_P","P05609003","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.",NA,"Emperaire, L.|Campelo, S.M.",NA,"1985","7","17",NA,"Brasil","Piauí",NA,"Boqueirão da Pedra Furada, Município São Raimundo Nonato.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05609003' target='other'> <mi>dwc_moreinfo</mi></a>","P05609003","P05609003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2752",NA,NA,NA,NA
"104","2015-09-05 09:17:29-03","MNHN","RECOLNAT_MNHN_P","P04729906","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.",NA,"Emperaire, L.|Campelo, S.M.",NA,"1985","7","17",NA,"Brasil","Piauí","São Raimundo Nonato","Boqueirão da Pedra Furada.","-42.6994018554688","-9.01527976989746",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04729906' target='other'> <mi>dwc_moreinfo</mi></a>","P04729906","P04729906_01",NA,NA,NA,NA,NA,NA,NA,NA,"45407","auto","2747",NA,NA,NA,NA
"105","2015-09-05 09:17:29-03","MNHN","RECOLNAT_MNHN_P","P04729905","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.",NA,"Empeiraire, L.",NA,"1986","2","7",NA,"Brasil","Piauí","São Raimundo Nonato","Chapada da Serra Branca.","-42.6994018554688","-9.01527976989746",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04729905' target='other'> <mi>dwc_moreinfo</mi></a>","P04729905","P04729905_01",NA,NA,NA,NA,NA,NA,NA,NA,"45407","auto",NA,NA,NA,NA,NA
"106","2015-09-05 09:17:29-03","MNHN","RECOLNAT_MNHN_P","P04729903","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.",NA,"Empereire, L.",NA,"1986","2","7",NA,"Brasil","Piauí","São Raimundo Nonato","Chapada da Serra Branca.","-42.6994018554688","-9.01527976989746",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04729903' target='other'> <mi>dwc_moreinfo</mi></a>","P04729903","P04729903_01",NA,NA,NA,NA,NA,NA,NA,NA,"45407","auto","269",NA,NA,NA,NA
"107","2015-09-05 09:17:29-03","MNHN","RECOLNAT_MNHN_P","P04729910","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.",NA,"Emperaire, L.",NA,"1984","2","9",NA,"Brasil","Piauí","São Raimundo Nonato","Lagoa do Chave.","-42.6994018554688","-9.01527976989746",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04729910' target='other'> <mi>dwc_moreinfo</mi></a>","P04729910","P04729910_01",NA,NA,NA,NA,NA,NA,NA,NA,"45407","auto","236",NA,NA,NA,NA
"108","2017-06-22 16:22:39-03","MNHN","RECOLNAT_MNHN_P","P04729911","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.",NA,"Emperaire, L.",NA,"1984","7","9",NA,"Brasil","Piauí","São Raimundo Nonato","Serra da Capivara.","-42.6994018554688","-9.01527976989746",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04729911' target='other'> <mi>dwc_moreinfo</mi></a>","P04729911","P04729911_01",NA,NA,NA,NA,NA,NA,NA,NA,"45407","auto",NA,NA,NA,NA,NA
"109","2015-09-05 09:15:05-03","MNHN","RECOLNAT_MNHN_P","P05609002","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.",NA,"Emperake, L.",NA,"1985","11","1",NA,"Brasil","Piauí","São Raimundo Nonato","Sitio do Meio.","-42.6994018554688","-9.01527976989746",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05609002' target='other'> <mi>dwc_moreinfo</mi></a>","P05609002","P05609002_01",NA,NA,NA,NA,NA,NA,NA,NA,"45407","auto",NA,NA,NA,NA,NA
"110","2021-01-26 13:55:49-03","IMA","MAC","1644","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","M.C.H.Mamede","G.L.Esteves; V.F.Ferreira","580","1980","07","16",NA,"Brasil","Alagoas","Piaçabuçu","AL-201 a 10km's de Penedo.","-36.436539","-10.406689",NA,NA,NA,"Arbusto.; Restinga arbórea.","MAC0001644",NA,NA,NA,NA,"2004","09",NA,"-36.436539","-10.406689",NA,NA,NA,NA,NA,NA,NA
"111","2021-02-04 10:29:10-03","UFRPE","HST","8134","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","R.F.Almeida","L.P.Félix; et M.F.O.Pires","8207","1998","04","17",NA,"Brasil","Piauí","Parque Nacional de Sete Cidades",NA,NA,NA,NA,NA,NA,"Arbusto, ramos escandente; flores amarelas.","HST008134",NA,NA,NA,NA,"2013","10","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-02-04 10:29:10-03","UFRPE","HST","9001","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","A.L.A","F.S.Araújo","907","1994","07","21",NA,"Brasil","Ceará","Ubajara","Planalto Ibiapaba","-40.9211006164551","-3.85443997383118",NA,NA,NA,"Escandente flor amarela.","HST009001",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"27385","auto",NA,NA,NA,NA,NA
"113","2021-02-04 10:29:10-03","UFRPE","HST","12880","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","R.F.Almeida","A.M.Miranda; et al.","4931","2005","03","01",NA,"Brasil","Maranhão","Parnarama","Mirindiba","-43.0932998657227","-5.68167018890381",NA,NA,NA,"Liana; caule jovem verde, adulto marron; folhas membranáceas; inflorescência vistosas com flores amarelas.","HST012880",NA,NA,NA,NA,"2013","10","09",NA,NA,"95189","auto",NA,NA,NA,NA,NA
"114","2021-02-04 10:29:10-03","UFRPE","HST","9041","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","J.R.Lemos","J.R.Lemos","45","1998","03","16",NA,"Brasil","Piauí","São Raimundo Nonato","Zabelê, PARNA Serra da Capivara","-42.6994018554688","-9.01527976989746",NA,NA,NA,"Liana de flor amarelo-ouro.","HST009041",NA,NA,NA,NA,"1998","04","24",NA,NA,"45407","auto",NA,NA,NA,NA,NA
"115","2020-09-12 05:00:02-03","US","US","2570189","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A. Juss.",NA,"G. Eiten & L. T. Eiten","4835","1962","6","6","South America - Neotropics","Brazil","Loreto",NA,"Ilha de Balsas region, between the Rios Balsas and Parnaibá About 45km south of Lorêto. Near house at Vão da Sambaíba.","-45","-7.43","250",NA,NA,NA,"US01871021","US01871021_01 US01871021_02",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","2644522","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A. Juss.",NA,"G. Eiten & L. T. Eiten","4917","1962","7","15","South America - Neotropics","Brazil","Picos",NA,"Ca. 30 km East of Picos","-41.15","-7.12",NA,NA,NA,NA,"US01871020","US01871020_01 US01871020_02",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"117","2020-09-02 16:32:20-03","Cenargen","CEN","9672","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","B. M. T. Walter","Lídio Coradin","6635","1983","07","07",NA,"Brasil","BA","IBOTIRAMA","Rodovia (BR - 242) Ibotirama - Barreiras km 86.","-43.2206001281738","-12.1852998733521","830","830","Exsicatas","Folhas verde-escuro na parte ventral e verde-claro na parte dorsal.","CEN00009672","CEN00009672",NA,NA,NA,"2019","10",NA,"-4403333.0","-1211667.0","71086","auto",NA,"7",NA,NA,NA
"118","2020-07-03 15:42:05-03","UEFS","HUEFS","20527","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart.ex A.Juss.","C.Anderson","Alencar, M.E.","240","1995","05","20",NA,"Brasil","Piauí","Padre Marcos",NA,"-40.9043998718262","-7.35500001907349","420","420",NA,NA,"HUEFS0020527","HUEFS0020527",NA,NA,"Rosanae","1996","01",NA,NA,NA,"17353","auto",NA,NA,NA,NA,NA
"119","2020-07-03 15:42:05-03","UEFS","HUEFS","142267","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart.ex A.Juss.",NA,"Lima-Verde, L.W.","217","1996","04","26",NA,"Brasil","Ceará","Aiuaba","Serra do Êrmo. Estrada Campo Salles.","-40.1236000061035","-6.57360982894897",NA,NA,NA,"Carrasco.","HUEFS0142267","HUEFS0142267",NA,NA,"Rosanae",NA,NA,NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA
"120","2020-06-15 07:53:30-03","UEFS","HUEFS","177723","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","A.M.Amorim","Melo, E.","10184","2011","07","18",NA,"Brasil","Piauí","Caracol","Estrada para Serra Grande. Entrada em Guarita. Fora do Parque.","-43.180556","-8.8625","570","570",NA,NA,"HUEFS0177723","HUEFS0177723",NA,NA,"Rosanae","2012",NA,NA,"43W10'50''","8S51'45''",NA,NA,NA,NA,NA,NA,NA
"121","2020-06-15 07:53:30-03","UEFS","HUEFS","175218","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","A.M.Amorim","Conceição, A.A.","4026","2011","07","18",NA,"Brasil","Piaui","Serra Grande","PARNA Serra das Confusões.","-43.371944","-9.174444","603","603",NA,"Carrasco.","HUEFS0175218","HUEFS0175218",NA,NA,"Rosanae","2012",NA,NA,"43W22'19''","9S10'28''",NA,NA,NA,NA,NA,NA,NA
"122","2020-06-15 07:53:30-03","UEFS","HUEFS","194680","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","R.F.Almeida","Correia, C.","883","2013","04","24",NA,"Brasil","Piaui","Valença do Piauí","Estrada para pimenteiras.","-41.695556","-6.386667","350","350",NA,"Caatinga.","HUEFS0194680","HUEFS0194680",NA,NA,"Rosanae","2015","10",NA,"41W41'44''","6S23'12''",NA,NA,NA,NA,NA,NA,NA
"123","2020-06-15 07:53:30-03","UEFS","HUEFS","200536","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","R.F.Almeida","Siqueira-Filho, J.A.","3038","2013","06","21",NA,"Brasil","Piaui","Guaribas","Parque Nacional Serra das Confusões, Olho d'agua do Pinga, arredores do acampamento.","-43.718056","-9.045556","390","390",NA,"Fitofisionomia Savana Estépica. Solo Neossolo Litólico Distrófico. Área prioritária para conservação.","HUEFS0200536","HUEFS0200536",NA,NA,"Rosanae","2014","06",NA,"43W43'5''","9S2'44''",NA,NA,NA,NA,NA,NA,NA
"124","2020-06-15 07:53:30-03","UEFS","HUEFS","177627","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","A.M.Amorim","Melo, E.","10088","2011","07","16",NA,"Brasil","Piauí","Caracol","Povoado de Bom Sucesso.","-43.614444","-9.170556","416","416",NA,"Cerrado, próximo aos cálices rochosos.","HUEFS0177627","HUEFS0177627",NA,NA,"Rosanae","2012",NA,NA,"43W36'52''","9S10'14''",NA,NA,NA,NA,NA,NA,NA
"125","2020-06-15 07:53:30-03","UEFS","HUEFS","177620","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","A.M.Amorim","Melo, E.","10081","2011","07","16",NA,"Brasil","Piauí","Caracol","Povoado de Bom Sucesso.","-43.614444","-9.170556","416","416",NA,"Cerrado, próximo aos cálices rochosos.","HUEFS0177620","HUEFS0177620",NA,NA,"Rosanae","2012",NA,NA,"43W36'52''","9S10'14''",NA,NA,NA,NA,NA,NA,NA
"126","2020-07-03 15:42:05-03","UEFS","HUEFS","67493","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart.ex A.Juss.","M.C.H.Mamede","Araújo, F.S.","1456","2002","05","08",NA,"Brasil","Ceará","Cratéus","Trilha Cruzinha, Serra das Almas.","-40.923889","-5.143611","620","620",NA,"Carrasco.","HUEFS0067493","HUEFS0067493 HUEFS0067493_01",NA,NA,"Rosanae","2004",NA,NA,"40W55'26''","5S8'37''",NA,NA,NA,NA,NA,NA,NA
"127","2020-06-15 07:53:30-03","UEFS","HUEFS","93090","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","A.M.Amorim","Queiroz, L.P.de","10094","2005","03","11",NA,"Brasil","Piauí","São Braz do Piauí","Ca. 35Km SW de São Raimundo Nonato.","-43.021944","-9.046389","615","615",NA,"Caatinga arbórea.","HUEFS0093090","HUEFS0093090 HUEFS0093090_e1",NA,NA,"Rosanae","2011",NA,NA,"43W1'19''","9S2'47''",NA,NA,NA,NA,NA,NA,NA
"128","2020-07-03 15:42:05-03","UEFS","HUEFS","67257","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart.ex A.Juss.","M.C.H.Mamede","Barros, R.","TEPB17521","2002","03","20",NA,"Brasil","Piauí","Caracol","Catuaba.","-43.3300018310547","-9.27861022949219",NA,NA,NA,NA,"HUEFS0067257","HUEFS0067257",NA,NA,"Rosanae","2004","09",NA,NA,NA,"21070","auto",NA,NA,NA,NA,NA
"129","2020-07-03 15:42:05-03","UEFS","HUEFS","135769","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart.ex A.Juss.","P.D.Carvalho","Barros, R.","2861","2007","03","27",NA,"Brasil","Piauí","Caracol","PARNA-Serra das Confusões-Serra Grande.","-43.3300018310547","-9.27861022949219",NA,NA,NA,NA,"HUEFS0135769","HUEFS0135769",NA,NA,"Rosanae","2009","11",NA,NA,NA,"21070","auto",NA,NA,NA,NA,NA
"130","2020-07-03 15:42:05-03","UEFS","HUEFS","79654","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart.ex A.Juss.","M.C.H.Mamede","Araújo, F.S.","1456","2002","05","08",NA,"Brasil","Ceará","Cratéus","RPPN Serra das Almas.","-40.6775016784668","-5.1783299446106","650","700",NA,"Carrasco.","HUEFS0079654","HUEFS0079654",NA,NA,"Rosanae","2004","09",NA,NA,NA,"43216","auto",NA,NA,NA,NA,NA
"131","2019-09-04 19:17:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana",NA,NA,"J. B. E. Pohl","1562",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-03-13 18:46:40-03","F","FMNH-SEEDPLANTS","V0222361F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0222361F","V0222361F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-07-23 12:11:48-03","CEPLAC","CEPEC","99053","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana",NA,"A. M. Amorim","M. E. Alencar","586","1999","04","22",NA,"Brasil","Pernambuco","piracuruca","CAPELA (6a. Cidade) - PARNA de Sete Cidades.","-41.7","-4.116667",NA,NA,NA,"<ll>dwc_commonname:</ll> Melosinha",NA,NA,NA,NA,NA,NA,NA,NA,"41W42'","4S7'",NA,NA,NA,NA,"30/12/2000",NA,NA
"134","2020-07-23 12:11:48-03","CEPLAC","CEPEC","36204","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana",NA,"A. M. Amorim","A. P. de Araújo","383","1984","05","15",NA,"Brasil","Piauí","são miguel do tapuia","Estrada S. M. do Tapuia/Novo Oriente.","-41.25","-5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W15'","5S30'",NA,NA,NA,NA,"30/12/2001",NA,NA
"135","2020-07-23 12:11:48-03","CEPLAC","CEPEC","83593","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana",NA,"A. M. Amorim","A. R. S. França",NA,"1999","06","26",NA,"Brasil","Piauí","BOQUEIRÃO","Próximo a casa de D. Angélica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2001",NA,NA
"136","2020-07-23 12:11:48-03","CEPLAC","CEPEC","99174","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana",NA,"E. M. F. Chaves","E. M. F. Chaves","282","1996","01","04",NA,"Brasil","Piauí","COCAL","Videl.","-41.578889","-3.538611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W34'44","3S32'19",NA,NA,NA,NA,"30/12/2003",NA,NA
"137","2020-07-23 12:11:48-03","CEPLAC","CEPEC","47880","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana",NA,"A. Fernandes","A. Fernandes",NA,"1986","08","27",NA,"Brasil","Ceará","TAUÁ","BR-020.","-40.2928009033203","-6.00305986404419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70667","auto",NA,NA,"23/08/1986",NA,NA
"138","2020-07-23 12:11:48-03","CEPLAC","CEPEC","124340","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana",NA,"A. M. Amorim","F. C. S. Oliveira","116","2007","04","15",NA,"Brasil","Piauí","OEIRAS","Chapada das Panelas.","-42.1310997009277","-7.0252799987793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54774","auto",NA,NA,"30/12/2008",NA,NA
"139","2020-07-23 12:11:48-03","CEPLAC","CEPEC","124052","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana",NA,"A. M. Amorim","F. C. S. Oliveira","392","1996","01","04",NA,"Brasil","Piauí","OEIRAS","Vereda Grande.","-42.1310997009277","-7.0252799987793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54774","auto",NA,NA,"30/12/2008",NA,NA
"140","2021-04-08 17:12:54-03","UESB","HUESB","6383","S","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A Juss","Anderson, C.","Nunes, E.; Martins, P.; Martins, P.",NA,"1979","04","18",NA,"Brasil","Maranhão",NA,"Paraibano. BR 135, próximo à repetidora.",NA,NA,NA,NA,NA,"Cipó. Flor amarela.","HUESB000006383",NA,NA,NA,NA,"1986","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2016-08-23 11:00:34-03","NHMLondon","NHM-LONDON-BOT","BM000796233","S","Plantae","Angiosperm",NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A.Juss.","Christiane Eva Anderson; b.1944; C.E.Anderson","George Gardner; b.1812; d.1849; Gardner","2067",NA,NA,NA,NA,"Brasil","Piauí",NA,NA,"-42.572108","-7.256631",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/753135041b03c1f6ca99acfe4713480e7d5c3169/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Isotype",NA,"1981",NA,NA,"-42.572108","-7.256631",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4989261",NA
"142","2021-01-04 10:58:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","Mart. ex A. Juss.","Pessoa, C","Barbosa, RAA","IFN-527513.4","2017","07","04","Southern America","Brasil","Maranhão","Parnarama",NA,"-43.56","-5.579722",NA,NA,NA,"Inventário Florestal Nacional (IFN). Coleta não registrada em formulários anteriores - Extra. Conglomerado MA-527. Subunidade 3. Subparcela 4. Indivíduo 2; Arbusto. Casca externa esverdeada, interna de cor amarela; espessura fina; do tipo lisa; Área",NA,NA,NA,NA,NA,"2020","06","01","-43.56","-5.579722",NA,NA,NA,NA,NA,NA,NA
