"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","identifiedBy","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","sex"
"312","2020-06-18 10:56:31-03","UFRRJ","RBR","321","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","H. Monteiro","118","1932","03",NA,NA,"Brasil","Pernambuco","Praia do Pina","-34.8810997009277","-8.05389022827148",NA,NA,"RBR00000321","L.","H. Monteiro","Recife","RBR00000321",NA,NA,"18865","auto","1932","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2013-04-01 09:16:17-03","IPT","BCTW","19941","S","Plantae","Magnoliophyta",NA,NA,"Conocarpus","erectus","Conocarpus erectus","Lorenzi, H.","17",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"314","2013-04-01 09:16:17-03","IPT","BCTW","116","S","Plantae","Magnoliophyta",NA,NA,"Conocarpus","erectus","Conocarpus erectus",NA,NA,NA,NA,NA,NA,"Estados Unidos","Flórida",NA,NA,NA,NA,NA,NA,"L.",NA,"Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"315","2021-03-21 19:33:43-03","UFC","EAC","13562","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rocha, R.F.A.","497","1983","03","16","Southern America","Brasil","Alagoas","Próx. à praia do Pontal do Peba, Solo bem drenado","-36.434398651123","-10.4055995941162",NA,"Árvore pequena, independente, fruto verde; Restinga","EAC0013562","L.","Rocha, R.F.","Piaçabuçu","EAC0013562",NA,NA,"16123","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-03-21 19:33:43-03","UFC","EAC","44627","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Ferreira, R.G.","28","2008","04","09","Southern America","Brasil","Ceará","Faz. Cacimbas, Substrato lamacento","-40.1199989318848","-2.88556003570557",NA,"Fruto avermelhado, flor amarelada; Mangue","EAC0044627","L.","Castro, A.S.F.","Acaraú","EAC0044627",NA,NA,"51931","auto","2009","04","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-21 19:33:43-03","UFC","EAC","54622","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Macedo, L.","s.n.","2012","12","12","Southern America","Brasil","Ceará",NA,"-38.3911018371582","-3.90139007568359",NA,"Uso da madeira para artefatos de jangada.; Manguezal.","EAC0054622","L.","Lima-Verde, L.W.; Nunes, E.","Aquiraz","EAC0054622",NA,NA,"22325","auto","2013","05","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-03-21 19:33:43-03","UFC","EAC","14524","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Fernandes, A.; Nunes, E.; Silva, E.","EAC14524","1986","07","25","Southern America","Brasil","Ceará","Batoque","-38.3911018371582","-3.90139007568359",NA,"Arvoreta; Mangue","EAC0014524","L.","Fernandes, A.; Nunes, E.","Aquiraz","EAC0014524",NA,NA,"22325","auto","1986","08","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-03-21 19:33:43-03","UFC","EAC","16360","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Silva, E.V.; Diógenes, M.B.","s.n.","1989","02","24","Southern America","Brasil","Ceará","Estuário do Rio Ceará","-38.543098449707","-3.71722006797791",NA,"Mangue","EAC0016360","L.","Fernandes, A.","Fortaleza","EAC0016360",NA,NA,"19924","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-03-21 19:33:43-03","UFC","EAC","21795","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Souza, E.B.","s.n.","1993","09","17","Southern America","Brasil","Ceará","Estuário do Rio Ceará","-38.543098449707","-3.71722006797791",NA,"Planta jovem","EAC0021795","L.","Rebouças, A.","Fortaleza","EAC0021795",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-03-21 19:33:43-03","UFC","EAC","35645","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Vieira, A.V.","s.n.","2005","03","18","Southern America","Brasil","Ceará","Mangue seco, Substrato areno-quartzoso","-40.4491996765137","-2.89499998092651",NA,"Arbustivo, fruto marrom; Praia/Mangue","EAC0035645","L.","Vieira, A.V.","Jijoca de Jericoacoara","EAC0035645",NA,NA,"16085","auto","2005","06","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-03-21 19:33:43-03","UFC","EAC","27582","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Sampaio, D.S.","5",NA,NA,NA,"Southern America","Brasil","Ceará","Pecém","-38.9682998657227","-3.6072199344635",NA,"Arbustivo; Estuário/Litorâneo","EAC0027582","L.","Nunes, E.","São Gonçalo do Amarante","EAC0027582",NA,NA,"39107","auto","1999","06","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-03-21 19:33:43-03","UFC","EAC","27472","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Sampaio, D.S.","s.n.","1998","12","12","Southern America","Brasil","Ceará","Pecém","-38.9682998657227","-3.6072199344635",NA,"Arbóreo; Litorâneo","EAC0027472","L.","Nunes, E.","São Gonçalo do Amarante","EAC0027472",NA,NA,"39107","auto","1999","03","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-03-21 19:33:43-03","UFC","EAC","3074","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Fernandes, A.; Ferri, M.","EAC3074","1977","01","07","Southern America","Brasil","Ceará","Iguape",NA,NA,NA,"Arbusto","EAC0003074","L.","Fernandes, A.; Bezerra, P.",NA,"EAC0003074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-03-21 19:33:43-03","UFC","EAC","63220","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rabelo, S.T.; Sampaio, L.X.","24","2017","11","14","Southern America","Brasil","Ceará","Área de Proteção Ambiental (APA) do Rio Pacoti","-39.390967","-4.390967",NA,"Levantamento florístico da APA do Rio Pacoti.; Árvore encontrada no manguezal. Frutos semelhantes à amoras.; Manguezal, solo lamoso.","EAC0063220","L.","Rabelo, S.T.","Eusébio","EAC0063220",NA,NA,NA,NA,"2018","10","04","-39.390967","-4.390967",NA,NA,NA,NA,NA,NA,NA
"326","2021-03-21 19:33:43-03","UFC","EAC","56838","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Poczwardowski, D.","230","2014","09","08","Southern America","Brasil","Ceará","congl. 70-Q15, sub. 4, árv. 6.&nf;Planta encontrada na borda do mangue, na transição do solo arenoso para solo de mangue úmido.","-38.452531","-3.791239",NA,"Inventário Florestal Nacional - CE; Árvore, casca morta cinza escuro e fissurada; casca viva rosada; fruto marrom.&nf;Dups RB.; Mangue","EAC0056838","L.","Sampaio, V.S.","Fortaleza","EAC0056838",NA,NA,NA,NA,"2014","10","02","-38.452531","-3.791239",NA,NA,NA,NA,NA,NA,NA
"327","2021-03-21 19:33:43-03","UFC","EAC","58745","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Souza, E.B.; Nepomuceno, F.A.A.; Nepomuceno, I.V.; Ramos, D.B.; Santos, F.D.S.","3708","2015","09","05","Southern America","Brasil","Ceará","Distrito de Icaraí de Amontada. Praia de Icaraizinho.","-39.515","-3.024722",NA,"Árvore 3-5 m alt. Caules verde-claros a ferugíneos. Folhas papiráceas. Inflorescências verde-claras e inftutescências marrons.; Área de restinga com faixa de dunas móveis e dunas semi-fixas com concreções escuras.","EAC0058745","L.","Souza, E.B.; Nepomuceno, F.A.A.","Amontada","EAC0058745",NA,NA,NA,NA,"2015","09",NA,"-39.515","-3.024722",NA,NA,NA,NA,NA,NA,NA
"328","2021-03-21 19:33:43-03","UFC","EAC","58958","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Guedes, M.L.; Costa, M.A.; Costa, T.F.","23479","2015","05","02","Southern America","Brasil","Bahia","litoral norte, Cavalo Russo.","-37.6","-11.75",NA,"Árvore, ca. 5 m; folhas cartáceas; flores ordenadas em glomérulos globosos; infrutescência estrobiliforme; frutos não alados.; Manguezal.","EAC0058958","L.","Guedes, M.L.","Conde","EAC0058958",NA,NA,NA,NA,"2015","06",NA,"-37.6","-11.75",NA,NA,NA,NA,NA,NA,NA
"329","2021-03-21 19:33:43-03","UFC","EAC","61939","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Souza, E.B.; Viana, M.S.; Nepomuceno, I.V.; Xavier, S.A.S.","3877","2016","03","10","Southern America","Brasil","Ceará","Ilha do Amor.","-40.839722","-2.885833",NA,"Árvore 5-7 m de altura. Caules marrons. Folhas papiráceas. Frutos organizados em cones marrons.; Área com vegetação de restinga herbácea na foz do Rio Coreaú.","EAC0061939","L.","Souza, E.B.; Nepomuceno, I.V.","Camocim","EAC0061939","13","13",NA,NA,"2016","03",NA,"-40.839722","-2.885833",NA,NA,NA,NA,NA,NA,NA
"330","2021-03-21 19:33:43-03","UFC","EAC","41728","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rocha, R.F.A.","497","1993","03","16","Southern America","Brasil","Alagoas","Próximo a praia do pontal do peba","-36.434398651123","-10.4055995941162",NA,"Árvore.Cor do fruto e dos esporos: Castanhos.; Mangue","EAC0041728","L.","Rocha, R.F.A.","Piaçabuçu","EAC0041728",NA,NA,"16123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-03-21 19:33:43-03","UFC","EAC","64262","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rosa, K.M.","164","2018","06","06","Southern America","Brasil","Bahia","Barra do Jacuípe, Fazenda Santo Antônio","-38.3241996765137","-12.6975002288818",NA,"Arbusto ca. 3 m alt.; Flores cremes. Frequência regular (material banhado no álcool).; Área de mangue.","EAC0064262","L.","Loiola, M.I.B.","Camaçari",NA,NA,NA,"37124","auto","2019","02","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-03-21 19:33:43-03","UFC","EAC","53770","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Miranda, A.M.; Silva, M.I.B.","4796","2004","11","18","Southern America","Brasil","Bahia","Mangue, próximo a uma restinga arbustiva; solo arenoso.","-39.2658004760742","-17.7318992614746",NA,"Arbusto, ca. 1m; caule amarronzado; folha crassa; flor roxa.","EAC0053770","L.","Miranda, A.M.","Caravelas","EAC0053770",NA,NA,"106553","auto","2004","11","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-03-21 19:33:43-03","UFC","EAC","27700","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Lopes, M.S.; Mariz, G.F.","s.n.","1998","05","16","Southern America","Brasil","Ceará","Águas Belas","-38.2419013977051","-4.13305997848511",NA,"Arbusto","EAC0027700","L.","Nunes, E.","Cascavel","EAC0027700",NA,NA,"42722","auto","1999","04","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-03-21 19:33:43-03","UFC","EAC","26246","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Nunes, E.; Cavalcanti, F.S.","EAC26246","1998","03","25","Southern America","Brasil","Ceará","Parque Botânico do Ceará","-38.6530990600586","-3.73610997200012",NA,"Arbusto; Mangue","EAC0026246","L.","Fernandes, A.; Nunes, E.","Caucaia","EAC0026246",NA,NA,"40484","auto","1998","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-21 19:33:43-03","UFC","EAC","1037","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Fernandes, A.; Ducke, A.","EAC1037","1954","12","16","Southern America","Brasil","Ceará","Barra do Ceará","-38.543098449707","-3.71722006797791",NA,NA,"EAC0001037","L.","Fernandes, A.; Nunes, E.","Fortaleza","EAC0001037",NA,NA,"19924","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-21 19:33:43-03","UFC","EAC","3798","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Lima, J.W.","s.n.","1978","03","28","Southern America","Brasil","Ceará","Barra do Ceará","-38.543098449707","-3.71722006797791",NA,"Arvoreta","EAC0003798","L.","Fernandes, A.","Fortaleza","EAC0003798",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-03-21 19:33:43-03","UFC","EAC","2931","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Almeida, L.","s.n.","1976","10","17","Southern America","Brasil","Ceará","salinas da Barra do Ceará","-38.543098449707","-3.71722006797791",NA,NA,"EAC0002931","L.","Fernandes, A.","Fortaleza","EAC0002931",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2021-03-21 19:33:43-03","UFC","EAC","24952","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Matias, L.Q.","19","1997","03","07","Southern America","Brasil","Ceará","APA de Jericoacoara, desembocadura de riacho, Substrato arenoso","-40.4491996765137","-2.89499998092651",NA,"Arbórea, filotaxia espiralada, flor amarela; Interdunar","EAC0024952","L.","Matias, L.Q.","Jijoca de Jericoacoara","EAC0024952","5","5","16085","auto","1997","03","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-03-21 19:33:43-03","UFC","EAC","33517","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Azevedo, D.V.","2","2004","02","28","Southern America","Brasil","Ceará","APA da Lagoinha, Substrato arenoso","-39.1483001708984","-3.43944001197815",NA,"Erva, fruto verde; Berma","EAC0033517","L.","Nunes, E.","Paraipaba","EAC0033517",NA,NA,"18574","auto","2004","06","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-03-21 19:33:43-03","UFC","EAC","42573","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Moro, M.F.; Tameirão Neto, E.","345","2008","04","05","Southern America","Brasil","Ceará","Pecém, Mangue do rio Guaribas, Área em processo de urbanização, em um braço de mangue, Zona 24 UTM 0517346/9608146","-38.9682998657227","-3.6072199344635",NA,"Arbusto","EAC0042573","L.","Moro, M.F.","São Gonçalo do Amarante","EAC0042573",NA,NA,"39107","auto","2008","04","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-03-21 19:33:43-03","UFC","EAC","45216","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Oliveira, R.C.; Oliveira, O.F.","1735","2006","07","15","Southern America","Brasil","Rio Grande do Norte",NA,"-35.0918998718262","-6.18666982650757",NA,NA,"EAC0045216","L.","Soares Neto, R.L.","Tibau do Sul","EAC0045216",NA,NA,"13790","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-03-21 19:33:43-03","UFC","EAC","48683","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Carneiro, E.M.","696","1983","05","04","Southern America","Brasil","Sergipe","Fazenda Santo Antônio","-37.448299407959","-11.3507995605469",NA,"Arbusto; flor esverdeada.; Mangue","EAC0048683","L.","Viana, G.","Santa Luzia do Itanhy","EAC0048683",NA,NA,"26417","auto","1983","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-03-21 19:33:43-03","UFC","EAC","48681","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Viana, G.","1147","1985","08","12","Southern America","Brasil","Sergipe","Ilha da Tartaruga","-37.448299407959","-11.3507995605469",NA,"Árvore, 5m; flor esverdeada; fruto vermelho.; Mangue","EAC0048681","L.",NA,"Santa Luzia do Itanhy","EAC0048681",NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-12-21 16:21:07-03","MBM","MBM","411272","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erecta","Conocarpus erecta","Guedes, M.L.","s.n.","2013","07","31","Southern America","Brazil","Bahia","Mangue seco","-37.35","-11.45",NA,"Arbusto: Folhas cartáceas, discolores. Flores e frutos dispostos em glomérulos.; Manguezal.","MBM411272","L.","Guedes, M.L.","Jandaíra","MBM411272",NA,NA,NA,NA,"2015","04",NA,"-37.35","-11.45",NA,NA,NA,NA,NA,NA,NA
"345","2020-12-21 16:21:08-03","MBM","MBM","94597","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Mattos Silva, L.A.; Britto, H.S.; Britto, H.S.","882","1980","06","17","Southern America","Brazil","Bahia","Santa Cruz Cabrália","-39.0247001647949","-16.2780990600586",NA,NA,"MBM094597","L.","Vinha, S.G. da","Santa Cruz Cabrália","MBM094597",NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-12-21 16:21:08-03","MBM","MBM","43444","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Ferrari, G.","550","1968","08","28","Southern America","Venezuela",NA,NA,NA,NA,NA,NA,"MBM043444","L.",NA,NA,"MBM043444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-12-21 16:21:08-03","MBM","MBM","187126","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Amorim, A.M.; et al.; et al.","961","1992","12","14","Southern America","Brazil","Bahia","Entre a Praia do Farol e a Praia da Ribeira","-38.9967002868652","-14.2775001525879",NA,NA,"MBM187126","L.","Stace, C.A.","Itacaré","MBM187126",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-12-21 16:21:08-03","MBM","MBM","219716","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Fonseca, M.; et al.; et al.","1069","1997","12","01","Southern America","Brazil","Bahia","Pai Inácio","-39.2207984924316","-17.341100692749",NA,NA,"MBM219716","L.","Guedes","Prado","MBM219716",NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-12-21 16:21:08-03","MBM","MBM","163021","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Bautista, H.P.","1432","1989","09","21","Southern America","Brazil","Bahia","Ilha do Frade","-38.510799407959","-12.9710998535156",NA,NA,"MBM163021","L.","Pinto, G.C.P.; et al.","Salvador","MBM163021",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-12-21 16:21:08-03","MBM","MBM","55578","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Holm-Nielsen, L.; et al.; et al.","2514","1973","03","26","Southern America","Ecuador",NA,NA,NA,NA,NA,NA,"MBM055578","L.",NA,NA,"MBM055578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-12-21 16:21:08-03","MBM","MBM","231636","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Torre-Colín, R.","14307","1993","12","07","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM231636","L.","Torres, R.C.",NA,"MBM231636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-12-21 16:21:08-03","MBM","MBM","233356","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Campos, A.V.","1672","1988","03","22","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM233356","L.","Torres, R.C.",NA,"MBM233356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-12-21 16:21:08-03","MBM","MBM","285614","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Menezes, I. de","s.n.","1951",NA,NA,"Southern America","Brazil","Bahia","Ilha de Bom Jesus",NA,NA,NA,NA,"MBM285614","L.","Menezes, I. de",NA,"MBM285614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-12-21 16:21:08-03","MBM","MBM","132100","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Thompson, Sue A; Nishida, Joy H; Nishida, Joy H","2735","1985","08","19","Northern America","USA",NA,NA,NA,NA,NA,NA,"MBM132100","L.",NA,NA,"MBM132100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-12-21 16:21:08-03","MBM","MBM","177504","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Ocaña-Nava Daniel; et al.; et al.","143","1987","09","03","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177504","L.","Ocaña-Nava Daniel",NA,"MBM177504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-12-21 16:21:08-03","MBM","MBM","200266","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Núñez, J.C.S.; et al.; et al.","10222","1985","08","22","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM200266","L.",NA,NA,"MBM200266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-12-21 16:21:08-03","MBM","MBM","214756","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Ríos, J.L.V.; et al.; et al.","1377","1997","03","14","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM214756","L.","Ríos, J.L.V.",NA,"MBM214756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-12-21 16:21:08-03","MBM","MBM","219330","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Espinosa, A.; et al.; et al.","7741","1994","11","15","Southern America","Panama",NA,"Isla de Coiba",NA,NA,NA,NA,"MBM219330","L.","Velayos, M.",NA,"MBM219330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-12-21 16:21:08-03","MBM","MBM","219331","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Castroviejo Bolíbar, S.; et al.; et al.","12975","1994","01","19","Southern America","Panama",NA,"Isla Jicarón",NA,NA,NA,NA,"MBM219331","L.","Valayos, M.",NA,"MBM219331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-12-21 16:21:08-03","MBM","MBM","64363","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Forero, E.; et al.; et al.","67","1974","03","29","Southern America","Colombia",NA,NA,NA,NA,NA,NA,"MBM064363","L.","Jaramillo, R.",NA,"MBM064363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-12-21 16:21:08-03","MBM","MBM","79643","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Sanchez, M.; et al.; et al.","8821","1980","10","24","Northern America","USA",NA,NA,NA,NA,NA,NA,"MBM079643","L.",NA,NA,"MBM079643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-12-21 16:21:08-03","MBM","MBM","89894","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Knapp, S.","1945","1981","11","01","Southern America","Panama",NA,NA,NA,NA,NA,NA,"MBM089894","L.","Stace, C.A.",NA,"MBM089894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-12-21 16:21:08-03","MBM","MBM","187124","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Amorim, A.M.; et al.; et al.","1178","1993","04","13","Southern America","Brazil","Bahia","Estrada para o Distrito de Pedras","-39.0752983093262","-15.2932996749878",NA,NA,"MBM187124","L.","Stace, C.A.","Una","MBM187124",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-12-21 16:21:08-03","MBM","MBM","115121","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Miranda, C.A.; Nobrega, L.W. da; Nobrega, L.W. da","446","1984","05","23","Southern America","Brazil","Paraíba","Rio Tinto","-35.0806007385254","-6.80306005477905",NA,NA,"MBM115121","L.","Pinto, G.C.P.","Rio Tinto","MBM115121",NA,NA,"24573","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-08-15 09:03:29-03","UESC","UESC","9898","S","Plantae","Angiospermae","Florideophycidae","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Jesus, N.G.","1655","2003","01","16",NA,"Brasil","Bahia",NA,"-37.5","-11.733333",NA,"Arbusto 1,80 m de altura, denso.","UESC0009898","L.",NA,"Conde",NA,NA,NA,NA,NA,NA,NA,NA,"37W30'0''","11S44'0''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
