"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"216","2010-10-07 15:18:00-03","MO","MOBOT","2908672","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","6","22","South America","Brazil",NA,NA,NA,NA,"Irwin 17615",NA,NA,"Pohl ex Benth.","R.M. Harley","Goiás",NA,"Cerrado, ca. 85km S.E. of Aragarças",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2011-06-08 17:15:00-03","MO","MOBOT","2908721","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","José Steinbach","1925",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 6942",NA,NA,"Pohl ex Benth.","Ronald L. Liesner","Santa Cruz","Sara","Cámpos arenosos.",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2015-08-13 05:50:00-03","MO","MOBOT","2908770","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","R.M. Harley","1980","4","27","South America","Brazil",NA,NA,NA,NA,"Harley 21828",NA,NA,"Pohl ex Benth.","R.M. Harley 25.11.","Bahia",NA,"Chapadão Ocidental da Bahia. About 9km S.E. of Correntina, on road to Jaborandí. Cerrado, with small stream bordered by gallery forest. This plant growing at junction between forest & cerrado.","-44.58333","-13.4","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2010-10-07 15:19:00-03","MO","MOBOT","2908829","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","4","21","South America","Brazil",NA,NA,NA,NA,"Irwin 15212",NA,NA,"Pohl ex Benth.","R.m. harley","Goiás",NA,"Campo, near Côrrego Estrema, ca. 38km. N.E. of Formosa",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2008-05-27 22:02:00-03","MO","MOBOT","2908969","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Howard S. Irwin","1970","1","29","South America","Brazil",NA,NA,NA,NA,"Irwin 25713",NA,NA,"Pohl ex Benth.","R.M. Harley",NA,NA,"Cerrado, ca. 50km N.E. of Patrocinio",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2010-10-07 15:27:00-03","MO","MOBOT","2909028","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","5","25","South America","Brazil",NA,NA,NA,NA,"Irwin 16001",NA,NA,"Pohl ex Benth.","R.M. Harley",NA,NA,"Disturbed places. Wet campo and gallery margin, ca. 60km N. of Xavantina, Mato Grosso",NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2010-10-07 15:19:00-03","MO","MOBOT","2909162","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","6","26","South America","Brazil",NA,NA,NA,NA,"Irwin 177553",NA,NA,"Pohl ex Benth.","R. M. Harley",NA,NA,"Disturbed gallery forest, Côrrego d'Anta, ca. 40km. S. of Caiapônia, road to Jataí.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2010-10-07 15:18:00-03","MO","MOBOT","2909225","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","4","20","South America","Brazil",NA,NA,NA,NA,"Irwin 15137",NA,NA,"Pohl ex Benth.",NA,"Goiás",NA,"cerrado, Côrrego Estrema, ca. 42 km. N.E. of Formosa",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2010-07-14 15:33:00-03","MO","MOBOT","2909360","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J. Francis Macbride","1923","7","17","South America","Peru",NA,NA,NA,NA,"Macbride 4984",NA,NA,"Pohl ex Benth.","Ronald L.Liesner",NA,NA,"Sunny slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2008-05-27 22:02:00-03","MO","MOBOT","2909466","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Ezechias P. Heringer","1979",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Heringer 1819",NA,NA,"Pohl ex Benth.","R.M. Harley 15.3.","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2008-05-27 22:02:00-03","MO","MOBOT","2909599","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Ezechias P. Heringer","1979",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Heringer 1775",NA,NA,"Pohl ex Benth.","R.M. Harley 15.3.","Distrito Federal",NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-03-15 20:10:00-03","MO","MOBOT","2913076","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","José Steinbach","1924","7","4","South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 6132",NA,NA,"Pohl ex Benth.","R.Liesner (MO)","Santa Cruz","Sara","Buenavista. Pampas montes.",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"228","2008-05-27 22:02:00-03","MO","MOBOT","3225744","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J.R.I. Wood","2002","6","12","South America","Bolivia",NA,NA,NA,NA,"Wood 16423",NA,NA,"Pohl ex Benth.",NA,"La Paz",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2008-05-27 22:02:00-03","MO","MOBOT","3242272","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Miguel Lillo","1924","7","4","South America","Bolivia",NA,NA,NA,NA,"Lillo 1361",NA,NA,"Pohl ex Benth.","Foster's catalog note file","Santa Cruz","Sara","Buenavista","-63.75","-17.6","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2008-05-27 22:02:00-03","MO","MOBOT","3243589","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Henry H. Rusby","1886","6",NA,"South America","Bolivia",NA,NA,NA,NA,"Rusby 1413",NA,NA,"Pohl ex Benth.","Foster's catalog data file","Pando","Nicolas Suarez","Reis","-67.666667","-10.716667","457.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2008-05-27 22:02:00-03","MO","MOBOT","3250042","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Robert S. Williams","1902","6","28","South America","Bolivia",NA,NA,NA,NA,"Williams 1428",NA,NA,"Pohl ex Benth.","Foster's 1958 catalog notes file",NA,NA,"Apolo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2017-03-15 13:32:00-03","MO","MOBOT","3477481","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Sidney T. McDaniel","1970","8","9","South America","Peru",NA,NA,NA,NA,"McDaniel 14226",NA,NA,"Pohl ex Benth.","R.Liesner (MO)","San Martín","San Martín","Tarapota-Yurimaguas Highway, Km 39-380 m, rocky slope with upland rainforest, locally abundant rocky cliff.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"233","2017-03-15 13:33:00-03","MO","MOBOT","450799","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Alwyn H. Gentry|Robin B. Foster|Stephan G. Beck","1990","5","31","South America","Bolivia",NA,NA,NA,NA,"Gentry 70785",NA,NA,"Pohl ex Benth.","R.Liesner (MO)","La Paz","Abel Iturralde","Ixiamas, savanna and secondary forest near town.","-68.7666667","-13.5833333","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"347","5",NA
"234","2017-03-15 13:30:00-03","MO","MOBOT","450840","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Alwyn H. Gentry|Robin B. Foster|Stephan G. Beck","1990","6","7","South America","Bolivia",NA,NA,NA,NA,"Gentry 71041",NA,NA,"Pohl ex Benth.","R.Liesner (MO)","La Paz",NA,"Ca 20 km SW of Apolo on road to Correo.","-68.3333333","-14.8333333","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"366","3",NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","934546","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Timothy J. Killeen|S.N. Panfil|Luzmila Arroyo P.","1993","4","14","South America","Bolivia",NA,NA,NA,NA,"Killeen 5239",NA,NA,"Pohl ex Benth.","R.M. Harley (K)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Sector Sur. Campamento Las Gamas. Bosque húmedo, con muchas epífitas. Arboles hasta 45 m de alto. Borde de bosque.","-60.38333","-14.8","815.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2012-11-07 07:55:00-02","MO","MOBOT","936582","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","E. Gutiérrez|R.C. Quevedo|Fabiana Mamani M.","1994","6","1","South America","Bolivia",NA,NA,NA,NA,"Gutiérrez Crespo 1338",NA,NA,"Pohl ex Benth.","R.M. Harley (K)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Flor de Oro. Pampa inundada húmeda a 2 km. del campamento, camino a la parcela de pampa.","-61.0186111","-13.5436111","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"237","2013-10-13 05:48:00-03","MO","MOBOT","941453","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Timothy J. Killeen|René Guillén V.|Corine Vriesendorp","1994","10","12","South America","Bolivia",NA,NA,NA,NA,"Killeen 6721",NA,NA,"Pohl ex Benth.","Ray Harley (K)","Santa Cruz","Velasco","Reserva Ecológica El Refugio; a 10 Km hacia Los Fierros. Isla grande en zona de pampa de termitero, con algunas islas de bosque.","-60.93333","-14.69444","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2010-01-11 14:03:00-02","MO","MOBOT","100240681","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Ignacio Guareco","1995","6","15","South America","Bolivia",NA,NA,NA,NA,"Guareco 511",NA,NA,"Pohl ex Benth.","R.M. Harley (K)","Beni",NA,"Dept Gral Ballivian & Yacuma, Estacion Biologica del Beni, comunidad Estancia Cero siete. Isla de Bosque.","-66.6166667","-14.5","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"239","2020-06-28 10:45:00-03","MO","MOBOT","3403651","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","José Balderrama","1995","6","23","South America","Bolivia",NA,NA,NA,NA,"Balderrama 585",NA,NA,"Pohl ex Benth.","Michel, R. de","Beni","Gral. Ballivian","Yacuma, Estación Biológica del Beni, cómunidad Totaizal, sobre la carretera del chaco. Pampa.","-66.6166667","-14.5","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","451197","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","James C. Solomon","1982","5","21","South America","Bolivia",NA,NA,NA,NA,"Solomon 7731",NA,NA,"Pohl ex Benth.","R.M. Harley","Beni","Vaca Diez","37 km E of Riberalta on road to Guayaramerín. Grassy savanna with many shrubs and scattered, gnarled trees, 4-6 m tall.","-65.75","-11.08333","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"142","7",NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","3242273","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Miguel Lillo",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Lillo 2028",NA,NA,"Pohl ex Benth.","Foster's catalog note file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2008-05-27 22:02:00-03","MO","MOBOT","1328422","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","trachychroa","Hyptis trachychroa","Otto Kuntze","1892","7",NA,"South America","Bolivia",NA,NA,NA,NA,"Kuntze s.n.",NA,NA,"Briq.",NA,NA,NA,"Velasco",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","3242975","PreservedSpecimen","Plantae","Lamiaceae","Mesosphaerum","trachychroum","Mesosphaerum trachychroum","Otto Kuntze",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Kuntze s.n.",NA,NA,"Briq.",NA,"Santa Cruz","Velasco","Velasco",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-08-31 08:59:10-03","INPA","INPA","16708","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Coêlho, DF","1966","08","11","Southern America","Brasil",NA,NA,NA,"INPA0016708","INPA16708","Dicotyledon Asterids","Lamiales","Pohl ex Benth.","Harley, RM","Distrito Federal","Brasília","Sem dados de localidade.","-47.9296989440918","-15.7797002792358",NA,NA,"INPA0016708 INPA0016708_e INPA0016708_e1",NA,NA,NA,"1971","04",NA,"70570","auto",NA,NA,NA,NA
"245","2020-08-31 08:59:10-03","INPA","INPA","121018","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Ferreira, CAC","1984","06","19","Southern America","Brasil",NA,NA,NA,"INPA0121018","4645","Dicotyledon Asterids","Lamiales","Pohl ex Benth.","Harley, RM","Rondônia","Pimenta Bueno","BR364, Rodovia Cuiaba-Porto Velho, km 188., Rodovia Cuiabá-Porto Velho, BR 364, Km 188.","-62.033333","-11.2",NA,NA,"INPA0121018 INPA0121018_e INPA0121018_nd",NA,"-62.033333","-11.2","2011","11",NA,NA,NA,NA,NA,NA,NA
"246","2020-08-31 08:59:10-03","INPA","INPA","115918","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Miranda, FEL de","1983","07","16","Southern America","Brasil",NA,NA,NA,"INPA0115918","323","Dicotyledon Asterids","Lamiales","Pohl ex Benth.","Harley, RM","Rondônia","Cacoal","Município de Cacoal.","-61.4472007751465","-11.4385995864868",NA,NA,"INPA0115918 INPA0115918_e INPA0115918_nd",NA,NA,NA,"2013",NA,NA,"68529","auto",NA,NA,NA,NA
"247","2020-08-31 08:59:10-03","INPA","INPA","121072","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Ferreira, CAC","1984","06","22","Southern America","Brasil",NA,NA,NA,"INPA0121072","4699","Dicotyledon Asterids","Lamiales","Pohl ex Benth.","Harley, RM","Rondônia","Cacoal","BR364, Rod.Cuiabá-Porto Velho, km 230, Linha 09., BR-364, Rodovia Cuiabá-Porto Velho, km 230, Linha 09.","-62.033333","-11.2",NA,NA,"INPA0121072 INPA0121072_e",NA,"-62.033333","-11.2","2010","09",NA,NA,NA,NA,NA,NA,NA
"248","2020-08-31 08:59:10-03","INPA","INPA","128670","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Kirkbride Junior, JH","1980","05","24","Southern America","Brasil",NA,NA,NA,"INPA0128670","3481","Dicotyledon Asterids","Lamiales","Pohl ex Benth.","Kew","Goiás",NA,"Pastagem perto de Lago Paraim.","-47","-15.116667","800","800","INPA0128670 INPA0128670_e",NA,"-47","-15.116667","1983",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-08-31 08:59:10-03","INPA","INPA","128703","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Kirkbride Junior, JH","1982","06","23","Southern America","Brasil",NA,NA,NA,"INPA0128703","4857A","Dicotyledon Asterids","Lamiales","Pohl ex Benth.","Kew","Distrito Federal",NA,"Campo Cerrado na encosta muito inclinada na cabeça do vale do Córrego Capão da Onça.","-47.633333","-15.816667","970","970","INPA0128703 INPA0128703_e",NA,"-47.633333","-15.816667","1983",NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-08-31 08:59:10-03","INPA","INPA","71148","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Kirkbride Junior, JH","1977","03","04","Southern America","Brasil",NA,NA,NA,"INPA0071148","3044","Dicotyledon Asterids","Lamiales","Pohl ex Benth.","Harley, RM","Mato Grosso",NA,"Caceres to S of Serra do Aguapei, km 135, Campo cerrado at km 135 on the road from Caceres to S Serra do Aguapei.","-55.9","-15.3","190","190","INPA0071148 INPA0071148_e INPA0071148_e1",NA,"-55.9","-15.3","1997","01",NA,NA,NA,NA,NA,NA,NA
"251","2020-08-31 08:59:10-03","INPA","INPA","52469","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Mota, CDA da","1975","09","03","Southern America","Brasil",NA,NA,NA,"INPA0052469","2","Dicotyledon Asterids","Lamiales","Pohl ex Benth.","Harley, RM","Rondônia","Porto Velho","Reserva Florestal Adolfo Ducke, Sub-base do Projeto RADAM, aeroporto internacional local. Terreno argiloso.","-59.966667","-2.883333",NA,NA,"INPA0052469 INPA0052469_e INPA0052469_nd",NA,"-59.966667","-2.883333","2011","11",NA,NA,NA,NA,NA,NA,NA
"252","2021-01-10 20:44:37-03","INPA","INPA","58343","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Maciel, AA","1976","07","15","Southern America","Brasil",NA,NA,NA,"INPA0058343","76-74","Dicotyledon Asterids","Lamiales","Pohl ex Benth.","Harley, RM","Mato Grosso","Poconé","Rodovia Transpantaneira. Fazenda Santa Catarina, Km 7.","-55.8","-15.2",NA,NA,"INPA0058343 INPA0058343_e INPA0058343_nd",NA,"-55.8","-15.2","2011","11",NA,NA,NA,NA,NA,NA,NA
"253","2020-08-31 08:59:10-03","INPA","INPA","120725","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Ferreira, CAC","1984","06","08","Southern America","Brasil",NA,NA,NA,"INPA0120725","4352","Dicotyledon Asterids","Lamiales","Pohl ex Benth.","Harley, RM","Rondônia","Colorado do Oeste","BR 364, estrada para Colorado do Oeste, km 20., BR 364, Porto Velho-Cuiabá, estrada para Colorado do Oeste, km 20.","-61.016667","-12.216667",NA,NA,"INPA0120725 INPA0120725_e INPA0120725_nd",NA,"-61.016667","-12.216667","2011","11",NA,NA,NA,NA,NA,NA,NA
"254","2021-01-04 11:29:48-03","UEMA","SLUI","5093","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Saraiva, R. V. C.","2017","04","07",NA,"Brasil",NA,NA,NA,"SLUI005093","136","Angiospermae",NA,"Pohl ex Benth.",NA,"Maranhão","Carolina","Parque Nacional da Chapada das Mesas","-46.986361","-7.219972",NA,NA,NA,NA,"46°59'10.9W","07°13'11.9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-12-23 08:17:51-03","ICAUFMG","MCCA","2246","S","Plantae","Lamiaceae","Mesosphaerum","lutescens","Mesosphaerum lutescens","XAVIER, M.V.B.","2018","04","30",NA,"Brasil",NA,NA,"Local aberto","MCCA02330","18",NA,NA,"Pohl ex Benth.","XAVIER, M.V.B.","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,"MCCA02330",NA,NA,NA,"2018","07","13","72568","auto",NA,NA,NA,NA
"256","2019-12-19 11:19:08-03","UFG","UFG","4054","S","Plantae","Lamiaceae","Hyptis","affinis","Hyptis affinis","Rizzo, J.A.","1969","05","04",NA,"Brasil",NA,NA,NA,"UFG0004054","4148",NA,NA,"Benth","Barroso, G.M.","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada","-50.2150001525879","-16.1266994476318",NA,NA,"UFG0004054",NA,NA,NA,"1969","07","05","30139","auto",NA,NA,NA,NA
"257","2019-12-19 11:19:08-03","UFG","UFG","22815","S","Plantae","Lamiaceae","Hyptis","affinis","Hyptis affinis","Rizzo, J.A.; et al.","1994","04","14",NA,"Brasil",NA,NA,NA,"UFG0022815","11192",NA,NA,"Benth","Ferreira, H.D.","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada","-50.2150001525879","-16.1266994476318",NA,NA,"UFG0022815",NA,NA,NA,"1998","03","27","30139","auto",NA,NA,NA,NA
"258","2019-12-19 11:19:11-03","UFG","UFG","5166","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J.A. Rizzo; A. Barbosa","1970","04","25",NA,"Brasil",NA,NA,"Obs. Subarbusto 1m. Pilosa. Corola branca.","UFG0005166","5072",NA,NA,"Pohl ex Benth.","R.M. Harley","Goiás","Caldas Novas",NA,"-48.625","-17.74169921875",NA,NA,"UFG0005166",NA,NA,NA,"1996","08","16","36612","auto",NA,NA,NA,NA
"259","2019-12-19 11:19:11-03","UFG","UFG","1781","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J.A. Rizzo","1968","05","16",NA,"Brasil",NA,NA,NA,"UFG0001781","795",NA,NA,"Pohl ex Benth.","Harley, R.M.","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0001781",NA,NA,NA,"1996","08","16","25250","auto",NA,NA,NA,NA
"260","2019-12-19 11:19:11-03","UFG","UFG","179","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J.A. Rizzo; A. Barbosa","1968","12","01",NA,"Brasil",NA,NA,"Obs: Subarbusto. Corola branca.","UFG0000179","2843",NA,NA,"Pohl ex Benth.","J.A. Rizzo","Goiás","Nerópolis",NA,"-49.2186012268066","-16.406400680542",NA,NA,"UFG0000179",NA,NA,NA,"1968","12","01","15315","auto",NA,NA,NA,NA
"261","2019-12-19 11:19:11-03","UFG","UFG","30674","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","2006","09","07",NA,"Brasil",NA,NA,NA,"UFG0030674","4507",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Rianápolis",NA,"-49.5099983215332","-15.4469003677368",NA,NA,"UFG0030674",NA,NA,NA,"2006","09","07","18897","auto",NA,NA,NA,NA
"262","2019-12-19 11:19:11-03","UFG","UFG","12810","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","TMEX; et al.","1990","06","08",NA,"Brasil",NA,NA,"Obs: vetals sbotted red-vurole (4) . Ultramafic rocks.","UFG0012810","421",NA,NA,"Pohl ex Benth.","Harley, R.M.","Goiás","Aparecida de Goiânia",NA,"-49.233333","-16.9",NA,NA,"UFG0012810",NA,"-49.233333","-16.9","1996","08","16",NA,NA,NA,NA,NA,NA
"263","2019-12-19 11:19:11-03","UFG","UFG","25435","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","2001","06","26",NA,"Brasil",NA,NA,"Obs: Subarbusto, cerca de 1,20 m, cálice verde, corola branca com lobos lilases. Comum.","UFG0025435","4264",NA,NA,"Pohl ex Benth.","H.D. Ferreira","Goiás","Guapó",NA,"-50.216667","-17",NA,NA,"UFG0025435",NA,"-50.216667","-17","2008","01","22",NA,NA,NA,NA,NA,NA
"264","2019-12-19 11:19:11-03","UFG","UFG","17830","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Ferreira, S.O.","1995","06","08",NA,"Brasil",NA,NA,"Obs: Arbusto 1,70m. Flor lilás. Ocasional.","UFG0017830","3",NA,NA,"Pohl ex Benth.","H.D. Ferreira","Goiás","Minaçu",NA,"-48.253611","-13.465556",NA,NA,"UFG0017830",NA,"-48.253611","-13.465556","1995","06","08",NA,NA,NA,NA,NA,NA
"265","2019-12-19 11:19:11-03","UFG","UFG","18945","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","R.M. Harley","1996","08","14",NA,"Brasil",NA,NA,"Obs: Campo úmido ao lado de mata ciliar e cerrado à cima, arbusto cerca de 1,20 cm altura, corola alva, cálice esverdeado.","UFG0018945","28168",NA,NA,"Pohl ex Benth.","R.M. Harley","Goiás","Pirenópolis",NA,"-48.920556","-15.845278",NA,NA,"UFG0018945",NA,"-48.920556","-15.845278","1996","08","14",NA,NA,NA,NA,NA,NA
"266","2019-12-19 11:19:11-03","UFG","UFG","27696","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J.A. Rizzo","2004","11","19",NA,"Brasil",NA,NA,NA,"UFG0027696","12491",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Goiandira",NA,"-48.135556","-18.011944",NA,NA,"UFG0027696",NA,"-48.135556","-18.011944","2004","12","06",NA,NA,NA,NA,NA,NA
"267","2019-12-19 11:19:11-03","UFG","UFG","28432","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J.A. Rizzo","2005","05","21",NA,"Brasil",NA,NA,NA,"UFG0028432","13210",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Goiandira",NA,"-48.135556","-18.011944",NA,NA,"UFG0028432",NA,"-48.135556","-18.011944","2005","09","20",NA,NA,NA,NA,NA,NA
"268","2019-12-19 11:19:11-03","UFG","UFG","28481","S","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H.D. Ferreira","2005","06","17",NA,"Brasil",NA,NA,NA,"UFG0028481","13258",NA,NA,"Pohl ex Benth.","Ferreira, H.D.","Goiás","Catalão",NA,"-47.700944","-18.047167",NA,NA,"UFG0028481",NA,"-47.700944","-18.047167","2005","09","21",NA,NA,NA,NA,NA,NA
