"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","yearIdentified","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","imagecode","monthIdentified","dayIdentified","fieldNumber","typeStatus","class"
"51","2019-11-01 15:04:00-03","UnB","UB","149478","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Mell.Barr.","Irwin, HS","20638","1968","02","22","Southern America","Brasil","Minas Gerais","Serra do Cipó km 145, 170km N. of Belo Horizonte.",NA,NA,NA,NA,NA,"Corolla rose-pink, stamens yellow.; Subshrub 50m tall.",NA,"Wurdack, JJ","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-05-06 11:59:23-03","UFU","HUFU","70656","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Romero, R.; Versiane, A.F.A.; Fontelas, J.C.; Vital, L.P. & Contro, F.L.","8605","2015","07","29",NA,"Brasil","Minas Gerais","Serra do cipó, Estrada para Conceicão do Mato Dentro, Alto do Palácio.","-43.538889","-19.271944","4582","4582",NA,"Arbusto, ca. 1 m alt. Hipanto verde; corola pink; estames amarelos.; Campo rupestre.","HUFU00061055","Romero, R.","2015",NA,NA,NA,"-43.538889","-19.271944","HUFU00061055","07",NA,NA,NA,NA
"53","2019-05-06 11:59:23-03","UFU","HUFU","68270","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Semir, J.","8657","1978","11","03",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752","136","136",NA,"Arbusto até 1 m. Flores lilases.","HUFU00061062",NA,NA,"Jaboticatubas","31264","auto",NA,NA,"HUFU00061062",NA,NA,NA,NA,NA
"54","2021-02-25 18:07:55-03","MN","R-TIPOS","28764","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Sampaio, A.J.","6579","1934","02","03",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"R000028764","Almeda, F. & Martins, A.B.","2004","Santa Luzia","19939","auto",NA,NA,"R000028764_001","06",NA,NA,"Holotypus",NA
"55","2021-02-25 18:07:55-03","MN","R-TIPOS","28764b","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Sampaio, A.J.","6579","1934","02","03",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"R000028764b","Almeda, F. & Martins, A.B.","2004","Santa Luzia","19939","auto",NA,NA,"R000028764b_001","06",NA,NA,"Isotypus",NA
"56","2021-03-05 16:10:03-03","MN","R-TIPOS","28765b","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Sampaio, A.J.","6578","1934","02","03",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"R000028765b","Almeda, F. & Martins, A.B.","2004","Santa Luzia","19939","auto",NA,NA,"R000028765b_001","06",NA,NA,"Isotypus de Lavoisiera sampaioana var. parvifolia Barreto",NA
"57","2021-03-05 16:10:03-03","MN","R-TIPOS","28765","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Sampaio, A.J.","6578","1934","02","03",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"R000028765","Almeda, F. & Martins, A.B.","2004","Santa Luzia","19939","auto",NA,NA,"R000028765_001","06",NA,NA,"Holotypus de Lavoisiera sampaioana var. parvifolia Barreto",NA
"58","2021-02-25 18:07:55-03","MN","R-TIPOS","28764a","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Sampaio, A.J.","6579","1934","02","03",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"R000028764a","Almeda, F. & Martins, A.B.","2004","Santa Luzia","19939","auto",NA,NA,"R000028764a_001","06",NA,NA,"Isotypus",NA
"59","2021-03-05 16:10:03-03","MN","R-TIPOS","28765c","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Sampaio, A.J.","6578","1934","02","03",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"R000028765c","Almeda, F. & Martins, A.B.","2004","Santa Luzia","19939","auto",NA,NA,"R000028765c_001","06",NA,NA,"Isotypus de Lavoisiera sampaioana var. parvifolia Barreto",NA
"60","2021-03-05 16:10:03-03","MN","R-TIPOS","28765d","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Sampaio, A.J.","6578","1934","02","03",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"R000028765d","Almeda, F. & Martins, A.B.","2004","Santa Luzia","19939","auto",NA,NA,"R000028765d_001","06",NA,NA,"Isotypus de Lavoisiera sampaioana var. parvifolia Barreto",NA
"61","2021-02-25 18:07:55-03","MN","R-TIPOS","28764c","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Sampaio, A.J.","6579","1934","02","03",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"R000028764c","Almeda, F. & Martins, A.B.","2004","Santa Luzia","19939","auto",NA,NA,"R000028764c_001","06",NA,NA,"Isotypus",NA
"62","2021-03-05 16:10:03-03","MN","R-TIPOS","28765a","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Sampaio, A.J.","6578","1934","02","03",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"R000028765a","Almeda, F. & Martins, A.B.","2004","Santa Luzia","19939","auto",NA,NA,"R000028765a_001","06",NA,NA,"Isotypus de Lavoisiera sampaioana var. parvifolia Barreto",NA
"63","2021-02-25 18:07:55-03","MN","R-TIPOS","28764d","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Sampaio, A.J.","6579","1934","02","03",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"R000028764d","Almeda, F. & Martins, A.B.","2004","Santa Luzia","19939","auto",NA,NA,"R000028764d_001","06",NA,NA,"Isotypus",NA
"64","2014-12-02 13:26:04-02","CAS","CAS-BOT","398141","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","9673","2009","3",NA,"South America","Brazil","Minas Gerais","Municipio Santo Antônio do Itambe. Parque Estadual do Pico do Itambe, from the Fazenda at 1367 m to the summit of Pico do Itambe at 2038 m, along the main trail.","-43.34816","-18.39868","1367","2038",NA,"Shrubs mostly 1-1.5 m tall. Flowers 8-merous. Petals pink. Androecium yellow. Common. Range is from -18.40226 and -43.31295.",NA,NA,NA,NA,NA,NA,"43.34816° W","18.39868° S",NA,NA,NA,NA,NA,"Magnoliopsida"
"65","2016-05-31 11:24:33-03","CAS","CAS-BOT","506133","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Pirani, J. R.; Giulietti, A. M.; Coffani-Nunes, J. V.; Meguro, M.; Vitta, F. A.; Lazzari, L. P.","CFSC 11914","1991","3",NA,"South America","Brazil","Minas Gerais","Parque Nacional da Serra do Cipó. Campo próximo à sede do IBAMA do Alto do Palácio.","-43.7144012451172","-19.1688995361328","1380",NA,NA,"Subarbusto 50cm alt. Pétalas roseas, filetes e apendices amarelos.",NA,NA,NA,"Santana Do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"66","2014-12-09 10:23:21-02","CAS","CAS-BOT","416788","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Almeda, Frank; Martins, A. B.; Belinello, R.; Almeda, M. B.","9198","2005","9",NA,"South America","Brazil","Minas Gerais","Serra do Cipó. About 23-24 km from the bridge over the Rio Cipó on the road from Serra do Cipó (formerly Cardeal Mota), about 38 km S of Conceição do Mato Dentro on a temporary detour road while the main Serra do Cipó/Conceição road was being paved.","-43.5118598938","-19.2470245361","1260",NA,NA,"Little-branched shrub to 1m tall. Leaves imbricate, 4-ranked. Flowers 5-merous. Petals pink with greenish-yellow patch at the base. Filaments, style, and pedoconnective yellow-green. Large anthers yellow turning brown. Small anthers yellow-orange. photo. Few plants seen growing with L. caryophyllea, L. grandulifera, L. firmula, and L. imbricata.",NA,"F. Almeda",NA,"Municipio of Santana do Riacho",NA,NA,"43°30'42.7W","19°14'49.3S",NA,NA,NA,NA,NA,"Magnoliopsida"
"67","2019-11-21 10:09:44-03","IBt","SP","143062","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Joly, AB; Semir, J","CFSC3192","1972","08","22",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 138 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB","2013","Jaboticatubas","31264","auto",NA,NA,NA,"07",NA,NA,NA,NA
"68","2019-11-21 10:09:44-03","IBt","SP","142814","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Semir, J; Semir, J; Joly, AM","CFSC3789","1973","01","06",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 138 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB","2013","Jaboticatubas","31264","auto",NA,NA,NA,"07",NA,NA,NA,NA
"69","2019-11-21 10:09:44-03","IBt","SP","143321","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC1338","1972","03","06",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 140 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB","2013","Jaboticatubas","31264","auto",NA,NA,NA,"07",NA,NA,NA,NA
"70","2019-11-21 10:09:44-03","IBt","SP","144851","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Semir, J; Sazima, M","CFSC2738","1972","07","22",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 142 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB","2013","Jaboticatubas","31264","auto",NA,NA,NA,"07",NA,NA,NA,NA
"71","2019-11-21 10:09:44-03","IBt","SP","343227","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Mello Barreto","313","1934","01","12",NA,"Brasil","Minas Gerais","Serra do Cipó, km 140, estrada do Pilar","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,"Martins, AB","2013","Santa Luzia","19939","auto",NA,NA,NA,"07",NA,NA,NA,NA
"72","2019-11-21 10:09:44-03","IBt","SP","216656","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Semir, J; Wanderley, MGL; Henrique, MC; Pirani, JR","CFSC5590","1979","08","14",NA,"Brasil","Minas Gerais",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"Martins, AB","2013","Santana do Riacho","26557","auto",NA,NA,NA,"07",NA,NA,NA,NA
"73","2019-11-21 10:09:44-03","IBt","SP","216653","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Semir, J","CFSC5609","1979","08","15",NA,"Brasil","Minas Gerais",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"Martins, AB","2013","Santana do Riacho","26557","auto",NA,NA,NA,"07",NA,NA,NA,NA
"74","2019-11-21 10:09:44-03","IBt","SP","312255","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","sampaioana","Lavoisiera sampaioana","Barreto","Pirani, JR; Giulietti, AM; Nunes, JVC; Meguro, M; Vitta, FA; Parra Lazzari, L","CFSC11914","1991","03","24",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Campo próximo a sede do IBAMA do Alto do Pálacio","-43.7144012451172","-19.1688995361328","1380","1380",NA,NA,NA,"Martins, AB","2013","Santana do Riacho","26557","auto",NA,NA,NA,"07",NA,NA,NA,NA
