"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount"
"151","2021-04-07 11:45:19-03","UFMS","CGMS","83","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","C.A. Conceição","1920","1986","09","07",NA,"Brasil",NA,NA,"Flores vistosas comefeito Ornamental. Pêndulo deInflorescência vinhosos. Folhas subcoreáceas. Base dos folíolos das folhas jovens. Folhas levemente aromáticas quando maceradas. Habitat: Terrestre. Habito: Árvore. 3,00-5,00m de altura","CGMS1016449",NA,NA,"I. de Vattimo-Gil","Mato Grosso do Sul","Próximo à Coopharádio.",NA,"(Meisn.) Mez","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"161190","auto","1987","05","18",NA,NA,NA,NA,NA
"152","2021-04-07 11:45:19-03","UFMS","CGMS","66","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","C.A. Conceição","1920","1986","09","07",NA,"Brasil",NA,NA,NA,"CGMS1016451",NA,NA,NA,"Mato Grosso do Sul","Próximo à Coopharádio.",NA,"(Meisn.) Mez","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-04-07 11:45:19-03","UFMS","CGMS","39","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","C.A. Conceição",NA,"1987","05","22",NA,"Brasil",NA,NA,"Flor branca esverdeada. Habitat: Terrestre. Habito: Arbóreo.","CGMS1016454",NA,NA,"J.B. Baitello","Mato Grosso do Sul","Reserva Biológica - UFMS.",NA,"(Meisn.) Mez","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"161190","auto","1988","03","21",NA,NA,NA,NA,NA
"154","2021-04-07 11:45:19-03","UFMS","CGMS","45","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","V. Batista",NA,"1988","05","19",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Terrestre. Habito: Arbóreo.","CGMS1016452",NA,NA,"F. Macedo-Alves","Mato Grosso do Sul","Reserva Biológica - UFMS.",NA,"(Meisn.) Mez","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"161190","auto","2005","07","18",NA,NA,NA,NA,NA
"155","2021-04-07 11:45:19-03","UFMS","CGMS","85","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","U.M. Resende",NA,"1988","06","23",NA,"Brasil",NA,NA,"Flor branca amarelada. Habitat: Terrestre. Habito: Pequena árvore.","CGMS1016448",NA,NA,"F. Macedo-Alves","Mato Grosso do Sul","Reserva Biológica - UFMS.",NA,"(Meisn.) Mez","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"161190","auto","2005","07","18",NA,NA,NA,NA,NA
"156","2021-04-07 11:45:19-03","UFMS","CGMS","5098","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","C.A. Conceição","2943","1995","08","26",NA,"Brasil",NA,NA,"Flor creme. Fruto tipo baga. Habitat: Cerradão. Habito: Arbóreo.","CGMS1016444",NA,NA,NA,"Mato Grosso do Sul","Rita Vieira.",NA,"(Meisn.) Mez","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-04-07 11:45:19-03","UFMS","CGMS","56060","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","A. Pott; J.F.M. Valls; A.L.B. Sartori; S. Aragaki","9225","2001","06","29",NA,"Brasil",NA,NA,"Flor branca. Habitat: Remanescente de Cerradão com aroeira (Myracrodruon). Solo arenosoFértil. Relevo baixada. Esparsa. Habito: Árvore. 8m de altura.","CGMS1086018",NA,NA,"F. Macedo-Alves","Mato Grosso do Sul","Fazenda Riacho Doce, rodovia MS, 58Km W de Alcinópolis para Coxim.",NA,"(Meisn.) Mez","Coxim","-54.7599983215332","-18.5067005157471","400","400",NA,NA,NA,"102528","auto","2009","07","10",NA,NA,NA,NA,NA
"158","2021-04-07 11:45:19-03","UFMS","CGMS","6922","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","M.P. Manara; J.B.F Santos; V.B. Lima","75",NA,NA,NA,NA,"Brasil",NA,NA,"com flores.","CGMS1016441",NA,NA,NA,"São Paulo","Destilaria abandonada.",NA,"(Meisn.) Mez","Castilho","-51.4799995422363","-20.8700008392334",NA,NA,NA,NA,NA,"37464","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-04-07 11:45:19-03","UFMS","CGMS","6920","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","M.P. Manara; J.B.F Santos; V.B. Lima","9","1996","06","18",NA,"Brasil",NA,NA,"Caule liso, no sol. Habitat: Floresta de galeria. Habito: Trepadeira.","CGMS1016442",NA,NA,NA,"São Paulo","Montante da usina, percurso de aproximadamente 8Km ao longo da margem, com dois locais de visitação.",NA,"(Meisn.) Mez","Rosana","-53.0499992370605","-22.5799999237061",NA,NA,NA,NA,NA,"49200","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:32:49-03","UNICAMP","UEC","118168","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Bertoncini, AP; Bertoncini, MP","921","1998","10","01",NA,"Brazil",NA,NA,"Árvore, 6,0 m de altura, caule cinza-claro com casca rugosa, frutos verdes ou arroxeados com pedúnculo vermelho.; Interior de Floresta Estacional Semidecidual Submontana perturbada.","UEC014157","Magnoliopsida",NA,"Baitello, JB","São Paulo","Aldeia Guarani.","UEC014157","(Meisn.) Mez","Avaí","-49.316667","-22.166667",NA,NA,NA,"-49.316667","-22.166667",NA,NA,"1999","12","20",NA,NA,NA,NA,NA
"161","2021-03-01 16:32:49-03","UNICAMP","UEC","129350","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Gomes, BZ","92","2002","08","13",NA,"Brazil",NA,NA,"6,0 m de altura.; Transição cerradão mata ciliar.","UEC014163","Magnoliopsida",NA,"Tamashiro, JY","São Paulo",NA,"UEC014163","(Meisn.) Mez","Brotas","-48.04225","-22.265",NA,NA,NA,"-48.04225","-22.265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-08-20 10:16:46-03","UNICAMP","UEC","147096","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Aguirre, GH; et al.","101","2005","05","15",NA,"Brazil",NA,NA,NA,"UEC014092","Magnoliopsida",NA,NA,"São Paulo","Fragmento de Floresta Ombrófila Densa em paisagem rural","UEC014092","(Meisn.) Mez","São Luiz do Paraitinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-08-20 10:16:46-03","UNICAMP","UEC","147678","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","414","2006","05","08",NA,"Brazil",NA,NA,"indivíduo E0563, altura 12m","UEC014164","Magnoliopsida",NA,"Barbosa, TDM","São Paulo","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)","UEC014164","(Meisn.) Mez","Picinguaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","09",NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:32:49-03","UNICAMP","UEC","159944","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Arzolla, FARDP; Baitello, JB; Vilela, FESP; Paula, GCR","1080","2007","05","02",NA,"Brazil",NA,NA,"Arbusto 1,5 metro de altura, flores amarelas.; Cerrado.","UEC017938","Magnoliopsida",NA,"Baitello, JB","São Paulo","Parque Estadual do Juquery.","UEC017938","(Meisn.) Mez","Franco da Rocha","-46.701389","-23.360556","820","820",NA,"-46.701389","-23.360556",NA,NA,"2007","05",NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:32:49-03","UNICAMP","UEC","173475","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Bernacci, LC; Moreira, JL; Andrade, PRP; Belinello, R;","1935","1995","09","04",NA,"Brazil",NA,NA,"Vegetação em recomposição.","UEC014159","Magnoliopsida",NA,"Baitello, JB","São Paulo","Fazenda Caramuru (Suiços).","UEC014159","(Meisn.) Mez","Núbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-01 16:32:49-03","UNICAMP","UEC","49346","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Leitão Filho, HF; Semir, J; Shepherd, GJ","20347","1976","06","08",NA,"Brazil",NA,NA,"Árvore de até 3 m, flores amareladas. Nativa em baixada úmida em início de frutificação.","UEC105710","Magnoliopsida",NA,"Baitello, JB","Mato Grosso","Rodovia Presidente Epitácio-Campo Grande, km 10.","UEC105710","(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","09","13",NA,NA,NA,NA,NA
"167","2021-03-01 16:32:49-03","UNICAMP","UEC","6077","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Leitão Filho, HF; Semir, J; Shepherd, GJ","20347","1976","06","08",NA,"Brazil",NA,NA,"Árvore de até 3 m, flores amareladas. Nativa em baixada úmida em início de frutificação.","UEC014161","Magnoliopsida",NA,"Baitello, JB","Mato Grosso","Rodovia Presidente Epitácio-Campo Grande, km 10.","UEC014161","(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","09","13",NA,NA,NA,NA,NA
"168","2021-03-01 16:32:49-03","UNICAMP","UEC","60779","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","s.n.","1983","10","11",NA,"Brazil",NA,NA,"Mata mesófila semidecídua.","UEC014047","Magnoliopsida",NA,"Coe-Teixeira, B","São Paulo","Aeroporto Internacional de São Paulo.","UEC014047","(Meisn.) Mez","Guarulhos","-46.481389","-23.425",NA,NA,NA,"-46.481389","-23.425",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA
"169","2021-03-01 16:32:49-03","UNICAMP","UEC","78667","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Marcondes-Ferreira, W; et al.","1135","1995","05","04",NA,"Brazil",NA,NA,"Arvoreta ca. 3m, flores brancas.","UEC133999","Magnoliopsida",NA,NA,"São Paulo","Igaçaba, Morro Solteiro. Morro com afloramentos rochosos de quartzito, com vegetação de cerrado e algumas Vellozias.","UEC133999","(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:32:49-03","UNICAMP","UEC","87871","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Pereira-Noronha, MR","1324","1995","08","04",NA,"Brazil",NA,NA,"Árvore, ca. de 2,5 m alt.; frutos verdes.; Mata baixa, degradada, aberta, com bastante sangra d'água.","UEC014126","Magnoliopsida",NA,"Quinet, A","São Paulo","Distrito de Bandeiras D'Oeste.","UEC014126","(Meisn.) Mez","Sud Mennucci","-50.916667","-20.683333",NA,NA,NA,"-50.916667","-20.683333",NA,NA,"2006","07","25",NA,NA,NA,NA,NA
"171","2021-03-01 16:32:49-03","UNICAMP","UEC","51766","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Equipe do Jardim Botânico de Brasília","862","1987","04","15",NA,"Brazil",NA,NA,"Arbusto de ca. 2m. Inflorescência jovem, verde.; Mata isolada próximo ao olho de água grande com campo úmido e alguns buritis em volta.","UEC045384","Magnoliopsida",NA,"Moraes, PLR","Distrito Federal","Altos da Papuda.","UEC045384","(Meisn.) Mez","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto","2004","10","06",NA,NA,NA,NA,NA
"172","2021-03-01 16:32:49-03","UNICAMP","UEC","29455","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","?","4977","1980","06","03",NA,"Brazil",NA,NA,"Árvore ca. 12m de alt.; folhas verdes intensa, discretamente pilosa na página inferior. Flores e botões amarelos..","UEC045383","Magnoliopsida",NA,"Moraes, PLR","Distrito Federal","Baciado do Rio S. Bart. Matado córrego Quilombo, rara na região.","UEC045383","(Meisn.) Mez","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto","2004",NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 16:32:49-03","UNICAMP","UEC","26405","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Heringer, EP; et al.","5192","1980","07","07",NA,"Brazil",NA,NA,"Árvore, cerca de 8m de altura; frutos jovens de cor verde intenso; pedúnculos avermelhados; folhas discolores com página inferior discretamente pilosas.; Mata ciliar","UEC137554","Magnoliopsida",NA,"Baitello, JB","Distrito Federal","Bacia do Rio São Bartolomeu","UEC137554","(Meisn.) Mez","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto","2002","04","06",NA,NA,NA,NA,NA
"174","2021-03-01 16:32:49-03","UNICAMP","UEC","26404","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Heringer, EP; et al.","4832","1980","05","20",NA,"Brazil",NA,NA,"Árvore, folhas glabras, botões verde claro.; Mata","UEC137552","Magnoliopsida",NA,"Baitello, JB","Distrito Federal","Bacia do Rio São Bartolomeu, córrego Quilombo.","UEC137552","(Meisn.) Mez","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:32:49-03","UNICAMP","UEC","43072","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Heringer, EP; Filgueiras, TS; Medonça, RC; Pereira, BAS; et al.","3795","1980","03","13",NA,"Brazil",NA,NA,"Árvore frondosa com cerca de 6m de altura e 15 cm de diametro; botões florais verdes; folha glabras.; Mata ciliar.","UEC045382","Magnoliopsida",NA,"Baitello, JB","Distrito Federal","Bacia do Rio. S. Bartolomeu.","UEC045382","(Meisn.) Mez","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto","1990","09","13",NA,NA,NA,NA,NA
"176","2021-03-01 16:32:49-03","UNICAMP","UEC","48024","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Irwin, HS; Grear Jr, JW; Souza Jr, R; Reis dos Santos, R","18259","1965","07","18",NA,"Brazil",NA,NA,"Tree ca. 10 m. x 15 cm. Flowers yellow-green.; Gallery forest.","UEC045386","Magnoliopsida",NA,"Moraes, PLR","Distrito Federal","Fazenda Vargem Bonita, ca. 10 Km. S. of Brasília, D.F., road toBelo Horizonte.","UEC045386","(Meisn.) Mez","Brasília","-47.9296989440918","-15.7797002792358","1000","1000",NA,NA,NA,"70570","auto","2004",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-01 16:32:49-03","UNICAMP","UEC","42190","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Ratter, JA; Negrett, A; Rocha, M","4809","1982","09","15",NA,"Brazil",NA,NA,"Slender, much-branched shrub, 1.5m tall. Unripe fruit bright green.; In the margin of the gallery forest of the Corrego Escondido.","UEC045381","Magnoliopsida",NA,"Moraes, PLR","Distrito Federal","IBGE, Reserva do Roncador, c. 18Km S of the Brasilía TV tower.","UEC045381","(Meisn.) Mez","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto","2004","04",NA,NA,NA,NA,NA,NA
"178","2021-03-01 16:32:49-03","UNICAMP","UEC","6129","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Ratter, JA","R3230","1976","06","27",NA,"Brazil",NA,NA,"Very slender tree, c 5m tall. 3 cm in diam. at breast height - too slender to carry its own height held up by lianas. Perianth greenish cream.; In the wall-like margin of gallery forest","UEC137547","Magnoliopsida",NA,"Baitello, JB","Distrito Federal","In the area of the Corrego Cabeça de Veado c 9,5 km SSE of Brasilia TV Tower.","UEC137547","(Meisn.) Mez","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto","2004","04","05",NA,NA,NA,NA,NA
"179","2021-03-01 16:32:49-03","UNICAMP","UEC","51473","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Leitão Filho, HF; Bernacci, LC; Araújo, GM; Carvalho-Okano, RM; et al.","21868","1989","07","04",NA,"Brazil",NA,NA,"Arbusto ca. 2,0 m alt.; frutos imaturos.","UEC014132","Magnoliopsida",NA,"Baitello, JB","Minas Gerais","a 15 km N da cidade. Mata.","UEC014132","(Meisn.) Mez","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"101169","auto","1995","02","10",NA,NA,NA,NA,NA
"180","2021-03-01 16:32:49-03","UNICAMP","UEC","158589","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Yamamoto, LF","808","2002","10","25",NA,"Brazil",NA,NA,"5m. Frutos vermelhos.","UEC013674","Magnoliopsida",NA,"Yamamoto, LF","Minas Gerais","Parque de Eventos. Beira de riacho.","UEC013674","(Meisn.) Mez","Extrema","-46.3182983398438","-22.854700088501","875","875",NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-01 16:32:49-03","UNICAMP","UEC","6085","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Joly, AB; et al.","2239","1972","05","28",NA,"Brazil",NA,NA,"Flores amarelo esverdeada","UEC137555","Magnoliopsida",NA,"Baitello, JB","Minas Gerais","Estrada da usina. Beira do riacho. Ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","UEC137555","(Meisn.) Mez","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"31264","auto","2000","04","15",NA,NA,NA,NA,NA
"182","2021-03-01 16:32:49-03","UNICAMP","UEC","157389","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Baitello, JB","798","1995","08","24",NA,"Brazil",NA,NA,"Cerradão","UEC015987","Magnoliopsida",NA,"Baitello, JB","São Paulo",NA,"UEC015987","(Meisn.) Mez","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"23972","auto","1995",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:32:49-03","UNICAMP","UEC","104729","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Pinheiro, MHO","173","1996","10","22",NA,"Brazil",NA,NA,"Arboreta de 4,0 m alt; frutos esverdeados e pedúnculos amarelados a vermelhos.","UEC014165","Magnoliopsida",NA,"Moraes, PLR","São Paulo","Jardim Botânico Municipal de Bauru.","UEC014165","(Meisn.) Mez","Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,"29186","auto","1997","03",NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:32:49-03","UNICAMP","UEC","104728","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Pinheiro, MHO","137","1996","09","24",NA,"Brazil",NA,NA,"Arboreta de 3,0 m alt., frutos esverdeados.; Cerrado.","UEC014168","Magnoliopsida",NA,"Moraes, PLR","São Paulo","Jardim Botânico Municipal de Bauru.","UEC014168","(Meisn.) Mez","Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,"29186","auto","1997","03",NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:32:49-03","UNICAMP","UEC","35156","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Marcondes-Ferreira, W","14782","1983","07","17",NA,"Brazil",NA,NA,"Árvore ca. de 7-10 m com pedúnculos avermelhados. Somente com frutos.; Resto de cerradão.","UEC014149","Magnoliopsida",NA,"Baitello, JB","São Paulo","Beira de estrada.","UEC014149","(Meisn.) Mez","Buri","-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,NA,"28249","auto","1997","05","22",NA,NA,NA,NA,NA
"186","2021-03-01 16:32:49-03","UNICAMP","UEC","49978","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Bernacci, LC","22","1985","06","06",NA,"Brazil",NA,NA,"Arvoreta ca 2,5m alt, caule verde, flores alvas.","UEC138307","Magnoliopsida",NA,"Baitello, JB","São Paulo","Faz. Santa Carlota.","UEC138307","(Meisn.) Mez","Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"21243","auto","1989","07","26",NA,NA,NA,NA,NA
"187","2021-03-01 16:32:49-03","UNICAMP","UEC","6065","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Matthes, LAF","7718","1978","03","31",NA,"Brazil",NA,NA,"Coleção Boque dos Jequitibás n º 1034-F","UEC014155","Magnoliopsida",NA,"Baitello, JB","São Paulo","Boque dos Jequitibás.","UEC014155","(Meisn.) Mez","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"23900","auto","1990","09","13",NA,NA,NA,NA,NA
"188","2021-03-01 16:32:49-03","UNICAMP","UEC","6067","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Matthes, LAF","7816","1978","03","31",NA,"Brazil",NA,NA,"Coleção Boque dos Jequitibás n º 1301-F","UEC014153","Magnoliopsida",NA,"Baitello, JB","São Paulo","Boque dos Jequitibás.","UEC014153","(Meisn.) Mez","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"23900","auto","1990","09","13",NA,NA,NA,NA,NA
"189","2021-03-01 16:32:49-03","UNICAMP","UEC","6068","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Matthes, LAF","7815","1978","03","31",NA,"Brazil",NA,NA,"Coleção Boque dos Jequitibás n º 1032-F","UEC014130","Magnoliopsida",NA,"Baitello, JB","São Paulo","Boque dos Jequitibás.","UEC014130","(Meisn.) Mez","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"23900","auto","1990","09","13",NA,NA,NA,NA,NA
"190","2019-08-20 10:16:46-03","UNICAMP","UEC","6066","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Mathes, LAF","7720","1978","03","31",NA,"Brazil",NA,NA,NA,"UEC014094","Magnoliopsida",NA,"Baitello, JB","São Paulo","Bosque dos Jequitibás.","UEC014094","(Meisn.) Mez","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"23900","auto","1990","09","13",NA,NA,NA,NA,NA
"191","2019-08-20 10:16:46-03","UNICAMP","UEC","6069","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Mathes, LAF","7817","1978","03","31",NA,"Brazil",NA,NA,NA,"UEC014166","Magnoliopsida",NA,"Baitello, JB","São Paulo","Bosque dos Jequitibás.","UEC014166","(Meisn.) Mez","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"23900","auto","1990","09","13",NA,NA,NA,NA,NA
"192","2021-03-01 16:32:49-03","UNICAMP","UEC","82880","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Bernacci, LC; Metzeger, JP; Goldenberg, R","34887","1993","06",NA,NA,"Brazil",NA,NA,"Árvore, botões.; Floresta ripária.","UEC014128","Magnoliopsida",NA,NA,"São Paulo","Morro Chato, floresta ripária à do Rio Jacaré-Pepira.","UEC014128","(Meisn.) Mez","Dourado","-48.310001373291","-22.1000003814697",NA,NA,NA,NA,NA,"13775","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:32:49-03","UNICAMP","UEC","60868","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Tamashiro, JY; Oliveira, R; Lima, A","1480","2008","04","25",NA,"Brazil",NA,NA,"Arvoreta de 3 m, flores brancas.","UEC107581","Magnoliopsida",NA,"Barbosa, TDM","São Paulo","Estação Ecológica de Itirapina.","UEC107581","(Meisn.) Mez","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"22843","auto","2008","05",NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:32:49-03","UNICAMP","UEC","160277","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Tamashiro, JY; Oliveira, R; Lima, A","1480","2008","04","25",NA,"Brazil",NA,NA,"Arvoreta de 3 m, flores brancas.","UEC017809","Magnoliopsida",NA,"Barbosa, TDM","São Paulo","Estação Ecológica de Itirapina.","UEC017809","(Meisn.) Mez","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"22843","auto","2008","05",NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:32:49-03","UNICAMP","UEC","64485","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Leitão Filho, HF; Rodrigues, RR","24364","1991","07","03",NA,"Brazil",NA,NA,"Arvoreta até 4m, flores creme.; Cerrado, em mata de brejo, local muito úmido.","UEC133655","Magnoliopsida",NA,"Baitello, JB","São Paulo","Estação experimental do Instituto florestal.","UEC133655","(Meisn.) Mez","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"22843","auto","1997","09","06",NA,NA,NA,NA,NA
"196","2021-03-01 16:32:49-03","UNICAMP","UEC","88257","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Souza, WS; Britez, RM","25241","1987","07","16",NA,"Brazil",NA,NA,"Árvore de 7 m, c/ flores brancas, aromáticas (c/ visitação).; Mata ciliar.","UEC014049","Magnoliopsida",NA,"Moraes, PLR","São Paulo","Área de proteção ambiental.","UEC014049","(Meisn.) Mez","Itu","-47.2900009155273","-23.2600002288818",NA,NA,NA,NA,NA,"22309","auto","2003","02","27",NA,NA,NA,NA,NA
"197","2021-03-01 16:32:49-03","UNICAMP","UEC","173476","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Leitão Filho, HF; Morellato, LPC; Meira Neto, JAA","23244","1990","05","31",NA,"Brazil",NA,NA,"Árvore até 5 metros; frutos jovens, verde.","UEC014167","Magnoliopsida",NA,"Baitello, JB","São Paulo","Mata residual na Rodovia para Jarinú.","UEC014167","(Meisn.) Mez","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"17840","auto","1997","02","13",NA,NA,NA,NA,NA
"198","2021-03-01 16:32:49-03","UNICAMP","UEC","78940","S","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Bernacci, LC; et al.","1778","1995","05","17",NA,"Brazil",NA,NA,"Árvore ca. 8m alt., botões esverdeados.; Cerrado","UEC138457","Magnoliopsida",NA,NA,"São Paulo","Fazenda CFM (ingleses).","UEC138457","(Meisn.) Mez","Magda","-50.2200012207031","-20.6399993896484",NA,NA,NA,NA,NA,"20042","auto",NA,NA,NA,NA,NA,NA,NA,NA
