"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"58","2021-02-08 21:31:36-03","UFBA","ALCB","92986","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Guedes, ML","Ecopol","2005","02","19","Brasil","Bahia",NA,"-39.133333","-13.716667","-39.133333","-13.716667",NA,NA,NA,NA,"Dicotyledon",NA,"s/n","Southern America",NA,NA,"Erva de ca de 1,20 m de altura. Folhas discolores, membranáceas. Inflorescência com flores roxas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:08:14-03","UFBA","ALCB","05962","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea argentea","L.","Senna, LR","Lordêlo, RP","1956","03","05","Brasil","Bahia","São Felipe","-39.083333","-12.833333","-39.083333","-12.833333",NA,NA,NA,NA,"Dicotyledon",NA,"56-267","Southern America","Recôncavo Sul, Faz. Mucambo, Caraípe",NA,"cultivada.","argentea","2008","11",NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:08:14-03","UFBA","ALCB","95881","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea argentea","L.","Guedes, ML","Guedes, ML; Gomes, FS; Lisboa, MS","2010","07","20","Brasil","Bahia","Presidente Tancredo Neves","-39.344167","-13.378611","-39.344167","-13.378611","204","204",NA,NA,"Dicotyledon",NA,"17405","Southern America","Litoral Sul, Riachão dos Caboclos. Casa de Laurinda Fagundes Venceslaus",NA,"folhas membranáceas, com margem vináceas. Inflorescência espiciformes. Flores com tépalas escariosas, vináceas.; área antropizada.","argentea","2010","07",NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:08:14-03","UFBA","ALCB","92986","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea argentea","L.","Guedes, ML","Equipe Ecopol","2005","02","19","Brasil","Bahia","Ituberá","-39.1492004394531","-13.7321996688843",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s/n","Southern America","Litoral Sul",NA,"ca de 1,20 m de altura. Folhas discolores, membranáceas. Inflorescência com flores roxas.","argentea",NA,NA,NA,"22399","auto",NA,NA,NA,NA
"62","2019-10-09 11:08:14-03","UFBA","ALCB","07263","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea cristata","L.","Senna, LR","Queiroz, LP de","1980","06","23","Brasil","Bahia",NA,"-39.65","-14.85","-39.65","-14.85",NA,NA,NA,NA,"Dicotyledon",NA,"008","Southern America","Faz. 'A Futurosa'.",NA,"Subarbusto de até 1,70m de altura, bem ramificado. Inflorescência muito vistosas, purpúreas, espigas condensadas de formato muito variado. Cultivada.","cristata","2005","09",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 08:54:18-03","NBC","NL-BOTANY","L.1690482","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.",NA,"Unknown","1835","01","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1690482","NL-L1690482",NA,"Caryophyllales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1690482 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"64","2020-02-08 08:54:18-03","NBC","NL-BOTANY","U.1049048","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Jonker FP","Lanjouw J","1933","08","26","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1049048","NL-U1049048",NA,"Caryophyllales",NA,"Southern America","Lower Nickerie River near Paradise",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1049048 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0179926",NA,NA
"65","2020-02-08 08:54:18-03","NBC","NL-BOTANY","L.1690406","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea cristata","(L.) Kuntze",NA,"Unknown",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1690406","NL-L1690406",NA,"Caryophyllales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1690406 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","cristata",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"66","2020-02-08 08:54:18-03","NBC","NL-BOTANY","U 0065103","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","Andel TR van","Andel TR van; George F; George H; George N","1996","09","25","Guyana","North West District",NA,"-59.7","7.366667","-59.7","7.366667",NA,NA,"NL-U0065103",NA,NA,"Caryophyllales",NA,"Southern America","Kariako Village, Barama River, North-West District.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200065103 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"67","2020-02-08 08:54:18-03","NBC","NL-BOTANY","U.1049051","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","Andel TR van","Andel TR van; George F; George H; George N","1996","09","25","Guyana","North West District",NA,"-59.7","7.366667","-59.7","7.366667",NA,NA,"NL-U1049051","NL-U1049051",NA,"Caryophyllales",NA,"Southern America","Kariako Village, Barama River, North-West District.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1049051 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0065103",NA,NA
"68","2020-11-04 10:59:01-03","ESALQ","ESA","46","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.","Santoro, J.","1943","03","20","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA000046","ESA000046","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"69","2020-11-04 10:59:01-03","ESALQ","ESA","50847","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Sendo, I.H.","Sendo, I.H.","2004","12","04","Brasil","São Paulo","Guarulhos","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"ESA050847","ESA050847","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26398","auto",NA,NA,NA,NA
"70","2020-11-04 10:59:01-03","ESALQ","ESA","2891","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.","Klink, U.P.","1994","06","05","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"ESA002891","ESA002891","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA
"71","2020-11-04 10:59:01-03","ESALQ","ESA","51279","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Tardivo, L.","Tardivo, L.","2004","12","26","Brasil","São Paulo","Mirandópolis","-51.0999984741211","-21.1299991607666",NA,NA,NA,NA,"ESA051279","ESA051279","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33315","auto",NA,NA,NA,NA
"72","2020-11-04 10:59:01-03","ESALQ","ESA","29","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.",NA,NA,NA,NA,"Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA000029","ESA000029","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"73","2020-11-04 10:59:01-03","ESALQ","ESA","31","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.","Figueiredo, M.","1941","10","13","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"ESA000031","ESA000031","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 10:59:01-03","ESALQ","ESA","24","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.","Alba, A.P.C.","1965","06","05","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"ESA000024","ESA000024","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 10:59:01-03","ESALQ","ESA","51332","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Santos, F.B.","Santos, F.B.","2004","11","21","Brasil","São Paulo","Araraquara","-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,"ESA051332","ESA051332","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29178","auto",NA,NA,NA,NA
"76","2020-11-04 10:59:01-03","ESALQ","ESA","44","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.","Santoro, J.","1943","03","20","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA000044","ESA000044","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"77","2020-11-04 10:59:01-03","ESALQ","ESA","32","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.","Santoro, J.","1943","03","20","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA000032","ESA000032","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"78","2020-11-04 10:59:01-03","ESALQ","ESA","27","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.","Jacomino, A.","1976","05","23","Brasil","São Paulo","Itajobi","-49.0499992370605","-21.3099994659424",NA,NA,NA,NA,"ESA000027","ESA000027","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19971","auto",NA,NA,NA,NA
"79","2020-11-04 10:59:01-03","ESALQ","ESA","25","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.","Oliveira, D.L.",NA,NA,NA,"Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA000025","ESA000025","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"80","2020-11-04 10:59:01-03","ESALQ","ESA","2888","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.","Monte, U.C.C.","1995","10","15","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA002888","ESA002888","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"81","2020-11-04 10:59:01-03","ESALQ","ESA","23","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.","Ferreira, N.F.","1983","06","15","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA000023","ESA000023","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"82","2020-11-04 10:59:01-03","ESALQ","ESA","7078","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.","Capellari Jr., L.","1990","03","24","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA007078","ESA007078","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"83","2020-11-04 10:59:01-03","ESALQ","ESA","30","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.",NA,NA,NA,NA,"Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA000030","ESA000030","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"84","2020-11-04 10:59:01-03","ESALQ","ESA","28","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Souza, V.C.","Fischer, A.O. et al.","1940","10","09","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA000028","ESA000028","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"85","2020-11-04 10:59:01-03","ESALQ","ESA","50924","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Miotto, M.C.","Miotto, M.C.","2004","12","18","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"ESA050924","ESA050924","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA
"86","2020-11-04 10:59:01-03","ESALQ","ESA","121362","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea",NA,"Kinupp, V.F.","Kinupp, V.F.","2009","02","01","Brasil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"ESA121362","ESA121362","Magnoliophyta",NA,"3630.0",NA,"IFAM - Campus Manaus - Zona Leste, dentro da estrada atrás do centro de treinamento.",NA,NA,NA,"2009","02","27","138090","auto",NA,NA,NA,NA
"87","2020-11-04 10:59:01-03","ESALQ","ESA","50700","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata",NA,"Oliveira, W.L.S.","Oliveira, W.L.S.","2004","12","13","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA050700","ESA050700","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"88","2020-11-04 10:59:01-03","ESALQ","ESA","51465","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata",NA,"Signorini, G.","Signorini, G.","2004","12","13","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA051465","ESA051465","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"89","2020-11-04 10:59:01-03","ESALQ","ESA","6063","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata",NA,"Capellari Jr., L.","Capellari Jr., L.","1990","03","24","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA006063","ESA006063","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"90","2020-11-04 10:59:01-03","ESALQ","ESA","6073","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata",NA,"Capellari Jr., L.","Capellari Jr., L.","1990","03","24","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA006073","ESA006073","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"91","2020-11-04 10:59:01-03","ESALQ","ESA","51141","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata",NA,"Castro, R.T.O.","Castro, R.T.O.","2004","12","12","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA051141","ESA051141","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"92","2020-11-04 10:59:01-03","ESALQ","ESA","51451","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata",NA,"Castilho, L.R.","Castilho, L.R.","2004","12","13","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA051451","ESA051451","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"93","2020-06-12 12:02:39-03","UFPI","TEPB","27241","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.",NA,"F. Dias","2010","07","20","Brasil","Piauí","Altos","-42.4599990844727","-5.03806018829346",NA,NA,"138","138",NA,NA,NA,NA,"54",NA,NA,NA,"Arbusto 1m, flores carmins. Ambiente: Quintal <ll>dwc_commonname:</ll> orelha de onça",NA,NA,NA,NA,"37760","auto",NA,NA,NA,NA
"94","2015-07-02 14:00:11-03","JBP","HPL","395","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","Linn","H. Lorenzi","H. Lorenzi","1994","06","16","Brasil","SP","Piracicaba","-47.64","-22.72",NA,NA,NA,NA,NA,NA,NA,NA,"1570",NA,"Cultivado como ornamental, em canteiro a pleno sol.",NA,NA,NA,"1994","06","16","44778","auto",NA,NA,NA,NA
"95","2019-08-28 09:36:17-03","IPA","IPA","92965","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Cano, O.","Borba, EF de O","2019","01","15","Brasil","Pernambuco","Jaqueira","-35.7933006286621","-8.72667026519775",NA,NA,NA,NA,"IPA0092965",NA,"Plantae",NA,"s.n.","Southern America","Na borda de campo aberto em restingas de Mata Atlântica.",NA,"Material botânico em estudoquímico e biológico do funcionário da IFPE Campus Barreiros, Prof°. Tonny Cley, em colaboração com a Profª Amanda Reges.; Subarbusto, ca. 1 m de altura.; Mata Atlântica",NA,"2019","01","28","11830","auto",NA,NA,NA,NA
"96","2019-02-15 11:32:27-02","IPA","IPA","3716","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Morton","Pickel, B.","1929","08",NA,"Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"IPA0003716",NA,"Plantae",NA,"2036","Southern America","Tapera.S. Bento. Cult.",NA,NA,NA,"1929","12",NA,"21764","auto",NA,NA,NA,NA
"97","2019-02-15 11:32:27-02","IPA","IPA","67098","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.",NA,"Grisi, T.","2001","02","15","Brasil","Paraíba","Solânea","-35.5400009155273","-6.75500011444092",NA,NA,NA,NA,"IPA0067098",NA,"Plantae",NA,"150","Southern America","Curimataú",NA,"Subarbusto. Planta em cultivo. Brácteas avermelhadas",NA,NA,NA,NA,"23851","auto",NA,NA,NA,NA
"98","2019-02-15 11:32:27-02","IPA","IPA","88626","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Rita Pereira","Moraes, M de C","2012","05","26","Brasil","Pernambuco","Ipojuca","-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,"IPA0088626",NA,"Plantae",NA,"s.n.","Southern America","Sítio Oiteiro",NA,"Herbácea.",NA,"2012",NA,NA,"22847","auto",NA,NA,NA,NA
"99","2019-02-15 11:32:27-02","IPA","IPA","90428","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Santos, E.A.; Andrade, L.H.C.","Santos, E.A.; Ramos, L.; Ramos, L.","2012","10","05","Brasil","Pernambuco","Olinda","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,"IPA0090428",NA,"Plantae",NA,"58","Southern America","Sítio Histórico, estrada de Ouro Preto, em uma residência.",NA,"Material Botânico estudado em Dissertação de Mestrado - UFPE, do aluno Edvaldo Amaro dos Santos, sob a orientação da Profª Laise H.C. Andrade.; Erva, utilizada como ornamental.",NA,"2012","11","18","7110","auto",NA,NA,NA,NA
"100","2019-02-15 11:32:27-02","IPA","IPA","3717","S","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","Pickel, B.","Pickel, B.","1921","06",NA,"Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"IPA0003717",NA,"Plantae",NA,"181","Southern America","Tapera, São Bento.",NA,"Cultivada.",NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA
"101","2019-02-15 11:32:27-02","IPA","IPA","299","S","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","Vasconcelos Sobrinho","Vasconcelos Sobrinho","1936","11",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"IPA0000299",NA,"Plantae",NA,"s.n.","Southern America",NA,NA,"Inflorescência encarnada. Cultivada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-02-15 11:32:27-02","IPA","IPA","66236","S","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.",NA,"Rocha, T.","2003","11","07","Brasil","Pernambuco","Bonito","-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"IPA0066236",NA,"Plantae",NA,"27","Southern America","Alto de Bonito, subida para a igrejinha. 700 m alt.",NA,NA,NA,NA,NA,NA,"20932","auto",NA,NA,NA,NA
"103","2019-02-15 11:32:27-02","IPA","IPA","57046","S","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","Gallindo, F.","Santana, C.A.","1998","08",NA,"Brasil","Pernambuco","Olinda","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,"IPA0057046",NA,"Plantae",NA,"s.n.","Southern America","Centro Nordestino de Medicina Popular",NA,NA,NA,"1998","09",NA,"7110","auto",NA,NA,NA,NA
"104","2019-07-26 11:39:16-03","IPA","IPA","82523","S","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","Cano, O.","Cardoso, A.","2010","12","06","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0082523",NA,"Plantae",NA,"-82523","Southern America","Córrego do Genipapo, (Terra Prometida).",NA,"Plantas medicinais de uso popular coletadas pelo CNMP - Centro Nordestino de Medicina Popular, com o objetivo de publicar informações no trabalho de Fenelogia e Fitoquímica, setor de Farmácia - UFPE.; Horta medicinal - Plantas cultiva",NA,"2010","12","06","18865","auto",NA,NA,NA,NA
"105","2019-08-27 13:28:25-03","IAP","PACA-AGP","59787","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Emrich-Rambo","O.R. Camargo","1957","03","25","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA059787",NA,"Magnoliophyta","Caryophyllales","1195",NA,"Est. Exp. fruticultura",NA,"Culta. Fenofase: flor",NA,"1957","05","05","19545","auto","Magnoliatae",NA,NA,NA
"106","2020-02-18 08:34:53-03","IAP","PACA-AGP","118129","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Machado Teles Walter, B.","Pereira-Silva, G.","2017","05",NA,"Brasil","TO","Babaçulândia","-47.767222","-7.162778","47º46'02w","07º09'46s","180","180","PACA118129",NA,"Magnoliophyta","Caryophyllales","13151",NA,"estrada babaçulandia córrego jatobá, margem da ferrovia note-sul",NA,"erva com 2m de altura, flores vermelhas Habitat: solo argioloso, em mata de babaçú",NA,"2017","05",NA,NA,NA,"Magnoliatae",NA,NA,NA
"107","2020-02-18 08:34:53-03","IAP","PACA-AGP","118130","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Machado Teles Walter, B.","Dias, T.A.B.","2000","04","30","Brasil","TO","Itajaí",NA,NA,NA,NA,NA,NA,"PACA118130",NA,"Magnoliophyta","Caryophyllales","818",NA,"aldeia santa cruz, comuidade Krahó",NA,"arbusto pequeno em solo de mata Habitat: roça de toco",NA,"2017","09",NA,NA,NA,"Magnoliatae",NA,NA,NA
"108","2019-11-29 14:03:38-03","IAP","PACA-AGP","118892","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Marchioretto, M.S.","Souza, I.S.S.","1992","05",NA,"Brasil","PR","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"PACA118892",NA,"Magnoliophyta","Caryophyllales",NA,NA,"R. Cap. Pedro Rufino, 405, Jardim Europa",NA,"FUEL 11534&nf;flores cor de vinho; usadas como cicatrizante",NA,"2019","10","07","63728","auto","Magnoliatae",NA,NA,NA
"109","2019-08-27 13:28:25-03","IAP","PACA-AGP","91339","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","J. Larocca","J. Larocca",NA,NA,NA,"Brasil","RS","Pantano Grande","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,"PACA091339",NA,"Magnoliophyta","Caryophyllales",NA,NA,"Rincão Gaia",NA,"corola branca, foram retirados estames para a confecção de lâminas de pólen&nf;HASU 2807 Habitat: beira de mata de eucalipto",NA,NA,NA,NA,"34187","auto","Magnoliatae",NA,NA,NA
"110","2019-08-27 13:28:25-03","IAP","PACA-AGP","1571","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Emrich-Rambo","Rambo, B.","1934","10","17","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA001571",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,"Habitat: culta Fenofase: flor",NA,"1954","05","02","10287","auto","Magnoliatae",NA,NA,NA
"111","2019-08-27 13:28:25-03","IAP","PACA-AGP","7629.1","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Emrich-Rambo","F. Theissen SJ","1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA007629-1",NA,"Magnoliophyta","Caryophyllales","620",NA,NA,NA,"Culta. Fenofase: flor",NA,"1954","05","02","10287","auto","Magnoliatae",NA,NA,NA
"112","2020-02-19 11:22:45-03","IAP","PACA-AGP","118982","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","Marchioretto, M.S.","Gouvea, M. F.","1989","03","27","Brasil","PR","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"PACA118982",NA,"Magnoliophyta","Caryophyllales",NA,NA,"Lago Igapó",NA,"Subarbusto 60 cm, inflorescência vermelha FUEL 8376",NA,"2019","12",NA,"63728","auto","Magnoliatae",NA,NA,NA
"113","2020-12-20 21:15:19-03","UFV","VIC","7518","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","Silva, H.M.B.","Silva, H.M.B.","1981","11","04","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC007518","VIC007518",NA,NA,"s.n.",NA,"Campus da UFV, Floricultura.",NA,"Flores vinosas, cultivada.",NA,"1981","11","04","13937","auto",NA,NA,NA,NA
