"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","infraspecificEpithet"
"355","2020-10-01 14:22:35-03","JBB","HEPH","16823","S","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Jesus, FPR de","2001","10","09","Southern America","Brasil",NA,NA,NA,NA,"93","Dicotyledon","Malpighiales","Nied.","Nóbrega, MGG","Distrito Federal","Brasília","Condomínio Mansões Park Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2001",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"356","2020-10-01 14:22:35-03","JBB","HEPH","26266","S","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Carvalho-Silva, M; et al.","2009","10","20","Southern America","Brasil",NA,NA,NA,NA,"870","Dicotyledon","Malpighiales","Nied.","Bringel Júnior, JBA; Carvalho-Silva, M","Distrito Federal","Brasília","Jardim Botânico de Brasília. Trilha Eco-Histórica após o mirante. Campo sujo com Vellozias.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2009",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"357","2020-10-01 14:22:35-03","JBB","HEPH","10756","S","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Ramos, AE","1994","12","21","Southern America","Brasil",NA,NA,"CAP= 24,0cm. Esteril. 3-3-4.",NA,"1106","Dicotyledon","Malpighiales","Nied.","Ramos, AE","Goiás","Serranópolis","Fazenda Muquem de Propriedade do SR. Fernando A. Costa","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,NA,"1994",NA,"86936","auto",NA,NA,NA,NA,NA,NA,NA
"358","2020-10-01 14:22:35-03","JBB","HEPH","10620","S","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Ramos, AE","1994","12","17","Southern America","Brasil",NA,NA,"27,0cm de circunf. a 30cm do solo.Esteril.1-31-3.",NA,"970","Dicotyledon","Malpighiales","Nied.","Ramos, AE","Goiás","Serranópolis","Fazenda Pedraria acima do rio Pedraria","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,NA,"1994",NA,"86936","auto",NA,NA,NA,NA,NA,NA,NA
"359","2020-10-01 14:22:35-03","JBB","HEPH","14728","S","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Cordovil, SP","1992","10","06","Southern America","Brasil",NA,NA,NA,NA,"58","Dicotyledon","Malpighiales","Nied.","Cordovil, SP","Goiás","Uruaçu","Fazenda Macaco margem esquerda do Córrego Vermelho","-49.1408004760742","-14.5247001647949",NA,NA,NA,NA,NA,"1992",NA,"80860","auto",NA,NA,NA,NA,NA,NA,NA
"360","2020-10-01 14:22:35-03","JBB","HEPH","10316","S","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Nóbrega, MGG","1994","05","25","Southern America","Brasil",NA,NA,"Cap.10cm a 30cm do solo. Esteril.(2-11-D=1-3-1.",NA,"65","Dicotyledon","Malpighiales","Nied.","Nóbrega, MGG","Tocantins","Palmas","Serra do Lajeado Fazenda do Sr. Lourival; Córrego Muntum.","-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,NA,"1994",NA,"62375","auto",NA,NA,NA,NA,NA,NA,NA
"361","2020-10-01 14:22:42-03","JBB","HEPH","1603","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Ferreira, MB","1972","05","30","Southern America","Brasil",NA,NA,NA,NA,"1235","Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.5625","-15.4375",NA,NA,NA,"-47.5625","-15.4375","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-10-01 14:22:42-03","JBB","HEPH","1118","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Ferreira, MB","1971","11","17","Southern America","Brasil",NA,NA,NA,NA,"1076","Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.5625","-15.4375",NA,NA,NA,"-47.5625","-15.4375","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-10-01 14:22:42-03","JBB","HEPH","1011","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Ferreira, MB","1971","11","17","Southern America","Brasil",NA,NA,NA,NA,"971","Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.5625","-15.4375",NA,NA,NA,"-47.5625","-15.4375","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-10-01 14:22:42-03","JBB","HEPH","18056","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Nóbrega, MGG","2002","07","09","Southern America","Brasil",NA,NA,NA,NA,"1648","Dicotyledon","Malpighiales","A.Juss.","Nóbrega, MGG","Minas Gerais","Uberlândia","Distrito Industrial de Uberlândia; Córrego do Salto Fazenda Colorado.Área próximo ao Rio Uberabinha","-48.390556","-19.466389","808","808",NA,"-48.390556","-19.466389","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-10-01 14:22:42-03","JBB","HEPH","11612","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Nóbrega, MGG; Jesus, FPR de","1996","01","03","Southern America","Brasil",NA,NA,"Carpoteca nº 03",NA,"408","Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 3","-47.85","-15.866667","1025","1025",NA,"-47.85","-15.866667","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-10-01 14:22:42-03","JBB","HEPH","14434","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Oliveira, RC","1998","07","04","Southern America","Brasil",NA,NA,NA,NA,"1239","Dicotyledon","Malpighiales","A.Juss.","Caires, CS","Maranhão","Balsas","Agrovila Nova de Carli - Lote 23 Área de Proteção Ambiental","-46.739167","-8.622222","506","506",NA,"-46.739167","-8.622222","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-10-01 14:22:42-03","JBB","HEPH","1862","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Ferreira, MB","1972","05","24","Southern America","Brasil",NA,NA,NA,NA,"1493","Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Gama",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-10-01 14:22:42-03","JBB","HEPH","26812","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Ramos, AE; et al.","2010","07","23","Southern America","Brasil",NA,NA,NA,NA,"2047","Dicotyledon","Malpighiales","A.Juss.","Ramos, AE","Distrito Federal","Planaltina","Núcleo Rural Fazenda Larga - F L 1.","-47.5625","-15.4375","1000","1000",NA,"-47.5625","-15.4375","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-10-01 14:22:42-03","JBB","HEPH","28503","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Francener, A","2009","09","19","Southern America","Brasil",NA,NA,NA,NA,"871","Dicotyledon","Malpighiales","A.Juss.","Francener, A","Mato Grosso do Sul","Corguinho","Comunidade de Tabaco - no Salto do Tabaco .","-55.265278","-19.830833",NA,NA,NA,"-55.265278","-19.830833","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-10-01 14:22:42-03","JBB","HEPH","27010","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Ramos, AE; et al.","2010","09","01","Southern America","Brasil",NA,NA,NA,NA,"2245","Dicotyledon","Malpighiales","A.Juss.","Ramos, AE","Distrito Federal","Planaltina","Núcleo Rural Fazenda Larga - FL 62.","-47.5625","-15.4375","1000","1000",NA,"-47.5625","-15.4375","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-10-01 14:22:42-03","JBB","HEPH","32760","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Chacon, RG; Soares, ACA; Oliveira, JA de; Tinti, BV","2017","07","03","Southern America","Brasil",NA,NA,NA,NA,"1472","Dicotyledon","Malpighiales","A.Juss.","Rosa, PO","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Trilha para a 8#?#ª cachoeira","-48.963228","-15.716564","1017","1017",NA,"-48.963228","-15.716564","2018","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-10-01 14:22:42-03","JBB","HEPH","33056","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Kuhlmann, MP","2013","02","07","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br",NA,"175","Dicotyledon","Malpighiales","A.Juss.","Kuhlmann, MP","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.926061","-15.739069",NA,NA,NA,"-47.926061","-15.739069","2013","02",NA,NA,"07",NA,NA,NA,NA,NA,NA
"373","2020-10-01 14:22:42-03","JBB","HEPH","27096","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Ramos, AE; et al.","2010","09","08","Southern America","Brasil",NA,NA,NA,NA,"2320","Dicotyledon","Malpighiales","A.Juss.","Passos, FB","Distrito Federal","Planaltina","Núcleo Rural Fazenda Larga,Planaltina -DF. F L 69.","-47.5625","-15.4375","1000","1000",NA,"-47.5625","-15.4375","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-10-01 14:22:42-03","JBB","HEPH","36289","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Rosa, PO; Soares, ACA; Miranda, LA","2019","11","13","Southern America","Brasil",NA,NA,NA,NA,"2573","Dicotyledon","Malpighiales","A.Juss.","Rosa, PO","Goiás","Colinas do Sul","Fazenda Oréades, Região da Chapada dos Veadeiros - Dríades","-47.928333","-14.206944","597","597",NA,"-47.928333","-14.206944","2020","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-10-01 14:22:42-03","JBB","HEPH","25643","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Ramos, AE; et al.","2009","08","10","Southern America","Brasil",NA,NA,NA,NA,"1831","Dicotyledon","Malpighiales","A.Juss.","Ramos, AE","Distrito Federal","Recanto das Emas","Núcleo Rural Monjolo","-48.083333","-15.929722",NA,NA,NA,"-48.083333","-15.929722","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-10-01 14:22:42-03","JBB","HEPH","917","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Ferreira, MB","1971","11","17","Southern America","Brasil",NA,NA,NA,NA,"878","Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas.",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-10-01 14:22:42-03","JBB","HEPH","9616","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Lima, IV","1994","04","15","Southern America","Brasil",NA,NA,"32cm de circunf.a 30cm do solo.Esteril.A-03-2.",NA,"347","Dicotyledon","Malpighiales","A.Juss.","Lima, IV","Tocantins","Palmas","Serra do Lajeado Córrego Brejão","-48.216667","-10",NA,NA,NA,"-48.216667","-10","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-10-01 14:22:42-03","JBB","HEPH","29996","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Carvalho, T; Hermeto, TVG","2013","11","14","Southern America","Brasil",NA,NA,NA,NA,"4","Dicotyledon","Malpighiales","A.Juss.","Oliveira, MS","Distrito Federal","Brasília","Cerrado entre Alameda e centro de visitantes- Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2013","11","70570","auto","14",NA,NA,NA,NA,NA,NA
"379","2020-10-01 14:22:42-03","JBB","HEPH","4248","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Equipe do Jardim Botânico de Brasília","1985","06","04","Southern America","Brasil",NA,NA,NA,NA,"437","Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico","-47.9296989440918","-15.7797002792358","1025","1025",NA,NA,NA,"2007",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"380","2020-10-01 14:22:42-03","JBB","HEPH","3447","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Reis, GC","1983","05","05","Southern America","Brasil",NA,NA,NA,NA,"68","Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Brasília","Estação florestal Cabeça de Veado","-47.9296989440918","-15.7797002792358","1025","1025",NA,NA,NA,"2007",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"381","2020-10-01 14:22:42-03","JBB","HEPH","5647","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Equipe do Jardim Botânico de Brasília","1987","01","23","Southern America","Brasil",NA,NA,NA,NA,"884","Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Brasília","Fazenda Água Limpa - DF.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2007",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"382","2020-10-01 14:22:42-03","JBB","HEPH","24121","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Haidar, RF","2008","05","10","Southern America","Brasil",NA,NA,"Levantamento feito para o Plano de Manejo.",NA,"607","Dicotyledon","Malpighiales","A.Juss.","Haidar, RF","Distrito Federal","Brasília","Jardim Botânico de Brasília - Corrégo Tapera","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2008",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"383","2020-10-01 14:22:42-03","JBB","HEPH","2016","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Lordello, R","1972","08","28","Southern America","Brasil",NA,NA,NA,NA,"25","Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Brasília","Ribeirão das Lages- DF.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2007",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"384","2020-10-01 14:22:42-03","JBB","HEPH","16985","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Hatschbach, G","1970","05","14","Southern America","Brasil",NA,NA,NA,NA,"24259","Dicotyledon","Malpighiales","A.Juss.","Anderson, WR","Mato Grosso do Sul","Bataguaçu","BR 267","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,NA,"1997",NA,"65610","auto",NA,NA,NA,NA,NA,NA,NA
"385","2020-12-11 11:37:31-03","UFMG","BHCB","135294","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Mendes, MS; Carvalho, WAC","2008","01","23","Southern America","Brasil",NA,NA,"Cerrado, arbusto, muricí",NA,"s.n.","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Três Marias","Votorantin Metais.","-45.232778","-18.185","525","525",NA,"-45.232778","-18.185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-12-11 11:37:31-03","UFMG","BHCB","48499","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-12-11 11:37:31-03","UFMG","BHCB","96268","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Sobral, M; Ries, M","2001","10","01","Southern America","Brasil",NA,NA,"Arvoreta 5m, em interior de mata; flores amarelas",NA,"9657","Dicotyledon",NA,"Nied.",NA,"Goiás","Cachoeira Dourada",NA,"-49.4749984741211","-18.49169921875",NA,NA,NA,NA,NA,NA,NA,"31250","auto",NA,NA,NA,NA,NA,NA,NA
"388","2020-12-11 11:37:31-03","UFMG","BHCB","66719","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Oliveira, JE",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"1170","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"389","2020-12-11 11:37:31-03","UFMG","BHCB","66720","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Oliveira, JE",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"1171","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"390","2020-12-11 11:37:31-03","UFMG","BHCB","66727","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Oliveira, JE",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"1171","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"391","2020-12-11 11:37:31-03","UFMG","BHCB","66759","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Soares, SM","2001","11","06","Southern America","Brasil",NA,NA,"Arbustiva/ Flor vermelha",NA,"208","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Brasilândia de Minas",NA,"-46.0093994140625","-17.0097007751465",NA,NA,NA,NA,NA,NA,NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA
"392","2020-12-11 11:37:31-03","UFMG","BHCB","66775","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Soares, SM","2001","11","06","Southern America","Brasil",NA,NA,"Arbustiva/ Flor amarela",NA,"235","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Brasilândia de Minas",NA,"-46.0093994140625","-17.0097007751465",NA,NA,NA,NA,NA,NA,NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA
"393","2020-12-11 11:37:31-03","UFMG","BHCB","66717","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Magalhães, GM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"2266","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA
"394","2020-12-11 11:37:31-03","UFMG","BHCB","54330","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Tameirão Neto, E",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"3101","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA,NA
"395","2020-12-11 11:37:31-03","UFMG","BHCB","67901","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Barreto, HLM; Markgraf, F; Brade, AC",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"12071","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"396","2020-12-11 11:37:31-03","UFMG","BHCB","66716","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Magalhães, GM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"305","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Indianópolis",NA,"-47.9169006347656","-19.0386009216309",NA,NA,NA,NA,NA,NA,NA,"30244","auto",NA,NA,NA,NA,NA,NA,NA
"397","2020-12-11 11:37:31-03","UFMG","BHCB","66715","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Magalhães, GM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"305","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Indianópolis",NA,"-47.9169006347656","-19.0386009216309",NA,NA,NA,NA,NA,NA,NA,"30244","auto",NA,NA,NA,NA,NA,NA,NA
"398","2020-12-11 11:37:31-03","UFMG","BHCB","66712","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Magalhães, GM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"292","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Indianópolis",NA,"-47.9169006347656","-19.0386009216309",NA,NA,NA,NA,NA,NA,NA,"30244","auto",NA,NA,NA,NA,NA,NA,NA
"399","2020-12-11 11:37:31-03","UFMG","BHCB","66718","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Magalhães, GM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"158","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Monte Carmelo",NA,"-47.4986000061035","-18.7247009277344",NA,NA,NA,NA,NA,NA,NA,"36771","auto",NA,NA,NA,NA,NA,NA,NA
"400","2020-12-11 11:37:31-03","UFMG","BHCB","33705","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA
"401","2020-12-11 11:37:31-03","UFMG","BHCB","33580","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA
"402","2020-12-11 11:37:31-03","UFMG","BHCB","33546","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA
"403","2020-12-11 11:37:31-03","UFMG","BHCB","74126","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Salino, A; Morais, PO","2002","01","20","Southern America","Brasil",NA,NA,"Arbusto de 0,5m de altura no Cerrado Ralo. Folhas coriáceas; frutos imaturos verdes",NA,"7890","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Unaí","Área de Cerrado e Mata Ciliar do Rio São Miguel, na região da barra do Córrego Bebedouro","-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,NA,NA,NA,"97926","auto",NA,NA,NA,NA,NA,NA,NA
"404","2020-12-11 11:37:31-03","UFMG","BHCB","4809","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Carvalho, RCF de; et al.","1982","12","16","Southern America","Brasil",NA,NA,"Cerrado;arbusto;",NA,"s.n.","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Sete Lagoas","CNPMS - EMBRAPA.","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA
"405","2020-12-11 11:37:31-03","UFMG","BHCB","169762","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Hattori, EKO; Mendes, S; Amorim, EH","2003","09","26","Southern America","Brasil",NA,NA,"Árvore, carca de 3,5 m. Cálice ferrugíneo com glândulas verdes, corola amarela.; Transição Mata-Cerrado.","BHCB014205","15","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Perdizes","EPDA Galheiro, Trilha dos Primatas, Estação Ambiental Galheiro.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"406","2020-12-11 11:37:31-03","UFMG","BHCB","25316","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Paraopeba","Estação Florestal de Experimentação (EFLEX).","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA
"407","2020-12-11 11:37:31-03","UFMG","BHCB","18570","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Costa, LVC","1989",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"500","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Diamantina","Mineração Tejucana.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"408","2020-12-11 11:37:31-03","UFMG","BHCB","4972","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Grandi, TSM; et al.","1983","08","17","Southern America","Brasil",NA,NA,"Campo;arbusto;",NA,"1462","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Nova Lima","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"409","2020-12-11 11:37:31-03","UFMG","BHCB","25042","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
