"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"139","2020-09-12 05:00:02-03","US","US","2646488","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"W. R. Anderson & J. H. Kirkbride",NA,"1972","2","4","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaço. Ca. 8 km N of Gouveia on road to Diamantina",NA,NA,"1220",NA,NA,NA,"US01916514","US01916514_01 US01916514_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"140","2020-09-12 05:00:02-03","US","US","2773480","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen",NA,"1968","2","15","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaço, outcrops at summit, Serra do Cipó, ca. km 120 (ca. 145 km N of Belo Horizonte)",NA,NA,"1300",NA,NA,NA,"US01916508","US01916508_01 US01916508_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"141","2020-09-12 05:00:02-03","US","US","3078854","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"B. L. Stannard, H. M. Longhi-Wagner & R. M. Harley",NA,"1984","11","19","South America - Neotropics","Brazil","Minas Gerais","Estrada para Conselheiro Mata, cerca de 4 km da estrada Diamantina - Curvelo","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"US01916523","US01916523_01 US01916523_02","Diamantina","101169","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"142","2020-09-12 05:00:02-03","US","US","2864378","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"R. M. Harley, S. J. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro",NA,"1977","2","17","South America - Neotropics","Brazil","Bahia","Lower N.E. slopes of the Pico das Almas. Ca. 25 km W.N.W. of the Vila do Rio de Contas","-41.95","-13.55","1500",NA,NA,NA,"US01916519","US01916519_01 US01916519_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"143","2020-09-12 05:00:02-03","US","US","2458509","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"E. P. Heringer",NA,"1959","11","12","South America - Neotropics","Brazil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"US01916526","US01916526_01 US01916526_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"144","2020-09-12 05:00:02-03","US","US","1618232","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"Y. Mexia",NA,"1931","5","6","South America - Neotropics","Brazil","Minas Gerais","Near km 997.5 of railroad.","-43.6002998352051","-18.2493991851807","1260",NA,NA,NA,"US01916528","US01916528_01 US01916528_02","Diamantina","101169","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"145","2020-09-12 05:00:02-03","US","US","2983283","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"G. Hatschbach",NA,"1984","1","20","South America - Neotropics","Brazil","Bahia","Mato Grosso","-41.8114013671875","-13.5789003372192","1350",NA,NA,NA,"US01916522","US01916522_01 US01916522_02","Rio de Contas","49773","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"146","2020-09-12 05:00:02-03","US","US","2325939","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"B. Maguire, C. K. Maguire & J. M. Pires",NA,"1959","12","23","South America - Neotropics","Brazil","Minas Gerais","5 km from Diamantina along road to Curvelo",NA,NA,"1300",NA,NA,NA,"US01916507","US01916507_01 US01916507_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"147","2020-09-12 05:00:02-03","US","US","2591386A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"H. S. Irwin, S. F. Fonseca, R. Souza, R. R. Santos & J. Ramos",NA,"1970","3","23","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaço, ca. 4 km N of São João da Chapada",NA,NA,"1200",NA,NA,NA,"US01916512","US01916512_01 US01916512_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"148","2019-11-13 11:25:40-03","USP","SPF","111641","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Woodgyer, EM","Ganev, W","2756","1994","01","10",NA,"Brasil","Bahia","Água Limpa","-41.866667","-13.283333","1180","1180",NA,NA,"SPF00111641",NA,"Abaíra",NA,NA,"1999","-41.866667","-13.283333",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:25:40-03","USP","SPF","127642","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Chagas, ECO","Pirani, JR","3993","1998","01","14",NA,"Brasil","Minas Gerais",NA,"-43.705","-18.182222","1140","1140",NA,NA,"SPF00127642",NA,"Diamantina",NA,NA,"2011","-43.705","-18.182222","07",NA,NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:25:40-03","USP","SPF","42093","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Baumgratz, JFA","Thomas, WW","4872","1985","11","23",NA,"Brasil","Minas Gerais",NA,"-43.75","-19.333333","1180","1180",NA,NA,"SPF00042093",NA,"Diamantina",NA,NA,"1990","-43.75","-19.333333",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-13 11:25:40-03","USP","SPF","164662","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Caddah, MK","Araújo, AO","320","2003","01","08",NA,"Brasil","Minas Gerais",NA,"-43.543361","-18.180083","1230","1230",NA,NA,"SPF00164662",NA,"Diamantina",NA,NA,"2012","-43.543361","-18.180083","09",NA,NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:25:40-03","USP","SPF","167853","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Chagas, ECO","Forzza, RC","3773","2004","12","20",NA,"Brasil","Minas Gerais","Serra da Canastra","-43.026667","-16.857222","1109","1109",NA,NA,"SPF00167853",NA,"Botumirim",NA,NA,"2011","-43.026667","-16.857222","07",NA,NA,NA,NA,NA,NA,NA
"153","2019-11-13 11:25:40-03","USP","SPF","168249","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R","Irwin, HS","22666","1969","01","26",NA,"Brasil","Minas Gerais","Serra do Espinhaço",NA,NA,"1300","1300",NA,NA,"SPF00168249",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:25:40-03","USP","SPF","168250","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R","Irwin, HS","27633","1970","03","16",NA,"Brasil","Minas Gerais","Serra do Espinhaço",NA,NA,"1175","1175",NA,NA,"SPF00168250",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-13 11:25:40-03","USP","SPF","168786","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Caddah, MK","Pirani, JR","5344","2004","01","28",NA,"Brasil","Minas Gerais","Serra do Caraça","-43.478333","-20.094167","1480","1480",NA,NA,"SPF00168486",NA,"Catas Altas",NA,NA,"2012","-43.478333","-20.094167","09",NA,NA,NA,NA,NA,NA,NA
"156","2021-03-15 18:28:48-03","USP","SPF","218280","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Pena, MA","Pena, MA","176","2007","05","30",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 113 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à Pedra do Elefante.","-43.560833","-19.456389","1226","1226",NA,"Arbusto. Folha discolor, fface abaxial pilosa. Frutos imaturos amarelados.","SPF00218280",NA,"Santana do Riacho",NA,NA,"2009","-43.560833","-19.456389",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:25:40-03","USP","SPF","20653","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Wurdack, JJ","Harley, RM","19545","1977","02","17",NA,"Brasil","Bahia","Pico das Almas","-41.95","-13.55","1500","1500",NA,NA,"SPF00020653",NA,NA,NA,NA,"1979","-41.95","-13.55",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:25:40-03","USP","SPF","60381","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Wurdack, JJ","Harley, RM","24565","1987","02","21",NA,"Brasil","Bahia","Pico das Almas",NA,NA,"1400","1400",NA,NA,"SPF00060381",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:25:40-03","USP","SPF","91444","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Woodgyer, EM","Stannard, BL","H52130","1992","02","19",NA,"Brasil","Bahia","Campo de Ouro Fino","-41.9","-13.25","1610","1610",NA,NA,"SPF00091444",NA,"Abaíra",NA,NA,"1999","-41.9","-13.25",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:25:40-03","USP","SPF","87382","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Caddah, MK","Martens, LA","487","1990","12","17",NA,"Brasil","Minas Gerais","Serra da Calçada","-44.216667","-21.333333","1400","1400",NA,NA,"SPF00087382",NA,"Brumadinho",NA,NA,"2012","-44.216667","-21.333333","09",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:25:40-03","USP","SPF","86248","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Wurdack, JJ","Mori, SA","12499","1979","07","24",NA,"Brasil","Bahia","Pico das Almas","-41.95","-13.55","1300","1600",NA,NA,"SPF00086248",NA,"Rio de Contas",NA,NA,"1979","-41.95","-13.55",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-13 11:25:40-03","USP","SPF","88423","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Woodgyer, EM","Ganev, W","344","1992","05","22",NA,"Brasil","Bahia",NA,"-41.85","-13.316667","1300","1300",NA,NA,"SPF00088423",NA,"Abaíra",NA,NA,"1999","-41.85","-13.316667",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:25:40-03","USP","SPF","88711","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Woodgyer, EM","Ganev, W","1794","1993","01","05",NA,"Brasil","Bahia","Catolés de Cima","-41.883333","-13.283333","1350","1350",NA,NA,"SPF00088711",NA,"Abaíra",NA,NA,"1999","-41.883333","-13.283333",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:25:40-03","USP","SPF","78183","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Leonor Souza, M","Arbo, MM","4768","1991","02","09",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.583333","-19.333333",NA,NA,NA,NA,"SPF00078183",NA,"Congonhas do Norte",NA,NA,"1993","-43.583333","-19.333333",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-13 11:25:40-03","USP","SPF","42558","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Wurdack, JJ","Hatschbach, G","47413","1984","01","20",NA,"Brasil","Bahia",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"SPF00042558",NA,"Rio de Contas","49773","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:25:40-03","USP","SPF","35774","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Wurdack, JJ","Stannard, BL","CFCR6174","1984","11","19",NA,"Brasil","Minas Gerais",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00035774","SPF00035774","Diamantina","101169","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:25:40-03","USP","SPF","35862","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Baumgratz, JFA","Mamede, MCH","CFCR6260","1984","11","20",NA,"Brasil","Minas Gerais",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00035862",NA,"Diamantina","101169","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:25:40-03","USP","SPF","62521","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Wurdack, JJ","Mello-Silva, R","CFCR11766","1988","01","09",NA,"Brasil","Minas Gerais",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00062521",NA,"Diamantina","101169","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:25:40-03","USP","SPF","65847","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Wurdack, JJ","Mello-Silva, R","CFCR12227","1989","03","22",NA,"Brasil","Minas Gerais",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00065847",NA,"Diamantina","101169","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:25:40-03","USP","SPF","134024","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Chagas, ECO","Teixeira, WA","s.n.","1994","04","29",NA,"Brasil","Minas Gerais","Pico do Itabirito.","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"SPF00134024",NA,"Itabirito","20553","auto","2011",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:25:40-03","USP","SPF","174059","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Sasaki, D; Sato, CS","Sato, CS","48","2005","08","11",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00174059",NA,"Santana do Riacho","26557","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:25:40-03","USP","SPF","32010","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Chiea, SAC","Forero, E","8018","1980","09","07",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00032010",NA,"Santana do Riacho","26557","auto","1985",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:25:40-03","USP","SPF","43274","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Chagas, ECO","Muniz, CFS","CFSC7886","1982","02","18",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328","1000","1000",NA,NA,"SPF00043274",NA,"Santana do Riacho","26557","auto","2011",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:25:40-03","USP","SPF","43282","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Caddah, MK","Silva, AF","443",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00043282",NA,"Santana do Riacho","26557","auto","2012",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:25:40-03","USP","SPF","77343","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Chagas, ECO","Pirani, JR","CFSC12106","1991","03","27",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00077343",NA,"Santana do Riacho","26557","auto","2011",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:25:40-03","USP","SPF","77394","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Caddah, MK","Pirani, JR","CFSC12921","1992","04","24",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328","1260","1300",NA,NA,"SPF00077394",NA,"Santana do Riacho","26557","auto","2012",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:25:40-03","USP","SPF","80766","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Caddah, MK","Pirani, JR","CFSC12925A","1992","04","25",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00080766",NA,"Santana do Riacho","26557","auto","2012",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:25:40-03","USP","SPF","171039","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Chagas, ECO","Costa, FN","840","2005","04","02",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"SPF00171039",NA,"São Gonçalo do Rio Preto","26697","auto","2011",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"179","2019-11-13 11:25:40-03","USP","SPF","109007","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Chagas, ECO","Souza, VC","8269","1995","03","11",NA,"Brasil","Minas Gerais",NA,"-43.3793983459473","-18.604700088501","1000","1000",NA,NA,"SPF00109007",NA,"Serro","37754","auto","2011",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"180","2020-06-15 07:53:56-03","UEFS","HUEFS","11015","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","E.M.Woodgyer","Ganev, W.","572","1992","06","25",NA,"Brasil","Bahia",NA,"-41.6636009216309","-13.2496995925903","1100","1100",NA,NA,"HUEFS0011015","HUEFS0011015 HUEFS0011015_e1","Abaíra","26531","auto","1999",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"181","2019-10-07 09:34:32-03","UEFS","HUEFS","19845","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","R.Goldenberg","Melo, E.","1215","1995","04","16",NA,"Brasil","Bahia","Arredores da cidade.","-40.8394012451172","-14.8661003112793",NA,NA,NA,"Vegetação arbustiva em solo pedregoso.","HUEFS0019845","HUEFS0019845","Vitória da Conquista","70493","auto","2004",NA,NA,"10",NA,"Rosanae",NA,NA,NA,NA,NA
"182","2019-10-07 09:34:32-03","UEFS","HUEFS","52845","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","A.K.A.Santos","Marcon, A.B.","236","2000","01","06",NA,"Brasil","Bahia","Estrada em direção ao Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"HUEFS0052845","HUEFS0052845","Rio de Contas","49773","auto","2004",NA,NA,"04",NA,"Rosanae",NA,NA,NA,NA,NA
"183","2019-10-07 09:34:32-03","UEFS","HUEFS","46291","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"Stannard, B.","H52130","1992","02","19",NA,"Brasil","Bahia","Campo de Ouro Fino.","-41.9","-13.25","1610","1610",NA,"Em capão, solo arenoso.","HUEFS0046291","HUEFS0046291","Abaíra",NA,NA,NA,"41W54'","13S15'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"184","2019-10-07 09:34:32-03","UEFS","HUEFS","106763","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","R.Goldenberg","Santos, A.K.A.","800","2006","02","09",NA,"Brasil","Bahia","Catolés/Abaíra, área de mata e cerrado entre as Anaguinhas e a Chácara Bem Querer.","-41.8975","-13.257778","1364","1364",NA,NA,"HUEFS0106763","HUEFS0106763",NA,NA,NA,"2006","41W53'51''","13S15'28''","07",NA,"Rosanae",NA,NA,NA,NA,NA
"185","2019-10-07 09:34:32-03","UEFS","HUEFS","116918","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","R.Goldenberg","Santos, A.K.A.","1075","2007","02","14",NA,"Brasil","Minas Gerais","Estrada para Conselheiro.","-43.557222","-18.283611","1336","1336",NA,NA,"HUEFS0116918","HUEFS0116918","Diamantina",NA,NA,"2007","43W33'26''","18S17'1''","10",NA,"Rosanae",NA,NA,NA,NA,NA
"186","2020-06-15 07:53:56-03","UEFS","HUEFS","13059","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","E.M.Woodgyer","Ganev, W.","1794","1993","01","05",NA,"Brasil","Bahia",NA,"-41.883333","-13.283333","1350","1350",NA,NA,"HUEFS0013059","HUEFS0013059 HUEFS0013059_e1","Abaíra",NA,NA,"1999","41W53'","13S17'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"187","2020-06-15 07:53:56-03","UEFS","HUEFS","16354","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","E.M.Woodgyer","Ganev, W.","2756","1994","01","10",NA,"Brasil","Bahia",NA,"-41.866667","-13.283333","1180","1180",NA,NA,"HUEFS0016354","HUEFS0016354 HUEFS0016354_e1","Abaíra",NA,NA,"1999","41W52'","13S17'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"188","2019-10-07 09:34:32-03","UEFS","HUEFS","246476","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"Coelho, J.","6","2015","05","14",NA,"Brasil","Bahia","Saco da Onça.","-42.572778","-14.743889","915","915",NA,"Floresta estacional semidecidual.","HUEFS0246476",NA,"Licínio de Almeida",NA,NA,NA,"42W34'22''","14S44'38''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"189","2019-10-07 09:34:32-03","UEFS","HUEFS","94556","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","R.Goldenberg","Conceição, A.A.","1294","2005","04","17",NA,"Brasil","Bahia","Serra do Esbarrancado. Parque Nacional da Chapada Diamantina.","-43.5","-12.716667","1400","1400",NA,"Mata ciliar em gerais.","HUEFS0094556","HUEFS0094556","Mucugê",NA,NA,"2011","43W30'","12S43'","03",NA,"Rosanae",NA,NA,NA,NA,NA
"190","2019-10-07 09:34:32-03","UEFS","HUEFS","68825","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","R.Goldenberg","França, F.","4016","2003","01","28",NA,"Brasil","Bahia","Morrão: encosta.","-41.204722","-11.584722","1145","1181",NA,"Vegetação arbustiva de encosta.","HUEFS0068825","HUEFS0068825","Morro do Chapéu",NA,NA,"2005","41W12'17''","11S35'5''","03",NA,"Rosanae",NA,NA,NA,NA,NA
"191","2019-10-07 09:34:32-03","UEFS","HUEFS","77376","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","R.Goldenberg","Santos, A.K.A.","177","2004","01","06",NA,"Brasil","Bahia","Trilha para o Pico das Almas, área aberta no Campo do Queiroz com elementos de cerrado e caatinga.","-41.951667","-13.522222","1500","1500",NA,"Cerrado e Caatinga.","HUEFS0077376","HUEFS0077376","Rio de Contas",NA,NA,"2004","41W57'6''","13S31'20''","10",NA,"Rosanae",NA,NA,NA,NA,NA
"192","2019-10-07 09:34:32-03","UEFS","HUEFS","92985","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","R.Goldenberg","Lambert, S.M.","23","2005","01","20",NA,"Brasil","Bahia","Morro do Gobira - Parque Municipal de Mucugê.","-41.376389","-13.083056","1250","1336",NA,NA,"HUEFS0092985","HUEFS0092985","Mucugê",NA,NA,"2011","41W22'35''","13S4'59''","03",NA,"Rosanae",NA,NA,NA,NA,NA
"193","2019-10-07 09:34:32-03","UEFS","HUEFS","98087","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","R.Goldenberg","Funch, L.S.","2022","2005","03","25",NA,"Brasil","Bahia","Parque Naciona da Chapada Diamantina.","-41.383333","-13","1200","1200",NA,"Mata ciliar.","HUEFS0098087","HUEFS0098087","Mucugê",NA,NA,"2011","41W23'","13S0'","03",NA,"Rosanae",NA,NA,NA,NA,NA
"194","2019-10-07 09:34:32-03","UEFS","HUEFS","34645","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"Souza, V.C.","11979","1996","07","06",NA,"Brasil","Minas Gerais","7Km de Diamatina em direção a Curvelo.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Campo rupestre.","HUEFS0034645","HUEFS0034645","Diamantina","101169","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
