"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"102","2019-12-12 15:31:47-03","UFABC","HUFABC","000423","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.",NA,NA,NA,NA,"Mourad, B M","2014","04","25","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Nome popular: Trasagem: valor medicinal: anti-inflamatório.","HUFABC000423","HUFABC000423","49","Vila de Paranapiacaba, Trav. Alto da serra, rabique",NA,NA,NA,NA,"Angiospermas",NA,NA,"27258","auto",NA,NA,NA,NA,NA
"103","2019-12-04 15:25:39-03","PUCPR","HUCP","10509","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Acra, LA",NA,NA,NA,"Bidá, A","1984","03","14","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"HUCP00016891","HUCP00016891","419","Santa Mônica Clube de Campo",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"13536","auto",NA,NA,NA,NA,NA
"104","2019-12-04 15:25:39-03","PUCPR","HUCP","1763","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC","1988","10","09","Tamowski.; Rogério.",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016821","HUCP00016821","008","Alto da XV",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"105","2019-12-04 15:25:39-03","PUCPR","HUCP","19841","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.",NA,NA,NA,NA,"Pereira, S","2007","08","23","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016822","HUCP00016822","s.n.",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"106","2019-12-04 15:25:39-03","PUCPR","HUCP","13477","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Lenira, B","1984","09","04","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016843","HUCP00016843","004","Bacacheri",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"107","2019-12-04 15:25:39-03","PUCPR","HUCP","7131","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Cosmo, S","1994","06","11","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016877","HUCP00016877","017","IAP",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"108","2019-12-04 15:25:39-03","PUCPR","HUCP","9388","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Yoshioka, KKK","1996","05","02","Brasil","Paraná","Caiobá",NA,NA,NA,NA,NA,NA,NA,"HUCP00016857","HUCP00016857","001","Bigorrilho",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-12-04 15:25:39-03","PUCPR","HUCP","9390","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Cella, S","1995","05",NA,"Brasil","Mato Grosso","Novo Mutum",NA,NA,NA,NA,NA,NA,NA,"HUCP00016874","HUCP00016874","004","Fazenda Carla",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-12-04 15:25:39-03","PUCPR","HUCP","21175","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2008","07","12","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00016856","HUCP00016856","2164",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"111","2019-12-04 15:25:39-03","PUCPR","HUCP","21188","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2007","12","09","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP000168869",NA,"1961",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"112","2019-12-04 15:25:39-03","PUCPR","HUCP","8236","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC",NA,NA,NA,"Magatão, MG","1995","05","02","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00016830","HUCP00016830","009","Centro",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"113","2019-12-04 15:25:39-03","PUCPR","HUCP","10461","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Guimarães, O",NA,NA,NA,"Dunaiski, A","1990","10","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016839","HUCP00016839","s.n.","Ahú",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"114","2019-12-04 15:25:39-03","PUCPR","HUCP","8972","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Kalil, M","1996","04","04","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016883","HUCP00016883","007","Bacacheri",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"115","2019-12-04 15:25:39-03","PUCPR","HUCP","15850","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Selusniaki, M",NA,NA,NA,"Lima, A","2000","05","28","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016911","HUCP00016911","042","Bairro Alto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"116","2019-12-04 15:25:39-03","PUCPR","HUCP","11228","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC",NA,NA,NA,"Ferstemberg, S","1996","05","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016900","HUCP00016900","002","Boqueirão",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"117","2019-12-04 15:25:39-03","PUCPR","HUCP","10326","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Giacoma, FD","1997","05","09","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016894","HUCP00016894","002","Campus da PUC",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"118","2019-12-04 15:25:39-03","PUCPR","HUCP","8743","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC",NA,NA,NA,"Sato, A","1996","04","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016882","HUCP00016882","009","Campus da PUC",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"119","2019-12-04 15:25:39-03","PUCPR","HUCP","8744","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC",NA,NA,NA,"Gil, D","1996","04","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016878","HUCP00016878","009","Campus da PUC",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"120","2019-12-04 15:25:39-03","PUCPR","HUCP","11227","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC",NA,NA,NA,"Kalobaide, GKK","1996","05","05","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016848","HUCP00016848","001","Centro",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"121","2019-12-04 15:25:39-03","PUCPR","HUCP","3838","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Acra, LA","1989","11","12","Arceno, L",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016841","HUCP00016841","s.n.","Cidade Industrial",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"122","2019-12-04 15:25:39-03","PUCPR","HUCP","5423","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC",NA,NA,NA,"Maioli, R",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016880","HUCP00016880","s.n.","Hugo Lange",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"123","2019-12-04 15:25:39-03","PUCPR","HUCP","13487","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Munhoz, C","1983","05","10","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016844","HUCP00016844","013","Jardim Botânico",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"124","2019-12-04 15:25:39-03","PUCPR","HUCP","6916","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Bortoloto, S","1988","10","15","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016881","HUCP00016881","006","Mercês",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"125","2019-12-04 15:25:39-03","PUCPR","HUCP","6672","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC",NA,NA,NA,"Coraiola, SR","1985","10","20","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016829","HUCP00016829","009","Parque Barigui",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"126","2019-12-04 15:25:39-03","PUCPR","HUCP","10661","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heifler, SM","2003","04","30","Silva, SM","1997","05","02","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016896","HUCP00016896","002","Prado Velho",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"127","2019-12-04 15:25:39-03","PUCPR","HUCP","11647","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC; Heffler, SM",NA,NA,NA,"Baratieri, AC","1998","04","12","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016847","HUCP00016847","006","Rebouças",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"128","2019-12-04 15:25:39-03","PUCPR","HUCP","9285","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Tanara, HY","1996","05","04","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016860","HUCP00016860","001","Uberaba",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"129","2019-12-04 15:25:39-03","PUCPR","HUCP","15106","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM",NA,NA,NA,"Jaszczerski, JC; Acra, LA","1991","11","06","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"HUCP00016875","HUCP00016875","s.n.",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"49965","auto",NA,NA,NA,NA,NA
"130","2019-12-04 15:25:39-03","PUCPR","HUCP","9389","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Carrano, AM","1996","05","05","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"HUCP00016870","HUCP00016870","001","Fazenda Pinheral",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"49965","auto",NA,NA,NA,NA,NA
"131","2019-12-04 15:25:39-03","PUCPR","HUCP","6262","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC",NA,NA,NA,"Coelho, V","1992","03","07","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00016828","HUCP00016828","003",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"132","2019-12-04 15:25:39-03","PUCPR","HUCP","3966","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Acra, LA","1989","11","15","Costa, ACD",NA,NA,NA,"Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"HUCP00016873","HUCP00016873","022","Gruta de Lancinhas",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"37352","auto",NA,NA,NA,NA,NA
"133","2019-12-04 15:25:39-03","PUCPR","HUCP","15220","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC",NA,NA,NA,"Shirata, MT","2000","10","21","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"HUCP00016817","HUCP00016817","4243",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25228","auto",NA,NA,NA,NA,NA
"134","2019-12-04 15:25:39-03","PUCPR","HUCP","13485","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Guzzoni, MA","1982","10","28","Brasil","Paraná","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,NA,"HUCP00016892","HUCP00016892","010",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"35297","auto",NA,NA,NA,NA,NA
"135","2019-12-04 15:25:39-03","PUCPR","HUCP","9345","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC; Heffler, SM","2003","04","30","Rogrigues, CS","1996","05","01","Brasil","Santa Catarina","Xanxerê","-52.4042015075684","-26.8768997192383",NA,NA,NA,NA,NA,"HUCP00016826","HUCP00016826","002","Centro",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"16278","auto",NA,NA,NA,NA,NA
"136","2019-12-04 15:25:39-03","PUCPR","HUCP","9346","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC; Heffler, SM","2003","04","30","Gesler, DL","1996","05","03","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016805","HUCP00016805","001","Jardim Social",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"137","2019-12-04 15:25:39-03","PUCPR","HUCP","6919","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Souza, IG","1982","10","20","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016825","HUCP00016825","012","Juvevê",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"138","2019-12-04 15:25:39-03","PUCPR","HUCP","11494","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Barbosa, DM; Heffler, SM",NA,NA,NA,"Barbosa, DM","1998","05","02","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016895","HUCP00016895","001","Mercês",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"139","2019-12-04 15:25:39-03","PUCPR","HUCP","13486","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Azucha, E","1983","07","15","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016811","HUCP00016811","017","Parque Barigui",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"140","2019-12-04 15:25:39-03","PUCPR","HUCP","9017","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Adur, AR; Ferreira, AP","1996","04","27","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016808","HUCP00016808","049","Prado Velho",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"141","2019-12-04 15:25:39-03","PUCPR","HUCP","13478","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Nanfron, NN","1982","09","20","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016840","HUCP00016840","006","Santa Felicidade",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"142","2019-12-04 15:25:39-03","PUCPR","HUCP","4459","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jaszczerski, JC","1990","04","16","Scalzo, RS",NA,NA,NA,"Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"HUCP00016827","HUCP00016827","001","Morro do Anhangava",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"143","2019-12-04 15:25:39-03","PUCPR","HUCP","13481","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Machado, LA","1986","05","02","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,"HUCP00016888","HUCP00016888","005","Entrada do Palmital",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"18121","auto",NA,NA,NA,NA,NA
"144","2020-10-27 11:22:06-03","PUCPR","HUCP","13479","S","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Heffler, SM","2003","04","30","Lenz, VL","1982","10","20","Brasil","Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799",NA,NA,NA,NA,NA,"HUCP00016836","HUCP00016836","007","Margem do Rio Iguaçu",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"41804","auto",NA,NA,NA,NA,NA
"145","2020-02-08 09:33:19-03","NBC","NL-BOTANY","L.4174379","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.",NA,NA,NA,NA,"Grabandt RAJ; Huertas G","1974","07","27","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4174379 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4174379","NL-L4174379",NA,"Cundinamarca: Road Sopo-Guasca, 6 km SE of Sopo. Degrated upper Andean forest with sub-paramo-like vegetation.",NA,"Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"146","2020-02-08 09:33:19-03","NBC","NL-BOTANY","L.4174380","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.",NA,NA,NA,NA,"Cleef AM","1972","12","12","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4174380 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4174380","NL-L4174380",NA,"Boyaca: Paramo de La Rusia, NW-N de Duitama Serrania Pena Negra, Hoya de la Laguna. Agud Clara Vertiente humedo, 750 m al S de esa Laguna.",NA,"Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"147","2020-02-08 09:33:19-03","NBC","NL-BOTANY","L.4174497","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.",NA,NA,NA,NA,"Restrepo C; Duque A","1986","10","16","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4174497 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4174497","NL-L4174497",NA,"Margen izquierda rio Blanco, mas o menos a 1 km de la carretera Coconucos-San Jose de Isnos km 28, Insp. Mpal Paletara.",NA,"Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"148","2020-02-08 09:33:19-03","NBC","NL-BOTANY","L.4174501","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.",NA,NA,NA,NA,"Duque A","1985","11","29","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4174501 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4174501","NL-L4174501",NA,"Carretera en inmediaciones de la Cascad S San Nicolas. Parque Nal. Nat. Purace. Depto. del Cauca.",NA,"Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"149","2020-02-08 09:33:19-03","NBC","NL-BOTANY","L.4174502","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.",NA,NA,NA,NA,"Duque A","1985","11","29","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4174502 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4174502","NL-L4174502",NA,"Parque Nal, Nat. Purace. Depto. del Cauca Cercanias a la Laguna San Rafael.",NA,"Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"150","2020-02-08 09:33:19-03","NBC","NL-BOTANY","L.4174510","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.",NA,NA,NA,NA,"Boots M","1987","01","01","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4174510 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4174510","NL-L4174510",NA,"Risaralda. Camino Termales de S.Rosa de Cabal a La Sierra. Finca Berlin.",NA,"Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"151","2020-02-08 09:33:19-03","NBC","NL-BOTANY","L.4174511","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.",NA,NA,NA,NA,"Boots M","1987","01","01","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4174511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4174511","NL-L4174511",NA,"Risaralda. Camino Termales de S.Rosa de Cabal a La Sierra. Finca Berlin.",NA,"Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"152","2020-02-08 09:33:19-03","NBC","NL-BOTANY","L.2850319","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis australis",NA,NA,NA,NA,NA,"Pedersen TM","1981","12","29","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2850319 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2850319","NL-L2850319",NA,"Plantae Argentinae. Wet ground, some shade. General Roca. Prov. Rio Negro.",NA,"Southern America",NA,NA,NA,"Lamiales","australis",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"153","2020-02-08 09:33:19-03","NBC","NL-BOTANY","L.2850322","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn",NA,NA,NA,NA,"Pedersen TM","1984","11","07","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2850322 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2850322","NL-L2850322",NA,"Plantae Argentinae. Moist ground, slight shade. La Angostura. Dep.Tafi. Prov. Tucuman.",NA,"Southern America",NA,NA,NA,"Lamiales","hirtella",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"154","2020-02-08 09:33:19-03","NBC","NL-BOTANY","L.2850323","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn",NA,NA,NA,NA,"Pedersen TM","1984","03","05","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2850323 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2850323","NL-L2850323",NA,"Plantae basilienses. Parana, mun. Pieu: road from S. Bento so Sul to Curtiba, 5 km north of the bridge on the R. Negro. Deep swamp.",NA,"Southern America",NA,NA,NA,"Lamiales","hirtella",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"155","2020-02-08 09:33:19-03","NBC","NL-BOTANY","L.2850324","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn","Smith SF","1993","12","01","Cappellari L; et al.","1993","11","04","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2850324 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2850324","NL-L2850324",NA,"[Brazil , Rio Grande do Sul , Caxias do Sul , ]",NA,"Southern America",NA,NA,NA,"Lamiales","hirtella",NA,NA,"Magnoliopsidae","L 0215219",NA,NA,NA
