"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"275","2009-07-17 07:37:00-03","MO","MOBOT","2987325","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.","G. Davidse","Julian A. Steyermark|Ronald L. Liesner","Steyermark 119310","1979","7","31","Venezuela","Táchira",NA,"Level area in valley, open pastures and fields with natural swampy depressions, between La Rochela and La Espuma, SW of Santo Domingo.","-72.05","7.51666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2009-06-24 18:36:00-03","MO","MOBOT","2987371","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Agnes Chase","Chase 8732","1925","3","5","Brazil","Minas Gerais",NA,"Lavras, Minas Gerias. Wet ground by streamlet.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2010-10-07 15:27:00-03","MO","MOBOT","2987449","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.","G. Davidse","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 12948","1966","2","16","Brazil","Goiás",NA,"Rocky slope and creek margin, ca. 30km N.W. of Veadeiros, Goias.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2015-08-13 05:50:00-03","MO","MOBOT","2987469","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30346","1971","1","14","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Pastured slopes and riacho margin near base of Serra da Piedade, ca. 35km E. of Belo Horizonte, BR-31,",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2009-11-17 17:10:00-02","MO","MOBOT","2987470","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.","G. Davidse","Julian A. Steyermark|Bruno J. Manara|Gilberto N. Morillo","Steyermark 108379","1973","9","17","Venezuela","Sucre",NA,"Laguna La Bodega, inmediatamente al Este de Santa Fé. Drier margin bordering highway.","-64.4","10.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","2987502","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"G.J. Schwarz","Schwarz 9445","1950",NA,NA,"Argentina","Corrientes","Saladas","San Lorenzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2009-08-21 07:03:00-03","MO","MOBOT","2987590","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Émile Hassler","Hassler 12661","1913","5",NA,"Paraguay",NA,NA,"In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2014-02-23 17:36:00-03","MO","MOBOT","2987684","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.","G. Davidse","C. Orth","Orth 2737","1935",NA,NA,"Brazil","Rio Grande do Sul",NA,"Municipio de S. Leopoldo Dois Irmãos. In silvulis secundariis frequens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2015-08-08 05:51:00-03","MO","MOBOT","2987699","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"W.D. Clayton","Clayton 4938","1965","3","4","Brazil","Distrito Federal",NA,"Rib. Sobradinho. Swampy soil on cleared land brodering road bridge.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"284","2012-04-24 14:34:00-03","MO","MOBOT","2987751","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.","Herter","W.G. Herter","Herter 538","1932","2","14","Uruguay","San José",NA,"4, in palud. aren. hum., ill. Barra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"285","2014-12-30 21:41:00-02","MO","MOBOT","2987781","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.","T.M.P","Troels M. Pedersen","Pedersen 1921","1953","1","14","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2013-12-29 16:18:00-02","MO","MOBOT","2987916","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Alberto Castellanos","Castellanos S.N.","1931",NA,NA,"Argentina","Entre Ríos",NA,"De federal a arroyo Puerto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2009-07-17 07:39:00-03","MO","MOBOT","2988364","PreservedSpecimen","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Émile Hassler","Hassler 12607","1913","5",NA,"Paraguay","Central",NA,"Paraguaria Centralis: in regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-01 12:16:00-03","MO","MOBOT","2988381","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Gerrit Davidse","Elsa M. Zardini|M. Velázquez","Zardini 18835","1990","2","10","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.","-57.46666","-27.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2018-09-12 13:43:00-03","MO","MOBOT","101067339","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","M. Nee","Michael H. Nee","Nee 58776","2011","12","27","Bolivia","Santa Cruz","Guarayos","Vic. Balneario Itapemí, 4.2 km (by air) SSE of plaza central of Ascención de Guarayos.","-63.1713889","-15.9247223",NA,NA,"225.00000000","230.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"290","2008-05-27 22:02:00-03","MO","MOBOT","1092908","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","N. Ritter (NHA)","Nur Ritter|Garrett E. Crow|Marisol Garvizu|M. Ritter|J. Crow","Ritter 3479","1996","8","10","Bolivia","Santa Cruz","Velasco","A large, horseshoe shaped-curichi, ca 4 km NE of the buildings at La Toledo.","-61.14055","-14.69972",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","1093026","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","T. Killeen (USZ)","Nur Ritter|Garrett E. Crow|Marisol Garvizu|M. Ritter|J. Crow","Ritter 3565","1996","8","14","Bolivia","Santa Cruz","Velasco","Mauritiella palm swamp at Cuatro Vientos.","-61.11694","-14.52111",NA,NA,"205.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"292","2012-03-20 17:25:00-03","MO","MOBOT","1220324","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Gerrit Davidse (MO)","Wilmer A. Díaz|Silvino Elcoro","Díaz 1432","1993","6",NA,"Venezuela","Bolívar",NA,"Municipio Gran Sabana Zona Minera El Polaco.","-61.43333","4.53333",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"293","2014-08-23 05:35:00-03","MO","MOBOT","1928414","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","G. Davidse (MO)","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 21983","1969","1","14","Brazil","Minas Gerais",NA,"Gallery margin bordering meadow. Grassy meadow and adjacent sandy campo, ca. 27 km SW of Diamantina on road to Gouveia",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2015-08-23 05:45:00-03","MO","MOBOT","1942439","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize",NA,"S.A. Renvoize","Renvoize 4600","1987","2","26","Bolivia","Beni","Yacuma","Res. Stat., Porvenir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","223425","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Gerrit Davidse (MO)","Osvaldo Morrone|José F. Pensiero","Morrone 172","1992","4","23","Paraguay","Paraguarí",NA,"Próximo a Ibicui.","-57","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","1",NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","223600","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Gerrit Davidse (MO)","A. Aguayo","Aguayo 546","1989","6","24","Paraguay","Guairá",NA,"A 3 km de Melgarejo. Bosque al borde del camino a Cerro Acatí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","4",NA
"297","2017-08-22 07:46:00-03","MO","MOBOT","230590","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Gerrit Davidse (MO)","Elsa M. Zardini|R. Velázquez","Zardini 27371","1991","6","10","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Central area.","-57.1166667","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"581","4",NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","231016","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Gerrit Davidse (MO)","Elsa M. Zardini|R. Velázquez","Zardini 25337","1991","1","4","Paraguay","Central",NA,"Tavarory, Acosta Ñu, 5 km E of Río Paraguay. Savanna.","-57.5","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"508","4",NA
"299","2013-10-15 10:33:00-03","MO","MOBOT","239753","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Gerrit Davidse (MO)","Elsa M. Zardini|Ru. Velázquez","Zardini 26695","1991","2","23","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area.","-57.1166667","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"557","4",NA
"300","2008-05-27 22:02:00-03","MO","MOBOT","239833","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Gerrit Davidse (MO)","Elsa M. Zardini|M. Velázquez","Zardini 18432","1990","1","27","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"269","2",NA
"301","2017-08-22 07:46:00-03","MO","MOBOT","243722","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Gerrit Davidse (MO)","Elsa M. Zardini|R. Velázquez","Zardini 27352","1991","6","10","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Central area.","-57.1166667","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"581","4",NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","2984381","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","T. Killeen","Timothy J. Killeen","Killeen 646","1984","12","26","Bolivia","Santa Cruz","Nuflo de Chavez","10 km NE od Concepción; Est. San Josecito. Eroded tertiary planation surface overlying precambrian shield, mosaic of semi-deciduous forest, wooded savanna and savanna wetland.","-62.08333","-16.08333",NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2014-02-28 21:02:00-03","MO","MOBOT","2986773","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","Schessl","M. Schessl","Schessl 3390","1993",NA,NA,"Brazil","Mato Grosso",NA,"Municipality of N.S. de Lovramento. Approx. 6km north of Pirizal village along the highway Varzea Grande -Pirizal. Moist drainage chanal dammed up by the highway embankment. Margins of the Pirizal elevation outstanding above the surrounding Pantanal sediments.","-56.23333","-16.18333",NA,NA,"130.00000000","140.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2008-05-27 22:02:00-03","MO","MOBOT","941934","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","T. Killeen (MO)","Bonifacio Mostacedo C.|Luzmila Arroyo P.|S. Cabrera|H. Gonzáles|Juan Surubí","Mostacedo C. 1790","1994","5","12","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros, 10 km al SE y 4 km al E, sobre la brecha hacia la serranía. A orillas del arroyo. Cerrado.","-60.81277","-13.89861",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","1118338","PreservedSpecimen","Plantae","Poaceae","Saccharum","trinii","Saccharum trinii","(Hack.) Renvoize","E. Gutiérrez","E. Gutiérrez|E. Polanco T.|G. Tamo","Gutiérrez Crespo 1561C","1995","4","25","Bolivia","Beni","Yacuma","Estacio|n Biolo|gica del Beni. Estancia el Porvenir a 50 km al este de San Borja. Sabana de altura con inundacio|n estacional.","-66.5","-14.5",NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"306","2019-01-29 06:30:00-02","MO","MOBOT","101096697","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"Cassiano A.D. Welker|Myriam C. Peichoto","Welker 608","2013","1","31","Argentina","Corrientes","Capital","Campus Universidad Nacional del Nordeste (UNNE), Avenida Libertad.","-58.7772223","-27.4652778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","1794176","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","D. Giraldo (COL)","Francis W. Pennell","Pennell 3715","1918","1","11","Colombia","Antioquia","Puerto Berrío","Swamp-margin",NA,NA,NA,NA,"130.00000000","140.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2009-06-27 16:40:00-03","MO","MOBOT","2667400","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Renvoize in litt.","Simon Lægaard","Lægaard 19620","1999","2","28","Ecuador","Sucumbíos",NA,"Ca 5 km W of Lago Agrio","-76.75","-0.0833333",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"309","2019-03-29 10:41:37-03","UFSM","HDCF","7165","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Canto-Dorow, T. S.","Nicolini, G.",NA,"2015","05","21","Brasil","Rio Grande do Sul","Hulha Negra",NA,"-54","-31.32","-54","-31.32",NA,NA,"Altura de 1 m, RS-694-1-10-4H",NA,NA,"2015","10","27","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-03-29 10:41:37-03","UFSM","HDCF","4693","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Brena, D. A.","Brena, D. A.",NA,"1996","05","25","Brasil","Rio Grande do Sul","Nova Prata",NA,"-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"Capoeira",NA,NA,"1996","05","25","América",NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA
"311","2019-03-29 10:41:37-03","UFSM","HDCF","7180","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Canto-Dorow, T. S.","Nicolini, G.",NA,"2015","05","25","Brasil","Rio Grande do Sul","Hulha Negra",NA,"-53.82","-31.32","-53.82","-31.32",NA,NA,"RS-695-1-1-1H",NA,NA,"2016","01","21","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-08-31 09:21:40-03","INPA","INPA","5359","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS; Viana, PL","Black, GA","51-11068","1951","01","22","Brasil","São Paulo","Itirapina","Itirapina, Itirapina.","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"INPA0005359","INPA0005359 INPA0005359_e","2014","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,"22843","auto",NA,NA,NA,NA,NA
"313","2020-08-31 09:21:40-03","INPA","INPA","124090","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS; Viana, PL","Schulz, AG","3724","1942","12","16","Argentina","1º de Mayo",NA,"Chaco, Colonia Benítez; sobre embalsado, Estero pescadero La Boga.",NA,NA,NA,NA,NA,NA,NA,"INPA0124090","INPA0124090 INPA0124090_e","2014","05",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-08-31 09:21:40-03","INPA","INPA","256517","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Filgueiras, TS; Viana, PL","Skvortsov, BV","195","1963","12","12","Brasil","São Paulo","São Paulo","Parque do Estado (on old maps Parque de Agua Funda), grounds of the Instituto de Botânica. 10 km south and 0,8-1,0 km east of center of São Paulo (Praça da Sé).","-46.633333","-23.6","-46.633333","-23.6","760","820",NA,"INPA0256517","INPA0256517 INPA0256517_e","2014","05","04","Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-07-10 09:46:19-03","MBML","MBML-HERBARIO","15310",NA,"Plantae","Gramineae","Saccharum","villosum","Saccharum villosum","Steud.","T. S. Filgueiras/20-03-2015","L. Kollmann; et al","4825","2001","10","04","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Erva 1,5m no sol no brejo. Espigas marrons.","MBML015310","MBML015310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-07-10 09:46:19-03","MBML","MBML-HERBARIO","47892",NA,"Plantae","Gramineae","Saccharum","villosum","Saccharum villosum","Steud.","P.L. Viana/Dez.2008","C. Kozera; S.M. Silva","570","1997","08","03","Brasil","Paraná","Paranaguá","Ilha do Mel, Praia do Farol","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Herbácea em área aberta recém queimada","MBML047892","MBML047892",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"317","2021-03-04 11:06:10-03","UFRB","HURB","8514","PreservedSpecimen","Plantae","Poaceae","Saccharum","cf. villosum","Saccharum cf. villosum","Steud.","C. Silva","Valadares, R.T.; et al.","751","2008","03","04","Brasil","Espírito Santo","Guarapari","PEPCV; região atras do dormitório em período de inundação","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"no brejo.","HURB000008514","HURB000008514","2015","06","17",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"318","2021-03-04 11:06:10-03","UFRB","HURB","3558","PreservedSpecimen","Plantae","Poaceae","Saccharum","cf. villosum","Saccharum cf. villosum","Steud.","C. Silva","Valadares, R.T.","14","2007","11","15","Brasil","Espírito Santo","Vila Velha","Brejo Morada do Sol;","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"HURB000003558","HURB000003558","2015","06","17",NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"319","2017-11-24 14:12:09-02","UFLA","ESAL","5098","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","S.C.Pereira","Pereira, SC","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Boa Esperança","Estrada interna para Coqueiral","-45.5657997131348","-21.0900001525879",NA,NA,NA,NA,"; ; ;; palustre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37175","auto",NA,NA,NA,NA,NA
"320","2017-11-24 14:12:09-02","UFLA","ESAL","5186","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","S.C.Pereira","Pereira, SC","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Alpinópolis","Km 37 da Estrada Alpinópolis - Ilicínea","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"; ; ;; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA
"321","2017-12-06 12:32:46-02","UFLA","ESAL","29872","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Massensini Jr.; A.","Silva, R G","44","2016","02","05","Brasil","Minas Gerais","Januária","Área de Proteção Ambiental de Pandeiros, Margem Esquerda da Lagoa próxima a Pequena Central Hidrelétrica de Pandeiros","-45.262986","-15.839808","-45.262986","-15.839808","500","550","margem da lagoa",NA,NA,"2017","02","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2017-11-24 14:12:09-02","UFLA","ESAL","4639","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","C. Chaves Ferreira","Costa, FAF","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Coqueiral","BR 265","-45.440601348877","-21.1893997192383",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA
"323","2017-11-24 14:12:09-02","UFLA","ESAL","4636","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","S.C.Pereira; T. S. Figueiras","Pereira, SC","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Santana da Vargem","Br 265","-45.5066986083984","-21.2492008209229",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14432","auto",NA,NA,NA,NA,NA
"324","2020-06-25 16:06:25-03","FUVATES","HVAT","3340","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","C. A. D. Welker","C. A. D. Welker","293","2010","02","28","Brasil","Rio Grande do Sul","Cambará do Sul","BR 020 próximo km 133.","-50.276944","-29.248333","-50º16'37''W","-29º14'54''S",NA,NA,"Doação do Herbário ICN, registro ICN 168881; Beira de banhado","HVAT00003340",NA,"2010","02","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-06-25 16:06:25-03","FUVATES","HVAT","3326","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","C. Welker","C. Welker","304","2010","03","02","Brasil","Rio Grande do Sul","São José dos Ausentes","RS 020.","-49.758333","-28.533056","-49º45'30''W","-28º31'59''S",NA,NA,"Duplicata do registro ICN 168866; Banhado na beira da estrada","HVAT00003326",NA,"2010","03","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-12-19 11:20:04-03","UFG","UFG","42984","S","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.","Oliveira, R.C.","Ramos, A.E.; et al.","1895","2009","08","11","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"UFG0042984","UFG0042984","2009","08","11",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"327","2019-12-19 11:20:04-03","UFG","UFG","13091","S","Plantae","Poaceae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.","Filgueiras, T.S.","Bueno, O.","729","1978","05","30","Brasil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros, Parque dos Pinheiros - Farroupilha.","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Erva de aproximadaemnte 2m de altura com inflorescência avermelhadas e prateadas e coletada em beira de lago perto da mata.",NA,NA,"1992","07","30",NA,NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA
"328","2019-07-15 13:20:40-03","UPF","RSPF","1973","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"A.M.B. Severo; et al.",NA,"1982","10","16","Brasil","Rio Grande do Sul","Passo Fundo","Estrada entre Passo Fundo e Lagoa Vermelha; Granja Dr. A. Amantino BR 285","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Gramineae",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA
