"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount","sex"
"259","2019-02-15 11:36:49-02","IPA","IPA","69201","S","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxana Barreto","1996","03","29","Campos, C.J.","1347","1972","04","13","Brasil","São Paulo","Botucatu","Rubião Junior, Fazenda do Sr. Butignoli. Mata.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Planta ca. 20cm de altura; flores apresentando pétalas e estames lilás e com anteras amarelas.","IPA0069201",NA,"40412","auto","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-02-15 11:36:51-02","IPA","IPA","69243","S","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxana Barreto","1996","03","29","Xavier, S.; Caetano, E.; Caetano, E.","27","1991","02","26","Brasil","São Paulo","Campos do Jordão","Morro do Elefante, terreno erodido, lado direito do teleférico.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Erva rasteira. Flores róseas, em barranco, entre arbustos.","IPA0069243",NA,"21048","auto","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-02-15 11:36:50-02","IPA","IPA","69215","S","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxana Barreto","1996","03","29","Casagrande, M.","s.n.","1948","04","30","Brasil","São Paulo","São Paulo","Butantã, lugar sombreado da mata.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Flores roxo-claro.","IPA0069215",NA,"53584","auto","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-02-15 11:36:49-02","IPA","IPA","69179","S","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxana Barreto","1996","03","29","Furlan, A.; et al.; et al.","767","1989","03","12","Brasil","São Paulo","Ubatuba","Picinguaba, estrada da Casa de Farinha, beira da estrada.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Erva terrestre. Flores branco-azuladas.","IPA0069179",NA,"34265","auto","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-08-27 13:25:21-03","IAP","PACA-AGP","92800","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Rosert. B. Faden","1995","02",NA,"R. Wasum et al.",NA,"1994","12","27","Brasil","RS","Agudo",NA,"-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"HASU 6558. Habitat: sobre rochedos, junto ao riacho","PACA092800",NA,"22416","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"264","2019-08-27 13:25:21-03","IAP","PACA-AGP","29927","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","E. Friderichs",NA,"1945","05",NA,"Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA029927",NA,"21601","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"265","2019-08-27 13:25:21-03","IAP","PACA-AGP","27635","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Henz, E.",NA,"1944",NA,NA,"Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in humidis dumetosis Fenofase: estéril","PACA027635",NA,"21601","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"266","2019-08-27 13:25:21-03","IAP","PACA-AGP","3661","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Rambo, B.",NA,"1940","12","23","Brasil","RS","Montenegro","Piedade","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in silvula humida Fenofase: flor","PACA003661",NA,"21601","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"267","2019-08-27 13:25:21-03","IAP","PACA-AGP","88198","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Krauspenhas, P.M.",NA,NA,NA,"Krauspenhas, P.M.",NA,"2004","03","21","Brasil","RS","Nova Petropolis","Linha Brasil","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"nome popular: trapocraba, trapocraba-rósea; HASU ---- Habitat: terrestre","PACA088198",NA,"14669","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"268","2019-08-27 13:25:21-03","IAP","PACA-AGP","39900","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Rambo, B.",NA,"1949","01","12","Brasil","RS","Novo Hamburgo","ad montem Ferrabraz","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA039900",NA,"20722","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"269","2019-08-27 13:25:21-03","IAP","PACA-AGP","40951","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Rambo, B.",NA,"1949","04","08","Brasil","RS","São Leopoldo","ad montem das Cabras","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA040951",NA,"10287","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"270","2019-08-27 13:25:21-03","IAP","PACA-AGP","33732","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Hatschbach, G.",NA,"1946","04","14","Brasil","PR",NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: in paludosis Fenofase: flor","PACA033732",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"271","2019-08-27 13:25:21-03","IAP","PACA-AGP","59153","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","J. Pivetta",NA,"1954","01","15","Brasil","RS","Ijuí","Dr. Pestana","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"Habitat: in humidis Fenofase: flor","PACA059153",NA,"36807","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"272","2019-08-27 13:25:21-03","IAP","PACA-AGP","48395","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Mariana Deon Ferrarese","2014","10","16","Sehnem, A.","3767","1949","04","14","Brasil","RS","Montenegro","L. Campestre","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: ad fontem","PACA048395",NA,"21601","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"273","2019-08-27 13:25:21-03","IAP","PACA-AGP","39835","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Rambo, B.",NA,"1949","01","14","Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA039835",NA,"21601","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"274","2019-08-27 13:25:21-03","IAP","PACA-AGP","88199","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Krauspenhas, P.M.",NA,NA,NA,"Krauspenhas, P.M.",NA,"2004","03","21","Brasil","RS","Nova Petropolis","Linha Brasil","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"nome popular: trapocraba, trapocraba-rósea; HASU: ---- Habitat: terrestre","PACA088199",NA,"14669","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"275","2019-08-27 13:25:21-03","IAP","PACA-AGP","63447","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","J. C. Sacco","979","1957","03","11","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Habitat: in paludosis Fenofase: flor","PACA063447",NA,"51462","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"276","2019-08-27 13:25:21-03","IAP","PACA-AGP","47298","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Emrich, K.",NA,"1950",NA,NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in dumetosis ad rivulum Fenofase: flor","PACA047298",NA,"29946","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"277","2019-08-27 13:25:21-03","IAP","PACA-AGP","30101","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Emrich, K.",NA,"1945","05","25","Brasil","RS","Porto Alegre","Prado","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in fossa paludosa Fenofase: flor","PACA030101",NA,"29946","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"278","2019-08-27 13:25:21-03","IAP","PACA-AGP","68","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Rambo, B.",NA,"1933","03","06","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in subpaludosis dumetosis Fenofase: flor","PACA000068",NA,"29946","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"279","2019-08-27 13:25:21-03","IAP","PACA-AGP","33940","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","C. Orth SJ",NA,"1943",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in paludosis alte graminosis Fenofase: flor","PACA033940",NA,"10287","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"280","2019-08-27 13:25:21-03","IAP","PACA-AGP","46233","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Rambo, B.",NA,"1950","03","10","Brasil","RS","São Leopoldo","Cristo Rei","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA046233",NA,"10287","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"281","2019-08-27 13:25:21-03","IAP","PACA-AGP","40576","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Rambo, B.",NA,"1949","03","17","Brasil","RS","Sapucaia do Sul",NA,"-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,"Habitat: in fossa paludosa Fenofase: flor","PACA040576",NA,"7291","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"282","2019-08-27 13:25:21-03","IAP","PACA-AGP","46045","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Rambo, B.",NA,"1950","02","21","Brasil","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Habitat: in paludosis alte dumetosis Fenofase: flor","PACA046045",NA,"20837","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"283","2019-08-27 13:25:21-03","IAP","PACA-AGP","9664","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Rambo, B.",NA,"1942","01","28","Brasil","RS","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Habitat: in silvula paludosa Fenofase: flor","PACA009664",NA,"59498","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"284","2019-08-27 13:25:21-03","IAP","PACA-AGP","25349","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","J.A. Rohr SJ",NA,"1942","03","16","Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Habitat: in paludosis Fenofase: flor","PACA025349",NA,"27000","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"285","2019-08-27 13:25:21-03","IAP","PACA-AGP","64763","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roxanna Barreto","1996","08","02","Reitz, R.","6618","1958","03","23","Brasil","SC","São Francisco do Sul","Mina Velha - Garuva","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"HBR 16513. Ecossistema: Mata Atlântica","PACA064763",NA,"23627","auto",NA,NA,NA,"Magnoliophyta","Commelinales",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"286","2020-12-20 21:16:41-03","UFV","VIC","002902","PreservedSpecimen","Plantae","Commelinaceae","Tinantia","erecta","Tinantia erecta","(Jacq) Schott",NA,NA,NA,NA,"Kulhmann, J.G.","37",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","cabeceira do Fel","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Planta erecta, flor roseo,purpura.","VIC002902","VIC002902","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-20 21:16:41-03","UFV","VIC","009247","PreservedSpecimen","Plantae","Commelinaceae","Tradescantia","diuretica","Tradescantia diuretica",NA,NA,NA,NA,NA,"Vidal, W.N.; et al.","598","1985","02","12","Brasil","Minas Gerais","Estouro","Morro do Brigadeiro, Próximo a fazenda.",NA,NA,NA,NA,NA,NA,"Flores lilases, planta na sombra, freguente e espalhada.","VIC009247","VIC009247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-20 21:16:41-03","UFV","VIC","000173","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart) Handlos",NA,NA,NA,NA,"Mexia, Y.","4329","1930","02","06","Brasil","Minas Gerais","Carangola","Fazenda da Grama","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,NA,"VIC000173","VIC000173","21913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-20 21:16:41-03","UFV","VIC","024804","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart) Handlos",NA,NA,NA,NA,"Santos, I.C. dos","s.n.","2000","05","23","Brasil","Minas Gerais","Machado","Fazenda Jacarandá, Propriedade do Sr carlos franco. na entre linha de cafezal orgânico.","-45.9197006225586","-21.6746997833252",NA,NA,NA,NA,"A matriz( segmento de ramos sem inflorescências) foram coletadas na procedência supra citada em 09/08/1999 e cultivada em vaso, em casa de vegetação da UFV. O pegamentode 100% de estacas, rápido desenvolvimento, folhas de cor verde cla","VIC024804","VIC024804","24902","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-20 21:16:41-03","UFV","VIC","018995","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart) Handlos",NA,NA,NA,NA,"Barbosa, W.M.","s.n.","1998","03","17","Brasil","Minas Gerais","Viçosa","Campus da UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Planta coletada em ambiente de sombra, na beira de mata próximo a represa, folha verde, flor de pétalas rosa claro, androceu de 3 anteras amarelas de pêlos liláses e 3 com anteras alvas e poucos pêlos,prostrada com extremidades de ramo","VIC018995","VIC018995","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-20 21:16:41-03","UFV","VIC","002020","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart) Handlos",NA,NA,NA,NA,"Kulhmann","s.n.","1935","03","09","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC002020","VIC002020","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-20 21:16:41-03","UFV","VIC","008640","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart) Handlos",NA,NA,NA,NA,"De Moura, L.S.; et al.","535","1984","04","03","Brasil","Minas Gerais","Viçosa","Mata da Prefeitura","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Flores roxo claras, seis estames, 3 férteis de tecas amarelas.","VIC008640","VIC008640","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-20 21:16:41-03","UFV","VIC","001096","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart) Handlos",NA,NA,NA,NA,"Mexia, Y.","5487","1930","01","07","Brasil","Minas Gerais","Viçosa","Represa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Herb with pinkish-lilac flower. Abundant locally.","VIC001096","VIC001096","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-02-27 16:43:51-03","UFSC","CTBS","3057","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos",NA,NA,NA,NA,"Torres, G.A. et al.","5","2016","09","23","Brasil","Paraná","Curitiba","Jardim Botânico de Curitiba","-49.2375","-25.441667","49°14'15W","25°26'30S",NA,NA,"Erva 35cm; Flores com petalas de cor roxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-02-27 16:43:51-03","UFSC","CTBS","2869","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos",NA,NA,NA,NA,"Mota, M. & Marques-Neto, R.","105","2016","02","05","Brasil","Minas Gerais","Juiz de Fora","Serra de Lima Duarte, vertente Sul. Estrada de terra para Torreões","-43.618611","-21.795278","43°37'07W","21°47'43S","806","806","Erva, 40 cm, flores róseas, em grota com solo úmido, próx. À foco de arenização. Em beira de estrada. Degrau inferior da Serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-02-27 16:43:51-03","UFSC","CTBS","827","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Pellegrini, M.O.O.","2015","11",NA,"Pastore, José Floriano Barêa; Mota, Michelle Christine Almeida; Justino, Luciana Leitão & Ribeiro, Hugo Campos","5098","2015","02","25","Brasil","Minas Gerais","Rio Preto","Caminho para o Burro de Ouro. Topo da Serra Negra. (Acesso pela Vila do Funil)","-43.886667","-21.968333","43°53'12W","21°58'06S","1518","1518","Próximo ao curso d#?#água. Flores rosas, rasteira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-21 14:33:32-03","UFJF","CESJ","52925","PreservedSpecimen","Plantae","Commelinaceae","Tinantia","erecta","Tinantia erecta","(Jacq.) Schltdl.","S.A. Roman","2009","03",NA,"T.M. Machado; F.S. Souza; M.G. Rezende; R.C.L. Elias","165","2009","02","11","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pedreira de Granito Marrom Imperial.","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"Erva no pasto. Flores roxas, estames com tricomas amarelos. Frutos com pendúnculo roxo.","CESJ052925",NA,"25710","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-21 14:33:32-03","UFJF","CESJ","52771","PreservedSpecimen","Plantae","Commelinaceae","Tinantia","erecta","Tinantia erecta","(Jacq.) Schltdl.","F.S. Souza","2009","10",NA,"M.G. Rezende; D. Monteiro; R.C.L. Elias; T.M. Machado","303","2009","01","16","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Serra da Pedra Branca.","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"Erva ca.60cm, saxícola em interior de mata, local sombreado. Flor lilás. Mata da cerquinha.","CESJ052771",NA,"25710","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-21 14:33:32-03","UFJF","CESJ","1924A","PreservedSpecimen","Plantae","Commelinaceae","Tinantia","erecta","Tinantia erecta","(Jacq.) Schltdl.","M.O.O. Pellegrini","2016","02","19","L. Krieger","CESJ1924A","1949","02",NA,"Brasil","Minas Gerais","Juíz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Na rampa do morro Imperial. Flor lilás.","CESJ01924A",NA,"36144","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-21 14:33:32-03","UFJF","CESJ","45987","PreservedSpecimen","Plantae","Commelinaceae","Tinantia","erecta","Tinantia erecta","(Jacq.) Schltdl.","M.O.O. Pellegrini","2011","09","09","D.S. Pifano; A.S.M. Valente","257","2002","02","11","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Erva, ca. 0,5m no interior da mata em local de meia luz. Flores roxas com indumento branco, estigma e estilete roxo.","CESJ045987",NA,"36144","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-21 14:33:32-03","UFJF","CESJ","36157","PreservedSpecimen","Plantae","Commelinaceae","Tinantia","erecta","Tinantia erecta","(Jacq.) Schltdl.","M.O.O. Pellegrini","2016","02","19","D.S. Pifano; A.S.M. Valente","257","2002","01","11","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Erva cerca 0.5m no interior da mata em local de meia luz. Flores roxas com indumento branco, estigma e estilete roxo.","CESJ036157",NA,"36144","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-21 14:33:32-03","UFJF","CESJ","32400","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","L.Y.S.Aona",NA,NA,NA,"L.C.S. Assis","37","2001","03","01","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Encontrada na mata ciliar em região de clareira. Flores rosas com anteras amarelas. É comum no local.","CESJ032400",NA,"7934","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-21 14:33:32-03","UFJF","CESJ","62568","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos",NA,NA,NA,NA,"D.R. Gonzaga; P.N.Gonzaga","184","2013","03","29","Brasil","Minas Gerais","Barbacena","Mata do Sítio Rancho Novo, Borda de mata, local alagado.","-43.7736015319824","-21.2257995605469",NA,NA,NA,NA,"Erva escandente de pedúnculos eretos; flores róseas de anteras amarelas.","CESJ062568",NA,"27982","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-21 14:33:32-03","UFJF","CESJ","40280","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","M.O.O. Pellegrini","2011","09","09","L.C.S. Assis; M.S. Magalhães","786","2003","04","05","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Erva no interior da mata, em média luminosidade, à beira do curso d'água. Caule em tons de verde e vinho, corola rosa e anteras amarelas.","CESJ040280",NA,"7934","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-21 14:33:32-03","UFJF","CESJ","44316","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","F.M.F. Viana",NA,NA,NA,"F.M.F. Viana; M.A. Clemente; L.B.Freitas; A.J. Fernandes Júnior","03",NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"CESJ044316",NA,"7934","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-21 14:33:32-03","UFJF","CESJ","52883","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","S.A. Roman","2009","03",NA,"M.G. Rezende; F.S. Souza; R.C.L. Elias; T.M. Machado","354","2009","02","10","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pedreira Granito Marrom Imperial.","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"Herbácea no pasto. Flores rosas com três estaminódios brancos e sépalas arroxeadas com ápice verde.","CESJ052883",NA,"25710","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
