"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"97","2012-05-18 21:34:00-03","MO","MOBOT","2941259","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.","Ronald Liesner (MO)","Mirtha Ortiz|Elsa M. Zardini","1987","10","21","Paraguay","Paraguarí",NA,"Costa II Cerro Palacios. En el cerro.",NA,NA,NA,NA,NA,NA,"Ortiz 672",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2009-08-25 17:37:00-03","MO","MOBOT","2941486","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.","Ronald Liesner (MO)","Luciano Bernardi","1978","10","20","Paraguay","Paraguarí",NA,"Cerro San José haud procul a civitate Ybicuí.",NA,NA,NA,NA,NA,NA,"Bernardi 18139","500.00000000","600.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2010-06-18 17:14:00-03","MO","MOBOT","3250624","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.","N. Bacigalupo","Arturo E. Burkart|Nélida S. Troncoso","1965","12","12","Argentina","Entre Ríos","Federación","Al N de Laguna Mocoreta.",NA,NA,NA,NA,NA,NA,"Burkart 26278",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","140844","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.","Ronald L. Liesner (MO)","Elsa M. Zardini|M. Velázquez","1989","1","26","Paraguay","Paraguarí",NA,"Cerro Mbatoví. Forest remains on base of mountain.","-57.11666","-25.41666",NA,NA,NA,NA,"Zardini 10033",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","4",NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","140559","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.","Ronald L. Liesner (MO)","Elsa M. Zardini","1988","7","21","Paraguay","Paraguarí",NA,"Macizo Acahay. On diorite rock outcrops on Eastern side of Eastern peak.","-57.15","-26.9",NA,NA,NA,NA,"Zardini 5832","500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-55","1",NA
"102","2011-03-06 15:26:00-03","MO","MOBOT","2443076","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.","Bacigalupo, N. M.","O. Ahumada|J. Agüero|Diego Giraldo-Cañas","1998","12","15","Argentina","Jujuy","Santa Bárbara","Sierras de Maíz Gordo. Límite con la provincia de Salta","-64.18333","-24.28333",NA,NA,NA,NA,"Ahumada 9027","800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-06-25 16:06:14-03","FUVATES","HVAT","173","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.","Külkomp","E. Freitas","2013","03","11","Brasil","Rio Grande do Sul","Estrela","Linha Arroio do Ouro.","-51.975","-29.541111","-51º58'30''W","-29º32'28''S","HVAT00000173",NA,"914",NA,NA,NA,NA,NA,NA,"Arbusto; Mata ciliar do Rio Taquari",NA,NA,NA,NA,"2017","11","01",NA,NA,NA,NA,NA
"104","2020-06-25 16:06:14-03","FUVATES","HVAT","4811","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.","Külkomp","G. L. Ely Jr","2013","09","06","Brasil","Rio Grande do Sul","Roca Sales","Linha Bento Gonçalves.","-51.858611","-29.242778","51º51'31''W","29º14'34''S","HVAT00004811",NA,"s.n.",NA,NA,NA,NA,NA,NA,"Herbáceo.; Mata Ciliar do Rio Taquari.",NA,NA,NA,NA,"2017","11","10",NA,NA,NA,NA,NA
"105","2020-09-12 05:00:02-03","US","US","2563927","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","gymnadenia","Argythamnia gymnadenia","Müll. Arg.",NA,"G. Hatschbach","1966","10","16","Brazil","Paraná",NA,"Porto Vitoria",NA,NA,NA,NA,"US01248279","US01248279_01","14927",NA,NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"106","2020-09-12 05:00:02-03","US","US","2565351","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","gymnadenia","Argythamnia gymnadenia","Müll. Arg.",NA,"G. Hatschbach","1950","12","10","Brazil","Paraná",NA,"Campo Mourao, Rio da Vargem",NA,NA,NA,NA,"US01248278","US01248278_01","7554",NA,NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","1618095","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","gymnadenia","Argythamnia gymnadenia","Müll. Arg.",NA,"Y. Mexia","1930","12","18","Brazil","Minas Geraes",NA,"Vicosa. Fazenda do Deserto; in deep shade of woods adjoining Morta.",NA,NA,NA,NA,"US01248280","US01248280_01","5418","700",NA,NA,"Euphorbiales","South America - Neotropics",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","2750898","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","gymnadenia","Argythamnia gymnadenia","Müll. Arg.",NA,"Klein, -- & -- Bresolin","1970","9","23","Brazil","Santa Catarina",NA,"Florianopolis, Morro da Tapera, Ribeirao",NA,NA,NA,NA,"US01248276","US01248276_01","8760","200",NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","2750899","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","gymnadenia","Argythamnia gymnadenia","Müll. Arg.",NA,"Klein, -- & A. Bresolin","1968","12","17","Brazil","Rio Grande do Sul",NA,"Tapera, Ribeirão, Ilha de S. Catarina, Florianópolis",NA,NA,NA,NA,"US01248275","US01248275_01","8015","200",NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","2563924","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","gymnadenia","Argythamnia gymnadenia","Müll. Arg.",NA,"G. Hatschbach","1966","12","27","Brazil","Paraná",NA,"Campina Gde. Sul",NA,NA,NA,NA,"US01248277","US01248277_01","15552",NA,NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US","1618004","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","gymnadenia","Argythamnia gymnadenia","Müll. Arg.",NA,"Y. Mexia","1930","9","25","Brazil","Minas Geraes",NA,"Vicosa",NA,NA,NA,NA,"US01248281","US01248281_01","5103","720",NA,NA,"Euphorbiales","South America - Neotropics",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","2196353","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","tricocca","Argythamnia tricocca","(Vell.) Müll. Arg.",NA,"A. E. Burkart","1954","10","22","Argentina","Corrientes",NA,"Dep Santo Tome, Garruchos.",NA,NA,NA,NA,"US01248325","US01248325_01","19705",NA,NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","2170168","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","tricocca","Argythamnia tricocca","(Vell.) Müll. Arg.",NA,"T. M. Petersen","1952","4","28","Argentina","Corrientes",NA,"Dep. Mburucuya, Estancia Santa Teresa, Campo Dios Gracia",NA,NA,NA,NA,"US01248327",NA,"1700",NA,NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","1194153","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","tricocca","Argythamnia tricocca","(Vell.) Müll. Arg.",NA,"E. Hassler","1913",NA,NA,"Paraguay","Centralis",NA,"In regione lacus Ypacaray",NA,NA,NA,NA,"US01248328",NA,"11545",NA,NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","2196284","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","tricocca","Argythamnia tricocca","(Vell.) Müll. Arg.",NA,"A. E. Burkart","1954","10","12","Argentina","Corrientes",NA,"Dep. Mburucuya, Estancia Santa Ana",NA,NA,NA,NA,"US01248326","US01248326_01","19493",NA,NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","2169696","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","tricocca","Argythamnia tricocca","(Vell.) Müll. Arg.",NA,"G. Hatschbach","1956","11","5","Brazil","Parana",NA,"Ti jucas do Sul",NA,NA,NA,NA,"US01248324","US01248324_01","3648",NA,NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","2279900","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","tricocca","Argythamnia tricocca","(Vell.) Müll. Arg.",NA,"G. Hatschbach","1959","1","22","Brazil","Parana",NA,"Cerre Azul, Estr. de Turve, Rio Ribeira",NA,NA,NA,NA,"US01248323","US01248323_01","5420",NA,NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","2484205","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","tricocca","Argythamnia tricocca","(Vell.) Müll. Arg.",NA,"A. Krapovickas, C. L. Cristóbal & R. Palacios","1966","2","12","Paraguay","Cordillera",NA,"San Bernardino (dentro de la seltra)",NA,NA,NA,NA,"US01248322",NA,"12618",NA,NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","2445141","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.",NA,"R. Reitz & Klein, --","1962","9","1","Brazil","Santa Catarina",NA,"Rio Castelhanos, Cacador",NA,NA,NA,NA,"US01247752","US01247752_01","11.871","900",NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","2438389","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.",NA,"G. Pabst & E. Pereira","1961","11","2","Brazil","Rio Grande do Sul",NA,"prope Arroio Grande.",NA,NA,NA,NA,"US01247751","US01247751_01","6550 , 6724",NA,NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","2743418","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.",NA,"L. B. Smith & R. M. Klein","1964","11","13","Brazil","Santa Catarina",NA,"Mun. Sao Miguel d'Oeste: Forest margin, Paraiso","-53.67","-26.57",NA,NA,"US01247749","US01247749_01","13251","250","500",NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"122","2020-09-12 05:00:02-03","US","US","2743417","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.",NA,"L. B. Smith & R. Reitz","1964","10","21","Brazil","Santa Catarina",NA,"Sun. Sao Miguel d' Oeste: Forest above Rio Reperi-guacu, Peperi","-53.73","-26.53",NA,NA,"US01247750","US01247750_01","12774","300","400",NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","2564771","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.",NA,"R. M. Klein","1963","11","2","Brazil","Santa Catarina",NA,"Urupema, Sao Joaquim.",NA,NA,NA,NA,"US01247753","US01247753_01","4552","1200",NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","3023502","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.",NA,"R. Reitz & Klein, --","1962","10","29","Brazil","Santa Catarina",NA,"Rio Castelhanos, Cacador",NA,NA,NA,NA,"US01247748","US01247748_01","13816","800",NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","2564772","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.",NA,"R. Reitz & Klein, --","1962","12","24","Brazil","Santa Catarina",NA,"Urepema, Sao Joaquim",NA,NA,NA,NA,"US01866807","US01866807_01 US01866807_02","14574","1200",NA,NA,"Euphorbiales","South America",NA,"Transcribed by digital volunteers",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"126","2021-03-15 18:26:52-03","USP","SPF","114571","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","gymnadenium","Chiropetalum gymnadenium","(Müll.Arg.) Pax & K.Hoffm.","Külkamp, J","Kinoshita-Gouveia, LS","1994","11","08","Brasil","São Paulo","Caconde",NA,"-46.6399993896484","-21.5200004577637",NA,NA,"SPF00114571","SPF00114571","9472",NA,NA,NA,NA,NA,NA,"Flor verde, estame branco, fruto imaturo verde.",NA,NA,NA,NA,"2016","07",NA,"19274","auto",NA,NA,NA
"127","2021-03-15 18:26:52-03","USP","SPF","98202","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","gymnadenium","Chiropetalum gymnadenium","(Müll.Arg.) Pax & K.Hoffm.","Külkamp, J","Mamede, MCH","1994","08","06","Brasil","São Paulo","Iperó",NA,"-47.6800003051758","-23.3500003814697",NA,NA,"SPF00098202","SPF00098202","575",NA,NA,NA,NA,NA,NA,"Fazenda Ipanema, FLONA Ipanema, Mata Mesófila.; Subarbusto. Planta toda verde.",NA,NA,NA,NA,"2016","07",NA,"17831","auto",NA,NA,NA
"128","2019-11-13 11:19:49-03","USP","SPF","11307","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","gymnadenium","Chiropetalum gymnadenium","(Müll.Arg.) Pax & K.Hoffm.","Cordeiro, I","Hoehne, W","1944","04","23","Brasil","São Paulo","Serra Negra",NA,"-46.7000007629395","-22.6100006103516",NA,NA,"SPF00011307","SPF00011307","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","01",NA,"12188","auto",NA,NA,NA
"129","2021-03-15 18:26:52-03","USP","SPF","166353","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","gymnadenium","Chiropetalum gymnadenium","(Müll.Arg.) Pax & K.Hoffm.","Cordeiro, I","Groppo, M","2001","02","26","Brasil","São Paulo","Socorro",NA,"-46.5200004577637","-22.5900001525879",NA,NA,"SPF00166353","SPF00166353","600",NA,NA,NA,NA,NA,NA,"Bairro dos Domingues, estrada de terra após a bifurcação para Águas de Lindóia. Área de pasto com capoeiras esparsas.; Erva com ramos decumbentes. Frutos verdes, flores esverdeadas. Beira da estrada, em barranco, local sombreado.",NA,NA,NA,NA,"2005","01",NA,"17674","auto",NA,NA,NA
"130","2019-11-13 11:19:49-03","USP","SPF","230293","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.","Kulkamp, J","Jardim, JG","1998","02","04","Brasil","Bahia","Jussari","Serra do Teimoso","-39.583333","-15.166667","-39.583333","-15.166667","SPF00230293",NA,"1498","300","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","01",NA,NA,NA,NA,NA,NA
"131","2019-10-07 09:30:28-03","UEFS","HUEFS","246531","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum","(Vell.) Chodat & Hassl.",NA,"Külkamp, J.","2017","08","12","Brasil","Rio Grande do Sul","Estrela","Linha do Ouro. Borda do rio, interior de floresta.","-51.974444","-29.526389","51W58'28''","29S31'35''","HUEFS0246531",NA,"226",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-09-04 19:15:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","gymnadenia","Argythamnia gymnadenia",NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"331",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-07-09 13:22:44-03","F","FMNH-SEEDPLANTS","V0191253F","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","gymnadenia","Argythamnia gymnadenia",NA,NA,"G. G. Hatschbach","1966","10","16","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0191253F","V0191253F_01","14927",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-07-09 13:26:24-03","F","FMNH-SEEDPLANTS","V0191256F","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","gymnadenia","Argythamnia gymnadenia",NA,NA,"G. G. Hatschbach","1966","12","27","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0191256F","V0191256F_01","15552",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-07-09 13:24:00-03","F","FMNH-SEEDPLANTS","V0191265F","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","tricocca","Argythamnia tricocca",NA,NA,"E. Hassler","1913",NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0191265F","V0191265F_01","11545",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-07-09 13:28:29-03","F","FMNH-SEEDPLANTS","V0191266F","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","tricocca","Argythamnia tricocca",NA,NA,"C. L. Cristóbal & A. Krapovickas","1978","9","10","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0191266F","V0191266F_01","1766",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-07-09 13:27:05-03","F","FMNH-SEEDPLANTS","V0191267F","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","tricocca","Argythamnia tricocca",NA,NA,"J. P. Gallinal H. & B. Rosengurtt","1937","12",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0191267F","V0191267F_01","3132",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-07-09 13:24:00-03","F","FMNH-SEEDPLANTS","V0191268F","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","tricocca","Argythamnia tricocca",NA,NA,"W. G. F. Herter","1938","4","11","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0191268F","V0191268F_01","1185",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-07-09 13:24:00-03","F","FMNH-SEEDPLANTS","V0191269F","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","tricocca","Argythamnia tricocca",NA,NA,"K. Fiebrig","1903","2",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0191269F","V0191269F_01","873",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-07-09 13:28:15-03","F","FMNH-SEEDPLANTS","V0191270F","PreservedSpecimen","Plantae","Euphorbiaceae","Argythamnia","tricocca","Argythamnia tricocca",NA,NA,"A. Schinini & C. L. Cristóbal","1976","10","24","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0191270F","V0191270F_01","13680",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2018-04-04 16:32:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","gymnadenium","Chiropetalum gymnadenium",NA,"RRC ID Flag","Y. Mexía",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"5418",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"5418",NA,NA
"142","2019-07-09 13:27:05-03","F","FMNH-SEEDPLANTS","V0191555F","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","gymnadenium","Chiropetalum gymnadenium",NA,NA,"Y. Mexía","1930","12","18","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0191555F","V0191555F_01","5418",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-07-09 13:27:05-03","F","FMNH-SEEDPLANTS","V0191556F","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","gymnadenium","Chiropetalum gymnadenium",NA,NA,"Y. Mexía","1930","9","25","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0191556F","V0191556F_01","5103",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-01-14 12:47:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum",NA,"RRC ID Flag","T. Rojas",NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"1201",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"4800",NA,NA
"145","2019-07-09 13:23:24-03","F","FMNH-SEEDPLANTS","V0165009F","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum",NA,NA,"E. M. Zardini","1989","1","26","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0165009F","V0165009F_01","10033",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-07-09 13:24:04-03","F","FMNH-SEEDPLANTS","V0191568F","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum",NA,NA,"E. M. Zardini & A. Aguayo","1989","9","20","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0191568F","V0191568F_01","14388",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-07-09 13:24:04-03","F","FMNH-SEEDPLANTS","V0191569F","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum",NA,NA,"E. M. Zardini","1989","6","11","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0191569F","V0191569F_01","12788",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-07-09 13:24:04-03","F","FMNH-SEEDPLANTS","V0191570F","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum",NA,NA,"E. M. Zardini","1988","8","21","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0191570F","V0191570F_01","6594",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-07-09 13:24:04-03","F","FMNH-SEEDPLANTS","V0191571F","PreservedSpecimen","Plantae","Euphorbiaceae","Chiropetalum","tricoccum","Chiropetalum tricoccum",NA,NA,"E. M. Zardini","1988","7","21","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0191571F","V0191571F_01","5843",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
