"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","individualCount","fieldNumber","relatedCatalogItem","typeStatus"
"48","2021-02-04 10:30:15-03","UFRPE","HST","16590","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","A.M.Miranda","A.M.Miranda; J.Ferraz","5867","2008","12","01",NA,"Brasil","Bahia","Mata de São João","margem do rio, próximo ao mangue.","-38.2991981506348","-12.5303001403809",NA,"Árvore ca. 5 m alt.; caule marrom; folhas coriáceas; frutos imaturos verdes; látex leitoso.","HST016590","HST016590_v","2010","10",NA,NA,"30","47329","auto",NA,NA,NA,NA,NA,NA,NA
"49","2021-02-04 10:30:15-03","UFRPE","HST","13392","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","E.B.Almeida Jr.","A.M.Miranda; et al.","5416","2006","01","24",NA,"Brasil","Bahia","Mata de São João","Praia do Forte","-38.2991981506348","-12.5303001403809",NA,"Arbusto ca. 1,60 m alt.; caule marrom; folhas coriáceas; flores em botões esverdeados; látex leitoso.","HST013392",NA,"2009","08",NA,NA,"31","47329","auto",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 11:52:06-03","UFPE","UFP","69072","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens","Penn, T.D.","Araújo, AA","Sambuichi, RHR","576","2007","09","23",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"árvore.; Beira da praia . Restinga.","UFP069072",NA,"2012","03",NA,NA,"20","61245","auto",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 11:52:06-03","UFPE","UFP","69068","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens","Penn, T.D.","Araújo, AA","Sambuichi, RHR","570","2006","10","31",NA,"Brasil","Bahia","Itacaré",NA,"-39.35","-14.35",NA,"Árvore DAP 40 cm.; Mata Ombrófila.","UFP069068",NA,"2012","03","-39.35","-14.35","20",NA,NA,"49","49",NA,NA,NA,NA,NA
"52","2021-03-01 11:52:06-03","UFPE","UFP","69071","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens","Penn, T.D.","Araújo, AA","Paixão, JL; Sambuichi, R","1500","2008","10","23",NA,"Brasil","Bahia","Ilhéus",NA,"-39.222222","-14.776111",NA,"Árvore ca. 18 m de altura. Folhas discolores brilhantes. Frutos imaturos verdes brilhante, sépalas passadas. Caule avermelhado. Material em álcool.","UFP069071",NA,"2012","03","-39.222222","-14.776111","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 11:52:06-03","UFPE","UFP","21312","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens","Penn, T.D.","Almeida Jr, EB","Guedes, ML","5196","1997","05","28",NA,"Brasil","Bahia","Camaçari",NA,"-38.3241996765137","-12.6975002288818",NA,"árvore. de ca. 3 m de altura. Folhas coriáceas, discolores, comlátex alvo. Flores com pendúculos longos, marrons; pétalas creme. Frutos imaturos.; Subtrato arenoso .","UFP021312",NA,"2009","05",NA,NA,"11","37124","auto",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 11:52:06-03","UFPE","UFP","15495","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens","Penn, T.D.","Almeida Jr, EB","Silva, A","01","1994","09","18",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,"Árvore de ca. 3 m de altura, Láttex de cor branca. Folhas coriáceas, flores com pétalas e tubo estamental de cor creme.","UFP015495",NA,"2009","05",NA,NA,"11","26018","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-09-12 05:00:02-03","US","US","3318925","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D. Penn.",NA,"S. A. Mori & B. M. Boom","14169","1981","5","28","South America - Neotropics","Brazil","Bahia",NA,"Bahia: Municipality of Entre Rios, road W of Subauma, 2-5 km W of Subauma",NA,NA,NA,NA,"US02706707","US02706707_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"56","2019-11-13 11:31:45-03","USP","SPF","144576","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","Almeida Jr, EB","Pereira-Silva, G","3661","1996","09","23",NA,"Brasil","Bahia","Conde",NA,"-37.6","-11.9",NA,NA,"SPF00144576",NA,"2009","06","-37.6","-11.9",NA,NA,NA,"8","8",NA,NA,NA,NA,NA
"57","2019-11-13 11:31:45-03","USP","SPF","177355","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","Almeida Jr, EB","Juchum, F","40","2000","06","30",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"SPF00177355",NA,"2009","06",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-02 09:07:46-03","UNITINS","HUTO","4916","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T. D. Pennington","Almeida, E.B.","Miranda, A.M.","5416","2006","01","24",NA,"Brasil","Bahia","Mata de São João","Praia do Forte","-38.2991981506348","-12.5303001403809",NA,"Restinga","HUTO004916",NA,"2009","08",NA,NA,"31","47329","auto",NA,NA,NA,NA,NA,NA,NA
"59","2019-10-07 09:12:56-03","UEFS","HUEFS","9555","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","E.B.Almeida Jr.","Gusmão, E.F.de","519","1989","09","20",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,"HUEFS0009555","HUEFS0009555","2009","03",NA,NA,NA,"26018","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"60","2019-10-07 09:12:56-03","UEFS","HUEFS","6091","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","E.B.Almeida Jr.","Queiroz, L.P.de","857","1984","09","30",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,"HUEFS0006091","HUEFS0006091","2009","06",NA,NA,NA,"26018","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"61","2019-10-07 09:12:56-03","UEFS","HUEFS","33405","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","E.B.Almeida Jr.","Viana, B.F.","53","1996","01","10",NA,"Brasil","Bahia","Salvador","Abaeté.","-38.510799407959","-12.9710998535156",NA,"Dunas.","HUEFS0033405","HUEFS0033405","2008","08",NA,NA,NA,"26018","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"62","2019-10-07 09:12:56-03","UEFS","HUEFS","187253","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.",NA,"Lorenzi, H.","6696","2009","07","04",NA,"Brasil","Bahia","Salvador","Nas dunas de Estela Maris.","-38.510799407959","-12.9710998535156",NA,NA,"HUEFS0187253","HUEFS0187253",NA,NA,NA,NA,NA,"26018","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"63","2019-10-07 09:12:56-03","UEFS","HUEFS","104849","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","E.B.Almeida Jr.","Miranda, A.M.","5416","2006","01","24",NA,"Brasil","Bahia","Mata de São João","Praia do Forte.","-38.2991981506348","-12.5303001403809",NA,"Restinga.","HUEFS0104849","HUEFS0104849","2009","03",NA,NA,NA,"47329","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"64","2020-07-10 11:20:40-03","UEFS","HUEFS","149831","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","A.A.Araújo","Sambuichi, R.H.R.","576","2007","09","23",NA,"Brasil","Bahia","Ilhéus","Sítio Vitória, Rod. Ilhéus/Itacaré, beira da praia.","-39.0494003295898","-14.7889003753662",NA,"Restinga.","HUEFS0149831","HUEFS0149831 HUEFS0149831_e1","2012","03",NA,NA,NA,"61245","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"65","2019-10-07 09:12:56-03","UEFS","HUEFS","105510","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","D.Cardoso","Cardoso, D.","1066","2006","02","03",NA,"Brasil","Bahia","Camaçari","Arembepe. Condomínio Laguna.","-38.35","-12.933333",NA,"Fragmentos de restinga arbórea com áreas abertas em solo bastante arenoso.","HUEFS0105510","HUEFS0105510","2006","02","38W21'","12S56'",NA,NA,NA,"2","9","Asteranae",NA,NA,NA,NA
"66","2019-10-07 09:12:56-03","UEFS","HUEFS","105469","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","D.Cardoso","Cardoso, D.","1025","2006","02","03",NA,"Brasil","Bahia","Camaçari","Arembepe. Condomínio Laguna.","-38.35","-12.933333",NA,"Fragmentos de restinga arbórea com áreas abertas em solo bastante arenoso.","HUEFS0105469","HUEFS0105469","2006","02","38W21'","12S56'",NA,NA,NA,"2","9","Asteranae",NA,NA,NA,NA
"67","2020-07-10 11:20:40-03","UEFS","HUEFS","149850","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","A.A.Araújo","Paixão, J.L.","1500","2008","10","23",NA,"Brasil","Bahia","Ilhéus","Rod. Jorge Amado(BR 415), trecho Ilhéus/ Itabuna, Km 22, CEPLAC/CEPEC(Centro de Pesquisa do Cacau), Área do arboreto próximo a caixa D#?#Agua.","-39.222222","-14.776111",NA,NA,"HUEFS0149850","HUEFS0149850 HUEFS0149850_e1","2012","03","39W13'20''","14S46'34''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"68","2019-10-07 09:12:56-03","UEFS","HUEFS","65513","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","E.B.Almeida Jr.","Ferreira, M.C.","766","1995","08","25",NA,"Brasil","Bahia","Esplanada","Palame, lagoa redonda do Panela.","-37.751389","-12.145556",NA,"Restinga arbórea, vegetação com Influência Marinha.","HUEFS0065513","HUEFS0065513","2009","03","37W45'5''","12S8'44''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"69","2019-10-07 09:12:56-03","UEFS","HUEFS","78026","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","E.B.Almeida Jr.","Santos, A.K.A.","226","2004","01","21",NA,"Brasil","Bahia","Entre Rios","Praia de Massarandupió.","-37.831389","-12.315",NA,"Restinga herbácea.","HUEFS0078026","HUEFS0078026","2008","06","37W49'53''","12S18'54''",NA,NA,NA,"25","25","Asteranae",NA,NA,NA,NA
"70","2019-10-07 09:12:56-03","UEFS","HUEFS","20415","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","T.D.Pennington","França, F.","1133","1995","03","24",NA,"Brasil","Bahia","Entre Rios",NA,"-38.084400177002","-11.9419002532959",NA,NA,"HUEFS0020415","HUEFS0020415","2006","04",NA,NA,NA,"52418","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"71","2019-10-07 09:12:56-03","UEFS","HUEFS","15307","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","E.B.Almeida Jr.","Soeiro, R.","94","1989","09","12",NA,"Brasil","Bahia","Lauro de Freitas",NA,"-38.3272018432617","-12.8943996429443",NA,NA,"HUEFS0015307","HUEFS0015307","2009","08",NA,NA,NA,"11011","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"72","2020-07-10 11:20:40-03","UEFS","HUEFS","149961","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.",NA,"Miranda, A.M.","5874","2008","12","03",NA,"Brasil","Bahia","Mata de São João",NA,"-38.2991981506348","-12.5303001403809",NA,"Restinga.","HUEFS0149961","HUEFS0149961 HUEFS0149961_e1",NA,NA,NA,NA,NA,"47329","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"73","2019-10-07 09:12:56-03","UEFS","HUEFS","184257","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.",NA,"Miranda, A.M.","6220","2010","08","18",NA,"Brasil","Bahia","Mata de São João",NA,"-38.2991981506348","-12.5303001403809",NA,"Restinga.","HUEFS0184257","HUEFS0184257",NA,NA,NA,NA,NA,"47329","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"74","2019-10-07 09:12:56-03","UEFS","HUEFS","8088","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","E.B.Almeida Jr.","Queiroz, L.P.de","ALCB9828","1982","09","12",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,"HUEFS0008088","HUEFS0008088","2009","03",NA,NA,NA,"26018","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"75","2019-10-07 09:12:56-03","UEFS","HUEFS","6197","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","E.B.Almeida Jr.","Queiroz, L.P.de","862","1984","09","30",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,"HUEFS0006197","HUEFS0006197","2009","03",NA,NA,NA,"26018","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"76","2019-10-07 09:12:56-03","UEFS","HUEFS","203322","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.",NA,"Miranda, A.M.","6614","2013","07","13",NA,"Brasil","Bahia","Mata de São João","Orla da mata. Restinga árborea.","-38.2991981506348","-12.5303001403809",NA,NA,"HUEFS0203322","HUEFS0203322",NA,NA,NA,NA,NA,"47329","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"77","2019-10-07 09:12:56-03","UEFS","HUEFS","39918","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.",NA,"Hatschbach, G.","63082","1995","08","17",NA,"Brasil","Bahia","Camaçari","Rodovia Linha Verde, próximo de Arembepe.","-38.3241996765137","-12.6975002288818",NA,"Restinga arbórea.","HUEFS0039918","HUEFS0039918",NA,NA,NA,NA,NA,"37124","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"78","2018-04-04 16:25:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"RRC ID Flag","A. M. de Carvalho","1406",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1406",NA,NA
"79","2015-04-16 14:10:39-03","F","FMNH-SEEDPLANTS","V0305960F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0305960F","V0305960F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"80","2020-07-23 12:22:23-03","CEPLAC","CEPEC","132044","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"L. F. Lima","G. Sousa","368","2000","06","16",NA,"Brasil","Bahia","santo amaro das Brotas","Estrada parao Porto de Sergipe, estrada secundária 1Km à direita.","-36.976667","-10.788611",NA,NA,NA,NA,NA,NA,"36W58'36","10S47'19",NA,NA,NA,NA,NA,NA,NA,NA,"07/10/2014",NA
"81","2020-07-23 12:22:23-03","CEPLAC","CEPEC","71653","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","M. S. Ferrucci","1109","1996","08","18",NA,"Brasil","Bahia","SALVADOR","Abaeté.","-38.35","-12.933333",NA,"<ll>dwc_commonname:</ll> Maçaranduba",NA,NA,NA,NA,"38W21'","12S56'",NA,NA,NA,NA,NA,NA,NA,NA,"28/04/2008",NA
"82","2020-07-23 12:22:23-03","CEPLAC","CEPEC","83992","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"T. D. Pennington","G. Hatschbach","63082","1995","06","17",NA,"Brasil","Bahia","CAMAÇARÍ","Rod. Linha Verde, prox. de Arembepe.","-38.3241996765137","-12.6975002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37124","auto",NA,NA,NA,NA,NA,"30/12/1997",NA
"83","2020-07-23 12:22:19-03","CEPLAC","CEPEC","2721","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","R. P. Belém","1735","1965","09","08",NA,"Brasil","Bahia","CANAVIEIRAS","Margem da Rod. Camacan/Canavieiras, 32Km a W de Canavieiras.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,"29/04/2008",NA
"84","2020-07-23 12:22:23-03","CEPLAC","CEPEC","80382","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","M. Fonseca","1095","1998","08","30",NA,"Brasil","Bahia","entre rios","Litoral Norte.","-38.084400177002","-11.9419002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52418","auto",NA,NA,NA,NA,NA,"28/04/2008",NA
"85","2020-07-23 12:22:23-03","CEPLAC","CEPEC","26524","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","S. A. Mori","14169","1981","11","28",NA,"Brasil","Bahia","entre rios","Rod. A W de Subaúma. 2-5Km W de Subaúma.","-38.084400177002","-11.9419002532959",NA,"<ll>dwc_commonname:</ll> Maçaranduba",NA,NA,NA,NA,NA,NA,NA,"52418","auto",NA,NA,NA,NA,NA,"18/06/2008",NA
"86","2020-07-23 12:22:23-03","CEPLAC","CEPEC","85925","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","F. do S. Juchum","40","2000","06","30",NA,"Brasil","Bahia","ILHÉUS","Estrada de acesso a Vla Brasil. Olivença/Vila Brasil, acesso a esquerda pelo areial que passa por um depósito de lixo.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"28/04/2008",NA
"87","2020-07-23 12:22:23-03","CEPLAC","CEPEC","60106","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","R. Soeiro","94","1989","09","12",NA,"Brasil","Bahia","LAURO DE FREITAS","Sem informação.","-38.3272018432617","-12.8943996429443",NA,"<ll>dwc_commonname:</ll> Maçaranduba",NA,NA,NA,NA,NA,NA,NA,"11011","auto",NA,NA,NA,NA,NA,"28/04/2008",NA
"88","2020-07-23 12:22:19-03","CEPLAC","CEPEC","28886","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"T. D. Pennington","A. M. de Carvalho","1113","1987","02","09",NA,"Brasil","Bahia","MARAÚ","Estrada para Porto de Campinhos, 17Km da entrada para Maraú em direção a Campinhos.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"47076","auto",NA,NA,NA,NA,NA,"30/12/1989","Holótipo"
"89","2020-07-23 12:22:19-03","CEPLAC","CEPEC","31088","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"P. Fiaschi","A. M. de Carvalho","1667","1983","03","08",NA,"Brasil","Bahia","MARAÚ","Estrada Ubaitaba/Ponta do Mutá, KM 71. Entrada para o sítio São Marcos.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,"30/05/2005",NA
"90","2020-07-23 12:22:19-03","CEPLAC","CEPEC","31351","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","A. M. de Carvalho","1406","1994","02","02",NA,"Brasil","Bahia","MARAÚ","Estrada Ubaitaba/Ponta do Mutá, ramal no Km 71, entrada para o Sítio São Marcos.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,"18/06/2008",NA
"91","2020-07-23 12:22:23-03","CEPLAC","CEPEC","33738","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","A. M. de Carvalho","1903","1983","09","25",NA,"Brasil","Bahia","SALVADOR","30Km ao N cidade. Arredores da Lagoa de Abaeté.","-38.510799407959","-12.9710998535156",NA,"<ll>dwc_commonname:</ll> Maçaranduba",NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,"29/04/2008",NA
"92","2020-07-23 12:22:23-03","CEPLAC","CEPEC","42005","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","G. C. P. Pinto","33","1987","07","08",NA,"Brasil","Bahia","SALVADOR","Dunas de Itapuã.","-38.510799407959","-12.9710998535156",NA,"<ll>dwc_commonname:</ll> Maçaranduba-da-praia",NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,"25/02/2008",NA
"93","2020-07-23 12:22:19-03","CEPLAC","CEPEC","17949","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","J. da S. Araújo","53","1976","09","12",NA,"Brasil","Bahia","SALVADOR","Dunas do Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,"18/06/2008",NA
"94","2020-07-23 12:22:19-03","CEPLAC","CEPEC","23349","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","A. M. de Carvalho","718","1981","05","23",NA,"Brasil","Bahia","SALVADOR","Estrada p/ o aeroporto. 2Km a W Itapoã.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,"28/04/2008",NA
"95","2020-07-23 12:22:23-03","CEPLAC","CEPEC","62377","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","L. P. de Queiroz","857","1984","09","30",NA,"Brasil","Bahia","SALVADOR","Sem informação.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,"28/04/2008",NA
"96","2020-07-23 12:22:23-03","CEPLAC","CEPEC","99153","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","L. P. de Queiroz","857","1984","09","30",NA,"Brasil","Bahia","SALVADOR","Sem informação.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,"28/04/2008",NA
"97","2020-07-23 12:22:19-03","CEPLAC","CEPEC","681","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens",NA,"E. B. Almeida Jr.","R. P. Belém","1732","1965","09","08",NA,"Brasil","Bahia","CANAVIEIRAS","Margem da Rod. Camacan/Canavieiras,32Km a W de Canavieiras.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,"29/04/2008",NA
"98","2020-11-12 16:59:11-03","UEL","FUEL","53179","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.","Miranda, AM","Miranda, AM; Barros, R; Silva, V","6614","2013","07","13",NA,"Brasil","Bahia","Mata de São João","Orla da Mata","-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,"2013","07",NA,NA,"13","47329","auto",NA,NA,NA,NA,NA,NA,NA
"99","2019-11-01 15:10:44-03","UnB","UB","166855","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D. Penn.","Pennigton, TD","Hatschbach, G; Hatschbach, M; Motta, JT","63082","1995","08","17","Southern America","Brasil","Bahia","Camaçari","Rodovia Linha Verde, próximo de Arembepe.","-38.3241996765137","-12.6975002288818",NA,"Arbusto ramoso, 1,5m, flor alvacenta.; Restinga arbustiva.",NA,NA,"1997",NA,NA,NA,NA,"37124","auto",NA,NA,NA,NA,NA,NA,NA
"100","2020-05-07 17:16:20-03","IBt","SP","260823","S","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.",NA,"Carvalho, AM","1113","1982","01","07",NA,"Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,"Isotype"
"101","2020-05-07 17:16:20-03","IBt","SP","260822","S","Plantae",NA,NA,"Sapotaceae","Manilkara","decrescens","Manilkara decrescens","T.D.Penn.",NA,"Carvalho, AM","1667","1983","03","08",NA,"Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA
