"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","eventTime"
"49","2020-06-07 17:28:20-03","FPS","FPS","4680","MachineObservation","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Schwirkowski, P.","Schwirkowski, P.","4104","2020","06","07","Brasil","Santa Catarina","São Bento do Sul","Serra Alta","-49.369998","-26.278387","-49.369998","-26.278387",NA,NA,"<ll>dwc_commonname:</ll> Baga-de-pomba, esporão-de-pomba, espinho-de-pomba, fruta-de-jacú, pingo-dourado-silvestre","FPS04680","FPS04680_v01 FPS04680_v02 FPS04680_v03 FPS04680_v04 FPS04680_v05 FPS04680_v06 FPS04680_v07 FPS04680_v08 FPS04680_v09 FPS04680_v10",NA,NA,NA,NA,NA,NA,NA,NA,"2020","06","07",NA,NA,NA,NA,NA
"50","2019-12-19 08:15:33-03","FPS","FPS","1759","MachineObservation","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Schwirkowski, P.","Schwirkowski, P.",NA,"2011","11","19","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Ponte do Rio Banhados. Borda de mata.","-49.383623","-26.275631","-49.383623","-26.275631",NA,NA,"<ll>dwc_commonname:</ll> Baga-de-pomba, fruta-de-jacu, esporão-de-pomba, espinho-de-pomba, pingo-dourado-silvestre","FPS01759","FPS01759_v01 FPS01759_v02 FPS01759_v03 FPS01759_v04 FPS01759_v05",NA,NA,NA,NA,NA,NA,NA,NA,"2011","11","19",NA,NA,NA,NA,NA
"51","2019-02-15 11:51:42-02","IPA","IPA","44285","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.","48846","1984","11","22","Brasil","Paraná","Curitiba","Capãnema, Orla do capão.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto 3m, flor lilás, tubo interno alvo.","IPA0044285",NA,"Plantae",NA,NA,"Southern America",NA,NA,"25180","auto","1985","01",NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:30:24-03","IAP","PACA-AGP","51862","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita var. laevis","Mold.","Emrich-Rambo","Rambo, B.",NA,"1952","01","14","Brasil","RS","Bom Jesus","Passo da Guarda","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: fruto semievoluto","PACA051862",NA,"Magnoliophyta","Lamiales",NA,NA,NA,"var. laevis","55856","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA
"53","2019-08-27 13:30:24-03","IAP","PACA-AGP","52164","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita var. laevis","Mold.","Emrich-Rambo","Rambo, B.",NA,"1952","02","07","Brasil","RS","São Francisco de Paula","Morrinhos","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: fruto submaturo","PACA052164",NA,"Magnoliophyta","Lamiales",NA,NA,NA,"var. laevis","76715","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA
"54","2019-08-27 13:30:24-03","IAP","PACA-AGP","105727","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","J. Mahus","Mauhs, J.",NA,"2009","11","29","Brasil","RS","Vacaria","P. E. Ibitiriá,","-50.7425","-28.324444","50°44'33W","28°19'28S",NA,NA,"Habitat: No Interior de mata","PACA105727",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,"2009","11","29","Magnoliatae",NA,NA,NA,NA
"55","2019-08-27 13:30:24-03","IAP","PACA-AGP","72393","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","B. Rambo","Sehnem, A.","5796","1952","02","20","Brasil","RS","Bom Jesus","Passo da Guarda","-50.4166984558105","-28.6678009033203",NA,NA,"900","900","Habitat: in silva semi-scandens Fenofase: fruto","PACA072393",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,"55856","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"56","2019-08-27 13:30:24-03","IAP","PACA-AGP","56583","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Emrich-Rambo","Rambo, B.",NA,"1955","01","09","Brasil","RS","Canela","Passo do inferno","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Habitat: in rupestribus dumetosis Fenofase: flor","PACA056583",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,"16452","auto","1955","04","08","Magnoliatae",NA,NA,NA,NA
"57","2019-08-27 13:30:24-03","IAP","PACA-AGP","87577","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","A. Sehnem","Sehnem, A.","14642","1975","04","13","Brasil","RS","Vacaria","Faz. do Cedro","-50.9338989257812","-28.5121994018555",NA,NA,"450","450","conf. S.F.Smith em 03.1986 Habitat: in silva (de galeria dicta) Hábito: arbustum","PACA087577",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,"63451","auto","1975",NA,NA,"Magnoliatae",NA,NA,NA,NA
"58","2019-08-27 13:30:24-03","IAP","PACA-AGP","4809","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita var. laevis","Mold.",NA,"Rambo, B.",NA,"1941","02","10","Brasil","RS","Canela","Passo do Inferno","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: fruto maturo","PACA004809",NA,"Magnoliophyta","Lamiales",NA,NA,NA,"var. laevis","16452","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"59","2019-08-27 13:30:24-03","IAP","PACA-AGP","31271","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita var. laevis","Mold.","Emrich-Rambo","Rambo, B.",NA,"1946","02","21","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"SEM MATERIAL Habitat: ad flumen Caí in dumetosis Fenofase: sterilis","PACA031271",NA,"Magnoliophyta","Lamiales",NA,NA,NA,"var. laevis","49662","auto","1954","09","26","Magnoliatae",NA,NA,NA,NA
"60","2019-11-21 14:47:05-03","UFJF","CESJ","60371","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","D.B. Falkenberg; M. Sobral","D.B. Falkenberg; M. Sobral; A.Zanin","5755","1992","04","11","Brasil","Santa Catarina","Três Barras","Floresta Nacional (FLONA) de Três Barras","-50.3222007751465","-26.1063995361328",NA,NA,NA,NA,"Beira de pinhal secundário. Arvoreta ca. 6m alt., fruto alaranjado, com cálice também alaranjado envolvendo-o. Espinhos nos ramos.","CESJ060371","CESJ060371","Angiosperma",NA,NA,"América do Sul",NA,NA,"22564","auto","1992",NA,NA,NA,NA,NA,NA,NA
"61","2021-04-07 11:49:07-03","UFMS","CGMS","74492","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","A. Pott","A. Pott; A. Miguel","5992","1991","05","24","Brasil","Paraná","Colombo","Mata da Trilha Ecológica, Centro Nacional de Pesquisa de Florestas/Embrapa.","-49.2333333","-25.3333333","-49,2333333","-25,3333333","920","920","Flor não vista. Fruto laranja. CPAP - 8797. Habitat: Mata de Araucária/latifoliada, próximo borda. Solo argiloso. Relevo topo de encosta. Habito: Árvore, multitronco, 5 m de altura, com espinhos retos. Esparsa.","CGMS1107358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-04-07 11:49:07-03","UFMS","CGMS","78470","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.",NA,"Ademir; et al","202","1980","03","14","Brasil","Paraná","Curitiba","Mata do S. Cie. Biologia.","-49.2731018066406","-25.4277992248535",NA,NA,"920","920","Muito frequente na região.","CGMS1111481",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-27 13:53:15-03","UFS","ASE","41406","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Caxambu, MG","Sekine, ES","68","2008","11","18","Brasil","Paraná","Ubiratã","Sítio Sekine, Propriedade do Sr. Osvaldo Shindi Sekine.","-52.5915","-24.3244","-52.5915","-24.3244",NA,NA,"Arvoreta heliófita. Flores azuis. Cultivada.","ASE0042920",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,"2018","02","19",NA,NA,NA,NA,NA
"64","2019-08-20 10:27:39-03","UNICAMP","UEC","15379","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Moldenke, HN","Kummrow, R","1183","1976","11","27","Brazil","Paraná","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"flor, Arvore de 4m, flor lilaz claro, centro interior alvo. Mata secundaria.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"25180","auto","1977",NA,NA,NA,NA,NA,NA,NA
"65","2019-08-20 10:27:39-03","UNICAMP","UEC","15378","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G","Kummrow, R","1202","1977","11","12","Brazil","Paraná","Curitiba","Rio Belem, Prado Velho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto de 3m, armada, flor lilás, mata de galeria.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"25180","auto","1978","03",NA,NA,NA,NA,NA,NA
"66","2019-08-20 10:27:39-03","UNICAMP","UEC","56848","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G","Hatschbach, G; Nicolack, V","53656","1989","12","05","Brazil","Paraná","General Carneiro",NA,"-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"flor, Arbusto 3m, flor lilás. Orla de Capão.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"33284","auto","1990",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-26 10:43:32-03","UDESC","LUSC","8424","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Cordeiro, J.","Fellito, G.; Bianchin, J.E.; Dutra, M.","795","2013","12","01","Brasil","Rio Grande do Sul","Bom Jesus","Ponte da Goiabeira. Divisa de Estado SC/RS.","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"LUSC001335","LUSC001335",NA,NA,NA,NA,NA,NA,"55856","auto","2014",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-04 13:19:47-03","UDESC","LUSC","2356","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Silva, A.C. & Higuchi, P.","Aguiar, M.D.",NA,"2009","09","01","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC001337","LUSC001337",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-01-17 11:26:02-02","PUCRS","MPUC","20991","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Sobral. M.",NA,NA,"2000","11","25","Brasil","RS","Cambará do Sul","Cascatas dos Venâncios","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Em mata ciliar com araucária. &nf; externamente verde-claro, fauce branca e lobos violáceos cla-&nf; ros. As duas pétalas inf. com nervuras mais escuras.",NA,NA,NA,"Lamiales",NA,"South America",NA,NA,"30776","auto","2001","01","01","Magnoliopsida",NA,"3913","1",NA
"70","2020-10-14 10:07:04-03","FURB","FURB","14783","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Meyer, FS","Meyer, F.S.","447","2007","11","13","Brasil","Paraná","Curitiba","Reserva Biológica Mata Viva - UFPR.","-49.2730556","-25.4280556","-49.2730556","-25.4280556",NA,NA,NA,"FURB45277","FURB45277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-10-14 10:07:04-03","FURB","FURB","2333","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Gasper, AL de","Gasper, A.L. de","335","2006","01","12","Brasil","Paraná","Curitiba","Próximo ao Museu Botânico Municipal e Trilho do Trem.","-49.2388889","-25.4419444","-49.2388889","-25.4419444",NA,NA,NA,"FURB45279","FURB45279",NA,NA,NA,NA,NA,NA,NA,NA,"2006","01","14",NA,NA,NA,NA,NA
"72","2020-10-14 10:07:04-03","FURB","FURB","4028","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Sobral, M","Verdi, M.; Grosch, B. & Klemz, G.","1176","2008","12","12","Brasil","Santa Catarina","Capão Alto",NA,"-50.7161111","-28.2141667","-50.7161111","-28.2141667","880","880","Florística IFFSC 483 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habito: flor roxa","FURB03706","FURB03706",NA,NA,NA,NA,NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA
"73","2020-10-14 10:07:04-03","FURB","FURB","4175","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Uhlmann, A","Grippa, C.R.","31","2007","03","22","Brasil","Santa Catarina","Cerro Negro","Margem do Rio Tijolos.","-50.9341666","-27.9261111","-50.9341666","-27.9261111",NA,NA,"Grupo de estudos: reófitas UHBG. Habitat: fenda de rocha Habito: reófita;","FURB45281","FURB45281",NA,NA,NA,NA,NA,NA,NA,NA,"2007","08","05",NA,NA,NA,NA,NA
"74","2020-10-14 10:07:04-03","FURB","FURB","45565","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Oliveira, AA de","Oliveira, A.A. de","1005","2015","01","24","Brasil","Santa Catarina","Capão Alto","km 14.","-50.3997222","-27.9002778","-50.3997222","-27.9002778","870","870","Regeneração IFFSC 208 /L/46","FURB45273","FURB45273",NA,NA,NA,NA,NA,NA,NA,NA,"2015","01","24",NA,NA,NA,NA,NA
"75","2020-10-14 10:07:04-03","FURB","FURB","46506","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Oliveira, AA de","Oliveira, A.A. de","1264","2015","03","05","Brasil","Santa Catarina","Macieira","Paiol da Pedra-Macieira.","-51.3033333","-26.8188889","-51.3033333","-26.8188889","931","931","Florística Entorno IFFSC 725 Habitat: Floresta Ombrófila Mista; Estágio Avançado - explorado; borda da estrada Habito: arbustiva;","FURB45278","FURB45278",NA,NA,NA,NA,NA,NA,NA,NA,"2015","03","05",NA,NA,NA,NA,NA
"76","2020-10-14 10:07:04-03","FURB","FURB","50823","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Funez, L.A.","Funez, L.A.; Schwirkowski, P.","5069","2015","11","16","Brasil","Santa Catarina","São Bento do Sul","Linha férrea em Serra Alta.","-49.3661111","-26.2788889","-49.3661111","-26.2788889","817","817",NA,"FURB50823","FURB50823",NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"77","2020-10-14 10:07:04-03","FURB","FURB","57697","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Gonzatti, F.","Gonzatti, F.; Sartori, V.C.","1682","2015","03","25","Brasil","Rio Grande do Sul","Bom Jesus","Boca da serra.","-50.4336111","-28.7483333","-50.4336111","-28.7483333","797","797","Frutos de coloração alaranjada Habitat: Bordo da mata Habito: Arvoreta","FURB57697","FURB57697",NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","30",NA,NA,NA,NA,NA
"78","2020-12-09 14:47:26-03","FURB","FURB","63827","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Kassner-Filho, A","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4818","2019","02","26","Brasil","Santa Catarina","São Joaquim",NA,"-49.9477777","-28.4388889","-49.9477777","-28.4388889","1091","1091","Fruto amarelado Habitat: Interior fragmento florestal; Floresta Ombrófila Mista; Estágio Médio; Habito: Arvoreta","FURB63827","FURB63827",NA,NA,NA,NA,NA,NA,NA,NA,"2019","02","26",NA,NA,NA,NA,NA
"79","2020-10-14 10:07:04-03","FURB","FURB","64040","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4839","2019","03","28","Brasil","Santa Catarina","Lages",NA,"-50.67","-28.2602778","-50.6700000","-28.2602778","825","825","Fruto alaranjado Habitat: Beira de rio; Ecótono entre Floresta ombrófila Mista e Floresta ombrófila densa; Estágio Avançado a médio Habito: Apoiante lenhosa","FURB64040","FURB64040",NA,NA,NA,NA,NA,NA,NA,NA,"2019","03","28",NA,NA,NA,NA,NA
"80","2020-10-14 10:07:04-03","FURB","FURB","66103","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Gonzatti, F.","Gonzatti, F.; Abreu, F.P.; Panisson, F.G.; Krieger, V.","4236","2018","03","07","Brasil","Rio Grande do Sul","Caxias do Sul","Cânion dos Palanquinhos e imediações.","-50.8338889","-28.8997222","-50.8338889","-28.8997222","738","738","em bordo de mata, junto ao cânion","FURB66103","FURB66103",NA,NA,NA,NA,NA,NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA
"81","2020-12-09 14:47:26-03","FURB","FURB","66860","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Schwirkowski, P.","Schwirkowski, P.","4104","2020","06","07","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Linha férrea.","-49.37","-26.2783334","-49.3700000","-26.2783334","850","850","FOM. Borda de mata Habitat: Heliófita. Frutos alaranjados quando maduros Habito: Árvore","FURB66860","FURB66860",NA,NA,NA,NA,NA,NA,NA,NA,"2020","06","07",NA,NA,NA,NA,NA
"82","2020-10-14 10:07:04-03","FURB","FURB","9248","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Sobral, M","Verdi, M.; Carneiro, F.E.","540","2008","04","09","Brasil","Santa Catarina","Lages",NA,"-50.67","-28.2602778","-50.6700000","-28.2602778","825","825","IFFSC 104/S/Regeneração 06. Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: Fruto amarelo;","FURB45275","FURB45275",NA,NA,NA,NA,NA,NA,NA,NA,"2008","06","25",NA,NA,NA,NA,NA
"83","2020-10-14 10:07:04-03","FURB","FURB","9967","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Sobral, M","Verdi, M.; Carneiro, F.E.","553","2008","04","09","Brasil","Santa Catarina","Lages","Fazenda Santo Cristo da Schio.","-50.67","-28.2602778","-50.6700000","-28.2602778","825","825","IFFSC 104/N/13, N/Regeneração 12 e L/01. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto laranja;","FURB45272","FURB45272",NA,NA,NA,NA,NA,NA,NA,NA,"2008","06","25",NA,NA,NA,NA,NA
"84","2020-10-14 10:07:04-03","FURB","FURB","476","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Sobral, M; Larocca, J","Sobral, M.; Larocca, J.",NA,"2004","03","01","Brasil","Rio Grande do Sul","Barracão","Parque Estadual de Espigão Alto.","-51.4606018066406","-27.6716995239258",NA,NA,NA,NA,NA,"FURB45274","FURB45274",NA,NA,NA,NA,NA,NA,"28327","auto","2004","03","01",NA,NA,NA,NA,NA
"85","2020-10-14 10:07:04-03","FURB","FURB","41617","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Gonzatti, F","Gonzatti, F.","678","2013","02","24","Brasil","Rio Grande do Sul","São Marcos","ponte do rio São Marcos, divisa com Caxias do Sul.","-51.0680999755859","-28.9710998535156",NA,NA,"800","800",NA,"FURB45276","FURB45276",NA,NA,NA,NA,NA,NA,"15120","auto","2013","03",NA,NA,NA,NA,NA,NA
"86","2020-10-14 10:07:04-03","FURB","FURB","38804","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Sobral, M","Falkenberg, D.B.; Sobral, M. & Zanin, A.","5755","1992","04","11","Brasil","Santa Catarina","Três Barras","FLONA de Três Barras.","-50.3222007751465","-26.1063995361328",NA,NA,"750","750","Espinhos nos ramos Habitat: beira de pinheiral secundário Habito: arvoreta; Fruto alaranjado;","FURB45270","FURB45270",NA,NA,NA,NA,NA,NA,"22564","auto","1992",NA,NA,NA,NA,NA,NA,NA
"87","2021-03-16 17:53:00-03","UCS","HUCS","38567","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Wasum, R.A.","Izolan, L.R.","s.n.","2011","03","13","Brasil","Rio Grande do Sul","Garibaldi","Rua Dante Grossi","-51.532606","-29.258925","-51.532606","-29.258925",NA,NA,"cultivada",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-16 17:53:00-03","UCS","HUCS","42605","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Gonzatti, F.","Gonzatti, F.","1682","2015","03","25","Brasil","Rio Grande do Sul","Bom Jesus","Boca da Serra","-50.433611","-28.748444","-50.433611","-28.748444","797","797","Frutos de coloração alaranjada.; arvoreta em bordo de mata.",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"2015","04","30",NA,NA,NA,NA,NA
"89","2021-03-16 17:53:00-03","UCS","HUCS","47153","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Gonzatti, F.","Gonzatti, F.","4236","2018","03","07","Brasil","Rio Grande do Sul","Caxias do Sul","Cânion dos Palanquinhos e imediações","-50.833914","-28.899936","-50.833914","-28.899936","738","738","Solo rochoso, frutos abundantes amarelo-alaranjados, arvoreta ramosa ca. 2,5m.; em bordo de mata, junto ao cânion",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA
"90","2021-03-16 17:53:00-03","UCS","HUCS","33653","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Link, O.","Meneghel, R.","101","2008","10","18","Brasil","Rio Grande do Sul","Bom Princípio",NA,"-51.3532981872559","-29.488899230957",NA,NA,"500","500","na mata ciliar",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"10516","auto","2015","10","07",NA,NA,NA,NA,NA
"91","2021-03-16 17:53:00-03","UCS","HUCS","14322","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Smith, S.F.","Kegler, A.","345","1999","11","09","Brasil","Rio Grande do Sul","São Marcos",NA,"-51.0680999755859","-28.9710998535156",NA,NA,NA,NA,"capoeirão",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"15120","auto","2000","02",NA,NA,NA,NA,NA,NA
"92","2021-03-16 17:53:00-03","UCS","HUCS","01333","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.","47119","1983","11","23","Brasil","Paraná","Curitiba","Capão do Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"25180","auto","1984","03",NA,NA,NA,NA,NA,NA
"93","2021-03-16 17:53:00-03","UCS","HUCS","01723","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Smith, S.F.","Sehnem, A.","s.n.","1975","04","13","Brasil","Rio Grande do Sul","Vacaria","Fazenda do Cedro","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"arbustum in silva",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"63451","auto","1986","03",NA,NA,NA,NA,NA,NA
"94","2021-03-16 17:53:00-03","UCS","HUCS","36487","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Sobral, M.","Wasum, R.A.","4764","2011","01","06","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"beira da estrada",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"55856","auto","2011","03",NA,NA,NA,NA,NA,NA
"95","2021-03-16 17:53:00-03","UCS","HUCS","19798","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Smith, S.F.","Wasum, R.A.","1624","2002","11","23","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"beira da mata",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"55856","auto","2003","03",NA,NA,NA,NA,NA,NA
"96","2021-03-16 17:53:00-03","UCS","HUCS","24857","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Sobral, M.","Wasum, R.A.","2311","2005","01","07","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"orla da mata",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"55856","auto","2005","03",NA,NA,NA,NA,NA,NA
"97","2021-03-16 17:53:00-03","UCS","HUCS","20661","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Smith, S.F.","Scur, L.","s.n.","2002","11","15","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho -Toca do Leão","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"orla da mata",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"55856","auto","2003","06",NA,NA,NA,NA,NA,NA
"98","2021-03-16 17:53:00-03","UCS","HUCS","13207","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Smith, S.F.","Wasum, R.A.","50","1999","03","19","Brasil","Rio Grande do Sul","Bom Jesus","Margens do Rio Tainhas","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"beira da estrada",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"55856","auto","2000","02",NA,NA,NA,NA,NA,NA
"99","2021-03-16 17:53:00-03","UCS","HUCS","28448","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Smith, S.F.","Sartori, M.","85","2006","05","03","Brasil","Paraná","São Mateus do Sul","Minas de Xisto","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"31353","auto","2006","07",NA,NA,NA,NA,NA,NA
