"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","individualCount","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","infraspecificEpithet","relationshipType","fieldNumber","typeStatus","sex"
"143","2019-10-09 11:27:41-03","UFBA","ALCB","000457","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.",NA,NA,NA,NA,"Costa, AL; Barroso, GM","1975","05","11","Brasil","Bahia",NA,"Rio do Peixe",NA,NA,NA,NA,"ALCB010402","ALCB010402","s/n",NA,NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-10-09 11:27:41-03","UFBA","ALCB","000459","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.","Costa, AL","1973","09",NA,"Costa, AL","1973","09","29","Brasil","Bahia","Castro Alves","Recôncavo Sul, Argoim, Vale do Paraguaçu, Km 16 da BR 242 entre Argoim e Itaberaba","-39.416667","-12.75","-39.416667","-12.75","ALCB010401","ALCB010401","s/n","epífita em quixabeira e outras árvores.",NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-10-09 11:27:41-03","UFBA","ALCB","005861","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.","Leme, EMC","1987","02",NA,"Lordêlo, RP","1956","02","22","Brasil","Bahia",NA,"Mata do Rio Chaves.",NA,NA,NA,NA,"ALCB010396","ALCB010396","56-209",NA,NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-10-09 11:27:41-03","UFBA","ALCB","031807","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.","Fonseca, MR","1997","11",NA,"Fonseca, MR","1997","11","02","Brasil","Bahia","Ibicoara","Chapada Diamantina, Cascavel, mata ciliar do Rio Riachão","-41.283333","-13.4","-41.283333","-13.4","ALCB010399","ALCB010399","988-a","epífita. Aspecto filiforme, pendente das árvores. Frequente.",NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-10-09 11:27:41-03","UFBA","ALCB","036870","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.","Martinelli, G; Wanderley, MGL","1997","10",NA,"Melo, E; Sena, MP; França, F","1995","02","21","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha, entre a Serra da Chapadinha e Brejäes","-41.416667","-12.45","-41.416667","-12.45","ALCB008433","ALCB008433","PCD1658","epífita pendente nas árvores. Folhas esbranquiçadas. Flores vermelhas. Frutos vináceos. Frequente.; Mata ciliar crescendo entre musgos. Afloramentos rochosos.",NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,"890","890",NA,NA,NA,NA,NA,NA,NA
"148","2019-10-09 11:27:41-03","UFBA","ALCB","036871","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.","Martinelli, G; Wanderley, MGL","1997","10",NA,"Giulietti, AM; Funch, L; Santos, ES; Paraguassu, A; Silva, MP da; Argôlo, AS","1995","02","04","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai In cio","-41.466667","-12.45","-41.466667","-12.45","ALCB008434","ALCB008434","PCD1542","epífita, ramos pendentes verde-claros. Folhas simples. Ocasional.; Mata de encosta com muitas gramíneas e marantáceas, ao longo do riacho pedregoso seco. Areno-argiloso afloramentos rochosos.",NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,"1080","1080",NA,NA,NA,NA,NA,NA,NA
"149","2019-10-09 11:27:41-03","UFBA","ALCB","039845","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.",NA,NA,NA,NA,"Fontoura, T","1998","02","20","Brasil","Bahia","Ilhéus","Litoral Sul, rodovia BR 101, trecho Ilhéus-Santa Luzia, plantação de cacau abandonada a aproximadamente 60 Km de IOS","-39.033333","-14.783333","-39.033333","-14.783333","ALCB010394","ALCB010394","390","epífita, a ca. de 16 a 18 m de altura.",NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-10-09 11:27:41-03","UFBA","ALCB","42786","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.","Guedes, ML; Stradmann, MTS","1997","06",NA,"Stradmann, MTS; Poveda, A; Gomes, DF","1995","03","03","Brasil","Bahia","Lençóis","Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina","-41.45","-12.466667","-41.45","-12.466667","ALCB010397","ALCB010397","0117","Arbor¡cola, escandente. Folhas membran ceas, aculeiformes, conc¢lores, pilosas. Frequente.; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo arenoso, com humos, associado ao",NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-10-09 11:27:41-03","UFBA","ALCB","53721","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.","Guedes, ML","2001","08",NA,"Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","2001","04","15","Brasil","Bahia","Itaête","Paraguaçu, Assentamento Baixão. Final (leste-sul),  rea de loteamento","-41.034722","-13.164444","-41.034722","-13.164444",NA,NA,"114","Brácteas marrons. Flores passadas.; Área degradada com bastante mata-pasto, Sida, Malva, vassorinha, jureminha.",NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-10-09 11:27:41-03","UFBA","ALCB","58789","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.",NA,NA,NA,NA,"Mattos Silva, LA; Rocha, EA; Menezes, L; Araujo, R; et al.","2000","10","04","Brasil","Bahia","Mucurí","Assentamento 'Paulo Freire' (MST), ramal com entrada no km 15 da Rodovia Mucuri/Itabatan, 2 km antes da sede do assentamento.","-39.673333","-18.073333","-39.673333","-18.073333","ALCB010392","ALCB010392","4149","Comum nas jaqueiras próximas à sede do MST. Frutos maduros avermelhados.; Região de Mata Higrófila Sul Baiana. Solo sílico-argiloso.",NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-10-09 11:27:41-03","UFBA","ALCB","71478","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.","Guedes, ML","2006","05",NA,"Guedes, ML; Rabelo, P; Silva, ASA da; Ramos, GUG","2006","01","11","Brasil","Bahia","Monte Santo","Nordeste","-39.316667","-10.433333","-39.316667","-10.433333","ALCB010400","ALCB010400","12077","epífita, crescendo pendentes das árvore chegando até 8m. raízes ausentes. Folhas disticas, densamente cinéreas-lepdota, lâmina filiforme. Inflorescência praticamente não existe., flor lateral, com bráctea ovada, densamente lepdota, me",NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-10-09 11:27:41-03","UFBA","ALCB","85198","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.","Guedes, ML","2008","09",NA,"Ramos, C.H.A.; Guedes, ML; Alves, L. de J.","2008","03","21","Brasil","Bahia","Itagibá","Litoral Sul, Mata da Botinha","-39.709444","-14.183056","-39.709444","-14.183056","ALCB010395","ALCB010395","57","epífita. Folhas lineares. Flores esverdeadas. Frequente.",NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-10-09 11:27:41-03","UFBA","ALCB","85467","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.","Guedes, ML","2009","01",NA,"Ramos, C.H.A.; Alves, L. de J.; Santos, CE","2008","09","15","Brasil","Bahia","Itagibá","Litoral Sul, Mata do Campo Verde","-39.722222","-14.167222","-39.722222","-14.167222","ALCB010458","ALCB010458","387","epífita. Folhas marrons. Flores singelas, com brácteas marrons e pétalas amarelas.",NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-10-09 11:27:41-03","UFBA","ALCB","124832","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoide","Tillandsia usneoide","L.","Guedes, ML","2016","06",NA,"Lisboa, MS; Alunos de diversos cursos da UFBA","2014","08","11","Brasil","Bahia","Banzaê","Tribo Kiriri. Aldeia Marcação.","-38.6147003173828","-10.5768995285034",NA,NA,"ALCB017880",NA,"374","heliófila em árvore da Caatinga. Folhas e sépalas verde acizentadas pelo denso indumento de escamas.; Caatinga","14901","auto","Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-02-08 10:12:29-03","NBC","NL-BOTANY","U.1168087","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Mocquerys A",NA,NA,NA,"Venezuela",NA,NA,"Venezuela",NA,NA,NA,NA,"NL-U1168087","NL-U1168087",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168087 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0227983",NA,NA,NA,NA,NA
"158","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.1426664","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,"Florae Brasil.",NA,NA,NA,NA,"NL-L1426664","NL-L1426664",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426664 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"159","2020-02-08 10:12:29-03","NBC","NL-BOTANY","AMD.48979","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Weevers T","1925","08","01","Brazil",NA,NA,"Mataya.",NA,NA,NA,NA,"NL-AMD48979","NL-AMD48979",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.48979 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"160","2020-02-08 10:12:29-03","NBC","NL-BOTANY","AMD.48980","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Herter WG","1933","11","01","Uruguay",NA,NA,"Dep de Treinta y Tres Tacuari.",NA,NA,NA,NA,"NL-AMD48980","NL-AMD48980",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.48980 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"161","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.1426635","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Splitgerber FL","1837","11","01","Surinam",NA,NA,"pendelus, ad ramos arboeum altissim: prope Paramaribo Salibi. *.",NA,NA,NA,NA,"NL-L1426635","NL-L1426635",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426635 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"162","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.1426644","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Buchtien O","1906","11","13","Bolivia",NA,NA,"Flora von Bolivia. Ind. - Yungan, Sirupaya bei Yanacachi 16 ° of Auf Bãumen 2100m.",NA,NA,NA,NA,"NL-L1426644","NL-L1426644",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426644 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"163","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.1426645","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Focke HC",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,"NL-L1426645","NL-L1426645",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426645 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"164","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.1426646","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Samuels JA","1916","04","27","Surinam",NA,NA,"Plants of Dutch Guiana. Forest on the Way to the Farm of Kwatta, Paramaribo.",NA,NA,NA,NA,"NL-L1426646","NL-L1426646",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426646 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"165","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.1426653","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Suringar WFR","1885","01","01","Venezuela",NA,NA,"Iter per Indas occidentales Neerlandicas.",NA,NA,NA,NA,"NL-L1426653","NL-L1426653",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426653 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"166","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.1426654","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Weigel TO",NA,NA,NA,"Brazil",NA,NA,"Brasilien: Sta Catharina.",NA,NA,NA,NA,"NL-L1426654","NL-L1426654",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426654 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"167","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.1426655","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Vink R","1985","05","15","Colombia",NA,NA,"Growing as epifyt on rocks and bushes. In dry hills around laguna '' De La Herrera''.Depto. Cundinamarca, Colombia.",NA,NA,NA,NA,"NL-L1426655","NL-L1426655",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426655 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"168","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.1426658","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Rambo B","1951","01","18","Brazil",NA,NA,"Estado: Río Grande do Sul Lagoa dos Quadros pr. Osorio.",NA,NA,NA,NA,"NL-L1426658","NL-L1426658",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426658 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"169","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.1426659","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Rambo B","1951","02","21","Brazil",NA,NA,"Rio G. do Sul. Provincia Brasil, Serra do Hachinal in planalto.",NA,NA,NA,NA,"NL-L1426659","NL-L1426659",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426659 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"170","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.1426665","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Herb Treviranus LC",NA,NA,NA,"Brazil",NA,NA,"in ! a virginde ad Brasilia y Perudem urque. *.",NA,NA,NA,NA,"NL-L1426665","NL-L1426665",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426665 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"171","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.1426669","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Suringar WFR","1885","01","01","Venezuela",NA,NA,"Venezuela. Inter per Indas occidenatles Neerlandicas.",NA,NA,NA,NA,"NL-L1426669","NL-L1426669",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426669 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"172","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.1426671","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Dombey J",NA,NA,NA,"Peru",NA,NA,"Pérou.",NA,NA,NA,NA,"NL-L1426671","NL-L1426671",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1426671 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"173","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.3737209","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Huis J van; Hooghiemstra H","1976","12","19","Peru",NA,NA,"Pisaq bij Cusco.",NA,NA,NA,NA,"NL-L3737209","NL-L3737209",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3737209 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"174","2020-02-08 10:12:29-03","NBC","NL-BOTANY","L.3970431","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","Veldman S",NA,NA,NA,"Meyer H; Hermann P","1687","01","01","Surinam",NA,NA,NA,NA,NA,NA,NA,"NL-L3970431","NL-L3970431",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3970431 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"175","2020-02-08 10:12:34-03","NBC","NL-BOTANY","U.1168089","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","Smith LB",NA,NA,NA,"Beck SG","1983","05","28","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"NL-U1168089","NL-U1168089",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168089 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0138577",NA,NA,NA,NA,NA
"176","2020-02-08 10:12:34-03","NBC","NL-BOTANY","U.1168090","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Solomon JC","1986","09","07","Bolivia",NA,NA,"Dpto. La Paz: Prov. Murillo. Hacienda Huajchilla, 18 km SE of La Paz ( La Florida), along the Rio La Paz.","-68.05","-16.633333","-68.05","-16.633333","NL-U1168090","NL-U1168090",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168090 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"177","2020-02-08 10:12:34-03","NBC","NL-BOTANY","U.1168091","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Davis EW; Franquemont C; Franquemont E; King S; et al.","1982","01","25","Peru",NA,NA,"Department of Cuzco, Province of Urubamba: Chincheros. Antakillga hillside above Incaj mallkin pampa.","-72.333333","-13.383333","-72.333333","-13.383333","NL-U1168091","NL-U1168091",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168091 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"178","2020-02-08 10:12:34-03","NBC","NL-BOTANY","U.1168092","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Hey C","1975","01","02","Colombia",NA,NA,"Dep. Antioquia. Medellin.",NA,NA,NA,NA,"NL-U1168092","NL-U1168092",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168092 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"179","2020-02-08 10:12:34-03","NBC","NL-BOTANY","U.1168093","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Steyermark JA; Carreño Espinoza V; Nehlin S","1974","07","05","Venezuela",NA,NA,"Estado Lara: selva nublada virgen. 3-6km al sur de Agua Negra, 17-20km al este de Cubiro. Distrito Menez.","-69.5","9.783333","-69.5","9.783333","NL-U1168093","NL-U1168093",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168093 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"180","2020-02-08 10:12:34-03","NBC","NL-BOTANY","U.1168094","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Duque J JM","1946","06","20","Colombia",NA,NA,"Valle: Pichindé. Río Cali.",NA,NA,NA,NA,"NL-U1168094","NL-U1168094",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168094 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"181","2020-02-08 10:12:34-03","NBC","NL-BOTANY","U.1168096","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Ellenberg H","1957","04","14","Peru",NA,NA,"Collutaro ostsüdostl. Cusco. 87 Dorngebüsch, 3400m.",NA,NA,NA,NA,"NL-U1168096","NL-U1168096",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168096 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"182","2020-02-08 10:12:34-03","NBC","NL-BOTANY","U.1168097","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Ruiz López H; Pavón JA",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,"NL-U1168097","NL-U1168097",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168097 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"183","2020-02-08 10:12:34-03","NBC","NL-BOTANY","U.1168098","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Breure ASH","1975","02","15","Peru",NA,NA,"Dept. Cuzco; prov. Urubamba.",NA,NA,NA,NA,"NL-U1168098","NL-U1168098",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168098 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"184","2020-02-08 10:12:34-03","NBC","NL-BOTANY","U.1168173","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","Gouda EJ",NA,NA,NA,"Donselaar J van","1965","12","27","Surinam","Brokopondo",NA,NA,NA,NA,NA,NA,"NL-U1168173","NL-U1168173",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168173 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Poales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0098489",NA,NA,NA,NA,NA
