"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"93","2015-09-04 14:14:17-03","MNHN","RECOLNAT_MNHN_P","P00746602","PreservedSpecimen",NA,"Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Saint-Hilaire, A. de",NA,"Uruguay","hb",NA,"Revision of New World Gentianaceae, Utrecht 1984 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746602' target='other'> <mi>dwc_moreinfo</mi></a>","P00746602",NA,NA,"(Cham. & Schltdl.) Griseb.","Simonis",NA,NA,NA,NA,NA,NA,"Banda Oriental del Uruguay",NA,NA,"P00746602_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2306"
"94","2016-10-17 11:45:15-02","MNHN","RECOLNAT_MNHN_P","P02442245","PreservedSpecimen",NA,"Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Sellow, F.",NA,"Brésil","hb",NA,"Attaché avec P04015509 et P02442246 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442245' target='other'> <mi>dwc_moreinfo</mi></a>","P02442245",NA,NA,"(Cham. & Schltdl.) Griseb.","Simonis",NA,NA,NA,NA,NA,NA,"s.l.",NA,NA,"P02442245_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-09-04 14:08:57-03","MNHN","RECOLNAT_MNHN_P","P04015509","PreservedSpecimen",NA,"Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Gaudichaud, C.",NA,"Brésil","hb",NA,"n° 692 ; Attaché avec P02442245 et P02442246 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04015509' target='other'> <mi>dwc_moreinfo</mi></a>","P04015509",NA,NA,"(Cham. & Schltdl.) Griseb.","Simonis",NA,"1833",NA,NA,NA,NA,"Province de Rio-Grande",NA,NA,"P04015509_01 P04015509_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3235"
"96","2015-09-04 14:23:51-03","MNHN","RECOLNAT_MNHN_P","P04015882","PreservedSpecimen",NA,"Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Nadeaud",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04015882' target='other'> <mi>dwc_moreinfo</mi></a>","P04015882",NA,NA,"(Cham. & Schltdl.) Griseb.","Maas",NA,NA,NA,NA,NA,NA,"Brésil",NA,NA,"P04015882_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-09-04 14:23:51-03","MNHN","RECOLNAT_MNHN_P","P04015903","PreservedSpecimen",NA,"Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Nadeaud",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04015903' target='other'> <mi>dwc_moreinfo</mi></a>","P04015903",NA,NA,"(Cham. & Schltdl.) Griseb.","Maas",NA,NA,NA,NA,NA,NA,"Brésil.",NA,NA,"P04015903_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-09-04 14:23:51-03","MNHN","RECOLNAT_MNHN_P","P04015906","PreservedSpecimen",NA,"Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Nadeaud",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04015906' target='other'> <mi>dwc_moreinfo</mi></a>","P04015906",NA,NA,"(Cham. & Schltdl.) Griseb.","Maas",NA,NA,NA,NA,NA,NA,"Brésil.",NA,NA,"P04015906_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2016-10-18 16:02:47-02","MNHN","RECOLNAT_MNHN_P","P02442246","PreservedSpecimen",NA,"Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Isabelle, A.",NA,"Uruguay","hb",NA,"Attaché avec P02442245 et P04015509 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442246' target='other'> <mi>dwc_moreinfo</mi></a>","P02442246",NA,NA,"(Cham. & Schltdl.) Griseb.","Simonis",NA,"1838",NA,NA,NA,NA,"Montevideo",NA,"-34.90222","P02442246_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32"
"100","2020-12-11 11:36:40-03","UFMG","BHCB","147576","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Gasper, AL de; Bueno, ML; Kamino, LHY; Leal, BSS; Rezende, VL","Southern America","Brasil",NA,NA,"beira da estrada em local úmido, erva terrícola, flor cor: roxa",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Griseb.",NA,"2756","2011","03","20","Minas Gerais","Delfim Moreira","Estrada entre a Fazenda Boa Esperança e a Fazenda, Floresta Atlântica","-45.323889","-22.581111",NA,"1516","1516",NA,NA,NA,NA,NA,NA,NA,"-45.323889","-22.581111",NA,NA
"101","2020-12-11 11:36:40-03","UFMG","BHCB","62512","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Brade, AC","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Griseb.",NA,"6131","1913","10","13","São Paulo","Ipiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-11 17:19:08-03","UFPR","UPCB","22486","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,"Flor lilás. Campo..",NA,NA,NA,"(Cham.et Schlechtd.) Griseb.","Smith, L.B.","4264","1957","11","15","Paraná","Guarapuava","Estrada para Laranjeiras do Sul","-51.4580993652344","-25.395299911499",NA,"1100","1100",NA,NA,"1958","53832","auto","01","01",NA,NA,NA,NA
"103","2021-02-11 17:19:08-03","UFPR","UPCB","88707","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Sousa, L.P.",NA,"Brasil",NA,NA,"Campo de Altitude Hidrófilo (Estepe Gramíneo-Lenhosa), Organosolo Háplico; 5ha..",NA,NA,NA,"(Chan. & Schltdl.) Griseb.","Ribas, O.S.","163","2010","12","23","Paraná","Palmas","Fazenda Coxilhão, Nascende do Rio Dama, Afluente do Rio Chopim","-51.9906005859375","-26.4841995239258",NA,"1260","1260",NA,NA,"2013","46666","auto",NA,NA,"70.6094328W","43.119996S",NA,NA
"104","2021-02-11 17:19:08-03","UFPR","UPCB","32523","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Cervi, A.C.",NA,"Brasil",NA,NA,"Erva, flor rósea. Campo..",NA,NA,NA,"(Cham.et Schlechtd.) Griseb.","Guimarães, O.A.","6368","1997","10","29","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"1997","44368","auto","12",NA,NA,NA,NA,NA
"105","2014-04-27 10:33:00-03","MO","MOBOT","1992281","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"T. Herzog","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.","Foster 1958 catalog notes file","Herzog 1715",NA,"3",NA,NA,NA,"Samaipata",NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"106","2012-04-20 16:42:00-03","MO","MOBOT","2443016","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Federico B. Vervoorst","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.",NA,"Vervoorst 8459",NA,NA,NA,"Salta","La Caldera","CAldera, ruta 9, km 1633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-06-27 11:56:00-03","MO","MOBOT","2453514","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"L. Arribálzaga","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.","Fabris, H. A.","Arribálzaga s.n.","1900",NA,NA,"Jujuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"108","2009-08-23 08:49:00-03","MO","MOBOT","2458534","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Lyman B. Smith|Roberto M. Klein","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.",NA,"Smith 13401","1964","12","3","Santa Catarina",NA,"Agua Doce. Campo de Palmas",NA,NA,NA,"1000.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-08-21 06:32:00-03","MO","MOBOT","2458550","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Balduino Rambo","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.","Rambo, B.","Rambo 34994","1947","1","8","Rio Grande do Sul",NA,"Bom Jesus. Fazenda Bernardo Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2018-04-18 05:23:00-03","MO","MOBOT","2518798","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"V.G. Solís Neffa|I.A. Grela|Eduardo Marchesi","South America","Uruguay",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.",NA,"Solís Neffa 462","1997","12","12","Rivera",NA,"Ayo. Curticeira, Ruta 5, Km 491","-55.57527","-30.97916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2010-01-29 20:51:00-02","MO","MOBOT","2518811","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"W.G. Herter","South America","Uruguay",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.",NA,"Herter 1649","1933","12","2","Rivera",NA,"Ataques",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","2790444","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Balduino Rambo","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.","J.E. Simonis","Rambo 34995","1947",NA,NA,NA,NA,"Fazenda B. Velho, Bom Jesus, RGS. In campo sicco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-07-01 16:15:00-03","MO","MOBOT","2790646","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Anonymous","South America","Uruguay",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.","J.E. Simonis","Anonymous 2037","1937","12",NA,NA,NA,"Cerro Largo Rio Negro Palleros 1a.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-07-01 16:15:00-03","MO","MOBOT","2790715","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Anonymous","South America","Uruguay",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.","J.E. Simonis","Anonymous 1519","1937","12",NA,NA,NA,"Cerro Largo Rio Negro Palleros Cucliclla Negra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-07-01 16:15:00-03","MO","MOBOT","2790791","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Anonymous","South America","Uruguay",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.","J.E. Simonis","Anonymous 2836","1937","12",NA,NA,NA,"Florida Cerro Colorado San Pedro sawzel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","2790886","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"W. Lossen","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.","J.E. Simonis","Lossen 329","1925","3",NA,"Córdoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-07-01 16:15:00-03","MO","MOBOT","2790909","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Anonymous","South America","Uruguay",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.",NA,"Anonymous 2967","1937","12",NA,NA,NA,"Florida Timote Sta. Clara San José.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2014-11-06 20:28:00-02","MO","MOBOT","2791049","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Troels M. Pedersen","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.","J.E. Simonis","Pedersen 2809","1954",NA,NA,"Corrientes","Mburucuyá","Estancia Santa Teresa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","2791154","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Troels M. Pedersen","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.","P.J.M. Maas","Pedersen 12608","1979",NA,NA,"Rio Grande do Sul",NA,"Mun. Sáo Lowrenco do Sul: BR-116, main road from Pelotas to Porto Alegre, between arroio S. Isabel and R. Camaquá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2013-08-23 04:12:00-03","MO","MOBOT","2791275","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"W.G. Herter","South America","Uruguay",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.","J.E. Simonis","Herter A649","1933","12","2","Rivera",NA,"Ataques Humid., Illum subsiec.",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-07-09 09:30:00-03","MO","MOBOT","2791348","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Per Dusén","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.","P. Dusen","Dusén 17476","1915","12","26","Paraná",NA,"Jaguariahyua in campo.",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"122","2020-06-15 15:30:46-03","UNESP-RC","HRCB","44937","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Pivetta",NA,"Brasil",NA,NA,"Flores brancas.",NA,NA,NA,NA,"Pivetta, P.J.","s/n","1956","02","07","Rio Grande do Sul","Augusto pestana",NA,"-53.9921989440918","-28.5168991088867",NA,NA,NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA
"123","2021-03-01 11:54:26-03","UFPE","UFP","23844","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Schlindwein, C",NA,"Brasil",NA,NA,"Faxinal (F:88).","UFP023844",NA,"Gentianales","(Cham. & Schltdl.) Griseb.","Schlindwein, C","CS772","1995","12","22","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"124","2020-09-12 05:00:02-03","US","US","2323751","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"-- Reitz & Klein, --","South America","Brazil",NA,NA,NA,"US03240181",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"8150","1959","1","13","Santa Catarina",NA,"Curral Falso, Bom Jardim, S. Joaquim.",NA,NA,"US03240181_01","1500",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","2269416","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"L. Smith & R. Reitz","South America","Brazil",NA,NA,NA,"US03240185",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"10018","1957","1","15","Santa Catarina",NA,"Mun. Lajes: Campo, bog, Morro Pinheiro Seco, 3 km east of Lajes.",NA,NA,"US03240185_01","900","950","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","2269263","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"L. Smith & R. Reitz","South America","Brazil",NA,NA,NA,"US03240188",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"9017","1956","12","21","Santa Catarina",NA,"17 km., Mun. Caçador: Campo, Fazenda Carneiros, north of Caçador.",NA,NA,"US03240188_01","950","1100","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","1590718","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"S. Venturi","South America","Argentina",NA,NA,NA,"US03240196",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"1659","1921","12","28","Tucuman",NA,"Departamento Famaillá, Villa Nougués.",NA,NA,"US03240196_01","1100",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","1473768","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"G. O. A. Malme","South America","Brazil",NA,NA,NA,"US03240197",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"1124","1902","1","17","Rio Grande do Sul",NA,"Cruz Alta.",NA,NA,"US03240197_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","2323611","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"-- Reitz & Klein, --","South America","Brazil",NA,NA,NA,"US03240182",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"7884","1958","12","13","Santa Catarina",NA,"Fazenda de Laranja, Bom Jardim, S. Joaquim. Banhado do campo.",NA,NA,"US03240182_01","1400",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","2267194","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"G. Hatschbach","South America","Brazil",NA,NA,NA,"US03240183",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"4264","1957","11","15","Paraná",NA,"Mun. Guarapuava, Estrada para Laranjeiras do Sul.",NA,NA,"US03240183_01","1100",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","3442173","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"L. Scur","South America","Brazil",NA,NA,NA,"US03240178",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"992","2003","1","8","Rio Grande do Sul",NA,"Mun. de Caxias do Sul - Vila Seca - Apanhador.",NA,NA,"US03240178_01","780",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","1590353","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"S. Venturi","South America","Argentina",NA,NA,NA,"US03240195",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"7574","1928","11","24","Tucuman",NA,"Departamento Burroyaco, Cerro del Campo.",NA,NA,NA,"1000",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","1934755","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"W. G. F. Herter","South America","Uruguay",NA,NA,NA,"US03240194",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"1649","1933","12","2","Rivera",NA,"Dep. de Rivera, Ataques.",NA,NA,NA,"200",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","2269289","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"L. Smith & R. Reitz","South America","Brazil",NA,NA,NA,"US03240187",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"9150","1956","12","24","Santa Catarina",NA,"Mun. Joaçaba: bog, campos of Palmas, 52 km west of Caçador.",NA,NA,"US03240187_01","1000","1300","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","1693636","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"B. Rosengurtt","South America","Uruguay",NA,NA,NA,"US03240193",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"B562","1936","11","25",NA,NA,"Rìo Yi y A° Mariuclio [interpreted].",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","2169296","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"T. M. Petersen","South America","Argentina",NA,NA,NA,"US03240191",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"2809","1954","9","25","Corrientes",NA,"Estancia Santa Teresa, Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","2573463","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"L. Smith & R. Reitz","South America","Brazil",NA,NA,NA,"US03240179",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"14200","1965","1","3","Santa Catarina",NA,"Mun. São Joaquim: boggy brook, Santa Barbara.","-49.5","-28.12","US03240179_01","1400",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","2573462","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US03240180",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"13401","1964","12","3","Santa Catarina",NA,"Mun. Agua Doce: Campo, Campos de Palmas, 30 km. southeast of Horizonte (Paraná).","-51.4","-26.75","US03240180_01","1000","1200","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","2269322","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"L. Smith, R. Reitz & O. Sufridini","South America","Brazil",NA,NA,NA,"US03240186",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"9375","1956","12","26","Santa Catarina",NA,"Mun. Chapecó: Campo, Fazenda Campo São Vicente, 24 km west of Campo Erê.",NA,NA,"US03240186_01","900","1000","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","2269620","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US03240184",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"11338","1957","2","12","Santa Catarina",NA,"Mun. Lajes: Campo, east of Capão Alto.",NA,NA,"US03240184_01","900","1000","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","1199764","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"E. H. Ule","South America","Brazil",NA,NA,NA,"US03240198",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"1655","1891","1",NA,"Santa Catarina",NA,NA,NA,NA,"US03240198_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","2269258","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"L. Smith & R. Reitz","South America","Brazil",NA,NA,NA,"US03240189",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"8983","1956","12","21","Santa Catarina",NA,"Mun. Caçador: bog, 15 km northeast of Caçador.",NA,NA,"US03240189_01","950","1100","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","2269129","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US03240190",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"8103","1956","12","2","Santa Catarina",NA,"Mun. Lajes: campo, between Palmeiras and Lajes.",NA,NA,"US03240190_01","800","900","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","1803962","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"B. Pickel","South America - Neotropics","Brazil",NA,NA,NA,"US03240192",NA,"Gentianales","(Cham. & Schltdl.) Griseb.",NA,"5487","1941","11","10","São Paulo",NA,"S. Paulo (Capital).",NA,NA,"US03240192_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"145","2019-11-13 11:20:17-03","USP","SPF","10764","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Hoehne, W",NA,"Brasil",NA,NA,NA,"SPF00010764",NA,NA,"(Cham. & Schltdl.) Griseb.","Hoehne, W","s.n.","1941","10",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:20:17-03","USP","SPF","226811","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Grant, JR",NA,"Brasil",NA,NA,NA,"SPF00226811",NA,NA,"(Cham. & Schltdl.) Griseb.","Grant, JR","094596","2009","11","13","Paraná","Palmeira",NA,"-49.980222","-25.434972","SPF00226811","856","856",NA,NA,"2009",NA,NA,"11",NA,"-49.980222","-25.434972",NA,NA
