"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"95","2019-08-27 13:31:30-03","IAP","PACA-AGP","65268","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Reitz & Klein","1960","04","23","Brasil","SC","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,"600","600","PACA065268",NA,NA,NA,"9621","15m de altura e flor branca. HBR 23170. Sp. determ. conforme Flora Catarinense, 1995. Habitat: mata Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"34291","auto","Magnoliatae",NA,NA,NA,NA,NA
"96","2019-08-27 13:31:30-03","IAP","PACA-AGP","55453","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Reitz & Klein","1953","07","05","Brasil","SC","Brusque","na beira da estrada","-48.9174995422363","-27.0981006622314",NA,NA,"30","30","PACA055453",NA,NA,NA,"834","Determ. conforme Flora Catarinense, 1995.&nf;6m de altura e fruto maduro vermelho. HBR 6844. Habitat: in silva Fenofase: fruto Hábito: arvoreta","Magnoliophyta","Myrtales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"97","2019-08-27 13:31:30-03","IAP","PACA-AGP","64869","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Reitz & Klein","1956","02","06","Brasil","SC","Ibirama","Horto Florestal, I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","PACA064869",NA,NA,NA,"2653","10m de altura e flor em botão. HBR 10231. Sp. determ. conforme Flora Catarinense, 1995. Habitat: mata Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA
"98","2019-08-27 13:31:30-03","IAP","PACA-AGP","64885","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"R. Klein","1955","04","22","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"100","100","PACA064885",NA,NA,NA,"1332","15m de altura e flor branca. HBR 10201. Sp. determ. conforme Flora Catarinense, 1995. Habitat: mata Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"99","2019-08-27 13:31:30-03","IAP","PACA-AGP","55455","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Reitz & Klein","1953","03","12","Brasil","SC","Palhoça","Campo Massiambu","-48.6678009033203","-27.645299911499",NA,NA,"5","5","PACA055455",NA,NA,NA,"352","10m de altura e flor branca. HBR 6846. Sp. determ. conf. Flora Catarinense, 1995. Habitat: in silva Fenofase: flor Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA
"100","2019-08-27 13:31:30-03","IAP","PACA-AGP","55456","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Reitz & Klein","1953","07","16","Brasil","SC","Palhoça","Campo Massiambu","-48.6678009033203","-27.645299911499",NA,NA,"5","5","PACA055456",NA,NA,NA,"842","8m de altura e fruto vermelho escuro. HBR 6848. Sp. determ. conforme Flora Catarinense, 1995. Habitat: in silva Fenofase: fruto Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA
"101","2019-08-27 13:31:30-03","IAP","PACA-AGP","31974","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Reitz, R.","1945","05","08","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"PACA031974",NA,NA,NA,"1042","Determ. conforme Flora Catarinense de 1995. Habitat: in silvula subpaludosa Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"16515","auto","Magnoliatae",NA,NA,NA,NA,NA
"102","2019-08-27 13:31:30-03","IAP","PACA-AGP","118691","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","Sobral, M.","2010","Stival-Santos, A.","2010","03","30","Brasil","SC","Botuverá","reserva biologica canela preta","-49.14","-27.27","49º08'24w","27º16'12s","639","639","PACA118691",NA,"08","15","2175","furb 30214&nf;fruto verde Habitat: Floresta Ombrófila densa estagio avançado, entorno do fragmento","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"103","2019-08-27 13:31:30-03","IAP","PACA-AGP","118692","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","Sobral, M.","2010","Stival-Santos, A.","2010","07","06","Brasil","SC","Biguaçu",NA,"-48.759722","-27.367778","48º45'35w","27º22'4s","252","252","PACA118692",NA,"10","29","3178","furb 31981&nf;fruto roxo Habitat: Floresta Ombrófila densa, beira de estrada","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"104","2019-08-27 13:31:30-03","IAP","PACA-AGP","99242","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","J. Mauhs","2007","Mauhs, J.","1995","04","29","Brasil","RS",NA,"Parcão",NA,NA,NA,NA,NA,NA,"PACA099242",NA,NA,NA,"521","HEDU 10048&nf;Freqüente Habitat: Mata de galeria Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"105","2019-08-27 13:31:30-03","IAP","PACA-AGP","103875","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","D. Bauer",NA,"D. Bauer","2008","04","14","Brasil","RS","Novo Hamburgo","Parque L. H. Rëssler (Parcão).","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"PACA103875",NA,NA,NA,NA,"próx. trilha superior; frutos imaturos Habitat: mata secundária, seca","Magnoliophyta","Myrtales",NA,NA,"20722","auto","Magnoliatae",NA,NA,NA,NA,NA
"106","2019-08-27 13:31:30-03","IAP","PACA-AGP","103874","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","D. Bauer",NA,"D. Bauer","2008","04","07","Brasil","RS","Novo Hamburgo","Parque L. H. Röessler (Parcão).","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"PACA103874",NA,NA,NA,NA,"Habitat: mata secundária seca.","Magnoliophyta","Myrtales",NA,NA,"20722","auto","Magnoliatae",NA,NA,NA,NA,NA
"107","2019-08-27 13:31:30-03","IAP","PACA-AGP","64890","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","M.F. Santos","2011","R. Klein","1955","03","17","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"150","150","PACA064890",NA,"03",NA,"1221","15m de altura e flor branca. HBR 10195. Habitat: mata Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"108","2019-08-27 13:31:30-03","IAP","PACA-AGP","65280","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","N. Silveira","1985","Reitz & Klein","1959","04","17","Brasil","SC","Rio do Sul","Matador","-49.6431007385254","-27.2141990661621",NA,NA,"350","350","PACA065280",NA,"06",NA,"8767","10m de altura e flor em botão. HBR 21801. Habitat: mata Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"15163","auto","Magnoliatae",NA,NA,NA,NA,NA
"109","2019-08-27 13:31:30-03","IAP","PACA-AGP","26916","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Henz, E.","1944",NA,NA,"Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA026916",NA,NA,NA,NA,"Determ. conforme Flora Catarinense de 1995. Habitat: in silvula subpaludosa Fenofase: inflorescência novis","Magnoliophyta","Myrtales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"110","2019-08-27 13:31:30-03","IAP","PACA-AGP","42571.1","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Rambo, B.","1949","07","18","Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA042571-1",NA,NA,NA,NA,"SEM MATERIAL.&nf;Determ. conforme Flora Catarinense de 1995. Habitat: in silvula subpaludosa Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"111","2019-08-27 13:31:30-03","IAP","PACA-AGP","103876","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","D. Bauer",NA,"D. Bauer","2006","12","12","Brasil","RS","Novo Hamburgo","Bairro Canudos, loteamento dos eucaliptos.","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"PACA103876",NA,NA,NA,NA,"P6 Q2 ME Habitat: mata brejosa, margens arroio.","Magnoliophyta","Myrtales",NA,NA,"20722","auto","Magnoliatae",NA,NA,NA,NA,NA
"112","2019-08-27 13:31:30-03","IAP","PACA-AGP","46116","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Rambo, B.","1950","03","06","Brasil","RS","Osório","Faz. do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"PACA046116",NA,NA,NA,NA,"Determ. conforme Flora Catarinense de 1995. Habitat: in silvula subpaludosa Fenofase: flor subaperto","Magnoliophyta","Myrtales",NA,NA,"27350","auto","Magnoliatae",NA,NA,NA,NA,NA
"113","2019-08-27 13:31:30-03","IAP","PACA-AGP","26834","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Emrich, K.","1944",NA,NA,"Brasil","RS","Porto Alegre","Ipanema","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA026834",NA,NA,NA,NA,"Conforme Flora Catarinense, 1995. Habitat: in silvula subpaludosa Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"114","2019-08-27 13:31:30-03","IAP","PACA-AGP","41916","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Rambo, B.","1949","06","08","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA041916",NA,NA,NA,NA,"SEM MATERIAL.&nf;Determ. conforme Flora Catarinense de 1995. Habitat: in silvula humida Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"115","2019-08-27 13:31:30-03","IAP","PACA-AGP","28643","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Rambo, B.","1944",NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA028643",NA,NA,NA,NA,"Determ. conforme Flora Catarinense de 1995. Habitat: ad rivum in silvula Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"116","2019-08-27 13:31:30-03","IAP","PACA-AGP","276","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Rambo, B.","1933","04","07","Brasil","RS","Porto Alegre","Vila Manresa, Morro da Glória","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA000276",NA,NA,NA,NA,"Determ. conforme Flora Catarinense de 1995. Habitat: in silvula ad rivum Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"117","2019-08-27 13:31:30-03","IAP","PACA-AGP","33562.1","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand","Emrich-Rambo","1954","Henz, E.","1946","02","10","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA033562-1",NA,"08","31",NA,"Determ. conforme Flora Catarinense de 1995. Habitat: in silvula subpaludosa Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"118","2019-08-27 13:31:30-03","IAP","PACA-AGP","97087","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","Mondin",NA,"De Marchi, T. C.","2001","05","09","Brasil","RS","Tramandaí","Faz. São José","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"PACA097087",NA,NA,NA,"046","HASU 12110 Hábito: arbóreo","Magnoliophyta","Myrtales",NA,NA,"21077","auto","Magnoliatae",NA,NA,NA,NA,NA
"119","2019-08-27 13:31:30-03","IAP","PACA-AGP","46742","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Rambo, B.","1950","04","10","Brasil","RS","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"PACA046742",NA,NA,NA,NA,"Determ. conforme Flora Catarinense de 1995. Habitat: in silvula paludosa Fenofase: flor subaperto","Magnoliophyta","Myrtales",NA,NA,"41667","auto","Magnoliatae",NA,NA,NA,NA,NA
"120","2019-08-27 13:31:30-03","IAP","PACA-AGP","97089","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","M. Haussen",NA,"M. Haussen","1989","06","11","Brasil","RS","Viamão","Parque Estadual de Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"PACA097089",NA,NA,NA,NA,"HEDU 507&nf;Encontrado na praia de Fora Fenofase: frutos imaturos Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"41667","auto","Magnoliatae",NA,NA,NA,NA,NA
"121","2019-08-27 13:31:30-03","IAP","PACA-AGP","92003","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","M. Sobral",NA,"J. G. Kray","2003","04","09","Brasil","RS","Viamão","Parque Estadual de Itapuã, Morro do Campista","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"PACA092003",NA,NA,NA,"56","13m de altura e flor branca. ICN 127930. Habitat: interior de mata","Magnoliophyta","Myrtales",NA,NA,"41667","auto","Magnoliatae",NA,NA,NA,NA,NA
"122","2019-08-27 13:31:30-03","IAP","PACA-AGP","55467","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Reitz & Klein","1953","04","23","Brasil","SC","Blumenau","Garcia","-49.0661010742188","-26.9193992614746",NA,NA,"100","100","PACA055467",NA,NA,NA,"552","10m de altura e flor branca. HBR 6866. Sp. determ. conforme Flora catarinense, 1995. Habitat: in silva, na beira de estrada Fenofase: flor Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"34291","auto","Magnoliatae",NA,NA,NA,NA,NA
"123","2019-08-27 13:31:30-03","IAP","PACA-AGP","55452","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Reitz & Klein","1953","04","08","Brasil","SC","Brusque","na beira da estrada","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"PACA055452",NA,NA,NA,"491","6m de altura e flor branca. HBR 6843.&nf;Determ. conforme Flora Catarinense de 1995. Habitat: in silvula Fenofase: flor Hábito: arvoreta","Magnoliophyta","Myrtales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"124","2019-08-27 13:31:30-03","IAP","PACA-AGP","3323","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Rambo, B.","1938","06",NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA003323",NA,NA,NA,NA,"Determ. conforme Flora Catarinense de 1995. Habitat: in silva Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"27000","auto","Magnoliatae",NA,NA,NA,NA,NA
"125","2019-08-27 13:31:30-03","IAP","PACA-AGP","64881","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"R. Klein","1955","06","23","Brasil","SC","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"15","15","PACA064881",NA,NA,NA,"1408","15m de altura e fruto maduro vermelho escuro. HBR 10211. Sp. determ. conforme Flora Catarinense, 1995. Habitat: mata Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"126","2019-08-27 13:31:30-03","IAP","PACA-AGP","64879","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"R. Klein","1955","04","14","Brasil","SC","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"15","15","PACA064879",NA,NA,NA,"1306","10m de altura e flor branca. HBR 10217. Sp. determ. conforme Flora Catarinense, 1995. Habitat: mata Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"127","2019-08-27 13:31:30-03","IAP","PACA-AGP","58009","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"R. Klein","1954","04","17","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"50","50","PACA058009",NA,NA,NA,"708","20m de altura e flor branca. HBR 9334. Sp. determ. conforme Flora Catarinense, 1995. Habitat: in silva Fenofase: flor Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"128","2019-08-27 13:31:30-03","IAP","PACA-AGP","55457","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Reitz & Klein","1953","03","12","Brasil","SC","Palhoça","Campo do Massiambu","-48.6678009033203","-27.645299911499",NA,NA,"5","5","PACA055457",NA,NA,NA,"329","10m de altura e flor branca. HBR 6849. Sp. determ. conf. Flora Catarinense, 1995. Habitat: in silva Fenofase: flor Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA
"129","2019-08-27 13:31:30-03","IAP","PACA-AGP","55454","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Reitz & Klein","1953","05","14","Brasil","SC","Palhoça","Campo Massiambu","-48.6678009033203","-27.645299911499",NA,NA,"5","5","PACA055454",NA,NA,NA,"594","10m de altura e flor branca. HBR 6845. Sp. determ. conforme Flora Catarinense, 1995. Habitat: in silva Fenofase: flor Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA
"130","2019-08-27 13:31:30-03","IAP","PACA-AGP","65863","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Reitz & Klein","1958","02","27","Brasil","SC","São Francisco do Sul","Três Barras","-48.6380996704102","-26.2432994842529",NA,NA,"20","20","PACA065863",NA,NA,NA,"6489","10m de altura e flor branca. HBR 15135. Sp. determ. conforme Flora catarinense, 1995. Habitat: capoeira Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"23627","auto","Magnoliatae",NA,NA,NA,NA,NA
"131","2019-08-27 13:31:30-03","IAP","PACA-AGP","65862","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Reitz & Klein","1958","04","07","Brasil","SC","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750","750","PACA065862",NA,NA,NA,"6638","10m de altura e flor branca. HBR 15136. Sp. determ. conforme Flora Catarinense, 1995. Habitat: mata Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"21797","auto","Magnoliatae",NA,NA,NA,NA,NA
"132","2020-10-20 14:17:53-03","UFOPA","HSTM","7191","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Ramos, J.F.","1998","Barbosa, E.M.; Miranda, I.P.; Ramos, J.F.","1997","00","00","Brasil","Pará","Oriximiná","Porto Trombetas. Mineração Rio do Norte, Mina Saracá.","-56.45","-1.7","56º27'0''W","1º42'0''S",NA,NA,"HSTM007191","HSTM007191","10","01","132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0054851","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","Urb.","Lucia Kawasaki, 1991.",NA,"J. Pirani","1985","10","11","Brazil","Mato Grosso",NA,"Ilha do Bananal, na divisa com o Parque Nacional do Araguaia. Coletas no Parque Indigena.","-50.5","-10.4167",NA,NA,NA,NA,NA,NA,NA,NA,"1221","5 anthers with 1 gland.; Arvoreta, 3m de altura, flores alvas.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0054848","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","Urb.","L. R. Landrum",NA,"R. C. Mendonca; E. Cardoso, M. aparecida da Silva, F. Oliveira, D. Alvarenga","1997","11","12","Brazil","Bahia",NA,"Mpio. Formosa do Rio Preto. Estrondo farm, ca. 2.0km from the bridge of the Corrego Riachao in the direction of the farm headquarters.","-45.4933","-11.1186",NA,NA,"520",NA,NA,NA,NA,NA,"3289","Subshrub ca. 1.6m tall; heliophytic; shreddy bark; leaves cartaceous, green discolorous; fruit fleshy, indehiscent, green when immature","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0054852","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","Urb.","Lucia Kawasaki, 1991.",NA,"C. A. Cid Ferreira","1985","9","17","Brazil","Mato Grosso","Diamantina","BR 163, Rod. Cuiaca-Sinop a 160km ao S de Sinop. Margens da rodovia.","-56","-13.2",NA,NA,NA,NA,NA,NA,NA,NA,"6046","Arbusto de 5m de altura. Flores em botoes brancos.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0054849","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","Urb.","L.R. Landrum, 2005.",NA,"M. Nee","1985","8","17","Bolivia","Pando","Madre de Dios","Puerto Candelaria, along Rio Madre de Dios, 21km (by air) WSW of Riberalta.","-66.25","-11.0333",NA,NA,"125",NA,NA,NA,NA,NA,"31375","Treelet 5m tall; buds green; petals probably white; immature fruit reddish.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0054853","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","Urb.","L.R. Landrum, 1997.",NA,"M.S. Ferrucci; Petrov Escariao, Aline Magalhaes","1997","2","11","Brazil","Pernambuco","Igarassu","No specific","-34.9167","-7.83333",NA,NA,NA,NA,NA,NA,NA,NA,"1128","Arbol ca. 3,5m (alcanza hasta 12m), hojas discoloras, fruo verde-rojizo, cuando maduro amarillo, comestible. N.V.: 'aracapiraca'","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0054854","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","Urb.","D. Larpin, 1990.",NA,"D. Larpin",NA,NA,NA,"French Guiana","Cayenne",NA,"Montagnes des Nouragues- Bassin de l'Approuague-Arataye.","-52.7","4.05",NA,NA,NA,NA,NA,NA,NA,NA,"695","Arbre. Tronc droit, environ 15m. Infrutescence axillaires ou terminales (1 axe sur 2 bien developpe) Fruits charnus subspheriques, rouges. Pericarpe assez granuleux. Calice persistant a l'apex: 5 sepales.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0054850","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","Urb.","L.R. Landrum, 2005.",NA,"M. Nee","1985","8","17","Bolivia","Pando","Madre de Dios","Puerto Candelaria, along Rio Madre de Dios, 21km (by air) WSW of Riberalta.","-66.25","-11.0333",NA,NA,"125",NA,NA,NA,NA,NA,"31372","Small tree, 9m tall. Buds only.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0069343","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","M. Sobral",NA,"G. Hatschbach","1983","4","28","Brazil","Parana",NA,"Mangue Maior Santo (Mun. Antonina).","-48.711804","-25.429658",NA,NA,"20",NA,NA,NA,NA,NA,"46274","Arvore 10 m, flor alva; mata pluvial encosta do morro.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
