"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"191","2021-03-15 16:37:00-03","NY","NYBG","01021742","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"J. M. Pires","1964","06","20","Brazil","Minas Gerais","João Pinheiro","João Pinheiro.","-46.1725","-17.7428",NA,NA,NA,NA,"NY01021742","NY01021742_01","58029","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116750' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-15 16:37:00-03","NY","NYBG","626330","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"G. G. Hatschbach","1970","03","06","Brazil","Paraná","Sao José dos Pinhais","Rio Pequeno","-49.2064","-25.5347",NA,NA,NA,NA,"NY00626330","NY00626330_01","23470","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=643818' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"193","2021-03-15 16:37:00-03","NY","NYBG","626323","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"J. R. Mattos","1960","09","23","Brazil","São Paulo","Moji-Guaçu","Fazenda Campininha, 5,1km NW de Padua Sales.",NA,NA,NA,NA,NA,NA,"NY00626323","NY00626323_01","8365","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=643819' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"194","2021-03-15 16:37:00-03","NY","NYBG","626397","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"J. C. Solomon","1983","10","14","Bolivia","Tarija","Aniceto Arce","Valley of the Río Chillaguatas, below Rancho Nogalar on trail between Sidaras and Tariquia.","-64.42","-22.08",NA,NA,"1100","1100","NY00626397",NA,"11310","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=643827' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"195","2021-03-15 16:37:00-03","NY","NYBG","626328","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"R. Reitz","1962","12","18","Brazil","Santa Catarina","Santa Cecília",NA,"-50.4267","-26.9608",NA,NA,"1100","1100","NY00626328","NY00626328_01","14.141","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=643815' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"196","2021-03-15 16:37:00-03","NY","NYBG","01021712","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"H. S. Irwin","1970","01","29","Brazil","Minas Gerais",NA,"Morro da Pedras, ca. 30 km N.E. of Patrocínio","-43.2485756","-19.9480039",NA,NA,"1000","1000","NY01021712","NY01021712_01","25668","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116327' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"197","2021-03-15 16:37:00-03","NY","NYBG","01021730","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"P. Clausen","1841",NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas-Geraes)",NA,NA,NA,NA,NA,NA,"NY01021730","NY01021730_01","47","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116482' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"198","2021-03-15 16:37:00-03","NY","NYBG","01021743","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards",NA,NA,NA,NA,"G. G. Hatschbach","1976","09","11","Brazil","Goiás","Ipameri","Rio Corumba, 5-10 km N","-48.1594","-17.7219",NA,NA,NA,NA,"NY01021743","NY01021743_01","38806","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116754' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"199","2021-03-15 16:37:00-03","NY","NYBG","01021739","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards",NA,NA,NA,NA,"S. A. Mori","1984","07","14","Brazil","Mato Grosso","Chapada dos Guimarães","Fazenda Morro dos Lajes. Between Buriti and Agua Fria, 14.6 km N of Buriti.","-55.7494","-15.4608",NA,NA,"600","600","NY01021739","NY01021739_01","16806","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116688' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"200","2021-03-15 16:37:00-03","NY","NYBG","01021737","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards",NA,NA,NA,NA,"J. A. Ratter","1976","08","04","Brazil","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasilia field station), near Vargem Bonita, c. 18 km SSW of Brasília TV Tower.","-47.9294","-15.7797",NA,NA,NA,NA,"NY01021737","NY01021737_01","R3378","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116668' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"201","2021-03-15 16:37:00-03","NY","NYBG","01021720","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"A. P. Duarte","1950","08","27","Brazil","Minas Gerais","Patos de Minas","Catiára, Patos de Minas","-46.5181","-18.5792",NA,NA,"850","850","NY01021720","NY01021720_01","3002","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116418' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"202","2021-03-15 16:37:00-03","NY","NYBG","626332","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"L. B. Smith","1956","12","23","Brazil","Santa Catarina","Caçador","West of Caçador on the road to Taquara Verde (25km). 17km from C.","-51.0147","-26.7756",NA,NA,"900","1000","NY00626332","NY00626332_01","9098","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=643829' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"203","2021-03-15 16:37:00-03","NY","NYBG","01021745","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards",NA,NA,NA,NA,"B. Dubs","1998","06","22","Brazil","Mato Grosso","Chapada dos Guimaraes","Road to Radar Station.","-55.7494","-15.4608",NA,NA,NA,NA,"NY01021745","NY01021745_01","2492","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116762' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"204","2021-03-15 16:37:00-03","NY","NYBG","01021732","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"P. Clausen",NA,NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas Geraes)",NA,NA,NA,NA,NA,NA,"NY01021732","NY01021732_01","393","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116488' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"205","2021-03-15 16:37:00-03","NY","NYBG","01021731","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"P. Clausen","1840",NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas Geraes)",NA,NA,NA,NA,NA,NA,"NY01021731","NY01021731_01","s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116487' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"206","2021-03-15 16:37:00-03","NY","NYBG","626317","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","V. Plana",NA,NA,NA,"J. E. Leite","1941","09",NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","Vicinity.","-51.1469","-29.7606",NA,NA,NA,NA,"NY00626317","NY00626317_01","520","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=643826' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"207","2021-03-15 16:37:00-03","NY","NYBG","885047","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"L. R. Landrum","1982","01","07","Brazil","Paraná","Rio Branco do Sul","Along road to Cerro Azul.","-49.3712389","-25.103632",NA,NA,NA,NA,"NY00885047","NY00885047_01","4108","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971179' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"208","2021-03-15 16:37:00-03","NY","NYBG","626318","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"G. G. Hatschbach","1967","01","17","Brazil","Paraná",NA,"Rio Capivari, 15km S of Tibagi.",NA,NA,NA,NA,NA,NA,"NY00626318","NY00626318_01","15704","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=643835' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"209","2021-03-15 16:37:00-03","NY","NYBG","01021707","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"H. S. Irwin","1964","08","26","Brazil","Distrito Federal","Brasília","35 km. S. of Brasília on road to Belo Horizonte.","-47.9","-16.15",NA,NA,NA,NA,"NY01021707","NY01021707_01","5628","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116308' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"210","2021-03-15 16:37:00-03","NY","NYBG","626324","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards","G. T. Prance",NA,NA,NA,"B. Rambo","1946","01","05","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Vila Oliva.","-50.890537","-29.219297",NA,NA,NA,NA,"NY00626324","NY00626324_01","33034","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=643838' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"211","2021-03-15 16:37:00-03","NY","NYBG","626259","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzsch) K.S.Edwards",NA,NA,NA,NA,"A. F. Rubia","1988","09","29","Brazil","Paraná","Curitiba","Universidade Federal do Paraná, Campus do Centro Politécnico.","-49.2731","-25.4281",NA,NA,NA,NA,"NY00626259","NY00626259_01","s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=643821' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","brasiliensis",NA,NA,NA,NA,NA,NA,NA
"212","2021-03-15 16:37:00-03","NY","NYBG","626336","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana dentata","(R.Br.) Sleumer","R. T. Pennington",NA,NA,NA,"S. A. Mori","1979","07","20","Brazil","Bahia","Rio de Contas","9-11km ao N de Rio de Contas, na estrada para o povoado Mato Grosso.","-41.77","-13.53",NA,NA,"1000","1000","NY00626336","NY00626336_01","12351","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=50444' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","dentata",NA,NA,NA,NA,NA,NA,NA
"213","2021-03-15 16:37:00-03","NY","NYBG","626337","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana impressiuscula","(Mez) K.S.Edwards","K. S. Edwards",NA,NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NY00626337","NY00626337_01","4184","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71631' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","impressiuscula",NA,NA,NA,NA,NA,NA,NA
"214","2021-03-15 16:37:00-03","NY","NYBG","01021798","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"S. G. da Fonsêca","1967","11","04","Brazil","Mato Grosso",NA,"253 km de Xavantina, estrada de São Felix.",NA,NA,NA,NA,NA,NA,"NY01021798","NY01021798_01","379","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117372' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"215","2016-09-27 00:48:00-03","NY","NYBG","626393","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","K. S. Edwards",NA,NA,NA,"J. M. Schunke-Vigo","1977","08","12","Peru","San Martín",NA,"Distrito: La Banda de Shilcayo; Fundo: Esperanza del Señor Eleuterio Merino Serkovic.",NA,NA,NA,NA,"400","400","NY00626393",NA,"9807","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=26293' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"216","2021-03-15 16:37:00-03","NY","NYBG","01021792","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","K. S. Edwards",NA,NA,NA,"B. D. Sucre","1965","07","17","Brazil","Distrito Federal","Brasília","Chapado do Rio Preto","-47.9294","-15.7797",NA,NA,NA,NA,"NY01021792","NY01021792_01","5889","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117194' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"217","2021-03-15 16:37:00-03","NY","NYBG","01021768","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"J. A. Ratter","1968","06","29","Brazil","Mato Grosso",NA,"Base Camp. of Expedition, c. 270 km N. of Xavantina on the Xavantina - São Felix road.","-51.87","-12.9",NA,NA,NA,NA,"NY01021768","NY01021768_01","R2009","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117065' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"218","2021-03-15 16:37:00-03","NY","NYBG","01021757","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"H. S. Irwin","1966","06","04","Brazil","Mato Grosso",NA,"Ca. 86 km. N. of Xavantina. Serra do Roncador.","-52.08","-13.92",NA,NA,"550","550","NY01021757","NY01021757_01","16620","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117019' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"219","2021-03-15 16:37:00-03","NY","NYBG","01021787","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"E. P. Heringer","1955","07","16","Brazil","Minas Gerais","Paraopeba","Hôrto Florestal de Paraopeba.","-44.4042","-19.2744",NA,NA,NA,NA,"NY01021787","NY01021787_01","3955","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117177' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"220","2021-03-15 16:37:00-03","NY","NYBG","02269753","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.",NA,NA,NA,NA,"W. A. Ducke","1936","06","22","Brazil","Amazonas","Humaitá","Rio Madeira","-63.0208","-7.50611",NA,NA,NA,NA,"NY02269753","NY02269753_01","222","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429747' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"221","2021-03-15 16:37:00-03","NY","NYBG","01021752","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"G. C. G. Argent","1967","09","20","Brazil","Mato Grosso",NA,"c. 6 km S of Xavantina near R & A transect","-52.23","-14.63",NA,NA,NA,NA,"NY01021752","NY01021752_01","6440","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116932' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"222","2021-03-15 16:37:00-03","NY","NYBG","01021779","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"P. von Luetzelburg","1934","06","16","Brazil","Ceará",NA,"Serra do Araripe",NA,NA,NA,NA,NA,NA,"NY01021779","NY01021779_01","26108","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117138' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"223","2021-03-15 16:37:00-03","NY","NYBG","626394","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"T. C. Plowman","1979","03","03","Venezuela","Sucre",NA,"Quebrada west of Mochima, ca. 2-3km below main road Cumaná-Santa Fé, 18km SW of Cumaná.",NA,NA,NA,NA,"50","50","NY00626394",NA,"7802","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=26287' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"224","2021-03-15 16:37:00-03","NY","NYBG","01021766","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"J. A. Ratter","1967","08","02","Brazil","Mato Grosso",NA,"6 km. SW of Xavantina","-52.33","-14.73",NA,NA,NA,NA,"NY01021766","NY01021766_01","263","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117039' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"225","2021-03-15 16:37:00-03","NY","NYBG","777045","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"D. R. Hunt","1966","07","26","Brazil","Rio de Janeiro","Itatiaia",NA,"-44.617038","-22.371537",NA,NA,"2400","2400","NY00777045","NY00777045_01","6439","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=26299' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"226","2021-03-15 16:37:00-03","NY","NYBG","01021726","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"J. F. Widgren","1845",NA,NA,"Brazil","Minas Gerais",NA,"Prov. Minas Geraes",NA,NA,NA,NA,NA,NA,"NY01021726","NY01021726_01","1007","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116456' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"227","2021-03-15 16:37:00-03","NY","NYBG","01021802","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"M. G. da Silva","1979","02","08","Brazil","Mato Grosso","Várzea Grande","Entroncamento das rodovias, Cuiabá Santarém e Porto Velho, arredores do aeroporto","-56.195","-15.6489",NA,NA,NA,NA,"NY01021802","NY01021802_01","4515","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117449' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"228","2021-03-15 16:37:00-03","NY","NYBG","2269763","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.",NA,NA,NA,NA,"G. T. Prance","1975","06","18","Brazil","Amazonas",NA,"Estrada Terra Preta Km 2, branch of Manaus - Manacapuru 5 Km from Cacau Pirêra.","-60.1158","-3.1794",NA,NA,NA,NA,"NY02269763","NY02269763_01","23511","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429763' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"229","2021-03-15 16:37:00-03","NY","NYBG","626350","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"I. Silberbauer-Gottsberger","1971","08","28","Brazil","São Paulo","Botucatu","18km north of Botucatu, (14km east of Sao Manuel). Along the Sao Manuel-Piracicaba highway. Near ex-RR station 13 de Maio.","-48.42","-22.75",NA,NA,"550","550","NY00626350","NY00626350_01","28871","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=26281' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"230","2021-03-15 16:37:00-03","NY","NYBG","01021776","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"G. O. A. Malme","1902","06","19","Brazil","Mato Grosso","Cuiabá","Brasilia civit Matto Grosso: Cuyabá.","-56.043867","-15.612755",NA,NA,NA,NA,"NY01021776","NY01021776_01","1800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117120' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"231","2021-03-15 16:37:00-03","NY","NYBG","01021750","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"G. L. Esteves","1990","09","20","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Serra do Cipó. Along the main road in the surroundings of the Córrego Alto do Cupim and Córrego Duas Pontes, ca 3.5-4.5 km NE Pensâo Chapeude-Sol (NNE Cardeal Mota), 41-42 km E Baldim.","-43.57","-19.28",NA,NA,"1180","1250","NY01021750","NY01021750_01","CFCF-15474","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116797' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"232","2021-03-15 16:37:00-03","NY","NYBG","626351","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.","G. T. Prance",NA,NA,NA,"G. Eiten","1960","08","31","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 4km NNW of Padua Sales. (About 27km NW of city of Moji-Mirim).",NA,NA,NA,NA,"575","650","NY00626351","NY00626351_01","2209","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=26296' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
"233","2021-03-15 16:37:00-03","NY","NYBG","1552869","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana montana","Aubl.",NA,NA,NA,NA,"M. H. Nee","1987","04","10","Brazil","Rondônia","Guajará-Mirim","5 km. NE of Guajara Mirim. Rocky tops and slopes of westernmost hill of Serra Pacaas Novos (with Embratel antennas).","-65.25","-10.73",NA,NA,"250","250","NY01552869","NY01552869_01","34711","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=26297' target='other'> <mi>dwc_moreinfo</mi></a>","South America",NA,NA,NA,"Magnoliophyta","Proteales","montana",NA,NA,NA,NA,NA,NA,NA
