"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"107","2021-03-01 16:42:12-03","UNICAMP","UEC","91645","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Ivanauskas, NM",NA,"Brazil",NA,NA,"Árvore de 4m alt. Frutos imaturos verdes.; Floresta Atlântica.",NA,"Magnoliopsida",NA,"Casar.","Aranha, JLM","216","1995","06","20","São Paulo","Pariquera-Açu","Estação Experimental do Inst. Agronômico","-47.876944","-24.608333",NA,NA,NA,NA,NA,"2010","03",NA,"-47.876944","-24.608333",NA,NA,NA,NA,NA
"108","2021-03-01 16:42:12-03","UNICAMP","UEC","21614","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Hatschbach, G",NA,"Brazil",NA,NA,"Mata secundária.",NA,"Magnoliopsida",NA,"Casar.","Aranha, JLM","14167","1966","03","25","Paraná","Antonina","Cacatu","-48.7118988037109","-25.4286003112793",NA,"38300","auto",NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:42:12-03","UNICAMP","UEC","14973","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Hatschbach, G; Koczicki, C",NA,"Brazil",NA,NA,"Arvoreta de 8m alt. Flor esverdeada.; Mata Pluvial, encosta de morro.",NA,"Magnoliopsida",NA,"Casar.","Aranha, JLM","19016","1968","04","11","Paraná","Antonina","Rio Faisqueira","-48.7118988037109","-25.4286003112793",NA,"38300","auto","50","100","2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:42:12-03","UNICAMP","UEC","14999","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Pereira, E; Lione, Sucre; Duarte.",NA,"Brazil",NA,NA,"Árvore com frutos.","UEC135946","Magnoliopsida",NA,"Casar.","Aranha, JLM","4340","1958","09","23","Rio de Janeiro","Rio de Janeiro","Estrada do Concorvado","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:42:12-03","UNICAMP","UEC","14968","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Liene, D; Sucre, D; Duarte, AP; Pereira, E",NA,"Brazil",NA,NA,"Árvore de flores alvas.",NA,"Magnoliopsida",NA,"Casar.","Aranha, JLM","3882","1958","06","17","Rio de Janeiro","Rio de Janeiro","Mata da Tijuca, Açude da Solidão","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:42:12-03","UNICAMP","UEC","14972","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Liene, D; Duarte, AP; Pereira, E",NA,"Brazil",NA,NA,"Árvore grande de flores alvas.",NA,"Magnoliopsida",NA,"Casar.","Aranha, JLM","3768","1958","05","20","Rio de Janeiro","Rio de Janeiro","Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:42:12-03","UNICAMP","UEC","85614","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Simão-Bianchini, R; Shirasuna, RT; Rossi, L; Kiyama, CY",NA,"Brazil",NA,NA,"Árvore da orla da mata, 5m alt. Frutos imaturos verdes.; Orla da mata.",NA,"Magnoliopsida",NA,"Casar.","Aranha, JLM","510","1994","09","05","São Paulo","Salesópolis","Estação Ecológica de Boracéia, Estrada para Barragem da SABESP no Rio Guaratuba.","-45.8400001525879","-23.5300006866455",NA,"18032","auto",NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:42:12-03","UNICAMP","UEC","23241","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Hoehne, FC",NA,"Brazil",NA,NA,"Flores alvas, com 4-15 estames.",NA,"Magnoliopsida",NA,"Casar.","Aranha, JLM","s.n.","1932","04","05","São Paulo","São Paulo","Nativa no Jardim Botânico (Parque do Estado)","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:42:12-03","UNICAMP","UEC","136704","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Izar, P",NA,"Brazil",NA,NA,"Árvore caída, com ca. de 8m alt. Frutos imaturos de coloração verde.",NA,"Magnoliopsida",NA,"Casar.","Aranha, JLM","1734","1997","07","07","São Paulo","Sete Barras","Parque Intervales- Base Saibadela, Trilha do Rio, antes do ponto 0.","-47.9199981689453","-24.3799991607666",NA,"34059","auto",NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:42:12-03","UNICAMP","UEC","136708","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Zipparro, VB",NA,"Brazil",NA,NA,"Árvore com ca. de 12m alt. Presença de botões muito jovens de coloração verde. Indivíduo n° 170Q na Fenologia.; Ambiente Iluminado.",NA,"Magnoliopsida",NA,"Casar.","Aranha, JLM","1938","2000","03","16","São Paulo","Sete Barras","Parque Intervales- Base Saibadela, Trilha do Quilombo, após Ponto 14.","-47.9199981689453","-24.3799991607666",NA,"34059","auto",NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:42:12-03","UNICAMP","UEC","136710","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Zipparro, VB",NA,"Brazil",NA,NA,"Árvore ca. de 12m alt. Presença de botões verdes e flores verde-claras. Indivíduo n° 170Q na Fenologia.",NA,"Magnoliopsida",NA,"Casar.","Aranha, JLM","1955","2000","05","17","São Paulo","Sete Barras","Parque Intervales- Base Saibadela, trilha do Quilombo, para frente do Ponto 14.","-47.9199981689453","-24.3799991607666",NA,"34059","auto",NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:42:12-03","UNICAMP","UEC","136709","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Zipparro, VB",NA,"Brazil",NA,NA,"Árvore ca. de 14m alt. Presença de botões e flores verdes claras. Indivíduo n° 35R na Fenologia.",NA,"Magnoliopsida",NA,"Casar.","Aranha, JLM","1965","2000","05","19","São Paulo","Sete Barras","Parque Intervales- Base Saibadela, Trilha do Rio, após ponto 4.","-47.9199981689453","-24.3799991607666",NA,"34059","auto",NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:42:12-03","UNICAMP","UEC","136707","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Zipparro, VB",NA,"Brazil",NA,NA,"Árvore de ca. de 14m alt. Frutos verdes, elípticos n° 258 na Fitossociologia.",NA,"Magnoliopsida",NA,"Casar.","Aranha, JLM","1535","1996","08","12","São Paulo","Sete Barras","Parque Intervales- Base Saibadela, Trilha do Rio, ponto 10.","-47.9199981689453","-24.3799991607666",NA,"34059","auto",NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:42:12-03","UNICAMP","UEC","179908","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Colletta, GD; Ferreira, MAP; Ivanauskas, NM; Campos-Rocha, A",NA,"Brazil",NA,NA,"Árvore, 12m","UEC072021","Magnoliopsida",NA,"Casar.",NA,"1148","2013","05","02","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), UHE Alecrim, trilha da Chaminé, beira do Ribeirão do Veado.","-47.5","-23.9599990844727","UEC072021","41034","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:42:12-03","UNICAMP","UEC","22210","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Tamashiro, JY; Silva, AF",NA,"Brazil",NA,NA,"Árvore com 18m alt. Com frutos verdes.",NA,"Magnoliopsida",NA,"Casar.","Aranha, JLM","10539","1979","10","16","São Paulo","Ubatuba","Estação Experimental de Ubatuba (IAC)","-45.0699996948242","-23.4300003051758",NA,"34265","auto",NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-08-20 10:27:12-03","UNICAMP","UEC","139638","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Kirizawa, M; Sugiyama, M",NA,"Brazil",NA,NA,"Área com vegetação secundária, em recuperação. Árvore 10 m de altura. Frutos verdes, elipsóides",NA,"Magnoliopsida",NA,"Mart. ex Miq.","Aranha, JLM","2704","1992",NA,NA,"São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Bairro Taquaral, estrada de serviço para represa.","-47","-24",NA,NA,NA,NA,NA,"2007",NA,NA,"-47","-24",NA,NA,NA,NA,NA
"123","2020-02-18 09:36:28-03","UNICAMP","UEC","134662","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Savassi, APG; Souza, VC; Rodrigues, RR; Duarte, AR; Silva, FD; Campos, LM; Arango, B",NA,"Brazil",NA,NA,"Floresta estacional semidecidual/ floresta ombrófila densa montana. Árvore de 7 m. Frutos verdes-amarelados",NA,"Magnoliopsida",NA,"Mart. ex Miq.","Rodrigues, RR; Mariz, J; Groppo Jr, M","206","2002",NA,NA,"São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Núcleo São Miguel Arcanjo","-47","-24",NA,NA,NA,NA,NA,NA,NA,NA,"-47","-24",NA,NA,NA,NA,NA
"124","2021-03-01 16:42:16-03","UNICAMP","UEC","160441","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC",NA,"Brazil",NA,NA,"Material vegetativo. Cerca de 7 m de altura e 1 indivíduo distribuído em 1 ha.; Floresta Ombrófila Densa Montana.","UEC039441","Magnoliopsida",NA,"Mart. ex Miq.","Marchiori, NM","619","2011","01","05","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.945278","-23.330333","UEC039441",NA,NA,"999","999","2011","05",NA,"-45.945278","-23.330333",NA,NA,NA,NA,NA
"125","2021-03-01 16:42:16-03","UNICAMP","UEC","160452","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC",NA,"Brazil",NA,NA,"Material vegetativo. Cerca de 7 m de altura e 1 indivíduo distribuído em 1 ha.; Floresta Ombrófila Densa Montana.","UEC039432","Magnoliopsida",NA,"Mart. ex Miq.","Marchiori, NM","619","2011","01","05","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.945278","-23.330333","UEC039432",NA,NA,"999","999","2011","05",NA,"-45.945278","-23.330333",NA,NA,NA,NA,NA
"126","2019-08-20 10:27:12-03","UNICAMP","UEC","64291","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Lima, MPM",NA,"Brazil",NA,NA,"fruto, Picada atrás da casa. Mata de encosta. Árvore com ca. 7m; folhas rígidas na face ventral verde escuro, nítida e a dorsal de tonalidade bem mais clara. Frutos verdes com pequeno lacínio do cálice, escuro persistente no ápice.",NA,"Magnoliopsida",NA,"Mart. ex Miq.",NA,"197","1990","08","17","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de","-42.5","-22",NA,NA,NA,"1100","1100",NA,NA,NA,"-42.5","-22",NA,NA,NA,NA,NA
"127","2019-08-20 10:27:12-03","UNICAMP","UEC","64290","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Lima, HC",NA,"Brazil",NA,NA,"vegetativo, Prox. ao rio Macaé. Árvore com 7m alt., tronco com casca lisa e acinzentada, DAP 12cm. Infl. erecta com flores passadas e botões alvo-esverdeados. Ocasional na mata da encosta.",NA,"Magnoliopsida",NA,"Mart. ex Miq.",NA,"3584","1989","06","06","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de","-42.5","-22",NA,NA,NA,"1000","1000",NA,NA,NA,"-42.5","-22",NA,NA,NA,NA,NA
"128","2019-08-20 10:27:12-03","UNICAMP","UEC","132830","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Urbanetz, C; Muniz, MRA; Harder, ICF; Destro, GFG; Moreira-Coneglian, IR; Paula-Souza, J",NA,"Brazil",NA,NA,"Vegetação secundária de floresta ombrófila densa montana, com trechos mais preservados sobre rochas cársticas (calcáreas). Árvore 10 m , flores unissexuais masculinas","UEC014252","Magnoliopsida",NA,"Mart. ex Miq.","Ivanauskas, NM","40","2003",NA,NA,"São Paulo","Guapiara","Parque Estadual Intervales, Trilha da Bocaina em direção à gruta da Mãozinha e do Minotauro","-48","-24","UEC014252",NA,NA,"820","820","2003",NA,NA,"-48","-24",NA,NA,NA,NA,NA
"129","2019-08-20 10:27:12-03","UNICAMP","UEC","116079","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Franco, G; Scalon, VR; Siqueira, LP; Buchianeri, VC; Sorreano, MCM; Atanasio, C; Souza, SC",NA,"Brazil",NA,NA,"fruto, Árvore, 6m alt., frutos imaturos verdes. Borda da mata.",NA,"Magnoliopsida",NA,"Mart. ex Miq.",NA,"3001","2000","04","24","São Paulo","Mogi das Cruzes","Entorno da Represa Casa Grande (SABESP),","-45.95","-23.65",NA,NA,NA,NA,NA,NA,NA,NA,"-45.95","-23.65",NA,NA,NA,NA,NA
"130","2019-08-20 10:27:12-03","UNICAMP","UEC","104168","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Guedes, R",NA,"Brazil",NA,NA,"vegetativo, Parc. 2A, microp. 3b, ind. 380, alt. 7m, fuste 2m, CAP 20cm. Árvore com ramos marrons e folhas verdes, discolores, flores esverdeadas, corola e androceu alvos.",NA,"Magnoliopsida",NA,"Mart. ex Miq.",NA,"2207","1990","05","07","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de","-42.5","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,"-42.5","-22.55",NA,NA,NA,NA,NA
"131","2021-02-26 11:39:35-03","UNICAMP","UEC","152720","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Polisel, RT; Ivanauskas, NM; Assis, MC",NA,"Brazil",NA,NA,"Árvore de 6m,flores brancas.",NA,"Magnoliopsida",NA,"Mart. ex Miq.","Ivanauskas, NM","728","2008","05","31","São Paulo","Bananal","Próximo a Estação Ecologica de Bananal, Na estrada da Invernada (Sertão da Mutuca SAD 69,Zona 23K)","-44.674194","-23.305442",NA,NA,NA,"1115","1115","2008","06",NA,"-44.674194","-23.305442",NA,NA,NA,NA,NA
"132","2019-08-20 10:27:12-03","UNICAMP","UEC","134707","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Urbanetz, C; Muniz, MRA; Harder, ICF; Destro, GFG; Moreira-Coneglian, IR; Paula-Souza, J",NA,"Brazil",NA,NA,"Vegetação secundária de floresta ombrófila densa montana, com trechos mais preservados sobre rochas cársticas (calcáreas). Árvore 10 m , flores unissexuais masculinas",NA,"Magnoliopsida",NA,"Mart. ex Miq.","Ivanauskas, NM","40","2003",NA,NA,"São Paulo","Guapiara","Parque Estadual Intervales, Trilha da Bocaina em direção à gruta da Mãozinha e do Minotauro","-48","-24",NA,NA,NA,"820","820","2003",NA,NA,"-48","-24",NA,NA,NA,NA,NA
"133","2019-08-20 10:27:12-03","UNICAMP","UEC","135015","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Medeiros, DA; Souza, VC; Rodrigues, RR; Tamashiro, JY; Silva, DGR; Damasceno, ACF",NA,"Brazil",NA,NA,"Vegetação secundária de floresta ombrófila densa alto montana. Árvore com 7 m, flores esverdeadas com pétalas translúcidas",NA,"Magnoliopsida",NA,"Mart. ex Miq.","Tamashiro, JY","1","2003",NA,NA,"São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha da Caçadinha, com início na estrada do Carmo","-48","-24",NA,NA,NA,"780","780","2003",NA,NA,"-48","-24",NA,NA,NA,NA,NA
"134","2019-08-20 10:27:12-03","UNICAMP","UEC","91644","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Ivanauskas, NM; Mazine, FF",NA,"Brazil",NA,NA,"vegetativo, Árvore de 4m.",NA,"Magnoliopsida",NA,"Mart. ex Miq.","Ivanauskas, NM","796","1996","05","30","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronô","-47.9","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,"-47.9","-24.608333",NA,NA,NA,NA,NA
"135","2019-08-20 10:27:12-03","UNICAMP","UEC",NA,"S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Almeda, F; Belinello, R; Aranha, JLM; Fritsch, PW",NA,"Brazil",NA,NA,"Rain forest along Macaé river. Tree 4 m tall. Young fruits green but few seen. One tree seen",NA,"Magnoliopsida",NA,"Mart. ex Miq.","Aranha, JLM","8815","2004",NA,NA,"Rio de Janeiro",NA,"Serra do Mar, About 12 km down the Macaé de Cima road out of Nova Friburgo","-42","-22",NA,NA,NA,"1060","1060","2005",NA,NA,"-42","-22",NA,NA,NA,NA,NA
"136","2019-08-20 10:27:12-03","UNICAMP","UEC",NA,"S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Almeda, F; Belinello, R; Aranha, JLM; Fritsch, PW",NA,"Brazil",NA,NA,"Rain forest along the Macaé river. Tree 6 m tall. Young fruits green and prevailingly 1-locular (rarely 2-locular)",NA,"Magnoliopsida",NA,"Mart. ex Miq.","Aranha, JLM","8813","2004",NA,NA,"Rio de Janeiro",NA,"Serra do Mar, 12.2 km down the Macaé de Cima road out of Nova Friburgo","-42","-22",NA,NA,NA,"1050","1050","2005",NA,NA,"-42","-22",NA,NA,NA,NA,NA
"137","2019-08-20 10:27:12-03","UNICAMP","UEC","132890","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Urbanetz, C; Domingos; Lelo; Lindenberg, MF",NA,"Brazil",NA,NA,"Árvore",NA,"Magnoliopsida",NA,"Mart. ex Miq.","Aranha, JLM","164","2003",NA,NA,"São Paulo","Cananéia","Fazenda Folha Larga, trilha da Vitória","-47.9199981689453","-25.0100002288818",NA,"37574","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-08-20 10:27:12-03","UNICAMP","UEC","133934","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Urbanetz, C; Domingos; Lelo; Lindenberg, MF",NA,"Brazil",NA,NA,"Árvore",NA,"Magnoliopsida",NA,"Mart. ex Miq.","Aranha, JLM","164","2003",NA,NA,"São Paulo","Cananéia","Fazenda Folha Larga, trilha da Vitória","-47.9199981689453","-25.0100002288818",NA,"37574","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-08-20 10:27:12-03","UNICAMP","UEC","135038","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Arzolla, FARDP",NA,"Brazil",NA,NA,"Floresta ombrófila densa montana. Árvore 4 metros de altura, com frutos imaturos verdes",NA,"Magnoliopsida",NA,"Mart. ex Miq.","Arzolla, FARDP","427","2004",NA,NA,"São Paulo","Cunha","Parque estadual da Serra do Mar, Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,"38855","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-08-20 10:27:12-03","UNICAMP","UEC","85906","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Mello-Silva, R; Vitta, FA",NA,"Brazil",NA,NA,"fruto, Árvore ca. 6m alt. Folhas ligeiramente discolores. Frutos imaturos verdes.",NA,"Magnoliopsida",NA,"Mart. ex Miq.","Aranha, JLM","881","1994","05","11","São Paulo","Tapiraí","Rodovia SP 79, após a saída da cidade em","-47.5","-23.9599990844727",NA,"41034","auto",NA,NA,"2002","12",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-08-20 10:27:12-03","UNICAMP","UEC","67105","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Tamashiro, JY; Silva, AF",NA,"Brazil",NA,NA,"vegetativo, Árvore com 18m de alt., com frutos verdes.","UEC123395","Magnoliopsida",NA,"Mart. ex Miq.","Bidá, A","204","1976","10","16","São Paulo","Ubatuba","Estação Experimental de Ubatuba(IAC).","-45.0699996948242","-23.4300003051758","UEC123395","34265","auto",NA,NA,"1996","05",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-08-20 10:27:12-03","UNICAMP","UEC","22210","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Tamashiro, JY; Silva, AF",NA,"Brazil",NA,NA,"vegetativo, Árvore com 18m de alt., com frutos verdes.",NA,"Magnoliopsida",NA,"Mart. ex Miq.","Bidá, A","204","1976","10","16","São Paulo","Ubatuba","Estação Experimental de Ubatuba(IAC).","-45.0699996948242","-23.4300003051758",NA,"34265","auto",NA,NA,"1996","05",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-08-20 10:27:12-03","UNICAMP","UEC","150252","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Bertoncello, R; Pansonato, M",NA,"Brazil",NA,NA,NA,NA,"Magnoliopsida",NA,"Mart. ex Miq.","Bertoncello, R; Aranha, JLM","211","2007","04","19","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,"34265","auto","1200","1200","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-04-22 16:25:40-03","UFPB","JPB","53938","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Silva, JM; Vasconcellos, GC","Southern America","Brasil",NA,NA,"; HABITAT: Floresta Atlântica; DESC: Árvore 10m,flor creme.","JPB0053938","Angiosperma","Dicotyledon","Mart. ex Miq.","Silva, JM; Ribas, OS","6405","2008","04","10","Paraná","Adrinópolis","Tatupeva",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-06 09:57:47-03","UFOP","OUPR","24331","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Almeda, F.; Fritsch, P.W.; Aranha-Filho, J.L.M. & Belinello, R.",NA,"Brasil",NA,NA,"Rain forest along the Macae river. Tree 6m tall. Young fruits green and prevailingly 1 - locular (rarely 2 - locular)",NA,NA,NA,"Casar.","Aranha-Filho, J.L.M.","8813","2004","11","12","Rio de Janeiro","Macaé de Cima","Serra do Mar, 12.2 km down the Macae de cima road out of Nova Friburgo","-42.544167","-22.411278",NA,NA,NA,"1050","1050","2011","10",NA,"-42.544167","-22.411278",NA,NA,NA,NA,NA
"146","2020-10-14 10:06:50-03","FURB","FURB","32163","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Korte, A.; Kniess, A.",NA,"Brasil",NA,NA,"Fito IFFSC 687 /N/30 Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbórea;","FURB44812",NA,NA,"Casar.","Aranha, J","3809","2010","06","23","Santa Catarina","José Boiteux","Morro da Cruz.","-49.6783334","-26.9086111","FURB44812",NA,NA,"652","652","2010","12","06","-49.6783334","-26.9086111",NA,NA,NA,NA,NA
"147","2020-10-14 10:06:50-03","FURB","FURB","9808","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Silva, J.M.; Vasconcelos, G.C.",NA,"Brasil",NA,NA,NA,"FURB03647",NA,NA,"Casar.","Ribas, OS; Silva, JM","6405","2008","04","10","Paraná","Adrianópolis","Tatupeva.","-48.9911003112793","-24.6571998596191","FURB03647","49901","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-10-14 10:06:50-03","FURB","FURB","36557","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Klein, R.M.; Sobrinho, R.J.S.",NA,"Brasil",NA,NA,NA,"FURB44810",NA,NA,"Casar.","Aranha Filho, JLM","7321","1967","03","16","Santa Catarina","Florianópolis","Morro da Costa da Lagoa.","-48.5491981506348","-27.596700668335","FURB44810","27000","auto","250","250","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-16 17:51:54-03","UCS","HUCS","40555","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Silva, J.M.",NA,"Brasil",NA,NA,"Árvore 5m, flor alva, floresta da encosta da serra.&nf;Herbário MBM.",NA,"Angiospermae","Ericales","Casar.","Aranha Filho, J.L.M.","2305","1998","04","08","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,"61623","auto",NA,NA,"2010","07",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-16 17:51:54-03","UCS","HUCS","33366","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Silva, J.M.",NA,"Brasil",NA,NA,"Árvore 10m, flor creme, floresta atlantica.&nf;Herbário MBM.&nf;Em 2008 O. S. Ribas & J. M. Silva determinaram como Symplocos variabilis Mart. ex Miq.",NA,"Angiospermae","Ericales","Casar.","Aranha Filho, J.L.M.","6405","2008","04","10","Paraná","Adrianópolis","Tatupeva.","-48.9911003112793","-24.6571998596191",NA,"49901","auto",NA,NA,"2010","07",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-08-21 20:27:18-03","UTFPR","HCF","19597","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","J.M. Silva",NA,"Brasil",NA,NA,"árvore, 5 m, flor alva. Floresta da encosta da serra.",NA,NA,NA,"Casar.","J.L.M. Aranha Filho","2305","1998","04","08","PR","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,"61623","auto",NA,NA,"2010","07",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-08-21 20:27:18-03","UTFPR","HCF","29230","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","P. Occhioni",NA,"Brasil",NA,NA,"mata primária. Arvoreta de 7 a 8 m. Frutos verdes.",NA,NA,NA,"Casar.","A. Bidá","5206","1972","08","15","RJ","Rio de Janeiro","Parque da cidade","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,"1996","05","19",NA,NA,NA,NA,NA,NA,NA
"153","2019-09-13 16:53:12-03","UTFPR","HCF","29324","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","P. Occhioni",NA,"Brasil",NA,NA,"arvoreta de 6 a 8 m de altura. Flores esverdeadas. Mata primária.",NA,NA,NA,"Casar.",NA,"5695","1973","07","01","RJ","Rio de Janeiro","Parque da cidade","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
