"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","imagecode","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"311","2020-12-20 21:17:50-03","UFV","VIC","34824","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Fonseca, M.L.; et al.","6176",NA,"Brasil","Tocantins","Bacia do Tocantins - Sub-bacia Tocantins, Cerrado. Solo argiloso e quartzo leitoso. Relevo íngreme.",NA,NA,"Árvore heliófila, c.a. de 6,0 metros de altura e 13 cm de DAP. Folíolos discolores. Frutos imaturos cor marrom. Ocasional. N.P.: barbatimão-da-folha-miúda.","VIC034824",NA,NA,"Mart.","2007","VIC034824","Fonseca, M.L.","07","09","Jaú do Tocantins","-48.547778","-12.971667",NA,NA,"2009","07",NA,"-48.547778","-12.971667",NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-12-20 21:17:50-03","UFV","VIC","34825","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Fonseca, M.L.; et al.","6252",NA,"Brasil","Tocantins","Bacia do Araguaia - Sub-bacia Javaés, Cerrado alto, seco. Solo argilo-arenoso. Relevo plano.",NA,NA,"Árvore heliófita, c.a. de 6,5 metros de altura, 10 cm de DAP. Casca cor cinza. Folíolos discolores. Frutos imaturos cor verde. Ocasional. N.P.: Barbatimão.","VIC034825",NA,NA,"Mart.","2009","VIC034825","Fonseca, M.L.","07","11","Sandolândia","-49.751389","-12.550833",NA,NA,"2009","07",NA,"-49.751389","-12.550833",NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-10-20 14:17:31-03","UFOPA","HSTM","6203","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Salomão, R.P.; Rosa, N.A.; Santos, M.R.","891",NA,"Brasil","Pará","Porto Trombetas. Floresta Nacional Saracá Taquera.",NA,NA,NA,"HSTM006203",NA,NA,"Benth.","2003","HSTM006203","Rosa, N.A.","01","16","Oriximiná","-56.45","-1.7",NA,NA,"1905","06","25","56º27'0''W","1º42'0''S",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-10-20 14:17:31-03","UFOPA","HSTM","6202","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Salomão, R.P.; Santos, M.R.","937",NA,"Brasil","Pará","Porto Trombetas. Mineração Rio do Norte, capinarana km 5.",NA,NA,NA,"HSTM006202",NA,NA,"Benth.","2007","HSTM006202","Rosa, N.A.","04","22","Oriximiná","-56.45","-1.7",NA,NA,"2007","07","13","56º27'0''W","1º42'0''S",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-10-20 14:17:31-03","UFOPA","HSTM","9469","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Torke, B.M.; Silva, J.P. da; Moura, C.P.; Paz Sousa, A.M.","1578",NA,"Brasil","Pará","Along access road that departs from the BR-163 highway at Km 117. Floresta Nacional do Tapajós",NA,NA,NA,"HSTM009469",NA,NA,"Mart.","2015","HSTM009469",NA,"11","08","Belterra","-54.971111","-2.909444","206","206","1905","07","08","54º58'16''W","2º54'34''S",NA,NA,NA,NA,NA,NA,NA,NA
"316","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0038244","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"G. Hatschbach; M. Hatschbach, E. Barbosa","77292",NA,"Brazil","Mato Grosso do Sul","Rodovia Bonito, Anastacio, Taquarucu (Mun. Bonito).",NA,NA,"Flor creme, anteras purpureas.",NA,"Magnoliophyta","Fabales","Benth.","2004",NA,"O. S. Ribas",NA,"19",NA,"-56.480141","-21.131298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0038245","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"G. Hatschbach; J. M. Silva, F. Deodato","65532",NA,"Brazil","Mato Grosso","Serra de Santa Bárbara (Mun. Porto Esperidiao). Mato Grosso Brazil.",NA,NA,"Arvore, 5m, flor creme.",NA,"Magnoliophyta","Fabales","Benth.","1996",NA,"R. Barneby","11","12",NA,"-58.4667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-21 14:37:13-03","UFJF","CESJ","40760","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"G. Hatschbach; M. Hatschbach; J.M. Silva","74311","América do Sul","Brasil","Mato Grosso do Sul","Rod. Bonito - Bodoquena próximo a divisa",NA,NA,"Árvore típica do cerrado; flor creme.","CESJ040760","Angiosperma",NA,"Mart.","2002",NA,"G. Hatschbach","11","17","Bodoquena","-56.7150001525879","-20.5386009216309",NA,NA,"2003",NA,NA,NA,NA,NA,"47684","auto",NA,NA,NA,NA,NA
"319","2021-04-07 11:44:47-03","UFMS","CGMS","52765","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"A. Pott","11513",NA,"Brasil","Mato Grosso do Sul","Embrapa Gado de Corte.",NA,NA,"Mimosoideae. Flor creme. Fruto ausente. Flor visitada por 'vespões'. Habitat: Regeneração de Cerradão. Solo argiloso. Relevo suave ondulado. Esparsa. Habito: Árvore 3-5m altura.","CGMS1082732",NA,NA,"Benth.","2004",NA,NA,"03","21","Campo Grande","-54.6464004516602","-20.4428005218506","500","500",NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA
"320","2021-04-07 11:44:47-03","UFMS","CGMS","27337","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"G.M. Silva; C. Aoki; L. Mancino","60",NA,"Brasil","Mato Grosso do Sul","RPPN da UFMS, perto da Química.",NA,NA,"Mimosoideae. Fruto maduro marrom. Habitat: Cerrado sensu lato, área antropizada. Habito: Árvore.","CGMS1056778",NA,NA,"Benth.","2005",NA,"G.M. Silva","08","30","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA
"321","2021-04-07 11:44:47-03","UFMS","CGMS","59954","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"A. Pott; V.J. Pott; E.M.C. Leme","16214",NA,"Brasil","Mato Grosso do Sul","Serra de Maracaju.",NA,NA,"Mimosoideae. Flor creme-esverdeada. Fruto ausente. Caule com casca corticosa clara. Habitat: Cerrado stricto sensu. Solo arenoso litólico de arenito. Relevo topo de serra. Habito: Árvore. 5,00 m de altura. Freqüente.","CGMS1089855",NA,NA,"Mart.","2011",NA,"A. Pott","09","15","Aquidauana","-55.4938889","-20.4413889","399","399",NA,NA,NA,"-55,4938889","-20,4413889",NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-04-07 11:44:47-03","UFMS","CGMS","66545","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"G. Martinelli; M.A. Moraes; E. Fernandez; N. Pougy",NA,NA,"Brasil","Mato Grosso do Sul","Fazenda Alto Salobra, próximo aos limites do PARNA da Serra da Bodoquena, estrada para Fazenda Califórnia.",NA,NA,"Mimosoideae.Flores amareladas. Folhas verdes discolores. Habitat: Floresta ombrófila com trechos de floresta estacional sobre afloramentos calcários. Habito: Arbusto, 5,00 m de altura.","CGMS1099506",NA,NA,"Mart.","2010",NA,"D. Machado; H. Lima","12","03","Porto Murtinho","-56.6758334","-20.9208334",NA,NA,"2015","04","06","-56,6758334","-20,9208334",NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-04-07 11:44:47-03","UFMS","CGMS","33262","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"W.G. Barbosa-Filho","41",NA,"Brasil","Mato Grosso do Sul","Distrito de Camisão. Morro Paxixi.",NA,NA,"Mimosoideae. Flor esverdeada. Habitat: Cerrado. Cerrado rupestre. Habito: Árvore.","CGMS1062654",NA,NA,"Mart.","2008",NA,NA,"09","29","Aquidauana","-55.6372222","-20.4438889",NA,NA,"2020",NA,NA,"-55,6372222","-20,4438889",NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-04-07 11:44:47-03","UFMS","CGMS","11724","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"G.F. Árbocz","7193",NA,"Brasil","Mato Grosso do Sul","Fazenda Araruna. Margem do rio Correntes. Cerrado. Relevo acidentado.",NA,NA,"Mimosoideae. Flores creme. Habitat: Cerrado. Relevo acidentado. Habito: Árvore. 4,00m de altura.","CGMS1041052",NA,NA,"Mart.","2000",NA,"A.L.B. Sartori","12","13","Sonora","-54.6869444","-17.5105556",NA,NA,NA,NA,NA,"-54,6869444","-17,5105556",NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-04-07 11:44:47-03","UFMS","CGMS","38794","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"R.H. Silva; E. Tameirão; E.L. Siqueira; J.P. Souza","811",NA,"Brasil","Mato Grosso do Sul","Morro São Domingos.",NA,NA,"Mimosoideae. Inflorescência verde. Fruto ausente. Habitat: Cerrado de altitude. Litólico e rico em Fe. Habito: Árvore. 3,5m de altura.","CGMS1068185",NA,NA,"Mart.","2012",NA,"R.H.Silva","11","21","Corumbá","-57.6","-19.2633333","721","721","2012","11","21","-57,6","-19,2633333",NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-04-07 11:44:47-03","UFMS","CGMS","25128","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"L.F.B. Cattani; R.B. Rodrigues; C.F. Zucca; D.R.C. Padilha; D. Verçosa","2",NA,"Brasil","Mato Grosso do Sul","Fazenda Alegria, sub-região da Nhecolândia, Pantanal.",NA,NA,"Mimosoideae. Flor amarela-clara. Fruto verde-claro Habitat: Campo arenoso. Habito: Árvore.","CGMS1054554",NA,NA,"Mart.","2009",NA,NA,"05","05","Corumbá","-56.745","-19.0622222","96","96","2020",NA,NA,"-56,745","-19,0622222",NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-04-07 11:44:47-03","UFMS","CGMS","74350","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"E.G. Arguelho; F.M. Alves","116",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"Presença de flor Habitat: Cerrado Habito: Árvore.","CGMS1107216",NA,NA,"Mart.","2018",NA,NA,"01","25","Campo Grande","-54.6155556","-20.5080556",NA,NA,"2020",NA,NA,"-54,6155556","-20,5080556",NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-04-07 11:44:47-03","UFMS","CGMS","21239","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"A.L. Minari","71",NA,"Brasil","Mato Grosso do Sul","Reserva Particular do Patrimônio Natural da Universidade Federal do Mato Grosso do Sul.",NA,NA,"Mimosoideae. Fruto verde. Habitat: Cerradão. Habito: Árvore. 5,00m de altura.","CGMS1050644",NA,NA,"Mart.","2007",NA,NA,"07","31","Campo Grande","-54.6136111","-20.5088889",NA,NA,"2020",NA,NA,"-54,6136111","-20,5088889",NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-04-07 11:44:47-03","UFMS","CGMS","37042","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"A. R. Freitas; F. J. F. Matos; L. Loureiro; T. S. Silva; W. A. Silva","2",NA,"Brasil","Mato Grosso do Sul","Fazenda Rolândia.",NA,NA,"MimosoidaeFlor marrom.Inflorescência tipo racemo. Habitat: Cerrado. Relevo: plano. Habito: Árvore. 4,50m de altura.","CGMS1066450",NA,NA,"Mart.","2012",NA,NA,"12","15","Aquidauana","-55.7333333","-20.3669445",NA,NA,"2020",NA,NA,"-55,7333333","-20,3669445",NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-04-07 11:44:47-03","UFMS","CGMS","35931","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"D.T. Azevedo; A.P.P. Oliveira; T.G. Freitas; L.S.B. Jordão","10",NA,"Brasil","Mato Grosso do Sul","Pantanal da Nhecolândia, beira de estrada após a serra da Alegria .",NA,NA,"Mimosoideae. Flor branca. Fruto ausente. Habitat: Cerradão. Solo arenoso. Habito: Árvore. 6,00m de altura.","CGMS1065337",NA,NA,"Mart.","2012",NA,NA,"11","02","Rio Verde de Mato Grosso","-55.2833333","-18.6641667","160","160",NA,NA,NA,"-55,2833333","-18,6641667",NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-04-07 11:44:47-03","UFMS","CGMS","74283","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"E.G. Arguelho; F.M. Alves","37",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"CGMS1107149",NA,NA,"Mart.","2016",NA,NA,"01","25","Campo Grande","-54.6155556","-20.5080556",NA,NA,"2020",NA,NA,"-54,6155556","-20,5080556",NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-04-07 11:44:47-03","UFMS","CGMS","56408","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"A. Pott; V.J. Pott; G. Hatschbach; J. Silva","10804",NA,"Brasil","Mato Grosso do Sul","34Km N de Bonito a Bodoquena na rodovia MS-178, Serra da Bodoquena.",NA,NA,"Mimosoideae. Flor creme. Habitat: Vegetação secundária de cerradão de Terminalia argentea. Solo argiloso vermelho. Relevo quase plano. Esparsa. Habito: Árvore. 4m de altura.","CGMS1086364",NA,NA,"Mart.","2002",NA,NA,"11","17","Bonito","-56.6202778","-20.8544444","500","500","2020",NA,NA,"-56,6202778","-20,8544444",NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-04-07 11:44:47-03","UFMS","CGMS","24904","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"M.L. Bueno; A.F. Souza; E.O. Rocha-Júnior; D.R.M. Neves","725",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"Mimosoideae. Habitat: Cerradão Habito: Arbóreo. 6m.","CGMS1054328",NA,NA,"Mart.","2008",NA,NA,"01","19","Campo Grande","-54.6166667","-20.45","560","560","2020",NA,NA,"-54,6166667","-20,45",NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-04-07 11:44:47-03","UFMS","CGMS","595","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium rotundifolium",NA,"S. Fernandes-Junior","64",NA,"Brasil","Mato Grosso do Sul","Câmpus UFMS.",NA,NA,"Mimosoideae. Flor amarela. Habitat: Cerrado. Habito: Árvore.","CGMS1009542",NA,NA,NA,"1983",NA,"V.R. Scalon","01","26","Campo Grande","-54.6","-20.5",NA,NA,"2008","02","07","-54,6","-20,5","rotundifolium",NA,NA,NA,NA,NA,NA,NA
"335","2021-04-07 11:44:47-03","UFMS","CGMS","30449","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"N. Bueno; R. Castilho",NA,NA,"Brasil","Mato Grosso do Sul","Reserva Ecológica da UCDB (Universidade Católica Dom Bosco).",NA,NA,"Mimosoideae. Flor ausente. Fruto marrom. Habitat: Cerrado. Habito: Árvore. 8,00-10,00m de altura.","CGMS1059858",NA,NA,"Mart.","2005",NA,"A. Pott; V.J. Pott","09","28","Campo Grande","-54.6","-20.4102778",NA,NA,"2011",NA,NA,"-54,6","-20,4102778",NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-04-07 11:44:47-03","UFMS","CGMS","36034","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"F.M. Leme; A.L.B. Sartori","51",NA,"Brasil","Mato Grosso do Sul","Hotel Serra Verde.",NA,NA,"Mimosoideae. Flor creme, anteras cor vinho. Habitat: Cerrado. Campo limpo, próximo à serra. Habito: Árvore.","CGMS1065439",NA,NA,"Mart.","2012",NA,"A.L.B. Sartori","11","04","Rio Verde de Mato Grosso","-54.8333333","-18.9275",NA,NA,"2012","11","06","-54,8333333","-18,9275",NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-04-07 11:44:47-03","UFMS","CGMS","4110","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium rotundifolium",NA,"M.S. Nunes","10",NA,"Brasil","Mato Grosso do Sul","Câmpus UFMS.",NA,NA,"Mimosoideae. Flor branca. Planta nativa. Habitat: Terrestre. Habito: Árvore.","CGMS1011420",NA,NA,NA,"1991",NA,"V.R. Scalon","12","05","Campo Grande","-54.6","-20.5",NA,NA,"2008","02","07","-54,6","-20,5","rotundifolium",NA,NA,NA,NA,NA,NA,NA
"338","2021-04-07 11:44:47-03","UFMS","CGMS","594","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium rotundifolium",NA,"C.A. Conceição","1893",NA,"Brasil","Mato Grosso do Sul","Fazenda Alegria.",NA,NA,"Mimosoideae. Flor alva. Frutos presentes, marrons. Casca grossa. Habitat: Área aberta. Solo arenoso. Habito: Árvore. 3,00-4,00m de altura.","CGMS1009541",NA,NA,NA,"1986",NA,"V.R. Scalon","08","28","Campo Grande","-57.3213889","-19.1069444",NA,NA,"2008","02","07","-57,3213889","-19,1069444","rotundifolium",NA,NA,NA,NA,NA,NA,NA
"339","2021-04-07 11:44:47-03","UFMS","CGMS","53142","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"J.B. Pereira","59",NA,"Brasil","Mato Grosso do Sul","Área em torno do apiário no Instituto São Vicente.",NA,NA,"Mimosoideae. Inflorescência amarela. Habitat: Cerrado. Cerrado stricto sensu. Solo arenoso. Relevo Plano. Comum. Habito: Árvore.","CGMS1083111",NA,NA,"Mart.","2014",NA,NA,"09","14","Campo Grande","-54.61","-20.3880555","626","626","2020",NA,NA,"-54,61","-20,3880555",NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-04-07 11:44:47-03","UFMS","CGMS","66328","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"F. Macedo Alves; A. Pott; A.A. Spielmann, V.J. Pott; Bueno, M.L.","700",NA,"Brasil","Mato Grosso do Sul","Bairro Rita Vieira, Rua Maria Andrade Ribeiro, próximo ao número 132, Bairro residencial.",NA,NA,"Mimosoideae. Flor branco-amareladas. Fruto tipo legume verde com marrom. Habitat: Área de Cerrado degradado em processo de restauração. Habito: Árvore, 5m de altura.","CGMS1099289",NA,NA,"Mart.","2017",NA,"F. Macedo Alves","12","13","Campo Grande","-54.5891666","-20.5038889","600","600",NA,NA,NA,"-54,5891666","-20,5038889",NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-04-07 11:44:47-03","UFMS","CGMS","64224","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"A.G. Boaretto","1",NA,"Brasil","Mato Grosso do Sul","Bairro Rita Vieira, Rua Maria Andrade Ribeiro, próximo ao número 132, Bairro residencial.",NA,NA,"Papilionoideae. Flor branco-amareladas. Fruto tipo legume verde com marrom.; Coleta realizada para projeto de doutorado do aluno Daniel Demarque, desenvolvido na USP de Ribeirão Preto. Preparo de extratos da casca para analises de ta","CGMS1102868",NA,NA,"Mart.","2015",NA,NA,"11","09","Campo Grande","-54.5891666","-20.5038889","600","600","2017","08","24","-54,5891666","-20,5038889",NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-04-07 11:44:47-03","UFMS","CGMS","78227","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"K.S.P. Raposo; G.D. Montanha.","13",NA,"Brasil","Mato Grosso do Sul","Avenida Gury Marques. Avenida em área urbana com saída para Rodovias.",NA,NA,"Inflorescência marrom Habitat: Cerrado Habito: Arbusto","CGMS1111238",NA,NA,"Mart.","2019",NA,"A.L.B. Sartori","12","17","Campo Grande","-54.5961111","-20.5377777","533","533",NA,NA,NA,"-54,5961111","-20,5377777",NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-04-07 11:44:47-03","UFMS","CGMS","3486","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium rotundifolium",NA,"U.M. Resende","264",NA,"Brasil","Mato Grosso do Sul","Centro de Educação Rural de Aquidauana (CERA). Vale do riacho de captação de água.",NA,NA,"Mimosoideae. Inflorescência especiforme, flor esverdeada. Habitat: Cerrado. Solo de formação rochosa arenítica. Habito: Árvore. 3,00-4,00m de altura.","CGMS1011063",NA,NA,NA,"1990",NA,"V.R. Scalon","11","18","Aquidauana","-55.7916666","-20.4791667","147","147","2008","02","07","-55,7916666","-20,4791667","rotundifolium",NA,NA,NA,NA,NA,NA,NA
"344","2021-04-07 11:44:47-03","UFMS","CGMS","56832","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"M.C.A. Vasconcelos; Jackson Duarte","1",NA,"Brasil",NA,"Reserva da UCDB.",NA,NA,"Mimosoideae.","CGMS1086769",NA,NA,"Mart.","2003",NA,NA,"11","08","Brasil",NA,NA,NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-04-07 11:44:47-03","UFMS","CGMS","592","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium rotundifolium",NA,"C.A. Conceição","1788",NA,"Brasil","Mato Grosso do Sul","Câmpus UFMS.",NA,NA,"Mimosoideae. Flor alva-amarelada. Frutos presentes. Habitat: Terrestre. Habito: Árvore.","CGMS1009539",NA,NA,NA,"1985",NA,"V.R. Scalon","08","13","Campo Grande","-54.6","-20.5",NA,NA,"2008","02","07","-54,6","-20,5","rotundifolium",NA,NA,NA,NA,NA,NA,NA
"346","2021-04-07 11:44:47-03","UFMS","CGMS","10509","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium rotundifolium",NA,"R. Conti",NA,NA,"Brasil","Mato Grosso do Sul","Câmpus UFMS.",NA,NA,"Mimosoideae. Frutos verdes. Habitat: Solo arenoso. Habito: Árvore.","CGMS1039803",NA,NA,NA,"2001",NA,"V.R. Scalon","08","03","Campo Grande","-54.6","-20.5",NA,NA,"2008","03","06","-54,6","-20,5","rotundifolium",NA,NA,NA,NA,NA,NA,NA
"347","2021-04-07 11:44:47-03","UFMS","CGMS","593","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium rotundifolium",NA,"C.A. Conceição","1789",NA,"Brasil","Mato Grosso do Sul","Câmpus UFMS.",NA,NA,"Mimosoideae. Flor alva. Frutos tipo legume. Habitat: Terrestre. Cerrado. Habito: Árvore. 4,00-5,00m de altura.","CGMS1009540",NA,NA,NA,"1985",NA,"V.R.Scalon","08","13","Campo Grande","-54.6","-20.5",NA,NA,"2008","02","06","-54,6","-20,5","rotundifolium",NA,NA,NA,NA,NA,NA,NA
"348","2021-04-07 11:44:47-03","UFMS","CGMS","31615","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"I.G.C. Bieski; L. Amorim Netto","176",NA,"Brasil","Mato Grosso","Comunidade Chumbo à direita da BR-060 16Km antes de chegar em Poconé entra 18Km MT 451 - 110Km de Cuiabá.",NA,NA,"Mimosoideae. 21K0531839 UTM 8224720.","CGMS1061048",NA,NA,"Mart.","2010",NA,"V.J. Pott","12","02","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,"2011",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
"349","2021-04-07 11:44:47-03","UFMS","CGMS","28617","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"S.A. Cunha","253",NA,"Brasil","Mato Grosso do Sul","Assentamento Monjolinho. Lote 168.",NA,NA,"Mimosoideae. Flor amarelada. Coordenadas originais 20°77#?#S 55°61#?#W Habitat: Cerrado antropizado. Habito: Árvore. 6,00m de altura.","CGMS1058071",NA,NA,"Mart.","2008",NA,NA,"12","15","Anastácio","-55.8069000244141","-20.4836006164551","200","200","2020",NA,NA,NA,NA,NA,"80799","auto",NA,NA,NA,NA,NA
"350","2021-04-07 11:44:47-03","UFMS","CGMS","22228","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"B.G. Fina","221",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"Mimosoideae. Inflorescências. Habitat: Cerrado, próximo ao córrego. Habito: Arbóreo. 4,00m de altura.","CGMS1051637",NA,NA,"Mart.","2002",NA,NA,"08","23","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,"2020",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA
"351","2021-04-07 11:44:47-03","UFMS","CGMS","8674","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium rotundifolium",NA,"Fabiano; Hélder; Luís Henrique",NA,NA,"Brasil","Mato Grosso do Sul","Cerrado da UFMS.",NA,NA,"Mimosoideae. SemFlores. Com frutos marrons. Habitat: Cerrado. Habito: Árvore.","CGMS1013361",NA,NA,NA,"2000",NA,"V.R. Scalon","08","13","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"2008","02","07",NA,NA,"rotundifolium","161190","auto",NA,NA,NA,NA,NA
"352","2021-04-07 11:44:47-03","UFMS","CGMS","53073","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"A.B. Gonçalves","58",NA,"Brasil","Mato Grosso do Sul","Instituto São Vicente.",NA,NA,"Mimosoideae. Inflrescência amarela. Coordenadas 7744044 S 750252 E Habitat: Cerrado. Cerrado stricto sensu. Solo arenoso. Relevo Plano. Comum. Habito: Árvore.","CGMS1083039",NA,NA,"Mart.","2014",NA,NA,"12","10","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"2020",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA
