"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"469","2019-08-27 13:31:10-03","IAP","PACA-AGP","68648","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","M. Leonor Souza","1985",NA,NA,"D.B. Falkenberg","1983","08","20","Brasil","SC","Florianópolis","Cachoeira do Bom Jesus","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA068648",NA,NA,"sem material&nf;arboreta flor branca Habitat: solo arenoso",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"27000","auto","Magnoliatae",NA,NA,NA,NA,NA
"470","2019-08-27 13:31:10-03","IAP","PACA-AGP","108863","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Fina, BG",NA,NA,NA,"Fina, BG.","1997","12","11","Brasil","SP","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"PACA108863",NA,"114","HRCB Habitat: cerrado",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"24621","auto","Magnoliatae",NA,NA,NA,NA,NA
"471","2019-08-27 13:31:10-03","IAP","PACA-AGP","65946","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Reitz, R.","1951","12","22","Brasil","SC","Laguna",NA,"-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"PACA065946",NA,NA,"det. HBR 8620&nf;arbusto, 4m. Habitat: restinga",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"21199","auto","Magnoliatae",NA,NA,NA,NA,NA
"472","2020-12-20 21:18:22-03","UFV","VIC","29200","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Romero, R.","2004","06",NA,"Guaçoni, E.; et al.","2003","10","18","Brasil","Minas Gerais","Congonhas","RPPN da FERTECO","-43.8577995300293","-20.4997005462646",NA,NA,NA,NA,"VIC029200",NA,"648","Subarbusto de 1,5m, ao sol, em afloramento rochoso (campo rupestre). 1 por um raio de 10m. Folha oposta, verde, sépala verde, pétala branca.",NA,NA,NA,NA,NA,NA,"16368","auto",NA,NA,NA,NA,NA,NA
"473","2020-12-20 21:18:22-03","UFV","VIC","31409","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2008","10",NA,"Valente, G.E.","2006","12","15","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"VIC031409",NA,"1852","Planta com cerca de 2,0m de altura, a pleno sol em solo pedregoso. Inflorescência pardacenta.",NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA
"474","2020-12-20 21:18:22-03","UFV","VIC","9216","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Akasantos","2004","07","21","Vieira, M.F.; et al.","1985","02","09","Brasil","Minas Gerais","Ouro Preto","Estrada que sobe para a Cachoeira das Andorinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC009216",NA,"52","Arbusto de +/- 2m de altura, corola e estames brancos, com frutos.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"475","2020-12-20 21:18:22-03","UFV","VIC","9335","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Ferreira, A.A.A.","1985","05","12","Brasil","Minas Gerais","Ouro Preto","Serra das Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC009335",NA,"s.n.","Arbusto de flor branca.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"476","2020-12-20 21:18:22-03","UFV","VIC","11153","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","1996","07","02","Silva, A.F.; Capelllari Jr, L.","1986","12","12","Brasil","São Paulo","São José dos Campos","Flora da Reserva Florestal da Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"VIC011153",NA,"1524","Arvoreta de até 2,5m, flores brancas aromáticas.",NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"477","2020-12-20 21:18:22-03","UFV","VIC","30609","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Romero, R.","2005","01",NA,"Paula, C.C. de; et al.","2003","01","21","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.662222","-20.500833","-43.662222","-20.500833",NA,NA,"VIC030609",NA,"606","Saxícola; afloramento rochoso; subarbusto de 1,00m; frequencia de 5 indivíduos num raio de aprox. 5m; folhas verdes escuras brilhosas na face adaxial e verdes claras na face abaxial; sépalas verdes amareladas; pétalas brancas; odor for",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-12-20 21:18:22-03","UFV","VIC","33616","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Valente, G.E.","2009","04","18","Valente, G.E.; et al.","2009","04","18","Brasil","Minas Gerais","Lavras Novas","Campo Rupestre",NA,NA,NA,NA,NA,NA,"VIC033616",NA,"2571","Planta com cerca de 1,0m, em campo graminóide, a pleno sol. com frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-12-20 21:18:22-03","UFV","VIC","5472","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2007","02",NA,"Krieger, L.; et al.","1977","01","31","Brasil","Minas Gerais","Entre Rios","Fazenda da Pedra Branca",NA,NA,NA,NA,NA,NA,"VIC005472",NA,"384","Árvore pequena, com frutos novos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-12-20 21:18:22-03","UFV","VIC","8145","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","1996","07","02","Silva, M.F.P. da","1983","04","18","Brasil","Minas Gerais","Belo Horizonte","Parque Estadual das Mangabeiras","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"VIC008145",NA,"19","Em solo de minério, arbustivo, arbóreo, em pleno sol, cor branca, vegetação predominante: cerrado.",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"481","2020-12-20 21:18:22-03","UFV","VIC","33617","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Valente, G.E.","2008","05","28","Valente, G.E.; et al.","2008","05","28","Brasil","Minas Gerais","Carbonita","Centro de Educação Ambiental (CEAM)","-43.0158004760742","-17.5268993377686",NA,NA,NA,NA,"VIC033617",NA,"2296","Planta com ca de 4,0m, Com frutos verdes e roxos quando maduros. -217",NA,NA,NA,NA,NA,NA,"31515","auto",NA,NA,NA,NA,NA,NA
"482","2020-12-20 21:18:22-03","UFV","VIC","33618","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Valente, G.E.","2008","06","01","Valente, G.E.; et al.","2008","06","01","Brasil","Minas Gerais","Carbonita","Centro de Educação Ambiental (CEAM)","-43.0158004760742","-17.5268993377686",NA,NA,NA,NA,"VIC033618",NA,"2350","Planta com ca de 1,50m, coletada em frente ao Talhão-114 de eucalipto. Com flores, frutos verdes e arroxeados.",NA,NA,NA,NA,NA,NA,"31515","auto",NA,NA,NA,NA,NA,NA
"483","2020-12-20 21:18:22-03","UFV","VIC","33619","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Valente, G.E.","2008","05","28","Valente, G.E.; et al.","2008","05","28","Brasil","Minas Gerais","Carbonita","Centro de Educação Ambiental (CEAM)","-43.0158004760742","-17.5268993377686",NA,NA,NA,NA,"VIC033619",NA,"2297","Planta com ca de 2,0m. com frutos verdes.-541",NA,NA,NA,NA,NA,NA,"31515","auto",NA,NA,NA,NA,NA,NA
"484","2020-12-20 21:18:22-03","UFV","VIC","19309","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2008","10",NA,"Silva, A.F. da","2006","04","05","Brasil","Minas Gerais","Ouro Preto","APA Cachoeira das Andorinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC019309",NA,"2523","Arvoreta de 1,5m; frutos verdes e arroxeados até negros quando maduros.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"485","2020-12-20 21:18:22-03","UFV","VIC","033192","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Rolim, T.P.; et al.","2009","08","27","Brasil","Minas Gerais","Ouro Preto","PEI, Estrada alternativa do morro do cachorro(ESF)","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC033192","VIC033192","103","Campo rupestre, arbusto de ca de 1,2 m,flores alvas, estames creme, estigma vináceo, estilete e ovário verde, cálice quando maduro vináceo.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"486","2020-12-20 21:18:22-03","UFV","VIC","033194","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Rolim, T.P.; et al.","2009","09","24","Brasil","Minas Gerais","Ouro Preto","PEI, Estrada de baixo (ESQ2)","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC033194","VIC033194","157","Campo rupestre, árvore de ca de 2,3 m, flores(5) e estames alvos estiletes vináceo claro, hipanto verde.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"487","2020-12-20 21:18:22-03","UFV","VIC","033193","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Rolim, T.P.; et al.","2009","09","24","Brasil","Minas Gerais","Ouro Preto","PEI, Estrada de baixo (ESQ2)","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC033193","VIC033193","155","Campo rupestre, árvore de ca de 2,1 m, flores(5) e estames alvos, estilete vináceo claro, hipanto verde.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"488","2020-12-20 21:18:22-03","UFV","VIC","033191","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Rolim, T.P.; et al.","2009","09","24","Brasil","Minas Gerais","Ouro Preto","PEI, Estrada de baixo (ESQ2)","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC033191","VIC033191","167","Campo rupestyre, árvore de ca de 1,5 m, flores, androceu e gineceu alvos creme, apenas estigma levemente vináceo, hipanto verde.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"489","2020-12-20 21:18:22-03","UFV","VIC","033190","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Rolim, T.P.; et al.","2009","09","10","Brasil","Minas Gerais","Ouro Preto","PEI, Estrada de cima (ESQ2)","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC033190","VIC033190","109","Campo rupestre, arvoreta de ca de 1,5 m, flores(5), estames e estilete verde claro, estigma levemente vináceo, ovário verde, hipanto creme, cálice marrom.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"490","2020-12-20 21:18:22-03","UFV","VIC","033100","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Rolim, T.P.; et al.","2010","04","16","Brasil","Minas Gerais","Ouro Preto","PEI, Margem da bacia do Custodio(CGS) proximo a cabloco.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC033100","VIC033100","349","Campo rupestre, árvore de ca de 2 m, frutos negros.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"491","2020-12-20 21:18:22-03","UFV","VIC","033196","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Rolim, T.P.; et al.","2010","01","26","Brasil","Minas Gerais","Ouro Preto","PEI, Trilha alternativa do morro do cachorro sentido calais.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC033196","VIC033196","259","campo rupestre,arvoreta,arvoreta ca de 1 m, somente com frutos.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"492","2020-12-20 21:18:22-03","UFV","VIC","25999","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Balduino; et al.","2000","11","17","Brasil","Minas Gerais","Paraopeba","EFLEX","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"VIC025999",NA,"1122","Indivíduo arbóreo. Nº1122",NA,NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA
"493","2020-12-20 21:18:22-03","UFV","VIC","31556","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Hattori, E.K.O.; et al.","2003","12","05","Brasil","Minas Gerais","Perdizes","EPDA Galheiro","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"VIC031556",NA,"118","Transição mata-cerrado. Árvore, aprox. 3m de altura. cálice verde, corola alva.",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"494","2020-12-20 21:18:22-03","UFV","VIC","31557","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Mendes, S.; et al.","2002","05","18","Brasil","Minas Gerais","Perdizes","EPDA Galheiro","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"VIC031557",NA,"57","Cerrado. Arbustivo com cerca de 1,5m. Botões florais rosa claro.",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"495","2020-12-20 21:18:22-03","UFV","VIC","14586","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Neto, J A A M","1995","08","14","Valente, G.E.; Azevedo, A.A.","1995","07","21","Brasil","Minas Gerais","São Tomé das Letras","Sobradinho","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"VIC014586",NA,"58","Planta com +/- 50cm de altura.",NA,NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA
"496","2020-12-20 21:18:22-03","UFV","VIC","1610","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","1996","07","02","Kuhlmann","1934","11","12","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC001610",NA,"s.n.","Árvore pequena",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"497","2020-12-20 21:18:22-03","UFV","VIC","11898","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Neto, J A A M",NA,NA,NA,"Neto, J.A.A.M.","1989","12","07","Brasil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Barbara","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"VIC011898",NA,"461","Árvore com 3,5 metros, flores e botões brancos.",NA,NA,NA,NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA
"498","2020-12-20 21:18:22-03","UFV","VIC","12716","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Santos, A K A","2004","07","21","Melo, L. de","1941","01",NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"VIC012716",NA,"854",NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"499","2020-12-20 21:18:22-03","UFV","VIC","30610","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Romero, R.","2005","01",NA,"Paula, C.C. de; et al.","2003","02","01","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"VIC030610",NA,"630","Terrestre; afloramento rochoso; arbusto de 2,00m; frequência abundande;folhas com face abaxial verde claro e adaxial verde escuro; sépalas verdes, pétalas brancas, frutos com ápice ligeiramente vinho; caules novos vinho; tronco retocid",NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA
"500","2020-12-20 21:18:22-03","UFV","VIC","033304","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Rolim, T.P.; et al.","2010","07","29","Brasil","Minas Gerais","Ouro Preto","PEI, Calais(ESQ1)","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC033304",NA,"378","Campo rupestre, árvore de ca de 1,3 m, flores alvas, estamesc reme, estigma vináceo, estilete e ovário verde e cálice quando maduro vináceo.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"501","2020-12-20 21:18:22-03","UFV","VIC","033195","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Rolim, T.P.; et al.","2009","12","09","Brasil","Minas Gerais","Ouro Preto","PEI, Trilha dos Calais(ESQ1)","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC033195","VIC033195","236","Campo rupestre, arvoreta de ca de 2,5 , de botões florais .",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"502","2020-12-20 21:18:22-03","UFV","VIC","26000","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Balduino; et al.","2000","11","17","Brasil","Minas Gerais","Paraopeba","EFLEX","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"VIC026000",NA,"32","Planta arbórea",NA,NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA
"503","2020-12-20 21:18:22-03","UFV","VIC","11833","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Neto, J A A M","1990",NA,NA,"Neto, J.A.A.M.","1990","02","22","Brasil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Barbara","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"VIC011833",NA,"509","Frutos maduros nigrescentes árvores com 4,5 metros.",NA,NA,NA,NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA
"504","2020-12-20 21:18:22-03","UFV","VIC","11826","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Neto, J A A M","1990",NA,NA,"Neto, J.A.A.M.","1989","03","20","Brasil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Barbara","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"VIC011826",NA,"379","Arvoreta com 4m frutos maduros nigrescentes e maduros lilases.",NA,NA,NA,NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA
"505","2021-03-24 17:09:25-03","UFES","SAMES","7439","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Oliveria,A.A. de","2010","07","29","Verdi,M.; Tomazi,A.L.;Klemz,G.","2009","11","07","Brasil","Santa Catarina","Nova Veneza","São Bonifácio. Coleta entorno do fragmento.","-49.4977989196777","-28.6366996765137","-495886111.0","-287080556.0","124","124","SAMES07439",NA,"3090","Habitat: Floresta Ombrófila Densa Habito: Árvore",NA,NA,NA,NA,NA,NA,"20545","auto",NA,NA,NA,NA,NA,NA
"506","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025173","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","G. Hatschbach",NA,NA,NA,"G. Hatschbach; A. Souza","1987","2","19","Brazil","Parana",NA,"Rio das Cinzas, barra dos Perdizes (mun. Arapoti) Parana, Brazil","-49.6667","-24.1667",NA,NA,NA,NA,NA,NA,"50907","PMC-DPP 004; Arbusto 1.50 m, flores alvas odoríferas.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-11-21 14:39:38-03","UFJF","CESJ","38043","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","R. Goldenberg","2005",NA,NA,"F.M. Ferreira; A.L.C.Lima","2002","08","04","Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"CESJ038043",NA,"205","Arbusto ca. 2m em campo rupestre, solo pedregoso. Flores alvas, botões alvos com ápice rosado. Folhas discolores.","América do Sul",NA,NA,"Angiosperma",NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA
"508","2019-11-21 14:39:38-03","UFJF","CESJ","40007","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","R. Goldenberg","2005",NA,NA,"F.M. Ferreira; M.O.D. Pivari","2002","11","15","Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"CESJ040007",NA,"357","Arbusto ca. 2m em campo rupestre entre rochas. Folhas levemente discolores. Botões alvos. Flores alvas aromáticas. Frutos verdes passando a roxos.","América do Sul",NA,NA,"Angiosperma",NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA
"509","2019-11-21 14:39:35-03","UFJF","CESJ","15524","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","S.A.C. Chiea","1990","10","17","L. Roth","1957","01","15","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral, BR-3 Km-15.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"CESJ015524",NA,"s.n.","Arbusto do cerrado, canga. flores brancas, 1m.","América do Sul",NA,NA,"Angiosperma",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"510","2019-11-21 14:39:38-03","UFJF","CESJ","59374","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","A.A. Oliveira","2010","07","29","M. Verdi; A.L.Tomazi; G.Klemz","2009","11","07","Brasil","Santa Catarina","Nova Veneza","São Bonifácio, Lat.:28º42'29,00S; Lon.:49º35'19,00O; Alt.:124m.","-49.588611","-28.708056","-49.588611","-28.708056","124","124","CESJ059374",NA,"3090","Floresta Ombrófila Densa; estádio suces. médio de regeneração. Árvore, 5m alt. Em torno do fragmento.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-21 14:39:38-03","UFJF","CESJ","65544","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","A.A. de Oliveira","2010","11","03","M. Verdi; N.L. de Souza; G. Klemz","2010","03","30","Brasil","Santa Catarina","Orleans","Barracão","-49.319167","-28.260833","-49.319167","-28.260833","314","314","CESJ065544",NA,"4118","Florística IFFSC 119 (Arvoreta); Floresta Ombrófila Densa; Estádio Suces.: médio de regeneração; Altura: 5m; Hábito: arvoreta; Habitat: interior do fragmento; Fruto: roxa.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-06-30 18:32:27-03","UFJF","CESJ","30773","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","W.Mantovani; M.A.Batalha",NA,NA,NA,"M.A. Manhães","1999","10",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ030773",NA,"51","coletada na pequena mata ao lado da prainha. Árvore com 8-9m.","América do Sul",NA,NA,"Angiosperma",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"513","2020-06-30 18:32:27-03","UFJF","CESJ","35288","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","B. Chiavegatto","2001","02","06","B. Chiavegatto; V.R. Scalon; F.R.G. Salimena; P.H. Nobre","2001","12","02","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ035288",NA,"23","Arbusto 1,70m. próximo à Gruta do Monjolinho, na mata ciliar, frutos imaturos verdes e maduros negros.","América do Sul",NA,NA,"Angiosperma",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"514","2019-11-21 14:39:35-03","UFJF","CESJ","25514","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","S.A.C. Chiea","1998",NA,NA,"L. Krieger; M.C. Brügger","1988","04","18","Brasil","Minas Gerais","São João Del Rei","São Sebastião da Vitória","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"CESJ025514",NA,"CESJ25514","Arvoreta, no campo sujo, 2m de altura.","América do Sul",NA,NA,"Angiosperma",NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA
"515","2019-11-21 14:39:35-03","UFJF","CESJ","24575","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","S.A.C. Chiea","1998",NA,NA,"S.H. Borges","1989","08","27","Brasil","Minas Gerais","São Tomé das Letras",NA,"-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"CESJ024575",NA,"s.n","Arbusto de + - 5m. Frutos maduros arroxeados. Serviu de alimento para Tangara cyanoventris.","América do Sul",NA,NA,"Angiosperma",NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA
