"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","infraspecificEpithet","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"302","2021-03-01 16:36:52-03","UNICAMP","UEC","138223","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","A.DC.","Costa, IR; Silveira, ER","499","2003",NA,"Brazil","São Paulo","Estação Ecológica e Experimental de Assis.",NA,"Arbusto, cerca de 1m.","UEC104921",NA,"10","10","Assis","-50.4099998474121","-22.6599998474121",NA,"Lucas, E",NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-02-10 17:56:12-03","UNICAMP","UEC","106061","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","A.DC.","Pansarin, ER; Faria, AD; Matsumoto, K","340","1998",NA,"Brazil","São Paulo","Reserva Florestal. Trilha da Grota Funda.",NA,NA,"UEC104923",NA,"10","20","Atibaia","-46.5499992370605","-23.1100006103516",NA,"Sobral, M",NA,NA,"21675","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-01 16:36:52-03","UNICAMP","UEC","118668","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","A.DC.","Gomes, BZ","20","2000",NA,"Brazil","São Paulo","Horto Santa Fé A",NA,"Cerradão.","UEC011071",NA,"09","20","Brotas","-48.1199989318848","-22.2800006866455",NA,"Faria Júnior, JEQ",NA,NA,"26585","auto",NA,NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-03-01 16:36:52-03","UNICAMP","UEC","60636","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","A.DC.","Tamashiro, JY; Martins, FR; et al.","27053","1992",NA,"Brazil","São Paulo",NA,NA,"Cerrado.","UEC011066",NA,"02","06","Itirapina","-47.8199996948242","-22.25",NA,"Faria Júnior, JEQ",NA,NA,"22843","auto",NA,NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-01 16:36:52-03","UNICAMP","UEC","21670","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","A.DC.","Giannotti, E","8364","1978",NA,"Brazil","São Paulo","Estação Experimental de Itirapina.",NA,"Árvore com cerca de 4m; em botões.","UEC011873","UEC011873","09","12","Itirapina","-47.8199996948242","-22.25",NA,"Lima, DF",NA,NA,"22843","auto",NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-03-01 16:36:52-03","UNICAMP","UEC","40632","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","A.DC.","Morellato-Fonzar, LPC; Rodrigues, RR","16808","1984",NA,"Brazil","São Paulo","Serra do Japi.",NA,"Arvoreta, 3,5m de altura, frutos novos, ferrugineos.","UEC033130","UEC033130","12","26","Jundiaí","-46.8800010681152","-23.1800003051758",NA,"Lima, DF",NA,NA,"17840","auto",NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-01 16:36:52-03","UNICAMP","UEC","12019","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","A.DC.","Gibbs, PE; Leitão Filho, HF","3398","1976",NA,"Brazil","São Paulo","25Km NW de Mogi-Guaçú. Estação Experimental de Mogi-Guaçú. Fazenda Campininha.",NA,"Arbusto até 1,8m; flores brancas.","UEC020531","UEC020531","11","03","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,"Lima, DF",NA,NA,"39309","auto",NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-03-01 16:36:52-03","UNICAMP","UEC","185235","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","A.DC.","Souza, VC; Souza, JP","9679","1995",NA,"Brazil","São Paulo","Cerca de 9km da cidade em direção à Assis pela Rodovia Clementino Alves de Souza, próximo à entrada da Fazenda Santo Antônio.",NA,"Arbusto, ca. 2,5m alt.; flores alvas.; Cerradão.","UEC011074",NA,"12","19","Platina","-50.2000007629395","-22.6299991607666",NA,"Faria Júnior, JEQ",NA,NA,"16708","auto",NA,NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-06 09:56:41-03","UFOP","OUPR","20611","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","cf. venulosa","Myrcia cf. venulosa","DC.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1678","2007",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira, Alegria 7. Samarco Mineração.",NA,"Arbusto de 1,7m. Flores amarelas. Folhas discolores. Em campo rupestre sobre itabirito.",NA,NA,"12","12","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Sobral, M.",NA,NA,"44599","auto",NA,NA,"2008","08","27",NA,NA,NA,NA,NA,NA,NA
"311","2019-11-06 09:56:42-03","UFOP","OUPR","21707","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Pedreira, G.","s.n.","2007",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi",NA,"Floresta Paludosa.",NA,NA,"08",NA,"Ouro Preto/ Mariana",NA,NA,NA,"Sobral, M.",NA,NA,NA,NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-11-06 09:56:42-03","UFOP","OUPR","25240","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Cândido, E.S.; Scalon, V.R.; Silva, J.L. & Freitas, G.P.P.","471","2010",NA,"Brasil","Minas Gerais","Santo Antônio do Leite, Fazenda Candeias.",NA,"Arvoreta. 3,0m. Botão floral verde claro. Indumento ferrugíneo nos ramos e na parte abaxial das folhas. Coletada em área de cerrado antropizado. Cerrado.",NA,NA,"08","04","Ouro Preto","-43.718889","-20.356111",NA,"Bünger, M.O.","1052","1052",NA,NA,"-43.718889","-20.356111","2011","10",NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-06 09:56:42-03","UFOP","OUPR","25487","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Freitas, G.P.P.; Scalon, V.R. & Angelis, C.F.","87","2009",NA,"Brasil","Minas Gerais","Serra da Brígida",NA,"Arbusto com 1,30m de altura, cálice esverdeado, filetes alvos, anteras amarelas e estigmas alvos esverdeados. Campo sobre Canga.",NA,NA,"11","20","Ouro Preto","-43.503475","-20.357758",NA,"Bünger, M.O.","1466","1466",NA,NA,"-43.503475","-20.357758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-11-06 09:56:42-03","UFOP","OUPR","25489","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Freitas, G.P.P.; Scalon, V.R. & Angelis, C.F.","94","2009",NA,"Brasil","Minas Gerais","Serra da Brígida",NA,"Arbusto com 1,70m de altura, flor aromática, corola e filetes alvos, anteras castanhas, cálice esverdeado. Campo sobre Canga.",NA,NA,"11","20","Ouro Preto","-43.503475","-20.357758",NA,"Bünger, M.O.","1466","1466",NA,NA,"-43.503475","-20.357758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-12-20 11:23:51-03","UFOP","OUPR","33256","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Bünger, M.O.; Borsali, E.F.; Fernandes, A.C. & Machado, T.M.","533","2010",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha para o Pico, região da Lagoa Seca.",NA,"Arbusto, ca. 80cm. Face abaxial das folhas nigrescente, botões florais ferrugíneos. Coletada na fenda de afloramento quartzítico.",NA,NA,"09","30","Ouro Preto","-43.486111","-20.434167",NA,"Sobral, M.","1599","1599",NA,NA,"-43.486111","-20.434167","2010","09","30",NA,NA,NA,NA,NA,NA,NA
"316","2019-11-06 09:56:42-03","UFOP","OUPR","22724","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Filho, W.H.; Ferreira, M.T.M. & Teixeira, R.N.C.","849","2008",NA,"Brasil","Minas Gerais","Mina de Baú",NA,"Arbusto, 3m. Floresta Estacional Semidecidual em estágio inicial de regeneração.",NA,NA,"11","09","Barão de Cocais","-43.4872016906738","-19.94580078125",NA,"Santos, M.F.",NA,NA,"21378","auto",NA,NA,"2010","11","11",NA,NA,NA,NA,NA,NA,NA
"317","2019-11-06 09:56:42-03","UFOP","OUPR","4520","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Kassis, A.; Badini, J.","s.n.","1986",NA,"Brasil","Minas Gerais","Morro do Fraga",NA,"Sub-arbusto. Flores brancas. campo.",NA,NA,"12","09","Mariana","-43.4160995483398","-20.377799987793",NA,"Kawasaki, M.L.",NA,NA,"33524","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-06 09:56:42-03","UFOP","OUPR","6244","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Roschel, M.B.; Craig, J.","s.n.","1996",NA,"Brasil","Minas Gerais","Samarco, Alegria Sul. Córrego macaco barbado.",NA,"Arbusto aprox. 1,5m. Flores brancas. Campo ferruginoso.",NA,NA,"12","13","Mariana","-43.4160995483398","-20.377799987793",NA,"Kawasaki, M.L.",NA,NA,"33524","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-06 09:56:42-03","UFOP","OUPR","23843","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Damazio, L.B.","s.n.",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Peron, M.V.",NA,NA,"44599","auto",NA,NA,"1991","09","18",NA,NA,NA,NA,NA,NA,NA
"320","2019-11-06 09:56:42-03","UFOP","OUPR","23841","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Baeta-Neves, A.T.","s.n.","1902",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto. Capoeira.",NA,NA,"12","06","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Kawasaki, M.L.",NA,NA,"44599","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-06 09:56:42-03","UFOP","OUPR","8828","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Roschel, M.B.","550","1999",NA,"Brasil","Minas Gerais","Antônio Pereira, Estrada da torre - Samarco Mineração.",NA,"Arvoreta aprox. 2,5m. Flores brancas. Campo ferruginoso.",NA,NA,"01","12","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Roschel, M.B.",NA,NA,"44599","auto",NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-06 09:56:42-03","UFOP","OUPR","23842","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Baeta-Neves, A.T.","s.n.",NA,NA,"Brasil","Minas Gerais","Gambá",NA,"Arbusto. Capoeira.",NA,NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Peron, M.V.",NA,NA,"44599","auto",NA,NA,"1991","09","18",NA,NA,NA,NA,NA,NA,NA
"323","2019-11-06 09:56:42-03","UFOP","OUPR","22296","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Badini, J.","s.n.","1943",NA,"Brasil","Minas Gerais","Itacolomy",NA,"Arbusto, flores pálidas. Campo",NA,NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Peron, M.",NA,NA,"44599","auto",NA,NA,"1991","09","18",NA,NA,NA,NA,NA,NA,NA
"324","2019-11-06 09:56:42-03","UFOP","OUPR","7662","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Sousa, H.C. de","228","1998",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi",NA,"Arbusto 1,5m. Flores brancas com aroma agradável. Capão de mata.",NA,NA,"11","21","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Santos, M.F.",NA,NA,"44599","auto",NA,NA,"2010","11","11",NA,NA,NA,NA,NA,NA,NA
"325","2019-11-06 09:56:42-03","UFOP","OUPR","33253","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Bünger, M.O.","82","2009",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha do Forno.",NA,"Arbóreo ca. 3m, ramos jovens com indumento ferrugíneo inclusive nos pendúnculos da inflorescência e no cálice das flores.",NA,NA,"10","28","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Bünger, M.O.",NA,NA,"44599","auto",NA,NA,"2009","10","28",NA,NA,NA,NA,NA,NA,NA
"326","2019-11-06 09:56:42-03","UFOP","OUPR","33255","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Bünger, M.O.; Cândido, E.S. & Silva, J.L.","77","2009",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha do Forno.",NA,"Arbóreo, ca. 4m, folhas jovens com face abaxil ferrugíneo-pubescente, pendúculo da inflorescência ferrugíneo, cálice esverdeado, folhas mais velhas com indumento enegrecido e glabrescentes.",NA,NA,"09","28","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Bünger, M.O.",NA,NA,"44599","auto",NA,NA,"2009","10","28",NA,NA,NA,NA,NA,NA,NA
"327","2019-11-06 09:56:42-03","UFOP","OUPR","33254","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Bünger, M.O.; Cândido, E.S. & Silva, J.L.","78","2009",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha do Forno.",NA,"Arbóreo ca. 3m, folhas jovens com indumento ferrugíneo-pubescente, pendúnculo da inflorescência ferrugíneo, cálice esverdeado.",NA,NA,"09","28","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Bünger, M.O.",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-06 09:56:42-03","UFOP","OUPR","20747","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1773","2008",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira, Alegria 7. Samarco Mineração.",NA,"Arbusto de 1,5m. Corola branca. Cálice com tomento ferrugíneo. Em campo rupestre.",NA,NA,"02","08","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Sobral, M.",NA,NA,"44599","auto",NA,NA,"2008","08","27",NA,NA,NA,NA,NA,NA,NA
"329","2019-11-06 09:56:42-03","UFOP","OUPR","20797","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1634","2007",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira, Alegria 7. Samarco Mineração.",NA,"Arbusto de 1,6m. Flores amarelo claras. Em campo rupestre, campo sujo.",NA,NA,"12","05","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Sobral, M.",NA,NA,"44599","auto",NA,NA,"2008","08","27",NA,NA,NA,NA,NA,NA,NA
"330","2019-11-06 09:56:42-03","UFOP","OUPR","20664","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1730","2007",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira, Alegria 7. Samarco Mineração.",NA,"Subarbusto de 1,7m. Flores brancas odoríferas. Em campo sujo.",NA,NA,"12","19","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Sobral, M.",NA,NA,"44599","auto",NA,NA,"2008","08","27",NA,NA,NA,NA,NA,NA,NA
"331","2019-11-06 09:56:42-03","UFOP","OUPR","21440","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Messias, M.C.T.B.; Silva, J.L. & Tonaco, A.C.","1869","2008",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira, Alegria 7. Samarco Mineração.",NA,"Arbusto, 1,6m. Em frutos maduros vináceos. Em campo rupestre sobre itabirito (campo sujo).",NA,NA,"03","20","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Sobral, M.",NA,NA,"44599","auto",NA,NA,"2008","08","27",NA,NA,NA,NA,NA,NA,NA
"332","2019-11-06 09:56:42-03","UFOP","OUPR","20814","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1616","2007",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira, Alegria 7. Samarco Mineração.",NA,"Arbusto. Flores brancas. Em campo rupestre, sobre canga ferruginosa.",NA,NA,"11","28","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Sobral, M.",NA,NA,"44599","auto",NA,NA,"2008","08","27",NA,NA,NA,NA,NA,NA,NA
"333","2021-03-26 10:43:32-03","UDESC","LUSC","7176","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","R.M.Harley","27111","1988",NA,"Brasil","Bahia","Pico das Almas. Vertente leste. Entre Junco- Fazenda Brumadinho, 9-14km ao NO da cidade. Cerrado de alttude, campo e afloramentos de rochas. Em solo arenoso.",NA,NA,"LUSC008791","LUSC008791","12","11","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,"E.Nii Luglallha",NA,NA,"49773","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-03-26 10:43:32-03","UDESC","LUSC","7066","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","J.Chaddad Jr","153","2002",NA,"Brasil","Minas Gerais","Defronte a entrada do Parque do Rio Bonito, Estrada Lavras - Luminárias km 8,5.",NA,NA,"LUSC008628","LUSC008628","12","26","Lavras","-44.999698638916","-21.2453002929688",NA,"SOBRAL, M.",NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-26 10:43:32-03","UDESC","LUSC","10221","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Francisco, E.M.; Alves, J.",NA,"1998",NA,"Brasil","Paraná","Sítio Anta Gorda.",NA,"Flor branca","LUSC009910","LUSC009910","11","15","Reserva","-50.8506011962891","-24.6502990722656",NA,"Soares-Silva, L.H.",NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-12-04 13:19:31-03","UDESC","LUSC","7154","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","V.C.Souza; J.P.Souza & G.O.Romão","24010","2000",NA,"Brasil","Tocantins","Início da subida da Serra da Natividade em direção á antena. Cerrado pedregoso com mata ciliar adjacente.",NA,NA,"LUSC008770","LUSC008770","07","17","Natividade","-47.7233009338379","-11.7096996307373",NA,NA,NA,NA,"59394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-03-26 10:43:32-03","UDESC","LUSC","7172","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","V.C.Souza; J.P.Souza & G.O.Romão","24020","2000",NA,"Brasil","Tocantins","Início da subida da Serra da Natividade em direção á antena. Cerrado pedregoso com mata ciliar adjascente.",NA,NA,"LUSC008795","LUSC008795","07","17","Natividade","-47.7233009338379","-11.7096996307373",NA,NA,NA,NA,"59394","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-10-14 10:03:36-03","FURB","FURB","20661","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Dreveck, S.; Carneiro, F.E.","1990","2009",NA,"Brasil","Santa Catarina","Planalto Areado.",NA,"Fito IFFSC 419 /N/5 Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: arbórea;","FURB33964","FURB33964","06","09","Agronômica","-49.68","-27.36",NA,"Sobral, M","514","514",NA,NA,"-49.6800000","-27.3600000","2010","01","25",NA,NA,NA,NA,NA,NA,NA
"339","2020-10-14 10:03:36-03","FURB","FURB","27975","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Korte, A.; Kniess, A.","1108","2009",NA,"Brasil","Santa Catarina","Soldadinho.",NA,"Fito IFFSC 310 /O/5 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração Habito: árvore;","FURB02571","FURB02571","11","28","Alfredo Wagner","-49.4108333","-27.6291667",NA,"Sobral, M","772","772",NA,NA,"-49.4108333","-27.6291667","2010","08","25",NA,NA,NA,NA,NA,NA,NA
"340","2020-10-14 10:03:36-03","FURB","FURB","27977","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Korte, A.; Kniess, A.","1172","2009",NA,"Brasil","Santa Catarina","Soldadinho.",NA,"Fito IFFSC 310 /N/13 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração Habito: árvore;","FURB33965","FURB33965","11","28","Alfredo Wagner","-49.4108333","-27.6291667",NA,"Sobral, M","772","772",NA,NA,"-49.4108333","-27.6291667","2010","08","25",NA,NA,NA,NA,NA,NA,NA
"341","2020-10-14 10:03:36-03","FURB","FURB","34956","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Verdi, M.; Klettenberg, D.H. & Klemz, G.","5925","2009",NA,"Brasil","Santa Catarina","Bairro Universitário (Próximo a Unesc).",NA,"Voucher estéril IFFSC 41 (Regeneração) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbusto;","FURB33967","FURB33967","11","03","Criciúma","-49.4091667","-28.7091667",NA,"Sobral, M","50","50",NA,NA,"-49.4091667","-28.7091667","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-10-14 10:03:36-03","FURB","FURB","48805","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Oliveira, A.A. de","2759","2015",NA,"Brasil","Santa Catarina","Bairro Universitário.",NA,NA,"FURB48805","FURB48805","11","20","Criciúma","-49.4091667","-28.7091667",NA,"Oliveira, AA de","50","50",NA,NA,"-49.4091667","-28.7091667","2015","11","20",NA,NA,NA,NA,NA,NA,NA
"343","2020-05-20 17:53:18-03","FURB","FURB","57736","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2312","2018",NA,"Brasil","Santa Catarina",NA,NA,"flor branca Habitat: interior da unidade amostral Habito: arvoreta","FURB57736","FURB57736","03","08","Urubici","-49.5911111","-28.0825",NA,"Vieira, F. C. S.","140","140",NA,NA,"-49.5911111","-28.0825000","2020","04","21",NA,NA,NA,NA,NA,NA,NA
"344","2020-12-09 14:47:02-03","FURB","FURB","61850","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Oliveira, A.A. de","3626","2016",NA,"Brasil","Paraná",NA,NA,"Árvore; botões florais amarelos, imaturos.","FURB61850","FURB61850","10","14","Lapa","-49.68","-25.7402777",NA,"Ferreira, P.C ; Marinero, F.",NA,NA,NA,NA,"-49.6800000","-25.7402777","2017","05","11",NA,NA,NA,NA,NA,NA,NA
"345","2020-10-14 10:03:36-03","FURB","FURB","61851","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Bona, L.P.","749","2016",NA,"Brasil","Paraná",NA,NA,"Árvore; frutos amarelos, imaturos.","FURB61851","FURB61851","10","22","Tibagi","-50.5163889","-24.6616667",NA,"Marinero, F",NA,NA,NA,NA,"-50.5163889","-24.6616667","2017","05","11",NA,NA,NA,NA,NA,NA,NA
"346","2020-10-14 10:03:36-03","FURB","FURB","62010","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Bach-Jr., R.","465","2016",NA,"Brasil","Paraná",NA,NA,"Árvore 8m; flores amarelas.","FURB62010","FURB62010","11","15","Ortigueira","-50.94","-24.3",NA,"Ferreira, P. C.; Marinero, F.",NA,NA,NA,NA,"-50.9400000","-24.3000000","2017","05","10",NA,NA,NA,NA,NA,NA,NA
"347","2020-10-14 10:03:36-03","FURB","FURB","3434","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Silva, J.M.; Poliquesi, C.B.","1581","1995",NA,"Brasil","Paraná","Serra Piramirim.",NA,NA,"FURB33966","FURB33966","12","15","Piraquara","-49.0633010864258","-25.4416999816895",NA,"Sobral, M",NA,NA,"12577","auto",NA,NA,"2009","07","17",NA,NA,NA,NA,NA,NA,NA
"348","2021-03-16 17:54:01-03","UCS","HUCS","32001","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Hatschbach, G.","41845","1978",NA,"Brasil","Paraná","arredores",NA,"árvore 5m, flor alva; borda do capão",NA,NA,"12","05","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,"Silveira, N.",NA,NA,"61623","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-03-16 17:54:01-03","UCS","HUCS","33092","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","venulosa","Myrcia venulosa dives","(O. Berg) Soares-Silva","Soares; Silva, L.H.","302","1994",NA,"Brasil","Paraná","Canyon Guartelá, entrada próximo às sede",NA,"árvore 6m, botões florais e flores jovens marrons",NA,NA,"11","03","Tibagi","-50.4136009216309","-24.5093994140625","dives","Soares-Silva, L.H.",NA,NA,"56988","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
