"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","typeStatus","sex"
"91","2021-03-01 16:30:34-03","UNICAMP","UEC","92269","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Pereira-Noronha, MR; et al.","1322","1995","08","04",NA,"Brazil","São Paulo","Sud Mennucci","Distrito de Bandeirantes D#?#Oeste","-50.916667","-20.683333",NA,"Árvore, ca. de 12m alt. Flor coral.; Mata baixa, degradada, aberta, com bastante sangra d'água.","UEC012456","UEC012456",NA,NA,"-50.916667","-20.683333",NA,NA,"2011","11",NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:30:34-03","UNICAMP","UEC","92335","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Krukoff, BA","Hoehne, FC; Gehrt, A","s.n.","1936","07","31",NA,"Brazil","São Paulo","Andradina","Ilha secca, Rio Tietê, Faz. Guanabara","-51.566667","-20.783333",NA,"Árvore grande da Invernada. Flor vermelho-pálido.",NA,NA,NA,NA,"-51.566667","-20.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:30:34-03","UNICAMP","UEC","35292","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Krukoff, BA","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer-Salles, AE; Chagas e Silva","5244","1980","07","15",NA,"Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,"Árvore grande, desprovida de folhagem e com casca espesa e saliente; flores e botões alaranjados; flores abertas coletadas a maioria no chão, pois caem com facilidade da árvore.; Testemunha de mata.",NA,NA,NA,NA,NA,NA,"70570","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-08-20 10:13:30-03","UNICAMP","UEC","36002","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Monteiro, JRB; Amorim Neto, L","96","1984","07","25",NA,"Brazil","Mato Grosso","Chapada dos Guimarães","Fazenda 20 de dezembro","-55.749698638916","-15.460599899292",NA,"Árvore de ca de 15m de altura. Folhas simples, ovalada. Caule suberoso amarelado. Flores vermelhas-alaranjadas distribuidas em cachos. caducifolia na época.",NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-08-20 10:13:30-03","UNICAMP","UEC","63084","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Stehmann, JR","NP1040","1987","08","11",NA,"Brazil","Minas Gerais","Nova Ponte","Área 3.","-47.6747016906738","-19.1525001525879",NA,"Árvore; flor vermelha.","UEC012457","UEC012457",NA,NA,NA,NA,"47316","auto","2011","11",NA,NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:30:34-03","UNICAMP","UEC","92268","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Chiea, SAC; Romaniuc; Godoi, JV; Pereira, DL","631","1991","07","18",NA,"Brazil","São Paulo","Bauru",NA,"-49.060001373291","-22.3099994659424",NA,"Árvore na beira da estrada, sem folhas, estandarte coral, cálice coral com calo amarelo, coletou-se folha, polinizada por abelha.","UEC012455","UEC012455",NA,NA,NA,NA,"29186","auto","2011","11",NA,NA,NA,NA,NA,NA,NA
"97","2019-08-20 10:13:30-03","UNICAMP","UEC","144768","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Ikemoto, E","0558","2005","08","30",NA,"Brazil","São Paulo","Campinas","Parque Portugal, Entorno da lagoa principal.","-47.060001373291","-22.8999996185303",NA,"Árvore de 12 m.; flores com pétalas laranja.","UEC012454","UEC012454",NA,NA,NA,NA,"23900","auto","2011","11",NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:30:34-03","UNICAMP","UEC","77898","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Serrão, S","27948","1991","09","05",NA,"Brazil","São Paulo","Campinas","Unicamp - Parque Ecológico Aboreto - curva 2/rua 1","-47.060001373291","-22.8999996185303",NA,"Árvore 4m flores vermelha.","UEC012464","UEC012464",NA,NA,NA,NA,"23900","auto","2011","11",NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:30:34-03","UNICAMP","UEC","181037","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Fiaschi, P; Lobão, AQ; Costa, FN","862","2001","07","08",NA,"Brazil","Minas Gerais","Bocaiúva","Estrada de Montes Claros para Joaquim Felício (BR 135), na altura do km 473, pouco após o acesso para Engenheiro Navarro. Em pasto na beira da estrada.","-44.051389","-17.570833",NA,"Árvore ca. 9m alt. Folhas verde-amarelas, com pedicelo avermelhado, cálice amarelado, corola laranja claro.; Em pasto na beira da estrada.","UEC042330","UEC042330","675","675","-44.051389","-17.570833",NA,NA,"2014","05",NA,NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:30:34-03","UNICAMP","UEC","181044","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MY","Árbocz, GF; Assis, MC; Silva, MR; Zanella, J","4157","1997","07","05",NA,"Brazil","Mato Grosso","Aripuanã","Gleba Aripuanã a 27km da cidade em direção sudoeste.","-59.605556","-10.2825",NA,"Árvore de 7m. Sem folhas. Flores salmão alaranjado, cálice verde-alaranjado.; Floresta Ombrófila preservada.","UEC042299","UEC042299",NA,NA,"-59.605556","-10.2825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:30:34-03","UNICAMP","UEC","198882","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Monge, M; Delfini, C; Rigon, J","1954","2013","07","02",NA,"Brazil","Mato Grosso do Sul","Coxim",". Entre Coxim e Rondonópolis.&nf;Rodovia BR 163, km 763","-54.654722","-18.223528",NA,"Árvore, ca. 10 m alt., corola laranja.; Cerrado degradado","UEC155485","UEC155485","310","310","-54.654722","-18.223528",NA,NA,"2013","08",NA,NA,"20",NA,NA,NA,NA
"102","2021-03-01 16:30:34-03","UNICAMP","UEC","181028","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Martins, MV; Monge, M","168","2010","08","05",NA,"Brazil","São Paulo","Campinas","Barão Geraldo, Unicamp,praça da paz; cultivada","-47.060001373291","-22.8999996185303",NA,"Árvore de 6m alt., sem folhas, flores alaranjadas","UEC042340","UEC042340",NA,NA,NA,NA,"23900","auto","2010","08",NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:30:34-03","UNICAMP","UEC","181029","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Martins, MV; Monge, M","166","2010","08","05",NA,"Brazil","São Paulo","Campinas","Rodovia Dom Pedro, sentido Campinas, Km130","-47.060001373291","-22.8999996185303",NA,"Árvore de 12m alt., sem folhas, flores alaranjadas","UEC042337","UEC042337",NA,NA,NA,NA,"23900","auto","2010","08",NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:30:34-03","UNICAMP","UEC","181027","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Martins, MV","173","2010","09","03",NA,"Brazil","São Paulo","Campinas","Unicamp; cultivada","-47.060001373291","-22.8999996185303",NA,"Árvore de 3m alt., com frutos","UEC042339","UEC042339",NA,NA,NA,NA,"23900","auto","2010","09",NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:30:34-03","UNICAMP","UEC","181025","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Martins, MV","276","2013","09","23",NA,"Brazil","São Paulo","Campinas","Unicamp, praça da paz; cultivada","-47.060001373291","-22.8999996185303",NA,"Árvore de 6m alt., sem folhas, com frutos imaturos","UEC042342","UEC042342",NA,NA,NA,NA,"23900","auto","2013","09",NA,NA,NA,NA,NA,NA,NA
"106","2021-03-12 12:52:36-03","UNICAMP","UEC","207266","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Campos-Rocha, A","Campos-Rocha, A","557","2010","10","01",NA,"Brazil","São Paulo","Nova Odessa","em cultivo no Jardim Botânico Plantarum, no estacionamento, em frente ao prédio da recepção","-47.2900009155273","-22.7700004577637",NA,"Árvore despida de folhas, flores de sépalas ocre (recobertas por cera pulverulenta), pétalas alaranjadas","UEC173744","UEC173744",NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:30:34-03","UNICAMP","UEC","181038","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Martins, RB","01área04","1991","08","16",NA,"Brazil","São Paulo","Piracicaba","Parque da ESALQ/USP.","-47.6399993896484","-22.7199993133545",NA,"Flores laranjas.","UEC042327","UEC042327",NA,NA,NA,NA,"44778","auto","2014","05",NA,NA,NA,NA,NA,NA,NA
"108","2019-11-19 14:08:04-03","UFRPE","PEUFR","20601","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth.","L.C. Gomes","L.C. Gomes","211","1992","12","03",NA,"Brasil","Pernambuco","Igarassu","Nova Cruz, numa residência","-34.9063987731934","-7.83416986465454",NA,"Planta com ca. de 7 m de alt.; flores alaranjadas, inflorescência cimosa, presença de espinhos","PEUFR020601",NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-19 14:08:04-03","UFRPE","PEUFR","21846","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth.","L.C. Gomes","L.C. Gomes","239","1993","09","07",NA,"Brasil","Pernambuco","Igarassu","Nova Cruz, residência a beira do rio","-34.9063987731934","-7.83416986465454",NA,"Planta de Mata Atlântica, porém este espécime veio do Taiti, Ilhas Polinésias; flores vermelho-alaranjado; grande quantidade de espinhos; plantas melífera","PEUFR021846",NA,NA,NA,NA,NA,"24709","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-19 14:08:04-03","UFRPE","PEUFR","874","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth.",NA,"M. Kosconski",NA,"1936","08",NA,NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"Herbácea com flores","PEUFR000874",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-03-16 12:13:55-03","UNEMAT","HERBAM","23915","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","J.M. Fernandes","Melo, J A M; Piva, T.P.","0252","2018","07","25",NA,"Brasil","Mato Grosso","Alta Floresta","Rodovia MT-206., Afloramento rochoso.","-56","-9",NA,NA,"HERBAM023915",NA,"271","271","-56","-9",NA,NA,"2018","08",NA,NA,"22",NA,NA,NA,NA
"112","2019-02-21 19:34:10-03","UNEMAT","HERBAM","0651","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Parcela 2","32",NA,NA,NA,NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino","-55.198299407959","-9.95028018951416",NA,NA,"HERBAM000651",NA,NA,NA,NA,NA,"93610","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-02-21 19:34:10-03","UNEMAT","HERBAM","1923","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Lewis, GP","Sasaki, D.; Milliken, W.; Reis, T.C.Y.; Pena, E.M.; Antunes, R.L. & Piva, J.H.","2344","2008","08","22",NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Mata ombrofila perenifólia sobre solo argiloso.","-55.483611","-9.646389",NA,NA,"HERBAM001923",NA,"308","308","-55.483611","-9.646389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-02-21 19:34:10-03","UNEMAT","HERBAM","0653","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Lewis, GP","Parcela 2","62",NA,NA,NA,NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino","-55.198299407959","-9.95028018951416",NA,NA,"HERBAM000653",NA,NA,NA,NA,NA,"93610","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-03-16 16:14:12-03","UNEMAT","HERBAM","10972","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","P. Assunção","Rodrigues, L.; Lopes, A. .R.; Sardinha, S. .M.; Silva, A. .N.; Lopes, K. & Silva, O.","052453","2014","07","09",NA,"Brasil","Mato Grosso","Alta Floresta","Casa de Sementes - Estrela do Sul, Área Seca, Pastagem, Planície.","-56.245361","-9.995139",NA,NA,"HERBAM010972",NA,"290","290","-56.245361","-9.995139",NA,NA,"2014","11",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-24 11:51:07-03","UTFPR","HCF","12923","S","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu"," Mart.",NA,"G.A. Damasceno-Júnior","1918","2000","09","05",NA,"Brasil","MS","Ladário","Rancho de Sr. Buguinho e arredores,","-57.581411","-19.187541",NA,"árvore. 15 m de altura. Flor com cor de tijolo. Mata semidecídua/cerradão. Solo argiloso com afloramento de rochas. Morro.",NA,NA,"300","300","57°34'53,081 W","19°11'15,148 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-23 11:45:07-03","UTFPR","HCF","7040","S","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu"," Mart.","M.V. Martins","A.L.B. Sartori","594","2001","06","30",NA,"Brasil","MS","Rio Verde","BR entre o Rio Verde e Coxim",NA,NA,NA,"árvore 7 m. Flor alaranjada, vexilo alaranjado, cálice verde-alaranjado, ala verde-clara, quilha avermelhada, internamente verde-clara, filetes verde-claros, antera amarela. Borda de estrada.",NA,NA,NA,NA,NA,NA,NA,NA,"2011","08",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-21 19:35:19-03","UFC","EAC","24456","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, M.V.","Pereira, B.A.S.; Alvarenga, D.","2869","1995","08","16","Southern America","Brasil","Tocantins","Aurora do Norte","Km 41 da estrada Taguatinga/Combinado",NA,NA,NA,"Árvore.; Floresta decídua desbastada","EAC0024456","EAC0024456",NA,NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:26:29-03","MBM","MBM","160135","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Nee, M.","Nee, M.","40428",NA,NA,NA,"Southern America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"MBM160135","MBM160135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:26:29-03","MBM","MBM","160136","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Nee, M.","Nee, M.","38927",NA,NA,NA,"Southern America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"MBM160136","MBM160136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:26:29-03","MBM","MBM","16666","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Maruñak, V.","142",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM016666","MBM016666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:26:29-03","MBM","MBM","218233","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Krapovickas, A.; et al.; et al.","26580",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM218233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:26:29-03","MBM","MBM","218234","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Maruñak, V.","142",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM218234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:26:29-03","MBM","MBM","398794","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Damasceno-Junior, G.A.; Ishii, I.H.; Velasques, J.S.; Ishii, I.H.; Velasques, J.S.","2513","2002","02","19","Southern America","Brazil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo, Morro Santa Cruz","-57.581258","-19.190125",NA,"Árvore de 8,00m de altura. Flor com cor de tijolo.; Mata decídual de planície. Solo argiloso. Relevo planta.","MBM398794","MBM398794",NA,NA,"-57.581258","-19.190125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:26:29-03","MBM","MBM","413153","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Engels, M.E.","Engels, M.E.; Pacca, M.; Hase, L.M.; Pacca, M.; Hase, L.M.","4641","2016","06","26","Southern America","Brazil","Mato Grosso","Colíder","Resgate de Flora da UHE Colíder","-55.432778","-10.679444",NA,"Arbórea ca. 8 m, isolada em pastagem. árvore totalmente sem folhas durante a floração. Caule castanho. Inflorescência descendente. Flores alaranjadas (salmoneas) com pétala dorsal (maior) avermelhada.; Floresta do Planalto dos Parecí","MBM413153","MBM413153","288","288","-55.432778","-10.679444",NA,NA,"2016","06",NA,NA,"26",NA,NA,NA,NA
"126","2020-12-21 16:26:29-03","MBM","MBM","414897","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Pott, A.; Silva, R.R.","Pott, A.; Pott, V.J.; Pott, V.J.","10241","2002","09","12","Southern America","Brazil","Mato Grosso do Sul","Corumbá","Fazenda Campo Alegre, Sub-região de Paiaguás, Pantanal.","-56.871111","-18.564167",NA,"Árvore 10m de altura. Ocasional. Flor: salmão.&nf;Importância: florestal, ornamental.; Capão (ilha de bosque). Solo arenoso. Relevo plano convexo.","MBM414897",NA,NA,NA,"-56.871111","-18.564167",NA,NA,"2006","04",NA,NA,"11",NA,NA,NA,NA
"127","2020-12-21 16:26:29-03","MBM","MBM","80989","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Krukoff, B.A.","Heringer, E.P.","5158",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartomeu, Brasília",NA,NA,NA,NA,"MBM080989","MBM080989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:26:29-03","MBM","MBM","264914","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Souza, S.C.","Souza, S.C.; et al.; et al.","1","2000","09","19","Southern America","Brazil","Mato Grosso do Sul","Corumbá","Rod. BR-262","-57.6533012390137","-19.0091991424561",NA,NA,"MBM264914","MBM264914",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:26:29-03","MBM","MBM","81001","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Heringer, E.P.","Heringer, E.P.; et al.; et al.","17456",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Paracatu","Paracatu e João Pinheiro","-46.874698638916","-17.2222003936768",NA,NA,"MBM081001","MBM081001",NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-10-01 14:20:11-03","JBB","HEPH","32048","S","Plantae","Dicotyledon","Fabales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Faria, JEQ","Faria, JEQ","5105","2015","08","24","Southern America","Brasil","Goiás","Alto Horizonte","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","-49.292222","-14.198333",NA,NA,NA,NA,"404","404","-49.292222","-14.198333",NA,NA,"2015","08",NA,NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:36:01-03","UFMG","BHCB","15023","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Pedralli, G; Meyer","s.n.","1987","08",NA,"Southern America","Brasil","Minas Gerais","Nova Ponte","Rio Araguari.","-47.6747016906738","-19.1525001525879",NA,"Árvore , flor alaranjada.",NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:36:01-03","UFMG","BHCB","37785","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Januária","Vale do Rio Peruaçu.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2009-08-05 16:35:00-03","MO","MOBOT","3190841","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Erich Werdermann","Werdermann 2460","1926",NA,NA,"South America","Bolivia","Beni",NA,"Dept. El Beni. Trinidad. Missione Guarayos.","-63.19","-15.89",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2011-09-15 14:58:00-03","MO","MOBOT","100411317","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Foster Catalogue Note File","José Steinbach","Steinbach G. 6507 p.p.",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"135","2011-09-21 11:38:00-03","MO","MOBOT","100412762","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Krukoff","José Steinbach","Steinbach G. 6593 bis","1925","10","8","South America","Bolivia","Santa Cruz","Sara","Buenavista",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"136","2011-09-21 13:24:00-03","MO","MOBOT","100412806","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Foster Catalogue Note File","José Steinbach","Steinbach G. 6687","1924","11","17","South America","Bolivia","Santa Cruz","Sara","Bosques del Piray & Buenavista",NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"137","2012-09-01 22:32:00-03","MO","MOBOT","100515166","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","G. A. Parada (USZ) 2012","G.A. Parada|M. Betancur|M.T. Martinez|H. Fernandez","Parada-Gutierrez 4785","2012","8","18","South America","Bolivia","Santa Cruz","Vallegrande","Camino entre Pampas y Postrervalle.","-63.7336111","-18.4836111",NA,NA,NA,NA,"1240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","12-27",NA,NA
"138","2014-02-28 11:48:00-03","MO","MOBOT","100676354","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","R. Barneby","Stephan G. Beck","Beck 12243","1987","8","30","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Ascención de Guarayos. Arboles del pueblo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"139","2014-10-28 15:11:00-02","MO","MOBOT","100751577","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Alcides Serato","Serato AS0172","1996","8","18","South America","Bolivia",NA,NA,"Buena-Vista Tacana. Cerca de Buena-Vista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","1009652","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","M. Saldías","M. Menacho|E. Gutiérrez","Menacho Viruez 624","1994","8","13","South America","Bolivia","Santa Cruz","Warnes","Pampa de Viru-Viru a 17 km al N de ciudad Sta. Cruz, Aeropuerto Int. Viru-Viru zona N; sabana con islas de bosque, sartenejales y quemas frecuentes; suelos arenosos.","-63.143899","-17.649523",NA,NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","1092322","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","D. Neill (MO)","Paul F. Foster|Antony Jardim|F. Moza|J. Villarroel","Foster 667","1996","8","1","South America","Bolivia","Santa Cruz","Velasco","Parcela Bejucal 1. Reserva Forestal Bajo Paraguá. Bosque de tierra firme con Enterolobium, Erythrina y Phenakospermum 2.4 km al norte del arroyo Las Londras.","-61.14638","-14.38916",NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA
