"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","previousCatalogNumber","typeStatus","fieldNumber","individualCount"
"49","2020-12-21 16:41:19-03","MBM","MBM","131660","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Hatschbach, G.","Ribas, O.S.; Hatschbach, G.; Hatschbach, G.","54",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","São Luís","-49.6356010437012","-25.5839004516602",NA,NA,"MBM131660","MBM131660",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:41:19-03","MBM","MBM","245584","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.","9963",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,"MBM245584","MBM245584",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:41:19-03","MBM","MBM","58885","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Hatschbach, G.","Hatschbach, G.","43309",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,"MBM058885","MBM058885",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:41:19-03","MBM","MBM","245580","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.","6421",NA,NA,NA,"Southern America","Brazil","Paraná","Campo Largo","São Luís do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,"MBM245580","MBM245580",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:41:19-03","MBM","MBM","245581","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.","6872",NA,NA,NA,"Southern America","Brazil","Paraná","Campo Largo","São Luís do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,"MBM245581","MBM245581",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:41:19-03","MBM","MBM","1436","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Hatschbach, G.","Hatschbach, G.; Haas, H.; Haas, H.","14005",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Fazenda Cajuru","-49.7057991027832","-24.2511005401611",NA,NA,"MBM001436","MBM001436",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:41:19-03","MBM","MBM","31322","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Lüdtke, R.","Hatschbach, G.; Smith, L.B.; Klein, R.; Smith, L.B.; Klein, R.","12269","1965","01","18","Southern America","Brazil","Paraná","Jaguariaíva","Fazenda Cajuru","-49.7057991027832","-24.2511005401611",NA,"Do campo pedregoso úmido, flor rósea.","MBM031322",NA,"1000","1100","44368","auto",NA,"2003","10","23",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:41:19-03","MBM","MBM","2503","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Lüdtke, R.","Hatschbach, G.","15401","1966","12","13","Southern America","Brazil","Paraná","Palmas","S. Agostinho","-51.9906005859375","-26.4841995239258",NA,"Do campo pedregoso, flor lilás.","MBM002503","MBM002503",NA,NA,"46666","auto",NA,"2006","02","26",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:41:19-03","MBM","MBM","37216","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Grondona, E.M.","Hatschbach, G.","233",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Capão Alegrete","-50.0064010620117","-25.4293994903564",NA,NA,"MBM037216","MBM037216",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:41:19-03","MBM","MBM","245574","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Wurdack, J.","Dombrowski, L.T.; et al.; et al.","2344",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM245574","MBM245574",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:41:19-03","MBM","MBM","4103","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Grondona, E.","Maack, R.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM004103","MBM004103",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:41:19-03","MBM","MBM","245585","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.","6623",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Próximo ao Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM245585","MBM245585",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:41:19-03","MBM","MBM","245579","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.","13963",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM245579","MBM245579",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:41:19-03","MBM","MBM","231863","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Hatschbach, G.","Ribas, O.S.","2811B",NA,NA,NA,"Southern America","Brazil","Paraná","Piraí do Sul","Fazenda Santa Rita","-49.948600769043","-24.5261001586914",NA,NA,"MBM231863","MBM231863",NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:41:19-03","MBM","MBM","48794","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Wurdack, J.","Hatschbach, G.","39192",NA,NA,NA,"Southern America","Brazil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,NA,"MBM048794","MBM048794",NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:41:19-03","MBM","MBM","389036","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Cordeiro, J.","Motta, J.T.; Dombrowski, L.T.; Cordeiro, J.; Saridakis, D.P.; Dombrowski, L.T.; Cordeiro, J.; Saridakis, D.P.","4177","2013","12","18","Southern America","Brazil","Paraná","Palmeira","Recanto dos Papagaios","-49.768333","-25.465278",NA,NA,"MBM389036","MBM389036","957","957",NA,NA,NA,"2014","05","12",NA,"-49.768333","-25.465278",NA,NA,NA,NA
"65","2020-12-21 16:41:19-03","MBM","MBM","394216","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Lozano, E.D.","Lozano, E.D.","2143","2013","12","04","Southern America","Brazil","Paraná","Balsa Nova","São Luiz do Purunã, Fazenda Tamanduá","-49.71475","-25.538833",NA,"Subarbusto prostrado, 25 cm, flores róseas.; Campos Gerais. Campo úmido.","MBM394216","MBM394216",NA,NA,NA,NA,NA,"2014",NA,NA,NA,"-49.71475","-25.538833",NA,NA,NA,NA
"66","2020-12-21 16:41:19-03","MBM","MBM","394219","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Lozano, E.D.","Lozano, E.D.; Engels, M.E.; Engels, M.E.","2192","2013","12","10","Southern America","Brazil","Paraná","Palmeira","Estrada Rural","-49.938472","-25.4775",NA,"Herbácea, em roseta, 15 cm, flores róseas; Campos Gerais. Campo seco.","MBM394219","MBM394219",NA,NA,NA,NA,NA,"2014",NA,NA,NA,"-49.938472","-25.4775",NA,NA,NA,NA
"67","2020-12-21 16:41:19-03","MBM","MBM","402037","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Kepel, A.","Silva, J.M.; Motta, J.T.; Motta, J.T.","8809","2015","03","04","Southern America","Brazil","Paraná","Palmeira","Recanto dos Papagaios","-49.768889","-25.464722",NA,"Herbácea; flor rosada.; Campo limpo.","MBM402037","MBM402037","963","963",NA,NA,NA,"2015","08","27",NA,"-49.768889","-25.464722",NA,NA,NA,NA
"68","2020-12-21 16:41:19-03","MBM","MBM","414427","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Antoniuk-Bonato, R.G.","Silva, J.M.; Noguchi, G.; Cine, F.; Noguchi, G.; Cine, F.","9816","2017","05","02","Southern America","Brazil","Paraná","Castro","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111",NA,"Erva prostrada; flor rosada.; Floresta Ombrófila Mista, beira de estrada.","MBM414427","MBM414427","975","975",NA,NA,NA,"2018","06","20",NA,"-50.142222","-24.716111",NA,NA,NA,NA
"69","2020-12-21 16:41:19-03","MBM","MBM","245582","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.","9811",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,"MBM245582","MBM245582",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:41:19-03","MBM","MBM","2487","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Marques, M.C.M.","Hatschbach, G.","16167",NA,NA,NA,"Southern America","Brazil","Paraná","Lapa","Santo Amaro","-49.7158012390137","-25.7696990966797",NA,NA,"MBM002487","MBM002487",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:41:19-03","MBM","MBM","245583","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.","10078",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Próximo ao Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM245583","MBM245583",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:41:19-03","MBM","MBM","21940","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Marques, M.C.M.","Hatschbach, G.","2543",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","São Luís","-49.6356010437012","-25.5839004516602",NA,NA,"MBM021940","MBM021940",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:41:19-03","MBM","MBM","245576","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.","9522",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,"MBM245576","MBM245576",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:41:19-03","MBM","MBM","245587","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","10999",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,"MBM245587","MBM245587",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:41:19-03","MBM","MBM","245578","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Wurdack, J.","Dombrowski, L.T.; et al.; et al.","2209",NA,NA,NA,"Southern America","Brazil","Paraná","Campo Largo","Rodovia do Café, km 60","-49.5283012390137","-25.4585990905762",NA,NA,"MBM245578","MBM245578",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:41:19-03","MBM","MBM","79870","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Marques, M.C.M.","Hatschbach, G.","45802",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Três Capões","-51.4580993652344","-25.395299911499",NA,NA,"MBM079870","MBM079870",NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:41:19-03","MBM","MBM","219615","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Lüdtke, R.","Hatschbach, G.; Barboza, E.; Deodato, F.; Barboza, E.; Deodato, F.","67101","1997","10","15","Southern America","Brazil","Paraná","Jaguariaíva","Morro Cajuru","-49.7057991027832","-24.2511005401611",NA,"Prostrada, flor lilás rosada. Campo graminosa úmido; encostas de morro.","MBM219615","MBM219615",NA,NA,"44368","auto",NA,"2003","09","23",NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:41:19-03","MBM","MBM","205959","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Guimarães, O.","Cervi, A.C.; et al.; et al.","6039",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Recanto da Prainha","-49.7057991027832","-24.2511005401611",NA,NA,"MBM205959","MBM205959",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:41:19-03","MBM","MBM","123282","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Hatschbach, G.","Cordeiro, J.; Hatschbach, G.; Hatschbach, G.","469",NA,NA,NA,"Southern America","Brazil","Paraná","Lapa","Núcleo Leiteiro da Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"MBM123282","MBM123282",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:41:19-03","MBM","MBM","252959","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.",NA,"Jönsson, G.","143",NA,NA,NA,"Southern America","Brazil","Paraná","Lapa","Serrinha","-49.7158012390137","-25.7696990966797",NA,NA,"MBM252959",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:41:19-03","MBM","MBM","33418","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Wurdack, J.","Hatschbach, G.","35547",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Córrego da Anta","-50.0064010620117","-25.4293994903564",NA,NA,"MBM033418","MBM033418",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:41:19-03","MBM","MBM","228594","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Cervi, A.C.","Cervi, A.C.","4094",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM228594","MBM228594",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:41:19-03","MBM","MBM","245575","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","3005",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM245575","MBM245575",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2017-01-04 15:08:13-02","MNHN","RECOLNAT_MNHN_P","P00733512","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.",NA,"Saint-Hilaire, A. de",NA,"1821",NA,NA,NA,"brésil",NA,NA,"S.loc",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733512' target='other'> <mi>dwc_moreinfo</mi></a>","P00733512","P00733512_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","32",NA
"85","2017-01-04 15:08:13-02","MNHN","RECOLNAT_MNHN_P","P00733513","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"brésil",NA,NA,"Province de Saint-Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733513' target='other'> <mi>dwc_moreinfo</mi></a>","P00733513","P00733513_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","C2 1587",NA
"86","2015-10-03 02:26:20-03","MNHN","RECOLNAT_MNHN_P","P00733514","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"brésil",NA,NA,"Province de Saint-Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733514' target='other'> <mi>dwc_moreinfo</mi></a>","P00733514","P00733514_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","C2 1587",NA
"87","2020-12-11 11:40:22-03","UFMG","BHCB","35021","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:40:22-03","UFMG","BHCB","115513","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.",NA,"Viana, PL; Mota, NFO; Andrade, LE","3278","2007","11","10","Southern America","Brasil","Minas Gerais","Alagoa","Parque Estadual do Papagaio, Subida para a Pedra d, Pousada Campo de Altitude.","-44.768611","-22.203889",NA,"Rasteira. Flores roxas",NA,NA,"2376","2376",NA,NA,NA,NA,NA,NA,NA,"-44.768611","-22.203889",NA,NA,NA,NA
"89","2020-12-11 11:40:22-03","UFMG","BHCB","35021","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-11 17:21:22-03","UFPR","UPCB","2538","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil.",NA,"Jonsson, G",NA,"1914","04","06",NA,"Brasil","Paraná",NA,"Serrinha",NA,NA,NA,"In campo rupestri..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-11 17:21:22-03","UFPR","UPCB","79428","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil.",NA,"Jonsson, G",NA,"1914","04","06",NA,"Brasil","Paraná",NA,"Serrinha",NA,NA,NA,"In campo rupestri..","UPCB0038469","UPCB0038469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-11 17:21:22-03","UFPR","UPCB","93992","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.","Flaviano, S.S.","Flaviano, S.S.","29","2019","01","25",NA,"Brasil","Paraná","Balsa Nova","Recanto dos Papagaios","-49.766385","-25.464612",NA,"Beira de estrada, campo aberto, solo seco, rochoso no entorno. Herbácea, flores branca.","UPCB0042279","UPCB0042279",NA,NA,NA,NA,NA,"2019","01",NA,NA,"-49.766385","-25.464612",NA,NA,NA,NA
"93","2021-02-11 17:21:22-03","UFPR","UPCB","59380","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil.","Kozera, C.","Kozera, C.","3243","2005","12","07",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Herbácea, flores róseas, campo seco..",NA,NA,NA,NA,"27346","auto",NA,"2006","01","01",NA,NA,NA,NA,NA,NA,NA
"94","2021-02-11 17:21:22-03","UFPR","UPCB","29734","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil.","Guimarães, O.A.","Cervi, A.C.","6039","1995","11","20",NA,"Brasil","Paraná","Jaguariaíva","Recanto da Prainha","-49.7057991027832","-24.2511005401611",NA,"Prostrada, inflorescêcnia violácea. Lugares arenosos e secos, próximo ao rio..",NA,NA,NA,NA,"44368","auto",NA,"1997","03",NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-11 17:21:22-03","UFPR","UPCB","18808","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil.","Guimarães, O.A.","Barbola, I.F.",NA,"1990","11","21",NA,"Brasil","Paraná","Lapa","Reserva Florestal Passa Dois","-49.7158012390137","-25.7696990966797",NA,"Herbácea rasteira. Campo seco..",NA,NA,NA,NA,"49965","auto",NA,"1991","09",NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-11 17:21:22-03","UFPR","UPCB","33556","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil.","Cervi, A.C.","Cervi, A.C.","4094","1993","04","22",NA,"Brasil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,"Erva rastejante. Flores lilases..",NA,NA,NA,NA,"35166","auto",NA,"1998","06",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:21:22-03","UFPR","UPCB","18949","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil.","Hatschbach, G.","Ribas, O.S.","54","1989","03","01",NA,"Brasil","Paraná","Balsa Nova","Serra São Luiz","-49.6356010437012","-25.5839004516602",NA,"Reptante, flor rosada. Campo limpo, solo arenoso..",NA,NA,NA,NA,"27346","auto",NA,"1989","01","01",NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","2911778","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.","J.J. Wurdack","Lyman B. Smith","Smith 14784","1965","1","18","South America","Brazil","Paraná",NA,"Mun. Jaguariaiva: High rocky campo, Fazenda Cajurú, source of Rio Cajurú.","-49.31666","-24.16666",NA,NA,NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2009-07-09 17:05:00-03","MO","MOBOT","2482172","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.","Bernardi, L.","Gert G. Hatschbach","Hatschbach 39171","1976","11","8","South America","Brazil","Paraná",NA,"Balsa Nova. Camina do Cascabel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","2911676","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.","J. Wurdack","Gert G. Hatschbach","Hatschbach 35547","1974","12","1","South America","Brazil","Paraná",NA,"Corrego de Anta (mun. Pal,eira).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","2911711","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.","V. Norlind","Per Dusén","Dusén 11297","1910",NA,NA,"South America","Brazil",NA,NA,"Carambely, in campo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","2911833","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.","P. Dusén","Per Dusén","Dusén 15153","1914",NA,NA,"South America","Brazil","Paraná",NA,"Porto Amazonas, in campo.",NA,NA,NA,NA,NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
