"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus","sex"
"148","2021-03-15 16:37:00-03","NY","NYBG","00923300","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa asperula","(Nees) Kük.","E. R. Guaglianone",NA,NA,NA,"H. S. Irwin","1965","12","03","Brazil","Goiás","Corumbá de Goiás","Serra dos Pirineus, ca. 5 km S. of Corumbá de Goiás","-48.8086","-15.96878",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1005557' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923300","1000","1000","10973","NY00923300_01","South America","sheet",NA,"Magnoliophyta","Poales","asperula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 16:37:00-03","NY","NYBG","3785602","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa asperula","(Nees) Kük.",NA,NA,NA,NA,"J. A. Steyermark","1970","12","21","Venezuela","Bolívar",NA,"Gran Sabana, altiplanicie del suelo arenoso, formacion Roraima, en el drenaje de las cabeceras del Rio Aponguao; arbustos achaparrados en terreno pedregoso immeadiatamente al noreste del Arauta-paru y Km. 148 al sur de El Dorado",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4146791' target='other'> <mi>dwc_moreinfo</mi></a>","NY03785602","1350","1400","104158","NY03785602_01","South America","sheet",NA,"Magnoliophyta","Poales","asperula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-15 16:37:00-03","NY","NYBG","612855","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa asperula","(Nees) Kük.","T. M. Pedersen",NA,NA,NA,"G. G. Hatschbach","1978","02","23","Brazil","Paraná","Curitiba","Rod. BR-116, rio Iguaçu.","-49.2731","-25.4281",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=43701' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612855",NA,NA,"41179","NY00612855_01","South America","sheet",NA,"Magnoliophyta","Poales","asperula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 16:37:00-03","NY","NYBG","612856","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa asperula","(Nees) Kük.","E. R. Guaglianone",NA,NA,NA,"R. Reitz","1963","02","03","Brazil","Santa Catarina","Lages","Morro do Pinheiro Sêco, Lajes.","-50.3258","-27.8161",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=43707' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612856","900","900","6640","NY00612856_01","South America","sheet",NA,"Magnoliophyta","Poales","asperula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-15 16:37:00-03","NY","NYBG","661335","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa asperula","(Nees) Kük.","E. R. Guaglianone",NA,NA,NA,"A. Lourteig","1967","10","12","Paraguay","Guairá",NA,"Col. Independencia, Ca. propiedad Tilinski, borde del agua.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=43712' target='other'> <mi>dwc_moreinfo</mi></a>","NY00661335",NA,NA,"2004",NA,"South America","sheet",NA,"Magnoliophyta","Poales","asperula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-15 16:37:00-03","NY","NYBG","612860","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa asperula","(Nees) Kük.","E. R. Guaglianone",NA,NA,NA,"G. Eiten","1959","12","09","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 7 km. NNW of Padua Sales. 3 km. N of river. (About 27 km. NW of city of Moji-Mirim.)","-47.142","-22.242",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=43699' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612860","575","625","1544","NY00612860_01","South America","sheet",NA,"Magnoliophyta","Poales","asperula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG675","S","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa",NA,NA,NA,NA,NA,"G. Pedralli, Caroline, Ana Paula.","1991","05","18","Brasil","Minas Gerais","Lagoa Santa","Lagoa dos Mares","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG672","S","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa",NA,"Gonçalves, A.P.S.",NA,NA,NA,"G. Pedralli et all","1996","09","24","Brasil","Minas Gerais","Resende Costa","Município de Resende Costa","-44.2374992370605","-20.9221992492676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29517","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG676","S","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa",NA,"Sylvia Meyer (CETEC)",NA,NA,NA,"Inês Ribeiro Andrade","1989","04","01","Brasil","Minas Gerais","Itabira","Candidópolis","-43.2268981933594","-19.6191997528076",NA,NA,"Macrófita (lagoa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33779","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG673","S","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa",NA,NA,NA,NA,NA,"G. Pedralli, Caroline, Ana Paula.","1991","11","09","Brasil","Minas Gerais","Lagoa Santa","Lagoa dos Mares","-43.8897018432617","-19.6271991729736",NA,NA,"F. biológica: Anfíbia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG674","S","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa",NA,"Oliveira, C. L.",NA,NA,NA,"G. Pedralli, C. L. Oliveira, A. P. Gonçalves","1991","11","09","Brasil","Minas Gerais","Lagoa Santa","Lagoa Olhos d'água","-43.8897018432617","-19.6271991729736",NA,NA,"F. biológica = anfíbia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","23151","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Coral, D.J.","2001","05","23","Brasil","São Paulo","Agudos",NA,"-48.916389","-22.443889","48°54'59w","22°26'38s",NA,"BOTU023151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","21007","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Hefler, S.M.","2011","05","16","Faria, A.D.","1996","07","11","Brasil","São Paulo","Tupã",NA,NA,NA,"9999","9999",NA,"BOTU021007",NA,NA,"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","28768","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Trevisan, R.","2012","06",NA,"Gonzatti, F.","2012","01","11","Brasil","Rio Grande do Sul","Palmares",NA,NA,NA,"9999","9999","Em banhado","BOTU028768",NA,NA,"359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","2906","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Araújo, A.C.","1996","12","16","Sartori, J.O.","1973","10","03","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999","Erva de uns 50 cm de altura","BOTU002906",NA,NA,"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","21316","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Kozera, C.","1997","03",NA,"Kozera, C.","1996","11","20","Brasil","Paraná","Curitiba",NA,NA,NA,"9999","9999","Herbácea","BOTU021316",NA,NA,"392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","10028","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Janssen, A.","1980","04","27","Brasil","Amazonas","Humaitá","campo para oeste da BR 319 km 696. Fazenda Flávio Neri, ao sul da BR 319 km 658.","-63.166667","-7.516667","63º10'w","07°31's",NA,"BOTU010028",NA,NA,"318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-06-29 11:30:01-03","UFRJ","RFA","34069","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbifera","Rhynchospora corymbifera","Nees",NA,NA,NA,NA,"F.A. Esteves","2005",NA,NA,"Brasil","Pará","Parauapebas","Carajás, Lagoa N8","-49.9021987915039","-6.06750011444092",NA,NA,"Folhas cortantes","RFA51839",NA,NA,"79",NA,NA,NA,NA,NA,NA,NA,"147801","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-06-29 11:30:01-03","UFRJ","RFA","6419","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbifera","Rhynchospora corymbifera","Nees","M. Alves",NA,NA,NA,"Mendes Magalhães","1957","09","13","Brasil","Minas Gerais","Barbacena","Ibertioga","-43.7736015319824","-21.2257995605469",NA,NA,"Herbácea 50-80 cm, frequente, em colônias laxas e grupos","RFA51965",NA,NA,"16112",NA,NA,NA,NA,NA,NA,NA,"27982","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-06-29 11:30:01-03","UFRJ","RFA","24197","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","M. Alves","2002","04","22","F. M. de B. Pereira","2000","04","11","Brasil","Rio de Janeiro","Macaé","5° Distrito, Fazenda das Pedrinhas.","-41.9025","-22.342778","41º54'9''W","22º20'34''S","Erva, flores marrons, abundante no local. Brejo, solo hidromórfico","RFA37136","30","30","231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-06-29 11:30:01-03","UFRJ","RFA","38562","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"N. C. Machado; T. U. P. Konno","2010","08","26","Brasil","Rio de Janeiro","Quissamã","PARNA Restinga de Jurubatiba. Próximo a lagoa Garça. Poça 12. 'Ilhota'","-41.241944","-22.103611","41º14'31''W","22º6'13''S","Erva ca. de 80 cm de altura, caule triangular, folhas cortantes, inflorescência dourada","RFA33892",NA,NA,"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-06-29 11:30:01-03","UFRJ","RFA","22044","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","C. Aranha","1988","07","11","A.A.M. Barros; K. Tanizaki (110); M.D. Senna (44)","1987","11","30","Brasil","Rio de Janeiro","Maricá","Barra de Maricá","-42.8185997009277","-22.9193992614746",NA,NA,"Erva ca. 2 m altura, inflorescência marrom","RFA51923",NA,NA,"235",NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-06-29 11:30:01-03","UFRJ","RFA","22008","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","A.A.M. Barros",NA,NA,NA,"A.A.M. Barros; K. Tanizaki (138)","1988","01","17","Brasil","Rio de Janeiro","Maricá","Barra de Maricá","-42.8185997009277","-22.9193992614746",NA,NA,"Erva, inflorescência marrom. Frequente.","RFA51935",NA,NA,"263",NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-06-29 11:30:01-03","UFRJ","RFA","6723","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa asperula","(Nees) Kuk.","T.M. Pedersen",NA,NA,NA,"Mendes Magalhães","1958","03",NA,"Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,"RFA51968",NA,NA,NA,NA,NA,NA,NA,NA,NA,"asperula","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-06-29 11:30:01-03","UFRJ","RFA","42997","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"A. A. M. de Barros","1993","04","19","Brasil","Rio de Janeiro","Saquarema","Reserva Ecológica de Jacarepiá.","-42.5102996826172","-22.9200000762939",NA,NA,NA,"RFA41454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-06-29 11:30:01-03","UFRJ","RFA","6723","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa asperula","(Nees) Kuk.","T.M. Pedersen",NA,NA,NA,"Mendes Magalhães","1958","03",NA,"Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,"RFA51968",NA,NA,NA,NA,NA,NA,NA,NA,NA,"asperula","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-11-24 17:10:36-03","UTFPR","DVPR","6553","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Jesus, CS","2017","09","11","Buttura, E","1981","11","04","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,"Porte ereto 0,5m; Banhado","DVPR006553",NA,NA,"722",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-30 12:52:11-03","EAO","IAN","101043","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Lindeman, JC","1949","08",NA,"Lanjouw, J; Lindeman, JC","1948","11","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN101043",NA,NA,"1170",NA,NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-30 12:52:11-03","EAO","IAN","128469","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Cordeiro, MR","1982","07",NA,"Pires, JM; Belém, RP","1970","07","02","Brasil","Pará",NA,"Rio Itacaiunas, afluente o rio Tocantins, Serra Buritirama (B-5), região com minério de manganês.","-50.25","-5.5","-50.25","-5.5","Planta de 80 cm. Inflorescência branca.","IAN128469",NA,NA,"12347",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-30 12:52:11-03","EAO","IAN","128469","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Cordeiro, MR","1982","07",NA,"Pires, JM; Belém, RP","1970","07","02","Brasil","Pará",NA,"Rio Itacaiunas, afluente o rio Tocantins, Serra Buritirama (B-5), região com minério de manganês.","-50.25","-5.5","-50.25","-5.5","Planta de 80 cm. Inflorescência branca.","IAN128469",NA,NA,"12347",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-30 12:52:11-03","EAO","IAN","131088","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Koyama, T","1970",NA,NA,"Irwin, HS; Santos, RR dos","1969","02","17","Brasil","Minas Gerais",NA,"Wet sand at creek margin, ca. 18 km west of Grão Mogol.",NA,NA,NA,NA,"Culms to ca. 1 m tall.","IAN131088","950","950","23436",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-30 12:52:11-03","EAO","IAN","131088","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Koyama, T","1970",NA,NA,"Irwin, HS; Santos, RR dos","1969","02","17","Brasil","Minas Gerais",NA,"Wet sand at creek margin, ca. 18 km west of Grão Mogol.",NA,NA,NA,NA,"Culms to ca. 1 m tall.","IAN131088","950","950","23436",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-30 12:52:11-03","EAO","IAN","133878","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Cordeiro, MR","1982","07",NA,"Silva, NT da","1969","05","21","Brasil","Pará",NA,"Km 7, estrada de Munguba. Mata de terra firme.",NA,NA,NA,NA,"Planta de 100 cm; inflorescência branca.","IAN133878",NA,NA,"2009",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-30 12:52:11-03","EAO","IAN","134417","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Cordeiro, MR","1982","07",NA,"Silva, NT da","1969","08","05","Brasil","Pará",NA,"Caracurú. Campo alagado.",NA,NA,NA,NA,"Planta de 120 cm.","IAN134417",NA,NA,"2592",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-30 12:52:11-03","EAO","IAN","134417","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Cordeiro, MR","1982","07",NA,"Silva, NT da","1969","08","05","Brasil","Pará",NA,"Caracurú. Campo alagado.",NA,NA,NA,NA,"Planta de 120 cm.","IAN134417",NA,NA,"2592",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-30 12:52:11-03","EAO","IAN","138817","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Koyama, T","1972",NA,NA,"Irwin, HS; Harley, RM","1971","01","14","Brasil","Minas Gerais",NA,"Wet ground near riacho. Pastured lopes and riacho margin near base of Serra da Piedade, ca. 35 km E of Belo Horizonte, BR-31.",NA,NA,NA,NA,"Erect, to ca. 1 m tall.","IAN138817",NA,NA,"30357",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-30 12:52:11-03","EAO","IAN","138817","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Koyama, T","1972",NA,NA,"Irwin, HS; Harley, RM","1971","01","14","Brasil","Minas Gerais",NA,"Wet ground near riacho. Pastured lopes and riacho margin near base of Serra da Piedade, ca. 35 km E of Belo Horizonte, BR-31.",NA,NA,NA,NA,"Erect, to ca. 1 m tall.","IAN138817",NA,NA,"30357",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-30 12:52:11-03","EAO","IAN","138870","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Koyama, T","1972",NA,NA,"Irwin, HS; Harley, RM","1971","02","25","Brasil","Bahia",NA,"Wet sand. Cut-ovr gallery, exposed rocks, ca. 27 km N of Seabra, road to Água de Rega.",NA,NA,NA,NA,"Culms erect, to c. 75 cm tall.","IAN138870","1000","1000","31013",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-30 12:52:11-03","EAO","IAN","138870","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Koyama, T","1972",NA,NA,"Irwin, HS; Harley, RM","1971","02","25","Brasil","Bahia",NA,"Wet sand. Cut-ovr gallery, exposed rocks, ca. 27 km N of Seabra, road to Água de Rega.",NA,NA,NA,NA,"Culms erect, to c. 75 cm tall.","IAN138870","1000","1000","31013",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-30 12:52:11-03","EAO","IAN","158364","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Dantas, M","1982","03","11","Brasil","Amapá",NA,"Rio Araguari, margem esquerda. Solo argiloso. Várzea.","-52.916667","-0.916667","-52.916667","-0.916667","Capim; fruto verde.","IAN158364",NA,NA,"896",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-30 12:52:11-03","EAO","IAN","141173","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Ribeiro, BGS","1973","08","02","Brasil","Pará",NA,"Rio Crepuri, afluente do rio Tapajós.",NA,NA,NA,NA,"Capim; flor marrom.","IAN141173",NA,NA,"301",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-30 12:52:11-03","EAO","IAN","141173","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Ribeiro, BGS","1973","08","02","Brasil","Pará",NA,"Rio Crepuri, afluente do rio Tapajós.",NA,NA,NA,NA,"Capim; flor marrom.","IAN141173",NA,NA,"301",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-30 12:52:11-03","EAO","IAN","148650","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Koyama, T","1973",NA,NA,"Irwin, HS; Souza, R","1965","12","03","Brasil","Goiás",NA,"In shallow water. cerrado, ca. 5 km S of Corumbá de Goiás.",NA,NA,NA,NA,"Caespitose, culms to 1,25m tall.","IAN148650","1000","1000","10973",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-30 12:52:11-03","EAO","IAN","148650","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Koyama, T","1973",NA,NA,"Irwin, HS; Souza, R","1965","12","03","Brasil","Goiás",NA,"In shallow water. cerrado, ca. 5 km S of Corumbá de Goiás.",NA,NA,NA,NA,"Caespitose, culms to 1,25m tall.","IAN148650","1000","1000","10973",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-30 12:52:11-03","EAO","IAN","148886","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Koyama, T","1973",NA,NA,"Anderson, WR; Stiebar, M","1972","03","05","Brasil","Bahia",NA,"Espigão Mestre, ca. 100 km WSW of Barreiras. Woody thickeys by brejo, brejo with standing water, adjacent campo, and cerrado on higher gound.",NA,NA,NA,NA,"Clumps in water, with large basal leaves.","IAN148886","750","750","36615",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-30 12:52:11-03","EAO","IAN","148886","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Koyama, T","1973",NA,NA,"Anderson, WR; Stiebar, M","1972","03","05","Brasil","Bahia",NA,"Espigão Mestre, ca. 100 km WSW of Barreiras. Woody thickeys by brejo, brejo with standing water, adjacent campo, and cerrado on higher gound.",NA,NA,NA,NA,"Clumps in water, with large basal leaves.","IAN148886","750","750","36615",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-30 12:52:11-03","EAO","IAN","154231","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Bouças, PRP; Pinheiro, GS","1977","07",NA,"Brasil","Pará",NA,"Levantamento de Ervas invasoras na Várzea do Rio Guamá, Irrigação.",NA,NA,NA,NA,NA,"IAN154231",NA,NA,"218",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-30 12:52:11-03","EAO","IAN","154231","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Bouças, PRP; Pinheiro, GS","1977","07",NA,"Brasil","Pará",NA,"Levantamento de Ervas invasoras na Várzea do Rio Guamá, Irrigação.",NA,NA,NA,NA,NA,"IAN154231",NA,NA,"218",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
