"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","imagecode","identifiedBy","locality","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"427","2020-09-02 16:20:06-03","Cenargen","CEN","108043","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Vinícius Castro Souza","1993","04","24",NA,"Brasil","SP","Exsicatas",NA,"Erva latescente em touceiras, ca. 20-30cm alt. Doação Universidade de São Paulo - Escola Superior de Agricultura Luiz de Queiroz - Herbário ESA nº 11640.","CEN00108043",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"3246","CEN00108043","A. Rapini","Horto do Instituto Florestal (Ventania). Bacia do Rio Verde.","-49.186666","-24.275","ITARARE",NA,NA,NA,NA,"-49.186666","-24.275","2008",NA,NA,NA,NA,"1",NA
"428","2020-09-02 16:20:06-03","Cenargen","CEN","108411","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","K. D. Barreto","1994","11","24",NA,"Brasil","SP","Exsicatas",NA,"Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz. ESALQ - Departamento de Botânica - Herbário ESA.","CEN00108411",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"3279","CEN00108411","A. Rapini","Pedreira Cobastalco","-49.213055","-24.300833","ITARARE",NA,NA,NA,NA,"-49.213055","-24.300833","2008",NA,NA,NA,NA,"1",NA
"429","2020-09-02 16:20:06-03","Cenargen","CEN","108420","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","R. Morokawa","2008","03","22",NA,"Brasil","GO","Exsicatas",NA,"Flores amarelas e perfumadas. latex branco, Doação Plantas do Brasil Herbário UEC","CEN00108420",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"199","CEN00108420","R. Morokawa",NA,"-48.664444","-17.7875","CALDAS NOVAS","971","971",NA,NA,"-48.664444","-17.7875","2008","04",NA,NA,NA,"1",NA
"430","2020-09-02 16:20:06-03","Cenargen","CEN","100029","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Glocimar Pereira-Silva","2010","01","19",NA,"Brasil","MA","Exsicatas",NA,"Látex branco, pétalas creme, anteras cinza e cálice verde. Área de influência indireta.","CEN00100029",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"14964","CEN00100029","B. M. T. Walter","Estrada BR - 010 - Balneário Encontro das Águas, km 01.","-47.462777","-7.3508333","CAROLINA","200","200",NA,NA,"-47.462777","-7.3508333","2017","09",NA,NA,NA,"4",NA
"431","2020-09-02 16:20:06-03","Cenargen","CEN","108450","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Vinícius Castro Souza","1993","05","22",NA,"Brasil","SP","Exsicatas",NA,"Erva latescente, 15-20 cm alt.; Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (16527). Piracicaba.","CEN00108450",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"3937","CEN00108450","A. Rapini","Fazenda São Nicolau.","-49.144166","-24.272222","ITARARE",NA,NA,NA,NA,"-49.144166","-24.272222","2008",NA,NA,NA,NA,"1",NA
"432","2020-09-02 16:20:06-03","Cenargen","CEN","61630","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Anderson Cássio Sevilha","2005","05","26",NA,"Brasil","MG","Exsicatas",NA,"Possui látex.","CEN00061630",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"4448","CEN00061630","J. Fontella","Assentamento Americana, cerrado do Rufão, ponto 1.","-43.025277","-16.341666","GRAO MOGOL","903","903",NA,NA,"-43.025277","-16.341666","2008","11",NA,NA,NA,"3",NA
"433","2020-09-02 16:20:06-03","Cenargen","CEN","40708","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Marcelo Fragomeni Simon","2001","05","10",NA,"Brasil","TO","Exsicatas",NA,"Flor creme, cálice verde, pétalas creme. Fruto imaturo verde. Apresenta látex branco. Doação do Sistema Herbário UB (9177-4). Brasil - Tocantins.","CEN00040708",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"412","CEN00040708","J. Fontella","Estrada de Mateiros em direção a Ponte Alta. Norte.","-46.4211006164551","-10.5474996566772","MATEIROS","530","530","87923","auto","-4645000.0","-1043333.0","2008","11",NA,NA,NA,"1",NA
"434","2019-11-13 11:15:10-03","USP","SPF","127177","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Rapini, A","1998","01","14",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto volúvel na beira da estrada. Flores creme.","SPF00127177",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"480",NA,"Rapini, A","Estrada Guinda-Sopa.","-43.705","-18.182222","Diamantina","1200","1200",NA,NA,"-43.705","-18.182222","2008",NA,NA,NA,NA,NA,NA
"435","2019-11-13 11:15:10-03","USP","SPF","128244","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Rapini, A","1998","03","01",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto volúvel, entre rochas. Flores creme-esverdeado.","SPF00128244",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"507",NA,"Rapini, A","Rod. Data-Serro.","-43.558333","-18.553889","Serro","1100","1100",NA,NA,"-43.558333","-18.553889","2008",NA,NA,NA,NA,NA,NA
"436","2019-11-13 11:15:10-03","USP","SPF","129235","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Atkins, S","1997","02","16",NA,"Brasil","Bahia",NA,NA,"Subarbusto ca. 50 cm, látex branco. Folhas membranáceas. Flores com cálice e corola esverdeada.","SPF00129235",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"PCD5755",NA,"Rapini, A","Torre da Telebahia. Campo rupestre.","-41.316667","-13.690833","Barra da Estiva","1130","1130",NA,NA,"-41.316667","-13.690833","2008",NA,NA,NA,NA,NA,NA
"437","2019-11-13 11:15:10-03","USP","SPF","131502","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Batalha, MA","1996","06","02",NA,"Brasil","São Paulo",NA,NA,"Herb., 0.7 m alt. Latescente.","SPF00131502",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"1353",NA,"Rapini, A","ARIE Cerrado Pé-de-Gigante, Cerrado sensu stricto.","-47.578056","-21.612222","Santa Rita do Passa Quatro",NA,NA,NA,NA,"-47.578056","-21.612222","2008",NA,NA,NA,NA,NA,NA
"438","2019-11-13 11:15:10-03","USP","SPF","135717","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Souza, VC","1996","01","11",NA,"Brasil","Minas Gerais",NA,NA,"Erva latescente; flores creme.","SPF00135717",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"10135",NA,"Rapini, A","Serra da Piedade, Campo rupestre (canga).","-43.685417","-19.823139","Caeté","1540","1540",NA,NA,"-43.685417","-19.823139","2008",NA,NA,NA,NA,NA,NA
"439","2019-11-13 11:15:10-03","USP","SPF","135737","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Rapini, A","1998","12","25",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto com ramos volúveis, 30-50 cm alt., látex leitoso, em barranco da estrada.","SPF00135737",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"150",NA,"Rapini, A","Estrada para Biribiri, 19 km de Diamantina, Cachoeira dos Cristais.","-43.601333","-18.156833","Diamantina","1100","1100",NA,NA,"-43.601333","-18.156833","2008",NA,NA,NA,NA,NA,NA
"440","2019-11-13 11:15:10-03","USP","SPF","140412","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Souza, VC","1999","03","13",NA,"Brasil","Minas Gerais",NA,NA,"Erva subescandentes; flores creme-amareladas.","SPF00140412",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"22069",NA,"Rapini, A","Serra do Cabral, Campo rupestre.","-44.173611","-17.730028","Joaquim Felício",NA,NA,NA,NA,"-44.173611","-17.730028","2008",NA,NA,NA,NA,NA,NA
"441","2019-11-13 11:15:11-03","USP","SPF","141548","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Romero, R","1998","02","13",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ca. 0.4 m. Flores creme-esverdeadas.","SPF00141548",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"5138",NA,"Rapini, A","Estrada Furnas-Capitólio, ca. de 5 km após a ponte da represa de Furnas, beira da estrada. Afloramentos rochosos, lado direito da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA
"442","2019-11-13 11:15:11-03","USP","SPF","141549","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Romero, R","1998","02","15",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0.5 m. Flores creme-esverdeadas.","SPF00141549",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"5214",NA,"Rapini, A","Estrada Cambuquira-Caxambú. Serra à direita da estrada. Afloramentos rochosos, beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA
"443","2021-03-15 18:24:50-03","USP","SPF","143785","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Souza, VC",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,"Erva latescente em touceiras, ca. 20-30 cm alt., flores creme.; Campo rupestre.","SPF00143785",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"3246",NA,"Rapini, A","Horto do Instituto Florestal. Ventania. Bacia do Rio Verde.","-49.186667","-24.275","Itararé",NA,NA,NA,NA,"-49.186667","-24.275","2008",NA,NA,NA,NA,NA,NA
"444","2019-11-13 11:15:11-03","USP","SPF","143786","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Barreto, KD","1994","11","24",NA,"Brasil","São Paulo",NA,NA,"Erva, 30 cm alt.; flores creme.","SPF00143786",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"3279",NA,"Rapini, A","Pedreira Cobastalco. Campo rupestre.","-49.213222","-24.300889","Itararé",NA,NA,NA,NA,"-49.213222","-24.300889","2008",NA,NA,NA,NA,NA,NA
"445","2019-11-13 11:15:11-03","USP","SPF","143787","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Souza, VC","1993","05","22",NA,"Brasil","São Paulo",NA,NA,"Erva latescente, 15-20 cm alt.; flores creme.","SPF00143787",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"3937",NA,"Rapini, A","Fazenda São Nicolau. Campo e campo rupestre.","-49.144194","-24.272306","Itararé",NA,NA,NA,NA,"-49.144194","-24.272306","2008",NA,NA,NA,NA,NA,NA
"446","2019-11-13 11:15:11-03","USP","SPF","146589","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Krieger, L","1977","02","25",NA,"Brasil","Minas Gerais",NA,NA,"Subarbustinho (até 0,5m) Flores cremes. Lactifera.","SPF00146589",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"CESJ14586",NA,"Rapini, A","Serra de Ibitipoca, MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA
"447","2019-11-13 11:15:11-03","USP","SPF","160074","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Castro, RM","2001","03","25",NA,"Brasil","Minas Gerais",NA,NA,"Erva invasora no campo rupestre. Folhas discolores. Flores creme esverdeadas.","SPF00160074",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"193",NA,"Rapini, A","Parque Estadual do Ibitipoca, Conceição do Ibitipoca, Parque Estadual de Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA
"448","2019-11-13 11:15:11-03","USP","SPF","160562","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Roque, N","2003","05","01",NA,"Brasil","Bahia",NA,NA,"Subarbusto 40 cm alt.; látex alvo. Folhas pubescentes. Flores axilares, botões verdes, flores com pétalas verdes. Frutos imaturos verdes.","SPF00160562",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"733",NA,"Rapini, A","Chapada Diamantina, Estrada para Morro do Camelo.","-41.478056","-12.424167","Palmeiras","757","757",NA,NA,"-41.478056","-12.424167","2008",NA,NA,NA,NA,NA,NA
"449","2021-03-15 18:24:50-03","USP","SPF","208356","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Zappi, DC","2010","03","05",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto latescente, flores amareladas.; Campo limpo, solo arenoso, entre gramíneas.","SPF00208356",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"2732",NA,"Zappi, DC","Serra do Cipó, Vilarejo Inhame. Subida partindo da antiga estrada da mina de manganês","-43.789173","-18.919209","Santana de Pirapama",NA,NA,NA,NA,"-43.789173","-18.919209","2010","11",NA,NA,NA,NA,NA
"450","2021-03-15 18:24:50-03","USP","SPF","209713","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Forzza, RC","2009","02","26",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto em solo arenoso, ca. 50 cm alt. Flores amarelas.; Campo rupestre.","SPF00209713",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"5472",NA,"Devecchi, MF","Serra do Cipó, Trilha da captação de água da Faz. Toucan Cipó. Capela de São José.","-43.778428","-18.96335","Santana de Pirapama",NA,NA,NA,NA,"-43.778428","-18.96335","2009","07",NA,NA,NA,NA,NA
"451","2021-03-15 18:24:50-03","USP","SPF","212519","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Lovo, J; Alcantara, SF; Mello-Silva, R; Paula-Lima, FB; Drequeceler, K; Nascimento, LF;","2012","01","23",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 1,5m alt. Folhas discolores, face adaxial verde mais escuro. Flores amarelo claro. Frutos verdes.","SPF00212519",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"307","SPF00212519","Santos, RGP","Milho Verde, Lajeados a leste de Milho Verde.","-43.489889","-18.47275","Serro","1066","1066",NA,NA,"-43.489889","-18.47275","2019","06",NA,NA,NA,NA,NA
"452","2019-11-13 11:15:13-03","USP","SPF","88315","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Ganev, W","1992","04","25",NA,"Brasil","Bahia",NA,NA,"Subarbusto de até 1 m. Flores creme. Látes branco.","SPF00088315",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"197",NA,"Rapini, A","Catolés, Sítio Palmeiras - Barro Preto. Serra do Porco Gordo. Campo rupestre em solo areno-argiloso com rochas.","-41.766667","-13.383333","Abaíra","1300","1300",NA,NA,"-41.766667","-13.383333","2008",NA,NA,NA,NA,NA,NA
"453","2019-11-13 11:15:11-03","USP","SPF","64774","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Harley, RM","1974","03","05",NA,"Brasil","Bahia",NA,NA,"Low herb to 15 cm with viscid white latex and spreading decumbent to erect irregularly branched stems. Branches often widely divaricate below. Leaves dull green. Flowers yellowish.","SPF00064774",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"16795",NA,"Rapini, A","8 km NW of Lagoinha (5.5. km SW of Delfino) on the road to Minas do Mimoso. Caatinga/cerrado, frequently burnt and cut over.","-41.283333","-10.4","Lagoinha","850","850",NA,NA,"-41.283333","-10.4","2008",NA,NA,NA,NA,NA,NA
"454","2019-11-13 11:15:11-03","USP","SPF","71585","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Arbo, MM","1991","02","13",NA,"Brasil","Minas Gerais",NA,NA,"Erecta, flores amarillas.","SPF00071585",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"5014",NA,"Rapini, A","Caminho a Gouveia. Campo rupestre, suelo arenoso. Entre piedras.","-43.7","-18.683333","Congonhas do Norte","900","900",NA,NA,"-43.7","-18.683333","2008",NA,NA,NA,NA,NA,NA
"455","2019-11-13 11:15:11-03","USP","SPF","32366","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Pirani, JR","1982","03","20",NA,"Brasil","Minas Gerais",NA,NA,"Erva de mais ou menos 50.0 cm, látex abundante, flores amarelas, frutos verdes.","SPF00032366",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"CFSC7954",NA,"Rapini, A","Serra do Cipó, Fazenda Inhame (Serra Mineira).","-43.9","-18.916667","Santana de Pirapama",NA,NA,NA,NA,"-43.9","-18.916667","2008",NA,NA,NA,NA,NA,NA
"456","2019-11-13 11:15:11-03","USP","SPF","64836","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Harley, RM","1977","03","27",NA,"Brasil","Bahia",NA,NA,"Wiry, bushy subshrub, branched from base, with curved, ascending branches to 80 cm., viscid white latex present. Leaves dull green, flowers yellowish. Young fruit greyish-green.","SPF00064836",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"20050",NA,"Rapini, A","Ca. 5 km E of the vila do Rio de Contas on the Marcolino Moura road. Dry grassland on quartzite and white sand, apparently subject to flooding with red lateritic soils in the valleys with cerrado. This plant in cerrado.","-41.8","-13.583333","Rio de Contas","1000","1000",NA,NA,"-41.8","-13.583333","2008",NA,NA,NA,NA,NA,NA
"457","2019-11-13 11:15:13-03","USP","SPF","75399","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Arbo, MM","1990","05","11",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto 50 cm, ramos apoyantes, corola blanca.","SPF00075399",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"3888",NA,"Rapini, A","Serra de Lavras, 11 km S de Lavras, camino a Poco Bonito. Campo rupestre, al borde de arroyo.","-45","-21.333333","Lavras","980","980",NA,NA,"-45","-21.333333","2008",NA,NA,NA,NA,NA,NA
"458","2019-11-13 11:15:13-03","USP","SPF","95023","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Sander, EB","1985","04","28",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo. Flores amarelas.","SPF00095023",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"1666",NA,"Rapini, A","Serra da Piedade, Campo rupestre.","-43.666667","-19.816667","Caeté","1670","1670",NA,NA,"-43.666667","-19.816667","2008",NA,NA,NA,NA,NA,NA
"459","2019-11-13 11:15:13-03","USP","SPF","95415","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Hensold, N","1994","02","23",NA,"Brasil","Bahia",NA,NA,"Subarbusto ereto, com sistema subterrâneo bem desenvolvido com látex alvo, muito ramificado na base, até 40 cm alt.; sépalas verdes; pétalas creme-amareladas externamente, com tricomas alvos internamente; corona verde-clara.","SPF00095415",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"CFCR14479",NA,"Rapini, A","Serra do Atalho, Estrada Piatã-Inúbia a ca. 25 km NW de Piatã. Campos gerais.","-41.933056","-13.08","Piatã","1450","1450",NA,NA,"-41.933056","-13.08","2008",NA,NA,NA,NA,NA,NA
"460","2019-11-13 11:15:13-03","USP","SPF","97392","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Sakuragui, CM","1994","03","19",NA,"Brasil","Minas Gerais",NA,NA,"Erva com ramos emaranhados, ca. 1 m alt.; pétalas verdes; estames creme.","SPF00097392",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"CFCR15227",NA,"Rapini, A","Serra do Cabral, 2-8 NW da cidade na estrada para a Torre de TV e a Fazenda Bocaina. Área de cerrado pedregoso e campo rupestre.","-44.182222","-17.752778","Joaquim Felício","850","1200",NA,NA,"-44.182222","-17.752778","2008",NA,NA,NA,NA,NA,NA
"461","2019-11-13 11:15:11-03","USP","SPF","141547","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Romero, R","1998","02","12",NA,"Brasil","Bahia",NA,NA,"Subarbusto decumbente. Flores creme.","SPF00141547",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"5050",NA,"Rapini, A","Estrada para Mendes, entrada da Fazenda do José Nestor, caminho para Morro do Chapéu. Afloramentos, cerrote.","-41.1561012268066","-11.5500001907349","Morro do Chapéu",NA,NA,"98143","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"462","2019-11-13 11:15:11-03","USP","SPF","22424","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Hensold, N","1982","03","12",NA,"Brasil","Minas Gerais",NA,NA,"Flores amarelas.","SPF00022424",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"CFCR2944",NA,"Rapini, A","Estrada para Ibertioga.","-43.7736015319824","-21.2257995605469","Barbacena",NA,NA,"27982","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"463","2019-11-13 11:15:10-03","USP","SPF","135132","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Rapini, A","1999","03","12",NA,"Brasil","Minas Gerais",NA,NA,"ARbusto em solo pedregoso. Flores amarelas.","SPF00135132",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"769",NA,"Rapini, A","Ca. 18 km de Botumirim em direção a Adão Flores.","-43.010799407959","-16.872200012207","Botumirim",NA,NA,"39434","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"464","2019-11-13 11:15:11-03","USP","SPF","146620","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Hatschbach, G","2001","05","12",NA,"Brasil","Minas Gerais",NA,NA,"Volúvel, látex alvo, flor creme.","SPF00146620",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"71907",NA,"Rapini, A","Chapada dos Gerais, Fazenda Vareda do Tigre. Campo cerrado.","-44.9622001647949","-17.3511009216309","Buritizeiro",NA,NA,"88041","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"465","2019-11-13 11:15:11-03","USP","SPF","145188","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Hatschbach, G","2000","05","19",NA,"Brasil","Minas Gerais",NA,NA,"Volúvel, látex alvo, flor creme-esverdeada.","SPF00145188",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"71322",NA,"Rapini, A","Chapada dos Gerais, Rod. BR 365, 25 km S de Buritizeiro. Cerrado.","-44.9622001647949","-17.3511009216309","Buritizeiro",NA,NA,"88041","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"466","2019-11-13 11:15:11-03","USP","SPF","42662","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Zappi, DC","1986","01","29",NA,"Brasil","Minas Gerais",NA,NA,"Flores creme-amareladas.","SPF00042662",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"CFCR9409",NA,"Rapini, A","Estrada Conselheiro Mata-Diamantina, km 182.","-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"101169","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"467","2019-11-13 11:15:10-03","USP","SPF","124447","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Rapini, A","1997","10","02",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto semi-prostrado na beira da estrada. Frutos verdes passando a secos.","SPF00124447",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"383",NA,"Rapini, A","Serra dos Cristais, Distrito de Biribiri.","-43.6002998352051","-18.2493991851807","Diamantina","1050","1050","101169","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"468","2019-11-13 11:15:10-03","USP","SPF","135376","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Rapini, A","1999","03","10",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 1 m alt. Flores creme-amareladas.","SPF00135376",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"721",NA,"Rapini, A","BR 251, ca. de 10 km de Francisco Sá, em direção a Salinas.","-43.4883003234863","-16.4757995605469","Francisco Sá",NA,NA,"45875","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"469","2019-11-13 11:15:11-03","USP","SPF","47968","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Hatschbach, G","1985","11","29",NA,"Brasil","Minas Gerais",NA,NA,"Ereta, flor creme, látex alvo.","SPF00047968",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"50311",NA,"Rapini, A","Barro Preto. Campo rupestre, solo rochoso.","-43.7407989501953","-18.4543991088867","Gouveia",NA,NA,"37970","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"470","2019-11-13 11:15:11-03","USP","SPF","22934","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Rossi, L","1981","04","16",NA,"Brasil","Minas Gerais",NA,NA,"Suarbusto escandente, flores amarelos-esverdeados.","SPF00022934",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"CFCR1008",NA,"Rapini, A","Estrada Grão Mogol - Montes Claros (cerrado). Beira da estrada.","-42.8897018432617","-16.5594005584717","Grão Mogol",NA,NA,"67219","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"471","2019-11-13 11:15:11-03","USP","SPF","146617","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Krieger, L","1971","06","10",NA,"Brasil","Minas Gerais",NA,NA,"Fl. acastanhada, lactífera.","SPF00146617",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"CESJ10666",NA,"Rapini, A","No cerrado, perto do barranco.","-43.801399230957","-20.2532997131348","Itabirito",NA,NA,"20553","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"472","2021-03-15 18:24:50-03","USP","SPF","155167","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Fontella Pereira, J","1978","05","29",NA,"Brasil","Minas Gerais",NA,NA,"Heliófila. Látex leitoso; flores corola e corona verde ou amarelo pálidas.","SPF00155167",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"1076",NA,"Rapini, A","Serra de Itabirito","-43.801399230957","-20.2532997131348","Itabirito",NA,NA,"20553","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
