"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"125","2019-08-15 09:03:50-03","UESC","UESC","8620","S","Plantae","Angiospermae","Florideophycidae","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A St-Hil",NA,"Romero, R.","4599","1997","10","14",NA,"Brasil","Minas Gerais","São Roque de Minas",NA,"-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, cerca de 0,15m.","UESC0008620",NA,NA,NA,"57119","auto",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"126","2019-11-12 14:47:01-03","IFGoiano","IFRV","673","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Kennedy de Araújo Barbosa",NA,"2016","08","14",NA,"Brasil","Goiás","Mineiros","Comunidade Quilombola do Cedro","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,"IFRV00000862",NA,"-529680556.0","-171569444.0","100343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530161","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Houllet",NA,"1819","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530161' target='other'> <mi>dwc_moreinfo</mi></a>","P05530161","P05530161_01",NA,NA,NA,NA,NA,NA,NA,NA,"1042",NA,NA,NA
"128","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530162","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Chapada de St. Marcos.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530162' target='other'> <mi>dwc_moreinfo</mi></a>","P05530162","P05530162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2014-11-13 10:53:35-02","MNHN","RECOLNAT_MNHN_P","P00577421","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","n.ident.","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","Minas Gerais",NA,"Province des Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00577421' target='other'> <mi>dwc_moreinfo</mi></a>","P00577421","P00577421_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-01-04 08:52:29-03","MNHN","RECOLNAT_MNHN_P","P00646256","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Schwacke","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,NA,NA,"hb","Il y a le nombre '2122 ame' attaché aux plantes <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646256' target='other'> <mi>dwc_moreinfo</mi></a>","P00646256","P00646256_01",NA,NA,NA,NA,NA,NA,NA,NA,"B1 1946 bis",NA,NA,NA
"131","2014-04-22 15:08:05-03","MNHN","RECOLNAT_MNHN_P","P00646257","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Smith","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"hb","Herbarium Richard in Drake <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646257' target='other'> <mi>dwc_moreinfo</mi></a>","P00646257","P00646257_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-09-04 09:19:39-03","MNHN","RECOLNAT_MNHN_P","P00646258","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Schwacke","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646258' target='other'> <mi>dwc_moreinfo</mi></a>","P00646258","P00646258_01",NA,NA,NA,NA,NA,NA,NA,NA,"C1 280","syntype",NA,NA
"133","2013-01-24 15:24:36-02","MNHN","RECOLNAT_MNHN_P","P00646299","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Smith","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,"hb","Herbarium Richard in Drake <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646299' target='other'> <mi>dwc_moreinfo</mi></a>","P00646299","P00646299_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2015-09-05 09:05:00-03","MNHN","RECOLNAT_MNHN_P","P00646300","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Saint-Hilaire","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","Minas Gerais",NA,"Paturages de la Cap. des Mines",NA,NA,NA,NA,"hb","Herbarium Florae Brasiliae meridionalis. Museo Parisiensi dedit Aug. de St. Hilaire. recolte 2800 or 280? <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646300' target='other'> <mi>dwc_moreinfo</mi></a>","P00646300","P00646300_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2015-09-22 11:49:23-03","MNHN","RECOLNAT_MNHN_P","P00671881","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Claussen, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Minas geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671881' target='other'> <mi>dwc_moreinfo</mi></a>","P00671881","P00671881_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2015-09-22 11:49:44-03","MNHN","RECOLNAT_MNHN_P","P00671882","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Claussen, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Minas geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671882' target='other'> <mi>dwc_moreinfo</mi></a>","P00671882","P00671882_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-09-22 11:50:26-03","MNHN","RECOLNAT_MNHN_P","P00671883","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"s.c.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Para",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671883' target='other'> <mi>dwc_moreinfo</mi></a>","P00671883","P00671883_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-11-07 01:59:19-02","MNHN","RECOLNAT_MNHN_P","P02429237","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02429237' target='other'> <mi>dwc_moreinfo</mi></a>","P02429237","P02429237_01",NA,NA,NA,NA,NA,NA,NA,NA,"D 342","lectotype",NA,NA
"139","2015-09-05 08:30:17-03","MNHN","RECOLNAT_MNHN_P","P05530150","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Sebastiani","Gardner",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530150' target='other'> <mi>dwc_moreinfo</mi></a>","P05530150","P05530150_01",NA,NA,NA,NA,NA,NA,NA,NA,"3044",NA,NA,NA
"140","2015-09-05 08:30:17-03","MNHN","RECOLNAT_MNHN_P","P05530155","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Weddell, H.A.",NA,"1844","4","1",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530155' target='other'> <mi>dwc_moreinfo</mi></a>","P05530155","P05530155_01",NA,NA,NA,NA,NA,NA,NA,NA,"2633",NA,NA,NA
"141","2015-09-05 08:30:17-03","MNHN","RECOLNAT_MNHN_P","P05530156","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Ule, E.",NA,"1892","9","1",NA,"Brasil",NA,NA,"Nos campos da região do Maranhão superior.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530156' target='other'> <mi>dwc_moreinfo</mi></a>","P05530156","P05530156_01",NA,NA,NA,NA,NA,NA,NA,NA,"41",NA,NA,NA
"142","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530158","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Weddell, H.A.",NA,"1844","11","1",NA,"Brasil",NA,NA,"Entre Goyas et Cujaba.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530158' target='other'> <mi>dwc_moreinfo</mi></a>","P05530158","P05530158_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530163","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Caété.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530163' target='other'> <mi>dwc_moreinfo</mi></a>","P05530163","P05530163_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530164","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Hatschbach, G.|Pelanda, P.",NA,"1971","11","11",NA,"Brasil","Minas Gerais",NA,"Rod. Fernão Dias, mun. Bromadinho.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530164' target='other'> <mi>dwc_moreinfo</mi></a>","P05530164","P05530164_01",NA,NA,NA,NA,NA,NA,NA,NA,"27730",NA,NA,NA
"145","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530165","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Hatschbach, G.",NA,"1971","9","6",NA,"Brasil","Minas Gerais","Gouvêa","Serra do Espinhaço.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530165' target='other'> <mi>dwc_moreinfo</mi></a>","P05530165","P05530165_01",NA,NA,NA,NA,NA,NA,NA,NA,"27324",NA,NA,NA
"146","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530167","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530167' target='other'> <mi>dwc_moreinfo</mi></a>","P05530167","P05530167_01",NA,NA,NA,NA,NA,NA,NA,NA,"5567",NA,NA,NA
"147","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530168","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530168' target='other'> <mi>dwc_moreinfo</mi></a>","P05530168","P05530168_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530169","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Claussen",NA,"1841","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530169' target='other'> <mi>dwc_moreinfo</mi></a>","P05530169","P05530169_01",NA,NA,NA,NA,NA,NA,NA,NA,"1537",NA,NA,NA
"149","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530170","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Claussen",NA,"1843","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530170' target='other'> <mi>dwc_moreinfo</mi></a>","P05530170","P05530170_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530172","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Ferreira",NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530172' target='other'> <mi>dwc_moreinfo</mi></a>","P05530172","P05530172_01",NA,NA,NA,NA,NA,NA,NA,NA,"37",NA,NA,NA
"151","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530173","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Gardner",NA,"1837","1","1",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530173' target='other'> <mi>dwc_moreinfo</mi></a>","P05530173","P05530173_01",NA,NA,NA,NA,NA,NA,NA,NA,"3064",NA,NA,NA
"152","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530174","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Gardner",NA,"1866","1","1",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530174' target='other'> <mi>dwc_moreinfo</mi></a>","P05530174","P05530174_01",NA,NA,NA,NA,NA,NA,NA,NA,"3044",NA,NA,NA
"153","2015-09-05 08:30:44-03","MNHN","RECOLNAT_MNHN_P","P40577420","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil",NA,NA,"Minas.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p40577420' target='other'> <mi>dwc_moreinfo</mi></a>","P40577420","P40577420_01",NA,NA,NA,NA,NA,NA,NA,NA,"485",NA,NA,NA
"154","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530175","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Richards, R.W.",NA,"1968","8","6",NA,"Brasil","Mato Grosso",NA,"Campo at S end of R11, Base Camp Square.","-51.76667","-12.81667",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530175' target='other'> <mi>dwc_moreinfo</mi></a>","P05530175","P05530175_01",NA,NA,NA,NA,NA,NA,NA,NA,"6603",NA,NA,NA
"155","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530171","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Harley, R.M.|Souza, R.",NA,"1968","9","28",NA,"Brasil",NA,NA,"R10, c12km SW of Base Camp. Near .","51.76667","-12.81667",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530171' target='other'> <mi>dwc_moreinfo</mi></a>","P05530171","P05530171_01",NA,NA,NA,NA,NA,NA,NA,NA,"10301",NA,NA,NA
"156","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530166","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Hatschbach, G.",NA,"1976","10","5",NA,"Brasil","Goiás","Ipameri","Serra da Arnica.","-48.1596984863281","-17.7219009399414",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530166' target='other'> <mi>dwc_moreinfo</mi></a>","P05530166","P05530166_01",NA,NA,"102542","auto",NA,NA,NA,NA,"38940",NA,NA,NA
"157","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530160","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Prance, G.T.|Lleras, E.|Coelho, D.F.",NA,"1973","10","14",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Vicinity of Veu de Noiva.","-55.749698638916","-15.460599899292","720",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530160' target='other'> <mi>dwc_moreinfo</mi></a>","P05530160","P05530160_01",NA,NA,"107042","auto",NA,NA,NA,NA,"18951",NA,NA,NA
"158","2015-09-05 08:30:18-03","MNHN","RECOLNAT_MNHN_P","P05530159","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Ramos, J.|Souza, R.",NA,"1967","10","1",NA,"Brasil","Mato Grosso",NA,"Collected near the base camp of the expedition (c. 270km N of Xavantina).","-51.86667","-12.9",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530159' target='other'> <mi>dwc_moreinfo</mi></a>","P05530159","P05530159_01",NA,NA,NA,NA,NA,NA,NA,NA,"55",NA,NA,NA
"159","2020-10-01 14:22:42-03","JBB","HEPH","1493","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, MCH","Ferreira, MB","1125","1972","03","21","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.5625","-15.4375",NA,NA,NA,NA,NA,NA,"-47.5625","-15.4375",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"160","2020-10-01 14:22:42-03","JBB","HEPH","10776","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, MCH","Nóbrega, MGG","175B","1994","10","18","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo a captação da Caesb","-47.85","-15.866667","1102","1102",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-01 14:22:42-03","JBB","HEPH","12295","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Martins, RC","Martins, RC","197","1996","10","15","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"162","2020-10-01 14:22:42-03","JBB","HEPH","13146","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Oliveira, MS","Munhoz, CBR; Oliveira, RC","507","1997","09","23","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo a Caesb","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"163","2020-10-01 14:22:42-03","JBB","HEPH","16531","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Rodrigues Júnior, CE","Rodrigues Júnior, CE","1722","2001","09","26","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Porção","-47.85","-15.866667","1102","1102",NA,"Apos fogo",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-10-01 14:22:42-03","JBB","HEPH","20865","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Oliveira, MS","Salles, AEH","3142","2004","09","28","Southern America","Brasil","Distrito Federal","Brazlândia","DF 240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"165","2020-10-01 14:22:42-03","JBB","HEPH","20913","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Oliveira, MS","Salles, AEH","3190","2004","10","05","Southern America","Brasil","Distrito Federal","Brasília","Margem da DF250","-47.637778","-15.7275",NA,NA,NA,"Coordenadas em UTM L0217328 8259439",NA,NA,"-47.637778","-15.7275",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"166","2020-10-01 14:22:42-03","JBB","HEPH","21966","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Oliveira, MS","Paiva, VF; et al.","274","2005","06","17","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Área próximo aa entrada da CAESB","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"167","2020-10-01 14:22:42-03","JBB","HEPH","22181","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Oliveira, MS","Salles, AEH","3848","2005","11","11","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"168","2020-10-01 14:22:42-03","JBB","HEPH","26402","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Bringel Júnior, JBA","Bringel Júnior, JBA","542","2010","02","01","Southern America","Brasil","Distrito Federal","Sobradinho","próximo ao Posto Colorado.","-47.866667","-15.690833","1179","1179",NA,NA,NA,NA,"-47.866667","-15.690833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-01 14:22:42-03","JBB","HEPH","8314","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, MCH","Boaventura, M","34","1994","10","06","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"170","2020-10-01 14:22:42-03","JBB","HEPH","6064","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, MCH","Salles, AEH","321","1985","10","27","Southern America","Brasil","Distrito Federal","Brasília","DF 001 próximo Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","1999",NA,NA,NA,NA,NA,NA,NA
"171","2020-10-01 14:22:42-03","JBB","HEPH","19640","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Nóbrega, MGG","Milhomens, LC; et al.","276","2003","10","02","Southern America","Brasil","Distrito Federal","Brasília","EEJBB","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","2003",NA,NA,NA,NA,NA,NA,NA
"172","2020-10-01 14:22:42-03","JBB","HEPH","10772","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, MCH","Nóbrega, MGG","171","1994","10","18","Southern America","Brasil","Distrito Federal","Brasília","EEJBB","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","1999",NA,NA,NA,NA,NA,NA,NA
"173","2020-10-01 14:22:42-03","JBB","HEPH","19698","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Oliveira, MS","Oliveira, JS; et al.","31","2003","10","07","Southern America","Brasil","Distrito Federal","Brasília","EEJBB","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","2003",NA,NA,NA,NA,NA,NA,NA
"174","2020-10-01 14:22:42-03","JBB","HEPH","28130","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Paiva, VF; Oliveira, MS","Paiva, VF; Oliveira, MS","783","2011","10","06","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Caminho indo para o Poção","-47.9296989440918","-15.7797002792358",NA,NA,NA,"( Pós fogo.)",NA,NA,NA,NA,"70570","auto","2011",NA,NA,NA,NA,NA,NA,NA
"175","2020-10-01 14:22:42-03","JBB","HEPH","29481","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Oliveira, MS","Paiva, VF; Oliveira, MS; Soares, ACA; Jesus, FPR de","866","2013","09","26","Southern America","Brasil","Distrito Federal","Brasília","Granja do Ipê","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","2013",NA,"09","26",NA,NA,NA,NA
