"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"358","2008-05-27 22:02:00-03","MO","MOBOT","3224833","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Claude Sastre","Sastre 763","1971","2","20","South America","Colombia","Boyacá","Carretera Aguazul-Yopal, Rio Charte, 13 km de Aguazul.",NA,NA,NA,NA,NA,NA,"Rogers McVaugh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2008-05-27 22:02:00-03","MO","MOBOT","3241089","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Judith Rosales C.","Rosales Castellanos 1480","1995","4","1","South America","Venezuela","Bolívar","Mun. Aripao. A dos km aguas arriba de Surapire. Bosue inundable.","-64.75","6.4575",NA,NA,NA,NA,"F. F. Mazine, May","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2009-07-06 12:20:00-03","MO","MOBOT","3419953","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Luzmila Arroyo P.","Arroyo Padilla 3662","2006","10","15","South America","Bolivia","Santa Cruz","Camino norte de Concepción; balneario Zapocó.","-62.0430555","-16.1291667",NA,NA,NA,NA,"M.L. Kawasaki (F)","800.00000000",NA,"Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"361","2011-01-14 15:02:00-02","MO","MOBOT","3496201","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","G.A. Parada","Parada-Gutierrez 843","2008","2","12","South America","Bolivia","Santa Cruz","Bosque bajo sobre suelos arenosos Abayoy; camino entre el Carmen Rivero Torrez y el Carmen Viejo.","-58.6205556","-18.8227778",NA,NA,NA,NA,"B.K, Holst (SEL)","162.00000000",NA,"Germán Busch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"362","2013-01-28 05:13:00-02","MO","MOBOT","934775","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","René Guillén V.|G. Salvatierra","Guillén Villarroel 2280","1994","10","11","South America","Bolivia","Santa Cruz","Campamento EL REFUGIO, en la orilla del Río Paragúa, yendo hacia el SE de la casa.","-61.03638","-14.76916",NA,NA,NA,NA,"B.K. Holst (SEL)","240.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2013-01-28 05:13:00-02","MO","MOBOT","935187","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","René Guillén V.|G. Salvatierra","Guillén Villarroel 2308","1994","10","13","South America","Bolivia","Santa Cruz","Campamento EL REFUGIO. En la primera loma camino a la meseta. En bosque siempre verde.","-60.76138","-14.55833",NA,NA,NA,NA,"B.K. Holst (SEL)","240.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2008-05-27 22:02:00-03","MO","MOBOT","936302","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Timothy J. Killeen|S.N. Panfil|Luzmila Arroyo P.","Killeen 5375","1993","4","20","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Estacion Flor de Oro. Pampa inundada con muchos termiteros. Varia desde suelos húmedos a inundados hasta 40 cm. Sobre termitero.","-61.01666","-14.53333",NA,NA,NA,NA,"B.K. Holst (SEL)","250.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2013-01-28 05:13:00-02","MO","MOBOT","937529","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","René Guillén V.|R. Choré","Guillén Villarroel 2416","1994","10","21","South America","Bolivia","Santa Cruz","Campamento LA TOLEDO, a 1000 al E de la casa. Pampa termitero. Suelo areno arcilloso.","-61.15","-14.7",NA,NA,NA,NA,"B.K. Holst (SEL)","160.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2013-02-13 05:33:00-02","MO","MOBOT","937740","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","René Guillén V.|Mario Saldias P.|Antony Jardim|E. Conde","Guillén Villarroel 1103","1994","3","22","South America","Bolivia","Santa Cruz","Cerro Pelao. En una ladera de exposicion sudeste con bosque semideciduo. Suelos superficiales con afloramiento de roca.","-61.49222","-14.53166",NA,NA,NA,NA,"B.K. Holst (SEL)","450.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2013-01-28 05:13:00-02","MO","MOBOT","937886","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","René Guillén V.|R. Choré","Guillén Villarroel 2451","1994","10","21","South America","Bolivia","Santa Cruz","Campamento LA TOLEDO, a 1000 m al E de la casa. Pampa termitero. Suelo areno arcilloso.","-61.15","-14.7",NA,NA,NA,NA,"B.K. Holst (SEL)","160.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2008-05-27 22:02:00-03","MO","MOBOT","939579","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Timothy J. Killeen|A. Pérez","Killeen 6646","1994","10","10","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio; bosque ribera sobre dique; aparentemente no inundada.","-61.04805","-14.76222",NA,NA,NA,NA,"A. Fuentes (LPB), Nov","270.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-04-15 09:40:00-03","MO","MOBOT","958723","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Pablo Stevenson","Stevenson Diaz 1058","1994","3",NA,"South America","Colombia","Meta","Serranía Chamusa. Centro de Investigaciones Primatológicas La Macarena. Entre tokuda y Jobos. En bosque maduro de dosel cerrado alto.","-73.792507","3.016622",NA,NA,NA,NA,"P. Stevenson","350.00000000",NA,"La Macarena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"370","2013-01-28 05:13:00-02","MO","MOBOT","966171","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","René Guillén V.|V. Roca","Guillén Villarroel 3109","1995","1","28","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio; 1 hora al NO del campamento, en canoa hacia Toledo; en un bosque pionero.","-61.06416","-14.74361",NA,NA,NA,NA,"B.K. Holst (SEL)","210.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"371","2013-01-28 05:13:00-02","MO","MOBOT","966813","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","René Guillén V.|R. Choré","Guillén Villarroel 3185","1995","2","13","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio, a 3 Hrs sobre el camino de los Fierros hacia la serranía de Huanchaca, en Puerto Pasto. Pampa termitera. Suelos arcillo-limosos.","-60.96305","-14.74472",NA,NA,NA,NA,"B.K. Holst (SEL)","180.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2013-01-28 05:13:00-02","MO","MOBOT","968078","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","René Guillén V.|R. Choré","Guillén Villarroel 3454","1995","5","2","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio, a 2500 m al NE del campamento Refugio hacia la Serranía de Huanchaca, en el potrero 1. Pampa termitera. Suelos arcillo-arenosos.","-61.015","-14.7425",NA,NA,NA,NA,"B.K. Holst (SEL)","180.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"373","2013-08-23 04:12:00-03","MO","MOBOT","979169","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","A. Rodríguez O.|et al.","Rodríguez Olmos 561","1995","10","29","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado, 5 km S del campamento Las Gamas. Bosque alto húmedo, en un valle de rocas volcánicas. Suelos franco arcillosos, granulado.","-60.39972","-14.80388",NA,NA,NA,NA,"B.K. Holst (SEL)","850.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"374","2008-05-27 22:02:00-03","MO","MOBOT","979644","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Timothy J. Killeen|T. Grinwood","Killeen 7790","1995","10","28","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Paisaje variado de campo cerrado; bosque de galeria y campo rupestre. Sabanas recien quemadas.","-60.40472","-14.80833",NA,NA,NA,NA,"B.K. Holst (SEL)","850.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"375","2008-08-07 03:32:00-03","MO","MOBOT","979982","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","A. Rodríguez O.|Paul F. Foster","Rodríguez Olmos 759","1995","11","7","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado, camino a El Encanto. Bosque alto húmedo.","-60.83361","-14.58222",NA,NA,NA,NA,"B.K. Holst (SEL)","260.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","996908","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Paul F. Foster|Pablo Solíz","Foster 570","1995","11","1","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Zona entre chaparel/ cerrado y bosque alto por el transecto de vegetación y suelos T2 y T4.","-60.38888","-14.81055",NA,NA,NA,NA,"B.K. Holst (SEL)","850.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"377","2012-03-08 06:34:00-03","MO","MOBOT","3184784","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Elizabeth L. Taylor","Taylor 1069","1983","3","26","South America","Brazil","Maranhão","Municipio Sta. Luzia; Fazenda Cacique, entrance 83km. W of Sta. Inez and 13km. E of Entroncamento on BR222; basecamp 30km. N, NE from entrance on unpaved road to Rio Pindare. Tall, wet terra firme forest on S facing slope above camp, drier upslope; sandy soil.","-46.06666","-3.83333",NA,NA,NA,NA,"M.L. Kawasaki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","3199945","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","James L. Zarucchi","Zarucchi 2679","1979","10","11","South America","Brazil","Rondônia","Mineracao Taboca at Massangana ca. 35 km WSW Of Ariguesmes, soil-covered granite slope.","-63.33333","-10.03333",NA,NA,NA,NA,"Bruce K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2013-04-08 15:16:00-03","MO","MOBOT","100582402","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","A.P. da Silva","Silva 1301.4783.2","1989","10","4","South America","Brazil","Amazonas","Ca. 90 km N de Manaus, Distrito Agropecuário da SUFRAMA. Rodovia BR 174, km 64, depois 23 km leste na ZF3, Fazenda Esteio. Projeto Dinâmica Biológica de Fragmentos Florestais, Reserva No. 1301, Arv. No. 4783.","-59.85","-2.3833333",NA,NA,NA,NA,NA,NA,NA,"Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"380","2015-05-20 10:36:07-03","UFERSA","MOSS","12341","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Roque, A.A.","618","2008","06","05","América do Sul","Brasil","Rio Grande do Norte","RPPN Stoessel de Britto.","-37.0203","-6.03389",NA,"arvoreta; coletado na caatinga; fruto imaturo.",NA,NA,"Mazine, F.F.",NA,NA,"Jucurutu",NA,NA,"24072","auto","2008","06","02",NA,NA,NA,NA,NA,NA,NA,NA
"381","2015-05-20 10:36:07-03","UFERSA","MOSS","12384","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Roque, A.A.","743","2008","03","02","América do Sul","Brasil","Rio Grande do Norte","RPPN Stoessel de Brito.","-37.0203","-6.03389",NA,"arvoreta; coletada na caatinga; flor branca.",NA,NA,NA,NA,NA,"Jucurutu",NA,NA,"24072","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-08-31 09:07:37-03","INPA","INPA","219903","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Sasaki, D","520","2006","09","30","Southern America","Brasil","Mato Grosso","Área particular de preservação ambiental, delimitada pelo Parque Estadual do Cristalino e pelos Rios Teles Pires e Cristalino. Na Serra próxima à margem leste do Rio Cristalino. &nf;Afloramento rochoso. Grande população de","-55","-9",NA,NA,"INPA0219903","INPA0219903 INPA0219903_e INPA0219903_nd","Sobral, MEG; Souza, MAD de",NA,NA,"Alta Floresta",NA,NA,NA,NA,"2013",NA,NA,"-55","-9",NA,NA,NA,NA,NA,NA
"383","2020-08-31 09:07:37-03","INPA","INPA","95318","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Anderson, WR","12289","1978","03","27","Southern America","Brasil","Rondônia","Rio dos Pacaás Novos., Along rio Pacaás Novos, just above and below the first cachoeira","-63.769326","-10.979438",NA,NA,"INPA0095318","INPA0095318 INPA0095318_e INPA0095318_nd","Holst, BK","220","220",NA,NA,NA,NA,NA,"1988",NA,NA,"-63.769326","-10.979438",NA,NA,NA,NA,NA,NA
"384","2020-08-31 09:07:37-03","INPA","INPA","114903","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Miranda, FEL de","572","1983","09","12","Southern America","Brasil","Pará","Breu Branco, Tucuruí, Breu Branco, margem do rio Tocantins.","-50.1246","-4.282211",NA,NA,"INPA0114903","INPA0114903 INPA0114903_e INPA0114903_e1 INPA0114903_nd","Sobral, MEG; Souza, MAD de",NA,NA,"Tucuruí",NA,NA,NA,NA,"2013",NA,NA,"-50.1246","-4.282211",NA,NA,NA,NA,NA,NA
"385","2020-08-31 09:07:37-03","INPA","INPA","170583","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Mori, SA","20664","1989","07","31","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501(km41) of the WWF/INPA MCS Project.","-59.716667","-2.4",NA,NA,"INPA0170583","INPA0170583 INPA0170583_e","Kawasaki, ML","50","50","Manaus",NA,NA,NA,NA,"1990",NA,NA,"-59.716667","-2.4",NA,NA,NA,NA,NA,NA
"386","2020-08-31 09:07:37-03","INPA","INPA","111771","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Teixeira, LOA","1432","1983","02","09","Southern America","Brasil","Rondônia","BR 364, km 159, Estrada PortoVelho-Cuiabá, BR 364, km 159, margem esquerda. Vegetação rupestre, 40m mais elevada que o restante da área.","-63.15","-9.4",NA,NA,"INPA0111771","INPA0111771 INPA0111771_e INPA0111771_nd","Sobral, MEG; Souza, MAD de",NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"-63.15","-9.4",NA,NA,NA,NA,NA,NA
"387","2020-08-31 09:07:37-03","INPA","INPA","104231","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Teixeira, LOA","494","1982","05","15","Southern America","Brasil","Rondônia","Mineração Mibrasa, Setor Alto Candeias, km128, Sudoeste de Ariquemes.","-63.583333","-10.583333",NA,NA,"INPA0104231","INPA0104231 INPA0104231_e INPA0104231_e1","Kawasaki, ML",NA,NA,"Ariquemes",NA,NA,NA,NA,NA,NA,NA,"-63.583333","-10.583333",NA,NA,NA,NA,NA,NA
"388","2020-08-31 09:07:37-03","INPA","INPA","115399","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Revilla, J","8662","1983","10","14","Southern America","Brasil","Pará","Tucuruí, Breu Branco, igapó às margens do rio Tocantins.","-49.7","-3.9",NA,NA,"INPA0115399","INPA0115399 INPA0115399_e INPA0115399_nd","Sobral, MEG; Souza, MAD de",NA,NA,"Tucuruí",NA,NA,NA,NA,"2013",NA,NA,"-49.7","-3.9",NA,NA,NA,NA,NA,NA
"389","2020-08-31 09:07:37-03","INPA","INPA","117036","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Daly, DC","1151","1981","11","01","Southern America","Brasil","Pará","Approx. 18km from Tucurui; 16km S on old BR 422, then 2 km W on overgrown logging road. Forest on terra firme in clayey soil.","-49.683333","-3.883333",NA,NA,"INPA0117036","INPA0117036 INPA0117036_e INPA0117036_ni","Holst, BK",NA,NA,"Tucuruí",NA,NA,NA,NA,NA,NA,NA,"-49.683333","-3.883333",NA,NA,NA,NA,NA,NA
"390","2020-08-31 09:07:37-03","INPA","INPA","125557","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Santos, MR dos","700","1982","04","05","Southern America","Brasil","Maranhão","Ilha Trauira, Ilha Traiura.","-45.3","-1.4",NA,NA,"INPA0125557","INPA0125557_e",NA,NA,NA,"Turiaçú",NA,NA,NA,NA,NA,NA,NA,"-45.3","-1.4",NA,NA,NA,NA,NA,NA
"391","2020-08-31 09:07:37-03","INPA","INPA","131144","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Rosa, NA","4424","1982","06","27","Southern America","Brasil","Amapá","Ariramba, Região do Ariramba, quadrícula SA-22-VB.","-52.431858","1.866489",NA,NA,"INPA0131144","INPA0131144 INPA0131144_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.431858","1.866489",NA,NA,NA,NA,NA,NA
"392","2020-08-31 09:07:37-03","INPA","INPA","155181","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Pruski, JF","3397","1987","10","07","Southern America","Brasil","Roraima","Ilha de Maracá. SE tip of island near the Ecological Station. Forest inventory site.","-61.416667","3.333333",NA,NA,"INPA0155181","INPA0155181 INPA0155181_e","Kawasaki, ML",NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,"-61.416667","3.333333",NA,NA,NA,NA,NA,NA
"393","2020-08-31 09:07:37-03","INPA","INPA","167280","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Milliken, W","50","1987","04","01","Southern America","Brasil","Roraima","SEMA Ecological Reserve, Ilha de Maracá, forest/grassy campo boundary near station, E of causeway.","-61.433333","3.366667",NA,NA,"INPA0167280","INPA0167280 INPA0167280_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.433333","3.366667",NA,NA,NA,NA,NA,NA
"394","2020-08-31 09:07:37-03","INPA","INPA","167298","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Milliken, W","68","1987","04","14","Southern America","Brasil","Roraima","SEMA Ecological Reserve, Ilha de Maracá, halfway between station and Santa Rosa.","-61.433333","3.383333",NA,NA,"INPA0167298","INPA0167298 INPA0167298_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.433333","3.383333",NA,NA,NA,NA,NA,NA
"395","2020-08-31 09:07:37-03","INPA","INPA","167329","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Milliken, W","105","1987","04","27","Southern America","Brasil","Roraima","SEMA Ecological Reserve, Ilha de Maracá.","-61.516667","3.35",NA,NA,"INPA0167329","INPA0167329 INPA0167329_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.516667","3.35",NA,NA,NA,NA,NA,NA
"396","2020-08-31 09:07:37-03","INPA","INPA","184668","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Muniz, FH","84","1992","05","05","Southern America","Brasil","Maranhão","Reserva Florestal do Sacavém, São Luis - Reserva Florestal do Sacavem","-44.25","-2.5",NA,NA,"INPA0184668","INPA0184668 INPA0184668_e","Sobral, MEG; Souza, MAD de",NA,NA,NA,NA,NA,NA,NA,"2019","04",NA,"-44.25","-2.5",NA,NA,NA,NA,NA,NA
"397","2020-08-31 09:07:37-03","INPA","INPA","21036","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Boyan, R","216","1968","02","03","Southern America","Brasil","Amazonas","Rio Jauaperi, Rio Jauaperi.","-61.549667","-1.056333",NA,NA,"INPA0021036","INPA0021036 INPA0021036_e INPA0021036_e1","Kawasaki, ML",NA,NA,"Novo Airão",NA,NA,NA,NA,"1987",NA,NA,"-61.549667","-1.056333",NA,NA,NA,NA,NA,NA
"398","2020-08-31 09:07:37-03","INPA","INPA","222964","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Sasaki, D","1612","2007","05","06","Southern America","Brasil","Mato Grosso","Novo Mundo, Propriedade particular de preservação ambiental delimitada pelo Parque Estadual Cristalino e pelos rios Teles Pires e Cristalino. Trilha da Serra. Afloramento rochoso cercado por mata estacional decidual.","-55.918","-9.585944",NA,NA,"INPA0222964","INPA0222964 INPA0222964_e INPA0222964_e1","Sobral, MEG","319","319",NA,NA,NA,NA,NA,"2014",NA,NA,"-55.918","-9.585944",NA,NA,NA,NA,NA,NA
"399","2021-01-10 20:46:58-03","INPA","INPA","228565","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Amaral, IL do","3027A","2006","12","11","Southern America","Brasil","Pará","Km 32 da ferrovia de escoamento de bauxita, Mata de terra firme, solos argilosos, Km 32 da ferrovia de escoamento de bauxita.","-56.5","-2.9",NA,NA,"INPA0228565","INPA0228565 INPA0228565_e","Sobral, MEG; Souza, MAD de",NA,NA,"Juruti",NA,NA,NA,NA,"2015","07",NA,"-56.5","-2.9",NA,NA,NA,NA,NA,NA
"400","2020-08-31 09:07:37-03","INPA","INPA","23649","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Prance, GT","6890","1968","08","12","Southern America","Brasil","Rondônia","15 km à leste Santa Bárbara do km 117, Vinicity Santa Barbara, 15km, east of km.117","-63.026952","-9.253256",NA,NA,"INPA0023649","INPA0023649 INPA0023649_e","McVaugh, R",NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,"-63.026952","-9.253256",NA,NA,NA,NA,NA,NA
"401","2020-08-31 09:07:37-03","INPA","INPA","117229","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Daly, DC","1744","1981","12","05","Southern America","Brasil","Pará","Serra dos Carajás, 20-30 km NW of Serra Norte mining camp. Hilly scrub on ferrous rock outcrop.","-50.433333","-5.916667",NA,NA,"INPA0117229","INPA0117229 INPA0117229_e INPA0117229_e1 INPA0117229_n INPA0117229_ni","Holst, BK",NA,NA,"Serra dos Carajás",NA,NA,NA,NA,NA,NA,NA,"-50.433333","-5.916667",NA,NA,NA,NA,NA,NA
"402","2020-08-31 09:07:37-03","INPA","INPA","239514","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Dávila, NC","5881","2009","12","06","Southern America","Brasil","Roraima","Parque Nacional Viruá, Parque Nacional Viruá","-61.034981","1.810197",NA,NA,"INPA0239514","INPA0239514 INPA0239514_e","Sobral, MEG; Souza, MAD de","77","77","Caracaraí",NA,NA,NA,NA,"2017",NA,NA,"-61.034981","1.810197",NA,NA,NA,NA,NA,NA
"403","2020-08-31 09:07:37-03","INPA","INPA","251462","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Pereira-Silva, G da","16129","2012","02","16","Southern America","Brasil","Rondônia","Linha de Transmissão Jirau - Santo Antônio, torre 34.","-64.35","-9.241667",NA,NA,"INPA0251462","INPA0251462 INPA0251462_e INPA0251462_nd","Sobral, MEG","100","100","Porto Velho",NA,NA,NA,NA,"2014",NA,NA,"-64.35","-9.241667",NA,NA,NA,NA,NA,NA
"404","2020-08-31 09:07:37-03","INPA","INPA","253758","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Simon, MF","1709","2012","10","11","Southern America","Brasil","Rondônia","UHE Jirau, Canteiro de obras de AHE Jirau, margem esquerda do rio Madeira.","-64.672778","-9.265278",NA,NA,"INPA0253758","INPA0253758 INPA0253758_e","Sobral, MEG","100","100","Porto Velho",NA,NA,NA,NA,"2014",NA,NA,"-64.672778","-9.265278",NA,NA,NA,NA,NA,NA
"405","2020-08-31 09:07:37-03","INPA","INPA","262367","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Bragança, VAN","128","2008","06","22","Southern America","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67","-0.923611",NA,NA,"INPA0262367",NA,"Sobral, MEG; Souza, MAD de",NA,NA,"Bragança",NA,NA,NA,NA,"2015",NA,NA,"-46.67","-0.923611",NA,NA,NA,NA,NA,NA
