"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"436","2019-01-25 04:35:00-02","MO","MOBOT","1927900","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Washington L. Galiano|Percy Núñez V.|Luis Valenzuela G.|Jim Farfán|A. Rodríguez|F. Carazas","2002","9","13","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Galiano 4345","Cusco","Calca","Dist. Quebrada, Quebrada Onda, Bosque Intervenido","-72.27583","-12.685",NA,"Kunth","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA
"437","2011-11-08 05:06:00-02","MO","MOBOT","2093983","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Ricardo Callejas|et al.","1989","7","3","South America","Colombia",NA,NA,NA,NA,NA,NA,"C. C. Berg","Callejas Posada 8026","Antioquia","Yalí","Vereda La Candelaria","-74.9","6.63333",NA,"Kunth","1060.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-07-23 19:26:00-03","MO","MOBOT","2555935","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","J. Uzquiano|et al.","2005","3","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)","Uzquiano Espinoza 47","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Virgen del Rosario, arroyo Yarimita. Bosque andino semideciduo, con Anadenanthera colubrina y Gallesia integrifolia. Parcela Permanente N. 9 (1 ha). Plantas secadas en campo.","-68.6936111","-14.5466666",NA,"Kunth","940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-01","1",NA
"439","2016-06-06 10:50:00-03","MO","MOBOT","2598746","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","D. Choque A.|L. Cayola|Noel Cuevas|Evert Cuevas","2005","3","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Araujo-M (LPB)","Choque Ajata 178","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. NW de Apolo.","-68.6830834","-14.5495277",NA,"Kunth","1316.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-12","4",NA
"440","2013-03-08 17:52:00-03","MO","MOBOT","2683143","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Jens E. Madsen|Carlos Rosales","2001","5","31","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Berg, C.C.(BG)","Madsen 8185","Loja",NA,"Rd. Amaluza - Jimbura, ca. km 3. Affluent of River Calvas. Riverine vegetation with surrounding steep slopes and vertical rocks. Area disturbed by grazing.","-79.44194","-4.59138",NA,"Kunth","1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2013-03-08 17:52:00-03","MO","MOBOT","2684175","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Jens E. Madsen|Carlos Chimbo","2001","9","24","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Berg, C.C.(BG)","Madsen 8479A","Loja",NA,"Rd. Cariamanga - Amaluza, km 25-27. Remnants of vegetation at roadside.","-79.47138","-4.38805",NA,"Kunth","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2013-03-08 17:52:00-03","MO","MOBOT","2684181","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Jens E. Madsen|Carlos Chimbo","2001","9","24","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Berg, C.C.(BG)","Madsen 8480","Loja",NA,"Rd. Cariamanga - Amaluza, km 38, close to the crossroad to Jibiruchi. Border of river.","-79.44138","-4.47333",NA,"Kunth","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-07-15 06:59:00-03","MO","MOBOT","2698078","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alejandro Araujo M.|A. Antezana|D. Choque A.|Remberto Jove|Gerardo Jove","2005","6","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Araujo-M (LPB)","Araujo Murakami 1960","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Resina.","-68.5597222","-14.3297223",NA,"Kunth","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-07","5",NA
"444","2014-11-15 05:40:00-02","MO","MOBOT","2737547","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Isau Huamantupa|M. Ninanzuro","2004","3","19","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (MO)","Huamantupa Chuquimaco 4216","Cusco","La Convención","Dist. Santa Teresa, Chaupiorcco, Bosque Seco.","-72.61944","-13.09333",NA,"Kunth","1630.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"445","2019-01-25 04:35:00-02","MO","MOBOT","2737745","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Luis Valenzuela G.|Efraín Suclli|V. Chama|J. Latorre","2004","10","20","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (MO)","Valenzuela Gamarra 4240","Madre de Dios","Tambopata","Dist. Las Piedras, Madama, Bosque Primario.","-69.08305","-12.53",NA,"Kunth","158.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"446","2011-03-22 14:29:00-03","MO","MOBOT","2745210","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Juan Perea","2004","5","4","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Perea 1075","Pasco","Oxapampa","Dist. Palcazú. Sector San Francisco de Pichanaz, trocha de interpretacion del COROP-Yanesha. Bosque secundario.","-75.06888","-10.49944",NA,"Kunth","533.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"447","2011-02-12 21:42:00-02","MO","MOBOT","2745946","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Gloria Calatayud|Isau Huamantupa|L. Cárdenas|H. Coasaca|E. Apaza","2004","4","22","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg (MO)","Calatayud Hermosa 2386","Cusco","La Convención","Dist. Huayopata, Miradorpata. Bosque Secundario Seco.","-72.55055","-13.00472",NA,"Kunth","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"448","2020-07-22 16:48:00-03","MO","MOBOT","2836520","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","2005","10","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"V. Torrez (LPB)","Torrez Flores 284","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6208334","-14.2308334",NA,"Kunth","724.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-10","3",NA
"449","2020-07-16 13:27:00-03","MO","MOBOT","2880000","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alejandro Araujo M.","2005","11","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)","Araujo Murakami 2300","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, Virgen del Rosario. Bosque andino semideciduo con Anadenanthera colubrina y Trichilia elegans; vegetacion ribereña con Cecropia spp., Gynerium sagittatum. Plantas secadas en campo.","-68.6888889","-14.5944444",NA,"Kunth","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-13","5",NA
"450","2020-07-21 18:39:00-03","MO","MOBOT","3026013","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","E. Ticona|Alejandro Araujo M.|Vania Torrez|C. Pérez|Guzmán Jove","2006","5","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"C.C. Berg (BG)","Ticona Plata 105","La Paz","Franz Tamayo","Parque Nacional Madidi, senda Azariamas-San Fermin, sector Monos. Bosque yungueño subandino pluviestacional humedo con Moraceae, Sapotaceae y Juglans boliviana; ladera surcada por arroyo seco. PPM-1 (1 ha). Plantas secadas en campo.","-68.7241667","-14.155",NA,"Kunth","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-01","4",NA
"451","2020-05-19 10:39:00-03","MO","MOBOT","3028532","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","2006","6","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"cfdo. A. Fuentes & P. Calvi (LPB)","Loza Rivera 429","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.","-68.7205278","-14.1553889",NA,"Kunth","1145.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-11","4",NA
"452","2012-03-22 09:16:00-03","MO","MOBOT","3082209","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Jeffrey A. Hart","1977","7","21","South America","Ecuador",NA,NA,NA,NA,NA,NA,"C.C. Berg","Hart 899","Loja",NA,"Near Villacabamba. Large tree growing in canyon bottom.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2018-05-16 05:26:00-03","MO","MOBOT","3082221","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","G. P. DeWolf","1968","9","17","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"DeWolf, Jr. 2042","Lara",NA,"Cultivated. Quibor. S.W. of Barquisimeto. Tree growing beside main street at bridge over river.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2009-09-01 06:32:00-03","MO","MOBOT","3082509","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Richard E. Schultes|Isidoro Cabrera","1951","11","25","South America","Colombia",NA,NA,NA,NA,NA,NA,"M. Vasquez A.","Schultes 14565","Vaupés",NA,"Río Apaporis, Raudal de Jirijirimo.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2016-09-14 05:18:00-03","MO","MOBOT","3082659","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Paul J. M. Maas|Hiltje Maas|José Schunke V.|L. Y. T. Westra","1984","10","7","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg","Maas 5979","San Martín","San Martín","Km 34 of road from Tarapoto to Juanjui. Very dry roadside.",NA,NA,NA,"Kunth","200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"456","2013-08-23 04:12:00-03","MO","MOBOT","3082873","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Ricardo Callejas","1986","8","19","South America","Colombia",NA,NA,NA,NA,NA,NA,"Berg","Callejas Posada 2466","Antioquia","Tarazá","Correg. El Doce. 201 km NE de Medellín. En camino a Barroblanco. Bosque de La Unión y bosque de Sta. Cruz, a lo largo de quebrada Pité. Bosque humedo tropical.",NA,NA,NA,"Kunth","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2012-12-02 09:17:00-02","MO","MOBOT","3083096","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Philip A. Silverstone-Sopkin","1988","3","10","South America","Colombia",NA,NA,NA,NA,NA,NA,"P.A. Silverstone-Sopkin","Silverstone-Sopkin 3676","Valle del Cauca","El Cerrito","Hacienda San Gerardo (parte plana del Valle del Río Cauca, muy cerca de frontera con Municipio Guacarí), cerca de pueblo de Guabas, bosque secundario muy perturbado, árboles 10-12m altura con palmas emergentes.",NA,NA,NA,"Kunth","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2012-12-02 09:17:00-02","MO","MOBOT","3083410","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Philip A. Silverstone-Sopkin","1988","5","28","South America","Colombia",NA,NA,NA,NA,NA,NA,"P.A. Silverstone-Sopkin","Silverstone-Sopkin 4009","Valle del Cauca","Zarzal","Hacienda El Medio (parte occidental La Flora), bosque secundario (viejo cacaotal) con elementos primarios, dominado por Anacardium excelsum hasta 40m altura.",NA,NA,NA,"Kunth","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2009-10-24 09:01:00-02","MO","MOBOT","3083706","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Fernando O. Zuloaga|Ximena Londoño","1989",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"C.C. Berg","Zuloaga 4233","Cauca",NA,"De El Estrecho a Balboa, a 15 km de El Estrecho.",NA,NA,NA,"Kunth","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2014-02-18 22:45:00-03","MO","MOBOT","3083815","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Enrique Rentería A.|Carlos Nates","1983","10","20","South America","Colombia",NA,NA,NA,NA,NA,NA,"C.C. Berg","Rentería Arriaga 3250","Cauca","Popayán","Fnca Los Robles.",NA,NA,NA,"Kunth","1780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2008-05-27 22:02:00-03","MO","MOBOT","3083869","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","J. de Bruijn","1966",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"G.I. Manríquez","Bruijn 1302","Zulia",NA,"35 km N of Santa Barbara- San Carlos del Zulia. Shore forest near Ensenada Congo near the lake of Maracaibo.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2015-07-26 05:59:00-03","MO","MOBOT","3084074","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","F.J. Breteler","1965",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"G.I. Manríquez","Breteler 4903","Táchira",NA,"4 km from the Panamerican highway along road to La Grita. Roadside.",NA,NA,NA,"Kunth","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2012-04-24 10:04:00-03","MO","MOBOT","3084099","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","A. van Dulmen|Noé Matapí","1990","11","14","South America","Colombia",NA,NA,NA,NA,NA,NA,"C.C. Berg","van Dulmen 37","Caquetá",NA,"Araracuara rastrojo inndable 10 anos.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"464","2009-08-22 06:53:00-03","MO","MOBOT","3084187","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Manuel Rimachi Y.","1988","9","30","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg","Rimachi Y. 8935","Loreto","Maynas","Dtto Indiana. rio Amazonas, pasto de la comunidad de Pucallpa, aprox. 2 horas de Iquitos, en terreno bajo y arenoso.",NA,NA,NA,"Kunth","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2009-08-23 08:16:00-03","MO","MOBOT","3084350","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Calaway H. Dodson|Alwyn H. Gentry","1976","10","7","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Dodson 6517","Los Ríos",NA,"Mature forest on other side of Palenque following road along river after crossing Rio Bimbe & Rio Waija.",NA,NA,NA,"Kunth","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2015-07-26 05:59:00-03","MO","MOBOT","3084453","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","F.J. Breteler","1965",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"G.I. Manríquez","Breteler 4903","Táchira",NA,"4 km from the Panamerican highway along road to La Grita. Roadside.",NA,NA,NA,"Kunth","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2008-05-27 22:02:00-03","MO","MOBOT","3084486","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Alwyn H. Gentry","1986","6","18","South America","Peru",NA,NA,NA,NA,NA,NA,"C.C. Berg","Gentry 54669","Loreto",NA,"Explorama Inn, 1 km S of Indiana, Rio Amazonas, remnant patch of mature forest on alluvial soil.","-73.01666","-3.5",NA,"Kunth","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2009-06-25 17:09:00-03","MO","MOBOT","3084503","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Henri Pittier","1927",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"A. Gentry","Pittier 12280","Carabobo",NA,"Caracas.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2008-05-27 22:02:00-03","MO","MOBOT","3085300","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Stephan G. Beck","1985","8","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"C.C. Berg","Beck 12251","Santa Cruz","Nuflo de Chavez","Ascención de Guarayos 23 kms. hacia La Chonta via rio Balnco, dirección este. Bosque mayormente caducifolio, poco alterado.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2008-05-27 22:02:00-03","MO","MOBOT","3085359","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Thomas","1985","10","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"C.C. Berg","Thomas 4692",NA,NA,"Mato Grosso: Muns. Jauru & Pontes e Lacerda: 38 km SE of Pontes e Lacerda on BR174 to Cáceres. Gallery forest and adjacent cerrado and campo.","-59.06666","-15.45",NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2009-12-04 17:12:00-02","MO","MOBOT","3085389","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Gert G. Hatschbach|F.J. Zelma","1986","6","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"C.C. Berg","Hatschbach 50505","Bahia",NA,"Rio Ondas (mun. Berreiras).",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2011-01-23 07:11:00-02","MO","MOBOT","3085463","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Ezechias P. Heringer|Carlos T. Rizzini","1979","8","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"M. Vazquez Avila","Heringer 17449",NA,NA,"Coleta efetuada entre Cristalina e Paracatu; cerrado.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2011-09-18 01:26:00-03","MO","MOBOT","3085565","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Daniel F. Austin|Paulo B. Cavalcante","1969","6","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"M. Vazquez Avila","Austin 4208","Pará",NA,"Near Maruda on highway Marapanim.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2017-02-03 05:18:00-02","MO","MOBOT","3085587","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Dairon Cárdenas L.|Juan Guillermo Ramírez","1990","9","25","South America","Colombia",NA,NA,NA,NA,NA,NA,"J. Gonzalez","Cárdenas López 2984","Antioquia","Puerto Nare","Vereda el Guaimaro. Finca Serranías. Bosque primario perturbado.","-74.8","6.1",NA,"Kunth","430.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2009-10-24 06:14:00-02","MO","MOBOT","3085739","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Ezechias P. Heringer|George Eiten","1975","9","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"M. Vazquez Avila","Heringer 14984","Minas Gerais",NA,"Mpio de Paraopeba: city of Paraopeba. Estaçao Florestal de Paraopeba.","-44.4","-19.28333",NA,"Kunth","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2009-10-24 06:14:00-02","MO","MOBOT","3085863","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Ezechias P. Heringer|George Eiten","1975","9","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"M. Vazquez Avila","Heringer 14998","Minas Gerais",NA,"Mpio de Paraopeba: city of Paraopeba. Estaçao Florestal.","-44.4","-19.28333",NA,"Kunth","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2009-07-17 07:37:00-03","MO","MOBOT","3085945","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Julian A. Steyermark|Ronald L. Liesner","1980","3","24","South America","Venezuela",NA,NA,NA,NA,NA,NA,"C.C. Berg","Steyermark 121868","Aragua",NA,"Gallery forest in deep quebrada surmounted by steep open slopes, bordering Río Tuy, southeast of Maya, 7 km (by air) southeast of Colonia Tovar. Dry open slopes.","-67.24166","10.35833",NA,"Kunth","980.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2009-11-20 17:19:00-02","MO","MOBOT","3086021","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","George S. Bunting|Ronald L. Liesner|Romer León|Victor M. Ibarra Z.","2006","11","10","South America","Venezuela",NA,NA,NA,NA,NA,NA,"V. Avila","Bunting 12461","Zulia",NA,"Dtto. Mara: cuenca del río Guasare, área entre Puerto Delicias y el Destacamento Guasare N.1 (La Yolanda). Zona de bosque húmedo ahora alterado, en la ladera del Cerro Yolanda que da hacia el Caño Indio, en potrero.","-72.33333","10.86666",NA,"Kunth","250.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2016-03-25 06:58:00-03","MO","MOBOT","3086188","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Christopher Davidson","1975","11","17","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Davidson 3546","Loreto","Maynas","Across (lake) Quisto Cocha, opposite Fish Experiment Station, W of Iquitos. Primary lowland inundated forest.",NA,NA,NA,"Kunth","182.88000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2018-05-16 05:26:00-03","MO","MOBOT","3086353","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","G. P. DeWolf","1968","9","25","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"DeWolf, Jr. 2113","Aragua",NA,"Parque Nacional Henri Pittier, Rancho Grande-Independencia.",NA,NA,NA,"Kunth","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2010-03-21 18:20:00-03","MO","MOBOT","3086368","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Charles M. Belshaw","1937","9","16","South America","Peru",NA,NA,NA,NA,NA,NA,"M. Vásquez Avila","Belshaw 3444","San Martín","Lamas","District Lamas. East-facing slope in ''quebrda'', below English Evangelical Mission.",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2012-10-23 08:17:00-02","MO","MOBOT","3086416","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","VILLA","2000","6","30","South America","Ecuador",NA,NA,NA,NA,NA,NA,"N. Medina (COL)","VILLA 372",NA,NA,"Prov. Francisco De Orellana. Parque Nacional Yasuní. Parcela de primates UC Davis, km 46-47 de la carretera Repsol-YPF. Sendero A, (A. DiFiori FS No 1602)","-76.4666667","0.7",NA,"Kunth","200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"483","2013-05-20 09:15:00-03","MO","MOBOT","3086545","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Jorge E. Ramos","1990","2","11","South America","Colombia",NA,NA,NA,NA,NA,NA,"C.C. Berg","Ramos Pérez 2553","Valle del Cauca","Restrepo","Vereda de Riogrande, abajo del puente, en predios de la familia Reyna, en la vía Pavas-Restrepo.",NA,NA,NA,"Kunth","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2018-05-16 05:26:00-03","MO","MOBOT","3086561","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","G. P. DeWolf","1968","9","25","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"DeWolf, Jr. 2113","Aragua",NA,"Parque Nacional Henri Pittier, Rancho Grande-- Independencia.",NA,NA,NA,"Kunth","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2013-06-01 06:17:00-03","MO","MOBOT","3092191","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Claudia Knab-Vispo","1995","8","12","South America","Venezuela",NA,NA,NA,NA,NA,NA,"N. Medina (COL)","Knab-Vispo 503",NA,NA,"Bosque tropical siempreverde. Estado Bolivar, Mun. Cedeño Rio Caura, Boca de Rio Nichare.","-64.75","6.5833333",NA,"Kunth","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
