"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","day","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","previousCatalogNumber"
"91","2020-08-31 09:19:22-03","INPA","INPA","131573","S","Plantae","Monocotyledon","Asparagales","Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Davidse, G","17875","1980","04","Southern America","Brasil","Pará","Marapanim","Just east of the fishisng village of Camara whhich is ca. 11 km northwest of Marundá. In white-sand savanna.","-47.683333","-0.616667","2","20",NA,NA,"INPA0131573","INPA0131573_e INPA0131573_e1","03","Ramos, JF","1987","09",NA,"-47.683333","-0.616667",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-08-31 09:19:22-03","INPA","INPA","167355","S","Plantae","Monocotyledon","Asparagales","Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Milliken, W","147","1987","04","Southern America","Brasil","Roraima",NA,"SEMA Ecological Reserve, ilha de Maracá. Low seasonally flooded forest N of Casa de Maracá.","-61.516667","3.35",NA,NA,NA,NA,"INPA0167355","INPA0167355 INPA0167355_e","29",NA,NA,NA,NA,"-61.516667","3.35",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-08-31 09:19:22-03","INPA","INPA","214639","S","Plantae","Monocotyledon","Asparagales","Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Barbosa, RI","121","2004","05","Southern America","Brasil","Roraima","Boa Vista","Museu Integrado de Roraima, Campus do Museu Integrado de Roraima (MIRR), Parque Anauá.","-60.683889","2.839722",NA,NA,NA,NA,"INPA0214639","INPA0214639 INPA0214639_e","22","Ramos, JF","2004","06",NA,"-60.683889","2.839722",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-08-31 09:19:22-03","INPA","INPA","42661","S","Plantae","Monocotyledon","Asparagales","Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Prance, GT","19170","1973","10","Southern America","Brasil","Mato Grosso","Chapada dos Guimarães","Véu de Noiva, Road behind Véu de Noiva. Cerrado on laterite. Emerging from under soil.","-55.832445","-15.40761",NA,NA,NA,NA,"INPA0042661","INPA0042661 INPA0042661_e","18","Maas, PJM","1977",NA,NA,"-55.832445","-15.40761",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-08-31 09:19:22-03","INPA","INPA","150237","S","Plantae","Monocotyledon","Asparagales","Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Santos, JL dos","741a","1987","05","Southern America","Brasil","Roraima","Boa Vista","Estação Ecológica de Maracá, Á 5 km km ao norte do alojamento. Campo de terra firme, natural, graminoso, com Curatella e Byrsonima. Solo de areia quartzosa. No campo seco.","-61.7","3.4",NA,NA,NA,NA,"INPA0150237","INPA0150237 INPA0150237_e","16",NA,NA,NA,NA,"-61.7","3.4",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-08-31 09:19:22-03","INPA","INPA","187264","S","Plantae","Monocotyledon","Asparagales","Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Miranda, IS","606","1995","05","Southern America","Brasil","Roraima","Alto Alegre","RR 202, km 4, Vila do Surumu-Boa Vista, 200 m. à esquerda do Km 4 da BR-202, direção Vila do Surumu-Boa Vista","-60","4.2",NA,NA,NA,NA,"INPA0187264","INPA0187264 INPA0187264_e INPA0187264_e1","20",NA,NA,NA,NA,"-60","4.2",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-04 11:05:30-03","UFRB","HURB","17635","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Silva, T.T.; Fonseca, G.V.; Sousa, N.X.M.; Carvalho, J.","250","2018","04",NA,"Brasil","Bahia","Laje","Fazenda 7 voltas;","-39.103056","-12.662222",NA,NA,NA,NA,"HURB000017635","HURB000017635","24",NA,NA,NA,NA,"39º06'11W","12º39'44S",NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-04 11:05:30-03","UFRB","HURB","11482","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Costa, G.; Ribeiro, P.L.","1781","2016","01",NA,"Brasil","Bahia","Jaguaripe",NA,"-38.905556","-13.203611",NA,NA,NA,NA,"HURB000011482",NA,"13",NA,NA,NA,NA,"38º54'20W","13º12'13S",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-06-15 15:30:47-03","UNESP-RC","HRCB","42760","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Lombardi, J.A.",NA,NA,NA,NA,"Brasil","Tocantins","Arraias","estrada de terra a ca. 5 km de Arraias","-47.160833","-12.818056",NA,NA,NA,NA,NA,NA,NA,"J.H.A. Dutilh",NA,NA,NA,"47º09'39W","12º49'05S",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-12-19 11:19:01-03","UFG","UFG","25337","S","Plantae",NA,NA,"Hydrophyllaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Walter, B.M.T.; et al.","3539","1996","10",NA,"Brasil","Goiás","Minaçu",NA,"-48.283333","-13.716667","800","800",NA,"Flor Amarela. Erva com até 25 cm de altura.","UFG0025337","UFG0025337","22","Walter, B.M.T.","2000","01","30","-48.283333","-13.716667",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-12-19 11:19:01-03","UFG","UFG","2193","S","Plantae",NA,NA,"Hydrophyllaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Rizzo, J.A.; Barbosa, A.","3066","1968","12",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,"Herbáceo. Corola amarela.","UFG0002193","UFG0002193","07","Cruvinel, S.","2011","05","11",NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA
"102","2020-09-12 05:00:02-03","US","US","3208896","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae (Hypoxidaceae)","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","B. G. Stergios","10528","1987","5","South America - Neotropics","Venezuela","Bolívar",NA,"Río Paragua, Campamento Auraima","-63.55","6.37","175",NA,NA,NA,"US00892006",NA,"13","Smith, S. F., (US), NMNH",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"103","2020-09-12 05:00:02-03","US","US","3340885","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae (Hypoxidaceae)","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","T. McDowell & S. Tiwari","1949","1990","2","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Along vehicle track from Surama Village to Main road","-59.0667","4.13333","75",NA,NA,NA,"US00528624",NA,"21","DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"104","2020-09-12 05:00:02-03","US","US","3528505","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae (Hypoxidaceae)","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","P. Mutchnick & S. Tiwari","1435","1995","5","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Northern Pakaraima Mts. Ciong Valley, 9 km N of Kato Village","-59.8461","4.71","900",NA,NA,NA,"US00963869",NA,"31","DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"105","2020-09-12 05:00:02-03","US","US","3500989","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae (Hypoxidaceae)","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","P. Mutchnick","369 a","1994","11","South America - Neotropics","Guyana","Demerara-Mahaica",NA,"Hope Beach; SE coast, 20 km SE of Georgetown","-57.95","6.75",NA,NA,NA,NA,"US00938984",NA,"14","Sewell, M.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"106","2020-09-12 05:00:02-03","US","US","3349517","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae (Hypoxidaceae)","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","M. J. Jansen-Jacobs, B. Welle, C. G. Gustafsson, V. James & R. Andrew","4124","1995","6","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Mount Shiriri, at foot","-59.71","2.88","140",NA,NA,NA,"US00530609",NA,"17","DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","3278800","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae (Hypoxidaceae)","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","B. Hoffman, C. L. Kelloff, G. Gharbarran & S. Sprague","1665","1992","5","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts; 0.5-1 km SE of Imbaimadai towards Partang River mouth","-60.2833","5.7","525",NA,NA,NA,"US00455603",NA,"17","DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","3306442","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae (Hypoxidaceae)","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","E. Marin","1032","1990","4","South America - Neotropics","Venezuela","Amazonas","Atures","Santa Barbara del Orinoco, 43 km al NE","-66.7","4.26","180",NA,NA,NA,"US00892007",NA,NA,"Licata, A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","3412177","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae (Hypoxidaceae)","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","G. Cremers","5194","1977","12","South America - Neotropics","French Guiana",NA,NA,"Savane Bordelaise, route du tour de l'Ile SW de Cayenne","-52.46","4.96",NA,NA,NA,NA,"US00629806",NA,"21","DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","3329609","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae (Hypoxidaceae)","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","M. J. Jansen-Jacobs, B. Welle, A. S. Chanderbali, U. Raghoenandan & V. James","3273","1994","1","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Shea, N of, camp 1, Rupununi District","-59.15","2.95","190",NA,NA,NA,"US00530608",NA,"19","DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US","3285898","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae (Hypoxidaceae)","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","B. Hoffman","1244","1992","3","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Northern Rupununi savanna, 2.5 km NW of Karanambo Ranch","-59.3283","3.765","100","120",NA,NA,"US00455509",NA,"11","DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","3322478","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae (Hypoxidaceae)","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","A. .R. A. Görts-van Rijn, L. van der Wollenberg & D. Gopaul","449","1992","11","South America - Neotropics","Guyana","Demerara-Mahaica",NA,"Aratak Mission, across Kamuni Creek from Santa Mission","-58.38","6.5",NA,"200",NA,NA,"US00530610",NA,"28","DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","3323236","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae (Hypoxidaceae)","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","L. J. Gillespie","1941","1989","7","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi Savanna, Dadanawa","-59.5167","2.83333","100","120",NA,NA,"US00517568",NA,"1","DeFilipps, R. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"114","2020-09-02 16:29:49-03","Cenargen","CEN","31837","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Bruno Machado Teles Walter","3539","1996","10",NA,"Brasil","GO","MINACU","Estrada Minaçú - obra de Serra da Mesa. Cerca de 8 km da entrada Norte do Canteiro.",NA,NA,"800","800","Exsicatas","Todas as peças florais amarelas. Flores saem quase do chão. Área de influência do AHE Serra da Mesa.","CEN00031837","CEN00031837","22","B. M. T. Walter","2000","01",NA,"-4828333.0","-1371667.0",NA,NA,NA,NA,NA,NA,"4",NA
"115","2020-09-02 16:29:49-03","Cenargen","CEN","25367","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Taciana Barbosa Cavalcanti","1914","1995","10",NA,"Brasil","GO","CAMPINACU","Estrada de acesso às fazendas Praia Grande e Palmeiras do Maranhão. Antiga estrada de garimpo.",NA,NA,NA,NA,"Exsicatas",NA,"CEN00025367","CEN00025367","09","B. M. T. Walter","2000","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"116","2020-09-02 16:29:49-03","Cenargen","CEN","14319","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Taciana Barbosa Cavalcanti","969","1991","10",NA,"Brasil","GO","MINACU","Estrada nova Minaçu - Serra da Mesa. 24 km do asfalto. Área de influência direta da UHE - Serra da Mesa.","48.2","-13.666666","900","900","Unicata","Estrato arbóreo-arbustivo com 3 m de altura.","CEN00014319","CEN00014319","11","P. J. M. Maas","1995",NA,NA,"48.2","-13.666666",NA,NA,NA,NA,NA,NA,"1",NA
"117","2020-09-02 16:29:49-03","Cenargen","CEN","61867","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Taciana Barbosa Cavalcanti","3576","2005","11",NA,"Brasil","GO","PIRENOPOLIS","Alto da Serra.","-48.829166","-15.7975","1340","1340","Unicata","Bulbo branco. Crescendo em cerrado aberto. Estames amarelo claro.","CEN00061867","CEN00061867","14","B. M. T. Walter","2010","02",NA,"-48.829166","-15.7975",NA,NA,NA,NA,NA,NA,"1",NA
"118","2020-09-02 16:29:49-03","Cenargen","CEN","71115","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Glocimar Pereira-Silva","10970","2006","10",NA,"Brasil","TO","PARANA","Margens do córrego Urubuzinho, estrada para a balsa do coronel.","-48.199444","-12.785","300","300","Exsicatas","Área de influência indireta.","CEN00071115","CEN00071115","21","T. E. C. Meneguzzo","2010","06",NA,"-48.199444","-12.785",NA,NA,NA,NA,NA,NA,"4",NA
"119","2020-09-02 16:29:49-03","Cenargen","CEN","75497","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Roberta Gomes Chacon","663","2010","10",NA,"Brasil","DF","BRASILIA","APA da Cafuringa, ponto 2 transecto 2.","-47.97","-15.522222","855","855","Exsicatas",NA,"CEN00075497","CEN00075497","24",NA,NA,NA,NA,"-47.97","-15.522222",NA,NA,NA,NA,NA,NA,"2",NA
"120","2020-09-02 16:29:49-03","Cenargen","CEN","85571","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Bruno Machado Teles Walter","6724","2014","01",NA,"Brasil","TO","NATIVIDADE","Estrada Natividade - Conceição do Tocantins. Nos arredores do rio Salobro, à cerca de 9 km de Natividade.","-47.713333","-11.786111","290","290","Exsicatas","Coletada na margem do lado nascente do sol.","CEN00085571","CEN00085571","29","B. M. T. Walter","2014","01",NA,"-47.713333","-11.786111",NA,NA,NA,NA,NA,NA,"2",NA
"121","2020-09-02 16:29:49-03","Cenargen","CEN","93731","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Carlos Romero Martins","1912","2015","11",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - Campo cerrado entorno da erosão próximo a estrada de acesso a Cascalheira o Exército.","-47.947222","-15.738055",NA,NA,"Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00093731","CEN00093731","01","C. R. Martins","2015","11",NA,"-47.947222","-15.738055",NA,NA,NA,NA,NA,NA,"1",NA
"122","2020-09-02 16:29:49-03","Cenargen","CEN","99331","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Glocimar Pereira-Silva","14892","2009","11",NA,"Brasil","MA","CAROLINA","Estrada BR - 230 - Goiatins, km 3.","-47.380555","-7.39","200","200","Exsicatas","Pétalas branca com nervura central verde. Área de influência indireta.","CEN00099331","CEN00099331","30","B. M. T. Walter","2017","07",NA,"-47.380555","-7.39",NA,NA,NA,NA,NA,NA,"4",NA
"123","2020-09-02 16:29:49-03","Cenargen","CEN","67407","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Glocimar Pereira-Silva","11148","2006","11",NA,"Brasil","GO","CAVALCANTE","Estrada Rio Trairas/ Rio Custódio, km 2.","-48.144166","-13.280555","280","280","Exsicatas","Área de influência indireta.","CEN00067407","CEN00067407","28","B. M. T. Walter","2010","02",NA,"-48.144166","-13.280555",NA,NA,NA,NA,NA,NA,"2",NA
"124","2020-09-02 16:29:49-03","Cenargen","CEN","31806","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Bruno Machado Teles Walter","3661","1997","01",NA,"Brasil","GO","NIQUELANDIA","Coleta de barco no lago em processo de enchimento no AHE Serra da Mesa (Segmento Tocantinzinho).","-48.285555",NA,"430","430","Exsicatas","Reservatório do AHE Serra da Mesa - em formação.","CEN00031806","CEN00031806","28","B. M. T. Walter","2017","07",NA,"-48.285555","-1394472.0",NA,NA,NA,NA,NA,NA,"2",NA
"125","2020-09-02 16:29:49-03","Cenargen","CEN","43940","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Glocimar Pereira-Silva","5654","2001","10",NA,"Brasil","GO","CAVALCANTE","Balsa Morro Branco (rio Tocantins) Vila Veneno, cerca de 500 m da balsa (entrada á direita).","-47.4583015441895","-13.7974996566772","320","320","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","CEN00043940","CEN00043940","17","J. F. B. Pastore","2002","08",NA,"-4810556.0","-1357833.0","92497","auto",NA,NA,NA,NA,"4",NA
"126","2020-09-02 16:29:49-03","Cenargen","CEN","40356","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Bruno Machado Teles Walter","4625","2000","11",NA,"Brasil","GO","CAVALCANTE","Estrada saindo da balsa do Porto dos Paulistas (balsa sobre o rio Tocantins) para o Buracão, HU Curral de Pedra. A cerca de 5,8 km do rio.","-47.4583015441895","-13.7974996566772","410","410","Exsicatas","Flores velhas, estramíneas. Área de influência da Hidrelétrica Cana Brava.","CEN00040356","CEN00040356","08","J. F. B. Pastore & B. M. T. Walter","2001","10",NA,"-4812111.0","-1346194.0","92497","auto",NA,NA,NA,NA,"2",NA
"127","2020-12-02 09:07:19-03","UNITINS","HUTO","740","PreservedSpecimen","Plantae",NA,NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Santos, E.R.","613","2006","10",NA,"Brasil","Tocantins","Palmas","Sub-bacia do Ribeirão São João","-48.360556","-10.356667",NA,NA,NA,"Herbácea com cerca de 20 cm de altura. Flor amarela, planta com bulbo; Borda de cerradão (terreno arenoso)","HUTO000740","HUTO000740 HUTO000740_a","26","Walter, B.M.T.","2013","03","26","-48.360556","-10.356667",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-10-07 09:19:43-03","UEFS","HUEFS","9683","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Semir, J.","20583","1987","12",NA,"Brasil","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853","1350","1350",NA,NA,"HUEFS0009683",NA,"09","A.Campos-Rocha","2014","09",NA,NA,NA,"40887","auto","Lilianae",NA,NA,NA,NA,NA
"129","2018-04-04 16:25:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaryllidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia",NA,"I. G. Vargas C.","3624",NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"3624",NA,NA,NA
"130","2019-06-11 13:49:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaryllidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia",NA,"T. J. Killeen","1172","1985","9","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,"7","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"1172",NA,NA,NA
"131","2016-08-23 10:59:32-03","NHMLondon","NHM-LONDON-BOT","BM000778507","S","Plantae",NA,NA,"Hypoxicaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Richard Spruce; b.1817; d.1893; Spruce","s.n.","1850","12",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/d6ceea737b7ad46d74826e104d6c46f471ae2fa3/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Located under",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4680177"
"132","2019-11-01 15:15:01-03","UnB","UB","102687","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Heringer, EP","15534","1976","04","Southern America","Brasil","Distrito Federal","Brasília","Jardim na W3 706 sul","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Plantinha com folhas delicadas, flores amarelas em cachos, partindo da base no solo","UB0013957","UB0013957","10","Proença, CEB","1996",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"133","2019-11-01 15:15:01-03","UnB","UB","102684","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Irwin, HS","8907","1965","10","Southern America","Brasil","Distrito Federal","Planaltina",NA,NA,NA,NA,NA,NA,"Solitary herb, from corm. Perianth yellow-orange; Burned-over cerrado. Gallery forest and adjacent meadow and cerrado","UB0013954","UB0013954","03","Ravenna, P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-01 15:15:01-03","UnB","UB","102685","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Irwin, HS","26597","1970","02","Southern America","Brasil","Distrito Federal",NA,"15km ao E do Lagoa Paranoá",NA,NA,NA,NA,NA,"Acaulescent, from thickened roots, perianth yellow; Campo and cerrado","UB0013955","UB0013955","25","Proença, CEB","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-01 15:15:01-03","UnB","UB","102598","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Soares, EA","1644","2001","10","Southern America","Brasil","Tocantins","Brejinho de Nazaré","Fazenda Santa Amélia","-48.551694","-11.080778",NA,NA,NA,"Herbácea 10cm. Cálice, estames e estigma amarelo; Cerrado","UB0013935","UB0013935","24","Dutil, JH","2013","10",NA,"-48.551694","-11.080778",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-01 15:15:01-03","UnB","UB","17917","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Martins, CR","498","2004","11","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Área ao lado da antiga pista de pouso de ultra leve próxima a administração do Parque","-47.926944","-15.731667",NA,NA,NA,"Obs: Material testemunha de tese de Doutorado, Departamento de Ecologia, UnB Capim-gordura (Melinis minutiflora): uma ameaça à diversidade biológica no cerrado brasileiro.; 0,08m. Flor amarela; Campo sujo antropizado. Área submetida","UB0013953","UB0013953","11","Pastore, JFB","2004",NA,NA,"-47.926944","-15.731667",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-01 15:15:01-03","UnB","UB","188927","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Hypoxidaceae","Curculigo","scorzonerifolia","Curculigo scorzonerifolia","(Lam.) Baker","Zanatta, MRV; Ruas, D","926","2011","10","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.927778","-15.665278","1081","1081",NA,"Fotos (M.R.V.Zanatta); Erva, 0,2m. Flor amarela; Campo sujo rupestre","UB0000435","UB0000435","26","Faria, JEQ","2012",NA,NA,"-47.927778","-15.665278",NA,NA,NA,NA,NA,NA,NA,NA
