"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"460","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","13290",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet/09-08-2019","V. Demuner; et al","1363","2000","08",NA,"Brasil","Espírito Santo","Valsugana Velha",NA,"Árvore 17m, DAP 50cm, fuste 10m, botões florais esverdeados, folhas face abaxial prateada. Borda de mata.","MBML013290","MBML013290","(Less.) Baker","10","Santa Teresa","-40.576944","-19.963056",NA,NA,NA,NA,NA,"40W34'37","19S57'47",NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","15226",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet/09-08-2019","L. Kollmann; et al","4580","2001","09",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Árvore 9m. DAP 21cm. Fuste 5m. Flores brancas.","MBML015226","MBML015226","(Less.) Baker","18","Santa Teresa","-40.553056","-19.9075",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","15251",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet/09-08-2019","L. Kollmann; et al","4666","2001","09",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Arvoreto 3m. Flores brancas, estames lilás.","MBML015251","MBML015251","(Less.) Baker","19","Santa Teresa","-40.553056","-19.9075",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","18022",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet/09-08-2019","R.R. Vervloet; et al","1081","2002","09",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Árvore 10m, baixada, dossel 12m, flores com sépalas verdes, botões brancos.","MBML018022","MBML018022","(Less.) Baker","25","Santa Teresa","-40.553056","-19.9075",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","18252",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet/09-08-2019","R.R. Vervloet; et al","1243","2002","10",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Arvoreto com 16m, baixada, dossel 12m, vegetação tipo capoeira, inflorescência branca, altitude 850m.","MBML018252","MBML018252","(Less.) Baker","17","Santa Teresa","-40.553056","-19.9075",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","2144",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","G. M. Barroso/1990","H. Q. Boudet Fernandes","1636","1985","11",NA,"Brasil","Espírito Santo","Vargem Alta",NA,"Árvore de 7m, DAP 20cm, tomento castanhos, capítulos com brácteas brunas e cerdas amareladas, heliófila, mata, morro.","MBML002144","MBML002144","(DC.) Baker","12","Santa Teresa","-40.65","-19.915556",NA,NA,NA,NA,NA,"40W39'0","19S54'56",NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","21442",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet/09-08-2019","J. Rossini; et al","520","2003","09",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Arvoreta 6m. Folha discolor. Cálice verde, corola branca, anteras vinho.","MBML021442","MBML021442","(Less.) Baker","02","Santa Teresa","-40.553056","-19.9075",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","2204",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","G. M. Barroso/1990","W. Boone","887","1985","11",NA,"Brasil","Espírito Santo","Torre receptora de TV",NA,"Árvore 6m, com frutos, heliófila, orla de capoeira.","MBML002204","MBML002204","Baker","14","Santa Teresa","-40.603611","-19.948611",NA,NA,NA,NA,NA,"40W36'13","19S56'55",NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","2210",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","G. M. Barroso/1990","W. Boone","731","1985","09",NA,"Brasil","Espírito Santo","Torre receptora de TV",NA,"Árvore com 5m, diâmetro 10cm, tomento castanho claro na face inferior da folha, capítulos com brácteas verdes, corola e estigmas brancas, anteras roxas, capoeira.","MBML002210","MBML002210","(DC.) Baker","04","Santa Teresa","-40.603611","-19.948611",NA,NA,NA,NA,NA,"40W36'13","19S56'55",NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","26538",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","G. Heiden/05-04-2016","V. Demuner; L.F.S Magnago, T. Cruz, Elias Bausen e Alex","2182","2006","04",NA,"Brasil","Espírito Santo","Córrego do Trinta (CEIER), Prop.: Alex Sandro",NA,"Arbusto escandente 5m, botões florais verdes. Mata em regeneração.","MBML026538","MBML026538","(DC.) Baker","25","Águia Branca","-40.648","-19.022833","170","170",NA,NA,NA,"40W38'52,8","19S1'22,2",NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","27226",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet/09-08-2019","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2738","2006","08",NA,"Brasil","Espírito Santo","Pedra de Santa Luzia, prop.: Firmino Sottele",NA,"Árvore 12m, fuste 6m, Dap 25cm, botões florais, flores brancas. Vegetação secundária.","MBML027226","MBML027226","(Less.) Baker","23","Governador Lindenberg","-40.463333","-19.275833","350","350",NA,NA,NA,"40W27'48","19S16'33",NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","31697",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet/09-08-2019","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3441","2007","09",NA,"Brasil","Espírito Santo","Pedra do Cruzeiro. Aguilar",NA,"Árvore 6m, inflorescência de cor brqnco vináceo.","MBML031697","MBML031697","(Less.) Baker","12","Marilândia","-40.551111","-19.348333","200","200",NA,NA,NA,"40W33'4","19S20'54",NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","32100",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet/09-08-2019","H. Q. Boudet Fernandes; V. Demuner, T. A. Cruz, R. R. Vervloet","3432","2007","10",NA,"Brasil","Espírito Santo","Santa Lúzia. Pedra do Ciro.",NA,"Vegetação rupestre. Árvore 17m x 35cm. Folha discolor acinzentada inferiormente. Capítulos com papus branco amarelados com brácteas verdes.","MBML032100","MBML032100","(Less.) Baker","03","Águia Branca","-40.662222","-18.985806","175","175",NA,NA,NA,"40W39'44","18S59'8,9",NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","32858",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet/09-08-2019","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1415","2006","09",NA,"Brasil","Espírito Santo","Liberdade, propr.: Reinaldo Bautz",NA,"Árvore 17m de alt., fuste 10m, Dap 25cm. Flores brancas. Folha abaxial prateada. Mata em regeneração.","MBML032858","MBML032858","(Less.) Baker","27","Marilândia","-40.534722","-19.3325","400","400",NA,NA,NA,"40W32'5","19S19'57",NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-07-16 18:37:25-03","MBML","MBML-HERBARIO","41614",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","G. Heiden/05-04-2016","A. M. Assis; K.F.O. Faria","1687","2008","05",NA,"Brasil","Espírito Santo","Próx. Sede (Torre 57/1 - LT 230 Kv Mascarenhas x Verona)",NA,"Escandente. Flores brancas. Floresta Ombrofila Densa #?# estagio médio de regeneração.","MBML041614","MBML041614","(DC.) Baker","23","São Domingos do Norte","-40.622389","-19.136639",NA,NA,NA,NA,NA,"40W37'20,6","19S8'11,9",NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","41906",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","G. Heiden/05-04-2016","A. M. Assis; V. Pereira","1835","2008","10",NA,"Brasil","Espírito Santo","São João Grande (Torre 13/2 - LT 230 Kv Mascarenhas x Verona)",NA,"Arbusto 3 m. Frutos secos. Floresta Estacional Semidecidual - estagio inicial de regeneracao","MBML041906","MBML041906","(DC.) Baker","16","Colatina","-40.808056","-19.451194","390","390",NA,NA,NA,"40W48'29","19S27'4,3",NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","46724",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet/09-08-2019","A. M. Assis; Márcio apicultor","2196","2009","10",NA,"Brasil","Espírito Santo","Paraju - Flor. Ombrof. Densa estagio médio",NA,"Árvore 12m. Flores brancas. Nome popular: cinza preta. Projeto APES - Flora Apícola - SEBRAE","MBML046724","MBML046724","(Less.) Baker","16","Domingos Martins","-40.810194","-20.311917","740","740",NA,NA,NA,"40W48'36,7","20S18'42,9",NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","46906",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"A. D. Mattedi","110","2009","09",NA,"Brasil","Espírito Santo","Alto Caxixe",NA,"8m. Inflorescência branca/bege, face abaxial das folhas é pilosa","MBML046906","MBML046906","(DC.) Baker","19","Venda Nova do Imigrante","-41.095278","-20.411111",NA,NA,NA,NA,NA,"41W5'43","20S24'40",NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","5667",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","G. M. Barroso/1990","W. Boone; et al","1303","1989","07",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Galha em arvoreta. Heliófila.","MBML005667","MBML005667","Baker","12","Santa Teresa","-40.530278","-19.971389",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","5774",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","G. M. Barroso/1990","H. Q. Boudet Fernandes; et al","2845","1989","09",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Árvore 12m, fuste 8m X DAP 27cm, casca cinza esbranquiçada, manchada, com pequenas fissuras. Folha brancacente inferiormente, capítulos de brácteas verdes e castanhas. Papus alvo amarelado com corola rosada a vinho. Mata primária. Alto","MBML005774","MBML005774","(DC.) Baker","14","Santa Teresa","-40.530278","-19.971389",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","8189",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet/09-08-2019","L. Kollmann; E. Bausen & W. Pizziolo","645","1998","09",NA,"Brasil","Espírito Santo","São Lourenço, Mata Fria",NA,"Mata de encosta. Árvore 17m. DAP 21cm. Fuste 6m. Flores brancas.","MBML008189","MBML008189","(Less.) Baker","30","Santa Teresa","-40.683611","-19.931111",NA,NA,NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","8647",NA,"Plantae",NA,NA,"Compositae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet/09-08-2019","L. Kollmann; E. Bausen & W. Pizziolo","324","1998","08",NA,"Brasil","Espírito Santo","São Lourenço. Mata Fria",NA,"Fundo de vale. Árvore.","MBML008647","MBML008647","(Less.) Baker","13","Santa Teresa","-40.683611","-19.931111",NA,NA,NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-01-09 21:48:22-03","UNICENTRO","HUCO","1235","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Sordi, S.J.","Garcia, R.J.F.; et al.; et al.","s.n.","2008","08",NA,"Brasil","São Paulo","Sítio Roda D' água, Projeto FEMA- Bugio",NA,"6 metros, 15 cm DAP, com tronco tortuoso riticulado, flores brancas; DESC: 6 metros, 15 cm DAP, com tronco tortuoso riticulado, flores brancas","HUCO001235",NA,"(DC.) Baker","05","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,"2009","04","24",NA,NA,NA,NA,NA
"483","2020-06-15 15:28:52-03","UNESP-RC","HRCB","8938","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Assumpção, C.T.","s/n","1979","09",NA,"Brasil","São Paulo","Barreiro Rico. Along road (picada da força).",NA,"Tree ~ 8m.",NA,NA,"(DC.) Baker","04","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-06-15 15:28:52-03","UNESP-RC","HRCB","23526","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Monge, M.; Semir, J.","Souza, V.C.","9156","1995","09",NA,"Brasil","São Paulo","Cachoeira do Sapatu",NA,"Árvore, ca. 6 m alt.; corola roxo-escura. Beira de mata.",NA,NA,"(DC.) Baker","05","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,"38804","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"485","2020-06-15 15:28:52-03","UNESP-RC","HRCB","1733","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Monge, M.; Semir, J.","Cesar, O.","s.n.","1981","08",NA,"Brasil","São Paulo","Fazenda Barreiro Rico",NA,"Árvore até 15 m de altura. DAP 12 cm.",NA,NA,"(DC.) Baker","17","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,"25656","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"486","2020-06-15 15:28:52-03","UNESP-RC","HRCB","2811","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Monge, M.; Semir, J.","Pagano, S.N.","411","1982","07",NA,"Brasil","São Paulo","Fazenda São José",NA,"Árvore até 15m de altura. DAP=40cm. Casca lisa-perfumada.",NA,NA,"(DC.) Baker","21","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"21773","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"487","2020-06-15 15:28:52-03","UNESP-RC","HRCB","13733","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Monge, M.; Semir, J.","Moraes, P.L.R. de","194","1990","06",NA,"Brasil","São Paulo","Peropava, Fazenda Boa Vista, beira de estrada.",NA,"Arvoreta, + ou - 7m.",NA,NA,"(DC.) Baker","26","Iguape","-47.616667","-24.566667",NA,NA,NA,NA,NA,"47º37'W","24º34'S","2010",NA,NA,NA,NA,NA,NA,NA
"488","2020-06-15 15:28:52-03","UNESP-RC","HRCB","13736","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Monge, M.; Semir, J.","Moraes, P.L.R. de","131","1990","06",NA,"Brasil","São Paulo","Peropava, Fazenda Boa Vista, estrada de serviço.",NA,"Arvoreta",NA,NA,"(DC.) Baker","12","Iguape","-47.616667","-24.566667",NA,NA,NA,NA,NA,"47º37'W","24º34'S","2010",NA,NA,NA,NA,NA,NA,NA
"489","2020-06-15 15:28:52-03","UNESP-RC","HRCB","20947","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Monge, M.; Semir, J.","Gorenstein, M.R.","19","1994","09",NA,"Brasil","São Paulo","Ca. 10 Km de Juquiá em direção a Tapiraí. Beira da Trilha.",NA,"Árvore, 8 m alt.; pétalas lilases; estames negros; estigma alvo.",NA,NA,"(DC.) Baker","09","Juquiá","-47.612639","-24.234944","50","50",NA,NA,NA,"47º36'45.5W","24º14'5,8S","2010",NA,NA,NA,NA,NA,NA,NA
"490","2020-06-15 15:28:52-03","UNESP-RC","HRCB","28394","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Semir, J.","Ivanauskas, N.M.","302","1995","08",NA,"Brasil","São Paulo","Estação Experimental do Instituto Agronômico",NA,"Árvore de 4m, flores brancas.",NA,NA,"(DC.) Baker","24","Pariquera Açu","-47.876944","-24.608333",NA,NA,NA,NA,NA,"47º52'37W","24º36'30S","1998","06",NA,NA,NA,NA,NA,NA
"491","2020-06-15 15:28:52-03","UNESP-RC","HRCB","28392","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Semir, J.","Ivanauskas, N.M.","441","1995","09",NA,"Brasil","São Paulo","Propriedade de Antonio Povinski",NA,"Árvore de 7m. Casca externa branca, lisa. Flores brancas.",NA,NA,"(DC.) Baker","28","Pariquera Açu","-47.876944","-24.675833",NA,NA,NA,NA,NA,"47º52'37W","24º40'33S","1998","06",NA,NA,NA,NA,NA,NA
"492","2020-06-15 15:28:52-03","UNESP-RC","HRCB","48299","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Santos, L.B.","Lombardi","6815","2007","08",NA,"Brasil","São Paulo","Reserva Biológica Municipal da Serra do Japi",NA,"Árvore ca. 6m, folhas cartáceas, amareladas na face abaxial, frutos maduros.",NA,NA,"(DC.) Baker","14","Jundiaí","-46.935778","-23.230444","850","850",NA,NA,NA,"46º56'08.8W","23º13'49,6S","2008","10",NA,NA,NA,NA,NA,NA
"493","2020-06-15 15:28:52-03","UNESP-RC","HRCB","65034","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","M.C. Vergne","Grupo Azul",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia -Trilha ao redor da Casa do Pesquisador",NA,NA,NA,NA,"(DC.) Baker",NA,"Itatiaia","-44.608101","-22.454642","718","718",NA,NA,NA,"44°36'29.163W","22°27'16.7106S",NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-06-15 15:28:52-03","UNESP-RC","HRCB","2313","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Monge, M.; Semir, J.","Cesar, O.","s/n","1981","10",NA,"Brasil","São Paulo","Fazenda Barreiro Rico",NA,"Árvore até 6m. de altura, com flores amarelas.",NA,NA,"(DC.) Baker","16","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,"25656","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"495","2020-06-15 15:28:52-03","UNESP-RC","HRCB","56382","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Aguiar, F.L.","Aguiar, F.L.","s/n","2011","07",NA,"Brasil","São Paulo","Floresta Estadual Edmundo Navarro de Andrade (FEENA)",NA,"Árvore com 6m de altura.",NA,NA,"(DC.) Baker","03","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-06-15 15:28:52-03","UNESP-RC","HRCB","56376","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Aguiar, F.L.","Aguiar, F.L.","s/n","2011","07",NA,"Brasil","São Paulo","Floresta Estadual Edmundo Navarro de Andrade (FEENA)",NA,NA,NA,NA,"(DC.) Baker","03","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-06-15 15:28:52-03","UNESP-RC","HRCB","3115","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Monge, M.; Semir, J.","Cesar, O.","s.n.","1982","09",NA,"Brasil","São Paulo","Fazenda Barreiro Rico",NA,"Altura 15m DAP=25cm.",NA,NA,"(DC.) Baker","30","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,"25656","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"498","2020-06-15 15:28:52-03","UNESP-RC","HRCB","22432","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Monge, M.; Semir, J.","Aguiar, O.T.","583","1995","08",NA,"Brasil","São Paulo","Ribeirão do Mico, próximo ao rio Juquiá",NA,"Árvore até 8m de altura, flores aromáticas, estames cor de vinho e estilete creme.",NA,NA,"(DC.) Baker","11","Miracatu","-47.4599990844727","-24.2800006866455",NA,NA,"43974","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"499","2020-06-15 15:28:52-03","UNESP-RC","HRCB","2520","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Monge, M.; Semir, J.","Pagano, S.N.","356","1981","11",NA,"Brasil","São Paulo","Fazenda São José",NA,"Árvore com 10m de altura.",NA,NA,"(DC.) Baker","30","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"21773","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"500","2020-06-15 15:28:52-03","UNESP-RC","HRCB","14990","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Monge, M.; Semir, J.","Moraes, P.L.R. de","194","1990","06",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"(DC.) Baker","20","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334","700","700","27904","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"501","2020-06-15 15:28:52-03","UNESP-RC","HRCB","13737","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Monge, M.; Semir, J.","Moraes, P.L.R. de","67","1990","06",NA,"Brasil","São Paulo",NA,NA,"Arvoreta 7m. alt.",NA,NA,"(DC.) Baker","06","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,"27904","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"502","2020-06-15 15:28:52-03","UNESP-RC","HRCB","21337","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Semir, J.","Galetti, M.","536","1994","08",NA,"Brasil","São Paulo","Fazenda Intervales",NA,"Árvore, 10m de altura, flores roxas.",NA,NA,"(DC.) Baker","25","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,"1998","06",NA,NA,NA,NA,NA,NA
"503","2019-05-23 11:07:55-03","UFLA","ESAL","16423","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Rodrigues, LA; et al.","236",NA,NA,NA,"Brasil","Minas Gerais","Mata do Galego",NA,"árvore; 6m; ;",NA,NA,"(DC.) Baker",NA,"Luminárias","-44.9033012390137","-21.511100769043",NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-05-23 11:07:55-03","UFLA","ESAL","20986","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Ary T. Oliveira Filho","Hargreaves, P","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Sítio do Angá",NA,"árvore; 11, m; ;; floresta",NA,NA,"(DC.) Baker",NA,"Prados","-44.0797004699707","-21.0575008392334",NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-05-23 11:07:55-03","UFLA","ESAL","14859","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Mata Camarinha",NA,"árvore; 13.0; ;; floresta",NA,NA,"(DC.) Baker",NA,"Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","5","5","22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-05-23 11:07:55-03","UFLA","ESAL","20818","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; 15, m; ;",NA,NA,"(DC.) Baker",NA,"Ouro Fino","-46.3689002990723","-22.2831001281738",NA,NA,"19042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-05-23 11:07:55-03","UFLA","ESAL","17100","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Oliveira-Filho, AT","Carvalho, WAC","44",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; ; ;",NA,NA,"(DC.) Baker",NA,"Piedade do Rio Grande","-44.1960983276367","-21.468599319458","1","1","15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-05-23 11:07:55-03","UFLA","ESAL","13010","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"arvoreta; 4.0; ;; floresta",NA,NA,"(DC.) Baker",NA,"Camargos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
